env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
10132,,,20,98.2746,72.6317,,,,,,,,,,
10150,,,18,87.5672,72.512,,,,,,,,,,
10191,,,41,218.3834,72.3697,,,,,,,,,,
10240,,,49,261.0892,72.0782,,,,,,,,,,
10262,,,22,111.1412,72.4772,,,,,,,,,,
10298,,,36,176.524,72.3784,,,,,,,,,,
10329,,,31,153.622,72.4294,,,,,,,,,,
10376,,,47,247.6508,72.1388,,,,,,,,,,
10439,,,63,346.2412,72.2975,,,,,,,,,,
10500,,,,,,0.5683,0.6106,0.1714,-392.0234,24.1086,0.0692,-0.3128,367.3082,755.0763,3.548
10508,,,69,349.9966,72.0694,,,,,,,,,,
10537,,,29,144.2235,72.3442,,,,,,,,,,
10573,,,36,192.6616,72.549,,,,,,,,,,
10602,,,29,150.2889,72.313,,,,,,,,,,
10632,,,30,160.377,71.7184,,,,,,,,,,
10670,,,38,199.0696,69.4546,,,,,,,,,,
10703,,,33,163.137,72.5496,,,,,,,,,,
10736,,,33,170.4818,72.222,,,,,,,,,,
10764,,,28,142.5551,72.4314,,,,,,,,,,
10784,,,20,99.3645,72.4365,,,,,,,,,,
10843,,,59,310.5155,71.8311,,,,,,,,,,
10896,,,53,300.1499,72.054,,,,,,,,,,
10914,,,18,86.6026,72.4725,,,,,,,,,,
10948,,,34,178.3844,72.183,,,,,,,,,,
10981,,,33,176.6867,71.7943,,,,,,,,,,
11000,,,,,,0.5738,0.6061,0.1474,-417.4507,20.1564,0.0527,-0.2914,324.7999,754.04,3.9389
11012,,,31,146.2318,71.9674,,,,,,,,,,
11050,,,38,205.3782,72.0528,,,,,,,,,,
11090,,,40,220.1914,72.1642,,,,,,,,,,
11112,,,22,109.6023,72.5526,,,,,,,,,,
11156,,,44,244.2408,72.461,,,,,,,,,,
11184,,,28,130.4716,71.9877,,,,,,,,,,
