env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
613873,,,1000,4926.2342,71.3566,,,,,,,,,,,,
614000,,,,,,50,50,20,62.4708,78.9086,35.2746,-44.1823,-443.0266,637.6,11.7823,540.5479,6.5109
614500,,,,,,50,50,20,62.9015,81.3573,37.9139,-44.1823,-443.1763,808.5984,10.1348,160.2026,8.5419
614873,,,1000,5520.6922,71.5843,,,,,,,,,,,,
615000,,,,,,50,50,22,64.8722,79.2857,36.5954,-44.1823,-432.2943,416.9549,11.2315,344.0487,5.8659
615000,3893.0242,690.2,,,,,,,,,,,,,,,
615500,,,,,,50,50,21,66.4177,78.552,34.4554,-44.1823,-443.9299,595.637,14.7504,238.0882,8.8995
615873,,,1000,5473.2002,58.1563,,,,,,,,,,,,
616000,,,,,,50,50,21,61.4494,78.6665,34.0675,-44.1823,-432.4336,561.6622,12.6796,416.5299,8.9929
616500,,,,,,50,50,20,75.4399,77.1258,33.2139,-44.1823,-445.4597,638.662,14.2915,429.8532,7.7803
616873,,,1000,4742.5385,72.768,,,,,,,,,,,,
617000,,,,,,50,50,20,59.2062,80.4075,35.0579,-44.1823,-439.4002,561.5595,19.1661,1384.531,9.1139
617153,,,280,1448.2475,72.3375,,,,,,,,,,,,
617500,,,,,,50,50,22,59.1103,81.4423,36.4489,-44.1823,-436.9416,615.5342,11.2541,283.3187,7.044
617622,,,469,2373.7274,71.97,,,,,,,,,,,,
618000,,,,,,50,50,21,61.8074,81.0527,36.1567,-44.1823,-434.0739,663.6702,14.3048,615.5818,9.1246
618500,,,,,,50,50,21,64.6583,79.4477,35.6053,-44.1823,-436.9993,764.652,10.8734,263.6159,8.003
618622,,,1000,5375.9754,71.5118,,,,,,,,,,,,
619000,,,,,,50,50,22,61.3285,80.8781,36.3234,-44.1823,-443.0909,551.9824,14.2924,507.9592,5.2807
619125,,,503,2521.142,72.3123,,,,,,,,,,,,
619500,,,,,,50,50,23,71.6634,79.9983,35.9046,-44.1823,-436.4725,439.7264,15.9697,576.7855,6.7095
620000,,,,,,50,50,22,58.9728,80.1005,34.9344,-44.1823,-435.658,542.5717,16.7482,736.4365,16.5925
620000,5697.799,1000.0,,,,,,,,,,,,,,,
620125,,,1000,5428.3415,52.2749,,,,,,,,,,,,
620500,,,,,,50,50,23,62.766,80.6791,37.1167,-44.1823,-430.4486,659.4193,32.101,1247.4589,11.1847
620612,,,487,2660.1381,71.2661,,,,,,,,,,,,
621000,,,,,,50,50,22,57.2801,80.1139,34.5513,-44.1823,-436.574,664.9657,15.4245,895.4658,14.0984
621488,,,876,4820.5114,73.6653,,,,,,,,,,,,
621500,,,,,,50,50,23,63.6832,79.1707,33.7391,-44.1823,-431.4329,470.9297,9.6482,160.5586,5.7192
622000,,,,,,50,50,21,76.1694,74.6741,30.8851,-44.1823,-442.6986,503.7398,11.3742,375.6516,7.9806
622488,,,1000,5443.1236,72.9695,,,,,,,,,,,,
622500,,,,,,50,50,21,71.2054,81.211,36.1143,-44.1823,-444.1677,639.5333,14.9874,315.1386,6.5889
622503,,,15,-6.7811,71.1023,,,,,,,,,,,,
623000,,,,,,50,50,22,65.294,81.5759,37.4488,-44.1823,-440.3135,704.7296,12.9315,234.3306,10.114
623500,,,,,,50,50,23,67.166,80.8067,35.9504,-44.1823,-439.5242,823.7607,17.3362,1122.7681,9.2546
623503,,,1000,5231.2422,71.2845,,,,,,,,,,,,
624000,,,,,,50,50,22,63.0414,82.2749,37.0024,-44.1823,-437.4098,745.8852,11.8294,282.454,5.4275
624500,,,,,,50,50,22,68.8752,80.8002,37.3777,-44.1823,-432.0662,415.8862,20.5422,1242.4004,6.0297
624503,,,1000,5121.1055,71.242,,,,,,,,,,,,
625000,,,,,,50,50,23,62.6814,80.1003,36.0575,-44.1823,-438.608,600.4581,13.9475,280.3843,8.023
625000,4407.5236,769.8,,,,,,,,,,,,,,,
625500,,,,,,50,50,22,64.5348,81.6268,37.404,-44.1823,-431.5909,668.8821,27.4695,937.6234,7.3217
625503,,,1000,5326.294,55.7413,,,,,,,,,,,,
625882,,,379,2091.8966,71.2712,,,,,,,,,,,,
625894,,,12,-17.5093,70.8224,,,,,,,,,,,,
626000,,,,,,50,50,22,65.0141,80.0168,38.1303,-44.1823,-433.2414,519.0188,14.0949,262.4014,6.4868
626215,,,321,1546.1269,71.1336,,,,,,,,,,,,
626500,,,,,,50,50,22,69.6978,79.8472,36.8521,-44.1823,-436.7808,555.6605,19.2462,790.869,9.3627
627000,,,,,,50,50,22,68.6785,80.7129,38.2277,-44.1823,-431.5758,669.5999,17.3151,559.5171,8.5896
627173,,,958,4941.454,71.5565,,,,,,,,,,,,
627327,,,154,641.1808,71.1934,,,,,,,,,,,,
627465,,,138,650.2444,71.3198,,,,,,,,,,,,
627500,,,,,,50,50,21,72.1029,79.4984,34.4424,-44.1823,-445.2619,814.2859,18.4654,633.2933,5.8498
627580,,,115,541.9595,71.1971,,,,,,,,,,,,
627979,,,399,1933.6373,71.3362,,,,,,,,,,,,
628000,,,,,,50,50,22,75.388,80.7792,38.4889,-44.1823,-440.8039,537.1621,31.4308,1234.6262,7.3374
628500,,,,,,50,50,22,66.6782,82.4049,36.9623,-44.1823,-433.1187,562.2753,19.2468,737.9541,9.5983
628979,,,1000,5220.2322,71.5984,,,,,,,,,,,,
629000,,,,,,50,50,22,63.5921,80.0809,36.3474,-44.1823,-441.4485,577.5925,27.8077,1831.3058,7.0164
629500,,,,,,50,50,22,58.2509,83.1459,37.6391,-44.1823,-429.4747,757.9159,12.4915,601.3494,11.7927
629979,,,1000,-320.8484,71.141,,,,,,,,,,,,
630000,,,,,,50,50,22,67.3028,78.9083,35.1825,-44.1823,-434.8726,496.1321,9.5376,311.9213,15.8232
630000,1328.5106,365.4,,,,,,,,,,,,,,,
630500,,,,,,50,50,22,62.8873,81.3715,37.2593,-44.1823,-427.752,540.2282,17.6649,454.5509,8.4023
630979,,,1000,-384.6246,63.5439,,,,,,,,,,,,
631000,,,,,,50,50,23,60.0977,82.016,37.639,-44.1823,-429.7015,685.8059,16.2316,455.5745,6.8565
631500,,,,,,50,50,22,67.3399,79.2663,34.273,-44.1823,-430.6461,554.5143,46.4097,631.7266,11.3338
631936,,,957,4952.1501,71.1446,,,,,,,,,,,,
632000,,,,,,50,50,23,67.5167,79.6517,33.6012,-44.1823,-433.9945,826.0356,16.1631,630.2979,14.3275
632102,,,166,726.3396,71.1476,,,,,,,,,,,,
632237,,,135,619.1288,71.2814,,,,,,,,,,,,
632500,,,,,,50,50,23,59.3438,79.503,36.8193,-44.1823,-431.7656,461.2641,14.0641,526.7383,5.6672
633000,,,,,,50,50,22,64.482,79.9949,32.8048,-44.1823,-420.5383,908.3322,23.031,1112.755,6.9538
633237,,,1000,1109.9935,71.168,,,,,,,,,,,,
633500,,,,,,50,50,23,64.189,81.5728,38.183,-44.1823,-418.0046,696.9741,15.1299,551.1563,10.3079
633979,,,742,3821.8262,71.2638,,,,,,,,,,,,
634000,,,,,,50,50,22,62.4007,79.5162,36.2706,-44.1823,-424.7621,699.9175,10.9063,166.1537,7.4786
634160,,,181,859.8462,71.1299,,,,,,,,,,,,
634500,,,,,,50,50,22,69.1695,81.048,37.1064,-44.1823,-419.2186,484.4104,11.214,212.2287,7.3849
635000,,,,,,50,50,23,69.433,81.2561,35.3784,-44.1823,-433.4622,806.497,14.715,877.037,8.5415
635000,4426.6791,840.3,,,,,,,,,,,,,,,
635160,,,1000,5291.6566,54.5088,,,,,,,,,,,,
635500,,,,,,50,50,23,64.7848,82.3491,37.2397,-44.1823,-419.9597,631.424,27.1456,871.3113,6.7254
636000,,,,,,50,50,23,62.3109,82.1956,36.3149,-44.1823,-426.8469,639.2963,13.3848,477.7316,12.3057
636160,,,1000,5526.5848,71.2918,,,,,,,,,,,,
636500,,,,,,50,50,23,69.0876,79.2901,35.9572,-44.1823,-424.3651,556.736,28.1122,1610.4678,9.1097
637000,,,,,,50,50,23,64.8961,80.0051,34.8226,-44.1823,-419.3666,658.0253,74.0024,2083.2109,7.4816
637160,,,1000,3643.8152,71.1712,,,,,,,,,,,,
637500,,,,,,50,50,24,67.7846,80.188,36.8929,-44.1823,-428.5819,517.7121,11.8326,329.0394,7.8435
638000,,,,,,50,50,22,61.8771,79.1745,36.6497,-44.1823,-425.4359,562.9839,18.4276,844.8812,6.4746
638160,,,1000,-2263.9827,70.9739,,,,,,,,,,,,
638500,,,,,,50,50,23,57.3926,80.181,34.5419,-44.1823,-422.3333,532.1595,18.6813,711.0388,6.771
639000,,,,,,50,50,24,65.968,81.5992,37.548,-44.1823,-402.5086,444.0465,23.5939,1213.132,6.7309
639160,,,1000,-1495.5183,71.3236,,,,,,,,,,,,
639281,,,121,623.5277,74.5103,,,,,,,,,,,,
639500,,,,,,50,50,25,53.0162,79.4368,36.0025,-44.1823,-417.9265,523.0822,23.5376,1093.1045,9.486
639511,,,230,1142.4922,74.4561,,,,,,,,,,,,
639870,,,359,1593.6662,74.5283,,,,,,,,,,,,
640000,,,,,,50,50,23,61.2698,79.8422,35.8741,-44.1823,-425.4029,572.5184,31.2858,754.9042,12.1257
640000,2813.1463,513.3,,,,,,,,,,,,,,,
640500,,,,,,50,50,24,57.5775,80.7131,36.652,-44.1823,-410.972,705.6677,45.0862,792.7945,8.4054
640870,,,1000,4995.3936,60.1516,,,,,,,,,,,,
641000,,,,,,50,50,24,58.4229,82.2004,36.5569,-44.1823,-416.1501,595.3286,20.0139,1000.8235,8.1729
641055,,,185,932.0522,71.2076,,,,,,,,,,,,
641500,,,,,,50,50,24,51.4444,81.4128,37.6378,-44.1823,-410.8988,715.2338,15.7719,597.2376,8.7573
642000,,,,,,50,50,24,59.374,82.0757,38.0947,-44.1823,-402.519,534.0356,18.8093,706.9754,8.2297
642055,,,1000,4834.9959,71.3073,,,,,,,,,,,,
642500,,,,,,50,50,24,52.4913,81.2846,37.3458,-44.1823,-422.9029,608.0695,18.1338,802.178,17.8334
642533,,,478,2507.1805,71.2506,,,,,,,,,,,,
643000,,,,,,50,50,24,63.8755,83.4191,38.7894,-44.1823,-407.2928,910.3737,32.3629,1140.9003,7.5714
643500,,,,,,50,50,25,54.404,81.2633,37.4092,-44.1823,-400.9792,517.6183,30.5873,968.7056,6.9753
643533,,,1000,5472.0864,71.5291,,,,,,,,,,,,
644000,,,,,,50,50,24,52.7038,81.6519,36.7479,-44.1823,-409.2072,651.1473,47.2824,1369.3002,8.3164
644473,,,940,4614.9893,71.1216,,,,,,,,,,,,
644500,,,,,,50,50,24,57.0474,76.3722,31.7848,-44.1823,-407.4113,416.1634,11.911,348.2719,7.0875
645000,,,,,,50,50,23,52.8939,79.7631,34.8016,-44.1823,-421.6751,597.5519,13.1185,377.4444,5.5446
645000,3272.9371,620.7,,,,,,,,,,,,,,,
645473,,,1000,5533.8548,58.2528,,,,,,,,,,,,
645500,,,,,,50,50,25,55.015,79.4192,34.0707,-44.1823,-422.6171,790.8289,52.4467,1113.1481,13.4061
646000,,,,,,50,50,24,55.6705,77.9162,33.8605,-44.1823,-423.2275,457.0435,18.6814,525.4767,14.3252
646473,,,1000,5209.2644,72.4093,,,,,,,,,,,,
646500,,,,,,50,50,25,53.4596,80.9376,37.1984,-44.1823,-399.3706,566.2797,20.9134,615.2953,11.0204
647000,,,,,,50,50,24,55.0443,82.7992,37.1904,-44.1823,-400.8681,823.0415,12.6255,374.4813,9.1577
647473,,,1000,-902.26,71.12,,,,,,,,,,,,
647500,,,,,,50,50,25,55.0562,81.36,37.3132,-44.1823,-405.3469,546.6515,16.0431,649.0124,10.4028
648000,,,,,,50,50,25,50.7875,82.3053,39.2325,-44.1823,-411.0527,643.7809,13.1221,528.0154,8.767
648076,,,603,3087.6915,71.3506,,,,,,,,,,,,
648500,,,,,,50,50,24,59.9903,77.2931,32.6966,-44.1823,-411.0388,523.8449,95.8694,3031.7332,7.4376
649000,,,,,,50,50,23,55.4764,79.7251,35.7892,-44.1823,-410.7624,704.2162,15.3094,369.4032,9.7783
649076,,,1000,5499.9079,71.9384,,,,,,,,,,,,
649271,,,195,988.7424,71.7873,,,,,,,,,,,,
649385,,,114,354.341,71.4328,,,,,,,,,,,,
649500,,,,,,50,50,26,53.1185,77.8965,34.7979,-44.1823,-404.6842,442.8004,20.3917,779.9764,7.9229
650000,,,,,,50,50,25,53.4082,79.4765,37.0276,-44.1823,-397.5006,414.9137,15.2439,480.4061,8.1283
650000,5166.3996,915.6,,,,,,,,,,,,,,,
650385,,,1000,5114.2201,54.0892,,,,,,,,,,,,
650500,,,,,,50,50,26,54.4151,81.4411,37.4329,-44.1823,-402.0557,486.2927,15.466,296.9467,11.6201
651000,,,,,,50,50,25,55.0419,83.3073,38.3966,-44.1823,-399.279,794.9744,19.2047,730.9689,11.2482
651385,,,1000,-838.9245,74.234,,,,,,,,,,,,
651500,,,,,,50,50,26,55.7613,79.2939,33.793,-44.1823,-411.285,526.632,17.1011,680.8741,7.2418
651834,,,449,2314.5247,74.2373,,,,,,,,,,,,
652000,,,,,,50,50,26,50.8646,79.6469,36.1356,-44.1823,-392.8136,444.9451,21.623,820.241,13.3272
652500,,,,,,50,50,25,50.7808,81.9783,38.1064,-44.1823,-394.8152,635.0256,19.1952,724.1719,7.957
652834,,,1000,5334.3018,71.4809,,,,,,,,,,,,
653000,,,,,,50,50,25,52.2849,81.636,38.5614,-44.1823,-406.2408,650.8748,26.0642,1001.7243,7.5013
653190,,,356,1580.2181,72.4432,,,,,,,,,,,,
653449,,,259,1284.181,71.0272,,,,,,,,,,,,
653500,,,,,,50,50,25,54.7971,80.0645,35.4915,-44.1823,-402.1244,674.8862,37.121,895.4988,8.5079
653548,,,99,245.9525,71.2012,,,,,,,,,,,,
654000,,,,,,50,50,25,53.4525,79.4583,36.7182,-44.1823,-398.659,646.6409,22.8679,621.3947,13.1283
654500,,,,,,50,50,26,46.8346,81.2023,37.456,-44.1823,-392.5217,529.8602,12.2188,317.1218,6.1582
654548,,,1000,5370.3269,71.1053,,,,,,,,,,,,
655000,,,,,,50,50,24,53.6384,85.2427,39.4174,-44.1823,-396.9203,964.6336,19.1055,588.0754,8.6397
655000,3953.9345,816.3,,,,,,,,,,,,,,,
655500,,,,,,50,50,25,48.3338,81.7027,37.1683,-44.1823,-383.9957,475.285,12.4071,269.4476,8.8271
655548,,,1000,5281.6368,55.4595,,,,,,,,,,,,
655875,,,327,1431.2566,71.1979,,,,,,,,,,,,
656000,,,,,,50,50,25,51.4434,82.5392,38.4215,-44.1823,-397.9808,539.9526,14.3352,547.6984,13.6374
656500,,,,,,50,50,26,46.4133,82.4146,37.1941,-44.1823,-400.7839,601.886,14.3113,368.6102,6.2941
656875,,,1000,5088.4649,71.3062,,,,,,,,,,,,
657000,,,,,,50,50,26,52.6616,80.488,36.1584,-44.1823,-388.1689,521.6307,14.4127,519.1795,7.8356
657283,,,408,2158.5051,71.341,,,,,,,,,,,,
657500,,,,,,50,50,25,59.213,82.3846,38.4334,-44.1823,-398.9851,583.6697,18.8421,502.0983,6.045
657593,,,310,1161.1407,71.2107,,,,,,,,,,,,
658000,,,,,,50,50,24,59.2427,81.7576,37.9333,-44.1823,-400.7664,517.6384,16.6638,355.2354,8.1891
658500,,,,,,50,50,24,55.9466,76.427,32.813,-44.1823,-390.2723,518.188,64.8971,1739.858,18.7389
658593,,,1000,5272.3612,72.4575,,,,,,,,,,,,
659000,,,,,,50,50,25,60.2983,80.9505,37.8674,-44.1823,-400.6105,544.329,212.1586,3659.7957,11.2789
659500,,,,,,50,50,25,60.1753,81.3139,37.295,-44.1823,-411.0357,655.3536,38.7515,1601.4867,7.3122
659593,,,1000,5491.9516,71.111,,,,,,,,,,,,
659689,,,96,401.6652,73.1409,,,,,,,,,,,,
660000,,,,,,50,50,25,50.2889,83.908,40.564,-44.1823,-397.0535,516.1226,23.9962,686.6862,6.3184
660000,2205.2979,410.3,,,,,,,,,,,,,,,
660500,,,,,,50,50,25,53.4245,80.7697,35.0874,-44.1823,-395.3388,634.6495,9.952,205.0922,9.5394
660689,,,1000,4970.822,62.3371,,,,,,,,,,,,
661000,,,,,,50,50,25,55.5587,80.2372,37.1267,-44.1823,-399.1368,581.5491,16.9013,531.4431,15.3568
661500,,,,,,50,50,25,51.1607,79.9629,34.1698,-44.1823,-401.7839,694.3232,17.3142,338.6053,9.2685
661689,,,1000,5210.6575,71.317,,,,,,,,,,,,
662000,,,,,,50,50,24,61.2308,78.8698,34.7022,-44.1823,-415.8918,683.5644,360.3978,575.3716,11.0072
662500,,,,,,50,50,25,55.3269,81.0092,35.6151,-44.1823,-388.0661,592.9087,29.5601,367.8598,10.4622
662517,,,828,4404.4806,71.3578,,,,,,,,,,,,
662951,,,434,2166.2549,71.1047,,,,,,,,,,,,
663000,,,,,,50,50,25,57.2872,84.0909,39.5493,-44.1823,-402.9636,727.9806,72.8732,2344.3206,5.9266
663500,,,,,,50,50,24,59.7013,81.3473,36.329,-44.1823,-405.0426,627.2308,197.8136,2741.6445,6.9107
663951,,,1000,5449.8725,71.2197,,,,,,,,,,,,
664000,,,,,,50,50,25,54.799,80.3796,37.6277,-44.1823,-400.7924,448.4636,18.2718,1381.1899,7.0872
664191,,,240,1156.458,71.0823,,,,,,,,,,,,
664500,,,,,,50,50,25,54.9964,78.5628,34.0659,-44.1823,-397.9744,579.086,32.8491,759.4406,14.028
664556,,,365,1413.6773,71.189,,,,,,,,,,,,
665000,,,,,,50,50,25,50.6984,82.2186,38.9741,-44.1823,-400.9778,486.3903,15.2516,723.8917,9.538
665000,5340.6766,933.5,,,,,,,,,,,,,,,
665500,,,,,,50,50,25,51.4932,83.1413,38.6859,-44.1823,-396.6215,665.1587,17.3909,827.6306,7.364
665556,,,1000,-1289.8162,53.2343,,,,,,,,,,,,
666000,,,,,,50,50,26,53.0074,83.1187,39.5881,-44.1823,-388.0532,553.9258,19.0182,620.0228,5.3817
666144,,,588,2472.7448,71.0683,,,,,,,,,,,,
666500,,,,,,50,50,26,44.9227,81.2533,36.6697,-44.1823,-378.2956,665.7126,11.7924,435.7799,5.6982
666501,,,357,1584.4598,72.997,,,,,,,,,,,,
666758,,,257,1277.2536,71.4627,,,,,,,,,,,,
666903,,,145,624.3183,71.2391,,,,,,,,,,,,
667000,,,,,,50,50,24,58.9939,82.9576,37.0198,-44.1823,-399.5635,1091.1064,45.1483,1678.2997,9.8732
667500,,,,,,50,50,24,57.6617,82.0981,37.759,-44.1823,-402.8022,547.5172,16.1891,486.1524,12.1021
667799,,,896,4586.4079,71.1189,,,,,,,,,,,,
668000,,,,,,50,50,26,51.9772,80.5759,36.8793,-44.1823,-387.9724,785.163,93.5958,1562.3925,11.5926
668316,,,517,2643.3308,72.6091,,,,,,,,,,,,
668500,,,,,,50,50,26,54.8101,81.074,37.9795,-44.1823,-381.6812,525.4491,16.331,682.392,7.4151
669000,,,,,,50,50,26,57.5594,79.2188,34.4883,-44.1823,-390.8007,683.2057,34.4241,402.2579,8.5675
669316,,,1000,5317.284,71.3422,,,,,,,,,,,,
669500,,,,,,50,50,26,49.4126,80.8383,35.183,-44.1823,-374.4715,659.1571,24.4419,773.7716,11.1479
670000,,,,,,50,50,26,49.6288,81.0246,37.2034,-44.1823,-374.6283,645.8119,16.2029,286.331,7.696
670000,5156.6843,906.4,,,,,,,,,,,,,,,
670316,,,1000,278.5017,53.5357,,,,,,,,,,,,
670500,,,,,,50,50,26,50.5204,83.9172,40.4265,-44.1823,-376.2674,536.8532,19.861,860.2412,10.6099
671000,,,,,,50,50,25,51.3045,82.2317,38.2201,-44.1823,-380.0845,470.7864,11.9436,184.257,11.3431
671316,,,1000,5439.2713,71.0103,,,,,,,,,,,,
671500,,,,,,50,50,25,51.6298,79.0726,34.1599,-44.1823,-386.5441,651.781,45.3718,3398.9636,7.9598
672000,,,,,,50,50,26,47.207,85.6776,41.969,-44.1823,-384.7098,648.5317,27.8223,1284.2552,9.1037
672316,,,1000,5574.4546,71.0583,,,,,,,,,,,,
672500,,,,,,50,50,25,51.3743,81.2752,36.8145,-44.1823,-373.8788,729.8156,13.1634,202.6435,8.8121
673000,,,,,,50,50,26,48.2961,81.0629,36.2782,-44.1823,-373.6608,762.813,16.3962,607.1523,5.5643
673316,,,1000,4839.7132,71.1191,,,,,,,,,,,,
673500,,,,,,50,50,26,45.6113,82.157,38.5144,-44.1823,-370.4866,492.8735,14.9272,180.8947,11.171
674000,,,,,,50,50,25,59.4298,82.0221,39.7267,-44.1823,-389.032,508.8646,13.8822,383.0562,9.5278
674316,,,1000,5218.9438,71.748,,,,,,,,,,,,
674366,,,50,-8.3904,71.1346,,,,,,,,,,,,
674500,,,,,,50,50,25,56.974,79.696,35.5171,-44.1823,-380.2974,579.8636,59.3995,1642.2496,8.0926
675000,,,,,,50,50,25,51.5534,78.5091,35.5492,-44.1823,-384.6951,542.8486,12.0889,159.6419,6.7453
675000,4340.0328,775.0,,,,,,,,,,,,,,,
675366,,,1000,5298.3252,55.8584,,,,,,,,,,,,
675500,,,,,,50,50,26,45.5355,78.1109,35.3702,-44.1823,-372.9394,454.7632,16.6567,706.4117,15.281
675684,,,318,1307.0397,72.3683,,,,,,,,,,,,
676000,,,,,,50,50,25,45.5696,82.1079,37.4082,-44.1823,-385.088,716.2838,19.2066,605.538,6.4674
676500,,,,,,50,50,26,51.4592,78.9399,35.0491,-44.1823,-376.2217,480.2052,18.7682,1378.4021,11.5992
676553,,,869,4442.8821,71.1371,,,,,,,,,,,,
677000,,,,,,50,50,25,52.0849,80.3148,36.8661,-44.1823,-374.0166,579.8658,59.3259,436.4892,14.2246
677500,,,,,,50,50,24,53.4595,78.2471,33.417,-44.1823,-389.7216,431.0901,24.1837,1300.3026,8.1872
677553,,,1000,5205.2575,73.1498,,,,,,,,,,,,
678000,,,,,,50,50,27,45.1492,81.4843,38.4254,-44.1823,-364.213,366.892,20.9446,1021.6512,6.9054
678500,,,,,,50,50,24,48.8604,79.8292,36.4639,-44.1823,-391.2392,543.2005,34.0342,1506.7354,9.2175
678553,,,1000,5561.685,72.3691,,,,,,,,,,,,
678895,,,342,1478.199,71.1537,,,,,,,,,,,,
679000,,,,,,50,50,25,51.6239,80.0378,33.5886,-44.1823,-391.2726,604.0536,37.2731,596.4213,11.3215
679261,,,366,1713.5136,71.1027,,,,,,,,,,,,
679500,,,,,,50,50,25,53.2729,81.1585,37.0629,-44.1823,-383.5509,657.0902,22.6077,1109.9062,7.4133
680000,,,,,,50,50,25,49.8321,80.9274,35.5652,-44.1823,-390.7755,538.0947,32.2655,1807.1987,8.3868
680000,5763.4303,1000.0,,,,,,,,,,,,,,,
680243,,,982,4969.3531,51.8078,,,,,,,,,,,,
680500,,,,,,50,50,24,56.7118,80.0482,36.6289,-44.1823,-393.213,600.8475,15.0686,486.7358,9.6426
681000,,,,,,50,50,25,50.0568,80.7402,35.799,-44.1823,-385.4546,592.2998,14.9263,320.4627,7.9522
681243,,,1000,3003.3994,71.0637,,,,,,,,,,,,
681500,,,,,,50,50,26,49.5898,79.224,36.3,-44.1823,-381.1629,494.6615,16.9479,817.5128,9.951
682000,,,,,,50,50,26,44.4786,82.9159,36.9828,-44.1823,-369.762,637.1559,13.9506,335.1706,9.6486
682243,,,1000,-904.0909,71.6161,,,,,,,,,,,,
682500,,,,,,50,50,25,50.8301,79.0215,35.8321,-44.1823,-379.8995,475.7755,14.7261,384.69,10.5584
683000,,,,,,50,50,26,50.7448,81.3417,35.0809,-44.1823,-379.5081,536.2462,28.1711,861.9501,7.3734
683243,,,1000,5178.3661,71.2625,,,,,,,,,,,,
683500,,,,,,50,50,25,53.703,81.4371,38.0615,-44.1823,-395.7365,565.048,12.656,367.8716,7.8466
684000,,,,,,50,50,25,56.5903,78.858,33.7504,-44.1823,-386.6669,697.0609,16.5451,646.1046,9.9218
684243,,,1000,5428.8649,71.1167,,,,,,,,,,,,
684391,,,148,672.2638,70.9801,,,,,,,,,,,,
684500,,,,,,50,50,24,55.6758,80.7346,35.4476,-44.1823,-387.5977,611.5553,64.4654,736.859,13.2711
685000,,,,,,50,50,26,46.4341,79.8031,34.9708,-44.1823,-384.7853,655.2672,40.7309,920.3848,9.2601
685000,4924.8963,855.2,,,,,,,,,,,,,,,
685391,,,1000,5366.9992,54.2312,,,,,,,,,,,,
685500,,,,,,50,50,27,48.1296,80.0211,36.624,-44.1823,-382.7195,473.2327,14.5221,516.8178,8.2608
686000,,,,,,50,50,26,50.7501,81.8607,37.0557,-44.1823,-380.4734,545.0985,14.2735,814.071,13.2307
686391,,,1000,5207.8971,71.9479,,,,,,,,,,,,
686500,,,,,,50,50,25,54.5013,81.677,39.0538,-44.1823,-387.7332,553.0143,15.6147,438.4496,9.2654
687000,,,,,,50,50,25,50.2841,81.2936,37.1709,-44.1823,-388.8073,526.3698,17.3531,478.0539,8.5137
687391,,,1000,4796.1431,72.6087,,,,,,,,,,,,
687500,,,,,,50,50,26,55.3136,81.4262,36.8102,-44.1823,-373.3188,789.6548,12.5967,216.7957,9.0342
688000,,,,,,50,50,24,49.711,78.8142,34.0883,-44.1823,-394.5067,564.1777,16.6648,1051.0636,13.6086
688391,,,1000,5334.4521,71.1519,,,,,,,,,,,,
688500,,,,,,50,50,26,45.4343,81.3832,36.6991,-44.1823,-373.0676,499.8371,12.3096,425.3778,10.4023
689000,,,,,,50,50,26,48.0763,83.2935,39.6238,-44.1823,-372.2921,635.3463,14.4779,791.28,7.3234
689391,,,1000,5496.9494,73.8626,,,,,,,,,,,,
689500,,,,,,50,50,26,50.1223,83.1615,38.6794,-44.1823,-377.8321,551.9636,24.7375,805.0114,10.2845
690000,,,,,,50,50,26,48.9472,83.2561,38.625,-44.1823,-378.719,814.9097,12.5515,175.0036,6.0284
690000,4729.7875,833.6,,,,,,,,,,,,,,,
690300,,,909,4903.1193,54.09,,,,,,,,,,,,
690500,,,,,,50,50,25,52.8431,81.0453,35.7982,-44.1823,-387.0713,685.2484,18.2581,696.6528,10.7349
690772,,,472,2591.6838,71.1502,,,,,,,,,,,,
691000,,,,,,50,50,25,53.4401,81.5741,36.9342,-44.1823,-380.1209,598.2125,17.1931,453.131,7.5288
691500,,,,,,50,50,26,51.1193,80.1179,37.0169,-44.1823,-372.0039,525.5674,63.5658,2883.6497,11.0783
691772,,,1000,-2414.8731,71.3857,,,,,,,,,,,,
691820,,,48,30.7141,71.0734,,,,,,,,,,,,
691834,,,14,-1.1555,70.8311,,,,,,,,,,,,
692000,,,,,,50,50,25,44.5653,81.1491,36.3046,-44.1823,-371.6736,676.5179,16.692,590.4599,17.0796
692500,,,,,,50,50,26,49.7118,79.7329,36.0025,-44.1823,-376.261,469.2609,13.3527,683.1419,7.5591
692829,,,995,5179.0253,71.2658,,,,,,,,,,,,
693000,,,,,,50,50,26,48.1219,81.1755,37.2049,-44.1823,-369.102,545.1927,16.8444,629.289,8.3564
693500,,,,,,50,50,25,52.7325,77.5595,33.083,-44.1823,-373.9858,433.2557,16.1025,548.2197,8.9146
693503,,,674,3391.4055,74.7587,,,,,,,,,,,,
693935,,,432,2166.0622,73.1286,,,,,,,,,,,,
694000,,,,,,50,50,25,51.7293,82.4266,38.9983,-44.1823,-370.2402,417.3958,17.5898,531.7866,13.0723
694500,,,,,,50,50,26,54.6994,81.7004,37.6564,-44.1823,-382.7991,525.0474,24.8831,628.6735,6.3441
694537,,,602,3259.8804,71.2012,,,,,,,,,,,,
695000,,,,,,50,50,27,48.4377,81.0144,35.4573,-44.1823,-365.3082,620.7589,16.451,608.2775,9.9626
695000,3611.129,785.0,,,,,,,,,,,,,,,
