env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
490000,0.9144,13.7,1.0,-0.159,12.3916,0.4424,0.275,0.0011,616.7125
500000,0.9294,11.3,1.0,-0.1731,11.7786,0.4346,0.2752,0.0011,616.9655
510000,0.9206,12.7,1.0,-0.151,12.1212,0.4473,0.2758,0.0011,614.9501
520000,0.9,16.0,1.0,-0.1246,11.7925,0.4599,0.2758,0.001,613.9687
530000,0.9356,10.3,1.0,-0.0574,12.1507,0.4957,0.276,0.001,613.0681
540000,0.915,13.6,1.0,-0.0914,11.6959,0.4772,0.2763,0.001,612.8488
550000,0.9306,11.1,1.0,-0.0405,12.4224,0.5043,0.2766,0.001,611.5014
560000,0.9244,12.1,1.0,-0.019,12.3916,0.5155,0.2765,0.001,611.7258
570000,0.9194,12.9,1.0,-0.026,12.0337,0.5114,0.2766,0.001,612.2815
580000,0.93,11.2,1.0,0.0197,12.2249,0.5355,0.277,0.001,610.9292
590000,0.9263,11.8,1.0,0.0127,12.285,0.5319,0.2774,0.001,609.8053
600000,0.9106,14.3,1.0,0.0599,12.6263,0.5568,0.2772,0.001,608.1692
610000,0.9088,14.6,1.0,0.077,12.2699,0.5656,0.2777,0.001,606.3983
620000,0.9244,12.1,1.0,0.0786,12.2699,0.5656,0.2776,0.001,606.4736
630000,0.9256,11.9,1.0,0.079,12.1951,0.5659,0.278,0.001,604.9691
640000,0.9256,11.9,1.0,0.1107,12.0192,0.5817,0.2783,0.001,603.3428
650000,0.9225,12.4,1.0,0.0949,12.1951,0.5744,0.2784,0.001,606.8024
660000,0.9194,12.9,1.0,0.1415,12.1212,0.5976,0.2787,0.001,603.6372
670000,0.92,12.8,1.0,0.1082,11.9904,0.5803,0.279,0.001,602.7096
680000,0.8962,16.6,1.0,0.1989,12.3916,0.6283,0.2791,0.001,605.929
690000,0.9281,11.5,1.0,0.1923,12.4844,0.6255,0.279,0.001,603.9312
700000,0.9362,10.2,1.0,0.1891,12.2399,0.623,0.2797,0.001,602.8113
710000,0.9281,11.5,1.0,0.1831,12.3457,0.6198,0.2794,0.001,603.8166
720000,0.9062,15.0,1.0,0.1787,12.2549,0.6176,0.2796,0.0009,603.2979
