env_steps,return,length,train/length,train/return,FPS,op-kl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
188500,,,,,,-13.4868,-291.0007,266.5237,-13.4868,18.2994,1202.1786,4.4391
188923,,,1000,4433.5355,101.9715,,,,,,,
189000,,,,,,-13.5399,-291.6333,221.1594,-13.5399,37.2606,1481.0144,5.3102
189019,,,96,181.4761,100.4164,,,,,,,
189500,,,,,,-13.3216,-289.343,210.015,-13.3216,18.7615,865.3108,3.6745
190000,,,,,,-13.4873,-298.0258,321.2627,-13.4873,20.4071,874.9234,4.8664
190000,2580.5619,612.4,,,,,,,,,,
190019,,,1000,4442.4436,86.4182,,,,,,,
190077,,,58,68.1795,100.2611,,,,,,,
190116,,,39,20.9864,100.0975,,,,,,,
190156,,,40,25.8647,100.2787,,,,,,,
190500,,,,,,-13.5392,-298.4886,218.2388,-13.5392,15.2363,570.4613,4.9434
191000,,,,,,-13.637,-297.8068,260.4849,-13.637,20.9531,820.1999,4.9722
191156,,,1000,4392.3337,100.6907,,,,,,,
191500,,,,,,-13.1813,-303.2858,283.6046,-13.1813,14.5636,501.922,5.1131
192000,,,,,,-13.408,-302.515,284.5399,-13.408,25.2575,999.9904,5.0379
192123,,,967,4009.5838,101.7539,,,,,,,
192214,,,91,158.4784,104.161,,,,,,,
192322,,,108,164.2295,103.8309,,,,,,,
192500,,,,,,-13.5724,-304.38,286.3461,-13.5724,41.2586,1766.5681,6.8433
193000,,,,,,-13.4802,-306.3634,361.3517,-13.4802,22.7263,839.3127,7.9035
193322,,,1000,4373.0811,102.758,,,,,,,
193500,,,,,,-13.6146,-312.1915,307.0275,-13.6146,20.4921,1046.6211,6.1973
193599,,,277,848.2398,100.7247,,,,,,,
193649,,,50,42.2131,100.6049,,,,,,,
193737,,,88,204.3698,100.3825,,,,,,,
194000,,,,,,-13.7287,-314.7722,267.4632,-13.7287,19.9165,698.8786,6.0206
194224,,,487,1793.0155,104.1978,,,,,,,
194345,,,121,276.6007,104.1985,,,,,,,
194500,,,,,,-13.8563,-313.0535,300.8138,-13.8563,27.9726,740.4273,5.4363
194708,,,363,1416.8982,102.6918,,,,,,,
195000,,,,,,-13.6439,-321.4072,308.8465,-13.6439,28.6234,1014.4923,4.9248
195000,1543.1193,375.0,,,,,,,,,,
195101,,,393,1472.733,80.6189,,,,,,,
195155,,,54,34.6503,100.2467,,,,,,,
195500,,,,,,-13.4563,-317.3382,239.9606,-13.4563,32.2398,1346.1329,5.7764
195901,,,746,3127.8711,100.377,,,,,,,
195951,,,50,33.5528,100.4354,,,,,,,
196000,,,,,,-13.9396,-317.1101,275.9861,-13.9396,20.5829,711.4781,5.3245
196007,,,56,41.0865,100.2192,,,,,,,
196500,,,,,,-13.8859,-318.0054,231.1614,-13.8859,23.8673,914.3508,7.246
196753,,,746,3102.713,100.3978,,,,,,,
196831,,,78,83.4522,100.5193,,,,,,,
197000,,,,,,-13.5558,-319.5659,242.5378,-13.5558,22.6561,846.6496,5.2987
197500,,,,,,-13.9306,-320.6706,293.9629,-13.9306,26.6002,893.8182,5.2721
197790,,,959,4418.2915,103.5676,,,,,,,
198000,,,,,,-13.6995,-322.39,216.1438,-13.6995,127.6275,1422.3884,5.333
198500,,,,,,-14.2795,-328.5727,162.6534,-14.2795,23.0466,870.3544,6.2565
198646,,,856,3938.8191,104.0111,,,,,,,
198702,,,56,43.2819,104.3309,,,,,,,
198767,,,65,46.1829,104.2407,,,,,,,
198793,,,26,4.7516,104.3098,,,,,,,
199000,,,,,,-13.5143,-325.2176,323.775,-13.5143,22.9986,890.9675,4.2126
199287,,,494,2068.317,104.2145,,,,,,,
199391,,,104,79.5552,103.7172,,,,,,,
199431,,,40,25.5539,104.0758,,,,,,,
199500,,,,,,-13.8662,-325.4964,305.5733,-13.8662,33.8618,1446.2219,5.3627
199542,,,111,86.9995,104.0455,,,,,,,
199566,,,24,0.7522,104.0585,,,,,,,
199593,,,27,7.0593,104.1343,,,,,,,
199620,,,27,4.9425,104.4957,,,,,,,
199645,,,25,0.7325,104.3967,,,,,,,
199884,,,239,227.2653,104.0733,,,,,,,
199912,,,28,5.0297,104.0044,,,,,,,
199942,,,30,7.3866,104.2771,,,,,,,
200000,,,,,,-14.057,-331.2526,215.6606,-14.057,30.3131,1219.5067,6.3597
200000,1363.1897,490.9,,,,,,,,,,
200101,,,159,159.0677,56.2276,,,,,,,
200202,,,101,91.2729,104.1547,,,,,,,
200500,,,,,,-13.9842,-333.9975,213.5281,-13.9842,29.4379,1220.5697,6.5927
201000,,,,,,-13.5828,-335.854,205.8713,-13.5828,25.0717,704.7361,4.9368
201202,,,1000,4434.2353,103.9685,,,,,,,
201292,,,90,72.9966,104.3302,,,,,,,
201500,,,,,,-13.9297,-336.0363,359.0597,-13.9297,30.7298,1096.9568,4.9333
201552,,,260,263.0146,100.8532,,,,,,,
201657,,,105,77.0539,100.555,,,,,,,
201699,,,42,27.094,100.3378,,,,,,,
202000,,,,,,-13.9301,-336.4584,322.0403,-13.9301,27.7723,1089.4147,6.6796
202500,,,,,,-13.8045,-339.1208,312.1373,-13.8045,24.8513,928.7089,4.8835
202699,,,1000,4164.545,100.4207,,,,,,,
202769,,,70,51.7234,100.6237,,,,,,,
203000,,,,,,-14.0358,-338.0727,298.5243,-14.0358,26.8698,706.7974,4.2595
203500,,,,,,-14.1783,-342.393,190.4541,-14.1783,19.7806,742.0938,4.0226
203769,,,1000,4450.4448,100.5151,,,,,,,
204000,,,,,,-13.9487,-339.6547,282.2281,-13.9487,28.1618,1188.4266,6.3052
204500,,,,,,-14.2757,-346.5846,254.856,-14.2757,26.4409,1030.2111,5.3683
204673,,,904,3891.8615,101.7046,,,,,,,
205000,,,,,,-13.5587,-344.3318,264.1101,-13.5587,25.8182,945.5865,7.081
205000,1152.1589,265.9,,,,,,,,,,
205326,,,653,2813.9475,93.6096,,,,,,,
205344,,,18,-6.1777,104.3564,,,,,,,
205429,,,85,120.3063,103.9214,,,,,,,
205445,,,16,-7.6265,104.5937,,,,,,,
205500,,,,,,-14.1738,-341.9166,234.5282,-14.1738,106.4284,2959.019,9.7949
206000,,,,,,-13.7979,-345.4908,185.5058,-13.7979,20.8187,778.6026,5.1985
206163,,,718,2496.6759,104.0574,,,,,,,
206500,,,,,,-13.9351,-343.459,304.7231,-13.9351,23.0954,1135.8107,5.3845
207000,,,,,,-14.0414,-345.7303,205.9674,-14.0414,24.4632,1198.1232,4.4328
207163,,,1000,4711.866,101.3353,,,,,,,
207500,,,,,,-14.0489,-345.9253,279.3663,-14.0489,26.2119,1049.6539,5.3725
208000,,,,,,-14.2694,-349.2496,212.7826,-14.2694,25.1336,888.5082,5.0428
208163,,,1000,4316.9959,100.5695,,,,,,,
208500,,,,,,-14.0114,-349.7448,170.8529,-14.0114,18.7321,806.257,5.081
209000,,,,,,-14.0428,-353.3247,347.6724,-14.0428,63.9349,2898.9207,5.5215
209163,,,1000,4613.5715,100.5187,,,,,,,
209171,,,8,-9.2592,100.3179,,,,,,,
209500,,,,,,-13.8649,-352.3741,291.6345,-13.8649,30.6137,1412.0526,4.9369
209742,,,571,2468.2403,101.4007,,,,,,,
209751,,,9,-10.7484,103.7814,,,,,,,
209760,,,9,-9.6892,104.9591,,,,,,,
209767,,,7,-8.7637,103.1918,,,,,,,
209806,,,39,16.4091,104.0078,,,,,,,
209854,,,48,26.9908,104.1479,,,,,,,
209861,,,7,-7.7287,103.694,,,,,,,
209869,,,8,-7.6718,101.848,,,,,,,
209916,,,47,26.4268,103.6433,,,,,,,
209956,,,40,19.4841,104.3315,,,,,,,
209964,,,8,-9.0727,103.9352,,,,,,,
210000,,,,,,-14.1066,-354.6514,224.788,-14.1066,29.5117,1199.6327,5.3208
210000,335.6252,110.3,,,,,,,,,,
210001,,,37,14.7714,56.8315,,,,,,,
210009,,,8,-9.4315,103.2152,,,,,,,
210500,,,,,,-14.1401,-356.8547,326.8707,-14.1401,34.1353,1881.1631,5.8874
210873,,,864,4131.4094,100.6226,,,,,,,
211000,,,,,,-13.8377,-358.98,320.4056,-13.8377,44.2788,2063.9033,5.0097
211500,,,,,,-14.294,-359.4369,251.7932,-14.294,29.3562,1543.1471,4.9899
211754,,,881,4065.2466,100.5586,,,,,,,
211817,,,63,41.2803,100.5983,,,,,,,
212000,,,,,,-14.0829,-358.5888,221.2637,-14.0829,26.1442,1194.0531,10.5781
212003,,,186,285.8195,100.4229,,,,,,,
212134,,,131,195.8043,100.5191,,,,,,,
212273,,,139,231.5992,100.7192,,,,,,,
212304,,,31,10.4035,100.535,,,,,,,
212500,,,,,,-13.6923,-361.5945,329.0508,-13.6923,25.825,1050.7014,6.3021
213000,,,,,,-13.8536,-350.8684,297.2141,-13.8536,22.3545,842.0594,6.0588
213304,,,1000,4501.7976,100.4735,,,,,,,
213492,,,188,250.158,100.43,,,,,,,
213500,,,,,,-14.1415,-358.2853,220.8696,-14.1415,27.7727,1052.9675,4.519
213646,,,154,231.2299,100.4182,,,,,,,
213658,,,12,-7.2684,100.9844,,,,,,,
214000,,,,,,-13.9923,-360.1355,245.948,-13.9923,22.6974,727.6533,4.1978
214194,,,536,2207.1375,100.3868,,,,,,,
214445,,,251,442.9589,100.4275,,,,,,,
214500,,,,,,-14.1606,-359.2264,226.0635,-14.1606,21.3056,625.8516,5.2142
214536,,,91,81.1359,100.3188,,,,,,,
214546,,,10,-8.3097,100.0858,,,,,,,
214714,,,168,462.7916,100.255,,,,,,,
215000,,,,,,-14.206,-364.6714,349.66,-14.206,22.9521,771.986,6.3311
215000,2664.8609,616.7,,,,,,,,,,
215225,,,511,2229.6127,76.4459,,,,,,,
215500,,,,,,-14.3382,-364.2275,184.7019,-14.3382,39.0963,1524.3141,8.8306
216000,,,,,,-13.9901,-361.8459,239.8206,-13.9901,24.3872,1297.9139,6.3347
216225,,,1000,4765.697,100.5415,,,,,,,
216381,,,156,362.0587,100.0304,,,,,,,
216500,,,,,,-13.8864,-366.5919,420.5504,-13.8864,30.2688,1237.8967,5.8242
217000,,,,,,-14.5823,-369.0478,202.971,-14.5823,27.4642,985.2085,6.4388
217141,,,760,3641.2567,100.5034,,,,,,,
217157,,,16,-3.5028,100.6889,,,,,,,
217500,,,,,,-14.2422,-364.7068,246.2495,-14.2422,20.1199,633.9685,4.07
218000,,,,,,-13.5394,-363.5182,338.7896,-13.5394,32.1942,1186.8214,5.1237
218157,,,1000,4484.6114,101.8131,,,,,,,
218500,,,,,,-14.1713,-368.3851,203.2864,-14.1713,27.5828,1243.103,4.7386
219000,,,,,,-14.0288,-367.5952,344.9554,-14.0288,27.4217,1194.8198,6.9983
219157,,,1000,4761.5355,104.1624,,,,,,,
219500,,,,,,-14.1434,-371.0711,323.6414,-14.1434,24.8189,758.9696,5.7004
220000,,,,,,-14.2829,-374.4069,202.735,-14.2829,28.551,1364.1949,5.6252
220000,2829.4225,614.8,,,,,,,,,,
220157,,,1000,4370.7732,87.5232,,,,,,,
220500,,,,,,-14.1891,-366.1016,265.6847,-14.1891,22.083,1270.9447,5.6572
220909,,,752,3320.409,100.4692,,,,,,,
221000,,,,,,-14.2102,-371.629,266.0684,-14.2102,31.5708,1394.5665,6.5812
221500,,,,,,-14.1562,-370.6951,282.5615,-14.1562,32.6667,1346.5533,4.7092
221601,,,692,3110.085,100.5123,,,,,,,
222000,,,,,,-14.2093,-371.1532,359.6029,-14.2093,24.9161,1177.2938,4.7244
222310,,,709,3024.2157,100.4655,,,,,,,
222500,,,,,,-14.3574,-374.5912,234.1985,-14.3574,20.711,738.1224,5.5631
223000,,,,,,-13.8678,-374.433,283.217,-13.8678,18.0572,660.0754,5.3395
223310,,,1000,4483.0827,100.398,,,,,,,
223500,,,,,,-14.5473,-381.9879,386.1345,-14.5473,47.8385,2285.6438,5.5435
223764,,,454,1970.0529,100.5131,,,,,,,
224000,,,,,,-14.0915,-382.6901,483.8024,-14.0915,25.565,789.4667,4.3233
224176,,,412,1799.0671,100.4185,,,,,,,
224500,,,,,,-14.213,-376.2823,194.8534,-14.213,28.6727,1344.6666,5.0979
224556,,,380,1606.9816,100.5157,,,,,,,
224945,,,389,1546.944,100.5885,,,,,,,
225000,,,,,,-13.9874,-377.9614,271.5463,-13.9874,24.0476,886.1124,5.2716
225000,2432.6421,544.7,,,,,,,,,,
225417,,,472,1987.8073,77.0984,,,,,,,
225500,,,,,,-14.0106,-373.3641,231.4309,-14.0106,24.0946,911.5195,5.2056
226000,,,,,,-14.2802,-381.6948,402.2034,-14.2802,26.4403,1038.9474,6.0043
226231,,,814,3466.2497,100.6108,,,,,,,
226500,,,,,,-14.1094,-378.5182,218.0608,-14.1094,23.4282,767.4608,5.1649
227000,,,,,,-14.2188,-383.2206,437.3102,-14.2188,26.5223,896.3154,4.3904
227231,,,1000,4670.6295,100.6708,,,,,,,
227500,,,,,,-14.181,-379.5797,210.2755,-14.181,35.6812,1645.6328,5.5182
227919,,,688,3051.7822,100.5337,,,,,,,
228000,,,,,,-13.9556,-385.554,340.3238,-13.9556,24.1466,1262.1636,5.2435
228500,,,,,,-14.2528,-385.4079,285.8507,-14.2528,31.0574,1750.328,7.8561
228919,,,1000,4521.1795,101.4763,,,,,,,
228930,,,11,-7.9131,99.8123,,,,,,,
229000,,,,,,-14.4266,-384.216,348.6476,-14.4266,21.9378,618.8999,4.1089
229290,,,360,1456.5391,100.5448,,,,,,,
229500,,,,,,-14.1143,-385.1265,332.2438,-14.1143,29.4754,1101.584,5.0768
229695,,,405,1553.1788,101.1391,,,,,,,
230000,,,,,,-13.932,-387.54,258.5875,-13.932,32.3465,1725.9983,5.7992
230000,2260.3605,515.7,,,,,,,,,,
230037,,,342,1333.1163,71.9106,,,,,,,
230500,,,,,,-14.1764,-392.3585,318.963,-14.1764,25.3986,1018.5599,6.0601
230797,,,760,3448.7885,100.5546,,,,,,,
231000,,,,,,-14.3739,-389.4681,290.6035,-14.3739,25.3489,885.1367,5.2148
231179,,,382,1490.4956,100.3335,,,,,,,
231500,,,,,,-13.9208,-385.2712,410.5858,-13.9208,27.0818,1299.6217,5.7538
232000,,,,,,-14.035,-394.1197,281.1482,-14.035,19.4085,615.7625,4.6239
232034,,,855,3997.6083,101.7435,,,,,,,
232202,,,168,533.8322,100.5291,,,,,,,
232500,,,,,,-14.1965,-395.4158,449.8691,-14.1965,31.2217,978.4836,4.6476
233000,,,,,,-13.8936,-395.209,325.9183,-13.8936,29.186,1185.5127,4.8293
233202,,,1000,4754.3369,100.4162,,,,,,,
233500,,,,,,-14.5663,-392.9972,331.3145,-14.5663,29.8344,1253.958,6.0917
233586,,,384,1547.9085,99.9496,,,,,,,
234000,,,,,,-14.8223,-395.6463,235.769,-14.8223,43.535,1741.6857,4.9876
234500,,,,,,-14.1796,-396.7789,283.3216,-14.1796,20.3147,841.5698,4.7861
234586,,,1000,4894.9628,100.4765,,,,,,,
234613,,,27,6.4021,100.4396,,,,,,,
234633,,,20,-1.6868,100.3997,,,,,,,
235000,,,,,,-14.1996,-392.7617,273.6458,-14.1996,22.6994,656.5031,5.1383
235000,3960.2472,817.0,,,,,,,,,,
235500,,,,,,-14.6907,-399.4682,261.1596,-14.6907,23.4348,996.022,5.5656
235633,,,1000,4867.0486,82.8416,,,,,,,
236000,,,,,,-14.7043,-398.1327,304.3191,-14.7043,26.9327,1067.0747,4.1518
236500,,,,,,-14.6021,-404.6332,266.9382,-14.6021,21.1195,522.978,4.9305
236633,,,1000,4816.5409,101.1229,,,,,,,
236651,,,18,-4.7919,103.857,,,,,,,
236728,,,77,124.9885,104.0433,,,,,,,
237000,,,,,,-14.6139,-404.8669,228.7884,-14.6139,27.6345,855.6862,4.6408
237500,,,,,,-14.2258,-400.9394,409.099,-14.2258,22.3261,1058.8285,5.0224
237728,,,1000,4959.2739,101.7848,,,,,,,
238000,,,,,,-14.4531,-403.7568,266.8372,-14.4531,19.8751,808.6144,4.9265
238500,,,,,,-14.4958,-408.2099,373.7366,-14.4958,41.2075,1523.9695,5.3156
238728,,,1000,4970.0124,100.8454,,,,,,,
239000,,,,,,-14.6189,-402.8968,269.1944,-14.6189,21.5222,927.1482,5.0989
239500,,,,,,-14.8957,-406.6948,319.249,-14.8957,61.4804,2748.8616,7.691
239728,,,1000,4987.3514,101.9643,,,,,,,
240000,,,,,,-14.7503,-409.6126,404.2204,-14.7503,17.9539,723.7511,4.69
240000,4291.3022,892.8,,,,,,,,,,
240446,,,718,3282.4635,75.8459,,,,,,,
240500,,,,,,-14.8456,-416.3047,275.7602,-14.8456,42.9656,1005.3088,9.5711
241000,,,,,,-14.3904,-409.522,503.2069,-14.3904,25.7107,965.4637,7.4046
241446,,,1000,4948.8913,102.0952,,,,,,,
241500,,,,,,-14.6164,-410.7327,422.4438,-14.6164,19.3536,671.3279,4.8826
242000,,,,,,-15.0198,-415.2947,265.2547,-15.0198,21.6135,820.9057,6.0144
242446,,,1000,5042.3664,100.4424,,,,,,,
242500,,,,,,-14.9215,-412.7281,280.2436,-14.9215,17.8139,552.8086,4.4546
243000,,,,,,-14.5148,-417.1295,450.666,-14.5148,25.3762,1200.9078,3.9019
243446,,,1000,4980.8581,102.6952,,,,,,,
243500,,,,,,-14.8534,-418.1566,288.1582,-14.8534,17.0783,600.5942,4.4839
243541,,,95,84.9852,103.9521,,,,,,,
243617,,,76,71.6414,104.0295,,,,,,,
243638,,,21,-6.6133,104.0038,,,,,,,
243730,,,92,113.1222,104.0533,,,,,,,
243814,,,84,97.7308,103.6857,,,,,,,
243884,,,70,54.0513,100.5895,,,,,,,
243966,,,82,62.5158,101.7059,,,,,,,
244000,,,,,,-14.5017,-419.0942,440.4662,-14.5017,22.3379,1021.2448,4.9192
244500,,,,,,-15.277,-420.2209,252.7301,-15.277,20.1975,682.4476,5.5957
244966,,,1000,4804.0514,102.0149,,,,,,,
245000,,,,,,-14.4417,-421.059,400.8654,-14.4417,22.4519,918.0812,5.7271
245000,3910.0518,814.7,,,,,,,,,,
245046,,,80,133.5057,27.3153,,,,,,,
245140,,,94,193.649,100.2103,,,,,,,
245500,,,,,,-14.5651,-417.2453,254.8645,-14.5651,18.0707,537.6631,3.8712
246000,,,,,,-15.2475,-426.9449,207.4569,-15.2475,20.1672,795.8374,4.3075
246140,,,1000,4730.8216,100.5984,,,,,,,
246500,,,,,,-14.8304,-422.9808,359.2073,-14.8304,23.5476,996.5416,4.3562
247000,,,,,,-14.1568,-421.1797,430.9732,-14.1568,17.3098,616.9507,5.197
247140,,,1000,4779.3839,101.1326,,,,,,,
247500,,,,,,-14.9244,-428.2037,350.2058,-14.9244,22.7305,900.0387,4.7713
248000,,,,,,-14.887,-424.0799,337.9294,-14.887,19.8178,654.2841,3.9895
248140,,,1000,4876.2901,100.5025,,,,,,,
248334,,,194,434.6982,100.6221,,,,,,,
248500,,,,,,-14.8703,-427.1525,334.3041,-14.8703,21.4548,825.6579,3.7476
249000,,,,,,-14.4528,-422.4758,338.8072,-14.4528,19.9906,793.3316,4.6446
249334,,,1000,5012.862,102.1516,,,,,,,
249500,,,,,,-14.871,-431.446,390.4488,-14.871,19.4409,795.1323,5.2873
250000,,,,,,-15.2448,-432.4663,229.0974,-15.2448,22.4013,843.4711,3.864
250000,4652.7257,921.7,,,,,,,,,,
250334,,,1000,4866.5372,82.3556,,,,,,,
250500,,,,,,-15.0265,-432.9916,352.0995,-15.0265,16.9429,600.8693,4.5813
251000,,,,,,-15.5026,-438.4347,323.1587,-15.5026,15.8071,562.2882,5.9528
251334,,,1000,4736.8667,100.5727,,,,,,,
251500,,,,,,-14.5608,-432.7949,272.2403,-14.5608,18.7816,773.4778,4.8044
252000,,,,,,-15.3785,-437.3818,276.9827,-15.3785,17.8254,774.0667,4.7309
252334,,,1000,5047.9444,102.0297,,,,,,,
252500,,,,,,-14.7175,-438.7714,374.3539,-14.7175,16.5001,701.8383,4.7341
253000,,,,,,-15.2619,-440.8598,394.7601,-15.2619,16.8301,709.763,4.3712
253334,,,1000,4645.8755,100.7537,,,,,,,
253500,,,,,,-15.0471,-434.7563,378.3177,-15.0471,17.521,732.8223,3.914
254000,,,,,,-14.8131,-440.1066,405.8425,-14.8131,17.4069,760.2558,5.2073
254268,,,934,4561.5691,100.9963,,,,,,,
254500,,,,,,-14.6431,-434.5425,297.3067,-14.6431,14.5765,538.3763,4.159
255000,,,,,,-14.6066,-443.1261,423.0896,-14.6066,16.944,697.8,4.5176
255000,4522.8212,915.2,,,,,,,,,,
255268,,,1000,5100.4317,81.5716,,,,,,,
255500,,,,,,-14.8251,-444.0319,427.7179,-14.8251,18.3164,852.8629,4.3508
256000,,,,,,-15.0928,-444.2613,308.174,-15.0928,15.0078,723.8533,4.9388
256268,,,1000,4872.3724,100.4918,,,,,,,
256500,,,,,,-15.0961,-446.3551,365.2859,-15.0961,16.9579,932.6995,4.0215
257000,,,,,,-15.4946,-447.8197,305.2656,-15.4946,18.635,1316.6211,3.8027
257268,,,1000,4915.5409,101.0801,,,,,,,
257500,,,,,,-15.0575,-449.8322,360.851,-15.0575,14.5913,764.8612,3.8028
258000,,,,,,-14.9897,-450.6363,352.1592,-14.9897,20.4543,1027.8231,4.7524
258268,,,1000,5067.7213,101.2737,,,,,,,
258500,,,,,,-14.7655,-447.7078,350.3387,-14.7655,15.8157,671.4573,5.6485
259000,,,,,,-15.2277,-449.9605,297.856,-15.2277,14.6276,705.9677,3.7051
259268,,,1000,4869.183,100.6787,,,,,,,
259500,,,,,,-15.4043,-453.2531,407.9395,-15.4043,16.1143,744.95,4.1148
260000,,,,,,-14.778,-452.0196,497.9506,-14.778,15.3886,629.3199,4.4422
260000,4481.4321,909.5,,,,,,,,,,
260268,,,1000,5055.3308,80.9528,,,,,,,
260500,,,,,,-15.7256,-455.5918,208.5181,-15.7256,11.1513,392.1771,3.6582
261000,,,,,,-15.1665,-457.4823,471.0674,-15.1665,13.7834,535.5048,3.6394
261268,,,1000,5000.2062,102.6006,,,,,,,
261500,,,,,,-14.9547,-452.3767,338.7513,-14.9547,12.0222,408.2735,4.8363
262000,,,,,,-15.234,-457.7627,342.5084,-15.234,10.3403,428.0062,3.1345
262076,,,808,3851.9685,100.4958,,,,,,,
262500,,,,,,-14.9612,-457.1191,398.274,-14.9612,13.5433,493.6332,4.1512
263000,,,,,,-15.1318,-457.6981,308.3847,-15.1318,12.8432,548.303,4.0515
263076,,,1000,4894.023,100.9858,,,,,,,
263500,,,,,,-15.4914,-464.4258,239.2628,-15.4914,16.966,893.7881,4.1042
264000,,,,,,-14.9378,-462.0784,342.3423,-14.9378,13.3728,896.0428,4.2103
264076,,,1000,5139.6369,102.1384,,,,,,,
264500,,,,,,-15.4217,-466.6724,415.5314,-15.4217,11.8837,585.0287,4.5415
265000,,,,,,-15.4718,-462.3588,454.702,-15.4718,13.5556,550.2134,3.2226
265000,4113.9401,826.4,,,,,,,,,,
265076,,,1000,5076.3244,82.5222,,,,,,,
265500,,,,,,-15.4303,-465.6472,260.4107,-15.4303,10.8851,510.2631,2.9638
266000,,,,,,-15.7956,-467.4554,513.8521,-15.7956,12.6964,703.4836,3.3463
266076,,,1000,5035.859,100.4276,,,,,,,
266163,,,87,217.3666,100.7732,,,,,,,
266237,,,74,130.3153,100.6181,,,,,,,
266500,,,,,,-15.4221,-461.9555,345.9114,-15.4221,10.7736,539.2276,3.367
267000,,,,,,-15.2036,-461.9089,367.3441,-15.2036,15.3597,727.483,3.6035
267237,,,1000,4982.9595,100.6376,,,,,,,
267500,,,,,,-15.5625,-467.1269,403.8784,-15.5625,14.583,778.3596,3.8922
268000,,,,,,-15.7066,-467.4225,450.3834,-15.7066,13.8754,579.0229,4.4409
268237,,,1000,5005.4814,101.6342,,,,,,,
268500,,,,,,-16.0662,-471.4234,318.9625,-16.0662,11.8972,609.4721,4.0933
269000,,,,,,-15.9905,-474.3694,231.226,-15.9905,12.8243,575.724,3.9977
269237,,,1000,5094.244,101.883,,,,,,,
269309,,,72,134.7705,100.8876,,,,,,,
269387,,,78,174.6111,100.7807,,,,,,,
269500,,,,,,-15.3824,-469.3327,392.663,-15.3824,12.3704,600.228,3.7009
270000,,,,,,-15.5926,-470.9527,312.8401,-15.5926,16.2754,846.564,5.0079
270000,2695.432,562.2,,,,,,,,,,
270157,,,770,3852.8361,84.316,,,,,,,
270500,,,,,,-15.6474,-472.0057,317.2717,-15.6474,12.3153,654.9477,3.9965
271000,,,,,,-15.1691,-472.6704,666.194,-15.1691,12.3932,675.5803,3.6685
271157,,,1000,5207.8644,100.5704,,,,,,,
271500,,,,,,-15.6645,-475.3846,542.0665,-15.6645,17.8103,960.0389,4.5949
272000,,,,,,-15.4986,-468.583,314.5011,-15.4986,11.9603,709.8819,3.1567
272157,,,1000,4769.9487,101.6218,,,,,,,
272500,,,,,,-15.424,-476.7538,582.5085,-15.424,12.3362,533.9799,3.3562
273000,,,,,,-15.9357,-475.3051,359.2905,-15.9357,11.3128,596.3593,3.5663
273157,,,1000,5185.9592,100.7106,,,,,,,
273500,,,,,,-15.5674,-475.1566,368.6272,-15.5674,12.1167,596.8857,3.2372
274000,,,,,,-16.0676,-482.2199,353.9844,-16.0676,16.7775,945.6607,4.7219
274157,,,1000,5213.0139,100.5731,,,,,,,
274305,,,148,446.6901,100.5135,,,,,,,
274500,,,,,,-16.2113,-478.4573,233.9808,-16.2113,11.1786,542.8591,3.8996
275000,,,,,,-15.9336,-478.1202,237.8167,-15.9336,11.6061,434.6447,3.8549
275000,3660.9245,738.8,,,,,,,,,,
275305,,,1000,5176.3871,84.4826,,,,,,,
275500,,,,,,-15.83,-478.4362,322.3886,-15.83,15.4922,730.6331,3.3207
276000,,,,,,-15.9564,-475.0593,338.8067,-15.9564,10.1888,588.3137,2.7092
276305,,,1000,5162.928,100.7089,,,,,,,
276378,,,73,142.4763,100.8198,,,,,,,
276500,,,,,,-15.9662,-480.1746,274.7078,-15.9662,11.2188,557.0125,3.323
277000,,,,,,-15.9128,-477.7294,342.6066,-15.9128,10.2827,526.3917,3.8443
277378,,,1000,5133.0339,101.7216,,,,,,,
277500,,,,,,-16.1203,-481.4908,402.0049,-16.1203,13.613,674.3756,3.6422
278000,,,,,,-16.159,-482.9539,268.0601,-16.159,13.0323,587.1819,3.9686
278378,,,1000,5195.0193,101.1457,,,,,,,
278500,,,,,,-15.8326,-477.7677,391.8017,-15.8326,11.3079,558.7379,5.5226
279000,,,,,,-15.8081,-482.5909,359.1877,-15.8081,7.8803,372.1478,3.4266
279378,,,1000,5186.264,100.6195,,,,,,,
279455,,,77,179.582,100.7389,,,,,,,
279500,,,,,,-15.916,-484.2397,433.9315,-15.916,14.0711,730.1149,3.1555
280000,,,,,,-16.0849,-485.7895,357.8538,-16.0849,13.9447,638.0966,3.6664
280000,2211.6285,455.6,,,,,,,,,,
280455,,,1000,4942.9897,90.015,,,,,,,
280500,,,,,,-16.0651,-479.6022,299.8999,-16.0651,12.7109,643.0681,3.843
280604,,,149,482.2612,100.541,,,,,,,
281000,,,,,,-16.1378,-482.372,299.3396,-16.1378,11.5235,574.7354,2.7833
281500,,,,,,-16.24,-483.3067,272.2698,-16.24,11.3853,493.1168,3.5528
281604,,,1000,5222.0066,101.5359,,,,,,,
281745,,,141,471.8158,102.7861,,,,,,,
281812,,,67,148.6628,100.627,,,,,,,
282000,,,,,,-16.1627,-485.1278,339.5048,-16.1627,14.2943,642.4875,3.338
282500,,,,,,-16.3968,-483.6093,291.6411,-16.3968,12.5931,795.8542,3.6774
282812,,,1000,5167.2376,101.9574,,,,,,,
283000,,,,,,-16.5013,-490.4881,230.5383,-16.5013,10.7471,566.1713,3.5777
283500,,,,,,-16.0881,-489.4795,413.4969,-16.0881,13.4229,688.9888,4.0888
