env_steps,return,length,train/length,train/return,FPS,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
73000,,,,,,-253.0098,7.6579,0.0002,-0.0089,86.419,1946.389,4.8953
73123,,,441,1134.1255,90.0889,,,,,,,
73346,,,223,644.1641,90.1423,,,,,,,
73500,,,,,,-246.8866,8.7235,0.0001,-0.0075,106.9533,6074.4805,5.5453
73595,,,249,801.2775,89.9256,,,,,,,
73726,,,131,229.2658,87.8294,,,,,,,
73865,,,139,235.0003,83.4467,,,,,,,
74000,,,,,,-248.4192,8.191,0.0002,-0.0085,29.9018,1260.0571,4.7618
74205,,,340,1042.4456,85.0528,,,,,,,
74500,,,,,,-245.6648,10.7531,0.0002,-0.0077,70.8326,4140.2344,5.6313
74501,,,296,889.5093,90.0092,,,,,,,
74801,,,300,894.6884,87.5633,,,,,,,
75000,,,,,,-250.1911,9.5721,0.0003,-0.011,149.1596,7688.6123,7.0662
75000,1047.4149,341.4,,,,,,,,,,
75123,,,322,957.0713,76.4423,,,,,,,
75263,,,140,269.7539,90.1445,,,,,,,
75470,,,207,616.5049,90.0552,,,,,,,
75500,,,,,,-246.9114,17.0793,0.0002,-0.0081,110.7527,8734.8506,9.6016
75701,,,231,718.7743,90.1049,,,,,,,
75999,,,298,913.1415,89.0559,,,,,,,
76000,,,,,,-246.6458,13.5964,0.0002,-0.0084,56.3434,4314.9077,11.289
76254,,,255,766.3266,90.0732,,,,,,,
76500,,,,,,-249.8983,6.0048,0.0003,-0.0081,53.7404,2252.7385,6.3429
76550,,,296,911.8032,89.7727,,,,,,,
76750,,,200,581.4478,89.6116,,,,,,,
76960,,,210,626.3961,89.8966,,,,,,,
77000,,,,,,-244.4316,10.5858,0.0001,-0.0069,56.6399,2342.8872,6.1323
77160,,,200,618.8754,89.7589,,,,,,,
77463,,,303,912.1538,83.9211,,,,,,,
77500,,,,,,-244.6637,7.7394,0.0002,-0.0083,105.0596,5024.8403,7.8863
77679,,,216,692.6758,83.6699,,,,,,,
77853,,,174,529.4725,87.1924,,,,,,,
78000,,,,,,-244.7578,19.2165,0.0002,-0.0105,76.521,1854.0219,6.595
78056,,,203,647.0241,90.1079,,,,,,,
78340,,,284,910.906,88.987,,,,,,,
78367,,,27,31.2096,90.0384,,,,,,,
78500,,,,,,-246.6734,23.2193,0.0002,-0.0097,41.6934,2332.4658,11.0555
78583,,,216,687.1925,89.8951,,,,,,,
78973,,,390,1186.9467,83.4197,,,,,,,
79000,,,,,,-248.6304,9.7251,0.0002,-0.0066,59.5885,2150.3362,5.8623
79252,,,279,854.7449,85.5726,,,,,,,
79496,,,244,765.4099,82.8665,,,,,,,
79500,,,,,,-248.3986,6.2059,0.0005,-0.0123,54.8195,2347.2031,3.0607
79713,,,217,705.0441,82.3494,,,,,,,
79966,,,253,828.3622,84.9224,,,,,,,
80000,,,,,,-251.8273,26.3634,0.0002,-0.0075,71.4258,3471.5854,5.9473
80000,1551.5178,561.4,,,,,,,,,,
80241,,,275,868.6901,66.0604,,,,,,,
80499,,,258,819.9027,84.4543,,,,,,,
80500,,,,,,-253.1108,9.3841,0.0001,-0.006,39.4236,1692.2528,8.1718
80722,,,223,739.3974,84.1325,,,,,,,
80956,,,234,726.9917,87.724,,,,,,,
81000,,,,,,-247.0989,10.0018,0.0002,-0.0077,75.1185,5040.3291,7.6926
81170,,,214,687.9113,84.4397,,,,,,,
81261,,,91,209.1045,83.3956,,,,,,,
81487,,,226,740.9461,83.639,,,,,,,
81500,,,,,,-247.014,10.2632,0.0002,-0.0093,116.7166,7274.3579,6.7219
81726,,,239,742.1182,85.4916,,,,,,,
82000,,,,,,-254.428,4.5156,0.0001,-0.0071,102.2662,7002.2744,4.988
82187,,,461,1377.691,83.4983,,,,,,,
82392,,,205,616.8532,86.8135,,,,,,,
82500,,,,,,-247.2218,26.3402,0.0002,-0.0086,80.0515,3571.3445,4.2606
82600,,,208,658.4756,88.9651,,,,,,,
82696,,,96,224.6451,83.2403,,,,,,,
82981,,,285,901.1209,83.3848,,,,,,,
83000,,,,,,-250.784,21.8137,0.0001,-0.0074,56.038,3213.0164,8.4247
83253,,,272,857.2165,88.042,,,,,,,
83500,,,,,,-252.3221,18.0123,0.0002,-0.0083,28.3466,1729.9803,8.4312
83509,,,256,831.9765,83.4385,,,,,,,
83752,,,243,784.9157,83.5533,,,,,,,
84000,,,,,,-252.4698,7.684,0.0001,-0.0061,62.6533,6476.0044,12.1999
84500,,,,,,-247.2068,8.2377,0.0001,-0.0059,60.5353,3916.1748,7.0745
84752,,,1000,2773.6655,85.2811,,,,,,,
85000,,,,,,-248.5404,7.536,0.0001,-0.0075,21.4876,1304.4913,4.7525
85000,2753.9535,981.3,,,,,,,,,,
85038,,,286,902.5241,54.4136,,,,,,,
85332,,,294,880.8648,83.318,,,,,,,
85500,,,,,,-252.9647,31.4327,0.0002,-0.0083,76.3813,4193.1733,6.078
85814,,,482,1515.7239,83.9355,,,,,,,
86000,,,,,,-250.9629,5.8667,0.0001,-0.0066,35.453,2114.3682,5.456
86121,,,307,948.8,83.1968,,,,,,,
86336,,,215,552.7861,83.424,,,,,,,
86500,,,,,,-250.1229,6.5762,0.0001,-0.0068,90.7874,3070.3733,14.8735
86606,,,270,868.4643,83.6357,,,,,,,
87000,,,,,,-247.2042,5.7468,0.0001,-0.0074,57.2993,3059.166,4.1661
87097,,,491,1551.876,83.5576,,,,,,,
87324,,,227,707.5711,86.5643,,,,,,,
87500,,,,,,-249.6481,7.0793,0.0001,-0.0082,131.7968,5063.2407,11.6825
87540,,,216,675.8314,89.9427,,,,,,,
87764,,,224,711.8121,89.9405,,,,,,,
88000,,,,,,-252.4728,23.2434,0.0002,-0.0069,75.7526,3708.8394,2.5235
88117,,,353,1108.0881,89.9474,,,,,,,
88370,,,253,771.1962,88.4917,,,,,,,
88500,,,,,,-250.4541,6.4458,0.0002,-0.0075,98.3341,5754.4556,6.0496
88652,,,282,919.9433,89.8202,,,,,,,
88960,,,308,975.63,83.4653,,,,,,,
89000,,,,,,-245.937,22.6845,0.0001,-0.007,33.7815,1683.064,7.5802
89219,,,259,787.0788,83.4058,,,,,,,
89500,,,,,,-246.5689,3.4523,0.0002,-0.009,75.2154,5498.7812,3.0446
90000,,,,,,-243.4693,11.1553,0.0001,-0.0063,119.1284,4149.1553,4.8747
90000,427.1101,171.1,,,,,,,,,,
90153,,,934,2791.9205,80.8585,,,,,,,
90382,,,229,704.6051,83.1531,,,,,,,
90500,,,,,,-245.8469,5.2682,0.0001,-0.0062,78.3327,2780.5779,8.7378
90786,,,404,1209.0831,82.9649,,,,,,,
91000,,,,,,-254.7344,8.4358,0.0002,-0.0081,27.0222,1700.7285,7.3705
91438,,,652,1964.7899,84.7037,,,,,,,
91500,,,,,,-249.2116,10.1152,0.0001,-0.0073,42.5918,3385.373,8.2435
91717,,,279,907.3474,84.4802,,,,,,,
91937,,,220,633.1555,83.3569,,,,,,,
92000,,,,,,-244.3024,7.7758,0.0001,-0.0072,51.5512,3322.9229,6.5728
92197,,,260,813.8608,83.9884,,,,,,,
92331,,,134,320.6881,83.1469,,,,,,,
92500,,,,,,-244.9188,5.0123,0.0002,-0.0073,50.1159,3889.2114,7.7499
92571,,,240,743.5372,83.2825,,,,,,,
92790,,,219,687.7122,89.6018,,,,,,,
93000,,,,,,-240.3935,7.8363,0.0001,-0.0079,65.8853,5128.7417,10.6476
93001,,,211,655.5814,86.802,,,,,,,
93212,,,211,649.2585,86.9406,,,,,,,
93456,,,244,774.5085,83.3835,,,,,,,
93500,,,,,,-242.155,8.0955,0.0002,-0.0082,40.279,2579.0801,9.5706
93769,,,313,988.6485,83.2279,,,,,,,
94000,,,,,,-248.5096,7.3855,0.0002,-0.0072,39.6636,3608.2068,8.5028
94041,,,272,861.9438,83.209,,,,,,,
94229,,,188,593.2158,83.1902,,,,,,,
94439,,,210,651.9483,86.2032,,,,,,,
94500,,,,,,-248.8827,6.1414,0.0002,-0.0067,28.8939,2027.2223,9.8345
94627,,,188,597.3415,83.285,,,,,,,
94901,,,274,749.2798,83.507,,,,,,,
95000,,,,,,-241.5834,4.2513,0.0001,-0.0069,61.5207,3786.5825,6.1983
95000,662.8298,211.1,,,,,,,,,,
95180,,,279,852.4713,74.4716,,,,,,,
95361,,,181,558.2676,83.4362,,,,,,,
95500,,,,,,-246.1637,19.6874,0.0001,-0.0085,39.363,2962.54,19.8448
95529,,,168,508.1254,83.2598,,,,,,,
95720,,,191,614.9839,83.8052,,,,,,,
95896,,,176,542.2089,83.8284,,,,,,,
96000,,,,,,-247.3413,7.4145,0.0003,-0.0091,27.3626,2382.2395,4.9087
96149,,,253,770.8473,83.2312,,,,,,,
96384,,,235,707.9686,87.8561,,,,,,,
96500,,,,,,-247.4837,5.8672,0.0001,-0.0054,34.3659,1823.6333,7.0382
96546,,,162,519.167,90.0672,,,,,,,
96745,,,199,630.2294,90.1639,,,,,,,
96978,,,233,728.998,85.1354,,,,,,,
97000,,,,,,-245.0006,8.4739,0.0001,-0.0068,38.0969,3069.7048,7.9049
97169,,,191,607.0951,83.6642,,,,,,,
97394,,,225,688.0073,83.2666,,,,,,,
97500,,,,,,-240.674,4.2514,0.0001,-0.0061,32.9214,1167.3057,6.4463
97590,,,196,617.4614,83.2478,,,,,,,
97769,,,179,588.6677,83.4251,,,,,,,
97954,,,185,591.1521,83.3376,,,,,,,
98000,,,,,,-249.0531,70.2088,0.0001,-0.0081,45.5339,2270.8665,6.1707
98181,,,227,688.6863,83.1543,,,,,,,
98394,,,213,660.4182,83.3808,,,,,,,
98500,,,,,,-243.9348,5.5973,0.0002,-0.0077,27.4175,1971.2524,4.6551
98599,,,205,631.8305,83.2376,,,,,,,
98876,,,277,841.1089,83.3662,,,,,,,
99000,,,,,,-243.4162,7.3009,0.0002,-0.0078,26.1666,1730.1395,5.1457
99071,,,195,609.1942,83.2873,,,,,,,
99307,,,236,731.0591,84.0994,,,,,,,
99500,,,,,,-242.0967,14.6145,0.0002,-0.009,41.1695,2741.8181,4.134
99961,,,654,1980.3879,84.8324,,,,,,,
100000,,,,,,-242.8062,6.9873,0.0002,-0.0076,16.8695,804.6761,4.8479
100000,669.5314,210.6,,,,,,,,,,
100174,,,213,668.0206,67.2271,,,,,,,
100428,,,254,783.2201,83.4844,,,,,,,
100500,,,,,,-245.2981,13.7211,0.0001,-0.0061,38.1706,3089.5476,6.2319
100670,,,242,819.1591,83.1797,,,,,,,
100945,,,275,894.2851,83.256,,,,,,,
101000,,,,,,-242.5886,6.5403,0.0002,-0.0081,56.0246,5055.7261,7.9251
101204,,,259,784.3055,83.7161,,,,,,,
101409,,,205,640.8676,83.3281,,,,,,,
101500,,,,,,-247.5154,7.2654,0.0001,-0.0081,23.4606,1938.2487,7.6317
101595,,,186,595.4578,83.3523,,,,,,,
101650,,,55,96.7319,83.3585,,,,,,,
101822,,,172,567.2328,83.3384,,,,,,,
102000,,,,,,-248.0797,7.809,0.0001,-0.0078,30.9151,2561.5166,8.2741
102031,,,209,632.7485,83.4806,,,,,,,
102244,,,213,655.0684,82.6769,,,,,,,
102500,,,,,,-242.1619,6.1371,0.0001,-0.0069,34.2681,2899.5889,4.0999
102508,,,264,807.9621,83.1793,,,,,,,
103000,,,,,,-244.7858,4.0975,0.0001,-0.0039,29.4816,2293.3608,3.3098
103500,,,,,,-244.7898,4.2459,0.0004,-0.0146,17.4763,1317.5963,6.4249
103508,,,1000,2776.5934,84.0779,,,,,,,
103801,,,293,801.7822,88.5437,,,,,,,
104000,,,,,,-244.8683,3.6086,0.0001,-0.0074,57.155,3566.7039,3.3253
104500,,,,,,-246.2427,6.2808,0.0001,-0.0064,36.0565,1313.2889,4.0306
104801,,,1000,2799.0458,83.218,,,,,,,
104825,,,24,25.9602,82.5915,,,,,,,
105000,,,,,,-242.7535,4.7532,0.0001,-0.0056,33.5998,2204.783,5.8696
105000,2785.9397,1000.0,,,,,,,,,,
105500,,,,,,-248.3151,5.0632,0.0001,-0.0041,16.8396,1435.5288,6.6833
105825,,,1000,2839.5871,70.7708,,,,,,,
106000,,,,,,-249.431,9.1389,0.0001,-0.005,46.7523,4369.8765,4.6384
106158,,,333,1008.7583,83.0662,,,,,,,
106500,,,,,,-252.3737,15.7542,0.0002,-0.0076,34.0063,2167.679,5.5553
106549,,,391,1184.1672,83.6262,,,,,,,
107000,,,,,,-249.0197,21.0382,0.0002,-0.0081,37.8081,2482.2344,7.3016
107030,,,481,1354.6472,83.485,,,,,,,
107500,,,,,,-248.6777,4.7076,0.0001,-0.0078,28.5565,1823.5023,2.6573
107551,,,521,1615.5584,84.2397,,,,,,,
108000,,,,,,-249.6585,4.272,0.0001,-0.0059,42.2452,2621.9873,6.2403
108500,,,,,,-256.3657,13.4973,0.0002,-0.0095,26.2552,1439.5637,4.8232
108551,,,1000,3060.8971,83.3849,,,,,,,
108822,,,271,824.5003,83.031,,,,,,,
109000,,,,,,-251.005,20.81,0.0001,-0.0085,14.8238,1410.3789,5.5619
109095,,,273,830.5189,83.3354,,,,,,,
109410,,,315,981.8326,82.9531,,,,,,,
109500,,,,,,-253.8722,9.1043,0.0001,-0.0073,35.0095,3447.5852,6.2255
109673,,,263,793.0609,83.4337,,,,,,,
109929,,,256,790.9789,83.2968,,,,,,,
110000,,,,,,-249.3268,7.8287,0.0001,-0.0041,70.608,4465.0557,7.8665
110000,823.2127,253.4,,,,,,,,,,
110189,,,260,814.5046,72.0928,,,,,,,
110500,,,,,,-252.2007,11.3812,0.0001,-0.0055,15.6438,996.9288,5.7472
111000,,,,,,-253.4783,8.6882,0.0001,-0.0046,26.572,2866.2158,6.7987
111189,,,1000,2994.937,86.8999,,,,,,,
111428,,,239,776.8126,85.229,,,,,,,
111500,,,,,,-250.2466,9.8148,0.0001,-0.0056,35.8978,3878.3577,6.7502
111692,,,264,824.919,83.4014,,,,,,,
112000,,,,,,-254.8399,16.3106,0.0001,-0.0051,21.3533,903.413,4.1091
112035,,,343,1083.9004,83.4576,,,,,,,
112382,,,347,1019.6774,87.9084,,,,,,,
112500,,,,,,-255.2219,7.5501,0.0001,-0.0067,20.3511,2147.7668,5.1049
112617,,,235,734.78,83.0502,,,,,,,
113000,,,,,,-251.733,7.8481,0.0001,-0.0062,33.5832,3184.7432,9.1724
113500,,,,,,-252.847,4.5142,0.0001,-0.0066,19.3084,1034.467,6.6446
113617,,,1000,2896.1381,85.5721,,,,,,,
113944,,,327,1059.2782,85.8601,,,,,,,
114000,,,,,,-256.5743,9.7184,0.0001,-0.0026,22.3484,1613.2191,4.1066
114500,,,,,,-246.3482,4.2358,0.0002,-0.0096,15.0358,720.0933,6.2872
114657,,,713,2245.3986,83.1846,,,,,,,
114913,,,256,853.5115,83.2406,,,,,,,
115000,,,,,,-252.0664,6.3086,0.0001,-0.0071,21.5845,1508.3168,7.1348
115000,931.5191,293.4,,,,,,,,,,
115159,,,246,805.9506,69.9169,,,,,,,
115413,,,254,828.8213,83.4751,,,,,,,
115500,,,,,,-251.6593,13.7649,0.0001,-0.0046,13.0278,1022.2036,4.3769
115739,,,326,1073.4128,87.5617,,,,,,,
115962,,,223,692.6734,89.8957,,,,,,,
116000,,,,,,-256.5194,5.3787,0.0001,-0.0034,20.8644,1655.2587,4.915
116373,,,411,1265.5069,89.9129,,,,,,,
116500,,,,,,-253.8416,7.5961,0.0001,-0.0081,17.4823,1215.3953,3.5307
116839,,,466,1469.7028,89.9505,,,,,,,
117000,,,,,,-252.4331,16.3735,0.0001,-0.0066,20.0305,1750.0593,4.8565
117403,,,564,1727.7255,90.0092,,,,,,,
117500,,,,,,-257.3313,2.8773,0.0001,-0.0069,11.2558,733.3496,4.8151
117866,,,463,1457.4591,85.928,,,,,,,
118000,,,,,,-252.8303,24.7583,0.0001,-0.0048,23.2311,1474.5797,8.0407
118500,,,,,,-260.3694,20.9912,0.0001,-0.0077,17.6904,1672.196,8.5112
118719,,,853,2679.0544,83.3288,,,,,,,
119000,,,,,,-257.8058,8.53,0.0001,-0.0071,25.5398,1975.5077,6.2377
119099,,,380,1183.5654,83.3893,,,,,,,
119500,,,,,,-251.8141,5.5655,0.0001,-0.0061,25.2509,2258.5144,8.9549
119631,,,532,1659.5007,86.5271,,,,,,,
119889,,,258,824.8276,83.3028,,,,,,,
120000,,,,,,-257.0439,7.6682,0.0001,-0.0055,33.9253,3865.8911,4.4752
120000,1602.0348,515.7,,,,,,,,,,
120500,,,,,,-254.6172,10.6412,0.0001,-0.0068,18.5428,1005.0468,8.1564
120526,,,637,1950.7308,73.7225,,,,,,,
120587,,,61,107.2789,83.3075,,,,,,,
120862,,,275,881.5914,82.8813,,,,,,,
121000,,,,,,-256.7509,60.2266,0.0001,-0.0049,18.4359,1041.5436,11.7206
121127,,,265,850.0262,88.6812,,,,,,,
121430,,,303,929.4096,89.4718,,,,,,,
121478,,,48,82.9403,83.2465,,,,,,,
121500,,,,,,-255.8423,4.94,0.0001,-0.006,29.0606,2159.8635,4.0176
121729,,,251,813.7735,83.4157,,,,,,,
121998,,,269,868.1984,83.3992,,,,,,,
122000,,,,,,-257.2063,7.6614,0.0001,-0.0062,25.986,1748.2554,7.1381
122293,,,295,920.2613,88.094,,,,,,,
122500,,,,,,-258.8199,23.7259,0.0001,-0.0065,21.3931,1417.2369,3.8576
122581,,,288,910.0852,90.0015,,,,,,,
122840,,,259,818.6366,89.239,,,,,,,
122892,,,52,88.1805,82.6903,,,,,,,
123000,,,,,,-261.5394,22.2246,0.0001,-0.0071,12.0984,467.4541,10.7211
123500,,,,,,-258.0395,8.5777,0.0001,-0.0068,20.6655,1500.3335,8.2535
123892,,,1000,3086.682,84.9222,,,,,,,
124000,,,,,,-264.1915,8.2477,0.0001,-0.0059,14.8625,833.6685,8.4426
124216,,,324,998.7849,86.0209,,,,,,,
124500,,,,,,-263.1555,7.8405,0.0001,-0.0076,22.6341,1016.5106,9.6972
124532,,,316,974.4026,85.2949,,,,,,,
124816,,,284,888.4955,89.7277,,,,,,,
125000,,,,,,-269.4414,15.7235,0.0002,-0.0083,26.5713,2147.301,5.3882
125000,1803.6649,559.5,,,,,,,,,,
125264,,,448,1458.1509,73.6088,,,,,,,
125396,,,132,323.3502,89.9774,,,,,,,
125426,,,30,36.7429,82.8468,,,,,,,
125500,,,,,,-268.0298,11.8244,0.0001,-0.0051,23.0876,1461.0428,7.9905
125558,,,132,327.1276,89.4219,,,,,,,
125854,,,296,913.8318,90.2356,,,,,,,
126000,,,,,,-265.592,13.5532,0.0001,-0.0093,29.7434,2119.0312,4.6697
126230,,,376,1181.4712,90.1679,,,,,,,
126500,,,,,,-272.2331,3.4361,0.0001,-0.006,19.3455,1184.0219,10.6129
126525,,,295,923.9334,89.488,,,,,,,
126931,,,406,1349.0501,90.063,,,,,,,
127000,,,,,,-271.981,9.2761,0.0001,-0.0041,47.6719,2373.5195,4.447
127500,,,,,,-280.5259,6.1345,0.0002,-0.0072,21.1143,1102.8146,5.4097
127601,,,670,2211.1342,89.6734,,,,,,,
128000,,,,,,-283.1787,8.869,0.0002,-0.0083,55.191,2507.1667,5.2707
128500,,,,,,-279.5496,5.5433,0.0001,-0.0073,24.9014,1752.3561,5.128
128601,,,1000,2868.1723,88.4977,,,,,,,
129000,,,,,,-277.2639,14.5614,0.0001,-0.0057,43.9967,2911.9915,4.3327
129500,,,,,,-277.8044,6.4774,0.0002,-0.0101,37.5552,2018.74,8.5509
129523,,,922,2555.7771,89.9211,,,,,,,
129737,,,214,420.9885,89.2394,,,,,,,
130000,,,,,,-277.6114,22.8351,0.0001,-0.0072,22.6731,1599.0139,7.9292
130000,1013.874,1000.0,,,,,,,,,,
130500,,,,,,-271.2485,16.0322,0.0001,-0.0045,22.4081,1066.2925,5.1316
130737,,,1000,1004.7374,71.8655,,,,,,,
131000,,,,,,-273.3749,4.9386,0.0001,-0.0054,30.0259,2279.9434,4.8398
131500,,,,,,-269.327,5.1557,0.0001,-0.006,16.58,1328.0234,4.6776
131737,,,1000,1004.0023,83.8604,,,,,,,
132000,,,,,,-272.5851,6.9222,0.0001,-0.0061,19.0553,1673.8657,7.3088
132500,,,,,,-271.8641,5.4063,0.0001,-0.006,29.0375,1849.412,3.0244
132737,,,1000,979.7026,84.6548,,,,,,,
133000,,,,,,-275.5819,5.1153,0.0001,-0.0065,27.6885,1926.4645,7.9652
133500,,,,,,-270.9239,19.3842,0.0001,-0.0057,13.3109,708.9857,3.0972
133737,,,1000,985.7096,82.9174,,,,,,,
134000,,,,,,-275.5901,6.0432,0.0001,-0.0078,16.2803,1285.5233,7.1852
134500,,,,,,-271.6889,10.2074,0.0001,-0.0059,12.2211,736.6181,4.2266
134737,,,1000,1000.806,84.6455,,,,,,,
135000,,,,,,-272.933,7.5062,0.0001,-0.0052,38.0633,2652.3699,8.881
135000,323.5812,275.0,,,,,,,,,,
135148,,,411,489.1683,75.0148,,,,,,,
135419,,,271,322.2138,82.7888,,,,,,,
135500,,,,,,-266.8399,4.0045,0.0001,-0.0066,9.1065,837.0432,5.7412
135643,,,224,242.2644,85.1642,,,,,,,
135793,,,150,182.1059,88.429,,,,,,,
135979,,,186,270.6351,83.3538,,,,,,,
136000,,,,,,-271.7232,5.7132,0.0002,-0.0086,20.6226,1371.5631,5.303
136292,,,313,523.0331,83.0344,,,,,,,
136500,,,,,,-269.8585,15.3555,0.0001,-0.0056,18.4818,1357.2423,3.7871
137000,,,,,,-270.6175,5.1575,0.0,-0.0021,103.7006,1821.9277,7.3556
137292,,,1000,1138.4038,83.3229,,,,,,,
137500,,,,,,-270.67,6.0199,0.0001,-0.0072,41.147,3269.0022,7.2412
138000,,,,,,-271.6685,3.2457,0.0001,-0.0067,18.5372,1469.5205,4.4239
138292,,,1000,1035.4162,83.3282,,,,,,,
138500,,,,,,-272.4739,10.4364,0.0002,-0.0073,7.5015,474.9905,5.732
138523,,,231,623.5182,83.7301,,,,,,,
139000,,,,,,-266.2752,4.8599,0.0001,-0.0056,19.6476,1755.9489,4.9441
139034,,,511,1421.1068,83.0111,,,,,,,
139223,,,189,498.9916,83.2523,,,,,,,
139500,,,,,,-268.7374,8.9308,0.0001,-0.007,14.2661,1055.83,7.592
139624,,,401,1314.1798,83.0737,,,,,,,
140000,,,,,,-267.7694,5.2381,0.0001,-0.0053,11.6652,809.8561,10.8014
140000,2576.2899,849.1,,,,,,,,,,
140500,,,,,,-266.7264,10.2617,0.0001,-0.0077,8.7723,541.3461,4.2739
140624,,,1000,3052.5921,75.9204,,,,,,,
141000,,,,,,-271.3006,8.426,0.0001,-0.0061,18.8473,872.8189,5.126
141500,,,,,,-273.0143,3.8144,0.0001,-0.0061,11.7714,914.949,7.2156
141624,,,1000,3147.3694,83.6579,,,,,,,
142000,,,,,,-268.6074,11.5358,0.0001,-0.0057,6.8499,531.9069,8.3726
142500,,,,,,-266.8194,3.47,0.0001,-0.0073,21.9531,1343.7489,3.3673
142624,,,1000,3126.6833,85.3087,,,,,,,
142663,,,39,53.6572,89.7181,,,,,,,
142939,,,276,831.3278,89.8347,,,,,,,
143000,,,,,,-273.687,8.6198,0.0001,-0.0088,14.7484,1057.1492,5.2038
143500,,,,,,-272.3523,4.381,0.0001,-0.0063,20.3362,1637.7537,4.9992
143896,,,957,3058.2756,88.4859,,,,,,,
143904,,,8,5.7978,89.7312,,,,,,,
144000,,,,,,-268.8265,3.4176,0.0001,-0.0078,11.3989,975.7599,7.2246
144379,,,475,1409.8027,89.7852,,,,,,,
144500,,,,,,-275.7282,5.1226,0.0001,-0.0069,9.2249,841.3359,4.8358
145000,,,,,,-272.5571,8.0351,0.0002,-0.0104,7.5402,639.7853,5.1301
145000,3219.7259,1000.0,,,,,,,,,,
145059,,,680,2168.4456,71.8657,,,,,,,
145500,,,,,,-272.5465,5.515,0.0001,-0.0054,82.7399,4728.6924,5.6718
146000,,,,,,-273.8155,3.3488,0.0001,-0.0062,16.0142,1582.6658,3.7183
146059,,,1000,3117.645,84.1466,,,,,,,
146500,,,,,,-271.3596,7.3065,0.0002,-0.0091,13.962,891.667,5.6391
147000,,,,,,-273.2036,3.4824,0.0001,-0.007,7.8105,507.4783,3.9227
147059,,,1000,3180.6764,88.3453,,,,,,,
147097,,,38,51.5223,83.0488,,,,,,,
147113,,,16,14.8705,83.0721,,,,,,,
147500,,,,,,-271.7041,4.6249,0.0001,-0.0048,11.6678,774.0834,2.5499
147830,,,717,2381.8721,85.0775,,,,,,,
147876,,,46,69.5914,89.6655,,,,,,,
148000,,,,,,-276.0276,5.1005,0.0001,-0.0068,11.9975,767.7867,6.5701
148500,,,,,,-275.115,8.4449,0.0001,-0.009,7.3751,454.4327,8.8833
148703,,,827,2752.0038,83.6388,,,,,,,
149000,,,,,,-273.4601,4.974,0.0002,-0.0092,7.0266,347.65,5.892
149403,,,700,2380.9551,83.7234,,,,,,,
149500,,,,,,-272.6267,7.5195,0.0002,-0.0099,19.5391,1637.3969,6.9756
150000,,,,,,-274.3229,4.4176,0.0,-0.0035,17.9265,1508.7483,7.5716
150000,893.324,325.7,,,,,,,,,,
150189,,,786,2655.9302,78.1187,,,,,,,
150500,,,,,,-275.8736,8.8411,0.0001,-0.0055,14.1796,1543.2018,3.8544
151000,,,,,,-272.0192,4.5587,0.0001,-0.0064,12.3097,700.1298,4.5037
151189,,,1000,3205.4826,87.1231,,,,,,,
151222,,,33,42.6357,83.1942,,,,,,,
151253,,,31,38.74,83.1233,,,,,,,
151282,,,29,35.1418,80.8218,,,,,,,
151321,,,39,53.8333,83.1809,,,,,,,
151351,,,30,36.3881,83.4508,,,,,,,
151375,,,24,26.9447,83.4596,,,,,,,
151500,,,,,,-274.1414,14.8304,0.0001,-0.0059,62.8634,3854.2776,5.535
151841,,,466,1469.9425,84.3911,,,,,,,
152000,,,,,,-273.8947,4.4691,0.0001,-0.0058,8.5745,655.6373,6.6899
152156,,,315,1051.6459,89.9312,,,,,,,
152500,,,,,,-273.5946,4.6946,0.0001,-0.006,7.1124,827.1714,2.9817
152624,,,468,1525.6502,90.0858,,,,,,,
153000,,,,,,-274.0392,4.4506,0.0001,-0.0053,22.9683,673.5221,4.9283
153500,,,,,,-275.6559,3.3773,0.0001,-0.0067,10.4537,887.9829,4.4544
153624,,,1000,3250.6365,86.051,,,,,,,
153657,,,33,46.857,82.703,,,,,,,
153688,,,31,42.4143,83.0505,,,,,,,
154000,,,,,,-275.0421,2.9331,0.0001,-0.0044,16.5921,1239.1234,4.3538
154500,,,,,,-273.3547,4.2117,0.0001,-0.008,15.0409,1310.6353,4.0465
154688,,,1000,3138.8649,85.0085,,,,,,,
155000,,,,,,-276.8684,4.7409,0.0001,-0.0052,7.4183,651.4606,2.9376
155000,36.3427,27.6,,,,,,,,,,
155500,,,,,,-272.6824,5.17,0.0,-0.0044,9.5978,607.9378,4.0023
155688,,,1000,3152.1149,87.6527,,,,,,,
156000,,,,,,-271.753,3.9563,0.0001,-0.0064,7.2724,705.804,4.9622
156500,,,,,,-275.528,7.9679,0.0001,-0.0045,9.7244,1129.7152,3.9046
156688,,,1000,3068.5189,89.909,,,,,,,
157000,,,,,,-275.1523,6.4907,0.0001,-0.0049,10.2039,590.5771,5.8092
157500,,,,,,-281.5548,15.3635,0.0001,-0.0056,7.8879,355.9821,5.7641
157688,,,1000,3158.6761,86.5592,,,,,,,
158000,,,,,,-283.0234,4.053,0.0001,-0.007,7.5543,232.1971,4.0998
158120,,,432,1505.6545,83.1475,,,,,,,
158147,,,27,31.1052,80.7913,,,,,,,
158500,,,,,,-282.2664,2.2834,0.0,-0.004,8.6567,534.4878,6.7696
158990,,,843,2911.8796,83.0104,,,,,,,
159000,,,,,,-282.3351,6.0137,0.0,-0.0037,24.1471,1670.7539,7.1811
