env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
54500,,,11337.6895,1134290.0,25227046.0,11337.6895,85.2612,5567.5269,4.8236,,,
54500,,,,,,,,,,500,-3287.0812,73.459
55000,,,11350.6436,1135582.375,28356686.0,11350.6436,485.6865,6656.2803,6.0865,,,
55000,-9621.9171,500.0,,,,,,,,,,
55000,,,,,,,,,,500,-5143.3664,51.4904
55500,,,10702.3184,1070755.875,26636810.0,10702.3184,97.0596,10726.0303,3.8724,,,
55500,,,,,,,,,,500,-4379.6571,74.0549
56000,,,11067.0176,1107222.625,27079110.0,11067.0176,111.431,10106.3398,5.1497,,,
56000,,,,,,,,,,500,-2808.9237,72.7968
56500,,,11569.377,1157463.5,24999680.0,11569.377,157.4087,17946.8828,5.0179,,,
56500,,,,,,,,,,500,-2953.9297,69.5014
57000,,,10224.5479,1022972.875,19822798.0,10224.5479,156.8076,4038.5068,4.1953,,,
57000,,,,,,,,,,500,-5191.9731,72.2124
57500,,,11770.5137,1177581.25,38852420.0,11770.5137,101.5868,8859.4502,3.6924,,,
57500,,,,,,,,,,500,-4149.5702,70.8046
58000,,,10565.8945,1057110.75,22236106.0,10565.8945,435.0391,9970.5078,4.5976,,,
58000,,,,,,,,,,500,-6384.0229,70.2315
58500,,,10788.9922,1079425.75,41411432.0,10788.9922,187.123,11834.0615,4.0606,,,
58500,,,,,,,,,,500,-3758.2529,70.4053
59000,,,11376.3789,1138164.375,24462790.0,11376.3789,281.103,11985.8242,5.267,,,
59000,,,,,,,,,,500,-4039.1687,72.2998
59500,,,11092.7568,1109807.25,31020378.0,11092.7568,311.9636,6380.3975,6.0349,,,
59500,,,,,,,,,,500,-4253.5264,72.9168
60000,,,10719.6836,1072485.0,23635784.0,10719.6836,332.7209,13465.5576,4.1316,,,
60000,-8479.1676,500.0,,,,,,,,,,
60000,,,,,,,,,,500,-1503.7442,55.1574
60500,,,10643.8027,1064911.125,23643344.0,10643.8027,1095.6422,15268.1045,5.7702,,,
60500,,,,,,,,,,500,-5508.2805,72.4606
61000,,,10440.4844,1044573.25,41147968.0,10440.4844,133.4216,7965.7515,4.3889,,,
61000,,,,,,,,,,500,-1580.6971,71.2128
61500,,,9308.7852,931413.5625,25529808.0,9308.7852,464.4967,14571.2705,4.6603,,,
61500,,,,,,,,,,500,-3930.2004,72.9766
62000,,,9119.959,912528.375,21749650.0,9119.959,107.5138,9670.2607,5.663,,,
62000,,,,,,,,,,500,-2238.0155,74.4688
62500,,,11032.6553,1103791.75,25236158.0,11032.6553,142.8442,9373.7295,4.957,,,
62500,,,,,,,,,,500,-4056.4007,74.1048
63000,,,9701.8887,970714.625,28656432.0,9701.8887,178.6153,6600.8789,4.8664,,,
63000,,,,,,,,,,500,-2601.1715,70.2357
63500,,,10870.6953,1087601.625,28665212.0,10870.6953,165.999,16531.6191,4.7797,,,
63500,,,,,,,,,,500,-3604.9566,72.3805
64000,,,10211.8828,1021720.5,36423268.0,10211.8828,497.2456,14080.0059,7.3226,,,
64000,,,,,,,,,,500,-7333.1483,71.6607
64500,,,10433.6855,1043895.1875,21245410.0,10433.6855,611.6044,14270.9834,4.7433,,,
64500,,,,,,,,,,500,-1384.4492,73.1361
65000,,,10169.7686,1017497.25,24371460.0,10169.7686,161.458,11755.2891,5.8843,,,
65000,-9685.0861,500.0,,,,,,,,,,
65000,,,,,,,,,,500,-724.7851,56.4823
65500,,,9439.6611,944489.9375,22050278.0,9439.6611,561.0118,17584.5332,6.7501,,,
65500,,,,,,,,,,500,-1843.2514,74.7022
66000,,,9619.7432,962499.75,31437094.0,9619.7432,305.0034,7338.1211,5.6496,,,
66000,,,,,,,,,,500,-7150.2563,73.1999
66500,,,9202.5322,920773.1875,23150116.0,9202.5322,166.4603,12993.6934,5.0036,,,
66500,,,,,,,,,,500,-2813.7628,74.844
67000,,,10037.8652,1004319.625,30622558.0,10037.8652,358.5273,5528.042,6.2426,,,
67000,,,,,,,,,,500,-3554.414,79.5507
67500,,,9153.8809,915909.1875,25360260.0,9153.8809,140.3988,9907.8623,6.6503,,,
67500,,,,,,,,,,500,-2734.563,74.6011
68000,,,8728.7256,873398.1875,14664485.0,8728.7256,147.1971,11782.8535,5.9529,,,
68000,,,,,,,,,,500,-3172.8627,76.7845
68500,,,8816.7021,882191.1875,29083700.0,8816.7021,266.0486,7740.5757,5.0428,,,
68500,,,,,,,,,,500,-4884.0316,74.4131
69000,,,9508.375,951363.4375,33438240.0,9508.375,367.0836,13379.2031,4.7926,,,
69000,,,,,,,,,,500,-2925.7744,75.4485
69500,,,8897.1387,890243.0625,32228070.0,8897.1387,318.2816,9363.707,4.687,,,
69500,,,,,,,,,,500,-3250.2083,76.047
70000,,,9196.4863,920165.4375,23175962.0,9196.4863,218.0142,13584.123,7.3509,,,
70000,-8853.51,500.0,,,,,,,,,,
70000,,,,,,,,,,500,-1876.7618,58.1802
