env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
69500,,,,,,1765.5217,1384.1216,12714.3711,1765.5217,979.606,21293.8105,46.3935
69516,,,87,-87.9194,88.8764,,,,,,,
69616,,,100,-126.893,88.8152,,,,,,,
69671,,,55,-53.2322,88.722,,,,,,,
69744,,,73,-66.5441,88.8374,,,,,,,
70000,,,,,,1734.6265,1333.5575,15787.5498,1734.6265,787.9778,22737.6211,40.59
70000,-357.6112,195.1,,,,,,,,,,
70143,,,399,-445.7924,75.4974,,,,,,,
70500,,,,,,1692.9265,1269.845,13340.5059,1692.9265,967.7273,28209.6309,40.0764
71000,,,,,,1808.1299,1417.8907,14090.7334,1808.1299,1015.3865,19448.9707,43.8483
71143,,,1000,-1715.3108,89.6819,,,,,,,
71255,,,112,-105.5298,89.2786,,,,,,,
71500,,,,,,1775.8645,1335.2628,12887.1084,1775.8645,971.1646,21316.8633,42.5639
71537,,,282,-286.6844,88.664,,,,,,,
71570,,,33,-29.0823,89.2231,,,,,,,
72000,,,,,,1731.1362,1334.7815,14684.6787,1731.1362,688.4346,16772.8047,38.7646
72500,,,,,,1668.42,1281.6697,12384.667,1668.42,710.0585,15035.0586,40.9125
72570,,,1000,-1612.4164,92.5056,,,,,,,
72608,,,38,-36.0087,93.6737,,,,,,,
72802,,,194,-172.8686,89.3114,,,,,,,
72818,,,16,-28.0806,92.8354,,,,,,,
72886,,,68,-64.4871,88.555,,,,,,,
73000,,,,,,1610.0647,1230.1079,10991.1445,1610.0647,654.6631,18304.1035,39.3231
73017,,,131,-137.6768,93.2404,,,,,,,
73094,,,77,-51.4124,93.0988,,,,,,,
73236,,,142,-152.1213,88.7782,,,,,,,
73479,,,243,-185.6218,88.5853,,,,,,,
73500,,,,,,1694.762,1292.5487,16065.6865,1694.762,762.3252,23685.3633,38.5403
73825,,,346,-385.1725,88.4283,,,,,,,
74000,,,,,,1698.2649,1311.014,13695.29,1698.2649,870.7646,19413.7891,41.3469
74308,,,483,-550.645,88.704,,,,,,,
74495,,,187,-184.0137,88.609,,,,,,,
74500,,,,,,1776.0902,1381.1061,16974.3516,1776.0902,892.8446,23037.9961,35.6715
75000,,,,,,1710.5481,1342.8895,15545.4375,1710.5481,686.321,16664.1035,35.3995
75000,-685.6199,337.0,,,,,,,,,,
75495,,,1000,-1785.7365,79.1257,,,,,,,
75500,,,,,,1655.4563,1298.8767,12937.7998,1655.4563,628.2904,14565.9248,37.61
75710,,,215,-194.5123,87.4021,,,,,,,
75747,,,37,-35.2352,89.074,,,,,,,
76000,,,,,,1650.1017,1292.8905,14326.2891,1650.1017,724.6013,20190.2383,40.2734
76500,,,,,,1709.0923,1349.8236,17611.2812,1709.0923,557.4064,22202.9941,36.0298
76618,,,871,-1190.5757,88.46,,,,,,,
77000,,,,,,1725.0477,1350.9712,13601.7412,1725.0477,502.4451,13685.4307,32.9214
77500,,,,,,1751.1279,1378.8787,14191.4971,1751.1279,535.6274,14943.2773,33.4227
77618,,,1000,-1775.8222,89.8392,,,,,,,
77781,,,163,-204.3336,91.397,,,,,,,
77804,,,23,-29.1076,94.4933,,,,,,,
78000,,,,,,1810.8477,1454.0487,16317.293,1810.8477,642.8434,20981.4258,34.3814
78500,,,,,,1764.679,1384.9861,12522.0322,1764.679,462.235,14155.7188,29.2989
78804,,,1000,-1840.2446,89.8763,,,,,,,
78832,,,28,-17.1979,88.526,,,,,,,
79000,,,,,,1693.5829,1327.6772,15598.5947,1693.5829,484.8867,13992.4189,32.8645
79215,,,383,-318.5815,93.9795,,,,,,,
79242,,,27,-10.9055,93.7962,,,,,,,
79275,,,33,-56.8629,93.7685,,,,,,,
79290,,,15,-26.6616,94.2851,,,,,,,
79330,,,40,-31.7469,93.957,,,,,,,
79400,,,70,-89.4785,89.9188,,,,,,,
79500,,,,,,1758.0742,1398.6907,15351.2666,1758.0742,498.6301,13323.4082,30.804
79590,,,190,-312.9654,88.8171,,,,,,,
79673,,,83,-87.0829,88.9512,,,,,,,
79888,,,215,-192.4993,88.8434,,,,,,,
80000,,,,,,1659.656,1292.5273,14314.4678,1659.656,672.6155,13898.1367,26.4896
80000,-210.0488,150.6,,,,,,,,,,
80500,,,,,,1762.5481,1427.8374,18266.5,1762.5481,537.902,18222.7305,31.3271
80888,,,1000,-1780.5637,84.9548,,,,,,,
80935,,,47,-52.7771,94.3895,,,,,,,
81000,,,,,,1753.2417,1400.0874,16326.5049,1753.2417,451.7226,13110.3809,30.3267
81037,,,102,-110.4447,94.03,,,,,,,
81157,,,120,-140.8735,88.5225,,,,,,,
81301,,,144,-156.4397,88.4389,,,,,,,
81447,,,146,-145.8014,88.6596,,,,,,,
81478,,,31,-31.1771,88.6587,,,,,,,
81500,,,,,,1695.9827,1348.2588,12760.6455,1695.9827,530.2135,17559.4277,28.4887
81668,,,190,-232.7069,88.7811,,,,,,,
81727,,,59,-84.7016,88.6632,,,,,,,
81748,,,21,-28.0492,89.0169,,,,,,,
81878,,,130,-104.6216,88.8021,,,,,,,
81971,,,93,-126.6999,88.6665,,,,,,,
82000,,,,,,1755.3313,1397.6587,15051.4863,1755.3313,573.0627,20130.457,34.983
82196,,,225,-222.5487,88.8095,,,,,,,
82500,,,,,,1703.7731,1353.3302,13495.6797,1703.7731,453.0555,14753.377,25.7181
82571,,,375,-408.942,88.4129,,,,,,,
83000,,,,,,1751.8562,1441.3591,17781.5859,1751.8562,469.6303,17779.332,25.4247
83500,,,,,,1659.5612,1347.3176,12376.4785,1659.5612,416.1235,15200.0557,26.7922
83571,,,1000,-1770.7014,90.2299,,,,,,,
83862,,,291,-286.0748,89.4109,,,,,,,
83969,,,107,-151.441,91.1408,,,,,,,
84000,,,,,,1702.502,1365.8848,13528.251,1702.502,521.2257,15800.5391,29.3132
84066,,,97,-105.0873,88.2823,,,,,,,
84155,,,89,-123.8156,88.7245,,,,,,,
84237,,,82,-55.5846,88.7258,,,,,,,
84500,,,,,,1737.9836,1429.5837,13102.1191,1737.9836,420.3272,12409.6191,27.999
84801,,,564,-1002.121,90.5008,,,,,,,
85000,,,,,,1717.2732,1420.4662,12350.2793,1717.2732,410.0847,15588.5576,26.1974
85000,-250.9759,170.8,,,,,,,,,,
85500,,,,,,1738.5901,1437.5792,12970.2725,1738.5901,362.2151,11189.7949,24.3774
85801,,,1000,-1890.8786,83.9849,,,,,,,
86000,,,,,,1702.5227,1424.0609,15093.751,1702.5227,255.5273,8038.6855,22.9672
86500,,,,,,1735.3096,1460.7625,13646.3105,1735.3096,271.2679,9100.8506,25.1558
86801,,,1000,-1829.1127,88.9129,,,,,,,
86826,,,25,-29.698,88.4536,,,,,,,
87000,,,,,,1752.1277,1484.1631,16988.4629,1752.1277,282.3803,10634.7373,26.5784
87500,,,,,,1717.7942,1464.2968,13198.4131,1717.7942,295.3284,8829.8506,23.8728
87552,,,726,-1052.4862,88.5726,,,,,,,
87653,,,101,-105.3089,88.7693,,,,,,,
87727,,,74,-87.3093,90.6116,,,,,,,
87993,,,266,-336.4892,92.4899,,,,,,,
88000,,,,,,1679.9879,1434.3901,15803.3916,1679.9879,470.043,7288.3379,21.7053
88063,,,70,-118.002,88.5919,,,,,,,
88125,,,62,-88.5682,88.759,,,,,,,
88156,,,31,-14.1056,88.753,,,,,,,
88187,,,31,-28.9077,88.7761,,,,,,,
88500,,,,,,1720.4508,1461.2942,15669.6279,1720.4508,345.4047,17314.7051,23.9994
88526,,,339,-532.3012,92.7527,,,,,,,
88621,,,95,-123.5217,94.3325,,,,,,,
88782,,,161,-223.1851,94.3067,,,,,,,
88881,,,99,-78.218,92.8033,,,,,,,
88994,,,113,-105.3035,88.7395,,,,,,,
89000,,,,,,1775.4806,1497.835,16877.3594,1775.4806,263.0966,8127.8179,22.9414
89033,,,39,-50.0514,88.3867,,,,,,,
89500,,,,,,1827.8663,1581.3615,14131.1963,1827.8663,249.7988,6527.7183,19.613
90000,,,,,,1677.874,1428.8104,14908.9033,1677.874,303.5067,9280.4482,21.1713
90000,-323.9239,155.6,,,,,,,,,,
90033,,,1000,-1997.5303,85.8961,,,,,,,
90182,,,149,-208.2335,90.6779,,,,,,,
90500,,,,,,1645.4119,1395.5057,11914.5898,1645.4119,164.3366,5850.7915,18.6947
91000,,,,,,1667.0923,1451.0791,12039.0654,1667.0923,248.2181,7748.1108,18.1384
91182,,,1000,-2077.1075,88.6621,,,,,,,
91216,,,34,-38.0282,94.1591,,,,,,,
91329,,,113,-200.7336,90.8343,,,,,,,
91359,,,30,-44.8664,87.326,,,,,,,
91500,,,,,,1721.6581,1486.0565,14656.4766,1721.6581,259.4505,5345.5903,17.746
91512,,,153,-221.3765,94.1852,,,,,,,
91689,,,177,-253.5018,92.5187,,,,,,,
91744,,,55,-50.2717,88.3516,,,,,,,
91870,,,126,-167.2037,89.9735,,,,,,,
92000,,,,,,1663.8162,1444.7212,12827.248,1663.8162,203.4983,10487.1289,17.419
92500,,,,,,1761.7788,1539.5391,13971.3359,1761.7788,191.8018,6204.9404,18.1808
92870,,,1000,-2133.6845,91.5803,,,,,,,
92927,,,57,-76.7464,94.1528,,,,,,,
93000,,,,,,1623.395,1411.2845,11716.7773,1623.395,319.9718,6100.9668,18.1982
93011,,,84,-131.3743,94.0294,,,,,,,
93078,,,67,-101.0697,91.1225,,,,,,,
93500,,,,,,1721.9816,1518.7053,14768.3076,1721.9816,208.5128,6263.0195,15.5054
94000,,,,,,1651.373,1432.6774,13081.1035,1651.373,177.1038,6395.9272,17.8312
94078,,,1000,-2132.2666,90.7152,,,,,,,
94110,,,32,-42.0929,88.3485,,,,,,,
94321,,,211,-226.129,88.4421,,,,,,,
94500,,,,,,1618.1508,1423.0963,11227.4326,1618.1508,161.6069,6089.7969,18.6051
95000,,,,,,1700.8411,1508.9573,13204.918,1700.8411,181.4548,8373.3896,15.5518
95000,-367.8792,197.1,,,,,,,,,,
95321,,,1000,-1893.1615,82.8397,,,,,,,
95433,,,112,-106.5712,90.1386,,,,,,,
95500,,,,,,1717.5027,1530.0398,14206.4648,1717.5027,155.2583,5714.6045,15.6422
95557,,,124,-156.2039,94.1003,,,,,,,
95729,,,172,-235.0232,93.9353,,,,,,,
95945,,,216,-279.3154,88.3314,,,,,,,
96000,,,,,,1695.8397,1499.7922,17530.8535,1695.8397,386.7689,3288.0374,13.6526
96060,,,115,-155.0121,88.7706,,,,,,,
96146,,,86,-111.8028,85.0343,,,,,,,
96325,,,179,-268.871,87.8532,,,,,,,
96500,,,,,,1661.5687,1485.1003,15839.79,1661.5687,128.457,4705.373,13.8971
96596,,,271,-288.8914,88.8546,,,,,,,
96731,,,135,-91.9676,88.8839,,,,,,,
96941,,,210,-282.213,88.6954,,,,,,,
97000,,,,,,1770.6354,1583.8226,14645.8564,1770.6354,134.3118,4370.9863,15.2602
97023,,,82,-94.1387,88.6183,,,,,,,
97098,,,75,-112.1716,88.4444,,,,,,,
97139,,,41,-61.5692,88.6899,,,,,,,
97213,,,74,-46.3925,88.6609,,,,,,,
97230,,,17,-20.9143,88.8901,,,,,,,
97247,,,17,-10.7873,88.9755,,,,,,,
97401,,,154,-158.5994,88.8264,,,,,,,
97414,,,13,-11.4134,88.3628,,,,,,,
97465,,,51,-40.6318,88.6427,,,,,,,
97500,,,,,,1716.3921,1545.6371,13861.3711,1716.3921,125.3263,4433.3921,14.4685
97506,,,41,-55.6494,91.3895,,,,,,,
97690,,,184,-172.5304,88.4839,,,,,,,
97740,,,50,-71.1972,88.7782,,,,,,,
98000,,,,,,1722.146,1570.255,13370.1143,1722.146,163.0312,6516.8672,14.786
98024,,,284,-247.9972,89.8301,,,,,,,
98158,,,134,-154.9193,94.3584,,,,,,,
98500,,,,,,1697.4146,1529.9027,16009.3125,1697.4146,139.267,4364.4287,12.1627
98509,,,351,-537.7194,90.2444,,,,,,,
98604,,,95,-131.4246,88.7039,,,,,,,
98643,,,39,-55.1804,88.6816,,,,,,,
98714,,,71,-140.5854,88.9971,,,,,,,
98787,,,73,-70.9736,89.7821,,,,,,,
99000,,,,,,1732.4016,1584.3782,14583.8408,1732.4016,204.4982,5445.1206,14.1017
99033,,,246,-287.9516,91.1665,,,,,,,
99151,,,118,-159.1575,94.4318,,,,,,,
99201,,,50,-108.2561,92.6974,,,,,,,
99451,,,250,-358.2153,89.6157,,,,,,,
99492,,,41,-47.8745,88.0759,,,,,,,
99500,,,,,,1713.2744,1556.2108,13183.4131,1713.2744,115.1618,3382.6633,12.0077
99777,,,285,-287.377,93.7805,,,,,,,
100000,,,,,,1696.3776,1535.0005,14129.1191,1696.3776,183.3294,4587.353,11.2829
100000,-122.5109,109.3,,,,,,,,,,
100500,,,,,,1687.8643,1544.0306,11799.6113,1687.8643,151.741,2413.6863,11.4112
100777,,,1000,-2158.1829,86.1553,,,,,,,
101000,,,,,,1698.7188,1563.8674,13901.1621,1698.7188,135.3437,7045.1333,9.972
101500,,,,,,1708.5293,1573.2506,10056.6191,1708.5293,95.6337,2833.9329,10.2802
101777,,,1000,-2058.786,89.8267,,,,,,,
101844,,,67,-82.8083,89.2065,,,,,,,
101959,,,115,-172.8663,88.866,,,,,,,
102000,,,,,,1753.7214,1619.7279,13827.1465,1753.7214,63.0581,2101.6521,10.7622
102111,,,152,-130.5594,91.6864,,,,,,,
102339,,,228,-237.567,94.0677,,,,,,,
102500,,,,,,1794.5127,1663.2745,12330.3135,1794.5127,82.5492,2241.3064,9.7943
102772,,,433,-488.2502,93.9984,,,,,,,
102801,,,29,-30.9147,93.0029,,,,,,,
102873,,,72,-123.4918,88.6687,,,,,,,
102891,,,18,-1.0145,88.6837,,,,,,,
102941,,,50,-73.3384,88.8359,,,,,,,
103000,,,,,,1755.8848,1635.8684,13231.626,1755.8848,73.4826,3241.7795,10.1488
103017,,,76,-139.6834,88.468,,,,,,,
103174,,,157,-154.672,88.2918,,,,,,,
103257,,,83,-89.9822,88.5736,,,,,,,
103350,,,93,-79.8099,88.7157,,,,,,,
103500,,,,,,1796.3013,1673.7991,17047.3691,1796.3013,73.0066,2962.2417,10.7614
103588,,,238,-318.7947,87.7536,,,,,,,
103605,,,17,-38.2205,88.5465,,,,,,,
103652,,,47,-32.8114,88.6567,,,,,,,
103941,,,289,-368.4787,88.5087,,,,,,,
104000,,,,,,1689.1467,1575.094,13444.252,1689.1467,66.5797,2364.1516,9.3207
104009,,,68,-97.2341,87.8978,,,,,,,
104500,,,,,,1759.8167,1651.2648,12930.4062,1759.8167,59.3878,2696.9978,10.0487
104883,,,874,-1679.1235,91.7206,,,,,,,
104911,,,28,-28.5322,88.5672,,,,,,,
104995,,,84,-142.5754,88.4866,,,,,,,
105000,,,,,,1675.7642,1569.0873,17990.1816,1675.7642,69.3775,3138.2693,10.621
105000,-358.8678,216.9,,,,,,,,,,
105169,,,174,-213.1936,56.041,,,,,,,
105296,,,127,-158.4506,88.6649,,,,,,,
105375,,,79,-47.8155,88.6512,,,,,,,
105394,,,19,-26.2324,88.2596,,,,,,,
105500,,,,,,1771.0381,1669.1738,14093.752,1771.0381,54.2553,1910.6967,9.1918
105592,,,198,-258.0908,88.8262,,,,,,,
105605,,,13,-24.0805,88.6604,,,,,,,
105727,,,122,-134.2379,88.4103,,,,,,,
105762,,,35,-28.6604,88.1107,,,,,,,
105823,,,61,-40.7878,88.453,,,,,,,
105859,,,36,-35.5912,88.056,,,,,,,
105890,,,31,-76.7782,88.2493,,,,,,,
106000,,,,,,1666.3535,1569.1685,16657.0391,1666.3535,43.2358,1490.6866,8.8377
106015,,,125,-182.516,88.421,,,,,,,
106023,,,8,-6.4735,88.3886,,,,,,,
106500,,,,,,1733.2618,1632.6588,12831.6611,1733.2618,67.0133,1913.4207,9.0712
106502,,,479,-648.8026,92.7314,,,,,,,
107000,,,,,,1716.9087,1623.1675,15894.8262,1716.9087,67.5755,1938.1829,7.4444
107500,,,,,,1612.248,1521.4059,13551.9131,1612.248,45.4067,2694.363,10.6404
107502,,,1000,-2279.5439,89.4209,,,,,,,
107569,,,67,-58.0907,88.0842,,,,,,,
107627,,,58,-69.4614,88.4008,,,,,,,
107691,,,64,-105.6333,88.1603,,,,,,,
108000,,,,,,1705.5847,1614.7258,11322.8926,1705.5847,41.222,1860.6455,6.5739
108500,,,,,,1616.6431,1530.4283,14034.7451,1616.6431,36.488,1665.6498,8.4388
108691,,,1000,-2495.9802,93.1029,,,,,,,
108796,,,105,-178.0234,94.0454,,,,,,,
108815,,,19,-31.7515,94.1151,,,,,,,
109000,,,,,,1658.6064,1572.4061,13656.6562,1658.6064,56.1481,1305.5144,6.6303
109061,,,246,-315.2184,91.06,,,,,,,
109121,,,60,-44.4214,93.402,,,,,,,
109190,,,69,-87.4109,88.4552,,,,,,,
109246,,,56,-66.8026,88.6505,,,,,,,
109446,,,200,-315.143,88.7567,,,,,,,
109500,,,,,,1681.979,1603.6819,14145.1064,1681.979,31.3002,1275.2778,5.7728
109678,,,232,-315.9502,88.7326,,,,,,,
109768,,,90,-127.1756,88.7039,,,,,,,
109809,,,41,-48.1114,89.1677,,,,,,,
109828,,,19,-39.7142,88.0325,,,,,,,
109849,,,21,-27.5786,87.8567,,,,,,,
109894,,,45,-96.4185,89.0553,,,,,,,
109952,,,58,-54.5702,88.8585,,,,,,,
110000,,,,,,1648.2234,1572.2635,13357.7529,1648.2234,34.2864,1310.3704,6.2553
110000,-262.1305,153.2,,,,,,,,,,
110009,,,57,-60.6628,45.1091,,,,,,,
110109,,,100,-149.4154,88.8298,,,,,,,
110171,,,62,-74.1585,88.7008,,,,,,,
110500,,,,,,1568.5481,1492.2983,13110.9619,1568.5481,36.6626,903.9328,8.8565
110809,,,638,-910.689,88.4123,,,,,,,
110880,,,71,-103.2083,88.447,,,,,,,
110930,,,50,-90.9377,88.625,,,,,,,
110948,,,18,-19.5883,88.5255,,,,,,,
110963,,,15,-5.9951,88.3071,,,,,,,
111000,,,,,,1650.7073,1582.271,12459.249,1650.7073,36.0803,1350.959,6.6387
111015,,,52,-132.9205,88.1629,,,,,,,
111089,,,74,-88.7486,88.6059,,,,,,,
111122,,,33,-56.2706,88.6148,,,,,,,
111306,,,184,-291.4873,88.3887,,,,,,,
111500,,,,,,1685.8655,1622.3278,12703.8623,1685.8655,29.5488,869.1699,5.3784
111548,,,242,-336.7948,88.4838,,,,,,,
112000,,,,,,1595.3391,1532.2925,13189.4463,1595.3391,36.451,1283.1904,6.3354
112500,,,,,,1619.2809,1549.9058,16087.4561,1619.2809,36.4073,1491.0499,5.4538
112548,,,1000,-1824.7203,88.489,,,,,,,
112786,,,238,-305.2376,88.6802,,,,,,,
113000,,,,,,1523.1453,1474.64,13661.9697,1523.1453,20.9264,763.1948,6.1731
113500,,,,,,1635.2109,1574.6497,15610.6094,1635.2109,19.7171,629.5015,5.3344
113524,,,738,-1738.7194,88.2025,,,,,,,
113569,,,45,-79.4858,88.3646,,,,,,,
113708,,,139,-155.9395,88.8082,,,,,,,
114000,,,,,,1738.8275,1683.9369,14255.7246,1738.8275,24.3464,586.0801,4.5992
114500,,,,,,1603.1769,1551.936,13905.7246,1603.1769,17.95,654.3195,5.1108
114708,,,1000,-1781.852,89.5969,,,,,,,
115000,,,,,,1647.0654,1590.2463,16500.0039,1647.0654,22.5157,662.9604,4.9361
115000,-1334.3199,623.4,,,,,,,,,,
115389,,,681,-1184.4127,66.361,,,,,,,
115476,,,87,-124.6028,88.7924,,,,,,,
115500,,,,,,1637.8123,1590.5729,14211.8057,1637.8123,16.4895,606.114,5.6781
115528,,,52,-53.4242,88.6403,,,,,,,
115552,,,24,-40.2948,88.6199,,,,,,,
115563,,,11,-21.2228,89.1002,,,,,,,
115888,,,325,-612.1387,88.5646,,,,,,,
116000,,,,,,1654.239,1610.7854,12918.3359,1654.239,16.9649,528.5772,3.2116
116121,,,233,-412.181,90.918,,,,,,,
116500,,,,,,1518.6343,1479.6387,13661.0244,1518.6343,19.0797,866.6716,3.9952
116650,,,529,-814.9424,89.474,,,,,,,
116784,,,134,-276.4768,93.8279,,,,,,,
116805,,,21,-24.7153,94.4776,,,,,,,
116923,,,118,-211.2157,94.4198,,,,,,,
116979,,,56,-114.9017,91.1486,,,,,,,
117000,,,,,,1647.9844,1614.4482,13218.0146,1647.9844,18.3588,471.8785,4.8708
117071,,,92,-117.1556,88.5251,,,,,,,
117129,,,58,-84.2949,88.6603,,,,,,,
117500,,,,,,1501.4058,1464.1051,13386.7656,1501.4058,21.0661,476.3399,4.4359
117693,,,564,-949.2598,88.6429,,,,,,,
118000,,,,,,1574.0273,1536.0138,14212.251,1574.0273,13.3582,488.6511,4.2389
118500,,,,,,1641.1909,1610.0785,12714.4746,1641.1909,14.2429,449.0834,4.1941
118693,,,1000,-2266.9571,88.905,,,,,,,
118753,,,60,-79.2533,88.5683,,,,,,,
118811,,,58,-60.5578,88.6692,,,,,,,
118872,,,61,-72.6113,88.408,,,,,,,
118891,,,19,-14.4307,88.3776,,,,,,,
118906,,,15,-22.3478,89.0023,,,,,,,
119000,,,,,,1545.9475,1524.1119,12522.292,1545.9475,13.3564,594.9177,3.7563
119237,,,331,-527.3194,88.6719,,,,,,,
119428,,,191,-275.4366,93.7037,,,,,,,
119500,,,,,,1617.3523,1592.9382,13819.3145,1617.3523,10.9141,427.8278,4.73
120000,,,,,,1554.2715,1527.8297,12348.4688,1554.2715,11.2503,350.2222,2.8362
120000,-358.7235,199.5,,,,,,,,,,
120428,,,1000,-1708.4828,85.994,,,,,,,
120500,,,,,,1652.1871,1632.4785,14155.332,1652.1871,10.3979,371.1239,3.4147
120542,,,114,-161.71,88.6127,,,,,,,
120711,,,169,-255.8753,88.6631,,,,,,,
120727,,,16,-34.3366,88.1361,,,,,,,
120803,,,76,-119.1138,88.7618,,,,,,,
121000,,,,,,1662.9202,1633.9131,14250.1455,1662.9202,16.2294,486.6745,2.9097
121500,,,,,,1651.8928,1635.2327,13879.2256,1651.8928,8.6092,227.9879,2.5115
121617,,,814,-1619.6375,91.2993,,,,,,,
121627,,,10,-16.0372,94.1884,,,,,,,
122000,,,,,,1556.9996,1541.9536,14953.6729,1556.9996,15.1785,271.0941,2.9723
122500,,,,,,1566.6919,1556.3325,14358.5156,1566.6919,10.6514,324.29,3.3214
122627,,,1000,-2051.6011,88.702,,,,,,,
122779,,,152,-187.9521,88.6134,,,,,,,
122807,,,28,-44.1357,88.8688,,,,,,,
123000,,,,,,1641.6262,1627.2705,13941.4814,1641.6262,9.4863,315.8693,3.3263
123500,,,,,,1556.7478,1543.8608,11805.5879,1556.7478,12.9894,310.6872,2.8382
123807,,,1000,-1957.8518,88.4894,,,,,,,
123970,,,163,-214.5544,88.4225,,,,,,,
124000,,,,,,1530.9004,1527.5103,12895.5283,1530.9004,8.9559,254.6009,3.3119
124147,,,177,-262.2536,88.6315,,,,,,,
124157,,,10,-21.9336,88.712,,,,,,,
124251,,,94,-139.8303,88.4282,,,,,,,
124272,,,21,-31.9429,88.8565,,,,,,,
124446,,,174,-280.6264,92.3784,,,,,,,
124465,,,19,-31.4338,94.3008,,,,,,,
124500,,,,,,1623.4341,1621.5662,15151.8125,1623.4341,11.1659,308.3824,2.5994
124543,,,78,-85.6345,94.2555,,,,,,,
124566,,,23,-29.602,94.4008,,,,,,,
124584,,,18,-21.1579,78.145,,,,,,,
124794,,,210,-179.0056,90.4931,,,,,,,
125000,,,,,,1665.1084,1667.3481,14277.8135,1665.1084,11.3663,222.9416,3.0698
125000,-586.6523,315.3,,,,,,,,,,
125103,,,309,-338.7615,66.9941,,,,,,,
125490,,,387,-601.9574,88.5824,,,,,,,
125500,,,,,,1570.8397,1573.1885,16150.5059,1570.8397,7.5144,201.9705,3.0263
125551,,,61,-119.973,88.7118,,,,,,,
125568,,,17,-21.7305,88.5577,,,,,,,
125633,,,65,-67.7949,88.6924,,,,,,,
125654,,,21,-22.4265,88.0926,,,,,,,
125909,,,255,-306.589,94.1291,,,,,,,
126000,,,,,,1622.1179,1625.9647,12397.417,1622.1179,9.7543,313.4221,3.3003
126500,,,,,,1701.9393,1707.3746,14080.1055,1701.9393,9.8941,217.4928,2.7975
126909,,,1000,-2038.4099,90.0326,,,,,,,
127000,,,,,,1610.1423,1624.141,15326.1367,1610.1423,8.7785,195.9658,2.7164
127307,,,398,-572.9316,88.4359,,,,,,,
127500,,,,,,1586.8176,1599.3407,11270.9746,1586.8176,7.3617,202.0114,2.2383
128000,,,,,,1484.2007,1493.9573,10604.6719,1484.2007,6.1115,106.4253,2.1246
128221,,,914,-1724.6092,88.5046,,,,,,,
128254,,,33,-25.5945,88.2347,,,,,,,
128289,,,35,-48.0132,88.5059,,,,,,,
128500,,,,,,1590.3845,1612.9838,14036.2695,1590.3845,6.419,242.9704,2.164
129000,,,,,,1545.675,1561.7321,14542.0732,1545.675,5.4288,111.806,2.209
129006,,,717,-1375.5095,88.3782,,,,,,,
129044,,,38,-51.4784,88.0396,,,,,,,
129127,,,83,-91.8935,88.5208,,,,,,,
129385,,,258,-373.196,88.329,,,,,,,
129480,,,95,-104.3553,88.1563,,,,,,,
129500,,,,,,1563.7042,1580.4835,15873.4629,1563.7042,6.8878,161.5508,2.4313
129540,,,60,-96.1768,88.0248,,,,,,,
129775,,,235,-285.1726,88.9634,,,,,,,
129816,,,41,-43.8911,88.442,,,,,,,
129856,,,40,-41.6163,89.4375,,,,,,,
129918,,,62,-52.7785,88.7501,,,,,,,
129966,,,48,-110.1005,88.6229,,,,,,,
130000,,,,,,1511.8093,1529.635,13396.4736,1511.8093,5.7401,128.7135,2.5588
130000,-270.8463,173.9,,,,,,,,,,
130034,,,68,-71.5682,46.4251,,,,,,,
130067,,,33,-48.8494,88.7454,,,,,,,
130219,,,152,-179.5851,88.5518,,,,,,,
130363,,,144,-132.8438,88.318,,,,,,,
130500,,,,,,1634.8708,1656.4547,15823.1807,1634.8708,5.6777,112.1896,2.2661
130640,,,277,-299.6598,88.5372,,,,,,,
130652,,,12,-20.4056,88.9826,,,,,,,
130674,,,22,-38.5072,88.3997,,,,,,,
130713,,,39,-55.213,88.5682,,,,,,,
131000,,,,,,1552.0939,1576.6755,12540.5869,1552.0939,4.7104,125.3589,1.7545
131099,,,386,-462.4833,88.4061,,,,,,,
131222,,,123,-96.7452,88.4043,,,,,,,
131229,,,7,-12.9327,88.3668,,,,,,,
131291,,,62,-70.4896,92.1208,,,,,,,
131500,,,,,,1618.7771,1642.6113,17289.8047,1618.7771,6.6312,163.8703,2.1236
132000,,,,,,1588.2905,1616.3278,14381.7422,1588.2905,5.1847,143.9228,1.8834
132291,,,1000,-2081.8434,90.1582,,,,,,,
132407,,,116,-136.3591,88.7802,,,,,,,
132467,,,60,-79.7604,88.6779,,,,,,,
132500,,,,,,1517.0913,1542.7238,13821.3975,1517.0913,6.4597,132.9204,1.8994
132515,,,48,-45.5319,90.714,,,,,,,
132583,,,68,-32.2807,94.147,,,,,,,
132614,,,31,-33.3575,93.6813,,,,,,,
132637,,,23,-24.7136,93.9521,,,,,,,
132861,,,224,-149.4041,92.6618,,,,,,,
132974,,,113,-89.789,88.7046,,,,,,,
133000,,,,,,1575.8655,1607.0305,12591.6562,1575.8655,8.2468,196.5023,1.7939
133099,,,125,-140.1945,88.5653,,,,,,,
133172,,,73,-98.2566,88.6498,,,,,,,
133266,,,94,-107.2779,91.2137,,,,,,,
133500,,,,,,1569.6394,1604.2017,13027.9326,1569.6394,5.4393,115.3922,2.821
133523,,,257,-227.235,92.3827,,,,,,,
133871,,,348,-225.0508,88.1807,,,,,,,
133940,,,69,-83.139,88.1245,,,,,,,
133976,,,36,-0.039,88.0062,,,,,,,
134000,,,,,,1605.7081,1633.6257,13278.5986,1605.7081,7.1595,129.0938,1.9292
