env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
5000,39.6,39.6,,,,,,,,,,,,
5030,,,40,40.0,52.8696,,,,,,,,,
5046,,,16,16.0,94.2347,,,,,,,,,
5063,,,17,17.0,94.6295,,,,,,,,,
5087,,,24,24.0,93.8168,,,,,,,,,
5094,,,7,7.0,92.8422,,,,,,,,,
5130,,,36,36.0,94.3597,,,,,,,,,
5134,,,4,4.0,93.3899,,,,,,,,,
5155,,,21,21.0,94.6983,,,,,,,,,
5160,,,5,5.0,90.6979,,,,,,,,,
5181,,,21,21.0,92.5511,,,,,,,,,
5186,,,5,5.0,95.8352,,,,,,,,,
5195,,,9,9.0,94.8158,,,,,,,,,
5206,,,11,11.0,94.435,,,,,,,,,
5222,,,16,16.0,92.7978,,,,,,,,,
5226,,,4,4.0,93.4487,,,,,,,,,
5232,,,6,6.0,95.4545,,,,,,,,,
5277,,,45,45.0,93.7897,,,,,,,,,
5283,,,6,6.0,92.1812,,,,,,,,,
5332,,,49,49.0,94.3792,,,,,,,,,
5377,,,45,45.0,94.823,,,,,,,,,
5400,,,23,23.0,94.4412,,,,,,,,,
5440,,,40,40.0,94.7464,,,,,,,,,
5447,,,7,7.0,94.1935,,,,,,,,,
5475,,,28,28.0,93.2045,,,,,,,,,
5500,,,,,,0.9736,0.5,0.1214,-20.7637,10.1966,0.629,6.7059,27.3106,0.3014
5507,,,32,32.0,94.2424,,,,,,,,,
5514,,,7,7.0,93.8032,,,,,,,,,
5554,,,40,40.0,94.3124,,,,,,,,,
5561,,,7,7.0,93.6145,,,,,,,,,
5572,,,11,11.0,94.6943,,,,,,,,,
5582,,,10,10.0,93.2517,,,,,,,,,
5597,,,15,15.0,93.318,,,,,,,,,
5636,,,39,39.0,94.5836,,,,,,,,,
5663,,,27,27.0,94.9075,,,,,,,,,
5667,,,4,4.0,93.9184,,,,,,,,,
5709,,,42,42.0,94.6338,,,,,,,,,
5742,,,33,33.0,93.7121,,,,,,,,,
5789,,,47,47.0,93.4332,,,,,,,,,
5799,,,10,10.0,94.995,,,,,,,,,
5828,,,29,29.0,93.7599,,,,,,,,,
5868,,,40,40.0,95.7928,,,,,,,,,
5907,,,39,39.0,101.0149,,,,,,,,,
5912,,,5,5.0,100.1042,,,,,,,,,
5956,,,44,44.0,100.8577,,,,,,,,,
5988,,,32,32.0,94.6094,,,,,,,,,
6000,,,,,,0.985,0.5,0.1223,-23.0774,9.5739,0.6379,8.4292,18.9675,0.0821
6001,,,13,13.0,94.5664,,,,,,,,,
6037,,,36,36.0,94.3286,,,,,,,,,
6046,,,9,9.0,94.5191,,,,,,,,,
6078,,,32,32.0,94.2083,,,,,,,,,
6093,,,15,15.0,94.2948,,,,,,,,,
6133,,,40,40.0,94.5215,,,,,,,,,
6141,,,8,8.0,94.2662,,,,,,,,,
6180,,,39,39.0,94.3153,,,,,,,,,
6191,,,11,11.0,94.7215,,,,,,,,,
6196,,,5,5.0,93.7124,,,,,,,,,
6202,,,6,6.0,95.0974,,,,,,,,,
6246,,,44,44.0,93.0256,,,,,,,,,
6251,,,5,5.0,94.5336,,,,,,,,,
6259,,,8,8.0,94.2765,,,,,,,,,
6296,,,37,37.0,94.2021,,,,,,,,,
6301,,,5,5.0,92.7882,,,,,,,,,
6329,,,28,28.0,93.6326,,,,,,,,,
6359,,,30,30.0,94.2353,,,,,,,,,
6383,,,24,24.0,94.6848,,,,,,,,,
6421,,,38,38.0,93.6994,,,,,,,,,
6445,,,24,24.0,93.4969,,,,,,,,,
6450,,,5,5.0,94.775,,,,,,,,,
6454,,,4,4.0,92.6938,,,,,,,,,
6466,,,12,12.0,94.5458,,,,,,,,,
6473,,,7,7.0,97.3889,,,,,,,,,
6484,,,11,11.0,100.9972,,,,,,,,,
6488,,,4,4.0,101.3803,,,,,,,,,
6500,,,,,,1.009,0.5,0.1243,-25.0131,9.6166,0.6658,7.4623,21.264,0.1295
6504,,,16,16.0,100.0585,,,,,,,,,
6547,,,43,43.0,100.9422,,,,,,,,,
6554,,,7,7.0,100.101,,,,,,,,,
6562,,,8,8.0,99.7913,,,,,,,,,
6580,,,18,18.0,101.1786,,,,,,,,,
6590,,,10,10.0,100.8481,,,,,,,,,
6605,,,15,15.0,100.2832,,,,,,,,,
6611,,,6,6.0,101.3517,,,,,,,,,
6638,,,27,27.0,98.1955,,,,,,,,,
6661,,,23,23.0,100.9014,,,,,,,,,
6667,,,6,6.0,100.1932,,,,,,,,,
6673,,,6,6.0,101.591,,,,,,,,,
6680,,,7,7.0,99.9957,,,,,,,,,
6688,,,8,8.0,100.2229,,,,,,,,,
6713,,,25,25.0,100.8243,,,,,,,,,
6745,,,32,32.0,100.3771,,,,,,,,,
6757,,,12,12.0,100.077,,,,,,,,,
6799,,,42,42.0,100.6993,,,,,,,,,
6804,,,5,5.0,100.928,,,,,,,,,
6845,,,41,41.0,100.3636,,,,,,,,,
6849,,,4,4.0,99.6674,,,,,,,,,
6853,,,4,4.0,101.0049,,,,,,,,,
6881,,,28,28.0,100.6803,,,,,,,,,
6888,,,7,7.0,100.1345,,,,,,,,,
6902,,,14,14.0,100.9361,,,,,,,,,
6937,,,35,35.0,97.4071,,,,,,,,,
6945,,,8,8.0,95.2142,,,,,,,,,
6956,,,11,11.0,93.2802,,,,,,,,,
6976,,,20,20.0,93.8322,,,,,,,,,
