env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1140000,0.8088,8.5,1.0,0.8103,8.4388,1.0,0.0794,0.0049,788.8034
1150000,0.8177,8.1,1.0,0.8142,8.2576,1.0,0.0795,0.0049,786.4426
1160000,0.8493,6.7,1.0,0.8105,8.4246,1.0,0.0796,0.0049,784.9665
1170000,0.8133,8.3,1.0,0.8147,8.2372,1.0,0.0797,0.0048,781.72
1180000,0.8065,8.6,1.0,0.8107,8.4104,1.0,0.0798,0.0048,780.7558
1190000,0.8538,6.5,1.0,0.8134,8.2919,1.0,0.08,0.0048,779.0159
1200000,0.7975,9.0,1.0,0.8139,8.2713,0.9992,0.08,0.0047,779.3396
1210000,0.8177,8.1,1.0,0.8204,7.9808,1.0,0.0801,0.0047,776.1447
1220000,0.829,7.6,1.0,0.8149,8.2237,1.0,0.0804,0.0047,780.2608
1230000,0.8492,6.7,1.0,0.8159,8.1833,1.0,0.0805,0.0047,776.0872
1240000,0.847,6.8,1.0,0.8136,8.285,1.0,0.0805,0.0046,776.0685
1250000,0.8358,7.3,1.0,0.816,8.1766,1.0,0.0804,0.0047,769.102
1260000,0.8493,6.7,1.0,0.8179,8.0906,1.0,0.0805,0.0046,769.2801
1270000,0.8313,7.5,1.0,0.8132,8.3056,1.0,0.0809,0.0046,763.1135
1280000,0.8492,6.7,1.0,0.8155,8.1967,1.0,0.081,0.0045,773.4926
1290000,0.811,8.4,1.0,0.8146,8.244,0.9992,0.0809,0.0045,765.7666
1300000,0.82,8.0,1.0,0.8174,8.1169,1.0,0.081,0.0045,767.5435
1310000,0.847,6.8,1.0,0.8165,8.15,1.0,0.0811,0.0045,768.5558
1320000,0.829,7.6,1.0,0.8176,8.1037,1.0,0.0814,0.0045,767.559
1330000,0.7998,8.9,1.0,0.8157,8.19,1.0,0.0814,0.0045,761.4466
1340000,0.8245,7.8,1.0,0.8188,8.0515,0.9992,0.0814,0.0045,763.1601
1350000,0.8402,7.1,1.0,0.8167,8.1433,1.0,0.0816,0.0044,766.5412
1360000,0.8425,7.0,1.0,0.8207,7.9681,1.0,0.0818,0.0044,763.9574
1370000,0.8358,7.3,1.0,0.8201,8.0,1.0,0.0818,0.0043,760.8719
1380000,0.8065,8.6,1.0,0.8187,8.0515,0.9992,0.0819,0.0044,765.2156
1390000,0.8515,6.6,1.0,0.8188,8.0515,1.0,0.0821,0.0044,764.9539
1400000,0.8223,7.9,1.0,0.8175,8.1169,1.0,0.0822,0.0043,760.9721
1410000,0.8357,7.3,1.0,0.8184,8.0645,1.0,0.0822,0.0043,761.8998
1420000,0.8177,8.1,1.0,0.8199,8.0064,1.0,0.0823,0.0043,755.7816
1430000,0.829,7.6,1.0,0.8204,7.9872,1.0,0.0824,0.0043,756.6108
1440000,0.847,6.8,1.0,0.8233,7.8493,1.0,0.0825,0.0043,759.4137
1450000,0.8357,7.3,1.0,0.8178,8.1037,1.0,0.0828,0.0043,752.4701
1460000,0.7998,8.9,1.0,0.8217,7.9177,1.0,0.0828,0.0042,749.6662
1470000,0.8425,7.0,1.0,0.8191,8.0386,1.0,0.0828,0.0042,753.2962
