env_steps,return,length,train/length,train/return,FPS,l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
104000,,,,,,0.0029,-167.6383,2.1401,0.0029,8.6696,782.1813,5.3254
104129,,,148,420.393,107.5207,,,,,,,
104277,,,148,417.5422,105.1787,,,,,,,
104430,,,153,430.3598,105.2236,,,,,,,
104500,,,,,,0.0029,-165.824,1.7807,0.0029,6.1794,258.4579,2.8556
104574,,,144,417.5518,105.4357,,,,,,,
104722,,,148,422.0993,105.7576,,,,,,,
104871,,,149,428.9996,105.4628,,,,,,,
105000,,,,,,0.0028,-164.8895,2.5963,0.0028,4.9266,381.5682,2.0586
105000,423.9629,144.9,,,,,,,,,,
105017,,,146,427.2315,78.9652,,,,,,,
105161,,,144,420.1806,105.3728,,,,,,,
105305,,,144,419.024,105.3992,,,,,,,
105448,,,143,419.3248,105.5653,,,,,,,
105500,,,,,,0.0031,-168.3626,7.6518,0.0031,3.7477,340.9013,3.87
105591,,,143,414.6479,105.2665,,,,,,,
105734,,,143,417.048,105.3952,,,,,,,
105878,,,144,415.5823,105.7523,,,,,,,
106000,,,,,,0.0027,-169.1343,2.1147,0.0027,15.6005,1079.6796,3.9469
106021,,,143,417.1773,105.5574,,,,,,,
106165,,,144,422.8995,105.6947,,,,,,,
106307,,,142,415.1882,105.6624,,,,,,,
106449,,,142,414.1683,105.5292,,,,,,,
106500,,,,,,0.0031,-170.3856,2.0773,0.0031,3.3551,264.4132,6.6758
106590,,,141,411.0033,105.2048,,,,,,,
106735,,,145,423.9098,105.0636,,,,,,,
106878,,,143,416.1024,105.119,,,,,,,
107000,,,,,,0.0026,-165.2333,2.9485,0.0026,3.9513,232.351,3.2064
107018,,,140,409.2239,105.728,,,,,,,
107160,,,142,419.2878,105.1727,,,,,,,
107302,,,142,420.9556,105.1778,,,,,,,
107440,,,138,405.9565,105.5555,,,,,,,
107500,,,,,,0.0029,-171.9651,4.4265,0.0029,2.8633,189.5648,5.9343
107582,,,142,419.4815,105.4551,,,,,,,
107725,,,143,418.8968,105.3792,,,,,,,
107868,,,143,422.521,105.4706,,,,,,,
108000,,,,,,0.003,-169.5934,6.7617,0.003,3.176,249.0896,5.2127
108008,,,140,413.015,105.0333,,,,,,,
108150,,,142,414.262,107.4426,,,,,,,
108289,,,139,413.158,109.0523,,,,,,,
108429,,,140,409.2386,109.3615,,,,,,,
108500,,,,,,0.0026,-172.2594,2.3099,0.0026,5.7248,441.7076,6.7673
108572,,,143,419.0195,107.3527,,,,,,,
108712,,,140,415.1107,105.548,,,,,,,
108851,,,139,409.7832,105.7233,,,,,,,
108991,,,140,413.674,105.3151,,,,,,,
109000,,,,,,0.003,-172.5042,8.2979,0.003,5.149,276.0188,11.8891
109133,,,142,414.7615,105.7017,,,,,,,
109274,,,141,410.3673,105.4138,,,,,,,
109415,,,141,416.2169,105.0977,,,,,,,
109500,,,,,,0.0028,-173.3451,2.2555,0.0028,4.8587,247.4618,5.2811
109557,,,142,416.5487,105.3219,,,,,,,
109698,,,141,413.7571,105.4429,,,,,,,
109838,,,140,413.2416,105.6975,,,,,,,
109980,,,142,415.3063,105.3493,,,,,,,
110000,,,,,,0.0027,-174.3947,2.7631,0.0027,5.3962,348.4651,8.7235
110000,418.9608,141.8,,,,,,,,,,
110123,,,143,414.5159,87.8503,,,,,,,
110268,,,145,412.2205,105.8359,,,,,,,
110411,,,143,417.7066,105.1397,,,,,,,
110500,,,,,,0.003,-173.9784,1.7376,0.003,3.9435,254.2268,5.8806
110554,,,143,414.7128,105.1941,,,,,,,
110704,,,150,430.6486,105.1433,,,,,,,
110849,,,145,418.0315,105.579,,,,,,,
110993,,,144,417.8851,105.5679,,,,,,,
111000,,,,,,0.0031,-171.1376,2.3341,0.0031,3.6944,299.8639,3.38
111148,,,155,434.2297,105.2594,,,,,,,
111309,,,161,457.1959,105.7869,,,,,,,
111465,,,156,445.6399,105.7877,,,,,,,
111500,,,,,,0.0029,-177.3642,3.4163,0.0029,4.0467,332.2786,6.1393
111558,,,93,181.2447,105.7699,,,,,,,
111737,,,179,459.5966,105.717,,,,,,,
111823,,,86,158.6269,105.6496,,,,,,,
112000,,,,,,0.0026,-182.4486,2.4594,0.0026,5.0902,323.7029,4.5545
112020,,,197,437.3561,105.6384,,,,,,,
112215,,,195,466.1184,105.3655,,,,,,,
112369,,,154,442.1913,107.7587,,,,,,,
112457,,,88,160.3353,109.7183,,,,,,,
112500,,,,,,0.003,-180.3295,1.9611,0.003,5.5955,326.6289,6.0065
112699,,,242,485.588,105.8182,,,,,,,
112906,,,207,514.3187,105.4184,,,,,,,
113000,,,,,,0.0029,-179.2474,6.6352,0.0029,3.9813,267.3911,2.968
113094,,,188,388.2908,105.6078,,,,,,,
113312,,,218,421.9363,105.3312,,,,,,,
113471,,,159,373.9978,105.3023,,,,,,,
113500,,,,,,0.0026,-181.6055,6.6682,0.0026,13.7209,876.8555,4.2445
113670,,,199,513.9033,105.5742,,,,,,,
113838,,,168,457.3677,105.7791,,,,,,,
114000,,,,,,0.0028,-181.0003,2.6489,0.0028,11.3719,685.5102,6.5237
114041,,,203,400.5468,105.4175,,,,,,,
114288,,,247,470.3751,105.4417,,,,,,,
114495,,,207,398.9851,105.7878,,,,,,,
114500,,,,,,0.0027,-180.9658,2.2511,0.0027,2.8723,140.4742,3.5297
114710,,,215,426.5945,105.8176,,,,,,,
114926,,,216,401.7603,105.2918,,,,,,,
115000,,,,,,0.0028,-179.28,4.9118,0.0028,3.2429,234.5621,3.3223
115000,387.1703,183.5,,,,,,,,,,
115118,,,192,392.8633,88.2759,,,,,,,
115384,,,266,528.3592,105.6459,,,,,,,
115500,,,,,,0.0025,-179.3976,2.425,0.0025,3.9591,317.9698,4.1199
115643,,,259,491.5838,105.6946,,,,,,,
115906,,,263,516.1142,105.3582,,,,,,,
116000,,,,,,0.0025,-180.0542,2.2212,0.0025,6.6276,591.4183,4.3567
116182,,,276,527.1545,105.7503,,,,,,,
116500,,,,,,0.0027,-185.7701,1.407,0.0027,7.0456,716.3765,2.675
117000,,,,,,0.0028,-182.0103,3.151,0.0028,3.0139,178.8311,4.9043
117182,,,1000,1044.0356,105.4407,,,,,,,
117400,,,218,491.1721,105.6449,,,,,,,
117500,,,,,,0.0024,-181.1129,1.9443,0.0024,5.4458,560.9905,3.7208
117676,,,276,658.6076,105.4518,,,,,,,
117988,,,312,822.1344,105.626,,,,,,,
118000,,,,,,0.0025,-184.4376,1.7235,0.0025,3.0554,205.8893,3.0725
118259,,,271,623.3765,105.54,,,,,,,
118500,,,,,,0.0026,-185.2916,4.8974,0.0026,5.29,369.2718,5.161
118547,,,288,632.7814,105.579,,,,,,,
118814,,,267,540.8382,105.8126,,,,,,,
119000,,,,,,0.0026,-185.1727,1.3137,0.0026,4.0026,265.779,3.8272
119069,,,255,611.7344,105.5408,,,,,,,
119340,,,271,597.5864,105.2691,,,,,,,
119500,,,,,,0.0022,-184.686,0.9971,0.0022,2.1619,93.2802,2.62
119635,,,295,627.595,104.9462,,,,,,,
119944,,,309,624.4384,105.3573,,,,,,,
120000,,,,,,0.0023,-180.8912,3.4061,0.0023,2.9639,151.1563,3.2022
120000,588.2696,290.8,,,,,,,,,,
120290,,,346,529.2161,90.5402,,,,,,,
120500,,,,,,0.0026,-187.217,3.2469,0.0026,3.2727,258.1543,5.2085
120568,,,278,577.2926,105.7899,,,,,,,
120894,,,326,657.1046,105.5679,,,,,,,
121000,,,,,,0.0024,-187.2361,1.755,0.0024,3.6426,270.0447,7.194
121244,,,350,626.7543,105.5639,,,,,,,
121500,,,,,,0.0023,-185.811,1.8296,0.0023,4.987,449.2573,6.122
121543,,,299,576.9038,105.6612,,,,,,,
121859,,,316,595.8918,105.6859,,,,,,,
122000,,,,,,0.0025,-182.3314,3.1338,0.0025,3.4286,341.2501,6.5879
122134,,,275,645.4365,105.5739,,,,,,,
122351,,,217,397.3987,105.8406,,,,,,,
122500,,,,,,0.0025,-185.6823,1.2047,0.0025,12.0494,674.8152,9.6878
122676,,,325,785.4547,105.5752,,,,,,,
122887,,,211,434.2713,105.2428,,,,,,,
123000,,,,,,0.0024,-183.901,2.0561,0.0024,4.6184,306.5918,2.8699
123205,,,318,755.3265,105.4993,,,,,,,
123427,,,222,495.8529,105.3244,,,,,,,
123500,,,,,,0.0026,-181.8322,4.7253,0.0026,4.1429,265.46,4.5794
123763,,,336,784.8221,105.4852,,,,,,,
124000,,,,,,0.0025,-183.1644,1.4556,0.0025,3.3365,225.6446,3.7561
124052,,,289,567.3699,105.5822,,,,,,,
124377,,,325,725.6552,105.7928,,,,,,,
124500,,,,,,0.0023,-183.3968,4.5112,0.0023,4.4612,426.7689,3.8144
124667,,,290,702.0336,105.8183,,,,,,,
125000,,,,,,0.0024,-186.5592,6.0656,0.0024,4.3982,409.9682,10.7485
125000,1055.6309,1000.0,,,,,,,,,,
125023,,,356,920.3951,66.6315,,,,,,,
125359,,,336,838.4188,109.6622,,,,,,,
125500,,,,,,0.0027,-187.8647,1.9652,0.0027,3.2711,206.091,5.4605
125664,,,305,767.2456,109.394,,,,,,,
126000,,,,,,0.0025,-183.4452,5.7405,0.0025,10.0914,652.8615,6.4353
126003,,,339,816.0994,109.2867,,,,,,,
126276,,,273,720.2426,106.7913,,,,,,,
126500,,,,,,0.0022,-189.5466,1.9003,0.0022,2.9649,211.5681,16.366
126542,,,266,715.0671,105.5054,,,,,,,
126770,,,228,520.9815,105.1984,,,,,,,
127000,,,,,,0.0024,-183.4778,1.9602,0.0024,3.3042,217.6839,3.7811
127036,,,266,693.0451,105.3454,,,,,,,
127336,,,300,800.5833,105.6953,,,,,,,
127500,,,,,,0.0021,-186.118,5.31,0.0021,3.2019,237.886,5.7282
127590,,,254,589.588,105.459,,,,,,,
127927,,,337,770.7871,105.6474,,,,,,,
128000,,,,,,0.0024,-184.5453,16.4361,0.0024,4.1202,353.3204,4.9645
128137,,,210,490.9394,106.5025,,,,,,,
128397,,,260,671.3095,108.1379,,,,,,,
128500,,,,,,0.0025,-187.0788,2.3087,0.0025,2.2061,101.7556,3.0235
128650,,,253,666.1717,105.5019,,,,,,,
128885,,,235,579.9945,105.4983,,,,,,,
129000,,,,,,0.0024,-183.0086,3.1377,0.0024,2.6892,205.9568,7.9605
129202,,,317,784.4405,106.075,,,,,,,
129500,,,,,,0.0023,-186.3385,2.8732,0.0023,3.8846,185.1711,3.9472
129598,,,396,1104.3009,106.2367,,,,,,,
129915,,,317,882.7849,107.2382,,,,,,,
130000,,,,,,0.0025,-185.1843,1.5838,0.0025,3.8571,226.472,5.9291
130000,906.3218,321.7,,,,,,,,,,
130222,,,307,843.7937,87.5252,,,,,,,
130500,,,,,,0.0023,-188.2458,11.0551,0.0023,3.7305,202.3337,5.2012
130536,,,314,853.4568,106.1303,,,,,,,
131000,,,,,,0.0022,-183.6839,1.7751,0.0022,2.6976,215.3642,5.6879
131010,,,474,977.9796,108.4012,,,,,,,
131319,,,309,732.4384,105.2965,,,,,,,
131500,,,,,,0.0026,-184.9638,2.1373,0.0026,2.5377,249.6011,5.1347
131619,,,300,812.1832,105.2217,,,,,,,
131823,,,204,487.3572,105.3416,,,,,,,
132000,,,,,,0.0024,-181.5172,2.8354,0.0024,4.4886,290.5845,7.1429
132052,,,229,557.7684,105.7925,,,,,,,
132283,,,231,587.2749,105.7218,,,,,,,
132500,,,,,,0.0024,-183.8865,2.7023,0.0024,3.0958,208.6629,3.6255
132540,,,257,670.9241,105.4016,,,,,,,
132798,,,258,683.4492,105.4626,,,,,,,
133000,,,,,,0.0022,-183.5528,1.8232,0.0022,5.6596,402.5788,4.452
133057,,,259,679.0197,105.0889,,,,,,,
133321,,,264,685.2317,105.2675,,,,,,,
133343,,,22,29.7447,105.0884,,,,,,,
133500,,,,,,0.0025,-184.4701,3.8065,0.0025,7.3207,409.7284,5.4681
133600,,,257,679.3459,105.2559,,,,,,,
133856,,,256,704.9354,105.4526,,,,,,,
134000,,,,,,0.0023,-183.527,2.6438,0.0023,3.9893,319.2487,4.1631
134110,,,254,684.6209,105.1932,,,,,,,
134333,,,223,620.3983,105.3921,,,,,,,
134500,,,,,,0.0019,-184.458,1.4833,0.0019,3.1614,145.3024,2.9923
134591,,,258,754.6489,105.2931,,,,,,,
134846,,,255,731.8868,106.6653,,,,,,,
135000,,,,,,0.0023,-184.3242,2.4929,0.0023,5.2259,427.8936,3.1361
135000,570.0076,212.0,,,,,,,,,,
135051,,,205,561.5565,87.7411,,,,,,,
135273,,,222,642.6179,109.46,,,,,,,
135493,,,220,614.5709,109.3607,,,,,,,
135500,,,,,,0.0025,-186.949,2.716,0.0025,5.4067,323.406,6.8028
135522,,,29,41.1621,104.9923,,,,,,,
135741,,,219,616.5625,104.9071,,,,,,,
135975,,,234,698.8794,104.7953,,,,,,,
136000,,,,,,0.0021,-184.6216,2.5427,0.0021,4.1445,458.6456,6.9609
136107,,,132,315.2595,105.2874,,,,,,,
136277,,,170,496.2356,105.0483,,,,,,,
136445,,,168,483.9672,105.2698,,,,,,,
136500,,,,,,0.0024,-188.482,1.9292,0.0024,2.697,108.0423,4.0406
136614,,,169,492.5642,105.2776,,,,,,,
136752,,,138,355.1439,105.359,,,,,,,
136954,,,202,610.4959,105.2528,,,,,,,
137000,,,,,,0.0021,-188.1518,1.4881,0.0021,6.1403,410.0475,7.9927
137128,,,174,500.9479,107.8799,,,,,,,
137328,,,200,601.1871,109.3245,,,,,,,
137500,,,,,,0.0025,-189.8897,1.6559,0.0025,3.0122,185.9779,5.1535
137523,,,195,591.3149,108.9138,,,,,,,
137659,,,136,342.6036,105.5236,,,,,,,
137793,,,134,330.2541,105.2492,,,,,,,
137980,,,187,551.5647,105.2543,,,,,,,
138000,,,,,,0.0022,-188.2499,1.7873,0.0022,5.7689,536.9017,7.9287
138154,,,174,521.4986,105.1226,,,,,,,
138312,,,158,448.3577,105.4809,,,,,,,
138474,,,162,450.0083,105.151,,,,,,,
138500,,,,,,0.0022,-189.6747,3.9541,0.0022,6.0652,353.8563,3.9172
138642,,,168,479.5317,105.2142,,,,,,,
138823,,,181,518.558,105.4083,,,,,,,
139000,,,,,,0.0023,-188.9596,1.8263,0.0023,5.5101,275.5889,3.4385
139059,,,236,773.0471,105.577,,,,,,,
139283,,,224,690.5831,105.3803,,,,,,,
139493,,,210,665.3102,105.2653,,,,,,,
139500,,,,,,0.0021,-194.0157,1.3806,0.0021,4.2692,244.4552,3.835
139676,,,183,536.6248,105.3396,,,,,,,
139874,,,198,623.3108,105.5897,,,,,,,
140000,,,,,,0.0021,-193.9415,2.9731,0.0021,4.5372,289.5947,4.431
140000,627.3749,198.0,,,,,,,,,,
140084,,,210,626.7354,88.9126,,,,,,,
140296,,,212,665.9765,105.4494,,,,,,,
140500,,,,,,0.0022,-195.9838,1.6543,0.0022,3.2743,210.1135,6.1618
140530,,,234,692.8118,105.7411,,,,,,,
140747,,,217,657.5779,109.5291,,,,,,,
140958,,,211,651.1472,106.2828,,,,,,,
141000,,,,,,0.0025,-194.4949,2.3289,0.0025,3.0206,166.3657,3.1974
141161,,,203,592.0508,105.4324,,,,,,,
141194,,,33,45.872,105.5029,,,,,,,
141391,,,197,583.9881,105.4191,,,,,,,
141500,,,,,,0.0021,-193.3761,2.0253,0.0021,3.2318,117.7079,5.0558
141598,,,207,606.1046,105.4796,,,,,,,
141809,,,211,633.8042,105.614,,,,,,,
142000,,,,,,0.0024,-194.9359,1.3909,0.0024,3.4261,164.1063,2.9784
142021,,,212,632.8045,105.4403,,,,,,,
142067,,,46,77.1477,105.3107,,,,,,,
142296,,,229,688.0188,105.0172,,,,,,,
142500,,,,,,0.0021,-198.2802,1.745,0.0021,3.1387,125.8391,6.5677
142518,,,222,671.5219,107.7713,,,,,,,
142559,,,41,66.4335,105.5214,,,,,,,
142775,,,216,644.9656,105.9112,,,,,,,
143000,,,,,,0.0023,-195.9755,2.0509,0.0023,3.5427,314.0936,6.2638
143051,,,276,830.3569,106.4359,,,,,,,
143075,,,24,31.6487,105.5431,,,,,,,
143101,,,26,34.3037,105.2946,,,,,,,
143128,,,27,37.0976,104.6845,,,,,,,
143373,,,245,738.5765,105.7002,,,,,,,
143395,,,22,27.7329,104.8297,,,,,,,
143416,,,21,26.3645,104.9544,,,,,,,
143441,,,25,33.3766,104.7952,,,,,,,
143461,,,20,25.0698,104.3742,,,,,,,
143500,,,,,,0.0019,-200.0198,3.624,0.0019,4.9524,152.4113,12.3982
143645,,,184,485.1804,105.4206,,,,,,,
143662,,,17,19.4536,105.4127,,,,,,,
143681,,,19,23.4202,105.2253,,,,,,,
143707,,,26,37.0743,105.1085,,,,,,,
143730,,,23,31.5356,105.351,,,,,,,
143750,,,20,25.8199,105.3415,,,,,,,
143768,,,18,23.0134,102.3532,,,,,,,
143789,,,21,29.7687,101.0947,,,,,,,
143808,,,19,26.3725,100.5847,,,,,,,
143826,,,18,23.1536,105.3436,,,,,,,
143844,,,18,23.5607,105.7493,,,,,,,
143860,,,16,22.0213,104.7247,,,,,,,
143880,,,20,29.7372,104.7528,,,,,,,
143900,,,20,30.2793,104.9941,,,,,,,
143920,,,20,29.6239,104.7096,,,,,,,
143941,,,21,31.9793,105.6068,,,,,,,
144000,,,,,,0.0021,-197.4379,5.3155,0.0021,16.8934,1096.2223,7.6553
144073,,,132,375.6674,105.3651,,,,,,,
144204,,,131,372.0508,105.6785,,,,,,,
144363,,,159,478.0922,105.839,,,,,,,
144500,,,,,,0.0018,-199.6157,2.0711,0.0018,26.318,961.0508,7.397
144524,,,161,479.7814,105.55,,,,,,,
144720,,,196,612.5894,105.5043,,,,,,,
144877,,,157,464.5238,105.6674,,,,,,,
145000,,,,,,0.002,-198.4081,1.9858,0.002,101.1516,1965.7809,4.5385
145000,505.779,168.3,,,,,,,,,,
145052,,,175,546.4763,89.1489,,,,,,,
145277,,,225,672.1999,109.812,,,,,,,
145500,,,,,,0.002,-205.7822,2.5585,0.002,5.7857,304.3036,5.1636
145500,,,223,690.2707,109.8911,,,,,,,
145715,,,215,674.6619,109.6445,,,,,,,
145957,,,242,785.56,109.9168,,,,,,,
146000,,,,,,0.0019,-203.9105,2.5433,0.0019,35.5321,1402.9386,7.2727
146202,,,245,807.8538,109.6689,,,,,,,
146468,,,266,853.012,109.9891,,,,,,,
146500,,,,,,0.0018,-203.6353,2.8053,0.0018,17.6488,1028.7177,7.2683
146565,,,97,214.3992,109.4728,,,,,,,
146659,,,94,207.1842,109.7373,,,,,,,
146751,,,92,203.5816,110.0085,,,,,,,
146984,,,233,718.8296,109.8451,,,,,,,
147000,,,,,,0.0022,-204.1278,3.3108,0.0022,68.6489,2487.093,9.6707
147150,,,166,430.3454,109.8638,,,,,,,
147422,,,272,891.6276,107.4725,,,,,,,
147500,,,,,,0.002,-202.2188,3.2447,0.002,4.5069,175.5163,4.5225
147579,,,157,399.2473,105.7948,,,,,,,
147596,,,17,22.9581,104.737,,,,,,,
147754,,,158,388.8545,105.5527,,,,,,,
147898,,,144,357.9374,105.7537,,,,,,,
148000,,,,,,0.0018,-209.5263,3.5827,0.0018,7.9076,358.3712,4.1521
148155,,,257,771.9599,105.8686,,,,,,,
148229,,,74,148.3963,105.6574,,,,,,,
148329,,,100,222.6134,105.7578,,,,,,,
148500,,,,,,0.002,-208.0568,2.963,0.002,24.7457,596.5944,3.8095
148619,,,290,907.318,109.6691,,,,,,,
148834,,,215,537.4782,109.8713,,,,,,,
149000,,,,,,0.0022,-207.0798,2.6418,0.0022,4.9901,239.7923,8.7719
149052,,,218,552.0004,109.642,,,,,,,
149289,,,237,582.9862,109.7787,,,,,,,
149342,,,53,89.3285,109.7845,,,,,,,
149500,,,,,,0.0019,-210.4485,1.8979,0.0019,8.6811,326.1622,5.8464
149607,,,265,772.0898,109.9078,,,,,,,
149656,,,49,78.9393,109.9084,,,,,,,
149690,,,34,49.1714,109.8529,,,,,,,
149990,,,300,920.9306,108.4817,,,,,,,
150000,,,,,,0.0021,-208.9741,2.6099,0.0021,6.3103,315.6961,4.1447
150000,60.7943,40.2,,,,,,,,,,
150360,,,370,1088.4178,103.0482,,,,,,,
150500,,,,,,0.0021,-208.9801,3.19,0.0021,3.8679,127.0638,6.3105
150734,,,374,1154.0541,106.6443,,,,,,,
151000,,,,,,0.002,-206.9641,5.5029,0.002,5.7085,369.9708,6.714
151245,,,511,1292.476,108.063,,,,,,,
151500,,,,,,0.0023,-211.5301,2.5669,0.0023,6.9196,662.5233,6.1856
152000,,,,,,0.0018,-207.7277,1.8888,0.0018,23.4182,905.8979,5.4304
152187,,,942,2523.6257,108.4048,,,,,,,
152500,,,,,,0.0018,-210.3029,2.5638,0.0018,4.0196,152.8697,8.7614
152531,,,344,1030.8466,105.5621,,,,,,,
152745,,,214,640.0851,105.5438,,,,,,,
152763,,,18,22.3932,104.9467,,,,,,,
152782,,,19,24.1022,105.327,,,,,,,
153000,,,,,,0.0018,-208.8423,2.3247,0.0018,14.0874,469.2843,4.3739
153040,,,258,824.1396,105.6082,,,,,,,
153300,,,260,770.9169,105.7495,,,,,,,
153316,,,16,19.1383,105.1949,,,,,,,
153500,,,,,,0.0027,-205.2892,5.8132,0.0027,11.2878,680.7434,12.4504
153569,,,253,742.4093,105.7917,,,,,,,
153809,,,240,710.928,105.5804,,,,,,,
154000,,,,,,0.0021,-208.1253,2.5474,0.0021,3.308,206.6117,6.9794
154039,,,230,669.9238,105.6995,,,,,,,
154341,,,302,903.0401,105.8133,,,,,,,
154500,,,,,,0.0023,-205.8181,1.7675,0.0023,21.2555,1107.1238,8.5562
154620,,,279,883.353,105.775,,,,,,,
154640,,,20,22.7461,106.1365,,,,,,,
155000,,,,,,0.0018,-208.7877,3.2446,0.0018,3.8551,247.823,9.3966
155000,107.7181,50.4,,,,,,,,,,
155083,,,443,1307.1097,103.2097,,,,,,,
155092,,,9,7.7256,106.1455,,,,,,,
155117,,,25,31.3763,105.6707,,,,,,,
155126,,,9,7.6531,105.5292,,,,,,,
155152,,,26,32.8174,105.6831,,,,,,,
155161,,,9,7.6565,105.8681,,,,,,,
155183,,,22,26.813,105.9123,,,,,,,
155205,,,22,28.4281,105.7038,,,,,,,
155214,,,9,7.7641,105.116,,,,,,,
155239,,,25,30.9447,105.0889,,,,,,,
155259,,,20,23.3008,105.4667,,,,,,,
155285,,,26,34.4406,105.7232,,,,,,,
155308,,,23,30.3915,105.6083,,,,,,,
155500,,,,,,0.0024,-207.5745,2.2066,0.0024,36.4112,922.3541,10.8584
155583,,,275,927.0889,105.7005,,,,,,,
155628,,,45,73.7627,105.3708,,,,,,,
155669,,,41,67.5544,105.6439,,,,,,,
155712,,,43,70.5293,105.4384,,,,,,,
155970,,,258,790.8696,108.1038,,,,,,,
156000,,,,,,0.0018,-208.277,2.1943,0.0018,42.168,1481.3151,6.4369
156010,,,40,65.8625,109.259,,,,,,,
156292,,,282,932.2021,108.0182,,,,,,,
156500,,,,,,0.0023,-211.106,2.1459,0.0023,5.4947,578.7269,5.102
156574,,,282,922.6219,109.4203,,,,,,,
156620,,,46,75.9954,109.6788,,,,,,,
156893,,,273,900.6614,109.7316,,,,,,,
156916,,,23,29.4159,109.4936,,,,,,,
156941,,,25,32.7896,109.0002,,,,,,,
156965,,,24,31.3215,107.5676,,,,,,,
157000,,,,,,0.0021,-208.5988,5.0712,0.0021,25.943,916.5068,6.0285
157273,,,308,1005.9814,105.4159,,,,,,,
157296,,,23,30.053,105.5425,,,,,,,
157500,,,,,,0.0018,-209.5894,4.0088,0.0018,12.5708,591.2394,7.2388
157539,,,243,723.6809,106.7305,,,,,,,
157823,,,284,906.6952,107.5542,,,,,,,
158000,,,,,,0.0021,-209.2645,2.7505,0.0021,11.1214,828.1456,5.7064
158057,,,234,727.824,105.4435,,,,,,,
158278,,,221,696.6332,105.636,,,,,,,
158500,,,,,,0.002,-211.4214,2.7258,0.002,5.6407,569.9698,5.7727
158603,,,325,1010.2059,106.5832,,,,,,,
158882,,,279,918.6435,108.4713,,,,,,,
159000,,,,,,0.0018,-212.9776,2.2406,0.0018,5.3057,167.9006,4.0175
159139,,,257,813.4825,105.6208,,,,,,,
159381,,,242,797.7958,105.5567,,,,,,,
159500,,,,,,0.002,-210.5791,3.3391,0.002,5.3462,238.7408,5.6069
159595,,,214,677.0562,105.5115,,,,,,,
159857,,,262,860.3841,105.6121,,,,,,,
159886,,,29,41.1196,105.9447,,,,,,,
159915,,,29,40.6162,105.6316,,,,,,,
159948,,,33,49.227,105.8863,,,,,,,
160000,,,,,,0.0021,-212.2644,2.1682,0.0021,8.036,466.7708,5.0384
160000,707.3886,214.3,,,,,,,,,,
160233,,,285,958.829,91.8471,,,,,,,
160265,,,32,47.1931,105.8605,,,,,,,
160500,,,,,,0.0019,-217.3694,3.6702,0.0019,7.045,270.513,7.5432
160504,,,239,797.8603,105.7711,,,,,,,
160516,,,12,10.646,105.3323,,,,,,,
160557,,,41,65.7968,103.9742,,,,,,,
160573,,,16,16.2773,104.9286,,,,,,,
160583,,,10,8.1,104.5773,,,,,,,
160603,,,20,22.2396,104.5277,,,,,,,
160835,,,232,772.3157,108.4259,,,,,,,
160846,,,11,9.1977,106.1048,,,,,,,
161000,,,,,,0.0017,-215.7287,2.664,0.0017,4.666,354.7694,7.9757
161093,,,247,824.3075,105.0965,,,,,,,
161337,,,244,816.4662,105.5692,,,,,,,
161500,,,,,,0.0017,-214.5126,5.0315,0.0017,65.3702,1801.0588,4.4675
161615,,,278,924.8012,105.6867,,,,,,,
161913,,,298,917.7633,107.6182,,,,,,,
162000,,,,,,0.0021,-216.7367,3.1204,0.0021,6.3396,212.1427,5.9754
162144,,,231,720.434,105.7368,,,,,,,
162438,,,294,917.753,105.6138,,,,,,,
162500,,,,,,0.0024,-216.7135,3.7865,0.0024,10.6106,524.0459,6.7379
162737,,,299,936.3951,105.5431,,,,,,,
163000,,,,,,0.0022,-221.758,2.1072,0.0022,6.5528,410.5946,7.5524
163064,,,327,1029.8686,105.8867,,,,,,,
163098,,,34,51.3443,105.9893,,,,,,,
163340,,,242,794.3549,105.7248,,,,,,,
163500,,,,,,0.002,-217.4707,2.3606,0.002,6.2367,283.5775,3.2948
163602,,,262,844.4003,106.0202,,,,,,,
163911,,,309,987.5891,107.7394,,,,,,,
164000,,,,,,0.0018,-222.8995,3.2398,0.0018,6.5672,586.6462,5.7431
164214,,,303,935.5856,106.5288,,,,,,,
164486,,,272,836.5206,105.2011,,,,,,,
164500,,,,,,0.0016,-218.477,7.3113,0.0016,5.879,372.3507,8.3491
164832,,,346,1110.3952,105.6085,,,,,,,
165000,,,,,,0.0017,-221.1742,2.1879,0.0017,5.532,270.8732,5.7494
165000,1139.06,356.5,,,,,,,,,,
165130,,,298,955.134,86.5053,,,,,,,
165435,,,305,999.3337,109.2607,,,,,,,
165500,,,,,,0.0018,-220.5038,5.4785,0.0018,6.1209,230.5195,5.8437
165619,,,184,506.1855,109.3349,,,,,,,
165981,,,362,1175.7418,106.1144,,,,,,,
166000,,,,,,0.002,-219.3136,4.5785,0.002,8.7069,546.3693,7.6
166343,,,362,1184.7034,105.2048,,,,,,,
166500,,,,,,0.0017,-223.8625,3.7997,0.0017,6.913,560.4522,6.8028
166866,,,523,1617.7554,105.681,,,,,,,
167000,,,,,,0.0016,-228.5232,3.407,0.0016,63.9433,1853.0923,5.7009
167389,,,523,1661.9276,105.6562,,,,,,,
167500,,,,,,0.0018,-225.0087,3.5188,0.0018,7.9729,269.6905,9.7418
167793,,,404,1304.9335,105.4808,,,,,,,
168000,,,,,,0.0021,-223.6169,4.6717,0.0021,6.3253,363.8593,5.3571
168128,,,335,1046.7251,105.311,,,,,,,
168440,,,312,1005.526,105.6342,,,,,,,
