env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
2120000,0.9497,18.1,1.0,0.9192,22.779,0.9818,0.0058,0.0029,723.8274
2130000,0.8606,46.6,0.9,0.9212,21.8818,0.9803,0.0061,0.003,715.633
2140000,0.9553,16.1,1.0,0.9116,22.7273,0.9705,0.0059,0.0029,718.3751
2150000,0.9547,16.3,1.0,0.9299,21.0526,0.9874,0.0059,0.003,716.3449
2160000,0.9544,16.4,1.0,0.9126,21.1864,0.9682,0.0061,0.003,715.5165
2170000,0.9514,17.5,1.0,0.9291,22.3214,0.9888,0.0062,0.003,715.1676
2180000,0.8567,48.0,0.9,0.926,20.79,0.9834,0.0059,0.0029,719.1775
2190000,0.9486,18.5,1.0,0.9255,20.6186,0.9814,0.0062,0.0029,721.2514
2200000,0.9542,16.5,1.0,0.9287,21.322,0.9851,0.0062,0.0029,725.0154
2210000,0.9508,17.7,1.0,0.935,19.8807,0.9901,0.006,0.0029,714.1779
2220000,0.9533,16.8,1.0,0.9301,20.8768,0.9875,0.0061,0.0029,713.6269
2230000,0.9453,19.7,1.0,0.9358,20.284,0.9919,0.006,0.0028,713.8249
2240000,0.945,19.8,1.0,0.9193,22.4215,0.9776,0.0062,0.0028,712.7367
2250000,0.855,48.6,0.9,0.9376,20.3252,0.9939,0.0062,0.0028,714.5357
2260000,0.7775,76.5,0.9,0.9215,21.1416,0.9789,0.0062,0.0029,710.4959
2270000,0.9472,19.0,1.0,0.9359,21.0084,0.9937,0.0061,0.0028,712.1394
2280000,0.9522,17.2,1.0,0.9284,20.0803,0.9839,0.0062,0.0028,711.9288
2290000,0.9542,16.5,1.0,0.9246,20.0803,0.9799,0.0062,0.0028,714.2258
2300000,0.7522,82.0,0.8,0.9276,20.3666,0.9837,0.006,0.0028,715.2703
2310000,0.9581,15.1,1.0,0.9269,20.1207,0.9819,0.0059,0.0028,712.6091
2320000,0.9564,15.7,1.0,0.9419,20.9205,1.0,0.0059,0.0027,712.0434
2330000,0.9533,16.8,1.0,0.9329,20.5339,0.9897,0.0062,0.0028,710.6973
2340000,0.955,16.2,1.0,0.9162,20.3252,0.9715,0.0063,0.0027,709.7168
2350000,0.8556,48.4,0.9,0.9258,19.2308,0.9788,0.0063,0.0027,708.7891
2360000,0.9547,16.3,1.0,0.9197,20.8768,0.977,0.0063,0.0028,708.8475
2370000,0.9442,20.1,1.0,0.935,20.7039,0.9917,0.0062,0.0028,708.093
2380000,0.9542,16.5,1.0,0.9327,20.2429,0.9879,0.0061,0.0027,706.7833
2390000,0.9444,20.0,1.0,0.9309,20.0401,0.986,0.0064,0.0027,710.8667
2400000,0.9483,18.6,1.0,0.9232,20.4499,0.9796,0.0061,0.0027,705.2593
2410000,0.9492,18.3,1.0,0.9324,20.79,0.9896,0.0061,0.0027,705.8144
2420000,0.9531,16.9,1.0,0.9377,19.6464,0.9921,0.006,0.0027,712.9274
2430000,0.9483,18.6,1.0,0.9313,19.9601,0.986,0.0061,0.0027,712.6838
2440000,0.9511,17.6,1.0,0.9337,20.284,0.9899,0.0061,0.0026,714.8364
2450000,0.8597,46.9,0.9,0.9406,20.6612,0.9979,0.0061,0.0026,714.0707
2460000,0.9578,15.2,1.0,0.9267,20.6186,0.9835,0.0063,0.0027,708.4365
2470000,0.9544,16.4,1.0,0.9242,20.202,0.9798,0.0063,0.0027,705.9222
2480000,0.8097,64.9,0.9,0.9197,19.802,0.9743,0.0063,0.0026,707.1768
2490000,0.9472,19.0,1.0,0.9274,20.3666,0.9837,0.0062,0.0026,705.6249
2500000,0.9531,16.9,1.0,0.9216,20.9205,0.9749,0.0062,0.0026,710.6598
2510000,0.9525,17.1,1.0,0.9367,20.284,0.9919,0.0063,0.0026,698.4264
2520000,0.9508,17.7,1.0,0.9317,19.1571,0.9847,0.0063,0.0026,696.5022
2530000,0.9486,18.5,1.0,0.9289,20.0803,0.9839,0.0062,0.0026,695.9164
2540000,0.9503,17.9,1.0,0.9316,19.2678,0.9846,0.0062,0.0026,701.4403
