env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
11740,,,10,-0.9665,33.1062,,,,,,,,,,
11753,,,13,2.6973,33.1279,,,,,,,,,,
11763,,,10,-2.0525,33.1965,,,,,,,,,,
11795,,,32,13.6411,33.1711,,,,,,,,,,
11818,,,23,-4.4811,33.1617,,,,,,,,,,
11836,,,18,-9.2868,33.1826,,,,,,,,,,
11848,,,12,-0.8869,33.1536,,,,,,,,,,
11858,,,10,-0.5978,33.2086,,,,,,,,,,
11866,,,8,-3.4682,33.1698,,,,,,,,,,
11873,,,7,-3.4899,33.0977,,,,,,,,,,
11882,,,9,-1.9749,33.2461,,,,,,,,,,
11893,,,11,2.2485,33.1505,,,,,,,,,,
11915,,,22,3.9582,33.1961,,,,,,,,,,
11939,,,24,-0.611,33.1854,,,,,,,,,,
11963,,,24,4.338,33.2035,,,,,,,,,,
11974,,,11,-3.6129,33.1617,,,,,,,,,,
11982,,,8,-1.3187,33.2264,,,,,,,,,,
11994,,,12,-3.0983,33.135,,,,,,,,,,
12000,,,,,,2.1151,0.9534,0.6915,-163.4449,24.5687,0.6527,-0.7026,229.9016,560.6759,4.2894
12018,,,24,3.5334,33.1877,,,,,,,,,,
12038,,,20,0.8218,33.1104,,,,,,,,,,
12047,,,9,-2.107,33.1011,,,,,,,,,,
12064,,,17,4.4438,33.1442,,,,,,,,,,
12096,,,32,17.5165,33.1826,,,,,,,,,,
12118,,,22,1.0265,33.1669,,,,,,,,,,
12126,,,8,-2.5677,33.208,,,,,,,,,,
12135,,,9,-0.3177,33.0853,,,,,,,,,,
12148,,,13,-0.4655,33.1596,,,,,,,,,,
12157,,,9,-2.9446,33.209,,,,,,,,,,
12172,,,15,2.331,33.2337,,,,,,,,,,
12182,,,10,-0.2778,33.1812,,,,,,,,,,
12190,,,8,-2.8896,33.1968,,,,,,,,,,
12199,,,9,-2.2777,33.0921,,,,,,,,,,
12212,,,13,-3.4467,33.1475,,,,,,,,,,
12221,,,9,-3.3856,33.1486,,,,,,,,,,
12230,,,9,-0.8714,33.2237,,,,,,,,,,
12260,,,30,8.1948,33.1431,,,,,,,,,,
12285,,,25,0.046,33.1276,,,,,,,,,,
12296,,,11,-2.6311,33.1758,,,,,,,,,,
12316,,,20,-3.4389,33.1806,,,,,,,,,,
12335,,,19,-2.5026,33.1548,,,,,,,,,,
12359,,,24,9.2226,33.2139,,,,,,,,,,
12368,,,9,-2.8053,33.0971,,,,,,,,,,
12390,,,22,-5.5245,33.2099,,,,,,,,,,
12421,,,31,4.4072,33.1502,,,,,,,,,,
12439,,,18,-2.4962,33.1121,,,,,,,,,,
12446,,,7,-3.0489,33.2046,,,,,,,,,,
12453,,,7,-2.2497,32.6519,,,,,,,,,,
12462,,,9,0.5024,32.732,,,,,,,,,,
12481,,,19,-2.3542,32.7428,,,,,,,,,,
12500,,,,,,2.0199,0.9215,0.6473,-175.7471,18.3076,0.6483,-0.6407,258.2389,502.8851,4.9499
12504,,,23,-3.0409,32.8619,,,,,,,,,,
12511,,,7,-6.3315,32.6857,,,,,,,,,,
12534,,,23,0.4586,32.4959,,,,,,,,,,
12543,,,9,-0.8646,32.6976,,,,,,,,,,
12554,,,11,-0.571,32.7608,,,,,,,,,,
12575,,,21,-4.2638,32.794,,,,,,,,,,
12582,,,7,-3.0499,32.8448,,,,,,,,,,
12602,,,20,5.7738,32.5524,,,,,,,,,,
12622,,,20,0.9753,32.7996,,,,,,,,,,
12645,,,23,2.1143,32.7609,,,,,,,,,,
12655,,,10,-1.141,32.7967,,,,,,,,,,
12663,,,8,-5.3466,32.8651,,,,,,,,,,
12671,,,8,-2.2567,32.7586,,,,,,,,,,
12703,,,32,6.3067,32.6442,,,,,,,,,,
12716,,,13,-2.5558,32.6732,,,,,,,,,,
12726,,,10,-1.191,32.7098,,,,,,,,,,
12793,,,67,83.1019,32.9734,,,,,,,,,,
12804,,,11,0.5965,33.2325,,,,,,,,,,
12821,,,17,5.0525,33.1947,,,,,,,,,,
12845,,,24,-1.672,32.6199,,,,,,,,,,
12853,,,8,-1.1909,32.6186,,,,,,,,,,
12861,,,8,-2.4151,32.621,,,,,,,,,,
12868,,,7,-3.1694,32.8355,,,,,,,,,,
12895,,,27,8.0682,32.7888,,,,,,,,,,
12924,,,29,2.5901,32.7512,,,,,,,,,,
12933,,,9,-0.1606,32.7748,,,,,,,,,,
12960,,,27,10.1561,32.7333,,,,,,,,,,
12977,,,17,-7.4626,32.841,,,,,,,,,,
12984,,,7,-6.411,32.8164,,,,,,,,,,
12997,,,13,0.138,33.0485,,,,,,,,,,
13000,,,,,,2.1442,0.9781,0.6831,-186.0174,15.2546,0.6533,-0.6813,290.0968,479.3745,3.7433
13007,,,10,-2.1384,33.2707,,,,,,,,,,
13014,,,7,-3.241,32.5489,,,,,,,,,,
13040,,,26,10.1012,32.7297,,,,,,,,,,
13077,,,37,18.3006,32.7655,,,,,,,,,,
13085,,,8,-2.2897,32.8295,,,,,,,,,,
13129,,,44,23.4703,32.7626,,,,,,,,,,
13137,,,8,-1.9649,32.0875,,,,,,,,,,
13145,,,8,-1.9844,33.3193,,,,,,,,,,
13169,,,24,4.136,33.1799,,,,,,,,,,
13182,,,13,-3.7642,33.1787,,,,,,,,,,
13189,,,7,-4.1476,33.0401,,,,,,,,,,
13197,,,8,-2.6682,32.7912,,,,,,,,,,
13204,,,7,-3.3063,32.6569,,,,,,,,,,
13211,,,7,-3.7739,33.2104,,,,,,,,,,
13237,,,26,5.1212,33.0515,,,,,,,,,,
13252,,,15,-0.0374,33.0149,,,,,,,,,,
13293,,,41,34.2907,32.739,,,,,,,,,,
13341,,,48,28.8963,32.6773,,,,,,,,,,
13350,,,9,-1.5146,33.2265,,,,,,,,,,
13357,,,7,-3.0759,33.2447,,,,,,,,,,
13386,,,29,5.2542,33.1467,,,,,,,,,,
13415,,,29,10.0833,33.1707,,,,,,,,,,
13443,,,28,13.7356,33.1455,,,,,,,,,,
13477,,,34,12.7689,33.1747,,,,,,,,,,
13488,,,11,1.6701,33.201,,,,,,,,,,
13499,,,11,0.8421,33.124,,,,,,,,,,
13500,,,,,,2.036,0.9685,0.6612,-200.9183,21.9548,0.6097,-0.6516,473.4238,1831.1198,3.9219
13524,,,25,10.5127,32.8618,,,,,,,,,,
13601,,,77,77.801,32.9742,,,,,,,,,,
13637,,,36,12.8567,33.019,,,,,,,,,,
13688,,,51,26.275,32.8149,,,,,,,,,,
13730,,,42,33.6814,32.6511,,,,,,,,,,
13740,,,10,0.2637,33.2596,,,,,,,,,,
13749,,,9,-3.4515,32.9981,,,,,,,,,,
13757,,,8,-1.9634,32.7798,,,,,,,,,,
13779,,,22,12.4326,31.9473,,,,,,,,,,
13885,,,106,29.5776,33.0454,,,,,,,,,,
13893,,,8,-2.4847,33.1507,,,,,,,,,,
13909,,,16,-1.277,32.9034,,,,,,,,,,
13932,,,23,7.9333,33.2252,,,,,,,,,,
13976,,,44,20.03,33.1989,,,,,,,,,,
13984,,,8,-5.8704,33.0282,,,,,,,,,,
13991,,,7,-4.6757,31.9936,,,,,,,,,,
14000,,,,,,1.9958,0.8832,0.6118,-207.4946,18.3896,0.6692,-0.6054,439.4394,787.2493,6.4559
14020,,,29,13.9377,33.3859,,,,,,,,,,
14028,,,8,-0.8969,33.361,,,,,,,,,,
14040,,,12,-0.3781,33.1965,,,,,,,,,,
14048,,,8,-1.2163,31.9339,,,,,,,,,,
14063,,,15,-0.1115,33.2354,,,,,,,,,,
14072,,,9,-0.6027,33.16,,,,,,,,,,
