env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
91000,,,0.3387,0.906,0.1026,-413.8381,4.1107,0.064,-0.2032,2.7367,132.4673,3.3658,,,
91000,,,,,,,,,,,,,1000,5209.8858,12.5115
91500,,,0.3476,0.9078,0.1059,-412.0049,5.4994,0.0672,-0.2081,3.1071,180.7801,3.7014,,,
92000,,,0.3471,0.8956,0.105,-414.34,4.5787,0.0681,-0.2155,2.7633,193.1826,4.1543,,,
92000,,,,,,,,,,,,,1000,5232.5257,12.6678
92500,,,0.3487,0.8986,0.1053,-414.7377,4.2634,0.0676,-0.206,2.8673,241.6719,3.8374,,,
93000,,,0.3454,0.9097,0.2612,-416.2224,4.8218,0.0158,-0.5382,2.5274,262.2192,2.9636,,,
93000,,,,,,,,,,,,,1000,5091.3122,12.5796
93500,,,0.3489,0.9214,0.1071,-420.1671,4.0987,0.0672,-0.2097,2.2231,298.9736,2.797,,,
94000,,,0.3486,0.9074,0.1064,-417.9578,3.7722,0.0664,-0.2092,2.5502,192.6257,3.9887,,,
94000,,,,,,,,,,,,,1000,5396.127,12.9832
94500,,,0.3452,0.9033,0.1021,-420.8671,5.0088,0.0671,-0.204,2.7405,150.5891,4.1378,,,
95000,,,0.346,0.8982,0.1027,-422.5094,3.6199,0.0677,-0.2058,2.8975,341.2417,2.9868,,,
95000,5558.7601,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,5157.1211,12.1545
95500,,,0.3432,0.8985,0.1018,-426.8297,4.412,0.0666,-0.207,2.3004,173.5644,3.1232,,,
96000,,,0.3419,0.9012,0.1018,-430.9039,4.6568,0.0661,-0.2027,2.2495,269.8972,5.8758,,,
96000,,,,,,,,,,,,,1000,5243.5402,12.8662
96500,,,0.35,0.9122,0.1039,-427.8957,4.4876,0.0691,-0.2074,3.0796,237.8607,3.6588,,,
97000,,,0.3449,0.896,0.1043,-430.5932,5.3724,0.0667,-0.2084,2.6223,215.9968,3.5452,,,
97000,,,,,,,,,,,,,1000,5370.3197,12.8891
97500,,,0.3485,0.9131,0.1061,-434.961,4.3153,0.068,-0.2087,2.3966,174.8681,3.3371,,,
98000,,,0.3451,0.8989,0.1039,-434.6141,3.9305,0.0666,-0.2113,2.5333,247.799,2.6832,,,
98000,,,,,,,,,,,,,1000,5337.364,12.9687
98500,,,0.3486,0.9064,0.1064,-436.3364,4.9123,0.0672,-0.2116,2.6702,389.0062,4.8939,,,
99000,,,0.3483,0.9092,0.1033,-440.9836,4.6695,0.068,-0.2021,2.317,253.9617,2.6715,,,
99000,,,,,,,,,,,,,1000,5416.102,13.5964
99500,,,0.3433,0.8983,0.1152,-442.6118,4.6746,0.0594,-0.238,2.425,228.0138,4.4383,,,
100000,,,0.3468,0.9145,0.1098,-441.2333,5.2427,0.0641,-0.2185,2.7289,167.9013,4.6718,,,
100000,5606.0451,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,5424.8652,12.9782
100500,,,0.3447,0.902,0.1048,-435.2419,3.488,0.0662,-0.215,2.4958,109.9543,4.3122,,,
101000,,,0.3392,0.8939,0.0996,-444.3137,5.3126,0.0656,-0.2022,2.3951,169.0223,4.0366,,,
101000,,,,,,,,,,,,,1000,5563.8506,12.601
101500,,,0.3437,0.9005,0.1025,-447.3076,4.0405,0.0669,-0.204,2.5799,244.753,3.2759,,,
102000,,,0.3389,0.8942,0.1006,-448.9292,7.0395,0.0647,-0.2054,2.5325,152.8847,5.5736,,,
102000,,,,,,,,,,,,,1000,5501.4137,12.9654
102500,,,0.3398,0.8951,0.1006,-457.0177,4.2204,0.0655,-0.1973,2.6824,339.9109,2.71,,,
103000,,,0.3332,0.8992,0.0979,-457.3358,4.1778,0.0626,-0.1935,2.1671,209.083,2.5963,,,
103000,,,,,,,,,,,,,1000,5559.6352,12.7844
103500,,,0.3312,0.8935,0.0976,-459.0522,4.7571,0.0621,-0.1945,2.2926,287.0821,4.3898,,,
104000,,,0.325,0.9028,0.0967,-464.534,4.1133,0.0602,-0.192,2.6641,372.7436,3.2719,,,
104000,,,,,,,,,,,,,1000,5448.1523,12.6265
104500,,,0.339,0.8972,0.1003,-462.9541,4.2533,0.0653,-0.1927,3.0343,425.6381,4.6335,,,
105000,,,0.3245,0.888,0.0943,-469.6716,4.2495,0.0605,-0.1895,2.3477,153.6023,5.5675,,,
105000,5754.0431,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,5548.0102,11.6806
105500,,,0.3268,0.8987,0.0959,-470.4882,4.2881,0.0603,-0.1898,2.3697,259.3539,2.8172,,,
106000,,,0.3181,0.8863,0.0933,-475.2764,5.1013,0.0579,-0.1883,2.3682,301.9672,4.7965,,,
106000,,,,,,,,,,,,,1000,5564.2277,12.7783
106500,,,0.3211,0.8978,0.0979,-477.1946,5.4065,0.0558,-0.1985,1.9478,88.6382,4.8521,,,
107000,,,0.324,0.905,0.0966,-470.2956,4.978,0.0594,-0.1939,2.3601,247.3651,8.424,,,
107000,,,,,,,,,,,,,1000,5475.7301,12.4713
107500,,,0.3228,0.8999,0.0936,-476.9543,3.9945,0.0595,-0.1874,2.1404,132.5945,2.9224,,,
108000,,,0.3187,0.8873,0.094,-478.1977,3.559,0.0581,-0.1853,2.5748,378.4862,3.9192,,,
108000,,,,,,,,,,,,,1000,5672.3529,12.3669
108500,,,0.3137,0.8962,0.0898,-485.678,4.9268,0.0579,-0.1734,3.0179,358.2892,3.9363,,,
109000,,,0.3136,0.881,0.0882,-487.6769,5.7069,0.058,-0.1764,2.6743,285.6266,6.7681,,,
109000,,,,,,,,,,,,,1000,5640.4028,12.6074
109500,,,0.3149,0.876,0.0903,-485.7701,4.233,0.0573,-0.1791,2.1111,244.0919,6.454,,,
110000,,,0.3103,0.8819,0.0895,-489.8883,3.6085,0.0556,-0.181,2.2353,215.454,4.8425,,,
110000,5827.4752,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,5758.55,11.5733
110500,,,0.3109,0.8878,0.0913,-488.9139,4.3626,0.0547,-0.1869,2.4423,232.8015,5.5784,,,
111000,,,0.3072,0.8875,0.0897,-492.9312,4.4909,0.0548,-0.1797,2.2649,266.2776,4.9394,,,
111000,,,,,,,,,,,,,1000,5590.5841,12.651
111500,,,0.3063,0.882,0.122,-497.0435,3.5688,0.0398,-0.246,1.9653,219.9655,4.0835,,,
112000,,,0.31,0.8741,0.0919,-497.4565,4.7945,0.0545,-0.1845,1.9772,165.3465,2.4699,,,
112000,,,,,,,,,,,,,1000,5636.5283,13.122
112500,,,0.3072,0.8736,0.091,-501.1688,4.9616,0.0545,-0.1782,2.3078,259.5413,7.0104,,,
113000,,,0.3028,0.8895,0.09,-500.4271,4.6203,0.0522,-0.179,2.5132,89.3096,3.6379,,,
113000,,,,,,,,,,,,,1000,5676.2928,13.1072
113500,,,0.2991,0.8683,0.0864,-502.4706,3.6484,0.052,-0.1732,2.6461,231.5957,3.5099,,,
114000,,,0.3036,0.8822,0.0892,-504.6631,5.8291,0.0521,-0.1711,1.811,116.1675,3.3803,,,
114000,,,,,,,,,,,,,1000,5601.4752,12.658
114500,,,0.3016,0.8828,0.0873,-506.0352,3.8465,0.0521,-0.1755,2.2957,219.2686,3.4721,,,
115000,,,0.3008,0.8738,0.0881,-504.8216,4.0668,0.0527,-0.1783,2.4116,340.2787,3.2446,,,
115000,5818.9925,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,5712.2863,11.8041
115500,,,0.3054,0.8711,0.0923,-506.8059,3.2902,0.053,-0.1801,2.5829,465.1583,3.2209,,,
116000,,,0.2997,0.8597,0.2507,-512.1419,4.438,0.0083,-0.4842,2.4174,226.5567,3.8082,,,
116000,,,,,,,,,,,,,1000,5700.943,12.9682
116500,,,0.296,0.8705,0.087,-511.41,5.0337,0.0495,-0.1684,2.4105,451.5752,3.9573,,,
117000,,,0.2945,0.8713,0.0851,-510.2893,3.8356,0.0505,-0.1741,2.2307,328.4878,4.6366,,,
117000,,,,,,,,,,,,,1000,5702.3919,12.6766
117500,,,0.2906,0.8533,0.0868,-515.6043,3.3017,0.0475,-0.1721,2.2866,387.4918,2.2604,,,
118000,,,0.294,0.8634,0.0881,-516.9696,4.4004,0.0483,-0.1698,2.3891,297.3968,3.6774,,,
118000,,,,,,,,,,,,,1000,5729.1736,12.7729
118500,,,0.2885,0.8625,0.0874,-516.4351,3.6064,0.0463,-0.1739,2.2699,244.6977,3.7932,,,
119000,,,0.2903,0.8668,0.0861,-517.0537,3.0955,0.0477,-0.1723,2.3871,393.0704,2.9576,,,
119000,,,,,,,,,,,,,1000,5786.2191,12.7609
119500,,,0.2861,0.8567,0.0836,-518.9543,4.7788,0.0468,-0.1677,2.0068,306.4427,2.8194,,,
120000,,,0.2851,0.8646,0.0832,-520.2836,5.1229,0.0472,-0.1669,2.4272,328.3414,5.7141,,,
120000,5572.4579,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,5847.0144,11.6689
120500,,,0.2931,0.868,0.0869,-520.6996,5.0926,0.0489,-0.173,2.1742,336.6736,6.3997,,,
121000,,,0.2885,0.8553,0.3158,-525.5704,4.7785,0.0066,-0.6063,2.2427,396.7908,6.215,,,
121000,,,,,,,,,,,,,1000,5862.2086,12.3477
121500,,,0.2851,0.8642,0.0843,-523.3541,3.7376,0.046,-0.1657,2.6854,192.2331,3.7046,,,
122000,,,0.2828,0.8531,0.0826,-525.637,3.8745,0.0463,-0.1649,3.6036,414.4789,2.5757,,,
122000,,,,,,,,,,,,,1000,5842.4758,12.8142
122500,,,0.2829,0.8501,0.0833,-527.5499,4.4257,0.0461,-0.1685,2.6253,347.5746,4.0512,,,
123000,,,0.2828,0.8599,0.0829,-529.0811,3.6292,0.0457,-0.1667,2.2122,406.6996,5.0474,,,
123000,,,,,,,,,,,,,1000,5780.7329,12.6532
123500,,,0.2831,0.8515,0.0826,-527.8895,4.5466,0.0462,-0.1642,1.9766,228.3144,2.879,,,
124000,,,0.2861,0.8565,0.0838,-532.0438,3.7009,0.0469,-0.1677,1.7445,111.3173,2.4797,,,
124000,,,,,,,,,,,,,1000,5870.1727,13.0531
124500,,,0.2901,0.8588,0.0841,-528.4832,4.0294,0.0492,-0.1725,2.0672,110.8813,4.0008,,,
125000,,,0.2769,0.8539,0.0824,-532.7612,5.1796,0.044,-0.1673,2.3807,269.8585,4.2491,,,
125000,6028.76,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,5833.7524,11.984
125500,,,0.2802,0.8697,0.0839,-531.3257,4.6733,0.0438,-0.1652,2.2582,379.3693,5.9027,,,
126000,,,0.278,0.8496,0.0822,-537.1703,4.6087,0.0434,-0.1623,1.864,159.3975,5.3547,,,
126000,,,,,,,,,,,,,1000,5936.3055,12.8934
126500,,,0.2734,0.8408,0.0799,-537.6284,5.5,0.0427,-0.1622,2.1597,332.2295,4.9271,,,
127000,,,0.274,0.8461,0.0824,-539.6727,5.2938,0.0422,-0.1652,1.9815,360.8129,3.8354,,,
127000,,,,,,,,,,,,,1000,6080.5516,13.3885
127500,,,0.2765,0.8564,0.0815,-539.4911,5.2993,0.0428,-0.1621,2.0391,378.3512,5.9268,,,
128000,,,0.2699,0.8388,0.1068,-541.321,5.4123,0.0308,-0.2168,2.1191,236.0465,2.4193,,,
128000,,,,,,,,,,,,,1000,5890.3491,13.4824
128500,,,0.2723,0.85,0.0804,-541.3272,5.1429,0.0419,-0.1639,2.2325,242.5129,8.3152,,,
129000,,,0.2685,0.8453,0.0798,-543.3521,4.5188,0.0404,-0.1574,2.1289,415.4827,2.9172,,,
129000,,,,,,,,,,,,,1000,5877.6578,13.1563
129500,,,0.2727,0.8538,0.0812,-542.8674,4.5181,0.0419,-0.1603,2.2686,407.8914,2.6142,,,
130000,,,0.2717,0.8342,0.0804,-547.2966,6.1299,0.0419,-0.1598,1.8997,122.9878,6.635,,,
130000,6234.9861,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,6021.58,12.3295
130500,,,0.2698,0.849,0.0792,-546.3735,4.5055,0.0413,-0.1565,2.4569,381.5874,4.7832,,,
131000,,,0.2663,0.8472,0.0782,-548.1206,4.4753,0.0405,-0.1528,1.9245,313.8719,3.4059,,,
131000,,,,,,,,,,,,,1000,6136.1862,13.1619
131500,,,0.2725,0.8537,0.0826,-547.8316,5.2289,0.0411,-0.1585,2.2655,415.5269,6.5934,,,
132000,,,0.2657,0.8395,0.0802,-550.5927,3.9516,0.0395,-0.156,2.5011,403.3882,4.1938,,,
132000,,,,,,,,,,,,,1000,5989.4636,12.5124
132500,,,0.2663,0.8362,0.0788,-553.1317,3.353,0.0399,-0.1527,2.0627,186.1539,2.2314,,,
133000,,,0.2637,0.8374,0.0765,-552.0403,4.5483,0.04,-0.1543,2.0761,387.2763,3.4798,,,
133000,,,,,,,,,,,,,1000,5988.9541,12.3959
133500,,,0.2719,0.848,0.0805,-553.8456,3.8451,0.0416,-0.1587,1.9001,272.2846,2.8607,,,
134000,,,0.2669,0.8402,0.0786,-555.2366,4.8726,0.0408,-0.1558,1.8904,289.7577,3.7024,,,
134000,,,,,,,,,,,,,1000,6208.8727,12.6484
134500,,,0.2639,0.842,0.0746,-557.3384,4.641,0.0407,-0.1501,2.1432,319.3562,4.3357,,,
135000,,,0.2681,0.8454,0.0789,-557.545,5.6846,0.0407,-0.1556,2.7941,253.4725,4.0271,,,
135000,6330.602,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,5990.951,11.6521
135500,,,0.2679,0.8443,0.0785,-558.6671,4.2452,0.0408,-0.1517,2.3105,358.0451,3.3741,,,
136000,,,0.2699,0.8354,0.0799,-559.4789,3.9484,0.0413,-0.1575,2.1285,414.5752,3.2412,,,
136000,,,,,,,,,,,,,1000,6107.3418,12.5064
136500,,,0.2691,0.8439,0.1117,-560.1304,3.2622,0.0288,-0.2312,2.1062,414.2585,2.3064,,,
137000,,,0.2684,0.8295,0.0801,-563.2719,3.3033,0.0407,-0.1547,2.4018,363.934,3.1969,,,
137000,,,,,,,,,,,,,1000,6107.1301,12.1067
137500,,,0.2667,0.8197,0.0782,-563.7781,4.5622,0.0403,-0.1575,1.9303,178.5926,4.3996,,,
138000,,,0.2667,0.8324,0.0786,-564.3889,5.3448,0.0404,-0.1594,2.5234,205.8997,5.4894,,,
138000,,,,,,,,,,,,,1000,6183.2051,12.5996
138500,,,0.2653,0.8403,0.077,-565.5629,5.8368,0.0407,-0.1522,1.8365,290.7795,3.3184,,,
139000,,,0.2682,0.8315,0.0777,-567.6647,5.3825,0.042,-0.1551,2.5316,133.6132,4.6641,,,
139000,,,,,,,,,,,,,1000,6147.3518,13.2379
139500,,,0.2685,0.8271,0.0821,-566.6464,5.3779,0.0401,-0.1585,3.1004,363.9543,5.601,,,
140000,,,0.2682,0.8319,0.0776,-568.1987,4.2877,0.0414,-0.1594,2.3549,401.8195,3.4544,,,
140000,6413.3562,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,6282.7542,11.9512
140500,,,0.2684,0.8259,0.0835,-569.7326,5.178,0.039,-0.1633,2.2608,339.0051,4.2721,,,
141000,,,0.2656,0.8321,0.0859,-571.9396,4.3312,0.0369,-0.1754,1.9418,276.9344,3.9019,,,
141000,,,,,,,,,,,,,1000,6268.3383,12.7809
141500,,,0.262,0.8317,0.0771,-573.2641,3.7248,0.0392,-0.1565,2.2375,401.527,3.3656,,,
142000,,,0.266,0.8321,0.0786,-573.6392,4.9187,0.04,-0.1565,2.0319,343.012,5.7094,,,
142000,,,,,,,,,,,,,1000,6150.0135,13.5632
142500,,,0.2614,0.8293,0.0753,-574.8672,5.0159,0.0396,-0.1505,2.9669,311.3525,3.6147,,,
143000,,,0.2638,0.8256,0.0761,-575.7316,4.6236,0.0403,-0.1497,2.1731,373.5436,5.0458,,,
143000,,,,,,,,,,,,,1000,6386.081,13.6861
143500,,,0.2655,0.8332,0.077,-576.0941,4.8396,0.0406,-0.1489,2.2989,202.8991,4.0074,,,
144000,,,0.2615,0.8202,0.0764,-577.1135,5.6504,0.0395,-0.1513,2.3845,412.5193,4.8145,,,
144000,,,,,,,,,,,,,1000,6253.4482,12.4235
144500,,,0.2602,0.8163,0.0749,-579.5422,6.8702,0.0389,-0.1503,2.1097,218.6659,5.4025,,,
145000,,,0.2597,0.8288,0.0764,-580.9041,4.5059,0.0382,-0.1459,2.3427,346.4952,3.7152,,,
145000,6554.1616,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,6396.7192,11.6784
145500,,,0.2597,0.8375,0.0743,-581.2957,3.5702,0.0399,-0.1504,2.1423,289.3666,2.9635,,,
146000,,,0.2641,0.8342,0.0767,-582.3445,5.7833,0.0403,-0.1536,2.3686,319.7528,3.7134,,,
146000,,,,,,,,,,,,,1000,6279.4196,12.489
146500,,,0.2642,0.8243,0.0777,-583.3105,4.8919,0.04,-0.1543,2.4489,196.467,2.4709,,,
147000,,,0.2613,0.8263,0.0756,-585.0208,3.9503,0.0394,-0.1472,2.0666,244.5639,3.796,,,
147000,,,,,,,,,,,,,1000,6289.6821,12.6909
147500,,,0.2638,0.8252,0.0745,-585.8239,4.9051,0.0412,-0.1496,2.3536,395.437,6.9954,,,
148000,,,0.2589,0.8125,0.0774,-588.4453,7.8738,0.038,-0.1504,2.3617,206.2512,6.0517,,,
148000,,,,,,,,,,,,,1000,6660.501,12.8962
148500,,,0.2598,0.8221,0.0759,-590.7376,5.7215,0.0392,-0.1509,2.2789,238.8711,6.3346,,,
149000,,,0.2626,0.8166,0.0776,-591.0536,3.9559,0.039,-0.152,2.213,186.2039,4.6579,,,
149000,,,,,,,,,,,,,1000,6411.7299,12.9002
149500,,,0.2623,0.8269,0.077,-591.451,5.2176,0.0397,-0.1534,2.4906,157.7024,5.5583,,,
150000,,,0.2609,0.808,0.0747,-593.2558,4.0239,0.0397,-0.1499,2.4676,460.5829,5.2702,,,
150000,6803.3063,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,6583.7106,12.0945
150500,,,0.2633,0.8085,0.0773,-594.5042,4.0097,0.0395,-0.1534,2.1207,274.4384,3.8709,,,
151000,,,0.2661,0.8279,0.0802,-596.0887,3.9906,0.0397,-0.1579,2.4331,477.1742,3.0829,,,
151000,,,,,,,,,,,,,1000,6499.4092,12.6438
151500,,,0.2646,0.8094,0.0764,-597.0433,7.8954,0.0402,-0.1524,2.637,451.8349,6.7282,,,
152000,,,0.2611,0.8247,0.0754,-597.4774,4.665,0.0395,-0.1487,2.4012,384.7358,3.5649,,,
152000,,,,,,,,,,,,,1000,6624.6925,12.6484
152500,,,0.2575,0.8098,0.1045,-600.7158,4.1755,0.0274,-0.2166,2.4872,430.251,3.1398,,,
153000,,,0.2537,0.8134,0.0726,-600.6775,4.5037,0.0375,-0.1427,3.1593,562.8177,3.9734,,,
153000,,,,,,,,,,,,,1000,6871.0412,13.2327
153500,,,0.258,0.8192,0.0762,-602.4243,5.5933,0.0374,-0.1518,2.5473,384.5745,3.211,,,
154000,,,0.2585,0.815,0.074,-603.6935,5.7698,0.0391,-0.1481,2.2866,274.8874,4.1025,,,
154000,,,,,,,,,,,,,1000,6804.0331,12.7494
154500,,,0.2548,0.8059,0.0726,-605.9517,5.7276,0.0381,-0.1463,2.7193,347.3092,2.7657,,,
155000,,,0.2595,0.8245,0.0738,-606.5604,5.9079,0.0393,-0.1444,2.297,340.7439,5.2548,,,
155000,6745.9271,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,6812.6487,11.9751
155500,,,0.2559,0.8238,0.0756,-608.7534,5.5809,0.0372,-0.1485,2.721,396.9179,3.7108,,,
156000,,,0.2613,0.8182,0.0754,-608.9203,7.1482,0.0394,-0.1471,3.3382,419.7312,5.1906,,,
156000,,,,,,,,,,,,,1000,6997.3041,13.1836
156500,,,0.2575,0.8147,0.0726,-610.5184,4.9815,0.0392,-0.1406,2.7205,248.2583,5.7279,,,
157000,,,0.2558,0.8133,0.0747,-612.7275,4.7235,0.0379,-0.1491,2.5271,214.1534,4.6637,,,
157000,,,,,,,,,,,,,1000,6898.8915,12.3493
157500,,,0.2581,0.8078,0.0721,-615.0049,5.7226,0.0398,-0.1443,3.3527,583.1885,4.3565,,,
158000,,,0.2556,0.8219,0.0717,-616.275,5.4823,0.0388,-0.1447,2.9753,315.7642,4.0549,,,
158000,,,,,,,,,,,,,1000,7239.2973,12.5387
158500,,,0.2524,0.8179,0.073,-616.4025,4.752,0.037,-0.1436,3.8647,592.3369,4.5595,,,
159000,,,0.2557,0.8168,0.0735,-618.7124,6.052,0.0382,-0.1452,3.4627,641.0657,5.0124,,,
159000,,,,,,,,,,,,,1000,7251.8982,13.026
159500,,,0.2579,0.8168,0.0748,-619.35,4.1421,0.0387,-0.1521,2.645,153.1386,5.4229,,,
160000,,,0.2527,0.8174,0.0718,-621.827,7.4377,0.0377,-0.141,4.5268,672.4214,6.2614,,,
160000,7466.7132,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,7346.6177,12.4563
160500,,,0.2557,0.8176,0.0732,-624.8099,6.2283,0.0384,-0.1443,3.152,357.8649,6.0877,,,
161000,,,0.2543,0.8168,0.0721,-627.6907,4.5382,0.0383,-0.147,4.7517,567.7777,3.21,,,
161000,,,,,,,,,,,,,1000,7251.8612,12.8192
161500,,,0.2561,0.8133,0.0742,-627.422,4.2895,0.0381,-0.1454,3.8159,600.2289,2.393,,,
162000,,,0.2674,0.8272,0.2039,-631.5932,5.7199,0.0086,-0.4063,3.758,427.0387,4.9354,,,
162000,,,,,,,,,,,,,1000,7298.6274,12.6603
162500,,,0.2604,0.8157,0.0773,-632.1544,4.795,0.0385,-0.1516,3.5537,332.2029,4.012,,,
163000,,,0.2627,0.8143,0.0742,-633.9394,7.9197,0.0408,-0.1476,3.6974,349.8493,8.7498,,,
163000,,,,,,,,,,,,,1000,7392.806,12.7103
163500,,,0.2665,0.8155,0.0783,-636.8012,6.4294,0.0409,-0.1507,3.9166,420.4767,5.2866,,,
164000,,,0.2672,0.824,0.077,-639.9357,5.4195,0.0414,-0.1525,3.7849,295.75,5.2374,,,
164000,,,,,,,,,,,,,1000,7389.6001,12.3615
164500,,,0.2661,0.8253,0.1245,-638.9222,5.3462,0.0242,-0.2573,3.7931,512.9144,4.62,,,
165000,,,0.2667,0.8192,0.077,-642.3394,9.0211,0.0413,-0.1512,3.8491,442.8146,6.153,,,
165000,7612.4339,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,7288.6908,11.8114
165500,,,0.2634,0.8191,0.0749,-644.8301,8.5543,0.0408,-0.1465,4.6851,374.7086,5.2906,,,
166000,,,0.2663,0.8229,0.0773,-646.5967,7.6458,0.0414,-0.1537,3.8587,328.6805,5.023,,,
166000,,,,,,,,,,,,,1000,7710.6038,12.6202
166500,,,0.263,0.8248,0.0735,-649.9001,5.5527,0.0409,-0.1465,3.751,261.9058,4.438,,,
167000,,,0.2675,0.8279,0.0765,-650.3946,4.0618,0.042,-0.1547,4.3713,308.6913,4.5851,,,
167000,,,,,,,,,,,,,1000,7806.7676,12.8439
167500,,,0.275,0.8319,0.0788,-653.3242,5.0144,0.0443,-0.1613,3.9693,405.7978,6.2211,,,
168000,,,0.2716,0.8217,0.0794,-655.1288,5.9263,0.0426,-0.1583,3.7477,511.371,5.1465,,,
168000,,,,,,,,,,,,,1000,7565.6089,12.6371
168500,,,0.2733,0.8223,0.0782,-659.9803,5.4068,0.0442,-0.1568,4.4598,236.0918,4.4807,,,
169000,,,0.2719,0.8065,0.078,-659.3345,7.7524,0.0433,-0.1498,4.2413,251.5497,6.2562,,,
169000,,,,,,,,,,,,,1000,7822.4067,12.9419
169500,,,0.2712,0.8179,0.0789,-663.1766,6.3022,0.0434,-0.1596,4.1663,465.91,3.7652,,,
170000,,,0.2668,0.8325,0.0772,-667.1227,6.6755,0.042,-0.1578,4.9157,732.8146,6.2373,,,
170000,8134.2242,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,7759.9606,12.3394
170500,,,0.2635,0.819,0.074,-667.1595,6.6859,0.041,-0.149,4.6288,437.737,5.2701,,,
171000,,,0.264,0.8154,0.076,-670.9135,10.3958,0.041,-0.1544,4.8755,339.7212,6.5649,,,
171000,,,,,,,,,,,,,1000,8146.5301,13.8229
171500,,,0.2674,0.83,0.0769,-671.6133,5.9966,0.042,-0.1551,4.8476,409.2178,4.4786,,,
172000,,,0.2672,0.8332,0.0826,-675.5109,6.4676,0.0401,-0.1617,5.4496,376.3409,4.6838,,,
172000,,,,,,,,,,,,,1000,7865.6448,12.8791
172500,,,0.2585,0.8313,0.0732,-677.2067,6.6401,0.0401,-0.1461,7.1876,447.5106,8.4844,,,
173000,,,0.2688,0.8263,0.0763,-680.131,7.6102,0.043,-0.1511,5.3716,406.1416,6.2107,,,
173000,,,,,,,,,,,,,1000,8136.5335,12.8946
173500,,,0.2634,0.8289,0.0753,-683.0545,6.8549,0.0413,-0.1511,6.2784,462.8528,4.3339,,,
174000,,,0.2645,0.833,0.0767,-685.4099,6.9721,0.041,-0.148,6.7632,927.6392,6.4819,,,
174000,,,,,,,,,,,,,1000,8295.0235,13.3129
174500,,,0.2678,0.8301,0.0762,-688.2007,6.7999,0.0426,-0.1497,5.5852,213.701,7.5272,,,
175000,,,0.2671,0.84,0.078,-692.9316,5.6861,0.0415,-0.1548,7.245,736.2286,6.3031,,,
175000,8570.9642,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,8208.8152,12.2933
175500,,,0.2643,0.8285,0.0737,-694.893,12.7158,0.0415,-0.149,5.276,265.8046,10.9294,,,
176000,,,0.2677,0.8259,0.077,-696.8084,11.0029,0.0424,-0.1545,7.0683,583.2773,9.0934,,,
176000,,,,,,,,,,,,,1000,8090.897,12.9192
176500,,,0.2662,0.8389,0.0767,-697.8332,9.0712,0.0417,-0.1462,6.6183,839.3981,5.9194,,,
177000,,,0.264,0.8326,0.0809,-702.128,4.6997,0.0393,-0.1609,5.6742,353.8609,4.6565,,,
177000,,,,,,,,,,,,,1000,8262.7964,13.3495
177500,,,0.2691,0.8379,0.0786,-703.9912,7.6856,0.0418,-0.1492,6.6275,687.5375,6.8049,,,
178000,,,0.2697,0.8348,0.0774,-706.4991,7.9584,0.0434,-0.1535,6.5435,384.3033,8.1496,,,
178000,,,,,,,,,,,,,1000,8497.044,13.2865
178500,,,0.2643,0.8364,0.0764,-710.7729,7.2001,0.0414,-0.153,7.8157,795.3057,5.8963,,,
179000,,,0.2697,0.8291,0.0786,-713.6588,17.5487,0.0419,-0.1582,6.7639,481.1736,11.7229,,,
179000,,,,,,,,,,,,,1000,8369.2637,12.5609
179500,,,0.2718,0.8477,0.078,-713.4238,8.8066,0.0441,-0.1579,6.5167,390.2975,5.7047,,,
180000,,,0.2738,0.8421,0.0788,-715.8938,14.7682,0.0466,-0.1545,8.3566,881.6091,8.8095,,,
180000,8859.2907,1000.0,,,,,,,,,,,,,
180000,,,,,,,,,,,,,1000,1557.2185,11.7538
180500,,,0.2684,0.8421,0.0765,-719.6008,12.3807,0.044,-0.1497,6.2167,229.4805,5.8518,,,
181000,,,0.2712,0.8436,0.077,-723.894,6.6223,0.045,-0.1548,5.9532,350.6471,5.4795,,,
181000,,,,,,,,,,,,,1000,8668.4006,12.5177
181500,,,0.2752,0.8456,0.0785,-723.2016,8.0317,0.0478,-0.1509,7.4238,491.9674,7.2954,,,
182000,,,0.264,0.839,0.0747,-728.0737,5.865,0.0427,-0.1488,9.1619,1077.1954,6.5081,,,
