env_steps,return,length,train/length,train/return,FPS,op-l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
207000,,,,,,2.8825,-152.3485,51.7,2.8825,95.2361,2055.4321,11.2249
207500,,,,,,2.7991,-151.7385,51.1561,2.7991,76.9201,1707.7991,13.7552
207500,,,1000,-2129.2915,103.6978,,,,,,,
207548,,,48,17.7717,102.4442,,,,,,,
207619,,,71,-88.4658,102.4417,,,,,,,
207760,,,141,-229.5119,102.3935,,,,,,,
207832,,,72,-77.1742,102.3665,,,,,,,
207855,,,23,-34.1805,102.7112,,,,,,,
207908,,,53,-37.7897,102.4341,,,,,,,
207932,,,24,-24.5784,102.2637,,,,,,,
207974,,,42,-11.8898,102.4359,,,,,,,
207983,,,9,-1.4328,102.4175,,,,,,,
208000,,,,,,2.7883,-148.1728,52.5293,2.7883,79.5515,1785.7417,16.5824
208000,,,17,-9.8925,102.111,,,,,,,
208030,,,30,-25.8379,105.5179,,,,,,,
208059,,,29,-44.5559,105.9508,,,,,,,
208097,,,38,-34.0403,105.7589,,,,,,,
208110,,,13,-9.0704,104.7619,,,,,,,
208118,,,8,-6.2534,105.1613,,,,,,,
208160,,,42,-28.9743,105.9118,,,,,,,
208199,,,39,-11.6891,106.4294,,,,,,,
208413,,,214,-297.5923,105.9665,,,,,,,
208500,,,,,,2.923,-145.0629,55.6332,2.923,67.4102,1858.5692,16.5989
209000,,,,,,2.9655,-142.087,51.443,2.9655,84.0074,1613.6517,13.3314
209100,,,687,-997.811,104.5903,,,,,,,
209157,,,57,-45.7523,102.5671,,,,,,,
209500,,,,,,2.8395,-138.8927,49.2754,2.8395,91.4255,1798.4167,13.5467
209600,,,443,-664.9258,102.0762,,,,,,,
209613,,,13,4.4379,102.7433,,,,,,,
210000,,,,,,2.6095,-137.6413,55.3708,2.6095,75.6372,1586.8014,14.4459
210000,-67.7617,52.7,,,,,,,,,,
210076,,,463,-848.5494,99.6344,,,,,,,
210266,,,190,-245.8834,105.0396,,,,,,,
210379,,,113,-94.7178,106.0146,,,,,,,
210426,,,47,-22.3078,104.8557,,,,,,,
210482,,,56,-26.3814,102.1409,,,,,,,
210500,,,,,,2.7028,-138.4112,43.3537,2.7028,74.8786,1451.9613,16.5021
210973,,,491,-765.5036,102.837,,,,,,,
210985,,,12,-10.1344,106.2235,,,,,,,
211000,,,,,,2.8402,-136.2573,57.6833,2.8402,82.6559,1990.3251,11.3729
211321,,,336,-364.3628,105.971,,,,,,,
211390,,,69,-44.9478,106.0137,,,,,,,
211413,,,23,-25.278,105.9723,,,,,,,
211429,,,16,-11.9336,105.8782,,,,,,,
211500,,,,,,2.8929,-134.9228,62.0531,2.8929,89.5474,1546.1394,15.2966
211647,,,218,-299.0486,105.6645,,,,,,,
212000,,,,,,2.7142,-130.2478,56.7201,2.7142,80.6878,1502.7789,20.8873
212500,,,,,,2.8792,-131.0412,46.66,2.8792,103.4722,2615.751,13.3938
212647,,,1000,-1463.5775,102.0122,,,,,,,
212689,,,42,-10.1485,102.3118,,,,,,,
212709,,,20,-13.0117,102.3651,,,,,,,
212844,,,135,-132.1879,102.0895,,,,,,,
212884,,,40,-76.1035,101.8261,,,,,,,
213000,,,,,,2.6858,-129.6875,55.6596,2.6858,89.165,1972.76,11.6088
213108,,,224,-321.8389,102.3511,,,,,,,
213123,,,15,-13.1888,105.7068,,,,,,,
213500,,,,,,2.6523,-128.4538,43.3506,2.6523,85.0475,2219.4697,14.6217
213915,,,792,-1261.5507,102.9381,,,,,,,
213949,,,34,-4.2717,105.9857,,,,,,,
214000,,,,,,2.6669,-124.2379,56.4873,2.6669,85.0753,1449.2438,13.1149
214500,,,,,,2.8203,-123.1165,49.8528,2.8203,88.7619,1486.139,12.8745
214783,,,834,-945.6497,102.9872,,,,,,,
215000,,,,,,2.589,-120.0132,44.5646,2.589,90.2156,1567.1309,17.7857
215000,-150.797,117.6,,,,,,,,,,
215015,,,232,-322.6356,89.328,,,,,,,
215038,,,23,8.2082,101.8848,,,,,,,
215077,,,39,-1.6311,102.0381,,,,,,,
215169,,,92,-63.8546,101.796,,,,,,,
215433,,,264,-495.9699,102.4347,,,,,,,
215467,,,34,-23.1847,102.4277,,,,,,,
215484,,,17,-0.9905,102.8873,,,,,,,
215495,,,11,5.4948,101.7882,,,,,,,
215500,,,,,,2.9201,-123.611,59.1629,2.9201,75.8192,1693.6984,12.2236
215523,,,28,-51.5159,102.4821,,,,,,,
215960,,,437,-658.6787,102.479,,,,,,,
215975,,,15,-9.3277,105.7194,,,,,,,
215997,,,22,5.8347,106.0307,,,,,,,
216000,,,,,,2.9429,-121.801,56.6455,2.9429,74.5947,2026.5778,13.4144
216070,,,73,-109.4014,105.9157,,,,,,,
216264,,,194,-197.1603,105.1078,,,,,,,
216287,,,23,-8.6602,102.4526,,,,,,,
216304,,,17,-17.7885,102.0432,,,,,,,
216376,,,72,-96.4221,102.2057,,,,,,,
216400,,,24,11.6309,102.2382,,,,,,,
216432,,,32,-17.9555,102.6662,,,,,,,
216475,,,43,25.124,102.3871,,,,,,,
216500,,,,,,2.8531,-119.4008,58.0355,2.8531,142.1545,1577.5875,11.2342
216526,,,51,-61.8153,102.1785,,,,,,,
216573,,,47,11.2679,102.0408,,,,,,,
216610,,,37,24.8277,102.6643,,,,,,,
216619,,,9,-2.0746,102.6749,,,,,,,
216628,,,9,-3.4309,102.2444,,,,,,,
216678,,,50,-32.346,102.2734,,,,,,,
216752,,,74,-107.5093,102.4019,,,,,,,
216787,,,35,-40.9571,102.5079,,,,,,,
217000,,,,,,2.8734,-115.6621,61.5845,2.8734,70.8334,1576.5627,13.474
217054,,,267,-440.6711,102.2891,,,,,,,
217260,,,206,-303.0688,106.1688,,,,,,,
217500,,,,,,2.7712,-116.0827,68.4764,2.7712,86.267,2318.5632,18.0627
217784,,,524,-781.4149,103.481,,,,,,,
218000,,,,,,2.702,-113.2307,70.8017,2.702,77.0604,2218.9131,11.4549
218124,,,340,-385.2199,102.1764,,,,,,,
218158,,,34,-6.4476,102.3688,,,,,,,
218500,,,,,,2.6021,-111.4095,52.7007,2.6021,62.612,1700.2324,12.3704
218824,,,666,-979.404,102.7994,,,,,,,
218840,,,16,-18.8431,106.0683,,,,,,,
218860,,,20,-6.3212,106.2636,,,,,,,
218970,,,110,-171.6661,106.0754,,,,,,,
219000,,,,,,2.9008,-111.4564,63.3235,2.9008,88.154,2339.0452,13.6601
219063,,,93,-52.0772,105.5899,,,,,,,
219109,,,46,-15.117,106.12,,,,,,,
219180,,,71,-51.3797,105.9703,,,,,,,
219500,,,,,,2.8491,-110.0032,56.9316,2.8491,80.8961,1726.0811,11.7831
219564,,,384,-496.9178,102.9014,,,,,,,
219581,,,17,-19.881,106.4678,,,,,,,
219606,,,25,-20.2706,105.9913,,,,,,,
219864,,,258,-320.1654,106.156,,,,,,,
219909,,,45,-28.6948,106.4073,,,,,,,
220000,,,,,,3.1082,-104.7163,55.6449,3.1082,77.3175,1810.8419,14.9931
220000,-45.7114,37.4,,,,,,,,,,
220404,,,495,-708.9898,103.5199,,,,,,,
220442,,,38,-26.0955,106.1246,,,,,,,
220500,,,,,,3.0871,-105.8658,56.5553,3.0871,78.0124,2065.8718,12.5549
220510,,,68,-104.0107,105.9939,,,,,,,
220520,,,10,-3.5071,105.7168,,,,,,,
220557,,,37,-25.7669,106.4595,,,,,,,
220605,,,48,-44.3044,105.5185,,,,,,,
220620,,,15,7.0049,106.5063,,,,,,,
221000,,,,,,2.8093,-104.608,50.0781,2.8093,117.9725,1731.9041,15.3543
221277,,,657,-970.8939,106.1005,,,,,,,
221497,,,220,-227.8509,103.8315,,,,,,,
221500,,,,,,3.1451,-104.6837,63.6039,3.1451,64.519,1473.1512,12.8162
221518,,,21,-24.303,102.1244,,,,,,,
221534,,,16,-20.6372,102.5333,,,,,,,
222000,,,,,,2.818,-100.2202,61.3165,2.818,93.8098,2107.9092,15.4751
222019,,,485,-792.0748,102.2193,,,,,,,
222142,,,123,-244.9351,102.565,,,,,,,
222184,,,42,-47.1393,101.9794,,,,,,,
222194,,,10,-8.149,103.2907,,,,,,,
222500,,,,,,2.8843,-100.3644,50.3237,2.8843,96.0473,1805.234,16.8773
223000,,,,,,2.6242,-100.112,51.4294,2.6242,78.7618,1633.2251,18.1478
223194,,,1000,-1838.6203,104.2929,,,,,,,
223500,,,,,,2.8758,-92.8543,57.3292,2.8758,98.1367,2762.9651,15.2441
223919,,,725,-1080.4687,106.0475,,,,,,,
223937,,,18,-3.0239,106.7102,,,,,,,
223950,,,13,-18.0039,105.2251,,,,,,,
224000,,,,,,2.6285,-100.8151,50.5803,2.6285,83.8919,2138.478,20.1488
224047,,,97,-96.4462,105.7659,,,,,,,
224082,,,35,3.062,106.2282,,,,,,,
224091,,,9,9.3131,106.2181,,,,,,,
224104,,,13,-13.4431,106.5653,,,,,,,
224117,,,13,-5.3426,106.6335,,,,,,,
224482,,,365,-540.6268,106.1173,,,,,,,
224500,,,,,,2.818,-96.8131,58.2184,2.818,85.4226,1637.9364,14.8265
224506,,,24,3.9884,106.0523,,,,,,,
224518,,,12,-5.2929,106.2555,,,,,,,
224537,,,19,-10.4181,105.7474,,,,,,,
224556,,,19,-13.8453,105.6746,,,,,,,
224722,,,166,-149.4696,105.9523,,,,,,,
224791,,,69,-19.9741,106.2757,,,,,,,
224813,,,22,1.7973,106.5674,,,,,,,
224863,,,50,-23.6115,106.2316,,,,,,,
225000,,,,,,2.737,-99.367,45.8462,2.737,110.5028,3344.906,14.3717
225000,-80.6778,66.1,,,,,,,,,,
225094,,,231,-361.5684,96.7817,,,,,,,
225286,,,192,-223.5408,104.6261,,,,,,,
225416,,,130,-78.5062,102.4232,,,,,,,
225500,,,,,,2.7681,-96.8135,57.1799,2.7681,105.4126,2338.666,15.9584
225934,,,518,-753.7292,104.7496,,,,,,,
225945,,,11,-4.22,106.0811,,,,,,,
225975,,,30,-35.2652,106.1773,,,,,,,
226000,,,,,,2.8686,-93.8066,49.4017,2.8686,119.5339,3407.02,20.9225
226030,,,55,-21.6788,106.2196,,,,,,,
226218,,,188,-174.8742,105.9551,,,,,,,
226253,,,35,13.1522,106.2271,,,,,,,
226268,,,15,-13.3493,105.2607,,,,,,,
226357,,,89,-109.4934,106.1487,,,,,,,
226500,,,,,,2.9521,-100.4098,52.8516,2.9521,110.2608,1889.0242,15.2271
226668,,,311,-434.4578,105.7787,,,,,,,
226801,,,133,-102.9056,102.3074,,,,,,,
226845,,,44,-6.8292,101.7081,,,,,,,
226859,,,14,-6.0357,101.6213,,,,,,,
226893,,,34,-26.6454,102.0704,,,,,,,
226927,,,34,-18.2023,102.158,,,,,,,
226978,,,51,55.6263,101.9392,,,,,,,
227000,,,,,,2.8529,-99.2698,53.0552,2.8529,121.809,2588.5078,14.8232
227010,,,32,10.9954,102.0765,,,,,,,
227170,,,160,-281.4023,102.0263,,,,,,,
227213,,,43,-38.5005,101.7235,,,,,,,
227224,,,11,-13.4291,102.4332,,,,,,,
227313,,,89,-97.8872,102.2748,,,,,,,
227500,,,,,,3.0474,-102.2689,62.1463,3.0474,103.1938,1702.9331,14.9437
228000,,,,,,2.9,-98.8581,55.4383,2.9,120.593,2939.4287,22.7789
228046,,,733,-1093.68,102.0087,,,,,,,
228057,,,11,-5.4607,106.5562,,,,,,,
228500,,,,,,2.8765,-102.2908,49.9775,2.8765,91.6226,2010.556,15.5372
229000,,,,,,2.939,-100.9976,56.2949,2.939,106.9206,2361.1121,15.3655
229057,,,1000,-1484.6536,103.4068,,,,,,,
229256,,,199,-172.6541,105.9936,,,,,,,
229270,,,14,-19.5772,106.4154,,,,,,,
229277,,,7,-1.8995,107.3544,,,,,,,
229500,,,,,,3.0442,-102.1537,49.5954,3.0442,104.5435,2980.6182,14.0102
230000,,,,,,2.9907,-100.1242,54.2163,2.9907,102.6486,2573.2029,14.972
230000,-671.9001,447.5,,,,,,,,,,
230277,,,1000,-1460.7144,92.4162,,,,,,,
230500,,,,,,2.6624,-102.4338,59.0405,2.6624,105.2425,2461.5264,17.3264
231000,,,,,,2.8755,-98.6969,53.4601,2.8755,129.6245,1948.5808,19.0606
231277,,,1000,-1928.8686,104.5964,,,,,,,
231285,,,8,-10.1248,105.6317,,,,,,,
231320,,,35,-20.5123,105.6616,,,,,,,
231437,,,117,-195.9227,104.3019,,,,,,,
231487,,,50,-32.5077,101.368,,,,,,,
231500,,,,,,2.6933,-101.5198,60.0556,2.6933,113.8546,2342.5835,18.2086
231564,,,77,-60.5059,102.1681,,,,,,,
231794,,,230,-324.0497,105.8412,,,,,,,
232000,,,,,,2.9184,-104.977,57.4769,2.9184,148.7407,2325.9019,19.3775
232222,,,428,-550.8854,102.3608,,,,,,,
232231,,,9,0.986,101.4906,,,,,,,
232262,,,31,16.9961,100.5917,,,,,,,
232289,,,27,-32.2991,101.9824,,,,,,,
232381,,,92,-95.1681,102.2042,,,,,,,
232401,,,20,-11.6517,102.7165,,,,,,,
232500,,,,,,2.9354,-105.3337,66.0769,2.9354,97.283,1830.8357,18.3759
232511,,,110,-113.4191,102.0108,,,,,,,
232528,,,17,-5.3146,102.016,,,,,,,
232540,,,12,-18.0509,97.2726,,,,,,,
232558,,,18,-7.394,101.4885,,,,,,,
232998,,,440,-570.7071,102.1823,,,,,,,
233000,,,,,,2.8136,-101.8086,53.1957,2.8136,119.6669,2629.6335,18.368
233195,,,197,-292.5325,101.8513,,,,,,,
233217,,,22,-3.5929,102.2228,,,,,,,
233500,,,,,,3.1639,-101.1836,47.1764,3.1639,112.9334,2529.5339,17.7676
233891,,,674,-888.4536,102.1014,,,,,,,
234000,,,,,,2.7262,-106.0658,53.9426,2.7262,197.1925,3047.4504,17.7366
234500,,,,,,3.0672,-105.6189,60.2345,3.0672,113.3529,2387.2683,19.5147
234891,,,1000,-1625.2669,103.6089,,,,,,,
234909,,,18,-8.6367,105.9012,,,,,,,
234929,,,20,-4.3853,106.3795,,,,,,,
234967,,,38,-5.6307,105.4707,,,,,,,
234986,,,19,10.6767,105.8544,,,,,,,
234997,,,11,-1.9838,105.7182,,,,,,,
235000,,,,,,2.7349,-105.3104,51.9288,2.7349,112.9982,2239.7732,21.2852
235000,-244.3336,166.8,,,,,,,,,,
235077,,,80,-1.0846,62.8311,,,,,,,
235131,,,54,-86.0558,105.9749,,,,,,,
235500,,,,,,2.9169,-104.1826,58.2798,2.9169,155.489,3262.6858,16.8224
236000,,,,,,3.0379,-106.5916,56.8902,3.0379,179.2807,2999.3425,19.5577
236131,,,1000,-1536.7452,104.4167,,,,,,,
236500,,,,,,2.9503,-107.1724,54.5129,2.9503,146.3897,2597.7136,16.9518
237000,,,,,,2.726,-113.832,58.4293,2.726,177.0775,2605.2993,19.2846
237131,,,1000,-2102.959,102.0274,,,,,,,
237500,,,,,,2.9788,-111.6578,60.6069,2.9788,225.7431,3719.5356,17.6942
237890,,,759,-1202.1944,102.1372,,,,,,,
238000,,,,,,2.8637,-114.7177,47.8414,2.8637,142.5815,3113.1235,17.2231
238314,,,424,-721.131,101.9862,,,,,,,
238472,,,158,-215.8658,101.8648,,,,,,,
238500,,,,,,2.7982,-116.3683,54.9465,2.7982,145.2345,2850.4878,19.5205
238501,,,29,-18.708,102.0676,,,,,,,
238604,,,103,-55.8825,102.0448,,,,,,,
238619,,,15,5.5289,102.1184,,,,,,,
239000,,,,,,2.6139,-121.1699,48.8615,2.6139,132.2652,2627.0647,15.5316
239128,,,509,-750.1505,101.9142,,,,,,,
239167,,,39,-25.7908,102.0915,,,,,,,
239500,,,,,,2.9085,-125.6367,51.0973,2.9085,195.4487,3157.0427,17.5156
239569,,,402,-513.4595,101.9176,,,,,,,
239614,,,45,18.8481,104.3176,,,,,,,
239622,,,8,-6.4,105.534,,,,,,,
239653,,,31,9.2122,106.2928,,,,,,,
239679,,,26,4.5938,105.5942,,,,,,,
239725,,,46,-60.888,105.8988,,,,,,,
239743,,,18,-35.2952,105.7422,,,,,,,
239764,,,21,-29.1682,104.3533,,,,,,,
239793,,,29,1.3355,106.1165,,,,,,,
239808,,,15,-9.4216,105.1749,,,,,,,
240000,,,,,,2.9929,-124.3173,57.0461,2.9929,166.2189,2836.7583,23.9338
240000,-275.751,174.4,,,,,,,,,,
240055,,,247,-312.1606,85.4788,,,,,,,
240113,,,58,-44.4873,102.2283,,,,,,,
240160,,,47,-9.5296,102.1537,,,,,,,
240300,,,140,-237.2883,102.0401,,,,,,,
240325,,,25,0.291,102.2865,,,,,,,
240346,,,21,-24.6883,102.294,,,,,,,
240358,,,12,-3.7116,102.313,,,,,,,
240380,,,22,-30.4666,102.1244,,,,,,,
240439,,,59,-1.3792,101.9757,,,,,,,
240448,,,9,-6.5699,102.5332,,,,,,,
240463,,,15,13.9781,102.4892,,,,,,,
240489,,,26,3.8779,101.7969,,,,,,,
240500,,,,,,2.817,-131.5471,57.612,2.817,179.4765,3322.5237,18.5056
240508,,,19,-2.2742,102.1883,,,,,,,
241000,,,,,,2.7718,-130.9034,64.218,2.7718,238.7109,3929.5137,21.0288
241435,,,927,-1366.4807,101.5609,,,,,,,
241500,,,,,,2.6916,-131.4492,57.4328,2.6916,187.3298,3441.928,19.4913
241513,,,78,-62.0443,105.5133,,,,,,,
241527,,,14,4.0243,105.5089,,,,,,,
242000,,,,,,3.0355,-131.6213,65.6227,3.0355,201.8094,3158.7405,21.3284
242077,,,550,-782.1556,103.4308,,,,,,,
242095,,,18,0.462,103.0006,,,,,,,
242125,,,30,7.4134,105.9129,,,,,,,
242255,,,130,-177.6567,105.831,,,,,,,
242295,,,40,-67.5997,105.0494,,,,,,,
242313,,,18,-9.257,101.7386,,,,,,,
242364,,,51,-28.1545,102.0795,,,,,,,
242411,,,47,-16.3581,102.1809,,,,,,,
242500,,,,,,2.7096,-133.0313,54.5119,2.7096,234.8299,6034.7104,28.2509
243000,,,,,,2.8091,-144.0866,62.5159,2.8091,232.0699,3548.6628,20.0296
243411,,,1000,-1607.4039,101.8636,,,,,,,
243422,,,11,-2.8043,102.5386,,,,,,,
243492,,,70,-73.0249,102.0235,,,,,,,
243500,,,,,,2.8995,-140.4102,63.9947,2.8995,213.8324,3257.5525,18.2813
243575,,,83,-63.4053,102.0729,,,,,,,
243610,,,35,-41.0181,102.0301,,,,,,,
243683,,,73,-115.1982,102.0212,,,,,,,
244000,,,,,,2.9263,-149.0761,63.2804,2.9263,224.0854,4023.5376,23.541
244500,,,,,,2.5835,-147.3532,67.5634,2.5835,265.9545,4041.4187,24.0248
244683,,,1000,-1713.0683,104.208,,,,,,,
244696,,,13,-3.3114,102.2445,,,,,,,
245000,,,,,,2.895,-153.63,56.0782,2.895,242.877,3516.9985,19.7589
245000,-518.9859,304.3,,,,,,,,,,
245032,,,336,-581.9473,79.5589,,,,,,,
245084,,,52,-89.6182,101.7624,,,,,,,
245500,,,,,,2.9667,-154.6639,58.3405,2.9667,244.1049,3950.1843,18.6807
246000,,,,,,2.9848,-158.8613,60.0896,2.9848,341.4203,4633.5703,25.0667
246081,,,997,-1580.1882,101.9426,,,,,,,
246097,,,16,-13.0171,102.1739,,,,,,,
246280,,,183,-203.3676,102.147,,,,,,,
246347,,,67,-125.22,101.9488,,,,,,,
246368,,,21,-36.2228,100.7143,,,,,,,
246387,,,19,-23.5475,102.3132,,,,,,,
246449,,,62,-96.5939,101.9576,,,,,,,
246488,,,39,-69.8639,101.6244,,,,,,,
246500,,,,,,2.9014,-158.3344,56.1095,2.9014,347.7366,5390.0293,22.8681
246512,,,24,-31.1286,100.289,,,,,,,
246534,,,22,-32.2042,102.0515,,,,,,,
246660,,,126,-114.7521,102.0599,,,,,,,
246713,,,53,-102.4969,102.2462,,,,,,,
246744,,,31,-56.7535,102.188,,,,,,,
247000,,,,,,2.9005,-163.5065,59.8143,2.9005,256.3735,4468.792,22.8707
247188,,,444,-597.4922,102.0082,,,,,,,
247207,,,19,-22.207,101.9788,,,,,,,
247231,,,24,-30.7835,101.8658,,,,,,,
247500,,,,,,2.9839,-167.2259,62.6731,2.9839,245.7693,4424.6582,25.0528
247527,,,296,-396.4765,101.723,,,,,,,
247538,,,11,-22.0662,101.8455,,,,,,,
247725,,,187,-235.9122,101.8849,,,,,,,
247758,,,33,-29.4593,101.7526,,,,,,,
247805,,,47,-0.3202,101.9897,,,,,,,
248000,,,,,,2.8698,-161.8718,53.0751,2.8698,243.7375,3713.179,19.2625
248286,,,481,-702.7817,104.6611,,,,,,,
248323,,,37,-13.0962,105.5012,,,,,,,
248335,,,12,-0.1943,105.3675,,,,,,,
248351,,,16,-6.7964,106.4431,,,,,,,
248423,,,72,-25.7559,105.8977,,,,,,,
248500,,,,,,2.9269,-165.4682,65.2255,2.9269,268.3272,4643.4858,24.5557
248536,,,113,-84.7646,105.9595,,,,,,,
248633,,,97,-66.0754,105.9148,,,,,,,
248655,,,22,-39.5444,105.1548,,,,,,,
248701,,,46,-28.8118,106.0698,,,,,,,
248738,,,37,-28.1805,106.0288,,,,,,,
248763,,,25,-13.7389,106.1457,,,,,,,
248830,,,67,-90.8744,105.9559,,,,,,,
248899,,,69,-57.5996,106.19,,,,,,,
248945,,,46,-46.757,105.6254,,,,,,,
249000,,,,,,2.9889,-171.6862,60.6261,2.9889,250.8681,3909.4458,20.621
249258,,,313,-407.9908,102.1124,,,,,,,
249289,,,31,-29.5301,101.9564,,,,,,,
249320,,,31,-20.4071,101.708,,,,,,,
249429,,,109,-119.7098,102.1774,,,,,,,
249467,,,38,-37.1689,102.265,,,,,,,
249500,,,,,,3.0126,-168.0397,63.4084,3.0126,238.2488,4932.9683,26.2671
249764,,,297,-407.5306,101.9242,,,,,,,
249896,,,132,-153.1572,101.7704,,,,,,,
249928,,,32,-45.8383,101.8557,,,,,,,
250000,,,,,,2.8279,-169.4399,60.311,2.8279,236.624,4163.0474,20.4402
250000,-403.493,289.2,,,,,,,,,,
250073,,,145,-155.4767,62.4333,,,,,,,
250500,,,,,,3.0142,-176.0285,52.7053,3.0142,201.241,4284.1641,25.1569
250849,,,776,-1047.8569,101.9095,,,,,,,
250859,,,10,-10.8032,101.9624,,,,,,,
251000,,,,,,2.8268,-174.4823,58.5999,2.8268,213.8801,4631.5117,24.6411
251057,,,198,-208.1591,102.0174,,,,,,,
251142,,,85,-95.3681,102.0337,,,,,,,
251163,,,21,-20.7365,102.2031,,,,,,,
251209,,,46,-40.4765,102.0157,,,,,,,
251500,,,,,,3.0461,-173.16,65.4503,3.0461,242.7351,4241.5889,30.5408
252000,,,,,,2.9939,-177.7317,57.8552,2.9939,221.2307,4257.2305,26.597
252209,,,1000,-1867.9773,101.9057,,,,,,,
252223,,,14,-17.8129,101.8377,,,,,,,
252325,,,102,-84.6719,101.9047,,,,,,,
252500,,,,,,3.2623,-183.275,66.624,3.2623,279.5458,3682.5276,20.6467
252568,,,243,-423.5266,102.0188,,,,,,,
252598,,,30,-16.6995,102.0261,,,,,,,
252637,,,39,-17.7583,102.1264,,,,,,,
252646,,,9,-13.0767,101.6938,,,,,,,
252796,,,150,-158.0684,102.0472,,,,,,,
252816,,,20,-17.8925,102.3544,,,,,,,
252930,,,114,-138.7782,102.2045,,,,,,,
253000,,,,,,3.0317,-181.4254,61.3948,3.0317,233.6846,4415.1772,24.009
253387,,,457,-640.7762,101.8529,,,,,,,
253500,,,,,,3.0142,-182.942,58.1893,3.0142,206.2209,3095.53,20.2672
254000,,,,,,2.9249,-184.368,55.4904,2.9249,287.1084,5605.9014,20.8402
254014,,,627,-939.5122,102.0278,,,,,,,
254110,,,96,-120.6664,101.6566,,,,,,,
254118,,,8,-6.6013,102.8432,,,,,,,
254159,,,41,29.9489,101.6276,,,,,,,
254171,,,12,-22.3758,101.8088,,,,,,,
254197,,,26,-35.0514,101.9032,,,,,,,
254308,,,111,-181.5823,102.0098,,,,,,,
254344,,,36,-45.4615,102.1481,,,,,,,
254469,,,125,-92.5412,101.9891,,,,,,,
254500,,,,,,3.2101,-187.06,56.507,3.2101,300.3217,4640.4482,23.5453
254502,,,33,-45.9483,101.9005,,,,,,,
255000,,,,,,2.9934,-192.1594,60.3995,2.9934,287.617,4325.0903,28.0749
255000,-109.0862,92.9,,,,,,,,,,
255048,,,546,-842.2582,98.4966,,,,,,,
255063,,,15,15.6192,102.5855,,,,,,,
255089,,,26,-8.7482,102.1595,,,,,,,
255281,,,192,-338.35,101.8165,,,,,,,
255500,,,,,,3.2612,-195.0782,70.7437,3.2612,267.7878,5542.2705,26.6533
255580,,,299,-445.0428,101.9127,,,,,,,
255963,,,383,-565.1096,101.9615,,,,,,,
256000,,,,,,3.112,-197.3188,72.8361,3.112,273.6388,4408.7075,19.8429
256010,,,47,-46.4823,101.9842,,,,,,,
256109,,,99,-111.4386,102.0537,,,,,,,
256500,,,,,,3.1652,-202.8573,64.8684,3.1652,273.5947,4180.9761,26.0688
256671,,,562,-836.655,102.2049,,,,,,,
257000,,,,,,2.8795,-200.129,62.4655,2.8795,266.699,5539.3608,23.7766
257085,,,414,-606.0538,103.5053,,,,,,,
257123,,,38,-46.5576,102.3632,,,,,,,
257154,,,31,-18.8837,102.0356,,,,,,,
257197,,,43,-49.2061,104.9084,,,,,,,
257347,,,150,-190.6059,104.7624,,,,,,,
257367,,,20,-5.2685,101.8865,,,,,,,
257406,,,39,-57.4945,101.8277,,,,,,,
257421,,,15,-24.0751,102.4684,,,,,,,
257451,,,30,-18.6065,101.954,,,,,,,
257500,,,,,,2.8575,-198.9451,56.7524,2.8575,303.6194,6111.1943,35.647
257634,,,183,-254.1526,101.9639,,,,,,,
257652,,,18,-13.7175,101.9732,,,,,,,
257734,,,82,-122.8891,102.0186,,,,,,,
257997,,,263,-299.3911,101.9249,,,,,,,
258000,,,,,,2.728,-199.0324,54.5993,2.728,253.5039,5246.7568,23.3866
258500,,,,,,2.9754,-203.2067,67.4975,2.9754,284.3185,4417.8628,21.4663
258535,,,538,-795.1826,102.028,,,,,,,
258560,,,25,13.4747,102.1585,,,,,,,
258822,,,262,-500.8936,101.8052,,,,,,,
258829,,,7,-4.4588,102.081,,,,,,,
258851,,,22,-3.7569,102.2328,,,,,,,
258871,,,20,19.4701,102.0953,,,,,,,
258879,,,8,-2.8445,102.0779,,,,,,,
259000,,,,,,2.9291,-202.509,57.852,2.9291,308.6972,5699.2739,29.4113
259029,,,150,-187.0905,101.8892,,,,,,,
259400,,,371,-482.7421,102.0289,,,,,,,
259500,,,,,,2.8943,-205.8091,71.933,2.8943,334.9601,4910.5747,28.2395
259723,,,323,-488.5876,102.0638,,,,,,,
259825,,,102,-42.5133,100.0579,,,,,,,
259910,,,85,-102.5204,101.7919,,,,,,,
260000,,,,,,2.9334,-206.9379,74.1118,2.9334,264.3901,4318.9263,23.4208
260000,-431.0442,253.3,,,,,,,,,,
260500,,,,,,3.0893,-210.8439,66.9186,3.0893,267.8691,5203.7529,26.2099
260910,,,1000,-1589.4006,94.5405,,,,,,,
261000,,,,,,3.0669,-210.5126,60.5207,3.0669,389.4097,6547.5518,24.9368
261073,,,163,-175.215,101.9404,,,,,,,
261303,,,230,-311.9812,102.286,,,,,,,
261324,,,21,5.1347,102.8118,,,,,,,
261500,,,,,,2.9476,-209.6922,51.3128,2.9476,271.4708,4749.0024,21.586
261831,,,507,-577.0874,102.2911,,,,,,,
261917,,,86,-63.658,101.8894,,,,,,,
261981,,,64,30.0605,101.9472,,,,,,,
262000,,,,,,2.9497,-208.9447,53.5483,2.9497,300.8203,5528.5713,28.6419
262500,,,,,,2.9279,-210.3497,64.6491,2.9279,279.0105,3551.9351,25.8657
262672,,,691,-723.2466,102.0276,,,,,,,
262707,,,35,46.9218,102.031,,,,,,,
262771,,,64,-40.9646,102.6206,,,,,,,
