env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
1980000,0.8981,16.3,1.0,0.5769,20.4499,0.8446,0.0531,0.0017,676.1711
1990000,0.9187,13.0,1.0,0.7004,13.986,0.8909,0.0517,0.0016,675.4884
2000000,0.9237,12.2,1.0,0.6609,13.9276,0.8705,0.0524,0.0014,672.0939
2010000,0.8956,16.7,1.0,0.6688,14.2045,0.875,0.0515,0.0013,669.6015
2020000,0.9306,11.1,1.0,0.6864,14.0449,0.8834,0.0507,0.0013,670.904
2030000,0.9131,13.9,1.0,0.6669,15.1057,0.8761,0.0512,0.0014,669.7746
2040000,0.91,14.4,1.0,0.6371,15.528,0.8618,0.0508,0.0015,666.7426
2050000,0.9206,12.7,1.0,0.6644,15.3374,0.8758,0.051,0.0014,665.7933
2060000,0.8594,22.5,1.0,0.688,14.4509,0.8858,0.0502,0.0013,666.4658
2070000,0.92,12.8,1.0,0.623,14.6199,0.8523,0.0506,0.0013,666.9221
2080000,0.9144,13.7,1.0,0.6908,13.9276,0.8858,0.0511,0.0013,660.848
2090000,0.9106,14.3,1.0,0.6805,13.7552,0.8803,0.05,0.0013,662.5818
2100000,0.9219,12.5,1.0,0.6809,14.1243,0.8814,0.0503,0.0013,668.3864
2110000,0.9094,14.5,1.0,0.6353,15.6006,0.8612,0.0524,0.0014,661.7263
2120000,0.9219,12.5,1.0,0.6439,15.6495,0.8654,0.0504,0.0013,661.0343
2130000,0.93,11.2,1.0,0.6316,13.7174,0.8546,0.0492,0.0013,657.0234
2140000,0.9119,14.1,1.0,0.6665,16.5289,0.881,0.0505,0.0014,662.4207
2150000,0.9156,13.5,1.0,0.6818,15.2439,0.8841,0.0493,0.0014,660.8645
2160000,0.9119,14.1,1.0,0.6885,13.9276,0.8844,0.0492,0.0013,657.6813
2170000,0.9088,14.6,1.0,0.6674,13.7931,0.8731,0.0484,0.0013,657.5217
2180000,0.92,12.8,1.0,0.7035,14.245,0.8932,0.049,0.0013,657.6501
2190000,0.9156,13.5,1.0,0.7385,14.0056,0.9104,0.0488,0.0014,655.9569
2200000,0.9025,15.6,1.0,0.6798,13.8313,0.8797,0.0484,0.0013,653.7882
2210000,0.9194,12.9,1.0,0.7118,13.986,0.8965,0.0488,0.0013,653.4664
2220000,0.9156,13.5,1.0,0.6783,13.7741,0.8788,0.0481,0.0013,650.6962
2230000,0.9137,13.8,1.0,0.7015,13.9276,0.8914,0.0485,0.0014,655.5295
2240000,0.8988,16.2,1.0,0.6893,14.5349,0.8866,0.0483,0.0014,653.056
2250000,0.9056,15.1,1.0,0.707,14.9925,0.8966,0.0479,0.0017,653.5577
2260000,0.9144,13.7,1.0,0.6713,13.7363,0.875,0.0475,0.0013,656.1854
2270000,0.2625,106.8,0.3,0.6897,14.5349,0.8866,0.0476,0.0013,649.1675
2280000,0.9019,15.7,1.0,0.6377,14.3062,0.8598,0.047,0.0014,649.4307
2290000,0.9006,15.9,1.0,0.7006,14.3678,0.8922,0.048,0.0016,649.4941
2300000,0.9131,13.9,1.0,0.6822,14.2248,0.8819,0.0474,0.0015,650.4767
2310000,0.9069,14.9,1.0,0.6517,13.5685,0.8643,0.0475,0.0014,650.3698
2320000,0.9294,11.3,1.0,0.6785,13.5318,0.8782,0.0473,0.0014,645.4785
2330000,0.9062,15.0,1.0,0.6656,13.8313,0.8728,0.0453,0.0014,649.788
2340000,0.9106,14.3,1.0,0.6465,13.6799,0.8618,0.0459,0.0013,644.9349
2350000,0.8775,19.6,1.0,0.6645,13.459,0.8708,0.0466,0.0013,641.1375
2360000,0.9069,14.9,1.0,0.6934,13.6426,0.8868,0.0464,0.0015,643.6538
2370000,0.9144,13.7,1.0,0.6785,13.4409,0.8777,0.0462,0.0013,645.6981
2380000,0.9256,11.9,1.0,0.7118,13.6799,0.896,0.0455,0.0013,642.5087
2390000,0.9169,13.3,1.0,0.7364,13.6612,0.9085,0.0455,0.0013,644.3539
2400000,0.8919,17.3,1.0,0.6979,14.1243,0.8898,0.0456,0.0014,642.306
2410000,0.9206,12.7,1.0,0.7318,14.2045,0.9077,0.0458,0.0013,639.5782
2420000,0.8931,17.1,1.0,0.7232,13.8122,0.9019,0.046,0.0013,641.0717
2430000,0.8969,16.5,1.0,0.6863,14.2857,0.8843,0.0456,0.0012,643.2639
2440000,0.9244,12.1,1.0,0.7066,13.8313,0.8935,0.0463,0.0013,641.8304
2450000,0.9006,15.9,1.0,0.6941,13.8889,0.8875,0.0447,0.0014,638.9498
2460000,0.9219,12.5,1.0,0.7106,14.0449,0.8961,0.0451,0.0012,638.5907
2470000,0.9169,13.3,1.0,0.7259,13.3869,0.9023,0.0445,0.0012,638.9373
2480000,0.9325,10.8,1.0,0.7167,13.3333,0.8973,0.0442,0.0012,637.3742
2490000,0.9225,12.4,1.0,0.7086,13.6986,0.8945,0.0446,0.0013,638.4343
2500000,0.9206,12.7,1.0,0.6482,13.3869,0.8621,0.044,0.0012,639.2314
2510000,0.9088,14.6,1.0,0.698,13.8313,0.8893,0.045,0.0013,634.8539
2520000,0.925,12.0,1.0,0.7076,13.369,0.893,0.0446,0.0013,639.3766
2530000,0.9131,13.9,1.0,0.7014,13.6986,0.8904,0.0439,0.0012,638.1076
2540000,0.9206,12.7,1.0,0.7199,13.7552,0.8996,0.044,0.0013,639.5134
2550000,0.9194,12.9,1.0,0.7037,13.986,0.8923,0.0441,0.0013,634.6217
2560000,0.9006,15.9,1.0,0.6877,13.8504,0.8837,0.0427,0.0013,637.0864
2570000,0.9188,13.0,1.0,0.689,13.6612,0.8839,0.0435,0.0013,634.1425
2580000,0.8887,17.8,1.0,0.6961,14.1044,0.8886,0.0438,0.0013,634.9129
2590000,0.9119,14.1,1.0,0.707,13.8122,0.8936,0.0434,0.0014,630.7121
2600000,0.9075,14.8,1.0,0.7157,14.3472,0.8996,0.0436,0.0013,632.2132
2610000,0.905,15.2,1.0,0.68,13.4771,0.8787,0.0434,0.0013,631.3107
2620000,0.8962,16.6,1.0,0.692,13.7552,0.8858,0.0423,0.0013,630.3581
2630000,0.9269,11.7,1.0,0.7111,14.0252,0.8962,0.044,0.0013,629.3307
2640000,0.9262,11.8,1.0,0.6651,13.6426,0.8718,0.0432,0.0013,629.2452
2650000,0.9119,14.1,1.0,0.6948,13.7741,0.8871,0.0426,0.0013,627.7293
2660000,0.84,25.6,1.0,0.6281,14.9701,0.8533,0.0428,0.0019,630.314
2670000,0.9056,15.1,1.0,0.6191,19.1571,0.8602,0.0427,0.0014,627.9615
2680000,0.7594,36.9,0.9,0.7123,16.0772,0.8971,0.0425,0.0014,628.8836
2690000,0.9156,13.5,1.0,0.7014,15.015,0.8919,0.0429,0.0013,627.7862
2700000,0.8956,16.7,1.0,0.7137,13.7552,0.8968,0.0419,0.0013,626.6007
2710000,0.9144,13.7,1.0,0.6759,13.5135,0.877,0.0423,0.0013,620.7909
2720000,0.9081,14.7,1.0,0.7008,13.5685,0.8901,0.0422,0.0013,625.5529
2730000,0.9075,14.8,1.0,0.6788,13.6799,0.8782,0.0415,0.0013,627.3705
