env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
22074,,,18,-26.7886,32.6078,,,,,,,,,,
22094,,,20,-23.7448,32.5126,,,,,,,,,,
22144,,,50,-20.5844,32.6424,,,,,,,,,,
22202,,,58,-86.0202,32.8156,,,,,,,,,,
22237,,,35,-36.5117,32.6218,,,,,,,,,,
22296,,,59,-52.0585,32.6179,,,,,,,,,,
22314,,,18,-23.8047,32.9247,,,,,,,,,,
22492,,,178,-126.7254,32.6916,,,,,,,,,,
22500,,,,,,2.3098,0.961,0.5777,-207.0015,23.6267,1.3345,-0.5644,576.1336,1764.3173,20.9697
22586,,,94,-105.1556,32.5262,,,,,,,,,,
23000,,,,,,2.2832,0.9707,0.5637,-211.7562,28.2387,1.2442,-0.549,508.0016,2033.3652,18.8747
23500,,,,,,2.3408,0.9888,0.5732,-231.5604,29.4414,1.3571,-0.5762,675.0072,2929.0601,12.0761
23586,,,1000,-979.6923,32.7304,,,,,,,,,,
23621,,,35,-55.1892,32.5671,,,,,,,,,,
23645,,,24,-10.1133,32.9475,,,,,,,,,,
23777,,,132,-159.194,32.6915,,,,,,,,,,
23820,,,43,-20.4186,32.574,,,,,,,,,,
23892,,,72,-91.3833,32.5909,,,,,,,,,,
23976,,,84,-126.1341,32.505,,,,,,,,,,
24000,,,,,,2.3814,0.9666,0.6019,-239.6627,22.6573,1.3665,-0.585,711.7939,2891.0999,16.4593
24500,,,,,,2.3637,1.0062,0.5727,-239.6792,24.2409,1.3244,-0.5658,771.5051,3819.1487,12.5592
24976,,,1000,-1092.7393,32.65,,,,,,,,,,
25000,,,,,,2.3754,0.9585,0.5645,-260.0805,27.8093,1.3867,-0.5541,819.8582,3718.6467,10.8435
25000,-189.1195,738.4,,,,,,,,,,,,,
25050,,,74,-64.0296,14.4223,,,,,,,,,,
25123,,,73,-53.0859,32.6588,,,,,,,,,,
25153,,,30,-56.5333,32.5216,,,,,,,,,,
25500,,,,,,2.3821,0.9834,0.5661,-267.8866,36.6505,1.5044,-0.5369,1142.4619,3876.2124,14.8969
