env_steps,return,length,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
117000,,,-484.5023,3.5293,0.0014,-0.0288,3.1776,252.6631,4.0416,,,
117000,,,,,,,,,,1000,6172.745,16.2522
117500,,,-503.2793,5.0187,0.002,-0.0346,3.7533,179.3625,8.4997,,,
118000,,,-507.3904,4.7232,0.0017,-0.0316,4.6043,203.949,5.982,,,
118000,,,,,,,,,,1000,6050.3583,16.3718
118500,,,-504.3274,4.5171,0.0016,-0.0302,3.6875,246.5323,7.8982,,,
119000,,,-508.9661,3.5038,0.0016,-0.0301,5.228,184.9511,4.7956,,,
119000,,,,,,,,,,1000,6151.0045,16.8533
119500,,,-507.2813,4.2606,0.0017,-0.0322,3.2775,113.7355,10.004,,,
120000,,,-514.4144,4.8734,0.0017,-0.0338,3.5385,237.9151,5.871,,,
120000,6412.4318,1000.0,,,,,,,,,,
120000,,,,,,,,,,1000,6411.6086,16.0582
120500,,,-511.4527,4.3162,0.0021,-0.0342,3.6682,381.8317,4.2236,,,
121000,,,-518.3778,4.6719,0.0018,-0.0327,3.5921,168.3688,6.1244,,,
121000,,,,,,,,,,1000,6239.7646,16.5991
121500,,,-515.6534,4.2312,0.0019,-0.0327,3.3148,177.0097,4.1907,,,
122000,,,-523.5287,3.85,0.0017,-0.0303,4.1842,361.3184,3.2426,,,
122000,,,,,,,,,,1000,6189.5425,16.7912
122500,,,-525.8195,4.1088,0.0019,-0.0332,3.5571,224.0528,6.9814,,,
123000,,,-534.5674,3.7864,0.0024,-0.0378,3.3515,226.1268,4.4793,,,
123000,,,,,,,,,,1000,6329.6853,16.5974
123500,,,-531.9783,4.2461,0.002,-0.0338,3.5723,197.7813,7.1739,,,
124000,,,-539.3632,7.5863,0.0017,-0.0315,3.9226,188.8454,6.9719,,,
124000,,,,,,,,,,1000,6433.8522,16.2029
124500,,,-529.5994,4.3799,0.0019,-0.0331,3.9862,319.5375,5.2749,,,
125000,,,-540.5208,3.7843,0.0022,-0.0352,3.3413,198.8384,4.7277,,,
125000,6786.3152,1000.0,,,,,,,,,,
125000,,,,,,,,,,1000,6637.2389,15.1615
125500,,,-539.1399,3.6225,0.0018,-0.0312,4.4858,218.4968,6.6874,,,
126000,,,-544.5112,3.8693,0.0018,-0.0334,3.4027,182.4873,6.9778,,,
126000,,,,,,,,,,1000,6633.6393,16.5007
126500,,,-545.3942,6.5207,0.0019,-0.0331,4.2415,285.4683,11.6249,,,
127000,,,-553.1868,4.9758,0.0019,-0.0339,4.0475,170.1851,5.464,,,
127000,,,,,,,,,,1000,6725.9139,17.2456
127500,,,-551.1346,4.9813,0.0017,-0.0305,4.1231,361.5301,5.9269,,,
128000,,,-557.9216,4.7338,0.0015,-0.0295,3.9459,166.1524,8.3311,,,
128000,,,,,,,,,,1000,6709.5747,17.2499
128500,,,-555.1865,4.6013,0.0016,-0.0295,3.7429,340.9325,4.134,,,
129000,,,-561.715,4.3262,0.0017,-0.0313,3.8196,114.2355,7.1398,,,
129000,,,,,,,,,,1000,6920.9728,17.0971
129500,,,-561.2298,3.9731,0.002,-0.032,4.0884,245.0046,5.0065,,,
130000,,,-567.1305,7.0281,0.0017,-0.0299,5.5499,306.8016,8.1147,,,
130000,7223.8033,1000.0,,,,,,,,,,
130000,,,,,,,,,,1000,6848.7339,15.7639
130500,,,-569.259,4.5673,0.0021,-0.0323,4.7554,414.093,6.2924,,,
131000,,,-567.8898,6.7415,0.0019,-0.0345,4.4706,345.0076,6.0321,,,
131000,,,,,,,,,,1000,6807.5406,16.8173
131500,,,-573.3898,5.5421,0.0017,-0.0303,4.3569,273.8357,5.0303,,,
132000,,,-577.5876,9.0764,0.0015,-0.0306,6.0553,154.9331,8.735,,,
132000,,,,,,,,,,1000,6811.041,16.764
132500,,,-581.4025,6.1721,0.002,-0.0312,4.7535,214.2934,5.1599,,,
133000,,,-581.3169,6.3026,0.0017,-0.0308,5.1046,412.7901,6.4791,,,
133000,,,,,,,,,,1000,7031.5468,16.5294
133500,,,-584.8207,6.6129,0.0014,-0.0288,4.4685,295.786,5.359,,,
134000,,,-587.8063,3.9859,0.0021,-0.0336,4.5987,294.1645,5.4397,,,
134000,,,,,,,,,,1000,7212.1772,17.2612
134500,,,-589.9112,4.2194,0.0021,-0.0352,4.5542,391.0378,5.7156,,,
135000,,,-593.4871,7.1125,0.0016,-0.0283,4.9369,318.1697,8.4435,,,
135000,7355.4981,1000.0,,,,,,,,,,
135000,,,,,,,,,,1000,7203.8898,15.4879
135500,,,-595.7036,5.1355,0.0014,-0.0264,4.5301,126.3283,6.5748,,,
136000,,,-596.0162,5.74,0.0013,-0.0257,7.1453,411.4729,9.668,,,
136000,,,,,,,,,,1000,7358.4122,16.7423
136500,,,-598.5936,6.5966,0.0019,-0.0339,5.0393,203.88,6.3384,,,
137000,,,-602.9017,6.8303,0.0015,-0.0272,4.4282,268.3012,8.1364,,,
137000,,,,,,,,,,1000,7258.6538,16.6281
137500,,,-604.6864,5.2597,0.002,-0.0338,5.8812,124.0362,6.2366,,,
138000,,,-608.4415,10.0768,0.0016,-0.029,6.1994,402.8816,7.279,,,
138000,,,,,,,,,,1000,7237.8114,16.8084
138500,,,-609.4472,4.5928,0.0018,-0.0331,5.1053,329.0987,5.4162,,,
139000,,,-613.8761,3.7336,0.0016,-0.0304,5.0467,329.6967,4.7243,,,
139000,,,,,,,,,,1000,7357.5958,16.6654
139500,,,-612.7601,5.3266,0.0017,-0.0326,4.4991,328.5773,7.3206,,,
140000,,,-616.6335,6.7952,0.0017,-0.0327,5.3208,625.8471,5.5517,,,
140000,7568.722,1000.0,,,,,,,,,,
140000,,,,,,,,,,1000,7132.7547,15.5011
140500,,,-619.2593,6.0635,0.0019,-0.0346,5.622,198.5886,6.4127,,,
141000,,,-622.0237,7.5847,0.0017,-0.0312,3.9573,96.0196,9.1736,,,
141000,,,,,,,,,,1000,7299.07,16.908
141500,,,-623.8525,5.3422,0.0015,-0.0294,5.0796,380.3537,7.9453,,,
142000,,,-627.3314,6.7442,0.0018,-0.0326,4.9061,193.2234,8.3131,,,
142000,,,,,,,,,,1000,7336.4449,16.5775
142500,,,-628.1945,4.8576,0.0019,-0.0339,6.438,270.9149,6.5149,,,
143000,,,-631.923,5.0879,0.0019,-0.0339,4.1275,276.5838,5.1896,,,
143000,,,,,,,,,,1000,7518.4193,16.6244
143500,,,-632.8085,5.8976,0.0017,-0.0319,5.0219,282.1208,7.0016,,,
144000,,,-635.3849,3.7692,0.002,-0.0339,4.7044,376.484,4.9385,,,
144000,,,,,,,,,,1000,7416.5228,16.585
144500,,,-639.3547,4.6967,0.0016,-0.0287,4.7644,382.3093,3.9227,,,
145000,,,-641.7336,5.0418,0.0015,-0.027,4.5532,354.0721,6.9679,,,
145000,7755.0261,1000.0,,,,,,,,,,
145000,,,,,,,,,,1000,7529.8219,15.5025
145500,,,-642.2385,7.0906,0.0015,-0.0305,5.129,420.6716,8.3758,,,
146000,,,-645.5059,6.4776,0.0015,-0.028,3.7549,335.4101,8.2826,,,
146000,,,,,,,,,,1000,7415.6396,16.7277
146500,,,-646.4027,5.8616,0.0014,-0.0274,4.3268,289.1143,6.9501,,,
147000,,,-649.3416,4.5575,0.0014,-0.0274,4.1937,238.9257,6.0813,,,
147000,,,,,,,,,,1000,7629.5277,17.1402
147500,,,-652.059,5.6061,0.0016,-0.0307,4.1563,383.4859,5.7192,,,
148000,,,-654.4937,5.1176,0.0015,-0.0295,3.5574,132.0611,6.4689,,,
148000,,,,,,,,,,1000,7712.448,18.2765
148500,,,-657.5449,6.4509,0.0016,-0.0297,5.1673,516.981,8.191,,,
149000,,,-660.111,4.8411,0.0015,-0.0291,6.1559,606.1805,4.8862,,,
149000,,,,,,,,,,1000,7678.495,17.3154
149500,,,-660.7434,6.8282,0.0014,-0.0276,4.3695,251.3683,8.6544,,,
150000,,,-663.9047,7.4727,0.0014,-0.0275,4.3145,408.079,5.8324,,,
150000,8030.5405,1000.0,,,,,,,,,,
150000,,,,,,,,,,1000,7713.4942,15.9653
150500,,,-665.2571,4.3815,0.0014,-0.0265,4.0713,310.3992,5.8289,,,
151000,,,-668.6475,8.4632,0.0014,-0.0271,4.3187,268.6064,6.2324,,,
151000,,,,,,,,,,1000,7738.3101,17.0063
151500,,,-670.0273,5.0718,0.0014,-0.0275,4.3622,266.006,7.2245,,,
152000,,,-669.3062,4.8118,0.0015,-0.0299,3.6882,222.6026,6.2818,,,
152000,,,,,,,,,,1000,7857.1807,16.6972
152500,,,-673.5027,4.0516,0.0019,-0.0317,4.3719,279.7062,2.9457,,,
153000,,,-675.9742,4.1798,0.0015,-0.0296,3.9662,135.1922,4.4678,,,
153000,,,,,,,,,,1000,7917.1086,17.2076
153500,,,-679.2626,5.1312,0.0013,-0.0272,4.3634,407.0052,7.938,,,
154000,,,-680.2223,7.6488,0.0013,-0.0265,4.4352,322.5315,10.0638,,,
154000,,,,,,,,,,1000,7930.7512,17.2062
154500,,,-681.1858,5.4467,0.0015,-0.0284,4.4985,575.0467,4.7687,,,
155000,,,-682.1696,4.8404,0.0015,-0.0278,4.7601,603.4765,5.8477,,,
155000,8296.457,1000.0,,,,,,,,,,
155000,,,,,,,,,,1000,8005.7218,15.6255
155500,,,-684.9943,8.679,0.0015,-0.0291,4.2708,497.9222,4.8284,,,
156000,,,-686.7958,6.1614,0.0015,-0.0297,4.0084,226.3865,9.7502,,,
156000,,,,,,,,,,1000,8132.9823,17.133
156500,,,-687.7683,4.5491,0.0014,-0.0284,4.3424,354.3569,7.7403,,,
157000,,,-690.7625,7.9219,0.0015,-0.0291,5.6492,489.0032,3.9989,,,
157000,,,,,,,,,,1000,7898.7685,16.9823
157500,,,-695.4365,6.2533,0.0016,-0.0299,4.776,478.8876,5.145,,,
158000,,,-694.698,4.0152,0.0012,-0.0247,4.2491,141.2172,3.7119,,,
158000,,,,,,,,,,1000,8170.5426,16.6634
158500,,,-696.142,4.8153,0.0016,-0.0314,4.6005,329.8,5.9462,,,
159000,,,-697.4592,4.0712,0.0017,-0.0312,5.8405,606.2582,4.7252,,,
159000,,,,,,,,,,1000,7794.586,17.436
159500,,,-698.7526,5.3755,0.0014,-0.0288,4.8761,382.9066,5.7085,,,
160000,,,-703.6942,6.7581,0.0017,-0.0303,5.0136,486.0986,8.6937,,,
160000,8636.1614,1000.0,,,,,,,,,,
160000,,,,,,,,,,1000,8338.1621,15.6281
160500,,,-705.8539,6.4507,0.0019,-0.0328,4.9321,252.5187,7.3358,,,
161000,,,-707.476,6.3376,0.0014,-0.0267,5.6469,498.6491,7.26,,,
161000,,,,,,,,,,1000,8090.6278,17.0129
161500,,,-708.732,5.3665,0.0014,-0.0285,4.834,294.7974,4.3462,,,
162000,,,-713.5909,3.9834,0.0015,-0.0268,4.9793,404.7761,6.0964,,,
162000,,,,,,,,,,1000,8205.1687,17.5102
162500,,,-713.1616,6.0944,0.0013,-0.025,4.6393,119.9096,6.6123,,,
163000,,,-716.881,7.4653,0.0014,-0.0277,5.709,310.1883,7.5753,,,
163000,,,,,,,,,,1000,8401.3638,17.1827
163500,,,-719.0551,5.9346,0.0012,-0.0256,4.8317,281.3321,6.5534,,,
164000,,,-722.9205,5.6961,0.0015,-0.0279,5.4978,408.3638,8.0212,,,
164000,,,,,,,,,,1000,8468.6691,17.171
164500,,,-721.1386,7.0042,0.0012,-0.0249,5.1931,419.7513,6.419,,,
165000,,,-725.942,5.0851,0.0011,-0.0237,5.4741,452.048,7.4851,,,
165000,9062.9437,1000.0,,,,,,,,,,
165000,,,,,,,,,,1000,8403.4995,15.181
165500,,,-726.1824,8.9971,0.0015,-0.0293,5.9695,397.4078,8.2119,,,
166000,,,-729.1107,5.4388,0.0018,-0.0298,5.5907,288.5179,7.1729,,,
166000,,,,,,,,,,1000,8520.4113,17.4009
166500,,,-732.4484,7.708,0.0015,-0.0298,5.3971,623.9837,8.468,,,
167000,,,-733.1157,6.5244,0.0015,-0.0301,7.5166,427.0801,6.0301,,,
167000,,,,,,,,,,1000,8560.1376,17.5418
167500,,,-736.8394,5.9048,0.0013,-0.0252,6.6358,771.0381,7.0795,,,
168000,,,-737.6763,7.7826,0.0015,-0.0275,5.3831,318.9403,7.3317,,,
168000,,,,,,,,,,1000,8257.5536,17.3309
168500,,,-743.1461,5.3835,0.0018,-0.0294,7.1946,331.6611,5.4034,,,
169000,,,-740.222,4.5802,0.0018,-0.0329,5.8821,488.2384,6.7821,,,
169000,,,,,,,,,,1000,8023.9362,17.2792
169500,,,-742.9578,7.6031,0.0019,-0.0324,6.1497,623.9802,6.2725,,,
170000,,,-748.2953,4.3939,0.0015,-0.0302,5.6623,205.34,8.3558,,,
170000,9196.7059,1000.0,,,,,,,,,,
170000,,,,,,,,,,1000,8507.186,16.0246
170500,,,-749.7229,11.7872,0.0016,-0.029,6.3613,637.7224,9.2865,,,
171000,,,-751.2943,4.8159,0.0015,-0.0264,6.4369,527.1517,8.5135,,,
171000,,,,,,,,,,1000,8635.0982,16.9695
171500,,,-753.2909,6.4724,0.0019,-0.0304,5.704,675.1639,6.2544,,,
172000,,,-756.8034,6.7017,0.0015,-0.0284,5.6176,450.5844,7.8772,,,
172000,,,,,,,,,,1000,8420.9851,16.5719
172500,,,-756.3516,5.9202,0.0019,-0.0337,6.4431,239.1005,7.8862,,,
173000,,,-759.9408,10.3578,0.0014,-0.0285,5.7887,207.465,7.8211,,,
173000,,,,,,,,,,1000,8536.7959,17.3716
173500,,,-760.9401,10.4876,0.0014,-0.0276,9.7958,747.59,9.4211,,,
174000,,,-764.7452,6.4121,0.0019,-0.036,6.3559,328.9749,10.6738,,,
174000,,,,,,,,,,1000,8637.9517,17.8173
174500,,,-766.7675,9.7365,0.0015,-0.0281,8.4943,468.0708,12.2196,,,
175000,,,-771.1118,6.0652,0.0012,-0.0266,6.8358,468.8512,4.0387,,,
175000,9317.727,1000.0,,,,,,,,,,
175000,,,,,,,,,,1000,8589.6418,15.5985
175500,,,-772.4795,6.4084,0.0017,-0.0325,7.2679,790.2971,6.6299,,,
176000,,,-772.9163,8.9445,0.0016,-0.0297,7.4728,439.8415,8.5661,,,
176000,,,,,,,,,,1000,8870.0439,17.2662
176500,,,-775.6158,5.9736,0.0016,-0.0287,6.9521,551.181,8.4704,,,
177000,,,-778.6721,9.4004,0.0018,-0.0285,6.2817,471.3846,12.6132,,,
177000,,,,,,,,,,1000,8903.2393,16.6588
177500,,,-780.481,9.3181,0.0014,-0.0258,8.0304,390.518,10.3764,,,
178000,,,-781.5563,7.0979,0.0017,-0.0303,6.7354,682.3596,8.338,,,
178000,,,,,,,,,,1000,8704.8413,16.9267
178500,,,-785.3568,8.2331,0.0012,-0.0252,7.5366,356.7897,10.2934,,,
179000,,,-787.0467,9.6605,0.0019,-0.0337,7.8842,822.696,8.7578,,,
179000,,,,,,,,,,1000,8992.2179,17.8452
179500,,,-787.9792,6.3419,0.0013,-0.0253,6.2284,373.5109,5.4386,,,
180000,,,-790.5999,14.1007,0.001,-0.0249,6.4908,353.9862,8.0247,,,
180000,9362.8836,1000.0,,,,,,,,,,
180000,,,,,,,,,,1000,8923.2305,15.5864
180500,,,-793.2667,6.695,0.0015,-0.0281,6.3575,680.8459,8.3869,,,
181000,,,-797.6946,8.0625,0.0014,-0.028,6.286,376.1602,9.1363,,,
181000,,,,,,,,,,1000,9074.7206,16.4822
181500,,,-796.9819,9.0164,0.0013,-0.0271,6.1434,355.4034,10.2889,,,
182000,,,-798.5408,11.2489,0.0016,-0.028,5.9177,357.699,9.6971,,,
182000,,,,,,,,,,1000,8898.5061,16.5441
182500,,,-800.9672,4.8535,0.0016,-0.0298,5.5523,202.6278,8.8802,,,
183000,,,-804.4868,7.6408,0.0014,-0.0291,7.9884,964.8232,6.1213,,,
183000,,,,,,,,,,1000,8960.9414,16.4759
183500,,,-806.1786,6.2606,0.0016,-0.031,5.6186,372.004,8.6105,,,
184000,,,-807.2227,7.0692,0.0018,-0.0301,6.2323,233.1999,6.226,,,
184000,,,,,,,,,,1000,9144.9195,17.0314
184500,,,-810.1259,6.1971,0.0017,-0.0284,7.8933,959.4597,8.0795,,,
185000,,,-811.7648,6.0571,0.0013,-0.026,6.9785,669.5275,8.2543,,,
185000,9555.1354,1000.0,,,,,,,,,,
185000,,,,,,,,,,1000,9279.5943,16.2129
185500,,,-811.8595,10.7445,0.0014,-0.0269,6.2657,688.0455,11.6247,,,
186000,,,-817.5325,15.0168,0.0016,-0.0294,8.0421,748.1293,9.8623,,,
186000,,,,,,,,,,1000,8939.5207,16.3512
186500,,,-817.5189,11.5552,0.0013,-0.0268,7.6259,1025.5449,8.2118,,,
187000,,,-821.5223,12.4449,0.0015,-0.0296,6.3924,620.5441,11.1734,,,
187000,,,,,,,,,,1000,8936.4617,16.985
187500,,,-824.6882,6.9827,0.0019,-0.0303,9.1335,1003.534,10.0185,,,
188000,,,-823.558,12.6313,0.0015,-0.0278,8.2631,722.1821,6.597,,,
188000,,,,,,,,,,1000,9181.7708,16.9686
188500,,,-826.9332,6.6214,0.0011,-0.0247,6.6771,473.8143,4.7376,,,
189000,,,-828.3096,8.0825,0.0012,-0.026,6.5319,492.6689,9.1372,,,
189000,,,,,,,,,,1000,9255.4144,16.8732
189500,,,-831.4001,11.2701,0.001,-0.0237,8.1677,899.3945,11.5033,,,
190000,,,-832.6227,14.8029,0.0013,-0.0246,6.0741,696.9454,11.5666,,,
190000,9845.8482,1000.0,,,,,,,,,,
190000,,,,,,,,,,1000,9424.8403,15.6391
190500,,,-833.8567,7.2917,0.0013,-0.0268,7.621,1019.6703,11.8806,,,
191000,,,-837.4067,9.7459,0.0011,-0.0251,6.3433,447.6178,9.0536,,,
191000,,,,,,,,,,1000,9488.309,17.3
191500,,,-838.5793,7.6456,0.0013,-0.0273,8.3762,764.5705,9.2467,,,
192000,,,-839.8584,9.7416,0.0012,-0.0263,8.4722,918.6708,9.2414,,,
192000,,,,,,,,,,1000,9346.8656,16.8596
192500,,,-843.6539,12.1511,0.0012,-0.0278,7.0088,468.2737,6.2411,,,
193000,,,-844.3046,5.438,0.0013,-0.0272,8.411,745.4032,10.0218,,,
193000,,,,,,,,,,1000,9440.2634,16.3109
193500,,,-844.2836,9.3979,0.0015,-0.0275,10.0528,1036.3793,5.4432,,,
194000,,,-849.4545,8.7685,0.0013,-0.0277,8.8464,813.8074,9.1876,,,
194000,,,,,,,,,,1000,9695.5367,16.4865
194500,,,-850.6071,11.1528,0.0013,-0.0254,8.5948,552.5721,10.5043,,,
195000,,,-853.0255,8.7565,0.001,-0.0234,9.5992,493.6925,5.6636,,,
195000,9963.5148,1000.0,,,,,,,,,,
195000,,,,,,,,,,1000,9775.7722,15.2751
195500,,,-858.2333,12.2117,0.0013,-0.0237,7.0362,510.3713,9.4917,,,
196000,,,-857.7119,5.5228,0.0015,-0.0271,7.1399,697.7529,8.2546,,,
196000,,,,,,,,,,1000,9332.1659,16.812
196500,,,-860.0263,7.7598,0.0014,-0.0272,7.6649,918.0288,5.5,,,
197000,,,-865.142,6.8767,0.0012,-0.0262,6.7391,327.1941,7.0942,,,
197000,,,,,,,,,,1000,9877.8104,16.3653
197500,,,-862.0382,10.0124,0.0015,-0.0269,6.7517,258.9987,6.2255,,,
198000,,,-867.4761,13.473,0.0011,-0.0252,8.1871,574.854,14.3148,,,
198000,,,,,,,,,,1000,9500.4149,16.38
198500,,,-867.5331,7.1898,0.0013,-0.0266,7.1077,858.7524,6.0965,,,
199000,,,-870.1744,8.407,0.0013,-0.0243,10.3701,562.0599,7.3671,,,
199000,,,,,,,,,,1000,9490.0829,17.0112
199500,,,-871.9051,7.4975,0.0011,-0.0233,8.5476,566.8516,12.9397,,,
200000,,,-874.7482,8.0092,0.0012,-0.024,6.9738,684.6551,9.231,,,
200000,10077.9231,1000.0,,,,,,,,,,
200000,,,,,,,,,,1000,9804.5346,15.2488
200500,,,-877.0068,8.2264,0.001,-0.0223,8.1551,1239.448,10.1829,,,
201000,,,-878.3459,7.1851,0.0009,-0.021,8.868,1233.9397,9.6768,,,
201000,,,,,,,,,,1000,9884.1236,16.3576
201500,,,-885.188,17.9427,0.0009,-0.021,8.1482,802.4532,20.1065,,,
202000,,,-881.0172,18.0325,0.0013,-0.0285,10.5164,594.0657,17.4666,,,
202000,,,,,,,,,,1000,9695.4262,16.7085
202500,,,-888.4048,7.1521,0.0014,-0.0311,8.3557,785.4882,6.1434,,,
203000,,,-889.0804,7.4152,0.0011,-0.0248,8.8437,1330.0265,9.0802,,,
203000,,,,,,,,,,1000,9624.7446,16.8568
203500,,,-890.7169,5.2136,0.0011,-0.023,7.7123,1000.033,5.2716,,,
204000,,,-894.5623,6.209,0.001,-0.0243,8.5679,1187.5957,6.4182,,,
204000,,,,,,,,,,1000,9706.7257,16.7288
204500,,,-895.5894,9.0718,0.0012,-0.0248,6.5625,902.2525,12.3381,,,
205000,,,-898.1566,7.0284,0.0012,-0.0238,7.0864,836.3413,5.4292,,,
205000,10369.3251,1000.0,,,,,,,,,,
205000,,,,,,,,,,1000,9750.3606,15.096
205500,,,-897.6405,7.2896,0.0014,-0.0268,8.1909,424.7499,10.7465,,,
206000,,,-900.5077,12.3089,0.0012,-0.0267,10.5634,1208.5376,11.5153,,,
206000,,,,,,,,,,1000,9921.8535,16.954
206500,,,-903.5697,8.1894,0.0012,-0.0271,8.3362,390.118,8.3784,,,
207000,,,-906.0255,7.5716,0.001,-0.0235,11.4361,1747.384,9.8092,,,
207000,,,,,,,,,,1000,9894.6115,16.4655
207500,,,-905.7452,8.9176,0.0011,-0.0257,8.1371,1074.9413,5.8935,,,
208000,,,-911.1978,13.7615,0.0013,-0.0227,11.0288,2022.9728,10.4351,,,
208000,,,,,,,,,,1000,9817.7606,16.6917
208500,,,-912.3067,16.4084,0.0012,-0.0281,10.2927,1163.7518,14.88,,,
209000,,,-916.3959,6.6986,0.0013,-0.0276,15.0374,1068.9625,10.1478,,,
209000,,,,,,,,,,1000,9592.9402,16.7656
209500,,,-917.8555,9.38,0.0012,-0.0284,7.8254,1350.9187,6.3208,,,
210000,,,-916.5719,7.4249,0.0011,-0.0243,6.6883,784.1213,10.323,,,
210000,10397.4157,1000.0,,,,,,,,,,
210000,,,,,,,,,,1000,9875.1403,15.1617
210500,,,-920.7347,12.1824,0.0011,-0.0242,7.5566,805.0967,5.3193,,,
211000,,,-922.0903,13.5278,0.001,-0.0242,8.6044,1271.3921,10.4554,,,
211000,,,,,,,,,,1000,9837.8649,16.3325
211500,,,-925.0338,12.8518,0.0012,-0.0266,7.4321,630.594,11.5286,,,
212000,,,-926.7372,8.6741,0.001,-0.0234,9.7211,331.0287,13.7737,,,
212000,,,,,,,,,,1000,10055.4096,16.3044
212500,,,-928.9788,20.4376,0.0012,-0.0279,7.5267,1183.782,16.4112,,,
213000,,,-927.8683,11.3679,0.0012,-0.0241,6.6111,1111.3013,13.8156,,,
213000,,,,,,,,,,1000,9809.1322,16.5926
213500,,,-934.4747,10.1328,0.001,-0.025,8.447,1000.4982,7.9184,,,
214000,,,-930.8655,7.0244,0.001,-0.0255,8.3362,750.6737,8.4001,,,
214000,,,,,,,,,,1000,9876.4854,16.0578
214500,,,-934.438,10.0604,0.0011,-0.026,6.81,525.6813,7.0795,,,
215000,,,-936.2913,6.7988,0.001,-0.022,8.7151,1377.5612,7.829,,,
215000,10588.7102,1000.0,,,,,,,,,,
215000,,,,,,,,,,1000,9736.6513,15.372
215500,,,-939.9453,12.4326,0.0014,-0.0278,10.4632,916.2947,10.59,,,
216000,,,-940.1029,13.0958,0.001,-0.0236,8.2641,1393.9854,15.4473,,,
216000,,,,,,,,,,1000,9933.212,17.414
216500,,,-945.377,14.444,0.0009,-0.022,10.3205,621.0518,9.7505,,,
217000,,,-946.6481,14.8038,0.0013,-0.0255,6.8401,576.6742,13.8399,,,
217000,,,,,,,,,,1000,9873.2609,17.0764
217500,,,-947.1063,13.6948,0.0011,-0.0253,11.3571,1340.5402,9.0338,,,
218000,,,-947.2551,17.0554,0.0009,-0.0218,10.5217,1344.0177,23.3466,,,
218000,,,,,,,,,,1000,9834.0622,16.597
218500,,,-948.7019,11.0275,0.0011,-0.0262,9.3115,1354.8687,10.6835,,,
219000,,,-948.9509,7.8042,0.0008,-0.0209,8.785,978.9602,11.0463,,,
219000,,,,,,,,,,1000,10052.1621,17.0176
219500,,,-954.1156,8.282,0.0011,-0.0265,9.4957,997.9089,10.3615,,,
220000,,,-957.9048,9.1062,0.0012,-0.0264,10.0802,1454.0504,8.1266,,,
220000,10427.9178,1000.0,,,,,,,,,,
220000,,,,,,,,,,1000,9854.5,15.2448
220500,,,-958.6753,9.5059,0.0009,-0.0193,9.0,1220.5746,14.9083,,,
221000,,,-959.1407,7.1897,0.0008,-0.0214,10.6188,1257.9127,6.4237,,,
221000,,,,,,,,,,1000,10096.9575,16.2676
221500,,,-959.044,9.6156,0.001,-0.0223,8.2557,1147.53,9.6797,,,
222000,,,-960.7316,10.3927,0.0009,-0.0233,12.431,1621.5648,9.0651,,,
222000,,,,,,,,,,1000,10382.0368,16.1994
222500,,,-960.0272,10.0119,0.0013,-0.028,9.8794,1059.3324,14.7262,,,
223000,,,-964.7508,6.9936,0.0012,-0.0258,8.4884,1125.0242,9.6702,,,
223000,,,,,,,,,,1000,9698.2387,17.0921
223500,,,-965.8893,16.3637,0.0009,-0.0201,8.5333,947.1138,16.22,,,
224000,,,-968.6314,5.204,0.0011,-0.0259,8.5776,800.9468,10.919,,,
224000,,,,,,,,,,1000,10434.4517,16.6098
224500,,,-969.6566,20.9281,0.0011,-0.0258,9.7669,1297.8918,18.9144,,,
225000,,,-971.0479,8.1306,0.001,-0.0221,9.4518,1530.3859,6.6613,,,
225000,10720.3542,1000.0,,,,,,,,,,
225000,,,,,,,,,,1000,9472.862,15.5383
225500,,,-972.9763,8.9204,0.0014,-0.0247,10.5146,1315.5612,7.1708,,,
226000,,,-976.4743,17.7703,0.0012,-0.0282,10.9707,1101.0496,10.5304,,,
226000,,,,,,,,,,1000,10226.6666,16.2312
226500,,,-976.6972,9.988,0.001,-0.0246,6.9203,716.8865,5.6605,,,
227000,,,-977.7409,6.4782,0.001,-0.0219,8.0639,886.9999,9.3488,,,
227000,,,,,,,,,,1000,10358.2216,16.1237
227500,,,-978.5515,14.0183,0.0013,-0.0272,8.9217,642.3893,15.2394,,,
228000,,,-984.4384,16.4496,0.0009,-0.0214,8.3723,1326.8337,15.1744,,,
228000,,,,,,,,,,1000,10394.3851,16.3028
228500,,,-978.8424,6.9611,0.0009,-0.025,8.3539,461.8709,10.2606,,,
229000,,,-980.0451,14.2912,0.0009,-0.0224,9.2672,1234.0714,15.1673,,,
229000,,,,,,,,,,1000,10211.039,16.7361
229500,,,-983.3466,11.4783,0.0009,-0.0228,10.7272,1190.3258,5.5858,,,
230000,,,-990.2111,4.1619,0.0008,-0.0202,6.9694,949.1578,8.5458,,,
230000,10852.4551,1000.0,,,,,,,,,,
230000,,,,,,,,,,1000,10126.8036,15.4759
230500,,,-987.6652,8.8488,0.0011,-0.0252,11.3869,1434.3387,8.9975,,,
231000,,,-985.4163,4.8372,0.0009,-0.0233,10.0986,2192.697,7.4263,,,
231000,,,,,,,,,,1000,10387.8601,16.9898
231500,,,-988.1567,8.7992,0.0009,-0.0216,9.4973,1462.4279,5.7347,,,
232000,,,-995.1915,7.29,0.001,-0.0211,8.7596,1056.1552,9.3666,,,
232000,,,,,,,,,,1000,9710.2532,16.7978
232500,,,-993.2411,12.2379,0.0012,-0.0262,8.3322,1532.7614,7.7233,,,
233000,,,-995.0251,6.9107,0.001,-0.0229,9.913,1368.7092,12.0211,,,
