env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
14024,,,10,-8.3498,79.7997,,,,,,,,,,
14050,,,26,3.9171,80.3624,,,,,,,,,,
14061,,,11,-4.5119,79.7846,,,,,,,,,,
14077,,,16,-9.374,79.5538,,,,,,,,,,
14086,,,9,-3.5272,80.3435,,,,,,,,,,
14093,,,7,-7.6078,79.5881,,,,,,,,,,
14101,,,8,-4.4032,79.858,,,,,,,,,,
14123,,,22,-7.1884,80.5527,,,,,,,,,,
14130,,,7,-5.8862,80.2575,,,,,,,,,,
14150,,,20,-7.4264,79.8316,,,,,,,,,,
14186,,,36,7.7453,80.1909,,,,,,,,,,
14207,,,21,-4.1351,80.8232,,,,,,,,,,
14214,,,7,-5.776,80.6674,,,,,,,,,,
14227,,,13,-3.594,80.3575,,,,,,,,,,
14235,,,8,-5.275,79.6469,,,,,,,,,,
14244,,,9,-6.5657,80.073,,,,,,,,,,
14251,,,7,-5.6344,80.4429,,,,,,,,,,
14269,,,18,-10.3013,80.0619,,,,,,,,,,
14277,,,8,-5.6301,80.5838,,,,,,,,,,
14295,,,18,-5.3285,80.4376,,,,,,,,,,
14314,,,19,-8.621,80.1789,,,,,,,,,,
14322,,,8,-3.7839,80.0906,,,,,,,,,,
14329,,,7,-4.1605,79.6386,,,,,,,,,,
14340,,,11,0.4624,79.4415,,,,,,,,,,
14348,,,8,-7.7853,80.1679,,,,,,,,,,
14365,,,17,-7.8076,80.6727,,,,,,,,,,
14386,,,21,-11.5693,80.4082,,,,,,,,,,
14405,,,19,-11.1595,80.364,,,,,,,,,,
14413,,,8,-6.0668,80.0728,,,,,,,,,,
14421,,,8,-6.9062,79.7939,,,,,,,,,,
14469,,,48,20.0341,80.0327,,,,,,,,,,
14476,,,7,-6.422,80.7898,,,,,,,,,,
14496,,,20,-12.4383,79.6228,,,,,,,,,,
14500,,,,,,0.3713,0.7713,0.1187,-201.2583,28.358,0.0737,-0.23,181.349,2685.1357,7.8737
14550,,,54,31.405,80.5178,,,,,,,,,,
14574,,,24,3.8397,80.6764,,,,,,,,,,
14584,,,10,-10.5293,79.9512,,,,,,,,,,
14592,,,8,-6.4442,80.1777,,,,,,,,,,
14602,,,10,-4.2999,80.4955,,,,,,,,,,
14620,,,18,-13.4843,80.254,,,,,,,,,,
14640,,,20,-8.4629,72.3725,,,,,,,,,,
14664,,,24,-3.2238,80.1431,,,,,,,,,,
14683,,,19,-6.7247,80.1788,,,,,,,,,,
14705,,,22,-9.7883,80.5817,,,,,,,,,,
14725,,,20,-6.9907,79.7196,,,,,,,,,,
14738,,,13,-9.1411,80.1321,,,,,,,,,,
14746,,,8,-5.8979,79.566,,,,,,,,,,
14792,,,46,22.9029,80.1518,,,,,,,,,,
14815,,,23,-5.0769,79.9312,,,,,,,,,,
14831,,,16,-7.8032,80.449,,,,,,,,,,
14842,,,11,-6.9154,80.1646,,,,,,,,,,
14860,,,18,-8.214,80.1423,,,,,,,,,,
14876,,,16,-8.3148,80.7097,,,,,,,,,,
14910,,,34,5.3596,80.1109,,,,,,,,,,
14935,,,25,-3.2737,80.3697,,,,,,,,,,
14957,,,22,-3.0306,80.1708,,,,,,,,,,
