env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
76500,,,0.8963,0.8224,0.0818,-154.2607,12.1246,0.7095,3.8074,30.4762,2.2321,,,
77000,,,0.8894,0.8301,0.0809,-149.8934,12.4685,0.7034,3.8702,34.4911,1.5565,,,
77000,,,,,,,,,,,,1000,2327.0977,86.5454
77500,,,0.9044,0.8192,0.083,-151.0586,14.0558,0.7247,4.8304,42.125,2.0254,,,
78000,,,0.8767,0.8209,0.0803,-153.5177,11.6038,0.6764,3.3161,17.6568,1.1253,,,
78000,,,,,,,,,,,,1000,2331.6409,86.96
78500,,,0.8941,0.8342,0.0807,-151.3757,11.3166,0.7073,5.1621,54.568,1.787,,,
79000,,,0.8738,0.8198,0.0798,-156.6438,12.973,0.6692,4.4796,79.8493,1.3187,,,
79000,,,,,,,,,,,,1000,2461.465,85.9454
79500,,,0.8855,0.8302,0.0807,-155.0262,13.3782,0.6899,4.4753,60.1607,2.7539,,,
80000,,,0.8874,0.8369,0.081,-160.5507,13.055,0.6954,4.96,30.9599,1.5619,,,
80000,2689.2627,1000.0,,,,,,,,,,,,
80000,,,,,,,,,,,,1000,2461.7108,67.9533
80500,,,0.9019,0.8282,0.0829,-162.7457,15.6287,0.7169,3.579,101.119,1.672,,,
81000,,,0.9148,0.8219,0.0836,-155.5301,12.5596,0.754,7.4561,41.2726,2.5556,,,
81000,,,,,,,,,,,,1000,2505.3058,85.0679
81500,,,0.882,0.8277,0.0801,-160.8569,12.9206,0.6885,4.1481,19.0164,1.8447,,,
82000,,,0.8885,0.8247,0.0817,-166.0178,13.0468,0.6947,5.6042,94.7676,1.4981,,,
82000,,,,,,,,,,,,1000,2484.0557,86.7589
82500,,,0.8962,0.827,0.0818,-164.431,12.1263,0.7208,3.8782,33.1001,2.0897,,,
83000,,,0.8696,0.8155,0.0782,-162.402,14.462,0.6686,5.0481,41.066,2.2001,,,
83000,,,,,,,,,,,,1000,2440.6661,85.742
83500,,,0.8845,0.827,0.0802,-161.3738,11.7163,0.6889,4.7446,138.3848,1.5736,,,
84000,,,0.9077,0.8272,0.0834,-166.3147,11.9929,0.7316,4.0058,23.2777,1.6577,,,
84000,,,,,,,,,,,,1000,2542.7519,86.8313
84500,,,0.907,0.8248,0.0838,-163.2168,12.9339,0.7273,8.2362,62.7726,3.0164,,,
85000,,,0.9184,0.8397,0.0843,-164.7188,11.698,0.7557,3.6549,34.5821,1.5433,,,
85000,2542.8135,1000.0,,,,,,,,,,,,
85000,,,,,,,,,,,,1000,2465.2038,68.0403
85500,,,0.8725,0.825,0.0803,-170.2708,12.3409,0.672,5.5272,51.5283,1.6883,,,
86000,,,0.9183,0.8351,0.0846,-170.8426,13.372,0.7471,3.8763,53.4193,1.9821,,,
86000,,,,,,,,,,,,1000,2566.7302,86.1842
86500,,,0.8895,0.8202,0.0811,-163.3178,11.9478,0.7084,4.7664,33.7365,1.7691,,,
87000,,,0.8752,0.8257,0.0793,-171.5436,13.0746,0.6802,3.6823,25.9982,1.9153,,,
87000,,,,,,,,,,,,1000,2585.0748,86.6626
