env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
21019,,,8,-3.1792,86.45,,,,,,,,,,
21036,,,17,-2.1266,86.7702,,,,,,,,,,
21045,,,9,-4.1704,86.9574,,,,,,,,,,
21068,,,23,7.3263,86.6582,,,,,,,,,,
21078,,,10,-3.9229,86.8917,,,,,,,,,,
21103,,,25,9.9434,87.011,,,,,,,,,,
21111,,,8,-6.1254,86.648,,,,,,,,,,
21130,,,19,-3.4282,84.1629,,,,,,,,,,
21138,,,8,-5.7397,86.2327,,,,,,,,,,
21152,,,14,-2.6631,87.2792,,,,,,,,,,
21170,,,18,-2.6448,86.8058,,,,,,,,,,
21178,,,8,-4.3076,87.0167,,,,,,,,,,
21186,,,8,-3.9953,86.8797,,,,,,,,,,
21196,,,10,-5.3557,86.8413,,,,,,,,,,
21203,,,7,-4.9594,84.4998,,,,,,,,,,
21227,,,24,4.8152,86.7638,,,,,,,,,,
21274,,,47,34.4714,86.9834,,,,,,,,,,
21419,,,145,264.7942,86.8148,,,,,,,,,,
21427,,,8,-3.469,86.802,,,,,,,,,,
21447,,,20,3.1487,86.9848,,,,,,,,,,
21471,,,24,8.9576,87.0507,,,,,,,,,,
21486,,,15,-4.402,86.5528,,,,,,,,,,
21500,,,,,,0.6232,0.7603,0.2084,-867.4809,54.7816,1.5024,-0.4122,5037.75,32065.8379,36.3407
21505,,,19,1.0602,86.8138,,,,,,,,,,
21596,,,91,162.6335,87.0947,,,,,,,,,,
21617,,,21,4.5692,87.2324,,,,,,,,,,
21693,,,76,63.4648,86.8676,,,,,,,,,,
21732,,,39,35.4984,86.8795,,,,,,,,,,
21747,,,15,0.7705,86.3694,,,,,,,,,,
21755,,,8,-3.5784,87.1021,,,,,,,,,,
21892,,,137,210.9909,86.9048,,,,,,,,,,
21914,,,22,2.2224,87.1304,,,,,,,,,,
21928,,,14,-2.7019,86.4401,,,,,,,,,,
21949,,,21,7.2389,87.0538,,,,,,,,,,
22000,,,,,,0.627,0.7592,0.2205,-939.7452,43.4739,1.6252,-0.4145,6457.0674,76430.6484,30.3499
22001,,,52,46.1523,86.8063,,,,,,,,,,
22011,,,10,-3.7471,86.4998,,,,,,,,,,
22052,,,41,27.8767,87.1271,,,,,,,,,,
22077,,,25,7.3451,87.3634,,,,,,,,,,
22087,,,10,-3.2457,87.0355,,,,,,,,,,
22110,,,23,7.4075,87.0607,,,,,,,,,,
22123,,,13,-7.1578,87.0101,,,,,,,,,,
22151,,,28,16.7873,86.8587,,,,,,,,,,
22170,,,19,0.3876,86.9662,,,,,,,,,,
22178,,,8,-3.0447,86.6292,,,,,,,,,,
22199,,,21,3.1284,87.1031,,,,,,,,,,
22216,,,17,-3.2922,87.1086,,,,,,,,,,
22232,,,16,-5.2953,86.7819,,,,,,,,,,
22249,,,17,1.3379,87.1607,,,,,,,,,,
22260,,,11,-3.92,86.6442,,,,,,,,,,
22276,,,16,-3.1323,87.0596,,,,,,,,,,
22325,,,49,31.3979,87.2008,,,,,,,,,,
22363,,,38,28.7681,87.3163,,,,,,,,,,
22412,,,49,47.1594,87.2594,,,,,,,,,,
22435,,,23,6.9059,87.3355,,,,,,,,,,
22457,,,22,8.1726,87.1417,,,,,,,,,,
22500,,,,,,0.6336,0.7673,0.2107,-990.1929,51.5509,1.5137,-0.4097,6337.0029,57244.1445,15.6118
22504,,,47,32.8622,86.4789,,,,,,,,,,
22513,,,9,-3.9142,87.0501,,,,,,,,,,
22522,,,9,-4.4174,87.0503,,,,,,,,,,
22530,,,8,-2.0024,86.1601,,,,,,,,,,
22544,,,14,-3.0415,87.464,,,,,,,,,,
22571,,,27,7.602,86.9809,,,,,,,,,,
22652,,,81,102.5026,86.9514,,,,,,,,,,
22682,,,30,8.7244,86.0219,,,,,,,,,,
22716,,,34,16.7855,86.6316,,,,,,,,,,
22723,,,7,-4.2347,87.7719,,,,,,,,,,
22745,,,22,9.2068,86.7647,,,,,,,,,,
22775,,,30,21.8623,86.6897,,,,,,,,,,
22784,,,9,-3.7069,86.3695,,,,,,,,,,
22795,,,11,-3.0488,86.9215,,,,,,,,,,
22808,,,13,-2.831,86.4964,,,,,,,,,,
22828,,,20,5.6059,87.1681,,,,,,,,,,
22853,,,25,9.6429,86.7939,,,,,,,,,,
22896,,,43,23.3675,86.8884,,,,,,,,,,
22929,,,33,22.5476,86.8952,,,,,,,,,,
22955,,,26,11.2147,86.736,,,,,,,,,,
22998,,,43,30.4521,86.6959,,,,,,,,,,
23000,,,,,,0.6215,0.7619,0.2047,-1034.4116,58.6172,1.4748,-0.4078,6551.561,57397.4805,32.4744
23006,,,8,-5.4195,86.2422,,,,,,,,,,
23031,,,25,11.7472,86.4018,,,,,,,,,,
23043,,,12,-4.3335,87.1047,,,,,,,,,,
23066,,,23,2.8356,86.5927,,,,,,,,,,
23076,,,10,-1.0478,87.1145,,,,,,,,,,
23105,,,29,10.2558,86.7698,,,,,,,,,,
23113,,,8,-3.3654,86.4544,,,,,,,,,,
23125,,,12,-1.8945,87.2004,,,,,,,,,,
23136,,,11,-0.9707,86.5353,,,,,,,,,,
23154,,,18,-2.5928,86.9486,,,,,,,,,,
23172,,,18,-2.8461,86.943,,,,,,,,,,
23199,,,27,8.3113,86.9729,,,,,,,,,,
23216,,,17,-3.8395,87.134,,,,,,,,,,
23248,,,32,14.8247,86.9472,,,,,,,,,,
23278,,,30,17.6247,87.3918,,,,,,,,,,
23321,,,43,36.3623,87.0271,,,,,,,,,,
23329,,,8,-2.9124,86.9741,,,,,,,,,,
23396,,,67,100.7796,86.8499,,,,,,,,,,
23405,,,9,-0.6608,86.6598,,,,,,,,,,
23432,,,27,10.1459,86.8315,,,,,,,,,,
23492,,,60,47.7056,87.0452,,,,,,,,,,
23500,,,,,,0.6177,0.7497,0.2003,-1080.276,55.1123,1.4032,-0.4064,4829.5923,59618.4648,46.4039
23563,,,71,78.9405,87.0932,,,,,,,,,,
23580,,,17,1.9451,86.516,,,,,,,,,,
23613,,,33,12.6968,87.0025,,,,,,,,,,
23632,,,19,-2.6646,86.736,,,,,,,,,,
23640,,,8,-2.5543,87.1956,,,,,,,,,,
23655,,,15,2.8714,87.4942,,,,,,,,,,
23671,,,16,-1.2579,86.8295,,,,,,,,,,
23700,,,29,9.0532,87.2706,,,,,,,,,,
23715,,,15,0.6985,86.466,,,,,,,,,,
23727,,,12,0.7025,86.9059,,,,,,,,,,
23799,,,72,76.5774,86.9834,,,,,,,,,,
23882,,,83,97.3194,87.1901,,,,,,,,,,
23914,,,32,6.485,86.9013,,,,,,,,,,
23942,,,28,8.6417,86.8535,,,,,,,,,,
23971,,,29,9.1569,86.9741,,,,,,,,,,
23990,,,19,1.5541,87.0779,,,,,,,,,,
24000,,,,,,0.6188,0.7533,0.1928,-1122.0366,64.0387,1.3237,-0.3893,5525.2725,51202.8086,27.3406
24012,,,22,4.2843,86.644,,,,,,,,,,
24024,,,12,-1.5238,86.9855,,,,,,,,,,
24089,,,65,75.0794,87.0463,,,,,,,,,,
24130,,,41,33.318,87.0133,,,,,,,,,,
24152,,,22,7.7237,86.844,,,,,,,,,,
24195,,,43,36.0603,86.7907,,,,,,,,,,
24221,,,26,4.5218,87.0472,,,,,,,,,,
24248,,,27,12.1842,86.9362,,,,,,,,,,
24270,,,22,9.7296,86.4248,,,,,,,,,,
24288,,,18,2.5415,86.4748,,,,,,,,,,
24299,,,11,-1.813,86.7051,,,,,,,,,,
24308,,,9,-4.5923,86.8702,,,,,,,,,,
24344,,,36,13.4652,86.8847,,,,,,,,,,
24409,,,65,35.4917,86.9167,,,,,,,,,,
