env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
9769,,,33,173.0403,83.3907,,,,,,,,,
9800,,,31,155.8119,83.4554,,,,,,,,,
9839,,,39,198.2124,83.1583,,,,,,,,,
9861,,,22,107.5482,83.8566,,,,,,,,,
9930,,,69,327.2509,83.1603,,,,,,,,,
9965,,,35,182.0724,82.6477,,,,,,,,,
10000,,,,,,1.3418,0.3466,0.0968,-326.0906,18.8124,0.9481,1278.873,2511.1938,5.2277
10000,230.0609,44.7,,,,,,,,,,,,
10018,,,53,273.426,57.759,,,,,,,,,
10070,,,52,284.7808,82.7663,,,,,,,,,
10113,,,43,213.4094,82.9881,,,,,,,,,
10205,,,92,488.5275,82.9979,,,,,,,,,
10256,,,51,260.0155,82.9634,,,,,,,,,
10280,,,24,119.8127,83.0816,,,,,,,,,
10333,,,53,279.271,83.9209,,,,,,,,,
10375,,,42,214.3777,82.9057,,,,,,,,,
10412,,,37,186.382,83.1668,,,,,,,,,
10465,,,53,277.0023,84.9936,,,,,,,,,
10482,,,17,80.9293,83.6397,,,,,,,,,
10500,,,,,,1.3614,0.3605,0.0963,-343.3418,16.9557,0.9895,923.3429,2462.2107,3.5969
10508,,,26,125.3443,83.4277,,,,,,,,,
10538,,,30,151.5716,83.0031,,,,,,,,,
10563,,,25,127.4706,82.6879,,,,,,,,,
10588,,,25,125.5686,83.3059,,,,,,,,,
10617,,,29,152.7591,83.5636,,,,,,,,,
10669,,,52,257.1078,83.0652,,,,,,,,,
10711,,,42,202.0003,83.2018,,,,,,,,,
10747,,,36,185.8721,83.4018,,,,,,,,,
10768,,,21,105.0508,83.1098,,,,,,,,,
10810,,,42,221.8289,83.3013,,,,,,,,,
10843,,,33,176.074,83.2556,,,,,,,,,
10902,,,59,294.9965,82.9275,,,,,,,,,
10940,,,38,207.6916,83.2922,,,,,,,,,
10983,,,43,199.9429,85.8026,,,,,,,,,
11000,,,,,,1.3678,0.3403,0.0952,-358.9855,19.1581,1.0594,934.8766,1253.1838,6.7117
11019,,,36,169.0761,86.8548,,,,,,,,,
11083,,,64,343.4862,86.3407,,,,,,,,,
11105,,,22,108.1156,86.8055,,,,,,,,,
