env_steps,return,length,train/length,train/return,FPS,l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
147406,,,23,-42.723,99.3319,,,,,,,
147440,,,34,-38.097,99.691,,,,,,,
147500,,,,,,0.0345,-1029.9196,25.4994,0.0345,582.6827,24370.0625,27.559
148000,,,,,,0.0386,-1039.0325,25.634,0.0386,531.7328,12334.6631,23.5723
148440,,,1000,-2116.8323,93.3486,,,,,,,
148481,,,41,-65.0948,93.6489,,,,,,,
148500,,,,,,0.0322,-990.5178,23.8765,0.0322,935.8265,17861.002,23.832
148528,,,47,-97.6354,93.7346,,,,,,,
149000,,,,,,0.0364,-1002.3067,29.8793,0.0364,731.609,25628.5137,35.3234
149500,,,,,,0.0347,-987.7697,23.7653,0.0347,623.5089,21674.7383,21.5854
149528,,,1000,-2298.882,94.3156,,,,,,,
150000,,,,,,0.0398,-994.5747,35.1373,0.0398,493.1568,16630.0645,24.2079
150000,-1051.986,423.7,,,,,,,,,,
150500,,,,,,0.0354,-984.6405,31.3104,0.0354,2007.3286,37735.918,26.0721
150528,,,1000,-2386.6152,83.3779,,,,,,,
150566,,,38,-72.3017,93.4291,,,,,,,
150579,,,13,-18.7413,94.2918,,,,,,,
150605,,,26,-43.6613,93.4283,,,,,,,
151000,,,,,,0.0326,-947.3474,19.5975,0.0326,325.3202,10317.0781,29.5101
151500,,,,,,0.0339,-945.0222,31.7748,0.0339,512.8384,11073.5469,19.5471
151605,,,1000,-2578.3042,93.1107,,,,,,,
152000,,,,,,0.0357,-950.4352,29.5965,0.0357,428.1776,13345.9229,26.506
152500,,,,,,0.0382,-930.1029,35.1799,0.0382,449.8213,19513.1992,21.52
152605,,,1000,-2274.4244,93.23,,,,,,,
153000,,,,,,0.0328,-881.6316,22.3724,0.0328,386.3523,15464.7861,20.7484
153500,,,,,,0.0359,-900.4952,34.5947,0.0359,541.6067,17165.4395,17.1218
153605,,,1000,-1883.1144,93.6773,,,,,,,
154000,,,,,,0.0367,-886.9907,28.7712,0.0367,277.9275,14645.6396,24.9227
154500,,,,,,0.0347,-917.2139,23.3666,0.0347,465.1823,14486.0566,20.1141
154605,,,1000,-1936.5178,93.6304,,,,,,,
154657,,,52,-103.6904,93.0301,,,,,,,
154917,,,260,-444.544,93.4544,,,,,,,
155000,,,,,,0.0359,-855.0182,40.4329,0.0359,328.5211,7869.8706,20.9586
155000,-687.2813,318.8,,,,,,,,,,
155500,,,,,,0.0395,-889.6909,37.0314,0.0395,1028.0813,18888.5176,40.2136
155917,,,1000,-2137.5342,84.8179,,,,,,,
155928,,,11,-12.5512,92.9085,,,,,,,
156000,,,,,,0.0335,-852.8325,55.3194,0.0335,426.2296,11963.6514,23.7679
156500,,,,,,0.0405,-856.1981,22.7679,0.0405,569.1031,13800.0967,16.0625
156928,,,1000,-1693.0984,94.8904,,,,,,,
157000,,,,,,0.035,-824.0787,36.5688,0.035,534.4442,15555.335,20.9246
157500,,,,,,0.0392,-866.9851,33.58,0.0392,300.972,8874.9521,26.0502
157928,,,1000,-2141.8186,93.5123,,,,,,,
158000,,,,,,0.0329,-808.0561,22.6953,0.0329,494.9315,15534.0078,23.5268
158500,,,,,,0.0388,-836.976,23.9578,0.0388,526.0261,11673.9863,26.0977
158928,,,1000,-1663.7572,97.0966,,,,,,,
158947,,,19,-24.0819,93.585,,,,,,,
159000,,,,,,0.0358,-779.9891,27.8111,0.0358,449.5554,16187.7031,19.7895
159500,,,,,,0.0328,-792.4465,27.3615,0.0328,372.1816,10657.627,18.3814
159947,,,1000,-1691.025,96.3606,,,,,,,
159980,,,33,-49.0241,99.3603,,,,,,,
160000,,,,,,0.0349,-804.977,33.9917,0.0349,311.8678,9601.9619,17.1692
160000,-71.7858,39.4,,,,,,,,,,
160500,,,,,,0.0373,-815.2631,31.544,0.0373,412.769,13355.8779,23.1412
160980,,,1000,-1343.3113,92.0651,,,,,,,
161000,,,,,,0.0343,-796.7617,28.8182,0.0343,285.9385,7686.2144,17.4038
161025,,,45,-60.752,93.246,,,,,,,
161141,,,116,-96.2201,93.6391,,,,,,,
161500,,,,,,0.0385,-818.1038,37.2043,0.0385,569.9456,11227.4238,20.6443
162000,,,,,,0.0337,-761.3691,37.2893,0.0337,371.4554,8311.9102,18.568
162141,,,1000,-1224.5149,93.4388,,,,,,,
162150,,,9,-6.9395,91.3878,,,,,,,
162317,,,167,-321.1392,93.5187,,,,,,,
162500,,,,,,0.0374,-828.5878,30.9687,0.0374,354.134,11288.9551,20.686
163000,,,,,,0.0335,-746.7483,25.7925,0.0335,337.5485,7314.7603,19.7435
163317,,,1000,-1651.7644,93.1696,,,,,,,
163328,,,11,-9.9742,93.9345,,,,,,,
163345,,,17,-36.5014,93.5679,,,,,,,
163500,,,,,,0.0413,-813.8541,35.2168,0.0413,624.986,20381.0098,23.4265
164000,,,,,,0.0374,-778.8803,33.8906,0.0374,403.9298,14465.1777,27.9329
164345,,,1000,-1727.1075,96.3225,,,,,,,
164387,,,42,-48.363,94.7035,,,,,,,
164409,,,22,-11.6722,94.076,,,,,,,
164444,,,35,-64.5214,93.6388,,,,,,,
164455,,,11,-3.2062,93.7597,,,,,,,
164485,,,30,-31.784,93.2837,,,,,,,
164500,,,,,,0.0376,-776.9112,28.4419,0.0376,1483.1014,14856.3584,24.5924
164691,,,206,-394.8421,93.3925,,,,,,,
164787,,,96,-119.9026,98.4581,,,,,,,
164823,,,36,-56.8018,99.9131,,,,,,,
164836,,,13,-11.7902,98.3273,,,,,,,
164855,,,19,-39.9946,99.6593,,,,,,,
164869,,,14,-19.2459,99.5552,,,,,,,
164879,,,10,-15.3017,99.7822,,,,,,,
164930,,,51,-61.8253,99.5691,,,,,,,
164942,,,12,-14.4208,100.0385,,,,,,,
165000,,,,,,0.0364,-797.8804,34.4146,0.0364,405.3871,11406.3838,22.0963
165000,-1059.3438,431.0,,,,,,,,,,
165500,,,,,,0.0303,-743.2637,38.2091,0.0303,532.9018,15194.1406,20.3377
165942,,,1000,-2057.5889,84.2877,,,,,,,
166000,,,,,,0.0371,-744.4659,24.5179,0.0371,410.7247,10934.9756,26.9944
166500,,,,,,0.0365,-745.1841,35.142,0.0365,378.9554,10120.3721,18.975
166942,,,1000,-2153.8827,93.2726,,,,,,,
166955,,,13,-11.2143,93.2295,,,,,,,
167000,,,,,,0.0329,-743.3624,17.9108,0.0329,598.4471,15714.7246,23.6025
167500,,,,,,0.0345,-722.9182,22.8067,0.0345,478.1695,17855.9355,19.4207
167766,,,811,-1724.8986,93.1812,,,,,,,
167800,,,34,-54.3654,93.1785,,,,,,,
167845,,,45,-83.518,93.3957,,,,,,,
167907,,,62,-83.8413,93.1062,,,,,,,
167938,,,31,-56.958,93.5731,,,,,,,
168000,,,,,,0.0342,-750.3035,30.0828,0.0342,789.4957,17809.1348,19.2661
168075,,,137,-193.531,93.0738,,,,,,,
168105,,,30,-37.8959,92.7947,,,,,,,
168185,,,80,-131.2481,97.8941,,,,,,,
168214,,,29,-44.6075,99.0591,,,,,,,
168500,,,,,,0.0372,-761.1334,35.2175,0.0372,722.4783,21635.0371,25.5557
169000,,,,,,0.0382,-775.1554,37.9342,0.0382,564.8204,18785.7441,18.1396
169214,,,1000,-1973.6104,94.2551,,,,,,,
169294,,,80,-147.4054,95.3217,,,,,,,
169500,,,,,,0.0408,-802.8133,26.51,0.0408,688.8563,13266.6416,30.5526
170000,,,,,,0.0385,-784.444,25.9369,0.0385,502.1799,12777.7881,31.5411
170000,-787.1298,330.4,,,,,,,,,,
170294,,,1000,-2185.1608,87.7475,,,,,,,
170500,,,,,,0.0418,-770.4474,30.3004,0.0418,489.4719,14110.4346,24.9358
171000,,,,,,0.0376,-795.8235,27.985,0.0376,583.4513,16065.1963,30.7503
171294,,,1000,-2119.2683,93.2383,,,,,,,
171338,,,44,-53.1822,93.4458,,,,,,,
171361,,,23,-18.2824,93.6379,,,,,,,
171500,,,,,,0.0391,-799.3994,42.5268,0.0391,556.4028,12850.6211,25.4606
172000,,,,,,0.0393,-805.8408,29.4329,0.0393,743.816,14650.8047,24.0319
172361,,,1000,-2081.6868,94.3133,,,,,,,
172420,,,59,-83.8512,93.0716,,,,,,,
172500,,,,,,0.038,-795.0273,24.99,0.038,662.6514,15054.2578,24.2396
173000,,,,,,0.0351,-754.0201,38.1115,0.0351,571.8539,16401.6211,20.4349
173420,,,1000,-2440.7446,92.9984,,,,,,,
173464,,,44,-29.638,92.3987,,,,,,,
173497,,,33,-48.03,93.613,,,,,,,
173500,,,,,,0.0382,-813.5499,30.2051,0.0382,665.4125,12010.666,19.6643
173518,,,21,-50.7522,93.5103,,,,,,,
173536,,,18,-37.875,93.6161,,,,,,,
173547,,,11,-11.5323,93.3945,,,,,,,
173597,,,50,-48.7248,93.5183,,,,,,,
173614,,,17,-23.6314,93.7212,,,,,,,
173624,,,10,-13.5014,93.7143,,,,,,,
173635,,,11,-13.3222,93.3036,,,,,,,
173645,,,10,-12.161,93.589,,,,,,,
173725,,,80,-43.22,93.4809,,,,,,,
174000,,,,,,0.0366,-790.5099,34.2309,0.0366,964.3361,24656.5977,32.3174
174500,,,,,,0.0425,-804.658,37.1498,0.0425,823.5393,23521.9746,23.9141
174725,,,1000,-2226.6056,95.6985,,,,,,,
175000,,,,,,0.0381,-775.999,32.8007,0.0381,879.6467,13510.2354,28.0817
175000,-66.1213,49.1,,,,,,,,,,
175500,,,,,,0.0394,-742.0277,29.6255,0.0394,707.7588,13601.7266,25.4173
175725,,,1000,-2144.1336,96.487,,,,,,,
175749,,,24,-39.5042,98.9062,,,,,,,
175822,,,73,-106.7915,99.3148,,,,,,,
175881,,,59,-65.1261,99.3216,,,,,,,
175915,,,34,-34.9777,98.0221,,,,,,,
176000,,,,,,0.0394,-803.5344,32.7128,0.0394,1116.2236,21657.0137,23.553
176036,,,121,-187.0376,93.5182,,,,,,,
176058,,,22,-24.651,95.9706,,,,,,,
176500,,,,,,0.0409,-833.8389,32.921,0.0409,744.1063,16162.376,25.7999
176873,,,815,-1693.9797,97.716,,,,,,,
176882,,,9,-2.367,93.462,,,,,,,
176938,,,56,-83.1743,93.6148,,,,,,,
177000,,,,,,0.038,-796.8408,32.0032,0.038,737.1506,13707.7998,22.8313
177028,,,90,-96.6854,94.4553,,,,,,,
177051,,,23,-22.8835,99.619,,,,,,,
177124,,,73,-117.3511,98.9928,,,,,,,
177194,,,70,-167.2996,99.0743,,,,,,,
177214,,,20,-1.3129,99.1635,,,,,,,
177500,,,,,,0.0363,-779.2285,32.2771,0.0363,616.196,11412.3096,26.4555
178000,,,,,,0.0364,-766.898,24.4285,0.0364,720.5018,16521.8535,22.6527
178214,,,1000,-1792.0272,98.1009,,,,,,,
178294,,,80,-61.522,99.1503,,,,,,,
178319,,,25,-16.5459,98.8492,,,,,,,
178373,,,54,-92.1936,99.1632,,,,,,,
178500,,,,,,0.0382,-781.6443,33.1263,0.0382,707.4024,18387.5996,29.6607
179000,,,,,,0.0386,-803.6959,38.1792,0.0386,788.0703,10934.6094,28.8346
179373,,,1000,-1906.3435,98.6405,,,,,,,
179500,,,,,,0.0309,-763.2263,35.1781,0.0309,1096.8309,34295.1445,37.8406
180000,,,,,,0.0369,-801.9727,44.0682,0.0369,705.0297,14711.2666,31.7853
180000,-68.5822,41.2,,,,,,,,,,
180373,,,1000,-1949.4829,94.826,,,,,,,
180500,,,,,,0.0388,-832.1578,34.2315,0.0388,1299.5972,16801.8594,30.7965
181000,,,,,,0.0423,-875.8714,27.9084,0.0423,797.8575,14055.3818,30.4271
181373,,,1000,-2344.2888,96.6004,,,,,,,
181500,,,,,,0.0406,-883.7808,30.2112,0.0406,746.271,17921.3848,33.2831
182000,,,,,,0.0368,-886.0698,32.8646,0.0368,1002.2032,17543.4336,28.7701
182373,,,1000,-1518.7484,97.6084,,,,,,,
182409,,,36,-47.73,93.7972,,,,,,,
182418,,,9,-8.1506,99.9291,,,,,,,
182500,,,,,,0.0389,-877.4686,36.2419,0.0389,803.4514,15287.9355,44.6155
183000,,,,,,0.0354,-903.7513,33.3187,0.0354,842.572,15871.0146,36.8722
183418,,,1000,-1428.7641,95.1224,,,,,,,
183500,,,,,,0.0365,-921.346,38.1148,0.0365,877.6019,15083.6104,27.682
184000,,,,,,0.0402,-954.3518,41.9151,0.0402,987.5938,16743.252,50.3018
184418,,,1000,-2203.3758,94.7706,,,,,,,
184500,,,,,,0.0389,-980.4291,37.5118,0.0389,1170.6781,19085.0781,44.3206
185000,,,,,,0.0443,-977.2435,43.8926,0.0443,807.2981,13486.0225,29.0905
185000,-541.3646,229.2,,,,,,,,,,
185418,,,1000,-2491.1157,87.0548,,,,,,,
185494,,,76,-83.6569,93.511,,,,,,,
185500,,,,,,0.038,-1031.3756,43.4532,0.038,1111.9661,21664.5801,36.157
185576,,,82,-94.8995,93.4519,,,,,,,
186000,,,,,,0.0407,-1091.9268,44.2598,0.0407,895.5888,17427.6562,27.8192
186500,,,,,,0.0437,-1056.8352,35.8096,0.0437,1020.7715,15986.8057,36.6254
186576,,,1000,-2492.454,97.5285,,,,,,,
186624,,,48,-56.5295,99.5876,,,,,,,
186652,,,28,-31.312,100.1107,,,,,,,
186705,,,53,-86.487,99.5461,,,,,,,
186736,,,31,-110.7466,99.7207,,,,,,,
186773,,,37,-72.4484,99.9596,,,,,,,
187000,,,,,,0.0362,-1099.604,38.0813,0.0362,1223.2629,17065.8066,39.2011
187500,,,,,,0.037,-1129.8983,45.5037,0.037,1423.7544,27207.2773,39.0868
187773,,,1000,-2203.6696,98.9409,,,,,,,
187799,,,26,-44.9206,93.3129,,,,,,,
187831,,,32,-57.6181,93.8673,,,,,,,
187886,,,55,-53.5561,93.4224,,,,,,,
187917,,,31,-44.7318,93.4421,,,,,,,
187926,,,9,-13.3815,93.6391,,,,,,,
187952,,,26,-23.3778,93.6183,,,,,,,
188000,,,,,,0.0373,-1179.6995,50.9783,0.0373,1398.9783,22849.7246,34.6147
188058,,,106,-90.0411,93.4529,,,,,,,
188073,,,15,-27.6866,93.0821,,,,,,,
188087,,,14,-13.2774,93.7391,,,,,,,
188096,,,9,-10.9514,93.3058,,,,,,,
188500,,,,,,0.0408,-1204.241,49.1633,0.0408,955.7699,24664.5254,34.7636
189000,,,,,,0.0427,-1211.5371,39.3562,0.0427,1233.83,17781.3867,34.8542
189096,,,1000,-2294.9528,95.6728,,,,,,,
189114,,,18,-26.7791,93.3984,,,,,,,
189184,,,70,-127.5107,92.7461,,,,,,,
189500,,,,,,0.0436,-1305.8817,42.4327,0.0436,1046.8665,18691.0605,45.3172
190000,,,,,,0.0425,-1259.9655,46.2849,0.0425,1364.4056,21069.2031,53.4455
190000,-971.0483,510.3,,,,,,,,,,
190184,,,1000,-1672.4046,81.3352,,,,,,,
190196,,,12,-32.5757,94.0775,,,,,,,
190216,,,20,-30.4365,93.4202,,,,,,,
190500,,,,,,0.0475,-1307.8339,51.6512,0.0475,1246.3049,21087.5684,40.1302
191000,,,,,,0.0459,-1291.9612,52.15,0.0459,1352.3314,24269.5098,33.9483
191216,,,1000,-1708.9153,93.3308,,,,,,,
191226,,,10,-17.9182,91.6411,,,,,,,
191249,,,23,-49.8816,92.4272,,,,,,,
191289,,,40,-72.8562,93.8345,,,,,,,
191317,,,28,-23.3706,93.814,,,,,,,
191367,,,50,-119.3224,93.88,,,,,,,
191389,,,22,-47.3563,93.5288,,,,,,,
191400,,,11,-15.665,92.3857,,,,,,,
191500,,,,,,0.048,-1319.6688,49.4198,0.048,2192.2371,30050.2832,37.9665
192000,,,,,,0.0454,-1326.1823,47.1053,0.0454,967.4502,20588.8574,37.5826
192400,,,1000,-1322.288,93.3462,,,,,,,
192500,,,,,,0.0423,-1340.1064,38.521,0.0423,1085.3489,20820.7656,34.0765
193000,,,,,,0.0408,-1352.3793,54.898,0.0408,1181.6997,27219.7852,52.7409
193400,,,1000,-1294.9473,93.1861,,,,,,,
193478,,,78,-133.6707,93.8114,,,,,,,
193495,,,17,-5.8998,93.5589,,,,,,,
193500,,,,,,0.0514,-1371.4418,53.5273,0.0514,1264.4531,24231.4141,69.777
193505,,,10,-17.4038,93.6045,,,,,,,
193523,,,18,-40.735,93.6073,,,,,,,
193535,,,12,-30.1262,93.6314,,,,,,,
193559,,,24,-25.1094,93.9614,,,,,,,
194000,,,,,,0.0462,-1347.9723,53.3525,0.0462,1412.301,23307.418,60.3218
194500,,,,,,0.0456,-1364.5679,60.6407,0.0456,3406.1067,22137.5703,43.1578
194559,,,1000,-1682.5693,93.4039,,,,,,,
194579,,,20,-31.2384,93.8807,,,,,,,
194592,,,13,-20.5557,93.3568,,,,,,,
194621,,,29,-65.4216,93.6107,,,,,,,
194730,,,109,-170.5274,93.5718,,,,,,,
195000,,,,,,0.0408,-1372.0848,43.9755,0.0408,1065.4564,23264.8223,41.5523
195000,-947.3184,410.5,,,,,,,,,,
195500,,,,,,0.0414,-1359.3505,48.2454,0.0414,1111.974,24883.4512,35.3211
195730,,,1000,-1680.5432,83.2094,,,,,,,
196000,,,,,,0.0403,-1365.0203,48.3302,0.0403,1180.3992,26142.1152,38.7275
196500,,,,,,0.0429,-1352.2214,47.0547,0.0429,1095.5693,25392.4531,66.0896
196730,,,1000,-1379.1884,93.3371,,,,,,,
196739,,,9,-15.127,93.822,,,,,,,
196746,,,7,-11.8938,92.6289,,,,,,,
196785,,,39,-58.8052,93.565,,,,,,,
196798,,,13,-17.8197,93.399,,,,,,,
196817,,,19,-5.5218,93.7987,,,,,,,
196909,,,92,-142.4706,93.2959,,,,,,,
196918,,,9,-16.9774,93.3328,,,,,,,
197000,,,,,,0.0485,-1421.1083,55.4182,0.0485,1071.8501,29012.291,82.6603
197500,,,,,,0.0439,-1370.5504,63.1394,0.0439,1184.0225,21257.166,69.1891
197918,,,1000,-2095.5836,93.8738,,,,,,,
197929,,,11,-3.7945,93.7469,,,,,,,
197943,,,14,-13.616,94.0841,,,,,,,
197964,,,21,-16.7064,93.3436,,,,,,,
197987,,,23,-33.6081,93.7737,,,,,,,
197999,,,12,-13.2167,93.9572,,,,,,,
198000,,,,,,0.0454,-1400.5979,51.1979,0.0454,6259.71,29866.6895,54.6404
198021,,,22,-31.9234,93.0372,,,,,,,
198500,,,,,,0.0419,-1428.7003,47.8196,0.0419,1135.7169,19598.9473,59.3763
199000,,,,,,0.0405,-1439.0652,72.6342,0.0405,1651.4717,31153.2031,59.2746
199021,,,1000,-1276.8758,93.54,,,,,,,
199091,,,70,-122.0351,93.7124,,,,,,,
199111,,,20,-44.8276,93.8268,,,,,,,
199500,,,,,,0.0389,-1412.4221,45.4036,0.0389,1209.3127,22751.4004,63.7777
200000,,,,,,0.0414,-1412.4438,43.5969,0.0414,1015.5485,21931.7539,55.741
200000,-181.5452,128.5,,,,,,,,,,
200111,,,1000,-2059.0172,89.6529,,,,,,,
200153,,,42,-75.1079,93.4988,,,,,,,
200500,,,,,,0.0436,-1421.9193,52.816,0.0436,1283.4871,28186.4551,67.872
201000,,,,,,0.0459,-1455.6453,57.7996,0.0459,1445.7621,30599.2383,65.3804
201153,,,1000,-1066.9149,93.2541,,,,,,,
201203,,,50,-94.0464,93.9804,,,,,,,
201242,,,39,-75.5408,93.7527,,,,,,,
201373,,,131,-262.8,93.8168,,,,,,,
201396,,,23,-44.9246,93.5974,,,,,,,
201421,,,25,-39.7435,93.5387,,,,,,,
201433,,,12,-39.3629,94.052,,,,,,,
201462,,,29,-68.2515,93.4438,,,,,,,
201477,,,15,-18.9873,92.745,,,,,,,
201500,,,,,,0.0405,-1394.9225,41.2795,0.0405,1248.9585,31161.7637,64.9181
202000,,,,,,0.0437,-1450.9774,48.3568,0.0437,1367.7974,26006.3281,56.5294
202477,,,1000,-1434.8443,93.8112,,,,,,,
202500,,,,,,0.0396,-1428.5024,39.9886,0.0396,1337.606,27117.9531,51.0469
203000,,,,,,0.0418,-1440.6615,72.2812,0.0418,1118.8235,25371.5664,46.0627
203477,,,1000,-1754.6278,93.0305,,,,,,,
203500,,,,,,0.0474,-1493.4462,54.5288,0.0474,1677.3824,32337.877,48.6681
203573,,,96,-160.4466,93.4173,,,,,,,
203674,,,101,-159.844,93.8059,,,,,,,
203696,,,22,-26.2142,93.1169,,,,,,,
204000,,,,,,0.0412,-1461.3893,57.2032,0.0412,804.3334,24296.7246,46.675
204500,,,,,,0.0497,-1479.0317,48.9024,0.0497,958.4058,22808.916,49.859
204696,,,1000,-1917.7116,93.8527,,,,,,,
204725,,,29,-55.9032,93.6209,,,,,,,
205000,,,,,,0.0502,-1508.2523,62.3626,0.0502,1432.2574,27133.0371,46.8564
205000,-273.7661,138.4,,,,,,,,,,
205500,,,,,,0.0446,-1481.5393,64.8053,0.0446,1397.864,44581.0977,47.6022
205725,,,1000,-1579.8929,92.8488,,,,,,,
206000,,,,,,0.0368,-1455.7469,57.3215,0.0368,1110.9221,22509.0312,48.042
206500,,,,,,0.0458,-1532.6484,43.9039,0.0458,1348.8049,36550.625,54.2803
206725,,,1000,-1242.0138,93.6518,,,,,,,
207000,,,,,,0.0417,-1451.318,53.5158,0.0417,1317.0905,35233.8008,42.6567
207500,,,,,,0.0422,-1485.2156,52.4127,0.0422,1231.1134,26785.3359,51.6709
207725,,,1000,-1985.9095,93.678,,,,,,,
208000,,,,,,0.0402,-1479.4766,52.8176,0.0402,1555.1526,31419.373,57.515
208500,,,,,,0.0459,-1505.6058,54.6908,0.0459,1527.5715,30171.5156,45.8528
208725,,,1000,-1675.2777,93.2753,,,,,,,
209000,,,,,,0.041,-1467.7689,64.9814,0.041,1636.5579,32695.3496,50.6293
209500,,,,,,0.0451,-1547.1626,71.1292,0.0451,1470.1583,36511.3789,51.5295
209725,,,1000,-1982.5549,93.1817,,,,,,,
209767,,,42,-20.075,93.5607,,,,,,,
210000,,,,,,0.0442,-1541.434,62.5568,0.0442,1469.7622,33122.0391,55.9933
210000,-985.4647,411.8,,,,,,,,,,
210500,,,,,,0.0428,-1509.4053,67.4056,0.0428,1664.949,41511.5156,51.5309
210767,,,1000,-1968.5885,83.8048,,,,,,,
210776,,,9,-8.4126,92.2817,,,,,,,
210794,,,18,-11.3515,93.6582,,,,,,,
210825,,,31,-17.3347,92.7702,,,,,,,
210875,,,50,-134.2509,92.6943,,,,,,,
210910,,,35,-53.2181,94.6428,,,,,,,
210951,,,41,-83.2379,95.6395,,,,,,,
210963,,,12,-13.6191,93.2018,,,,,,,
210980,,,17,-29.3533,92.264,,,,,,,
211000,,,,,,0.0471,-1605.1211,76.802,0.0471,1769.1526,32936.0117,45.881
211500,,,,,,0.0422,-1654.6626,78.6225,0.0422,1732.3193,39936.3125,55.6755
211980,,,1000,-2220.9031,93.1104,,,,,,,
212000,,,,,,0.0448,-1538.5398,68.4183,0.0448,2295.5991,46174.2227,48.5572
212500,,,,,,0.0465,-1586.4254,63.5861,0.0465,1726.9131,37626.2344,37.5566
212980,,,1000,-2406.7415,94.8807,,,,,,,
213000,,,,,,0.0447,-1621.2534,75.5901,0.0447,2322.3005,39027.2852,51.7751
213500,,,,,,0.0464,-1680.9969,79.2953,0.0464,1666.2825,38415.3672,48.4843
213980,,,1000,-2094.996,93.4685,,,,,,,
214000,,,,,,0.0464,-1701.9666,66.6831,0.0464,2377.5161,72271.75,57.4975
214500,,,,,,0.0497,-1712.4152,80.6356,0.0497,2168.5059,41322.7422,61.6772
214980,,,1000,-1874.0104,93.4617,,,,,,,
214997,,,17,-43.7797,93.4435,,,,,,,
215000,,,,,,0.0459,-1714.5701,76.0814,0.0459,2256.2671,42631.2422,64.1751
215000,-736.7095,347.6,,,,,,,,,,
215028,,,31,-48.2781,20.7392,,,,,,,
215102,,,74,-185.9612,93.3843,,,,,,,
215500,,,,,,0.0483,-1709.4882,59.2583,0.0483,2093.8762,40905.3203,73.6604
216000,,,,,,0.0486,-1784.0844,75.5045,0.0486,1868.6299,65428.2539,54.4103
216102,,,1000,-1809.8812,97.1596,,,,,,,
216500,,,,,,0.0507,-1743.6841,80.9187,0.0507,2324.5127,82929.4922,53.434
217000,,,,,,0.0456,-1802.3075,81.7482,0.0456,2017.6205,62278.6133,61.0851
217102,,,1000,-1842.5406,97.4569,,,,,,,
217177,,,75,-128.7612,99.5755,,,,,,,
217240,,,63,-81.828,99.9296,,,,,,,
217250,,,10,-13.654,99.9353,,,,,,,
217500,,,,,,0.0419,-1753.5061,73.4587,0.0419,1631.8574,37495.6211,50.515
217578,,,328,-544.0215,98.8019,,,,,,,
217596,,,18,-31.4326,93.5641,,,,,,,
217990,,,394,-595.2643,95.9503,,,,,,,
218000,,,,,,0.05,-1922.0309,80.9164,0.05,2796.2605,76737.7031,71.6123
218025,,,35,-27.2485,99.4322,,,,,,,
218110,,,85,-114.0974,98.5571,,,,,,,
218120,,,10,-12.0459,99.6494,,,,,,,
218500,,,,,,0.0427,-1767.1874,76.3723,0.0427,5131.8721,82283.3047,69.6924
219000,,,,,,0.0511,-1871.7841,80.0115,0.0511,2899.0195,64902.3594,61.4943
219120,,,1000,-1364.7918,98.3983,,,,,,,
219200,,,80,-29.7578,93.6364,,,,,,,
219500,,,,,,0.046,-1850.7211,70.2033,0.046,3053.2397,62260.5703,69.9051
220000,,,,,,0.0387,-1774.5282,62.9866,0.0387,3392.5605,81647.0469,60.684
220000,-98.6681,220.5,,,,,,,,,,
220200,,,1000,-1845.7913,89.7307,,,,,,,
220500,,,,,,0.05,-1965.8978,86.996,0.05,3151.2515,64768.3555,67.6228
221000,,,,,,0.0458,-1855.9984,72.1286,0.0458,2712.0186,70605.0703,77.1784
221200,,,1000,-1273.558,95.5367,,,,,,,
221209,,,9,-13.9713,93.4863,,,,,,,
221500,,,,,,0.0448,-1902.1469,88.9178,0.0448,3384.5391,67064.3828,79.1674
222000,,,,,,0.0449,-1904.0518,74.1986,0.0449,2904.6011,71217.3594,75.7738
222209,,,1000,-1494.347,94.1086,,,,,,,
222276,,,67,-132.939,93.5263,,,,,,,
222500,,,,,,0.0462,-1936.1481,76.1817,0.0462,3132.8379,59718.3633,46.9153
223000,,,,,,0.0455,-1858.0802,82.6743,0.0455,3210.3176,83335.2188,54.7319
223276,,,1000,-809.5215,93.4423,,,,,,,
223293,,,17,-18.077,92.8477,,,,,,,
223329,,,36,-38.6679,93.4891,,,,,,,
223345,,,16,-27.9141,94.3083,,,,,,,
223500,,,,,,0.0499,-1955.4875,90.4033,0.0499,30190.2207,80128.2969,55.9818
223606,,,261,-334.2587,93.1299,,,,,,,
223710,,,104,-142.2714,93.4164,,,,,,,
224000,,,,,,0.0496,-2008.6827,123.4867,0.0496,4697.4307,97248.0078,88.2855
224500,,,,,,0.0411,-1895.3685,70.509,0.0411,4848.5078,117213.4375,74.8422
224710,,,1000,-2145.385,95.5229,,,,,,,
224740,,,30,-39.6461,98.8263,,,,,,,
224774,,,34,-21.1766,99.5298,,,,,,,
224789,,,15,-17.7147,98.7845,,,,,,,
224801,,,12,-19.8383,99.5852,,,,,,,
224855,,,54,-96.5068,99.3759,,,,,,,
224953,,,98,-112.8943,98.8682,,,,,,,
224971,,,18,-14.6424,98.29,,,,,,,
225000,,,,,,0.0487,-1979.213,99.8133,0.0487,3117.2329,73438.8203,69.0787
225000,-428.9061,435.6,,,,,,,,,,
225500,,,,,,0.0477,-2067.5061,106.9701,0.0477,5309.9277,99483.5625,80.8847
225971,,,1000,-1334.115,86.3477,,,,,,,
226000,,,,,,0.0474,-2038.1685,86.1161,0.0474,3150.199,76052.0938,74.3113
226081,,,110,-144.3978,93.6457,,,,,,,
226110,,,29,-17.6743,93.6227,,,,,,,
226500,,,,,,0.046,-2022.0692,102.6113,0.046,13496.8291,145463.1875,65.0216
