env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
9569,,,18,6.0379,101.4422,,,,,,,,,
9577,,,8,-3.2155,103.4596,,,,,,,,,
9623,,,46,41.255,103.858,,,,,,,,,
9630,,,7,-2.8229,102.4239,,,,,,,,,
9643,,,13,-2.46,101.4499,,,,,,,,,
9788,,,145,208.7883,103.2278,,,,,,,,,
9856,,,68,111.7153,101.9434,,,,,,,,,
9883,,,27,9.5179,103.6766,,,,,,,,,
9893,,,10,-3.0979,103.5173,,,,,,,,,
9901,,,8,-4.3357,103.0399,,,,,,,,,
9975,,,74,87.402,103.427,,,,,,,,,
10000,,,,,,1.2127,0.7617,0.1286,-99.4664,6.5341,0.2198,75.496,181.3118,1.4936
10000,63.0323,79.8,,,,,,,,,,,,
10015,,,40,21.5506,64.8696,,,,,,,,,
10024,,,9,-1.4749,103.1316,,,,,,,,,
10032,,,8,-2.5573,103.3013,,,,,,,,,
10044,,,12,2.5465,103.7963,,,,,,,,,
10051,,,7,-5.1468,104.7816,,,,,,,,,
10069,,,18,5.5488,103.1264,,,,,,,,,
10080,,,11,0.2277,103.8587,,,,,,,,,
10087,,,7,-3.1103,103.5116,,,,,,,,,
10102,,,15,0.0445,104.0982,,,,,,,,,
10108,,,6,-4.0173,102.8629,,,,,,,,,
10136,,,28,12.6408,103.2338,,,,,,,,,
10143,,,7,-3.7125,104.3986,,,,,,,,,
10165,,,22,13.3628,102.5334,,,,,,,,,
10190,,,25,6.2316,103.4004,,,,,,,,,
10200,,,10,1.4375,103.6286,,,,,,,,,
10207,,,7,-4.3171,104.6088,,,,,,,,,
10215,,,8,-3.136,103.3493,,,,,,,,,
10235,,,20,-6.2694,103.4295,,,,,,,,,
10244,,,9,-0.7698,103.7387,,,,,,,,,
10253,,,9,-3.4494,103.6857,,,,,,,,,
10356,,,103,206.6529,103.6955,,,,,,,,,
10363,,,7,-3.2451,104.5589,,,,,,,,,
10380,,,17,2.1398,103.5079,,,,,,,,,
10413,,,33,10.8217,103.7463,,,,,,,,,
10428,,,15,-2.3411,103.7082,,,,,,,,,
10451,,,23,11.6717,103.1965,,,,,,,,,
10459,,,8,-0.8298,104.5241,,,,,,,,,
10468,,,9,-2.2111,103.4535,,,,,,,,,
10476,,,8,-2.6375,102.6943,,,,,,,,,
10500,,,,,,1.1584,0.7412,0.1214,-108.6611,11.7147,0.1895,81.5636,257.8705,1.8299
10512,,,36,30.4078,103.5736,,,,,,,,,
10538,,,26,14.9575,103.1316,,,,,,,,,
10651,,,113,94.1111,102.7565,,,,,,,,,
10671,,,20,3.662,102.9192,,,,,,,,,
10689,,,18,2.1519,103.1685,,,,,,,,,
10701,,,12,0.2422,102.7571,,,,,,,,,
10709,,,8,-2.3391,103.1505,,,,,,,,,
10729,,,20,4.3628,103.0383,,,,,,,,,
10747,,,18,6.0715,102.6495,,,,,,,,,
10760,,,13,0.7685,101.8689,,,,,,,,,
10772,,,12,0.2078,99.4543,,,,,,,,,
10781,,,9,-2.7876,98.8319,,,,,,,,,
10789,,,8,-4.9574,99.626,,,,,,,,,
10801,,,12,-3.3299,99.6138,,,,,,,,,
10810,,,9,-3.2553,99.2348,,,,,,,,,
10819,,,9,-0.0161,97.5374,,,,,,,,,
10827,,,8,-2.3915,98.8759,,,,,,,,,
10834,,,7,-3.4862,99.9855,,,,,,,,,
10842,,,8,-2.2805,99.4055,,,,,,,,,
10856,,,14,-0.6493,99.1134,,,,,,,,,
10945,,,89,102.7205,99.512,,,,,,,,,
10954,,,9,-4.7202,100.0372,,,,,,,,,
10967,,,13,-0.0803,99.7371,,,,,,,,,
10974,,,7,-2.3886,100.2001,,,,,,,,,
10981,,,7,-3.4664,98.2703,,,,,,,,,
