env_steps,return,length,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
230000,,,,,,,,,,1000,6197.4798,11.6382
230500,,,-631.6263,4.7867,0.0021,-0.0356,3.629,275.863,5.9896,,,
231000,,,-630.027,6.1313,0.0022,-0.0355,5.2658,482.4354,8.189,,,
231000,,,,,,,,,,1000,6472.1689,11.9939
231500,,,-630.6581,6.6733,0.0018,-0.0312,4.2368,548.6302,4.5102,,,
232000,,,-633.765,9.4036,0.002,-0.0338,5.7188,360.0971,9.1121,,,
232000,,,,,,,,,,1000,6306.9114,12.9563
232500,,,-633.1159,7.4268,0.0019,-0.0307,3.389,333.5108,4.9817,,,
233000,,,-633.8607,9.0686,0.0022,-0.0317,4.826,366.9843,10.9711,,,
233000,,,,,,,,,,1000,6356.1322,12.2336
233500,,,-634.5067,4.8026,0.0021,-0.0297,4.9677,245.0937,4.1973,,,
234000,,,-634.2162,8.5201,0.0028,-0.0331,4.1305,338.6533,10.0396,,,
234000,,,,,,,,,,1000,6446.8231,13.0996
234500,,,-635.0414,10.101,0.0021,-0.0341,5.3562,194.106,6.5187,,,
235000,,,-633.4195,8.3702,0.0021,-0.0314,4.0356,306.0764,11.0591,,,
235000,6661.88,1000.0,,,,,,,,,,
235000,,,,,,,,,,1000,6407.2526,11.5421
235500,,,-634.4134,9.1031,0.0021,-0.031,3.5087,320.071,10.9132,,,
236000,,,-634.8109,4.5821,0.0022,-0.0373,4.5189,256.2994,6.1653,,,
236000,,,,,,,,,,1000,6286.5415,12.3959
236500,,,-637.5986,4.3303,0.002,-0.0316,4.593,560.2678,5.7414,,,
237000,,,-635.0096,5.9486,0.0024,-0.037,4.3409,439.5127,5.9481,,,
237000,,,,,,,,,,1000,6354.1633,11.8423
237500,,,-637.6277,11.0025,0.0031,-0.0435,4.276,363.4586,6.1519,,,
238000,,,-637.8088,6.7178,0.0024,-0.031,4.3477,253.2135,7.9331,,,
238000,,,,,,,,,,1000,6197.7072,11.7407
238500,,,-637.7052,5.4159,0.0022,-0.0308,3.8802,236.6761,6.0025,,,
239000,,,-638.0785,4.7764,0.0018,-0.0317,4.4475,374.7095,3.4238,,,
239000,,,,,,,,,,1000,6391.4122,12.4855
239500,,,-637.4974,7.2406,0.0023,-0.0382,4.243,337.1481,4.9006,,,
240000,,,-638.2822,3.4662,0.0096,-0.0841,4.3675,524.5173,3.4313,,,
240000,6631.5599,1000.0,,,,,,,,,,
240000,,,,,,,,,,1000,6458.6724,11.0707
240500,,,-639.9909,5.6333,0.0016,-0.0282,3.7953,393.5648,6.4153,,,
241000,,,-638.8847,6.8187,0.0022,-0.0294,5.2495,549.0629,7.4149,,,
241000,,,,,,,,,,1000,6175.6232,12.1214
241500,,,-639.6096,3.9228,0.0019,-0.0296,3.7197,303.4142,5.2517,,,
242000,,,-638.5782,5.9227,0.0027,-0.0369,4.04,396.5935,5.7658,,,
242000,,,,,,,,,,1000,6220.0619,12.9031
242500,,,-641.5297,7.3949,0.0017,-0.0303,3.9118,369.066,6.5012,,,
243000,,,-640.4422,5.7097,0.0025,-0.0365,4.4876,274.2568,9.9925,,,
243000,,,,,,,,,,1000,6400.943,12.1744
243500,,,-640.8621,5.4426,0.0023,-0.034,3.8388,408.8451,3.8248,,,
244000,,,-639.745,9.9857,0.0021,-0.0321,5.3771,458.988,5.6869,,,
244000,,,,,,,,,,1000,6374.0037,12.3019
244500,,,-641.188,4.083,0.0028,-0.0405,5.2094,426.7296,6.2932,,,
245000,,,-641.4219,4.4551,0.0031,-0.0418,5.2163,233.1842,4.7254,,,
245000,6753.113,1000.0,,,,,,,,,,
245000,,,,,,,,,,1000,6583.8185,12.2789
245500,,,-642.2611,6.5326,0.0025,-0.0321,5.0799,153.0714,9.8617,,,
246000,,,-642.5447,5.7386,0.002,-0.032,4.1726,261.7745,6.4626,,,
246000,,,,,,,,,,1000,6238.2132,12.382
246500,,,-643.8698,6.8821,0.0027,-0.0399,3.9973,361.5287,8.5043,,,
247000,,,-642.6019,10.3405,0.0068,-0.0734,4.9626,319.152,7.9847,,,
247000,,,,,,,,,,1000,6473.763,12.5097
247500,,,-643.5025,7.3441,0.0023,-0.0332,3.8453,438.6042,4.5641,,,
248000,,,-644.2499,3.9533,0.0016,-0.0288,4.5028,312.6638,6.6396,,,
248000,,,,,,,,,,1000,6470.9325,11.8775
248500,,,-643.6464,8.3151,0.0022,-0.0302,4.601,310.2963,5.3509,,,
249000,,,-643.1339,6.9755,0.0019,-0.0315,4.5084,426.8752,4.0901,,,
249000,,,,,,,,,,1000,6577.7499,13.2367
249500,,,-645.4941,5.227,0.0017,-0.0288,4.7409,384.2647,3.8741,,,
250000,,,-647.8488,9.5012,0.0021,-0.0309,5.4153,592.4446,7.9375,,,
250000,6522.7559,1000.0,,,,,,,,,,
250000,,,,,,,,,,1000,6506.3398,11.6152
250500,,,-645.6358,7.3959,0.0021,-0.035,4.7645,383.5492,5.5306,,,
251000,,,-644.7435,7.9958,0.002,-0.033,3.8377,410.4002,11.4897,,,
251000,,,,,,,,,,1000,6684.4874,12.8675
251500,,,-647.2354,5.4387,0.0024,-0.0355,3.9161,273.952,7.4616,,,
252000,,,-646.9723,5.0196,0.0023,-0.0324,4.668,326.146,6.1286,,,
252000,,,,,,,,,,1000,6727.0199,12.0806
252500,,,-649.9703,4.6351,0.0023,-0.0354,4.2609,529.757,6.4389,,,
253000,,,-648.8503,6.4541,0.0029,-0.0402,3.8265,170.1818,8.294,,,
253000,,,,,,,,,,1000,6294.0047,12.2152
253500,,,-646.2653,7.7995,0.0025,-0.0374,5.1606,722.9787,9.7839,,,
254000,,,-648.6902,5.943,0.0023,-0.0336,5.0233,357.2027,4.8127,,,
254000,,,,,,,,,,1000,6388.1843,12.6162
254500,,,-650.1782,6.5449,0.0023,-0.0362,5.3353,202.9066,6.9024,,,
255000,,,-649.6,7.2104,0.002,-0.0319,5.2409,343.5229,4.9319,,,
255000,6627.6916,1000.0,,,,,,,,,,
255000,,,,,,,,,,1000,6539.3913,11.134
255500,,,-649.2405,7.5619,0.0016,-0.0261,4.1118,281.2281,6.0358,,,
256000,,,-650.7882,7.2772,0.0029,-0.0372,4.7431,184.7585,8.6506,,,
256000,,,,,,,,,,1000,6635.2672,11.9262
256500,,,-653.0287,4.9185,0.002,-0.035,5.0282,421.2012,7.1267,,,
257000,,,-652.0349,4.076,0.002,-0.0325,5.0597,447.0911,4.2978,,,
257000,,,,,,,,,,1000,6491.3146,12.7259
257500,,,-650.9106,3.7403,0.0031,-0.0437,6.7098,292.0237,5.3527,,,
258000,,,-651.6122,5.4688,0.0025,-0.0357,4.8211,292.4846,8.0016,,,
258000,,,,,,,,,,1000,6559.807,12.0639
258500,,,-650.9299,7.7587,0.0018,-0.0305,4.8236,356.7794,6.4512,,,
259000,,,-654.6499,5.3562,0.0023,-0.0325,4.2057,520.3738,3.5663,,,
259000,,,,,,,,,,1000,6490.8912,11.9236
259500,,,-653.3161,5.0766,0.0022,-0.0326,5.3126,190.8904,6.3661,,,
260000,,,-652.1921,5.2296,0.0024,-0.0329,5.9948,398.944,7.2474,,,
260000,6901.9891,1000.0,,,,,,,,,,
260000,,,,,,,,,,1000,6667.2918,11.5993
260500,,,-654.4053,4.5392,0.0024,-0.0367,4.4302,329.4946,4.6907,,,
261000,,,-655.6058,6.8907,0.002,-0.0327,5.2858,410.0259,4.7863,,,
261000,,,,,,,,,,1000,6627.5722,12.7182
261500,,,-655.4376,8.6973,0.0023,-0.0348,6.104,594.3497,5.9094,,,
262000,,,-653.7891,3.8112,0.0025,-0.0381,5.2405,500.7569,4.4646,,,
262000,,,,,,,,,,1000,6187.9487,12.7442
262500,,,-657.7488,5.4309,0.0024,-0.0386,5.0657,345.569,6.0003,,,
263000,,,-656.965,6.4865,0.0024,-0.0338,4.4429,439.7902,5.7967,,,
263000,,,,,,,,,,1000,6330.6139,12.099
263500,,,-656.9748,6.7143,0.0028,-0.0406,4.7477,324.8855,10.0454,,,
264000,,,-658.5396,6.9216,0.0027,-0.0381,4.6959,349.3761,8.2274,,,
264000,,,,,,,,,,1000,6659.6981,12.0464
264500,,,-657.4893,10.8444,0.0024,-0.0342,4.9231,325.1424,6.3028,,,
265000,,,-658.4163,8.0582,0.0025,-0.0342,5.1535,553.4974,6.9937,,,
265000,7373.9635,1000.0,,,,,,,,,,
265000,,,,,,,,,,1000,6793.4595,11.4007
265500,,,-658.4562,12.6754,0.0022,-0.0348,6.1963,288.7989,10.5469,,,
266000,,,-660.1252,7.4218,0.0028,-0.0418,5.1397,324.5476,8.2491,,,
266000,,,,,,,,,,1000,6424.7831,12.7299
266500,,,-656.9,12.1973,0.0024,-0.0349,5.9303,510.4979,8.5556,,,
267000,,,-658.6636,8.0534,0.0019,-0.0321,5.8807,226.6975,6.099,,,
267000,,,,,,,,,,1000,6364.8214,12.1441
267500,,,-660.9706,12.6756,0.0022,-0.0318,5.4119,221.0223,11.7331,,,
268000,,,-659.6054,12.8519,0.0026,-0.0312,6.2741,421.2661,6.2768,,,
268000,,,,,,,,,,1000,6518.341,12.4375
268500,,,-661.1649,8.0742,0.0024,-0.0364,5.7731,267.7897,10.4408,,,
269000,,,-660.3352,12.9574,0.003,-0.0414,7.2553,547.6144,9.0031,,,
269000,,,,,,,,,,1000,6597.4807,12.379
269500,,,-661.2729,5.561,0.0019,-0.031,5.4075,294.9185,9.455,,,
270000,,,-662.8026,4.2187,0.002,-0.0325,6.9534,384.769,6.2778,,,
270000,7206.8723,1000.0,,,,,,,,,,
270000,,,,,,,,,,1000,6503.7075,11.3708
270500,,,-663.9448,10.5696,0.0021,-0.032,5.774,288.1556,5.662,,,
271000,,,-663.0592,8.1327,0.002,-0.0307,6.3878,358.0356,7.351,,,
271000,,,,,,,,,,1000,6348.428,12.5833
271500,,,-661.6572,3.7461,0.0024,-0.0353,7.1386,341.7168,6.5408,,,
272000,,,-664.0623,5.9238,0.0022,-0.0358,4.4409,397.254,7.7188,,,
272000,,,,,,,,,,1000,6378.5692,11.7465
272500,,,-662.8718,6.3213,0.002,-0.0307,5.9479,307.9969,7.8896,,,
273000,,,-664.475,12.5598,0.0023,-0.0334,4.9132,320.2708,7.1981,,,
273000,,,,,,,,,,1000,6532.9321,11.8881
273500,,,-665.6805,11.9398,0.0022,-0.0347,8.2709,576.9635,9.0613,,,
274000,,,-665.5041,5.6524,0.0024,-0.0355,6.8147,374.3733,5.2582,,,
274000,,,,,,,,,,1000,6234.9992,12.278
274500,,,-664.2101,5.6233,0.0019,-0.0326,5.963,389.9941,10.9207,,,
275000,,,-664.1719,7.2256,0.0017,-0.0279,6.6884,628.4816,9.3166,,,
275000,6669.0539,1000.0,,,,,,,,,,
275000,,,,,,,,,,1000,6627.3383,11.8527
275500,,,-666.9431,6.4465,0.0021,-0.0329,4.8529,135.3468,6.3907,,,
276000,,,-665.0901,6.2866,0.0019,-0.0337,7.1732,615.9542,6.1882,,,
276000,,,,,,,,,,1000,6583.1562,13.3248
276500,,,-668.1489,7.0584,0.003,-0.0327,7.1317,248.5043,6.3925,,,
277000,,,-669.3706,7.3605,0.0022,-0.0303,6.1675,170.4137,7.3508,,,
277000,,,,,,,,,,1000,6458.4692,12.4621
277500,,,-667.8657,6.9368,0.0023,-0.035,6.4602,217.5782,7.5403,,,
278000,,,-668.1064,6.6547,0.0025,-0.0349,6.5186,244.6306,12.1439,,,
278000,,,,,,,,,,1000,6293.5268,12.613
278500,,,-669.3864,7.0607,0.0028,-0.0366,7.286,594.3685,7.6617,,,
279000,,,-669.8448,13.5909,0.0023,-0.0358,5.1121,239.0564,9.0093,,,
279000,,,,,,,,,,1000,6396.3162,13.2295
279500,,,-669.9133,7.2676,0.0019,-0.029,6.9031,392.0205,7.7675,,,
280000,,,-670.034,9.5188,0.0022,-0.0323,5.1035,405.8557,15.4935,,,
280000,7545.3759,1000.0,,,,,,,,,,
280000,,,,,,,,,,1000,6788.8846,11.1336
280500,,,-668.5712,7.8027,0.0024,-0.0357,6.4501,503.3413,7.9002,,,
281000,,,-670.1785,11.664,0.0022,-0.0325,6.6513,317.3011,11.4118,,,
281000,,,,,,,,,,1000,6627.0852,11.872
281500,,,-672.3812,6.6611,0.002,-0.03,4.9354,203.9418,8.6194,,,
282000,,,-671.7321,7.2555,0.0342,-0.1698,6.9871,599.2858,5.8652,,,
282000,,,,,,,,,,1000,6366.3819,12.1806
282500,,,-673.1156,13.726,0.0019,-0.0317,7.43,466.9225,8.568,,,
283000,,,-674.2485,10.3591,0.0018,-0.029,6.7057,523.3887,6.4653,,,
283000,,,,,,,,,,1000,6590.6625,11.8633
283500,,,-673.3616,9.8289,0.0019,-0.0299,5.8192,169.7808,13.198,,,
284000,,,-673.4077,4.6027,0.0019,-0.032,7.2588,769.7659,7.4294,,,
284000,,,,,,,,,,1000,6640.7502,12.6439
284500,,,-673.4494,6.4667,0.0023,-0.0344,7.4083,243.6455,11.3261,,,
285000,,,-674.7611,9.3406,0.002,-0.0306,6.5484,295.91,8.4085,,,
285000,7371.537,1000.0,,,,,,,,,,
285000,,,,,,,,,,1000,6813.8873,11.4352
285500,,,-674.8376,5.4169,0.0022,-0.0326,6.7476,452.7607,6.5046,,,
286000,,,-676.2166,7.3602,0.0025,-0.0386,6.701,514.4155,6.7458,,,
286000,,,,,,,,,,1000,6896.8156,13.3692
286500,,,-674.7859,7.6997,0.0024,-0.0376,7.5349,456.8436,6.3468,,,
287000,,,-675.0563,10.3863,0.0019,-0.0325,6.096,182.7932,8.3817,,,
287000,,,,,,,,,,1000,6884.2411,13.5795
287500,,,-676.0593,6.4918,0.0022,-0.0336,6.0984,227.0784,8.4858,,,
288000,,,-678.5387,7.2843,0.0025,-0.0338,8.2563,969.6331,6.7736,,,
288000,,,,,,,,,,1000,6727.0704,12.4101
288500,,,-679.7328,6.7867,0.0029,-0.0386,7.5915,545.589,9.5291,,,
289000,,,-678.0233,12.5818,0.0019,-0.0321,5.2756,449.7314,8.2398,,,
289000,,,,,,,,,,1000,6767.7512,12.6942
289500,,,-677.3257,10.2484,0.0025,-0.037,5.588,289.4438,6.6628,,,
290000,,,-680.2006,15.2387,0.0023,-0.0359,5.0536,322.2481,9.5983,,,
290000,7472.0402,1000.0,,,,,,,,,,
290000,,,,,,,,,,1000,6859.1101,11.6383
290500,,,-679.6194,7.5638,0.002,-0.0334,5.7622,241.1993,7.8935,,,
291000,,,-680.7489,14.3075,0.0021,-0.0335,6.121,396.0835,11.818,,,
291000,,,,,,,,,,1000,6818.9086,12.5364
291500,,,-679.5062,5.8212,0.0024,-0.0346,6.8237,171.9067,7.2853,,,
292000,,,-680.8586,5.5529,0.0018,-0.03,6.0688,292.97,7.8401,,,
292000,,,,,,,,,,1000,7008.9196,13.1945
292500,,,-681.6089,10.175,0.0018,-0.0343,6.259,344.849,14.4915,,,
293000,,,-681.2047,7.7355,0.0113,-0.0929,5.754,316.8736,10.111,,,
293000,,,,,,,,,,1000,6818.5337,12.3438
293500,,,-681.3589,9.5286,0.0018,-0.0298,7.6617,346.7343,12.2625,,,
294000,,,-682.4318,9.4262,0.0021,-0.0304,7.0623,372.3063,9.9032,,,
294000,,,,,,,,,,1000,6854.6757,12.5321
294500,,,-682.8704,6.7545,0.0018,-0.0305,6.8843,863.2332,7.6922,,,
295000,,,-684.1041,10.4388,0.002,-0.0297,5.1871,208.2499,10.5284,,,
295000,7943.109,1000.0,,,,,,,,,,
295000,,,,,,,,,,1000,6800.5973,11.5957
295500,,,-684.8185,4.8512,0.0018,-0.033,5.6644,246.4722,5.0556,,,
296000,,,-685.2623,11.8899,0.0018,-0.0329,7.6527,442.0268,5.5274,,,
296000,,,,,,,,,,1000,6996.3859,13.772
296500,,,-684.5071,7.8687,0.0018,-0.03,5.1396,274.3871,6.6621,,,
297000,,,-684.5768,10.8435,0.0021,-0.0313,5.5388,423.9326,10.4342,,,
297000,,,,,,,,,,1000,6736.4547,12.3727
297500,,,-686.1771,7.4741,0.0024,-0.035,5.3083,641.9835,7.1562,,,
298000,,,-685.8313,5.9896,0.0022,-0.0363,7.0864,428.1246,6.9205,,,
298000,,,,,,,,,,1000,6766.1477,12.3718
298500,,,-684.5897,9.3708,0.0022,-0.0306,8.8054,984.1514,10.1288,,,
299000,,,-686.463,6.2648,0.0022,-0.0318,5.1671,386.5523,10.0416,,,
299000,,,,,,,,,,1000,6696.9577,13.1414
299500,,,-686.9628,11.2204,0.0018,-0.0324,6.6628,461.1697,7.5593,,,
300000,,,-688.161,5.4211,0.0024,-0.0373,6.2814,348.0614,6.6274,,,
300000,7467.9067,1000.0,,,,,,,,,,
300000,,,,,,,,,,1000,6839.1054,11.7608
300500,,,-686.0699,7.1656,0.0022,-0.0346,5.831,418.1457,10.6572,,,
301000,,,-688.1296,5.7633,0.0017,-0.0293,7.1978,486.8281,6.5924,,,
301000,,,,,,,,,,1000,6687.5685,12.7216
301500,,,-687.5726,6.3258,0.002,-0.0327,6.0476,341.3693,7.0526,,,
302000,,,-688.7725,18.4247,0.0019,-0.0297,7.0268,413.2853,7.5199,,,
302000,,,,,,,,,,1000,6987.7229,12.6404
302500,,,-689.4474,8.1402,0.0018,-0.0285,7.2868,275.9397,6.6817,,,
303000,,,-689.8664,4.5455,0.002,-0.0294,7.1098,351.2378,6.2492,,,
303000,,,,,,,,,,1000,7044.47,13.1409
303500,,,-691.7944,4.9228,0.0021,-0.0335,6.7535,474.5835,11.1842,,,
304000,,,-692.8335,8.1442,0.0019,-0.0326,4.7616,585.8257,7.375,,,
304000,,,,,,,,,,1000,6623.0835,12.5966
304500,,,-689.042,8.8968,0.0023,-0.034,6.5675,265.2645,8.6811,,,
305000,,,-690.7293,6.0204,0.0024,-0.0334,7.8866,586.0184,8.1233,,,
305000,2890.5676,1000.0,,,,,,,,,,
305000,,,,,,,,,,1000,6655.1966,11.7403
305500,,,-692.4258,10.528,0.0019,-0.0307,6.7002,309.239,9.6438,,,
306000,,,-692.5898,8.2474,0.0022,-0.0337,6.8156,212.8437,10.3906,,,
306000,,,,,,,,,,1000,6917.0955,12.5618
306500,,,-693.6466,11.0546,0.0019,-0.0335,6.2106,238.6028,15.9516,,,
307000,,,-693.1847,6.0679,0.0027,-0.039,6.6418,343.8179,8.9147,,,
307000,,,,,,,,,,1000,6595.4197,12.3994
307500,,,-695.5552,12.1358,0.0044,-0.0521,8.8202,453.8968,13.9318,,,
308000,,,-693.2095,6.2287,0.0016,-0.0294,6.7484,254.4003,11.5902,,,
308000,,,,,,,,,,1000,-166.2776,12.7631
308500,,,-691.7036,9.0893,0.0014,-0.0278,5.715,289.0217,7.3278,,,
309000,,,-692.211,11.8918,0.002,-0.0302,6.999,615.5406,9.8369,,,
309000,,,,,,,,,,1000,6791.0635,12.6978
309500,,,-690.8677,9.8887,0.002,-0.0291,5.3214,431.6529,7.8449,,,
310000,,,-688.7237,16.4547,0.011,-0.0495,7.8073,671.3889,13.5691,,,
310000,5003.4994,1000.0,,,,,,,,,,
310000,,,,,,,,,,1000,-193.6182,11.4436
310500,,,-692.4727,8.2641,0.0016,-0.0281,6.6899,811.0985,11.3514,,,
311000,,,-692.7977,13.2632,0.0018,-0.0306,7.7964,469.1765,6.5015,,,
311000,,,,,,,,,,1000,6922.6332,11.9978
311500,,,-691.9168,10.6951,0.0024,-0.0349,6.8084,596.2589,6.3309,,,
312000,,,-692.2623,10.4204,0.0023,-0.0333,7.6704,324.7414,11.9163,,,
312000,,,,,,,,,,1000,5081.466,12.8771
312500,,,-692.6548,10.869,0.0017,-0.0301,7.8174,539.1298,8.3416,,,
313000,,,-691.1581,15.1422,0.002,-0.0298,9.4947,634.1738,8.0913,,,
313000,,,,,,,,,,1000,6925.8196,12.4118
313500,,,-691.7486,6.918,0.0017,-0.0303,6.5466,329.8376,7.0816,,,
314000,,,-695.4025,10.5738,0.0018,-0.0297,6.0557,235.1862,7.4252,,,
314000,,,,,,,,,,1000,6202.8637,12.9849
314500,,,-693.3762,19.0688,0.0014,-0.0251,6.1124,360.8962,7.3092,,,
315000,,,-693.5951,16.8917,0.0016,-0.0314,6.2669,246.7057,7.5709,,,
315000,6917.877,1000.0,,,,,,,,,,
315000,,,,,,,,,,1000,6809.6528,11.7736
315500,,,-695.483,15.2241,0.0018,-0.0318,7.5982,344.8969,10.2139,,,
316000,,,-695.9088,5.8697,0.0019,-0.0294,9.0252,180.2174,11.0782,,,
316000,,,,,,,,,,1000,6685.7184,12.3914
316500,,,-692.7428,21.7229,0.0016,-0.0307,7.8966,194.2412,8.1753,,,
317000,,,-692.6544,6.1902,0.0027,-0.0383,8.0841,315.4664,9.9675,,,
317000,,,,,,,,,,1000,7021.9938,12.7381
317500,,,-693.9901,11.8325,0.0023,-0.0355,7.6119,255.9377,6.2056,,,
318000,,,-696.527,6.9788,0.0024,-0.0328,5.9138,244.6201,11.5075,,,
318000,,,,,,,,,,1000,7061.6568,12.9027
318500,,,-696.1053,5.9186,0.0022,-0.0366,8.5545,306.5708,9.5432,,,
319000,,,-698.8369,7.463,0.0026,-0.0393,6.857,434.9153,7.6362,,,
319000,,,,,,,,,,1000,7060.6218,12.6973
319500,,,-698.5644,8.2243,0.0021,-0.0298,6.2331,448.375,8.9602,,,
320000,,,-699.127,7.4542,0.0019,-0.0311,5.7677,300.6362,9.2086,,,
320000,7616.4447,1000.0,,,,,,,,,,
320000,,,,,,,,,,1000,6980.7537,11.3035
320500,,,-700.7776,7.2415,0.0018,-0.0307,6.6383,331.9819,7.3884,,,
321000,,,-697.6463,7.149,0.0017,-0.0316,8.0384,344.4999,8.7927,,,
321000,,,,,,,,,,1000,6568.9842,12.6004
321500,,,-698.0505,9.8503,0.0024,-0.0395,7.1197,372.9452,12.578,,,
322000,,,-699.066,8.4828,0.0017,-0.0289,5.8945,241.2711,7.9278,,,
322000,,,,,,,,,,1000,7008.2371,12.3825
322500,,,-695.5902,8.7319,0.0023,-0.0343,5.3307,552.6815,11.9058,,,
323000,,,-700.1058,7.7366,0.0017,-0.0305,6.9911,273.5318,9.0613,,,
323000,,,,,,,,,,1000,7072.5637,13.1795
323500,,,-698.4116,6.4338,0.0017,-0.0318,5.5067,236.3968,6.0593,,,
324000,,,-694.6683,6.5494,0.002,-0.033,6.0458,242.1897,8.0757,,,
324000,,,,,,,,,,1000,-350.1257,12.2424
324500,,,-693.7328,7.2874,0.0015,-0.0291,6.086,660.87,7.8919,,,
325000,,,-695.0797,7.8243,0.0019,-0.0306,7.7346,297.5652,11.5511,,,
325000,7879.707,1000.0,,,,,,,,,,
325000,,,,,,,,,,1000,7006.766,11.9292
325500,,,-697.7389,5.9226,0.0022,-0.034,6.2628,352.1469,8.0482,,,
326000,,,-693.4916,9.4094,0.0016,-0.0287,4.7285,159.1087,8.5161,,,
326000,,,,,,,,,,1000,7129.456,12.054
326500,,,-693.6202,6.2887,0.0027,-0.0385,6.9867,583.7766,10.9542,,,
327000,,,-694.6355,11.2026,0.0017,-0.0288,6.2398,186.1713,13.493,,,
327000,,,,,,,,,,1000,7115.2387,12.7974
327500,,,-697.7388,16.9269,0.0021,-0.0342,6.1709,497.5079,13.0051,,,
328000,,,-699.381,7.4553,0.0017,-0.0296,6.3174,254.4109,8.6062,,,
328000,,,,,,,,,,1000,6977.8836,12.1429
328500,,,-696.2495,10.3718,0.0019,-0.0349,6.8128,506.7484,7.5122,,,
329000,,,-695.1536,10.1225,0.0022,-0.0375,5.9013,392.9791,12.1017,,,
329000,,,,,,,,,,1000,6821.9252,12.1413
329500,,,-696.3057,14.7161,0.0018,-0.0292,6.0823,337.7263,6.5922,,,
330000,,,-700.4838,8.7349,0.0015,-0.0281,6.4602,458.9545,9.7669,,,
330000,7659.7089,1000.0,,,,,,,,,,
330000,,,,,,,,,,1000,6817.9637,11.9298
330500,,,-698.2957,11.64,0.0015,-0.0282,6.0717,263.5233,9.9091,,,
331000,,,-699.3514,11.7703,0.0014,-0.0279,5.6205,271.8111,9.4861,,,
331000,,,,,,,,,,1000,6810.5324,12.3146
331500,,,-695.9669,11.2132,0.0013,-0.0262,4.9316,147.3341,10.4499,,,
332000,,,-698.9526,11.7565,0.0015,-0.0308,6.9168,509.0504,7.562,,,
332000,,,,,,,,,,1000,6755.9401,12.3919
332500,,,-698.8235,8.1047,0.0016,-0.0289,6.3579,257.9799,9.8142,,,
333000,,,-699.6677,5.7837,0.002,-0.0358,5.2379,302.3657,5.7902,,,
333000,,,,,,,,,,1000,6642.0886,12.5488
333500,,,-698.8465,12.5364,0.0017,-0.0342,4.9648,181.2571,9.2034,,,
334000,,,-699.0493,9.7195,0.0017,-0.0299,6.2418,567.1337,6.9413,,,
334000,,,,,,,,,,1000,6766.6252,12.248
334500,,,-694.5326,9.265,0.0016,-0.0284,5.893,502.6279,12.1109,,,
335000,,,-699.0467,6.5864,0.0018,-0.0317,4.9659,186.9533,6.8053,,,
335000,7668.8516,1000.0,,,,,,,,,,
335000,,,,,,,,,,1000,6951.8277,11.223
335500,,,-702.7242,11.7347,0.0019,-0.0338,5.0186,291.2091,7.8776,,,
336000,,,-697.0916,7.7718,0.0019,-0.0318,7.0209,292.0372,7.705,,,
336000,,,,,,,,,,1000,6975.5099,12.4334
336500,,,-698.1053,9.618,0.0018,-0.0314,6.8963,480.4826,12.8052,,,
337000,,,-700.0419,9.9776,0.0019,-0.0319,5.9514,327.399,5.7764,,,
337000,,,,,,,,,,1000,6605.8313,12.0561
337500,,,-698.0201,7.581,0.0124,-0.0928,7.0765,501.053,10.2494,,,
338000,,,-700.2952,10.1212,0.0015,-0.0294,6.2626,432.3697,5.7895,,,
338000,,,,,,,,,,1000,7004.9479,12.3345
338500,,,-700.1843,10.7959,0.0015,-0.0286,7.2713,510.8727,8.4517,,,
339000,,,-700.0082,6.451,0.0014,-0.0259,6.7241,339.7926,12.1874,,,
339000,,,,,,,,,,1000,6762.4144,11.7724
339500,,,-695.8284,6.1054,0.0016,-0.0291,8.0229,571.8326,10.4405,,,
340000,,,-698.0573,6.081,0.0016,-0.0278,5.5638,596.1782,5.9361,,,
340000,7567.5888,1000.0,,,,,,,,,,
340000,,,,,,,,,,1000,7085.6771,11.275
340500,,,-696.9466,10.0921,0.0028,-0.0352,7.5384,479.3189,13.0535,,,
341000,,,-704.5723,5.8448,0.002,-0.0314,6.1784,271.8985,12.5561,,,
341000,,,,,,,,,,1000,6810.4161,12.2511
341500,,,-701.5165,8.6594,0.0018,-0.029,6.6419,378.6335,8.9144,,,
342000,,,-697.1409,7.1688,0.0019,-0.0313,6.7366,396.0145,9.752,,,
342000,,,,,,,,,,1000,6944.1838,12.2048
342500,,,-697.8894,8.0421,0.0018,-0.031,5.0278,354.938,9.5288,,,
343000,,,-699.6301,8.9265,0.0014,-0.0273,5.4752,396.1634,9.4223,,,
343000,,,,,,,,,,1000,7128.9098,12.1302
343500,,,-703.8984,12.6372,0.0017,-0.0308,7.4351,264.9833,9.5702,,,
344000,,,-699.9883,12.0466,0.0016,-0.03,7.4381,431.2246,6.1721,,,
344000,,,,,,,,,,1000,7083.2129,12.1635
344500,,,-698.3655,8.2783,0.0017,-0.0287,6.2018,314.9738,8.1655,,,
345000,,,-699.0658,9.734,0.0024,-0.0356,8.2115,828.8159,11.649,,,
345000,7698.067,1000.0,,,,,,,,,,
345000,,,,,,,,,,1000,6761.7931,11.5162
345500,,,-703.8591,11.5682,0.0023,-0.0379,8.6183,662.4517,8.6622,,,
346000,,,-706.3054,9.8358,0.0017,-0.0316,8.456,481.1346,11.4002,,,
346000,,,,,,,,,,1000,6617.3888,12.0215
346500,,,-707.0845,6.0001,0.002,-0.0358,7.7381,521.4356,8.9941,,,
