env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
3430000,0.9575,6.8,1.0,0.865,7.5586,0.9554,0.2692,0.0009,545.6241
3440000,0.9594,6.5,1.0,0.8619,7.6687,0.954,0.2696,0.0009,546.9026
3450000,0.96,6.4,1.0,0.8653,7.722,0.956,0.2691,0.0009,546.0535
3460000,0.9556,7.1,1.0,0.8644,7.4239,0.9547,0.2695,0.0009,546.4173
3470000,0.9463,8.6,1.0,0.849,7.9618,0.9482,0.2696,0.0009,546.5863
3480000,0.9412,9.4,1.0,0.8401,7.8555,0.9434,0.2695,0.0009,546.7554
3490000,0.9306,11.1,1.0,0.8708,7.4184,0.9577,0.2696,0.0009,545.8008
3500000,0.9631,5.9,1.0,0.8625,7.7101,0.9545,0.2695,0.0009,547.746
3510000,0.9537,7.4,1.0,0.8478,7.622,0.9466,0.2696,0.0009,547.0585
3520000,0.945,8.8,1.0,0.8434,7.4683,0.944,0.2699,0.0009,547.7995
3530000,0.9594,6.5,1.0,0.851,7.9365,0.9492,0.2701,0.0009,547.3431
3540000,0.95,8.0,1.0,0.8701,7.8802,0.959,0.2694,0.0009,546.3746
3550000,0.9594,6.5,1.0,0.8538,7.9302,0.9508,0.2699,0.0009,544.6039
3560000,0.9437,9.0,1.0,0.8644,7.874,0.9559,0.2696,0.0009,547.803
3570000,0.9469,8.5,1.0,0.8624,7.8989,0.955,0.27,0.0009,547.0497
3580000,0.9644,5.7,1.0,0.8486,7.5873,0.9469,0.27,0.0009,545.7442
3590000,0.9488,8.2,1.0,0.8462,7.6982,0.9461,0.27,0.0009,546.5744
3600000,0.9725,4.4,1.0,0.8729,7.6161,0.9596,0.2698,0.0009,543.5248
3610000,0.9587,6.6,1.0,0.8525,7.6982,0.9492,0.2701,0.0009,545.3059
3620000,0.9594,6.5,1.0,0.8422,7.8431,0.9443,0.2699,0.0009,546.7447
3630000,0.9594,6.5,1.0,0.8566,7.6278,0.9512,0.27,0.0009,547.4763
3640000,0.9613,6.2,1.0,0.8586,7.4405,0.9516,0.2705,0.0009,546.172
3650000,0.9563,7.0,1.0,0.8604,7.6628,0.9533,0.2703,0.0009,547.6451
3660000,0.9612,6.2,1.0,0.8637,7.5586,0.9546,0.2704,0.0009,544.3362
3670000,0.9575,6.8,1.0,0.8738,7.6746,0.9601,0.2701,0.0009,547.437
3680000,0.9587,6.6,1.0,0.8699,7.8247,0.9585,0.2707,0.0009,545.5157
3690000,0.9531,7.5,1.0,0.8507,7.5472,0.9479,0.2705,0.0009,546.7266
3700000,0.9538,7.4,1.0,0.8591,7.8186,0.9531,0.2708,0.0009,545.5492
3710000,0.945,8.8,1.0,0.847,7.4405,0.9457,0.2705,0.0009,544.0904
3720000,0.9363,10.2,1.0,0.8465,7.6687,0.9463,0.2709,0.0009,544.5667
3730000,0.9606,6.3,1.0,0.8434,7.5415,0.9442,0.2707,0.0009,545.9119
3740000,0.9519,7.7,1.0,0.8501,7.6628,0.9479,0.2709,0.0009,546.3221
3750000,0.9531,7.5,1.0,0.8428,7.722,0.9444,0.271,0.0009,545.4188
3760000,0.9575,6.8,1.0,0.8555,7.764,0.9511,0.2706,0.0009,545.3705
3770000,0.9375,10.0,1.0,0.8699,7.7942,0.9587,0.271,0.0009,546.5899
3780000,0.9463,8.6,1.0,0.8658,7.7042,0.9561,0.2712,0.0009,542.9201
3790000,0.9606,6.3,1.0,0.8645,7.6805,0.9555,0.2713,0.0009,543.8388
3800000,0.9656,5.5,1.0,0.879,7.716,0.963,0.271,0.0009,547.0331
3810000,0.9406,9.5,1.0,0.8642,7.6161,0.9551,0.271,0.0009,546.4577
3820000,0.9475,8.4,1.0,0.8567,7.5529,0.9509,0.2712,0.0009,545.0496
3830000,0.9513,7.8,1.0,0.8304,7.657,0.938,0.2708,0.0009,546.3014
3840000,0.9519,7.7,1.0,0.8646,7.6746,0.9555,0.2707,0.0009,544.6778
3850000,0.965,5.6,1.0,0.8487,7.8064,0.9477,0.2712,0.0009,544.5475
3860000,0.935,10.4,1.0,0.8574,7.5075,0.9512,0.2712,0.0009,547.9968
3870000,0.9587,6.6,1.0,0.8686,7.716,0.9576,0.2711,0.0009,548.2026
3880000,0.9544,7.3,1.0,0.8622,7.6453,0.9541,0.2718,0.0009,546.816
3890000,0.9325,10.8,1.0,0.8365,7.5873,0.9408,0.2714,0.0009,546.15
3900000,0.9475,8.4,1.0,0.8241,7.6805,0.9347,0.2713,0.0009,546.4635
3910000,0.9363,10.2,1.0,0.8648,7.4349,0.9546,0.2711,0.0009,545.6521
3920000,0.9456,8.7,1.0,0.8568,7.8864,0.9519,0.2718,0.0009,544.8636
3930000,0.96,6.4,1.0,0.8542,7.8309,0.9507,0.2714,0.0009,545.8393
3940000,0.9475,8.4,1.0,0.8462,7.8555,0.9466,0.2716,0.0009,548.0306
3950000,0.96,6.4,1.0,0.8521,7.8125,0.9492,0.2714,0.0009,545.2641
3960000,0.9694,4.9,1.0,0.8486,7.734,0.9474,0.2714,0.0009,545.9386
3970000,0.9656,5.5,1.0,0.8669,7.7101,0.9568,0.2715,0.0009,547.0208
3980000,0.9519,7.7,1.0,0.8624,7.6161,0.9543,0.2713,0.0009,543.5488
3990000,0.9531,7.5,1.0,0.8644,7.6982,0.9554,0.2717,0.0009,547.2318
4000000,0.9544,7.3,1.0,0.8642,7.5301,0.9548,0.2717,0.0009,547.1833
