env_steps,return,length,train/length,train/return,FPS,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
201350,,,50,-3.6209,83.2618,,,,,,,
201400,,,50,-3.043,83.5374,,,,,,,
201450,,,50,-2.8822,83.7073,,,,,,,
201500,,,,,,5.1163,0.0562,0.0,-0.005,0.0032,2.1589,0.6439
201500,,,50,-6.2904,83.087,,,,,,,
201550,,,50,-4.9067,83.1626,,,,,,,
201600,,,50,-6.5323,83.2186,,,,,,,
201650,,,50,-4.4996,83.7208,,,,,,,
201700,,,50,-5.6799,84.0768,,,,,,,
201750,,,50,-7.5867,83.7488,,,,,,,
201800,,,50,-3.5913,83.4077,,,,,,,
201850,,,50,-7.1415,83.3403,,,,,,,
201900,,,50,-5.1836,83.8774,,,,,,,
201950,,,50,-3.5526,83.8238,,,,,,,
202000,,,,,,5.0923,0.065,0.0001,-0.0069,0.0024,1.7551,0.4745
202000,,,50,-5.1748,83.4538,,,,,,,
202050,,,50,-5.2063,83.6017,,,,,,,
202100,,,50,-6.591,83.0567,,,,,,,
202150,,,50,-6.1475,83.7092,,,,,,,
202200,,,50,-5.2951,83.8342,,,,,,,
202250,,,50,-2.5332,83.9156,,,,,,,
202300,,,50,-7.5571,83.9351,,,,,,,
202350,,,50,-7.2189,83.534,,,,,,,
202400,,,50,-3.7477,83.9687,,,,,,,
202450,,,50,-4.8842,83.71,,,,,,,
202500,,,,,,5.0894,0.0662,0.0001,-0.0066,0.0021,1.4765,0.8805
202500,,,50,-5.1734,83.6551,,,,,,,
202550,,,50,-5.6626,83.6548,,,,,,,
202600,,,50,-5.1348,83.7045,,,,,,,
202650,,,50,-4.0336,83.6928,,,,,,,
202700,,,50,-6.0998,83.7585,,,,,,,
202750,,,50,-6.2446,82.8267,,,,,,,
202800,,,50,-5.994,83.7998,,,,,,,
202850,,,50,-7.7932,83.553,,,,,,,
202900,,,50,-6.1929,82.8555,,,,,,,
202950,,,50,-6.3003,83.4083,,,,,,,
203000,,,,,,5.091,0.062,0.0,-0.0056,0.0027,2.1496,0.8039
203000,,,50,-3.7751,82.9819,,,,,,,
203050,,,50,-3.2922,83.3054,,,,,,,
203100,,,50,-5.1185,85.964,,,,,,,
203150,,,50,-4.5319,90.4318,,,,,,,
203200,,,50,-3.3224,90.5438,,,,,,,
203250,,,50,-4.1584,90.4028,,,,,,,
203300,,,50,-6.2549,90.5729,,,,,,,
203350,,,50,-3.7877,90.114,,,,,,,
203400,,,50,-4.5484,87.6121,,,,,,,
203450,,,50,-7.6948,83.5555,,,,,,,
203500,,,,,,5.0657,0.0511,0.0,-0.005,0.0019,1.3546,0.3845
203500,,,50,-3.3025,83.1373,,,,,,,
203550,,,50,-3.1234,83.6913,,,,,,,
203600,,,50,-5.7363,83.6313,,,,,,,
203650,,,50,-6.7282,83.5919,,,,,,,
203700,,,50,-7.7134,83.1289,,,,,,,
203750,,,50,-4.8972,83.0744,,,,,,,
203800,,,50,-4.991,83.8153,,,,,,,
203850,,,50,-6.5057,83.0124,,,,,,,
203900,,,50,-5.2448,82.4231,,,,,,,
203950,,,50,-4.5512,83.6704,,,,,,,
204000,,,,,,5.1231,0.0417,0.0001,-0.0063,0.0024,1.4018,0.4315
204000,,,50,-7.7092,81.5313,,,,,,,
204050,,,50,-2.6005,83.367,,,,,,,
204100,,,50,-2.7794,83.2487,,,,,,,
204150,,,50,-7.191,82.5592,,,,,,,
204200,,,50,-7.5282,83.8248,,,,,,,
204250,,,50,-4.5128,83.9117,,,,,,,
204300,,,50,-3.3721,82.322,,,,,,,
204350,,,50,-6.2589,83.5308,,,,,,,
204400,,,50,-4.984,83.7528,,,,,,,
204450,,,50,-3.4691,83.8063,,,,,,,
204500,,,,,,5.0895,0.0501,0.0,-0.0051,0.0019,1.1063,0.3579
204500,,,50,-5.0451,83.1768,,,,,,,
204550,,,50,-7.9144,82.7666,,,,,,,
204600,,,50,-5.8498,83.0893,,,,,,,
204650,,,50,-2.7966,83.2601,,,,,,,
204700,,,50,-4.2773,83.7395,,,,,,,
204750,,,50,-4.3062,82.3721,,,,,,,
204800,,,50,-6.9558,82.8196,,,,,,,
204850,,,50,-5.214,82.7015,,,,,,,
204900,,,50,-4.5746,83.7385,,,,,,,
204950,,,50,-4.3642,83.5113,,,,,,,
205000,,,,,,5.1326,0.0479,0.0001,-0.0057,0.0026,1.9777,0.3948
205000,-4.3133,50.0,,,,,,,,,,
205000,,,50,-6.0242,72.8247,,,,,,,
205050,,,50,-4.6697,83.5219,,,,,,,
205100,,,50,-5.2861,83.8258,,,,,,,
205150,,,50,-3.0621,83.8398,,,,,,,
205200,,,50,-2.929,83.2144,,,,,,,
205250,,,50,-6.558,83.4934,,,,,,,
205300,,,50,-2.9474,88.6724,,,,,,,
205350,,,50,-4.2114,90.487,,,,,,,
205400,,,50,-6.157,89.0938,,,,,,,
205450,,,50,-6.3831,83.7824,,,,,,,
205500,,,,,,5.0367,0.0523,0.0001,-0.006,0.0017,1.073,0.3524
205500,,,50,-4.561,83.582,,,,,,,
205550,,,50,-3.8418,83.6329,,,,,,,
205600,,,50,-3.65,83.7034,,,,,,,
205650,,,50,-3.7422,83.7368,,,,,,,
205700,,,50,-2.7655,83.5333,,,,,,,
205750,,,50,-6.6405,83.8824,,,,,,,
205800,,,50,-4.5847,83.5385,,,,,,,
205850,,,50,-3.0984,83.8891,,,,,,,
205900,,,50,-3.49,84.0496,,,,,,,
205950,,,50,-6.0978,83.5114,,,,,,,
206000,,,,,,5.0249,0.0608,0.0,-0.0041,0.0018,1.0989,0.5046
206000,,,50,-4.8312,83.6961,,,,,,,
206050,,,50,-4.9022,83.514,,,,,,,
206100,,,50,-3.889,82.8737,,,,,,,
206150,,,50,-7.2154,83.5834,,,,,,,
206200,,,50,-5.4663,83.5178,,,,,,,
206250,,,50,-5.2685,82.2345,,,,,,,
206300,,,50,-6.2909,83.5452,,,,,,,
206350,,,50,-6.004,83.43,,,,,,,
206400,,,50,-5.333,83.5075,,,,,,,
206450,,,50,-3.6327,83.8513,,,,,,,
206500,,,,,,5.0241,0.051,0.0001,-0.0053,0.0025,1.6698,0.3502
206500,,,50,-5.1194,83.5683,,,,,,,
206550,,,50,-4.1259,83.6167,,,,,,,
206600,,,50,-5.5779,83.638,,,,,,,
206650,,,50,-4.2325,83.6293,,,,,,,
206700,,,50,-5.4562,83.6307,,,,,,,
206750,,,50,-5.9829,83.737,,,,,,,
206800,,,50,-6.4582,84.0326,,,,,,,
206850,,,50,-5.1565,83.9067,,,,,,,
206900,,,50,-2.9591,83.6885,,,,,,,
206950,,,50,-7.5407,83.7915,,,,,,,
207000,,,,,,5.0359,0.0355,0.0,-0.0052,0.0014,1.0272,0.2046
207000,,,50,-5.6801,83.8436,,,,,,,
207050,,,50,-5.7665,83.7917,,,,,,,
207100,,,50,-6.2307,83.7192,,,,,,,
207150,,,50,-2.3924,83.546,,,,,,,
207200,,,50,-7.04,81.5499,,,,,,,
207250,,,50,-4.5565,84.0066,,,,,,,
207300,,,50,-3.5328,83.7908,,,,,,,
207350,,,50,-5.2798,88.2193,,,,,,,
207400,,,50,-2.5563,90.3969,,,,,,,
207450,,,50,-4.1081,80.2914,,,,,,,
207500,,,,,,5.0301,0.0439,0.0001,-0.0066,0.002,1.884,0.7166
207500,,,50,-3.6818,84.7559,,,,,,,
207550,,,50,-6.8762,90.4724,,,,,,,
207600,,,50,-5.2543,90.5418,,,,,,,
207650,,,50,-7.1125,90.3375,,,,,,,
207700,,,50,-7.9337,90.4371,,,,,,,
207750,,,50,-4.8877,90.1277,,,,,,,
207800,,,50,-7.582,83.1891,,,,,,,
207850,,,50,-3.7773,83.8343,,,,,,,
207900,,,50,-4.421,85.2198,,,,,,,
207950,,,50,-5.8706,90.46,,,,,,,
208000,,,,,,4.9793,0.0641,0.0001,-0.0059,0.0019,0.9836,0.5619
208000,,,50,-3.9471,90.4318,,,,,,,
208050,,,50,-5.8614,90.4938,,,,,,,
208100,,,50,-4.8053,90.6084,,,,,,,
208150,,,50,-5.767,90.3136,,,,,,,
208200,,,50,-3.6348,90.6961,,,,,,,
208250,,,50,-5.7087,90.5671,,,,,,,
208300,,,50,-2.4977,90.179,,,,,,,
208350,,,50,-5.6247,90.5696,,,,,,,
208400,,,50,-7.2297,90.5529,,,,,,,
208450,,,50,-6.0312,84.4884,,,,,,,
208500,,,,,,4.9866,0.0449,0.0,-0.0059,0.0022,1.425,0.531
208500,,,50,-5.844,82.2389,,,,,,,
208550,,,50,-6.8898,83.8786,,,,,,,
208600,,,50,-7.6181,83.9705,,,,,,,
208650,,,50,-5.3155,83.631,,,,,,,
208700,,,50,-2.8164,83.7015,,,,,,,
208750,,,50,-4.1291,87.8922,,,,,,,
208800,,,50,-5.886,90.0085,,,,,,,
208850,,,50,-4.4811,82.8197,,,,,,,
208900,,,50,-3.4553,83.9677,,,,,,,
208950,,,50,-7.9608,83.7569,,,,,,,
209000,,,,,,4.9765,0.0677,0.0,-0.0049,0.0019,1.5773,0.2868
209000,,,50,-5.1177,83.9033,,,,,,,
209050,,,50,-2.8814,83.5135,,,,,,,
209100,,,50,-5.3647,83.8028,,,,,,,
209150,,,50,-5.2189,83.9472,,,,,,,
209200,,,50,-5.4709,83.8736,,,,,,,
209250,,,50,-5.0602,84.0028,,,,,,,
209300,,,50,-4.7219,83.7509,,,,,,,
209350,,,50,-4.1904,83.739,,,,,,,
209400,,,50,-4.3119,83.563,,,,,,,
209450,,,50,-5.3186,83.5972,,,,,,,
209500,,,,,,5.054,0.0652,0.0,-0.005,0.002,1.4861,0.6534
209500,,,50,-4.7979,83.7657,,,,,,,
209550,,,50,-7.4537,83.7972,,,,,,,
209600,,,50,-6.831,83.9665,,,,,,,
209650,,,50,-8.0605,90.451,,,,,,,
209700,,,50,-5.1505,90.3837,,,,,,,
209750,,,50,-2.8702,84.2496,,,,,,,
209800,,,50,-4.2242,83.7509,,,,,,,
209850,,,50,-8.0948,87.0342,,,,,,,
209900,,,50,-5.3357,90.6654,,,,,,,
209950,,,50,-4.9912,90.4466,,,,,,,
210000,,,,,,4.9373,0.0414,0.0,-0.0051,0.0022,1.2211,0.4935
210000,-3.9061,50.0,,,,,,,,,,
210000,,,50,-3.4856,79.1206,,,,,,,
210050,,,50,-5.1056,90.0596,,,,,,,
210100,,,50,-7.384,90.5203,,,,,,,
210150,,,50,-2.5669,90.4615,,,,,,,
210200,,,50,-5.8624,90.3476,,,,,,,
210250,,,50,-7.2777,90.5331,,,,,,,
210300,,,50,-4.9301,90.3588,,,,,,,
210350,,,50,-3.8989,90.5673,,,,,,,
210400,,,50,-7.2826,90.3987,,,,,,,
210450,,,50,-5.7351,90.4613,,,,,,,
210500,,,,,,4.9147,0.0534,0.0,-0.0036,0.0023,1.6683,0.3796
210500,,,50,-7.8286,89.0635,,,,,,,
210550,,,50,-6.185,90.2915,,,,,,,
210600,,,50,-5.505,90.451,,,,,,,
210650,,,50,-4.6588,90.2692,,,,,,,
210700,,,50,-5.3472,90.4895,,,,,,,
210750,,,50,-6.6854,90.3669,,,,,,,
210800,,,50,-5.5746,90.5368,,,,,,,
210850,,,50,-4.3897,90.2597,,,,,,,
210900,,,50,-3.7898,90.6856,,,,,,,
210950,,,50,-2.7113,90.2985,,,,,,,
211000,,,,,,4.9981,0.0472,0.0001,-0.0089,0.0016,1.0504,0.2487
211000,,,50,-3.766,90.5016,,,,,,,
211050,,,50,-3.0252,90.402,,,,,,,
211100,,,50,-5.3223,90.3847,,,,,,,
211150,,,50,-5.8853,90.5453,,,,,,,
211200,,,50,-2.7393,90.1755,,,,,,,
211250,,,50,-6.3115,90.3871,,,,,,,
211300,,,50,-2.5965,90.1401,,,,,,,
211350,,,50,-4.1085,90.5392,,,,,,,
211400,,,50,-4.8151,90.2968,,,,,,,
211450,,,50,-4.6973,90.553,,,,,,,
211500,,,,,,4.9511,0.0513,0.0,-0.0042,0.0017,0.9648,0.4089
211500,,,50,-6.8675,90.2588,,,,,,,
211550,,,50,-5.1191,90.5965,,,,,,,
211600,,,50,-5.5996,90.5403,,,,,,,
211650,,,50,-3.2046,90.4894,,,,,,,
211700,,,50,-5.7278,90.2952,,,,,,,
211750,,,50,-4.4642,90.3199,,,,,,,
211800,,,50,-1.8046,90.6151,,,,,,,
211850,,,50,-3.3346,90.2768,,,,,,,
211900,,,50,-4.1772,90.7048,,,,,,,
211950,,,50,-4.9587,90.3192,,,,,,,
212000,,,,,,4.8794,0.0578,0.0001,-0.0049,0.0026,2.1914,0.6502
212000,,,50,-2.7931,90.4742,,,,,,,
212050,,,50,-6.2276,90.4082,,,,,,,
212100,,,50,-3.0184,90.3344,,,,,,,
212150,,,50,-5.7652,90.41,,,,,,,
212200,,,50,-6.0771,90.2274,,,,,,,
212250,,,50,-6.5093,90.6305,,,,,,,
212300,,,50,-4.746,86.3564,,,,,,,
212350,,,50,-6.0037,90.5698,,,,,,,
212400,,,50,-5.8957,89.9583,,,,,,,
212450,,,50,-6.6383,90.5243,,,,,,,
212500,,,,,,4.9731,0.0558,0.0,-0.0047,0.0027,1.6135,0.5093
212500,,,50,-4.67,90.2068,,,,,,,
212550,,,50,-4.5251,90.5884,,,,,,,
212600,,,50,-3.943,90.2208,,,,,,,
212650,,,50,-7.6905,90.3786,,,,,,,
212700,,,50,-6.2691,90.3138,,,,,,,
212750,,,50,-7.6452,90.6508,,,,,,,
212800,,,50,-2.7827,90.2964,,,,,,,
212850,,,50,-4.8663,90.5166,,,,,,,
212900,,,50,-3.4496,90.3462,,,,,,,
212950,,,50,-5.0711,90.4054,,,,,,,
213000,,,,,,4.9032,0.0481,0.0,-0.0038,0.0017,0.9906,0.3805
213000,,,50,-7.301,90.5823,,,,,,,
213050,,,50,-5.4669,90.257,,,,,,,
213100,,,50,-3.4543,90.3814,,,,,,,
213150,,,50,-4.5685,90.3877,,,,,,,
213200,,,50,-5.5455,90.4257,,,,,,,
213250,,,50,-4.0729,90.4153,,,,,,,
213300,,,50,-7.0797,90.4669,,,,,,,
213350,,,50,-2.2895,90.4037,,,,,,,
213400,,,50,-4.535,90.4706,,,,,,,
213450,,,50,-2.8654,90.6875,,,,,,,
213500,,,,,,4.8844,0.0422,0.0,-0.0049,0.0019,0.8352,0.4896
213500,,,50,-7.8007,90.2186,,,,,,,
213550,,,50,-7.5345,90.5175,,,,,,,
213600,,,50,-3.7507,90.5961,,,,,,,
213650,,,50,-2.7397,90.6923,,,,,,,
213700,,,50,-2.303,90.6736,,,,,,,
213750,,,50,-6.5043,90.4411,,,,,,,
213800,,,50,-5.1062,90.4247,,,,,,,
213850,,,50,-3.5696,90.558,,,,,,,
213900,,,50,-5.034,90.5082,,,,,,,
213950,,,50,-5.877,90.5499,,,,,,,
214000,,,,,,4.9329,0.0487,0.0001,-0.0066,0.0026,1.6404,0.5765
214000,,,50,-7.972,84.338,,,,,,,
214050,,,50,-6.8065,83.0805,,,,,,,
214100,,,50,-4.4961,82.9866,,,,,,,
214150,,,50,-5.9559,83.8419,,,,,,,
214200,,,50,-4.6107,82.7202,,,,,,,
214250,,,50,-4.0913,82.866,,,,,,,
214300,,,50,-6.1996,83.3607,,,,,,,
214350,,,50,-5.8201,83.1668,,,,,,,
214400,,,50,-3.7541,83.9711,,,,,,,
214450,,,50,-6.3375,82.4391,,,,,,,
214500,,,,,,4.872,0.0399,0.0,-0.0051,0.002,1.6535,0.4715
214500,,,50,-3.6519,82.9701,,,,,,,
214550,,,50,-4.3777,83.0605,,,,,,,
214600,,,50,-7.1696,83.8155,,,,,,,
214650,,,50,-4.3233,83.9043,,,,,,,
214700,,,50,-4.4103,83.5459,,,,,,,
214750,,,50,-6.2138,84.0717,,,,,,,
214800,,,50,-5.0743,83.1233,,,,,,,
214850,,,50,-3.3909,83.5449,,,,,,,
214900,,,50,-6.6037,83.3239,,,,,,,
214950,,,50,-4.6961,83.7429,,,,,,,
215000,,,,,,4.9078,0.0406,0.0,-0.0041,0.0024,1.5562,0.36
215000,-4.1875,50.0,,,,,,,,,,
215000,,,50,-3.0502,72.4241,,,,,,,
215050,,,50,-5.4344,83.4551,,,,,,,
215100,,,50,-3.6999,83.0565,,,,,,,
215150,,,50,-3.5145,83.8001,,,,,,,
215200,,,50,-6.2139,83.6552,,,,,,,
215250,,,50,-8.4979,83.323,,,,,,,
215300,,,50,-4.3574,83.8669,,,,,,,
215350,,,50,-3.2023,83.8092,,,,,,,
215400,,,50,-7.8898,83.5139,,,,,,,
215450,,,50,-6.5664,81.2955,,,,,,,
215500,,,,,,4.8542,0.0615,0.0001,-0.0059,0.0019,1.1859,0.4449
215500,,,50,-6.2458,83.8382,,,,,,,
215550,,,50,-7.4626,81.9129,,,,,,,
215600,,,50,-5.0365,82.9495,,,,,,,
215650,,,50,-7.7501,83.4496,,,,,,,
215700,,,50,-2.0917,83.7631,,,,,,,
215750,,,50,-7.238,83.444,,,,,,,
215800,,,50,-5.7719,83.5274,,,,,,,
215850,,,50,-6.0179,83.5369,,,,,,,
215900,,,50,-3.7556,83.6225,,,,,,,
215950,,,50,-2.2671,83.5722,,,,,,,
216000,,,,,,4.9522,0.0539,0.0001,-0.0061,0.003,1.9677,0.4419
216000,,,50,-4.949,83.417,,,,,,,
216050,,,50,-4.2385,83.6909,,,,,,,
216100,,,50,-4.5131,83.3397,,,,,,,
216150,,,50,-4.1126,83.8299,,,,,,,
216200,,,50,-6.6818,83.0514,,,,,,,
216250,,,50,-3.4409,83.7851,,,,,,,
216300,,,50,-5.6578,83.4747,,,,,,,
216350,,,50,-4.2752,83.5916,,,,,,,
216400,,,50,-3.732,83.7915,,,,,,,
216450,,,50,-3.8688,83.0742,,,,,,,
216500,,,,,,4.8517,0.0431,0.0001,-0.0075,0.0026,1.8376,0.3191
216500,,,50,-2.8516,89.333,,,,,,,
216550,,,50,-3.9556,90.2253,,,,,,,
216600,,,50,-5.4269,89.921,,,,,,,
216650,,,50,-6.7525,90.0882,,,,,,,
216700,,,50,-5.9396,90.3283,,,,,,,
216750,,,50,-4.6366,90.487,,,,,,,
216800,,,50,-6.0868,90.3078,,,,,,,
216850,,,50,-2.4931,90.3795,,,,,,,
216900,,,50,-6.0636,90.5767,,,,,,,
216950,,,50,-4.7475,90.2125,,,,,,,
217000,,,,,,4.8207,0.0523,0.0,-0.0044,0.0027,1.9774,0.5205
217000,,,50,-5.1238,90.0495,,,,,,,
217050,,,50,-6.4871,90.3281,,,,,,,
217100,,,50,-6.6795,89.4911,,,,,,,
217150,,,50,-7.2865,83.6816,,,,,,,
217200,,,50,-3.599,83.5949,,,,,,,
217250,,,50,-3.3641,83.6577,,,,,,,
217300,,,50,-5.208,90.1674,,,,,,,
217350,,,50,-6.4609,88.8466,,,,,,,
217400,,,50,-4.2555,83.0072,,,,,,,
217450,,,50,-4.9632,83.4919,,,,,,,
217500,,,,,,4.8939,0.0339,0.0,-0.0038,0.0017,0.8824,0.2581
217500,,,50,-3.4634,81.5539,,,,,,,
217550,,,50,-5.415,83.0513,,,,,,,
217600,,,50,-4.4472,83.877,,,,,,,
217650,,,50,-3.0095,83.7695,,,,,,,
217700,,,50,-5.5665,83.1081,,,,,,,
217750,,,50,-6.3968,83.883,,,,,,,
217800,,,50,-6.3881,82.7954,,,,,,,
217850,,,50,-2.813,83.9221,,,,,,,
217900,,,50,-4.2602,83.9747,,,,,,,
217950,,,50,-3.6851,83.609,,,,,,,
218000,,,,,,4.8716,0.0343,0.0,-0.0053,0.0025,1.7743,0.276
218000,,,50,-4.7093,83.2603,,,,,,,
218050,,,50,-6.1404,82.99,,,,,,,
218100,,,50,-5.3344,83.8772,,,,,,,
218150,,,50,-5.6613,83.5328,,,,,,,
218200,,,50,-7.6256,83.7431,,,,,,,
218250,,,50,-7.6818,83.7328,,,,,,,
218300,,,50,-4.328,83.3095,,,,,,,
218350,,,50,-3.4065,90.3952,,,,,,,
218400,,,50,-4.8075,90.4717,,,,,,,
218450,,,50,-6.3767,90.4436,,,,,,,
218500,,,,,,4.905,0.0543,0.0001,-0.0059,0.0015,0.9597,0.4424
218500,,,50,-5.5771,90.2619,,,,,,,
218550,,,50,-4.1486,90.4128,,,,,,,
218600,,,50,-3.6063,90.5418,,,,,,,
218650,,,50,-4.3751,90.4633,,,,,,,
218700,,,50,-2.7089,90.515,,,,,,,
218750,,,50,-6.453,90.7007,,,,,,,
218800,,,50,-5.7431,90.3437,,,,,,,
218850,,,50,-6.4743,90.5917,,,,,,,
218900,,,50,-4.9935,90.3443,,,,,,,
218950,,,50,-5.4875,90.4434,,,,,,,
219000,,,,,,4.8839,0.0297,0.0,-0.0046,0.0025,1.5,0.3073
219000,,,50,-6.6534,90.3989,,,,,,,
219050,,,50,-5.9124,86.4406,,,,,,,
219100,,,50,-3.4978,83.0684,,,,,,,
219150,,,50,-6.6337,83.1449,,,,,,,
219200,,,50,-4.1606,83.9683,,,,,,,
219250,,,50,-4.4884,83.9113,,,,,,,
219300,,,50,-4.8924,83.8387,,,,,,,
219350,,,50,-2.8353,82.7525,,,,,,,
219400,,,50,-4.1526,83.9516,,,,,,,
219450,,,50,-3.3282,81.3548,,,,,,,
219500,,,,,,4.8894,0.0586,0.0,-0.0041,0.0021,1.5639,0.3606
219500,,,50,-5.1397,83.7788,,,,,,,
219550,,,50,-7.1174,83.325,,,,,,,
219600,,,50,-6.0961,83.5329,,,,,,,
219650,,,50,-4.7707,83.3282,,,,,,,
219700,,,50,-4.7833,83.9729,,,,,,,
219750,,,50,-6.9604,82.8373,,,,,,,
219800,,,50,-6.193,83.3879,,,,,,,
219850,,,50,-6.2478,83.2744,,,,,,,
219900,,,50,-2.7592,83.8415,,,,,,,
219950,,,50,-7.0246,83.2111,,,,,,,
220000,,,,,,4.8671,0.0371,0.0001,-0.0057,0.0013,0.5072,0.2062
220000,-4.3125,50.0,,,,,,,,,,
220000,,,50,-5.2301,74.267,,,,,,,
220050,,,50,-4.4522,83.6198,,,,,,,
220100,,,50,-6.7609,84.114,,,,,,,
220150,,,50,-4.6783,83.8867,,,,,,,
220200,,,50,-3.4709,83.1103,,,,,,,
220250,,,50,-5.364,82.3303,,,,,,,
220300,,,50,-4.2758,83.806,,,,,,,
220350,,,50,-5.3472,83.7748,,,,,,,
220400,,,50,-6.6859,83.8551,,,,,,,
220450,,,50,-3.5394,80.9867,,,,,,,
220500,,,,,,4.8504,0.0412,0.0,-0.0053,0.0021,1.3417,0.4792
220500,,,50,-3.5609,83.8925,,,,,,,
220550,,,50,-5.312,83.047,,,,,,,
220600,,,50,-7.721,83.7599,,,,,,,
220650,,,50,-6.4219,83.0196,,,,,,,
220700,,,50,-2.6425,83.6905,,,,,,,
220750,,,50,-2.9454,83.6859,,,,,,,
220800,,,50,-6.1285,82.2346,,,,,,,
220850,,,50,-6.4743,83.0596,,,,,,,
220900,,,50,-6.4557,82.7707,,,,,,,
220950,,,50,-6.5329,83.9373,,,,,,,
221000,,,,,,4.8133,0.041,0.0001,-0.0055,0.0016,0.8953,0.3249
221000,,,50,-4.5048,82.5777,,,,,,,
221050,,,50,-5.882,83.7087,,,,,,,
221100,,,50,-5.3268,83.1299,,,,,,,
221150,,,50,-5.6423,83.4557,,,,,,,
221200,,,50,-6.2347,83.64,,,,,,,
221250,,,50,-7.138,83.1021,,,,,,,
221300,,,50,-4.9945,83.1743,,,,,,,
221350,,,50,-5.642,84.1033,,,,,,,
221400,,,50,-6.3823,82.7498,,,,,,,
221450,,,50,-5.1561,83.1236,,,,,,,
221500,,,,,,4.8332,0.0306,0.0001,-0.007,0.0017,1.104,0.2376
221500,,,50,-6.1999,83.9046,,,,,,,
221550,,,50,-2.9972,83.3097,,,,,,,
221600,,,50,-4.6991,83.2263,,,,,,,
221650,,,50,-5.6224,83.5755,,,,,,,
221700,,,50,-6.6972,83.461,,,,,,,
221750,,,50,-4.1892,88.4798,,,,,,,
221800,,,50,-3.8511,90.5129,,,,,,,
221850,,,50,-5.7778,90.3349,,,,,,,
221900,,,50,-4.5063,90.3352,,,,,,,
221950,,,50,-2.6875,84.2434,,,,,,,
222000,,,,,,4.86,0.0677,0.0001,-0.0059,0.0017,0.75,0.4372
222000,,,50,-6.8491,82.3643,,,,,,,
222050,,,50,-6.2833,83.6581,,,,,,,
222100,,,50,-4.4345,83.912,,,,,,,
222150,,,50,-7.2525,83.5424,,,,,,,
222200,,,50,-4.911,83.102,,,,,,,
222250,,,50,-2.7938,83.4631,,,,,,,
222300,,,50,-6.8656,83.6424,,,,,,,
222350,,,50,-7.4712,83.1026,,,,,,,
222400,,,50,-6.3718,82.4025,,,,,,,
222450,,,50,-5.454,83.3244,,,,,,,
222500,,,,,,4.8048,0.0587,0.0,-0.0049,0.0017,1.0684,0.4825
222500,,,50,-4.9478,81.1663,,,,,,,
222550,,,50,-3.358,83.7591,,,,,,,
222600,,,50,-3.4476,83.6049,,,,,,,
222650,,,50,-2.9572,83.6272,,,,,,,
222700,,,50,-2.6475,82.5965,,,,,,,
222750,,,50,-5.1827,82.8737,,,,,,,
222800,,,50,-6.759,83.2312,,,,,,,
222850,,,50,-7.1193,82.9277,,,,,,,
222900,,,50,-6.1649,83.8141,,,,,,,
222950,,,50,-5.0357,82.7244,,,,,,,
223000,,,,,,4.8398,0.0402,0.0001,-0.0071,0.0028,2.2917,0.2408
223000,,,50,-3.5801,83.2206,,,,,,,
223050,,,50,-6.6581,82.9473,,,,,,,
223100,,,50,-6.7525,81.8755,,,,,,,
223150,,,50,-6.9629,83.3106,,,,,,,
223200,,,50,-4.467,82.9316,,,,,,,
223250,,,50,-7.2368,80.8829,,,,,,,
223300,,,50,-3.8792,83.8573,,,,,,,
223350,,,50,-6.116,83.8465,,,,,,,
223400,,,50,-4.3041,83.7147,,,,,,,
223450,,,50,-5.2745,84.1418,,,,,,,
223500,,,,,,4.776,0.0362,0.0,-0.0043,0.0015,0.9625,0.2584
223500,,,50,-6.3462,84.214,,,,,,,
223550,,,50,-6.1556,82.3901,,,,,,,
223600,,,50,-6.1537,82.6063,,,,,,,
223650,,,50,-4.2761,83.3608,,,,,,,
223700,,,50,-2.8459,83.6474,,,,,,,
223750,,,50,-7.019,83.7818,,,,,,,
223800,,,50,-4.7538,83.6998,,,,,,,
223850,,,50,-5.0988,83.8215,,,,,,,
223900,,,50,-6.24,83.5423,,,,,,,
223950,,,50,-7.0346,83.7068,,,,,,,
224000,,,,,,4.7877,0.0485,0.0,-0.0052,0.0024,1.6828,0.4761
224000,,,50,-4.8339,83.7744,,,,,,,
224050,,,50,-7.9205,83.7709,,,,,,,
224100,,,50,-6.3371,87.5171,,,,,,,
224150,,,50,-4.8798,90.711,,,,,,,
224200,,,50,-7.4088,90.7453,,,,,,,
224250,,,50,-4.7768,90.4261,,,,,,,
224300,,,50,-3.2455,84.7254,,,,,,,
224350,,,50,-6.1751,83.9894,,,,,,,
224400,,,50,-2.099,83.949,,,,,,,
224450,,,50,-5.829,83.8018,,,,,,,
224500,,,,,,4.7259,0.0289,0.0,-0.0038,0.0023,1.8952,0.2657
224500,,,50,-4.028,83.7338,,,,,,,
224550,,,50,-4.935,82.95,,,,,,,
224600,,,50,-7.2966,81.9724,,,,,,,
224650,,,50,-5.9441,83.7392,,,,,,,
224700,,,50,-5.9027,83.24,,,,,,,
224750,,,50,-4.2551,83.3885,,,,,,,
224800,,,50,-5.7922,83.7726,,,,,,,
224850,,,50,-6.765,83.588,,,,,,,
224900,,,50,-3.7014,83.8826,,,,,,,
224950,,,50,-3.6541,83.3407,,,,,,,
225000,,,,,,4.7956,0.0458,0.0,-0.0045,0.0022,1.4444,0.3811
225000,-3.5269,50.0,,,,,,,,,,
225000,,,50,-2.5386,73.8849,,,,,,,
225050,,,50,-5.4337,82.8851,,,,,,,
