env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
9014,,,80,370.3211,87.1529,,,,,,,
9055,,,41,198.3063,85.2541,,,,,,,
9105,,,50,254.674,81.9618,,,,,,,
9176,,,71,316.2658,82.0147,,,,,,,
9264,,,88,450.3639,82.1502,,,,,,,
9325,,,61,319.446,82.0767,,,,,,,
9388,,,63,329.6286,82.3671,,,,,,,
9497,,,109,520.877,82.0882,,,,,,,
9500,,,,,,3021.5688,2828.3735,17006.6445,3021.5688,60.6327,889.6531,0.6255
9592,,,95,442.6532,85.7529,,,,,,,
9624,,,32,158.761,82.2878,,,,,,,
9672,,,48,261.0595,82.2308,,,,,,,
9729,,,57,298.7121,82.2375,,,,,,,
9794,,,65,349.4458,82.2192,,,,,,,
9884,,,90,412.0688,82.2594,,,,,,,
9954,,,70,298.9558,81.5237,,,,,,,
10000,,,,,,2945.4385,2746.8794,9816.3154,2945.4385,39.0743,329.0835,1.0
10000,353.4999,71.6,,,,,,,,,,
10005,,,51,252.1544,51.4001,,,,,,,
10078,,,73,317.2318,86.0461,,,,,,,
10118,,,40,202.9242,82.3504,,,,,,,
10173,,,55,255.3311,82.2942,,,,,,,
10237,,,64,344.2391,82.1474,,,,,,,
10295,,,58,309.0113,83.5043,,,,,,,
10343,,,48,260.332,87.279,,,,,,,
10384,,,41,208.4043,87.945,,,,,,,
10465,,,81,444.1917,87.2562,,,,,,,
10500,,,,,,3055.4961,2853.8994,15502.6436,3055.4961,53.5534,703.7921,1.2371
10500,,,35,175.2461,87.4427,,,,,,,
10559,,,59,263.9948,87.254,,,,,,,
10602,,,43,230.2256,86.99,,,,,,,
10673,,,71,381.2661,84.8232,,,,,,,
10710,,,37,185.9583,82.3837,,,,,,,
10800,,,90,473.7034,82.3736,,,,,,,
10944,,,144,685.5996,82.5661,,,,,,,
11000,,,,,,3106.3672,2897.2732,16062.9414,3106.3672,45.3714,365.9894,1.3437
11011,,,67,322.1339,82.3442,,,,,,,
11095,,,84,426.4409,82.0711,,,,,,,
11182,,,87,395.4763,82.3278,,,,,,,
11254,,,72,372.5272,81.9194,,,,,,,
11337,,,83,439.4547,81.7151,,,,,,,
11421,,,84,434.4206,82.0586,,,,,,,
11451,,,30,147.8767,82.5109,,,,,,,
11500,,,,,,3218.845,3007.7771,14456.8359,3218.845,54.9874,633.2264,1.3023
11521,,,70,364.9167,82.3147,,,,,,,
11590,,,69,364.9561,82.4426,,,,,,,
11682,,,92,406.5151,82.269,,,,,,,
11747,,,65,330.958,81.5981,,,,,,,
11817,,,70,380.7114,86.2321,,,,,,,
11878,,,61,287.5447,86.9562,,,,,,,
11966,,,88,407.3594,87.1581,,,,,,,
12000,,,,,,3078.2375,2854.5674,12086.7822,3078.2375,54.9748,474.3788,1.6206
12041,,,75,398.1434,86.8129,,,,,,,
12139,,,98,456.1125,87.2004,,,,,,,
12255,,,116,578.6409,83.6235,,,,,,,
12312,,,57,264.6468,81.8283,,,,,,,
12367,,,55,257.2918,81.7645,,,,,,,
12429,,,62,308.4153,81.7926,,,,,,,
12456,,,27,132.1898,81.6215,,,,,,,
12500,,,,,,3040.6558,2813.7156,11692.7129,3040.6558,57.4275,647.9073,1.6103
12557,,,101,521.7582,81.4306,,,,,,,
12635,,,78,349.8552,81.6201,,,,,,,
12688,,,53,247.8396,81.4996,,,,,,,
12770,,,82,392.2626,86.6168,,,,,,,
12850,,,80,421.1809,81.8975,,,,,,,
12909,,,59,302.1441,82.3671,,,,,,,
12965,,,56,246.2827,82.0662,,,,,,,
13000,,,,,,3135.0022,2907.3718,13339.9375,3135.0022,49.5807,194.0333,1.6353
13012,,,47,236.0206,81.7628,,,,,,,
13067,,,55,264.9326,82.3331,,,,,,,
13152,,,85,453.402,81.8126,,,,,,,
13171,,,19,92.1053,80.707,,,,,,,
13249,,,78,376.2506,81.8871,,,,,,,
13330,,,81,382.9325,81.9155,,,,,,,
13417,,,87,449.7852,83.3172,,,,,,,
13486,,,69,358.4808,82.3056,,,,,,,
13500,,,,,,3220.8955,2991.1255,18520.0273,3220.8955,59.3396,880.9318,1.5468
13597,,,111,585.9897,82.1558,,,,,,,
13715,,,118,612.1894,82.146,,,,,,,
13786,,,71,319.1513,81.8891,,,,,,,
13844,,,58,304.2171,83.8158,,,,,,,
13917,,,73,371.0166,87.2196,,,,,,,
13985,,,68,354.0865,87.2805,,,,,,,
14000,,,,,,3226.5039,2990.0405,23534.2793,3226.5039,112.2469,1970.313,1.6004
14050,,,65,345.7271,86.9255,,,,,,,
14102,,,52,270.5399,85.7228,,,,,,,
14155,,,53,264.77,82.0341,,,,,,,
14216,,,61,325.3607,82.2094,,,,,,,
14278,,,62,289.2245,81.6131,,,,,,,
14342,,,64,335.0137,83.4397,,,,,,,
14407,,,65,343.5987,87.1834,,,,,,,
14498,,,91,479.8776,86.9554,,,,,,,
14500,,,,,,3151.001,2906.5181,11056.7168,3151.001,61.7044,687.05,1.7368
14556,,,58,312.1293,85.4374,,,,,,,
14622,,,66,321.0048,82.1282,,,,,,,
14684,,,62,336.4804,82.0235,,,,,,,
14772,,,88,451.9053,81.9797,,,,,,,
14860,,,88,453.5593,84.7498,,,,,,,
14916,,,56,297.0266,86.7728,,,,,,,
14989,,,73,392.8913,86.9717,,,,,,,
15000,,,,,,3071.178,2823.113,17322.8516,3071.178,83.1331,1651.8461,1.6939
15000,317.9355,60.3,,,,,,,,,,
15081,,,92,415.3085,66.2078,,,,,,,
15148,,,67,360.5085,86.8533,,,,,,,
15207,,,59,301.7306,87.0695,,,,,,,
15266,,,59,311.6412,86.8488,,,,,,,
15336,,,70,349.0753,86.6295,,,,,,,
15407,,,71,379.1166,82.9698,,,,,,,
15500,,,,,,3180.9058,2927.7383,11366.7188,3180.9058,50.8706,250.5288,2.8959
15505,,,98,472.7038,81.8821,,,,,,,
15587,,,82,379.2196,84.7778,,,,,,,
15703,,,116,549.8544,86.7933,,,,,,,
15763,,,60,330.208,86.9986,,,,,,,
15835,,,72,354.702,87.2046,,,,,,,
15905,,,70,370.2426,84.0521,,,,,,,
16000,,,,,,3180.9478,2931.2341,11569.7959,3180.9478,65.6471,565.9971,2.3911
16020,,,115,592.2489,81.7078,,,,,,,
16109,,,89,425.479,82.0735,,,,,,,
16184,,,75,371.3386,82.2435,,,,,,,
16303,,,119,603.4918,81.1838,,,,,,,
16368,,,65,316.7432,82.534,,,,,,,
16463,,,95,490.8905,81.7895,,,,,,,
16500,,,,,,3199.6914,2942.7373,16010.3066,3199.6914,67.5292,584.0787,2.4465
16544,,,81,434.6926,82.0187,,,,,,,
16630,,,86,441.4475,82.2772,,,,,,,
16697,,,67,318.4435,81.1238,,,,,,,
16767,,,70,379.5199,81.7545,,,,,,,
16830,,,63,296.9628,82.1308,,,,,,,
16908,,,78,388.0032,82.088,,,,,,,
16993,,,85,440.1927,81.2643,,,,,,,
17000,,,,,,3260.3364,3005.9277,23551.1465,3260.3364,65.8323,740.186,3.2341
17083,,,90,472.3495,81.5201,,,,,,,
17165,,,82,395.6834,81.4311,,,,,,,
17262,,,97,453.363,81.3856,,,,,,,
17308,,,46,230.6247,81.821,,,,,,,
17394,,,86,376.0537,82.1109,,,,,,,
17500,,,,,,3188.2759,2926.8857,13238.5439,3188.2759,107.0645,1870.7716,2.8253
17514,,,120,545.1106,81.6894,,,,,,,
17578,,,64,346.9748,81.8169,,,,,,,
17636,,,58,269.0712,81.7056,,,,,,,
17710,,,74,383.6862,81.6732,,,,,,,
17774,,,64,322.7719,81.7448,,,,,,,
17840,,,66,306.3051,81.8015,,,,,,,
17960,,,120,554.6937,81.8838,,,,,,,
18000,,,,,,3343.2168,3073.1987,24368.6074,3343.2168,102.4,1434.5288,2.9504
18045,,,85,409.1446,86.0562,,,,,,,
18096,,,51,246.3253,87.1365,,,,,,,
18179,,,83,423.51,86.861,,,,,,,
18247,,,68,342.2418,86.8424,,,,,,,
18324,,,77,348.0648,86.794,,,,,,,
18425,,,101,465.8444,86.608,,,,,,,
18476,,,51,231.0864,86.6439,,,,,,,
18500,,,,,,3252.0435,2992.2051,17305.0,3252.0435,80.3461,748.4923,4.2276
18576,,,100,454.968,86.3662,,,,,,,
18638,,,62,289.8094,81.7653,,,,,,,
18700,,,62,291.3518,81.7317,,,,,,,
18770,,,70,324.8597,81.9084,,,,,,,
18840,,,70,375.3517,82.0073,,,,,,,
18976,,,136,677.038,81.6593,,,,,,,
19000,,,,,,3286.625,3019.1484,10990.2539,3286.625,76.7979,936.9356,3.4598
19042,,,66,298.7986,81.5551,,,,,,,
19123,,,81,377.1848,81.5971,,,,,,,
19230,,,107,529.1178,81.6816,,,,,,,
19270,,,40,198.9712,81.8773,,,,,,,
19338,,,68,357.0391,81.2859,,,,,,,
19384,,,46,238.281,81.9133,,,,,,,
19446,,,62,342.7195,81.7315,,,,,,,
19500,,,,,,3243.397,2973.165,11892.335,3243.397,104.1735,1430.4297,5.7767
19502,,,56,285.8447,81.8933,,,,,,,
19571,,,69,301.9645,82.0687,,,,,,,
19597,,,26,130.2094,81.5707,,,,,,,
19633,,,36,168.9995,82.0404,,,,,,,
19711,,,78,390.7868,82.1989,,,,,,,
19823,,,112,569.372,82.1654,,,,,,,
19918,,,95,486.3314,81.2642,,,,,,,
19979,,,61,310.1591,81.4746,,,,,,,
20000,,,,,,3157.9033,2888.2073,13721.8428,3157.9033,89.4592,1161.3936,4.5677
20000,369.0361,78.8,,,,,,,,,,
20067,,,88,395.5927,59.4159,,,,,,,
20156,,,89,449.7234,81.7412,,,,,,,
20247,,,91,454.3631,82.3213,,,,,,,
20288,,,41,203.9225,82.2945,,,,,,,
20335,,,47,248.4703,81.8295,,,,,,,
20396,,,61,269.0538,82.1982,,,,,,,
20471,,,75,334.1265,82.0748,,,,,,,
20500,,,,,,3241.2495,2967.2024,15767.2324,3241.2495,86.2152,658.3356,5.0783
20528,,,57,279.6334,82.0809,,,,,,,
20589,,,61,305.4061,81.6253,,,,,,,
20668,,,79,411.1401,80.9439,,,,,,,
20725,,,57,271.753,82.0349,,,,,,,
20799,,,74,344.2361,82.0149,,,,,,,
20870,,,71,359.2212,82.1045,,,,,,,
20996,,,126,622.4286,82.0534,,,,,,,
21000,,,,,,3201.3953,2927.6658,13919.5059,3201.3953,102.7336,2561.2622,6.18
21090,,,94,440.5863,84.1498,,,,,,,
21166,,,76,349.7476,81.5452,,,,,,,
21210,,,44,211.1641,82.3594,,,,,,,
21290,,,80,415.2973,81.7941,,,,,,,
21347,,,57,283.0559,81.7146,,,,,,,
21436,,,89,423.0277,81.9899,,,,,,,
21483,,,47,233.1716,82.2314,,,,,,,
21500,,,,,,3169.8101,2888.3647,11557.6475,3169.8101,102.1552,611.2956,6.7956
21568,,,85,398.5834,81.8016,,,,,,,
21679,,,111,514.9287,81.5059,,,,,,,
21756,,,77,393.117,81.5553,,,,,,,
21815,,,59,290.3573,82.0664,,,,,,,
21864,,,49,234.8539,81.6584,,,,,,,
21908,,,44,223.7866,81.9616,,,,,,,
21989,,,81,427.9425,81.8434,,,,,,,
22000,,,,,,3149.4905,2872.009,11874.9023,3149.4905,117.2457,2148.7788,6.4491
22048,,,59,299.4117,81.3786,,,,,,,
22114,,,66,339.554,82.0062,,,,,,,
22189,,,75,409.6368,81.9873,,,,,,,
22272,,,83,396.9306,81.6847,,,,,,,
22342,,,70,391.0476,81.9519,,,,,,,
22411,,,69,377.3889,83.3227,,,,,,,
22500,,,,,,3163.0332,2888.0549,16445.3438,3163.0332,141.7071,2842.7839,7.6107
22579,,,168,760.6467,86.5498,,,,,,,
22667,,,88,437.2841,86.3767,,,,,,,
22734,,,67,340.1721,86.6323,,,,,,,
22815,,,81,446.8478,86.404,,,,,,,
22895,,,80,423.1333,83.9278,,,,,,,
22958,,,63,311.9087,82.4065,,,,,,,
23000,,,,,,3172.2461,2887.4656,18357.6172,3172.2461,111.21,1140.8955,6.3027
23046,,,88,459.9373,81.9043,,,,,,,
23147,,,101,530.1784,81.9487,,,,,,,
23268,,,121,609.1856,81.8793,,,,,,,
23347,,,79,442.8,81.7038,,,,,,,
23417,,,70,321.6414,81.895,,,,,,,
23458,,,41,203.8301,81.8241,,,,,,,
23500,,,,,,3082.9417,2788.5322,12963.0625,3082.9417,111.7,1073.5825,6.5546
23527,,,69,346.8018,81.592,,,,,,,
23598,,,71,310.5998,81.8789,,,,,,,
23649,,,51,246.7963,82.0142,,,,,,,
23709,,,60,323.9218,81.8193,,,,,,,
23801,,,92,414.6472,81.887,,,,,,,
23837,,,36,176.6624,84.2562,,,,,,,
23904,,,67,338.9891,86.4294,,,,,,,
23943,,,39,179.0085,81.9372,,,,,,,
24000,,,,,,3152.6069,2874.2136,16327.1436,3152.6069,116.6466,1320.2401,6.729
24026,,,83,384.2216,86.3098,,,,,,,
24120,,,94,464.1124,83.185,,,,,,,
24211,,,91,444.1196,81.7334,,,,,,,
24259,,,48,218.9383,82.1409,,,,,,,
24310,,,51,258.4279,86.4711,,,,,,,
24389,,,79,424.2654,86.5097,,,,,,,
24457,,,68,346.1192,86.4499,,,,,,,
24500,,,,,,2993.8247,2700.45,13185.1807,2993.8247,126.6903,2592.6614,9.2451
24530,,,73,382.095,86.3067,,,,,,,
24580,,,50,239.3811,84.5404,,,,,,,
24688,,,108,549.2167,81.6563,,,,,,,
24740,,,52,273.4105,82.2065,,,,,,,
24835,,,95,477.8029,83.7583,,,,,,,
24908,,,73,350.7676,86.5541,,,,,,,
24969,,,61,314.9705,86.407,,,,,,,
24997,,,28,139.4057,86.6309,,,,,,,
25000,,,,,,3037.634,2756.5076,16834.6621,3037.634,122.2434,1145.3358,8.3962
25000,332.7451,71.5,,,,,,,,,,
25078,,,81,356.9744,61.041,,,,,,,
25147,,,69,348.5967,86.412,,,,,,,
25192,,,45,223.0869,86.8669,,,,,,,
25296,,,104,568.0595,84.0917,,,,,,,
25380,,,84,396.8506,86.364,,,,,,,
25449,,,69,383.3465,83.0166,,,,,,,
25500,,,,,,3029.0312,2739.5771,19673.4395,3029.0312,115.2047,1125.2378,7.5399
25548,,,99,534.2341,85.8175,,,,,,,
25649,,,101,445.6729,86.4694,,,,,,,
25723,,,74,380.8377,86.3312,,,,,,,
25835,,,112,521.1432,86.2976,,,,,,,
25866,,,31,155.2485,86.9684,,,,,,,
25932,,,66,338.8458,86.6898,,,,,,,
26000,,,,,,2967.9243,2672.7534,14366.415,2967.9243,127.7392,1482.4369,8.8011
26031,,,99,498.4505,86.5149,,,,,,,
26114,,,83,427.0107,86.5315,,,,,,,
26169,,,55,258.0416,86.7735,,,,,,,
26241,,,72,328.9692,86.4463,,,,,,,
26307,,,66,356.9502,84.7056,,,,,,,
26378,,,71,361.6813,81.7741,,,,,,,
26459,,,81,460.7212,84.6976,,,,,,,
26489,,,30,149.2312,86.8041,,,,,,,
26500,,,,,,2983.5786,2688.3816,11990.4707,2983.5786,129.0957,2107.1414,10.3891
