env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
3430000,0.9519,17.3,1.0,0.9445,18.6567,0.9963,0.2115,0.0009,642.3942
3440000,0.9514,17.5,1.0,0.941,19.1939,0.9942,0.2103,0.0009,639.8499
3450000,0.9514,17.5,1.0,0.9434,19.6464,0.998,0.2109,0.0009,637.9404
3460000,0.9539,16.6,1.0,0.9384,19.4553,0.9922,0.2094,0.0009,638.1711
3470000,0.9469,19.1,1.0,0.9406,19.305,0.9942,0.2086,0.0009,637.9374
3480000,0.8581,47.5,0.9,0.9345,18.9036,0.9868,0.2083,0.0009,640.1527
3490000,0.9508,17.7,1.0,0.9383,19.4553,0.9922,0.2074,0.0008,643.5448
3500000,0.955,16.2,1.0,0.9418,20.2429,0.998,0.206,0.0008,643.1128
3510000,0.9564,15.7,1.0,0.9465,19.2678,1.0,0.2062,0.0008,640.4265
3520000,0.9472,19.0,1.0,0.9416,20.3252,0.9959,0.2049,0.0008,639.5878
3530000,0.9431,20.5,1.0,0.9388,19.2678,0.9923,0.2042,0.0008,639.9668
3540000,0.9547,16.3,1.0,0.9411,19.8413,0.996,0.2037,0.0008,638.4109
3550000,0.9556,16.0,1.0,0.9399,19.802,0.9941,0.2025,0.0008,634.3449
3560000,0.9558,15.9,1.0,0.9434,19.0114,0.9962,0.2018,0.0008,635.5106
3570000,0.9522,17.2,1.0,0.939,19.9203,0.994,0.2012,0.0008,636.931
3580000,0.9564,15.7,1.0,0.9465,19.1939,1.0,0.2,0.0008,641.9096
3590000,0.9492,18.3,1.0,0.9403,20.1207,0.996,0.2001,0.0007,641.2433
3600000,0.9544,16.4,1.0,0.942,19.4932,0.9961,0.198,0.0007,636.1004
3610000,0.9392,21.9,1.0,0.9413,20.4082,0.998,0.198,0.0007,637.9613
3620000,0.6578,112.4,0.7,0.9428,19.9203,0.998,0.1965,0.0007,643.5139
3630000,0.9422,20.8,1.0,0.9419,19.8413,0.996,0.1961,0.0007,641.5415
3640000,0.8514,49.9,0.9,0.9362,20.1207,0.992,0.1954,0.0007,645.1187
3650000,0.9569,15.5,1.0,0.9337,19.685,0.9882,0.1945,0.0007,639.5718
3660000,0.9433,20.4,1.0,0.9361,20.1613,0.9919,0.194,0.0007,640.9764
3670000,0.9506,17.8,1.0,0.9403,20.7469,0.9979,0.193,0.0007,641.6211
3680000,0.9503,17.9,1.0,0.9399,20.1613,0.996,0.1924,0.0007,639.9763
3690000,0.9531,16.9,1.0,0.9409,19.8807,0.996,0.1911,0.0006,642.1435
3700000,0.8544,48.8,0.9,0.9363,20.0803,0.992,0.1907,0.0006,640.0158
3710000,0.9564,15.7,1.0,0.9344,20.7039,0.9917,0.1897,0.0006,638.2488
3720000,0.7558,80.7,0.8,0.9409,20.5761,0.9979,0.1893,0.0006,638.5389
3730000,0.9533,16.8,1.0,0.9403,20.7039,0.9979,0.1886,0.0006,642.2443
3740000,0.7522,82.0,0.8,0.9348,20.5761,0.9918,0.1874,0.0006,644.4066
3750000,0.9544,16.4,1.0,0.9353,21.1864,0.9936,0.1871,0.0006,641.844
3760000,0.9525,17.1,1.0,0.9376,21.692,0.9978,0.1858,0.0006,638.1334
3770000,0.9403,21.5,1.0,0.9284,22.7273,0.9909,0.1853,0.0005,640.9943
3780000,0.7461,84.2,0.8,0.9325,21.322,0.9915,0.1846,0.0005,637.2399
