env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
61500,,,0.9601,0.7933,0.0903,-128.0201,11.7467,0.8214,6.1538,30.5844,1.6736,,,
62000,,,0.9706,0.7967,0.0923,-129.8551,11.452,0.8436,8.5571,110.5106,1.4168,,,
62000,,,,,,,,,,,,1000,2253.1315,95.1276
62500,,,0.9478,0.7964,0.0887,-134.1498,12.6135,0.7995,5.9001,71.4631,3.1021,,,
63000,,,0.9646,0.8001,0.091,-129.9621,12.97,0.8337,5.2588,83.7542,1.8419,,,
63000,,,,,,,,,,,,1000,2333.3567,96.5841
63500,,,0.9486,0.8,0.09,-134.4069,14.7623,0.8012,5.2468,82.6864,1.675,,,
64000,,,0.9635,0.8104,0.0906,-135.5864,13.1239,0.8251,5.6926,29.9798,1.9199,,,
64000,,,,,,,,,,,,1000,2269.6422,94.5622
64500,,,0.9724,0.803,0.0916,-137.4628,14.51,0.843,5.1898,54.5564,2.3212,,,
65000,,,0.98,0.809,0.0929,-139.2405,12.7976,0.8535,5.2625,66.2603,1.6601,,,
65000,3100.0871,1000.0,,,,,,,,,,,,
65000,,,,,,,,,,,,1000,2274.5583,80.7312
65500,,,0.9754,0.8033,0.092,-142.6789,13.0248,0.8476,5.7635,27.4219,1.5366,,,
66000,,,0.9683,0.8095,0.0915,-145.5252,15.6956,0.8344,5.0814,19.1114,1.2534,,,
66000,,,,,,,,,,,,1000,2248.7065,98.6694
66500,,,0.9833,0.8087,0.0935,-145.8712,14.5852,0.8581,6.6512,49.2087,2.4112,,,
67000,,,0.9504,0.8057,0.0903,-141.629,13.2316,0.8024,5.8092,26.0741,1.5663,,,
67000,,,,,,,,,,,,1000,1786.9839,92.3661
67500,,,0.9403,0.7977,0.0877,-141.8395,13.3808,0.7867,6.8514,61.1541,2.4019,,,
68000,,,0.976,0.8079,0.0926,-145.5033,18.5499,0.8463,6.1146,32.4804,3.5468,,,
68000,,,,,,,,,,,,1000,2524.1084,92.1855
68500,,,0.9629,0.8155,0.0922,-151.2151,15.4231,0.8177,6.2596,84.7898,1.2638,,,
69000,,,0.9512,0.8172,0.0885,-148.1504,13.1656,0.8064,5.9255,104.0835,1.9916,,,
69000,,,,,,,,,,,,1000,2476.3052,92.2531
69500,,,0.9965,0.8137,0.0963,-149.7806,15.1502,0.8695,4.7855,43.6583,1.7064,,,
70000,,,0.9828,0.8209,0.0939,-155.8938,12.1102,0.8562,5.2276,71.787,1.4925,,,
70000,3114.5987,1000.0,,,,,,,,,,,,
70000,,,,,,,,,,,,1000,2544.928,77.8136
70500,,,0.9773,0.821,0.0932,-155.4322,11.5992,0.8482,5.6716,28.964,1.7034,,,
71000,,,0.9475,0.8149,0.0892,-157.3449,16.9721,0.8061,5.8375,103.2409,1.2599,,,
71000,,,,,,,,,,,,1000,2473.4392,92.3067
71500,,,0.951,0.822,0.0896,-154.8912,14.8679,0.8025,5.0717,55.1651,1.7835,,,
72000,,,0.9597,0.8288,0.0904,-159.9544,16.1516,0.8157,6.1422,24.8825,1.5491,,,
72000,,,,,,,,,,,,1000,2632.8153,92.3798
72500,,,0.9398,0.8214,0.0892,-163.8044,12.7497,0.7848,5.5757,50.1868,2.1378,,,
73000,,,0.9681,0.8203,0.0917,-165.7716,12.7123,0.8315,6.7869,35.6037,1.4327,,,
73000,,,,,,,,,,,,1000,2778.4607,93.5165
73500,,,0.9656,0.8212,0.0916,-165.171,13.0703,0.8276,4.6028,22.4204,0.919,,,
74000,,,0.9467,0.8268,0.0898,-167.3824,14.0114,0.7902,5.773,47.1768,1.5781,,,
74000,,,,,,,,,,,,1000,2481.6532,93.2708
74500,,,0.9531,0.8246,0.0909,-168.7924,15.2879,0.796,4.9506,22.2563,2.2237,,,
75000,,,0.937,0.828,0.088,-168.1756,16.1419,0.7772,6.674,34.5769,2.0327,,,
75000,3131.495,1000.0,,,,,,,,,,,,
75000,,,,,,,,,,,,1000,2645.9781,77.5297
75500,,,0.9429,0.8302,0.09,-169.1541,13.7667,0.7804,5.1755,56.0544,1.1886,,,
76000,,,0.9569,0.8207,0.0909,-168.2657,17.2736,0.8061,4.593,72.6006,1.9392,,,
76000,,,,,,,,,,,,1000,2729.3005,95.1082
76500,,,0.9598,0.8303,0.0905,-168.5558,13.8471,0.8153,6.5486,93.9859,1.6839,,,
77000,,,0.9475,0.8377,0.0902,-171.6259,13.04,0.7945,5.8959,40.8378,2.0457,,,
77000,,,,,,,,,,,,1000,2713.2677,92.4739
77500,,,0.9437,0.8357,0.0886,-171.8574,12.9217,0.7914,5.0945,40.3898,2.2663,,,
78000,,,0.9544,0.8308,0.0903,-174.5429,15.5473,0.8033,5.2137,62.5258,3.5581,,,
78000,,,,,,,,,,,,1000,2771.5903,92.2492
78500,,,0.9705,0.8424,0.0928,-177.0396,17.6245,0.8299,5.4834,48.9337,2.1812,,,
79000,,,0.9574,0.8317,0.0908,-182.9051,14.0927,0.8029,6.5702,64.112,2.5888,,,
79000,,,,,,,,,,,,1000,2803.9665,92.3146
79500,,,0.9702,0.8442,0.0929,-182.5359,19.0532,0.8269,5.6799,46.7426,2.2541,,,
80000,,,0.9686,0.8406,0.0913,-181.2225,13.0363,0.8288,6.4377,84.7531,2.3143,,,
80000,3225.1585,1000.0,,,,,,,,,,,,
80000,,,,,,,,,,,,1000,2777.5374,77.5203
80500,,,0.943,0.8343,0.0884,-184.4091,12.5946,0.7857,5.3892,23.9053,0.9941,,,
81000,,,0.9711,0.8319,0.0929,-182.4882,16.1887,0.8287,6.5809,95.6337,1.6457,,,
81000,,,,,,,,,,,,1000,2820.1135,93.7858
81500,,,0.9291,0.8424,0.0857,-183.3785,14.3488,0.7637,5.8921,99.7859,1.6557,,,
82000,,,0.9581,0.8344,0.0913,-191.6573,16.7782,0.8138,4.4228,46.7985,1.8895,,,
