env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
30000,394.5141,904.0,,,,,,,,,,,,
30155,,,,,,,,,,,,1000,-604.9682,60.9107
30178,,,,,,,,,,,,23,-8.86,83.4159
30197,,,,,,,,,,,,19,-21.0337,82.8125
30258,,,,,,,,,,,,61,-88.7057,83.5985
30295,,,,,,,,,,,,37,-15.7602,83.3619
30317,,,,,,,,,,,,22,-8.0251,84.2287
30338,,,,,,,,,,,,21,-28.4783,83.1327
30500,,,0.9369,0.7349,0.0876,-109.4985,10.0795,0.7775,87.4811,431.945,5.6151,,,
31000,,,0.9518,0.7356,0.0883,-107.2421,9.0231,0.8098,49.0444,272.1544,3.0597,,,
31338,,,,,,,,,,,,1000,-549.4972,82.2772
31411,,,,,,,,,,,,73,-48.3162,83.1178
31450,,,,,,,,,,,,39,-8.7079,83.0428
31470,,,,,,,,,,,,20,-14.7572,82.9163
31500,,,0.9338,0.7411,0.0885,-108.0464,10.5577,0.7722,59.0875,309.3982,4.134,,,
32000,,,0.9408,0.7405,0.0904,-109.1329,8.5549,0.7854,65.6712,427.1541,4.3896,,,
32470,,,,,,,,,,,,1000,-577.7313,82.9494
32500,,,0.925,0.7363,0.086,-102.3632,11.4686,0.7605,44.2576,344.0757,5.3196,,,
32590,,,,,,,,,,,,120,-100.5202,83.1283
32640,,,,,,,,,,,,50,-35.3265,83.2344
32741,,,,,,,,,,,,101,-109.7927,79.8152
33000,,,0.9532,0.734,0.0889,-109.574,9.2844,0.8135,65.794,331.3745,4.0196,,,
33002,,,,,,,,,,,,261,-223.3545,80.5467
33118,,,,,,,,,,,,116,-136.2151,84.8731
33224,,,,,,,,,,,,106,-71.9135,85.3514
33244,,,,,,,,,,,,20,-5.0598,85.0422
33275,,,,,,,,,,,,31,-7.5185,84.6965
33500,,,0.9339,0.7366,0.0877,-108.2668,12.5382,0.7709,97.9658,388.6643,5.2261,,,
34000,,,0.9457,0.7361,0.0902,-111.1929,12.2034,0.8001,56.5619,267.5846,4.2909,,,
34275,,,,,,,,,,,,1000,-688.9172,84.7403
34321,,,,,,,,,,,,46,-66.1858,83.1535
34398,,,,,,,,,,,,77,-73.956,83.4552
34483,,,,,,,,,,,,85,-90.9984,83.3036
34494,,,,,,,,,,,,11,-11.1587,83.3576
34500,,,0.9286,0.7365,0.087,-112.1188,8.0901,0.7608,64.902,321.056,3.2262,,,
34524,,,,,,,,,,,,30,-45.39,82.9686
35000,,,0.9366,0.7222,0.0888,-109.0827,10.9875,0.7768,51.7829,284.6947,4.9179,,,
35000,-513.6547,846.5,,,,,,,,,,,,
35500,,,0.9277,0.7341,0.0867,-108.5436,12.6938,0.7595,60.1257,381.3106,5.9375,,,
35524,,,,,,,,,,,,1000,-564.7212,61.2635
35562,,,,,,,,,,,,38,-59.7569,82.7727
35577,,,,,,,,,,,,15,-1.6925,82.6787
35680,,,,,,,,,,,,103,-77.9453,83.0579
35695,,,,,,,,,,,,15,-23.6255,83.0357
35711,,,,,,,,,,,,16,-4.3434,82.7368
35729,,,,,,,,,,,,18,-21.9224,82.9254
35740,,,,,,,,,,,,11,-28.5061,83.2203
35757,,,,,,,,,,,,17,-20.6068,83.2981
