env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
17000,,,50,-43.7568,92.627,,,,,,,
17050,,,50,-56.6668,93.03,,,,,,,
17100,,,50,-59.2675,91.9214,,,,,,,
17150,,,50,-50.8922,93.1107,,,,,,,
17200,,,50,-51.8708,94.5298,,,,,,,
17250,,,50,-50.3306,99.2182,,,,,,,
17300,,,50,-55.422,99.4189,,,,,,,
17350,,,50,-53.863,99.3788,,,,,,,
17400,,,50,-52.6766,99.1845,,,,,,,
17450,,,50,-47.1752,99.4034,,,,,,,
17500,,,,,,98.3904,215.4294,5991.9087,98.3904,0.1501,2.2434,0.8714
17500,,,50,-57.5526,99.2672,,,,,,,
17550,,,50,-57.1369,94.8526,,,,,,,
17600,,,50,-48.9243,93.1913,,,,,,,
17650,,,50,-48.31,92.9343,,,,,,,
17700,,,50,-53.3681,92.8833,,,,,,,
17750,,,50,-49.8291,93.2793,,,,,,,
17800,,,50,-62.1943,92.6727,,,,,,,
17850,,,50,-55.1303,92.9472,,,,,,,
17900,,,50,-53.6654,92.9849,,,,,,,
17950,,,50,-44.6432,93.3752,,,,,,,
18000,,,,,,108.1115,235.1561,6956.4243,108.1115,0.1406,3.4361,0.755
18000,,,50,-46.8828,93.1442,,,,,,,
18050,,,50,-53.9829,96.7066,,,,,,,
18100,,,50,-58.2393,93.3061,,,,,,,
18150,,,50,-55.7019,93.3179,,,,,,,
18200,,,50,-58.0605,93.1203,,,,,,,
18250,,,50,-55.6402,93.0232,,,,,,,
18300,,,50,-57.5638,93.4012,,,,,,,
18350,,,50,-56.4297,93.169,,,,,,,
18400,,,50,-50.3685,93.1031,,,,,,,
18450,,,50,-46.1498,93.092,,,,,,,
18500,,,,,,189.5848,398.3896,7106.8188,189.5848,0.1785,2.732,0.9863
18500,,,50,-49.7425,93.1406,,,,,,,
18550,,,50,-57.8751,93.0783,,,,,,,
18600,,,50,-50.7427,92.9402,,,,,,,
18650,,,50,-45.8391,93.0736,,,,,,,
18700,,,50,-47.2131,93.0837,,,,,,,
18750,,,50,-56.1413,93.2853,,,,,,,
18800,,,50,-55.3244,93.2586,,,,,,,
18850,,,50,-56.3567,93.5482,,,,,,,
18900,,,50,-50.746,93.1346,,,,,,,
18950,,,50,-49.5877,93.2838,,,,,,,
19000,,,,,,96.0532,211.2145,4710.2051,96.0532,0.1391,5.1483,0.9648
19000,,,50,-49.2719,93.0248,,,,,,,
19050,,,50,-53.5016,93.4989,,,,,,,
19100,,,50,-53.2423,92.8794,,,,,,,
19150,,,50,-56.8574,93.2053,,,,,,,
19200,,,50,-52.3247,93.1193,,,,,,,
19250,,,50,-52.3863,93.1831,,,,,,,
19300,,,50,-46.2326,93.0085,,,,,,,
19350,,,50,-48.8648,93.1196,,,,,,,
19400,,,50,-38.096,93.2989,,,,,,,
19450,,,50,-55.4001,93.3346,,,,,,,
19500,,,,,,99.7189,218.8524,5774.0259,99.7189,0.1415,5.5037,0.8603
19500,,,50,-52.274,93.0456,,,,,,,
19550,,,50,-53.9689,92.864,,,,,,,
19600,,,50,-46.764,93.4396,,,,,,,
19650,,,50,-48.9017,93.3018,,,,,,,
19700,,,50,-48.8343,93.3574,,,,,,,
19750,,,50,-47.9146,93.2405,,,,,,,
19800,,,50,-47.5837,93.451,,,,,,,
19850,,,50,-47.6831,93.2569,,,,,,,
19900,,,50,-57.7104,93.4395,,,,,,,
19950,,,50,-52.5107,93.3808,,,,,,,
20000,,,,,,143.185,305.8463,4688.7261,143.185,0.2053,5.1335,0.8599
20000,-5.9237,50.0,,,,,,,,,,
20000,,,50,-60.9037,80.3879,,,,,,,
20050,,,50,-48.6191,98.9045,,,,,,,
20100,,,50,-47.1244,99.0157,,,,,,,
20150,,,50,-49.9985,99.363,,,,,,,
20200,,,50,-55.1006,99.3305,,,,,,,
20250,,,50,-54.8905,99.1207,,,,,,,
20300,,,50,-55.6318,99.4306,,,,,,,
20350,,,50,-55.3402,99.3035,,,,,,,
20400,,,50,-56.8004,99.3768,,,,,,,
20450,,,50,-53.7373,99.2573,,,,,,,
20500,,,,,,195.0298,409.7209,3910.5349,195.0298,0.2909,6.3378,1.2704
20500,,,50,-54.339,98.5862,,,,,,,
20550,,,50,-43.6504,99.1103,,,,,,,
20600,,,50,-55.6382,99.2203,,,,,,,
20650,,,50,-46.8148,99.0793,,,,,,,
20700,,,50,-54.2739,99.227,,,,,,,
20750,,,50,-44.5474,95.4422,,,,,,,
20800,,,50,-58.9742,93.9586,,,,,,,
20850,,,50,-47.8933,99.3385,,,,,,,
20900,,,50,-53.3462,99.439,,,,,,,
20950,,,50,-45.2432,98.5824,,,,,,,
21000,,,,,,132.7403,285.5617,3337.989,132.7403,0.1766,3.3938,0.5878
21000,,,50,-51.1429,92.5908,,,,,,,
21050,,,50,-55.2239,93.5004,,,,,,,
21100,,,50,-44.3436,93.5537,,,,,,,
21150,,,50,-56.7071,93.081,,,,,,,
21200,,,50,-56.3176,93.079,,,,,,,
21250,,,50,-51.958,92.7432,,,,,,,
21300,,,50,-50.4512,93.9155,,,,,,,
21350,,,50,-47.2824,99.6603,,,,,,,
21400,,,50,-53.1146,99.5697,,,,,,,
21450,,,50,-48.3041,99.4649,,,,,,,
21500,,,,,,120.0921,260.4974,3709.417,120.0921,0.1919,2.46,0.8692
21500,,,50,-57.9136,99.5661,,,,,,,
21550,,,50,-55.606,99.4593,,,,,,,
21600,,,50,-56.6478,99.5258,,,,,,,
21650,,,50,-60.1466,99.423,,,,,,,
21700,,,50,-44.8291,97.4073,,,,,,,
21750,,,50,-52.3742,93.3861,,,,,,,
21800,,,50,-52.5419,91.7879,,,,,,,
21850,,,50,-50.6059,93.4413,,,,,,,
21900,,,50,-50.7851,92.8884,,,,,,,
21950,,,50,-45.0105,93.4133,,,,,,,
22000,,,,,,142.9575,306.184,5592.6528,142.9575,0.1453,4.2253,1.0525
22000,,,50,-52.537,92.6143,,,,,,,
22050,,,50,-45.5571,93.6378,,,,,,,
22100,,,50,-52.5629,93.3601,,,,,,,
22150,,,50,-53.5765,93.6034,,,,,,,
22200,,,50,-50.2624,93.2823,,,,,,,
22250,,,50,-51.0067,92.1298,,,,,,,
22300,,,50,-49.2427,92.9633,,,,,,,
22350,,,50,-55.6631,93.5726,,,,,,,
22400,,,50,-50.7981,93.2231,,,,,,,
22450,,,50,-45.0099,91.8425,,,,,,,
22500,,,,,,84.2203,189.0648,3174.5312,84.2203,0.1562,2.5891,0.993
22500,,,50,-53.0629,92.8166,,,,,,,
22550,,,50,-45.8142,91.0973,,,,,,,
22600,,,50,-43.5844,92.7728,,,,,,,
22650,,,50,-55.8799,93.6061,,,,,,,
22700,,,50,-51.6835,92.6748,,,,,,,
22750,,,50,-49.484,93.182,,,,,,,
22800,,,50,-48.7639,90.3819,,,,,,,
22850,,,50,-50.8622,92.4943,,,,,,,
22900,,,50,-48.1571,92.7943,,,,,,,
22950,,,50,-59.0011,92.9914,,,,,,,
23000,,,,,,86.3157,193.3286,3405.8672,86.3157,0.1923,2.7336,0.8011
23000,,,50,-46.6735,93.7937,,,,,,,
23050,,,50,-43.5518,92.6906,,,,,,,
23100,,,50,-53.7552,91.5622,,,,,,,
23150,,,50,-52.0922,93.5285,,,,,,,
23200,,,50,-53.5843,93.537,,,,,,,
23250,,,50,-52.6187,93.2933,,,,,,,
23300,,,50,-52.432,92.7501,,,,,,,
23350,,,50,-46.0843,93.199,,,,,,,
23400,,,50,-47.2358,93.226,,,,,,,
23450,,,50,-46.2901,93.0862,,,,,,,
