env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
605298,,,188,726.5772,27.2618,,,,,,,,,,,,
605500,,,,,,50,50,31,33.032,82.6066,38.2196,-44.1823,-272.8165,370.5406,15.9764,283.3126,3.6134
606000,,,,,,50,50,31,31.2088,81.5778,37.9381,-44.1823,-263.7909,336.5486,20.1439,539.9783,4.6786
606298,,,1000,-641.1243,34.0175,,,,,,,,,,,,
606500,,,,,,50,50,32,31.7504,80.8894,37.0398,-44.1823,-260.3403,367.6099,19.5891,647.1771,5.3091
607000,,,,,,50,50,31,31.469,81.6307,38.2376,-44.1823,-261.5681,344.2311,31.9596,324.1463,5.765
607214,,,916,3879.1127,37.153,,,,,,,,,,,,
607500,,,,,,50,50,31,32.282,79.4696,36.3155,-44.1823,-269.3417,317.2753,27.0046,418.8915,4.9467
608000,,,,,,50,50,32,29.0431,80.4044,36.4004,-44.1823,-252.6979,333.118,18.2089,614.2018,5.3886
608214,,,1000,-1203.9264,38.4357,,,,,,,,,,,,
608500,,,,,,50,50,32,32.9482,79.4315,35.8099,-44.1823,-255.1498,325.2728,17.9943,680.9146,6.2661
609000,,,,,,50,50,33,32.169,82.5717,37.3137,-44.1823,-256.3699,399.681,18.387,464.0205,5.9697
609067,,,853,3543.5196,37.8164,,,,,,,,,,,,
609325,,,258,805.9921,38.9741,,,,,,,,,,,,
609367,,,42,81.5371,39.1325,,,,,,,,,,,,
609401,,,34,62.3513,38.7765,,,,,,,,,,,,
609425,,,24,15.571,38.644,,,,,,,,,,,,
609500,,,,,,50,50,32,30.6684,81.0399,37.4987,-44.1823,-255.4861,345.9652,17.4885,652.8307,5.7627
609781,,,356,932.3735,38.5066,,,,,,,,,,,,
610000,,,,,,50,50,32,30.9791,81.6226,37.5817,-44.1823,-252.8399,329.3111,13.6783,338.1385,4.509
610000,1816.3119,505.2,,,,,,,,,,,,,,,
610500,,,,,,50,50,31,29.4709,82.8319,37.9145,-44.1823,-260.8532,373.1508,23.5515,671.5604,4.8222
610781,,,1000,885.8689,28.2096,,,,,,,,,,,,
610834,,,53,112.8749,23.8117,,,,,,,,,,,,
611000,,,,,,50,50,32,31.178,83.1455,39.3463,-44.1823,-253.1853,327.6387,25.4094,877.9037,4.7023
611500,,,,,,50,50,32,31.2258,82.7778,37.5002,-44.1823,-257.9312,349.1198,25.4813,624.8607,4.7216
611834,,,1000,-2153.9035,37.0979,,,,,,,,,,,,
612000,,,,,,50,50,32,31.9658,80.6057,34.7156,-44.1823,-256.2885,380.0744,15.1554,352.1767,5.052
612211,,,377,1414.0251,38.5575,,,,,,,,,,,,
612500,,,,,,50,50,31,31.1646,81.7948,36.9531,-44.1823,-259.2894,380.6497,11.9578,182.948,4.7192
612508,,,297,1013.294,38.6028,,,,,,,,,,,,
613000,,,,,,50,50,32,29.4184,81.1174,37.3133,-44.1823,-254.7657,426.6187,23.8645,779.4779,4.9539
613106,,,598,2407.0054,38.58,,,,,,,,,,,,
613318,,,212,616.0979,38.8092,,,,,,,,,,,,
613423,,,105,358.3889,38.7731,,,,,,,,,,,,
613500,,,,,,50,50,33,32.1713,82.9113,37.3872,-44.1823,-257.9688,299.9021,22.2886,388.6157,5.068
613726,,,303,1100.3905,38.5963,,,,,,,,,,,,
614000,,,,,,50,50,32,28.0666,82.2227,38.2398,-44.1823,-252.7379,313.311,24.7548,1013.7931,5.7467
614500,,,,,,50,50,32,31.1907,81.9443,37.5581,-44.1823,-256.2205,339.5661,33.6298,1522.64,7.2539
614726,,,1000,3746.5303,38.7645,,,,,,,,,,,,
615000,,,,,,50,50,32,28.6013,83.6205,40.4796,-44.1823,-245.2459,399.7993,12.0367,227.2899,6.625
615000,1631.1634,499.7,,,,,,,,,,,,,,,
615500,,,,,,50,50,32,31.9885,82.3607,38.0302,-44.1823,-255.0043,369.0508,29.8316,717.9763,5.3895
615716,,,990,3978.7209,30.5548,,,,,,,,,,,,
616000,,,,,,50,50,33,29.2628,83.2909,40.8864,-44.1823,-256.8965,289.1428,15.2879,443.6294,5.5392
616002,,,286,1002.1951,33.8607,,,,,,,,,,,,
616089,,,87,233.5739,35.6259,,,,,,,,,,,,
616342,,,253,943.2956,33.0518,,,,,,,,,,,,
616500,,,,,,50,50,33,31.0881,81.6018,37.0091,-44.1823,-252.7369,345.5135,19.7768,605.2324,6.4485
616848,,,506,1901.2181,38.2785,,,,,,,,,,,,
617000,,,,,,50,50,33,30.0314,83.4109,39.7915,-44.1823,-255.9905,277.9584,24.4026,634.2159,5.0898
617385,,,537,2194.436,37.716,,,,,,,,,,,,
617500,,,,,,50,50,33,28.9657,83.7623,39.6047,-44.1823,-248.7251,340.8806,18.0873,460.0905,5.7678
618000,,,,,,50,50,34,31.5498,80.7569,37.3234,-44.1823,-242.2831,365.843,106.8586,1272.0042,6.587
618385,,,1000,-916.1043,34.7383,,,,,,,,,,,,
618436,,,51,136.0277,39.4329,,,,,,,,,,,,
618500,,,,,,50,50,32,30.5168,82.056,37.9507,-44.1823,-255.2445,352.0628,15.963,381.9862,4.2077
618766,,,330,1324.9117,39.2131,,,,,,,,,,,,
618891,,,125,353.9523,39.0338,,,,,,,,,,,,
618939,,,48,112.7445,39.3664,,,,,,,,,,,,
619000,,,,,,50,50,33,28.4164,80.5056,36.6182,-44.1823,-250.1716,323.2487,15.8488,230.326,4.6196
619141,,,202,739.0966,33.3052,,,,,,,,,,,,
619159,,,18,10.1108,38.9542,,,,,,,,,,,,
619282,,,123,512.2283,38.4634,,,,,,,,,,,,
619500,,,,,,50,50,33,28.8735,82.6147,38.0368,-44.1823,-251.297,321.8788,204.9479,1110.4797,6.3283
619608,,,326,1276.5228,37.7247,,,,,,,,,,,,
619700,,,92,297.8082,38.8164,,,,,,,,,,,,
619765,,,65,184.5963,38.9183,,,,,,,,,,,,
620000,,,,,,50,50,33,31.1511,81.1075,36.7205,-44.1823,-245.6697,398.5998,24.3524,722.1511,4.992
620000,2591.0907,656.7,,,,,,,,,,,,,,,
620500,,,,,,50,50,33,30.901,79.6866,33.9106,-44.1823,-248.9084,446.6937,23.4847,862.7158,6.835
620765,,,1000,-415.779,28.8253,,,,,,,,,,,,
621000,,,,,,50,50,33,30.5473,79.48,36.0734,-44.1823,-245.8689,313.4427,24.2965,671.5991,5.6521
621500,,,,,,50,50,34,30.2137,80.4211,35.8203,-44.1823,-244.0177,353.1767,40.2879,1059.9877,5.5446
621765,,,1000,4220.5262,38.5269,,,,,,,,,,,,
621990,,,225,865.2402,38.4375,,,,,,,,,,,,
622000,,,,,,50,50,34,26.512,81.5085,37.0984,-44.1823,-225.0666,349.0692,31.8866,813.94,5.3741
622500,,,,,,50,50,33,30.2772,81.4061,35.9026,-44.1823,-256.0652,396.9328,67.9312,502.482,6.3586
622990,,,1000,3842.4117,34.6924,,,,,,,,,,,,
623000,,,,,,50,50,33,27.6169,84.6379,39.4916,-44.1823,-242.5704,326.5561,17.1521,463.3708,4.8383
623183,,,193,760.0752,33.7158,,,,,,,,,,,,
623214,,,31,64.6156,24.6218,,,,,,,,,,,,
623500,,,,,,50,50,32,29.7318,82.1224,37.9254,-44.1823,-241.4339,362.7434,15.0439,301.1456,3.709
623899,,,685,2656.6878,39.0974,,,,,,,,,,,,
624000,,,,,,50,50,34,28.9381,81.0696,35.7603,-44.1823,-246.3144,380.301,21.916,475.6893,5.8149
624255,,,356,1236.5896,39.1275,,,,,,,,,,,,
624500,,,,,,50,50,33,27.2126,79.8431,36.5914,-44.1823,-245.8699,283.2949,22.5162,391.2919,3.9898
625000,,,,,,50,50,33,30.4315,81.6231,37.4293,-44.1823,-250.9317,347.5222,17.1742,525.5296,5.1995
625000,1425.6329,373.0,,,,,,,,,,,,,,,
625255,,,1000,4045.909,33.5078,,,,,,,,,,,,
625500,,,,,,50,50,33,30.8939,83.6881,38.853,-44.1823,-239.1267,321.8063,18.2174,420.8948,5.5685
625772,,,517,1988.8386,39.0544,,,,,,,,,,,,
625897,,,125,425.5414,39.0469,,,,,,,,,,,,
626000,,,,,,50,50,34,29.6244,83.2294,38.7897,-44.1823,-251.6226,374.5572,18.0165,576.455,5.9265
626500,,,,,,50,50,33,26.7822,82.8973,38.1761,-44.1823,-233.9057,428.3764,17.3591,401.0736,5.1861
626897,,,1000,-1173.2458,39.0242,,,,,,,,,,,,
626995,,,98,320.1414,39.2153,,,,,,,,,,,,
627000,,,,,,50,50,33,29.5008,81.8178,37.2292,-44.1823,-251.7805,360.6743,24.081,798.187,5.0313
627490,,,495,2032.7994,39.1522,,,,,,,,,,,,
627500,,,,,,50,50,33,30.353,82.7034,37.6047,-44.1823,-237.5475,393.4123,25.5477,706.3606,6.067
627619,,,129,462.6384,39.0475,,,,,,,,,,,,
628000,,,,,,50,50,34,29.0674,82.0087,36.2884,-44.1823,-237.5211,399.6246,37.3624,1037.4982,6.483
628500,,,,,,50,50,33,27.9658,80.2561,36.1645,-44.1823,-238.3692,329.842,16.5811,431.9914,6.7988
628521,,,902,3518.1019,39.072,,,,,,,,,,,,
628683,,,162,599.8325,39.1467,,,,,,,,,,,,
628740,,,57,179.8644,39.2295,,,,,,,,,,,,
628782,,,42,70.5495,39.0363,,,,,,,,,,,,
629000,,,,,,50,50,34,28.834,81.9119,37.6844,-44.1823,-245.9155,274.2519,28.2915,699.4896,5.2781
629237,,,455,1819.6288,39.1621,,,,,,,,,,,,
629500,,,,,,50,50,33,29.4125,79.7356,35.8989,-44.1823,-246.6559,337.2058,21.7462,909.8818,5.4806
630000,,,,,,50,50,33,29.7682,80.6318,37.3344,-44.1823,-238.515,302.7571,32.5352,587.453,6.0219
630000,1746.3425,511.5,,,,,,,,,,,,,,,
630237,,,1000,4039.1523,30.0634,,,,,,,,,,,,
630500,,,,,,50,50,32,27.9525,81.9468,36.6118,-44.1823,-242.8319,333.0521,28.0861,952.686,5.6868
631000,,,,,,50,50,34,28.3815,79.4627,34.9792,-44.1823,-236.3045,360.9768,13.7225,280.0635,6.0216
631237,,,1000,3993.075,28.8283,,,,,,,,,,,,
631500,,,,,,50,50,34,28.4627,81.8849,37.8294,-44.1823,-248.4821,316.637,15.3842,477.9535,5.0651
631852,,,615,2359.9791,38.9217,,,,,,,,,,,,
632000,,,,,,50,50,32,28.6522,81.1417,37.4128,-44.1823,-247.2007,325.6497,53.9821,1926.1136,4.2159
632500,,,,,,50,50,33,30.0938,83.3261,39.6311,-44.1823,-239.411,422.4023,23.9487,961.8096,5.3857
632551,,,699,2638.0244,33.4969,,,,,,,,,,,,
632666,,,115,458.4121,24.6315,,,,,,,,,,,,
632744,,,78,280.4172,24.202,,,,,,,,,,,,
633000,,,,,,50,50,34,29.4743,83.2469,39.2976,-44.1823,-238.6598,289.7453,25.311,820.409,5.9661
633500,,,,,,50,50,33,28.6335,80.7205,36.9585,-44.1823,-242.4348,324.8566,27.0872,1340.1576,7.1598
633744,,,1000,4001.7546,33.9697,,,,,,,,,,,,
633788,,,44,100.1324,39.0656,,,,,,,,,,,,
634000,,,,,,50,50,32,29.9295,82.9528,37.4449,-44.1823,-258.0927,338.3358,61.1217,671.1151,9.6801
634500,,,,,,50,50,33,29.9333,81.5795,37.0473,-44.1823,-235.4728,356.9977,13.8121,158.6385,6.2783
634788,,,1000,4088.255,39.1048,,,,,,,,,,,,
635000,,,,,,50,50,33,29.2549,82.2765,37.4633,-44.1823,-243.9157,339.1861,15.5411,402.6039,5.0701
635000,1320.9201,355.4,,,,,,,,,,,,,,,
635500,,,,,,50,50,33,30.6913,80.9432,37.3311,-44.1823,-246.4169,282.3497,16.4878,360.8636,4.6854
635788,,,1000,-2143.9243,33.5112,,,,,,,,,,,,
635940,,,152,554.3501,38.9759,,,,,,,,,,,,
636000,,,,,,50,50,32,29.9201,83.3336,39.9341,-44.1823,-240.2338,310.8376,17.8047,491.6062,4.5414
636500,,,,,,50,50,33,29.9376,81.6072,37.3245,-44.1823,-249.0101,277.8957,13.129,416.2837,6.9193
636591,,,651,2449.336,39.0989,,,,,,,,,,,,
637000,,,,,,50,50,32,29.8252,81.572,37.667,-44.1823,-241.8797,328.7891,38.3444,1324.6619,5.4481
637337,,,746,2563.5957,34.2291,,,,,,,,,,,,
637500,,,,,,50,50,33,29.8837,81.9806,37.3821,-44.1823,-245.4273,381.7031,16.2176,484.8133,7.1113
637957,,,620,2395.7328,30.1189,,,,,,,,,,,,
638000,,,,,,50,50,33,28.2039,84.199,41.1727,-44.1823,-237.5177,295.7071,13.8973,363.9928,5.0261
638320,,,363,1463.1873,38.1475,,,,,,,,,,,,
638471,,,151,584.9421,39.4201,,,,,,,,,,,,
638500,,,,,,50,50,34,27.8133,82.6165,39.0959,-44.1823,-230.3279,283.9465,23.4816,804.8182,5.8712
638729,,,258,822.6441,38.1942,,,,,,,,,,,,
638756,,,27,24.6741,39.1725,,,,,,,,,,,,
638777,,,21,8.127,39.3328,,,,,,,,,,,,
638795,,,18,1.32,39.4105,,,,,,,,,,,,
639000,,,,,,50,50,32,28.6658,78.817,35.1031,-44.1823,-246.8926,319.0815,18.8825,485.5832,4.9815
639038,,,243,933.0486,38.5202,,,,,,,,,,,,
639317,,,279,721.3361,27.8833,,,,,,,,,,,,
639500,,,,,,50,50,33,28.132,83.1301,39.7483,-44.1823,-246.9966,294.666,27.0653,814.9252,4.3396
639554,,,237,900.4645,36.412,,,,,,,,,,,,
639924,,,370,1339.1376,39.387,,,,,,,,,,,,
640000,,,,,,50,50,33,27.3171,82.1782,37.3134,-44.1823,-227.263,327.8243,93.4747,1943.9714,6.9455
640000,713.7445,489.1,,,,,,,,,,,,,,,
640500,,,,,,50,50,32,28.7696,82.0443,37.0201,-44.1823,-242.6828,350.0247,195.2214,925.6395,6.1854
640924,,,1000,4045.1482,29.2727,,,,,,,,,,,,
641000,,,,,,50,50,34,27.3436,84.302,39.8905,-44.1823,-238.9913,335.2061,77.3355,943.5221,6.2502
641500,,,,,,50,50,32,30.0992,81.294,36.5832,-44.1823,-247.6241,312.0285,14.9681,276.1931,6.2497
641924,,,1000,3976.1172,37.5252,,,,,,,,,,,,
642000,,,,,,50,50,33,29.2871,82.4356,38.2668,-44.1823,-245.1516,326.5104,56.1398,715.4049,5.2008
642500,,,,,,50,50,33,30.4363,81.6335,37.2326,-44.1823,-254.1735,366.3982,46.1349,515.3437,6.4286
642733,,,809,3252.6534,38.8222,,,,,,,,,,,,
643000,,,,,,50,50,33,29.8456,81.8917,37.4929,-44.1823,-247.7813,341.5546,18.2334,542.6542,5.5866
643312,,,579,2251.926,38.9899,,,,,,,,,,,,
643500,,,,,,50,50,34,26.771,81.7791,37.5665,-44.1823,-241.2369,395.5234,31.9609,725.6771,5.4834
644000,,,,,,50,50,33,26.6863,80.8501,37.9469,-44.1823,-247.6172,274.0968,17.2826,330.9413,6.2507
644000,,,688,2716.2467,38.853,,,,,,,,,,,,
644165,,,165,540.5345,39.1472,,,,,,,,,,,,
644500,,,,,,50,50,33,28.8611,81.7859,38.8477,-44.1823,-246.1692,277.0002,16.3565,324.5098,5.0053
645000,,,,,,50,50,34,27.855,81.5111,37.1093,-44.1823,-237.1876,264.1258,26.6891,1140.4332,5.5779
645000,2388.9144,632.6,,,,,,,,,,,,,,,
645165,,,1000,882.3654,30.3119,,,,,,,,,,,,
645500,,,,,,50,50,34,27.787,82.0529,38.2442,-44.1823,-241.165,328.2857,17.706,651.8242,4.9547
646000,,,,,,50,50,33,26.5363,82.4741,38.5991,-44.1823,-252.5275,298.3978,25.5038,1137.5057,4.9752
646149,,,984,3915.9319,38.8494,,,,,,,,,,,,
646256,,,107,403.0583,39.3027,,,,,,,,,,,,
646365,,,109,402.7813,39.0002,,,,,,,,,,,,
646500,,,,,,50,50,34,25.7718,82.9916,39.5334,-44.1823,-236.7411,326.2835,38.1457,822.2775,6.1925
647000,,,,,,50,50,32,27.3567,82.6037,38.5902,-44.1823,-254.9467,319.1076,16.6505,298.1611,7.3416
647365,,,1000,3946.1186,39.0181,,,,,,,,,,,,
647500,,,,,,50,50,34,26.9226,84.1115,38.2864,-44.1823,-243.8511,403.1084,13.862,272.5652,4.8099
647698,,,333,1241.0574,39.1298,,,,,,,,,,,,
647738,,,40,67.6606,39.2118,,,,,,,,,,,,
648000,,,,,,50,50,33,29.0981,79.584,35.7572,-44.1823,-244.2754,283.8038,17.0123,340.8734,5.2564
648009,,,271,1025.3967,39.1673,,,,,,,,,,,,
648040,,,31,61.5612,39.0385,,,,,,,,,,,,
648500,,,,,,50,50,34,27.9249,82.2139,37.6454,-44.1823,-246.4341,310.2674,19.0697,680.9858,5.0511
648881,,,841,1110.4492,39.0987,,,,,,,,,,,,
649000,,,,,,50,50,33,26.179,80.0723,37.0536,-44.1823,-251.5297,297.2751,25.8703,680.1013,6.9056
649261,,,380,1568.2991,39.0505,,,,,,,,,,,,
649500,,,,,,50,50,32,28.023,83.6098,38.9757,-44.1823,-249.019,337.3049,17.4877,454.7627,4.266
649581,,,320,1194.3066,39.0343,,,,,,,,,,,,
650000,,,,,,50,50,34,27.3148,81.9755,36.8694,-44.1823,-249.1065,371.0279,183.527,473.3521,5.1079
650000,1114.5055,392.3,,,,,,,,,,,,,,,
650500,,,,,,50,50,34,25.9913,81.344,36.8359,-44.1823,-237.0236,354.0853,40.1393,639.031,6.3877
650581,,,1000,-1289.2555,33.0172,,,,,,,,,,,,
651000,,,,,,50,50,34,27.2781,80.7737,37.3462,-44.1823,-241.9247,315.4005,18.2601,452.8372,5.6752
651500,,,,,,50,50,33,28.0937,80.4446,36.6558,-44.1823,-230.419,312.8122,40.2902,842.0255,6.9287
651581,,,1000,4102.5987,32.7148,,,,,,,,,,,,
651782,,,201,767.2244,25.9947,,,,,,,,,,,,
652000,,,,,,50,50,33,26.7259,83.1652,37.5457,-44.1823,-247.8817,309.3324,13.6318,285.8264,5.3309
652500,,,,,,50,50,34,29.1674,84.2854,38.5325,-44.1823,-238.7546,335.8673,30.5034,714.9709,6.5175
652595,,,813,3264.4733,35.0781,,,,,,,,,,,,
653000,,,,,,50,50,34,26.5806,81.9045,35.8519,-44.1823,-248.0615,440.0297,33.9899,686.1563,6.2326
653500,,,,,,50,50,35,27.5891,82.8825,39.2239,-44.1823,-238.8242,284.6024,22.8829,567.7413,5.829
653595,,,1000,1517.5477,32.0135,,,,,,,,,,,,
653668,,,73,221.6861,28.0511,,,,,,,,,,,,
654000,,,,,,50,50,36,26.4722,84.2253,41.2037,-44.1823,-236.8551,285.7819,17.2662,442.3385,6.1304
654500,,,,,,50,50,34,26.2388,84.6766,41.1491,-44.1823,-222.3805,323.3546,170.4733,481.416,5.0035
654668,,,1000,-1135.915,38.4294,,,,,,,,,,,,
655000,,,,,,50,50,33,28.6755,83.0958,38.1677,-44.1823,-246.3391,312.7035,17.4472,509.0248,5.1751
655000,2389.8656,592.4,,,,,,,,,,,,,,,
655256,,,588,2265.0534,26.8018,,,,,,,,,,,,
655500,,,,,,50,50,35,25.4711,82.9308,36.628,-44.1823,-229.7597,342.1244,16.0827,536.4634,5.2466
655988,,,732,2800.2026,39.0282,,,,,,,,,,,,
656000,,,,,,50,50,35,27.1134,81.0716,36.2424,-44.1823,-240.2612,344.5318,75.6467,892.1325,5.1133
656320,,,332,1370.1448,39.0492,,,,,,,,,,,,
656500,,,,,,50,50,35,28.2172,81.8245,38.3485,-44.1823,-224.9513,299.5914,17.24,328.4203,6.4091
656509,,,189,593.6159,39.1156,,,,,,,,,,,,
656984,,,475,1864.7025,39.1372,,,,,,,,,,,,
657000,,,,,,50,50,35,26.3035,82.0975,38.3526,-44.1823,-227.9146,317.785,21.2502,470.3701,4.5803
657057,,,73,165.3042,39.0957,,,,,,,,,,,,
657316,,,259,963.7967,39.0542,,,,,,,,,,,,
657500,,,,,,50,50,34,27.208,82.2483,36.4642,-44.1823,-241.4275,384.8248,26.3755,1109.1489,4.3386
658000,,,,,,50,50,34,25.8287,83.7408,39.552,-44.1823,-235.3673,336.9435,24.0619,601.5983,5.9257
658271,,,955,3432.8751,39.1802,,,,,,,,,,,,
658409,,,138,311.4767,38.3261,,,,,,,,,,,,
658500,,,,,,50,50,34,26.1631,83.4522,38.8991,-44.1823,-230.3883,359.1446,19.9334,664.8766,5.0675
659000,,,,,,50,50,35,28.6041,83.2176,38.6113,-44.1823,-231.8622,347.4991,33.5516,1149.0763,5.3728
659409,,,1000,-1331.1559,38.9456,,,,,,,,,,,,
659500,,,,,,50,50,35,26.8708,81.3601,37.7007,-44.1823,-237.7498,354.6198,46.5601,823.7148,8.8075
659816,,,407,1680.342,39.1004,,,,,,,,,,,,
660000,,,,,,50,50,35,25.2389,83.2748,39.7397,-44.1823,-243.9081,322.0063,48.1178,477.4737,5.9025
660000,1278.6369,493.1,,,,,,,,,,,,,,,
660123,,,307,1039.114,22.5491,,,,,,,,,,,,
660500,,,,,,50,50,35,25.9117,82.9209,39.2957,-44.1823,-233.0933,262.3109,46.666,291.1931,5.3583
661000,,,,,,50,50,33,26.6091,82.5031,37.9088,-44.1823,-239.8828,284.2254,22.4795,856.5754,5.2847
661123,,,1000,4083.4269,39.1935,,,,,,,,,,,,
661335,,,212,772.1714,39.2645,,,,,,,,,,,,
661500,,,,,,50,50,34,26.2305,82.487,37.7643,-44.1823,-231.5904,341.2166,40.6203,566.291,5.9097
662000,,,,,,50,50,35,25.2467,80.7425,37.8066,-44.1823,-233.1676,300.6744,19.5221,449.5142,5.292
662335,,,1000,-1442.5743,39.0764,,,,,,,,,,,,
662453,,,118,446.7979,39.3468,,,,,,,,,,,,
662500,,,,,,50,50,34,26.6158,81.9082,37.3302,-44.1823,-228.5058,387.4117,19.1213,442.0404,5.6213
663000,,,,,,50,50,35,26.0523,82.0018,39.1852,-44.1823,-232.9622,311.1862,16.9853,327.0156,5.0056
663453,,,1000,3700.9359,34.6626,,,,,,,,,,,,
663500,,,,,,50,50,35,26.8444,81.3978,36.7909,-44.1823,-220.8237,293.1861,14.4271,326.4471,5.7106
663666,,,213,740.9557,39.0917,,,,,,,,,,,,
663740,,,74,228.1091,39.1045,,,,,,,,,,,,
664000,,,,,,50,50,33,26.4088,83.5022,39.8543,-44.1823,-238.9259,362.1565,78.9188,971.3433,5.8474
664500,,,,,,50,50,35,24.7357,83.9748,38.8273,-44.1823,-224.5842,306.0082,38.9463,1013.1272,5.8497
664740,,,1000,1302.2056,38.9985,,,,,,,,,,,,
665000,,,,,,50,50,34,25.5751,84.1017,41.7236,-44.1823,-237.6916,286.2672,24.4735,692.137,5.4373
665000,1475.9131,381.6,,,,,,,,,,,,,,,
665500,,,,,,50,50,35,24.3303,83.7183,39.2712,-44.1823,-232.6934,348.3913,19.0183,367.7073,5.8142
665734,,,994,3606.9407,33.28,,,,,,,,,,,,
666000,,,,,,50,50,34,26.406,81.2931,37.2313,-44.1823,-240.1026,354.5765,28.8397,841.4592,4.9216
666089,,,355,1483.7944,39.0912,,,,,,,,,,,,
666500,,,,,,50,50,34,25.6468,83.5586,37.4801,-44.1823,-228.6191,322.3875,29.6772,702.3776,5.6041
666509,,,420,1553.6078,39.1295,,,,,,,,,,,,
666689,,,180,674.5459,39.1462,,,,,,,,,,,,
666746,,,57,170.3585,39.1271,,,,,,,,,,,,
667000,,,,,,50,50,35,25.2336,83.5857,36.172,-44.1823,-222.3714,386.2769,15.3717,544.056,5.0712
667042,,,296,1116.1397,39.1207,,,,,,,,,,,,
667312,,,270,923.6439,38.9055,,,,,,,,,,,,
667500,,,,,,50,50,35,26.027,82.6253,36.2442,-44.1823,-231.7383,331.373,26.9411,749.2955,6.2451
667521,,,209,795.5768,39.2714,,,,,,,,,,,,
668000,,,,,,50,50,35,24.5636,84.1057,41.1556,-44.1823,-235.5585,293.0216,30.156,616.9729,5.7141
668500,,,,,,50,50,36,25.8754,82.4997,38.0849,-44.1823,-230.0009,273.7364,28.7981,941.4153,5.0308
668521,,,1000,746.1679,39.0417,,,,,,,,,,,,
669000,,,,,,50,50,34,26.1637,82.2711,37.7369,-44.1823,-237.6104,388.4232,16.7638,304.4584,5.8333
669465,,,944,3779.4393,39.0294,,,,,,,,,,,,
669500,,,,,,50,50,34,24.7981,83.7247,37.7257,-44.1823,-230.6188,338.6135,18.2197,536.405,5.7805
669692,,,227,864.9351,39.1287,,,,,,,,,,,,
669780,,,88,50.6504,39.1845,,,,,,,,,,,,
670000,,,,,,50,50,34,26.38,81.8617,37.7752,-44.1823,-239.1459,345.1158,23.9935,650.1069,5.5094
670000,1066.783,257.3,,,,,,,,,,,,,,,
670176,,,396,1524.7339,30.2022,,,,,,,,,,,,
670500,,,,,,50,50,35,24.5278,85.0426,39.1074,-44.1823,-224.1203,337.3697,24.5657,537.4041,6.3374
671000,,,,,,50,50,34,26.1516,83.1854,37.4852,-44.1823,-232.0558,436.4969,17.9733,427.8658,5.907
671176,,,1000,4017.3107,36.4081,,,,,,,,,,,,
671343,,,167,519.1526,39.245,,,,,,,,,,,,
671500,,,,,,50,50,35,24.4114,82.1125,38.829,-44.1823,-220.9588,300.2578,19.9826,431.4014,5.5179
671623,,,280,1040.8468,39.2264,,,,,,,,,,,,
671746,,,123,466.3729,36.4321,,,,,,,,,,,,
671761,,,15,5.2296,30.9738,,,,,,,,,,,,
672000,,,,,,50,50,35,24.5574,83.746,39.2218,-44.1823,-229.8752,305.876,36.0991,909.6584,6.4961
672500,,,,,,50,50,35,26.9245,83.7261,39.6338,-44.1823,-227.4781,319.5728,17.6028,434.8972,6.1749
672761,,,1000,3748.2894,31.1618,,,,,,,,,,,,
673000,,,,,,50,50,35,26.1492,80.5614,36.1025,-44.1823,-226.2731,292.2915,17.4308,366.1104,5.7423
673500,,,,,,50,50,35,24.1202,82.5394,39.8861,-44.1823,-219.6261,314.3936,21.6968,613.7953,5.0011
673761,,,1000,1722.2113,31.22,,,,,,,,,,,,
674000,,,,,,50,50,34,26.2875,84.2259,40.0266,-44.1823,-229.9832,387.3763,15.2631,401.3468,5.4536
674091,,,330,1011.7199,33.433,,,,,,,,,,,,
674256,,,165,585.2967,39.5241,,,,,,,,,,,,
674346,,,90,366.2502,39.5452,,,,,,,,,,,,
674500,,,,,,50,50,35,24.4387,83.7108,39.8969,-44.1823,-226.5189,304.671,27.0547,1147.4259,6.7165
674810,,,464,1966.3936,39.1756,,,,,,,,,,,,
675000,,,,,,50,50,36,25.3801,82.6548,39.3478,-44.1823,-220.261,299.487,24.3136,767.9662,5.654
675000,2512.3108,627.8,,,,,,,,,,,,,,,
675500,,,,,,50,50,35,26.9812,82.2322,37.3205,-44.1823,-231.8385,380.9771,18.9172,319.2551,6.5678
675503,,,693,2585.3696,27.8232,,,,,,,,,,,,
675520,,,17,12.5665,39.4309,,,,,,,,,,,,
676000,,,,,,50,50,35,23.3864,82.8685,37.7581,-44.1823,-223.7726,350.028,16.6453,420.852,6.1355
676337,,,817,3175.755,31.4052,,,,,,,,,,,,
676500,,,,,,50,50,34,23.7364,81.7265,37.2487,-44.1823,-227.6788,344.2991,18.8182,457.5854,5.1418
676737,,,400,1101.4859,39.3694,,,,,,,,,,,,
677000,,,,,,50,50,36,23.7695,81.5453,37.9088,-44.1823,-235.2629,291.9716,32.3825,881.3354,6.6449
677462,,,725,3011.1325,39.2432,,,,,,,,,,,,
677500,,,,,,50,50,34,25.1896,82.0969,37.1867,-44.1823,-243.3342,361.8788,17.0983,432.3916,5.0971
677754,,,292,1131.3493,39.2437,,,,,,,,,,,,
677982,,,228,858.5805,39.5183,,,,,,,,,,,,
678000,,,,,,50,50,35,25.5394,81.6204,39.6609,-44.1823,-230.8306,281.0529,23.6542,406.2067,4.8029
678161,,,179,751.7551,39.0483,,,,,,,,,,,,
