env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
7000,,,44,44.0,93.8179,,,,,,,
7014,,,14,14.0,93.3794,,,,,,,
7043,,,29,29.0,93.715,,,,,,,
7061,,,18,18.0,93.5844,,,,,,,
7069,,,8,8.0,93.6148,,,,,,,
7111,,,42,42.0,93.8124,,,,,,,
7119,,,8,8.0,93.4404,,,,,,,
7127,,,8,8.0,92.7069,,,,,,,
7135,,,8,8.0,92.34,,,,,,,
7142,,,7,7.0,92.8475,,,,,,,
7179,,,37,37.0,93.6067,,,,,,,
7201,,,22,22.0,93.631,,,,,,,
7216,,,15,15.0,93.4746,,,,,,,
7235,,,19,19.0,93.3678,,,,,,,
7238,,,3,3.0,93.9816,,,,,,,
7279,,,41,41.0,93.3757,,,,,,,
7287,,,8,8.0,93.8641,,,,,,,
7292,,,5,5.0,93.8676,,,,,,,
7298,,,6,6.0,93.4883,,,,,,,
7301,,,3,3.0,93.9718,,,,,,,
7326,,,25,25.0,93.2804,,,,,,,
7344,,,18,18.0,93.3871,,,,,,,
7347,,,3,3.0,93.9767,,,,,,,
7351,,,4,4.0,92.1278,,,,,,,
7368,,,17,17.0,93.2492,,,,,,,
7378,,,10,10.0,93.761,,,,,,,
7385,,,7,7.0,93.0154,,,,,,,
7403,,,18,18.0,93.2918,,,,,,,
7427,,,24,24.0,93.594,,,,,,,
7449,,,22,22.0,93.1438,,,,,,,
7489,,,40,40.0,93.8111,,,,,,,
7493,,,4,4.0,94.2096,,,,,,,
7500,,,,,,18.1786,3.489,5212.5757,18.1786,8.8819,196.233,1.2012
7539,,,46,46.0,93.5434,,,,,,,
7542,,,3,3.0,93.2973,,,,,,,
7553,,,11,11.0,93.348,,,,,,,
7593,,,40,40.0,93.6854,,,,,,,
7597,,,4,4.0,94.2895,,,,,,,
7611,,,14,14.0,93.1992,,,,,,,
7622,,,11,11.0,93.8073,,,,,,,
7665,,,43,43.0,93.7725,,,,,,,
7700,,,35,35.0,93.6313,,,,,,,
7710,,,10,10.0,93.6864,,,,,,,
7720,,,10,10.0,93.3998,,,,,,,
7723,,,3,3.0,93.929,,,,,,,
7762,,,39,39.0,93.5779,,,,,,,
7804,,,42,42.0,93.7383,,,,,,,
7818,,,14,14.0,93.585,,,,,,,
7834,,,16,16.0,93.3335,,,,,,,
7857,,,23,23.0,92.2589,,,,,,,
7864,,,7,7.0,94.2177,,,,,,,
7888,,,24,24.0,93.3821,,,,,,,
7931,,,43,43.0,93.6223,,,,,,,
7943,,,12,12.0,92.8322,,,,,,,
7949,,,6,6.0,94.6318,,,,,,,
7969,,,20,20.0,93.309,,,,,,,
8000,,,,,,38.2702,41.4585,2695.3525,38.2702,9.3595,111.3822,5.9036
8003,,,34,34.0,93.0639,,,,,,,
8026,,,23,23.0,93.6297,,,,,,,
8030,,,4,4.0,85.4964,,,,,,,
8055,,,25,25.0,92.8908,,,,,,,
8070,,,15,15.0,93.5439,,,,,,,
8074,,,4,4.0,93.7521,,,,,,,
8078,,,4,4.0,92.464,,,,,,,
8111,,,33,33.0,93.6167,,,,,,,
8118,,,7,7.0,93.1296,,,,,,,
8130,,,12,12.0,90.9316,,,,,,,
8148,,,18,18.0,93.6035,,,,,,,
8175,,,27,27.0,93.6476,,,,,,,
8214,,,39,39.0,93.8813,,,,,,,
8227,,,13,13.0,93.2664,,,,,,,
8244,,,17,17.0,94.0349,,,,,,,
8247,,,3,3.0,91.7443,,,,,,,
8256,,,9,9.0,93.4844,,,,,,,
8261,,,5,5.0,94.1432,,,,,,,
8284,,,23,23.0,93.678,,,,,,,
8288,,,4,4.0,93.8187,,,,,,,
8327,,,39,39.0,93.8079,,,,,,,
8358,,,31,31.0,93.9345,,,,,,,
8362,,,4,4.0,92.8873,,,,,,,
8403,,,41,41.0,93.6231,,,,,,,
8421,,,18,18.0,93.5856,,,,,,,
8428,,,7,7.0,93.6488,,,,,,,
8437,,,9,9.0,93.324,,,,,,,
8479,,,42,42.0,93.673,,,,,,,
8485,,,6,6.0,92.5922,,,,,,,
8495,,,10,10.0,93.4941,,,,,,,
8500,,,,,,49.8948,63.053,5223.8325,49.8948,11.6899,238.5054,37.9801
8539,,,44,44.0,93.7401,,,,,,,
8550,,,11,11.0,92.9849,,,,,,,
8571,,,21,21.0,94.1074,,,,,,,
8576,,,5,5.0,94.4191,,,,,,,
8620,,,44,44.0,93.5914,,,,,,,
8634,,,14,14.0,93.8745,,,,,,,
8654,,,20,20.0,93.3247,,,,,,,
8690,,,36,36.0,94.128,,,,,,,
8735,,,45,45.0,92.9543,,,,,,,
