env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
3410000,0.928,8.0,1.0,0.7712,9.4877,0.9241,-0.3029,0.0214,0.0027,501.2156
3420000,0.9136,9.6,1.0,0.7614,8.8889,0.9164,-0.3071,0.0213,0.0026,497.828
3430000,0.9316,7.6,1.0,0.7836,8.9686,0.9283,-0.3099,0.0219,0.0027,496.3329
3440000,0.9559,4.9,1.0,0.7921,8.4459,0.9307,-0.3152,0.0209,0.0028,498.0964
3450000,0.9478,5.8,1.0,0.7833,8.6281,0.9267,-0.3136,0.0211,0.0029,495.8386
3460000,0.9181,9.1,1.0,0.7824,7.9872,0.9233,-0.3093,0.0212,0.003,496.8904
3470000,0.9442,6.2,1.0,0.8184,7.2939,0.9402,-0.3094,0.0208,0.003,496.4965
3480000,0.9433,6.3,1.0,0.7901,7.9936,0.9289,-0.3072,0.0211,0.0028,498.2974
3490000,0.9406,6.6,1.0,0.7956,8.0386,0.9317,-0.3088,0.0201,0.0029,498.4292
3500000,0.7127,29.7,0.8,0.7566,9.4518,0.9149,-0.3004,0.0203,0.0034,499.8552
3510000,0.9118,9.8,1.0,0.7362,9.2166,0.9014,-0.3082,0.0204,0.0027,499.2782
3520000,0.9037,10.7,1.0,0.7954,8.2645,0.9322,-0.3124,0.0203,0.0029,501.3732
3530000,0.9568,4.8,1.0,0.8199,7.6982,0.9423,-0.3163,0.0198,0.0031,496.612
3540000,0.9496,5.6,1.0,0.8248,7.7101,0.9453,-0.3171,0.0203,0.003,498.3824
3550000,0.9271,8.1,1.0,0.8114,7.6161,0.9383,-0.3133,0.0199,0.003,496.4237
3560000,0.9595,4.5,1.0,0.8135,8.489,0.9414,-0.3141,0.02,0.0032,495.8973
3570000,0.9235,8.5,1.0,0.8018,7.5358,0.9329,-0.316,0.0195,0.003,496.1397
3580000,0.9523,5.3,1.0,0.7946,7.6805,0.9286,-0.3128,0.0191,0.003,497.2436
3590000,0.9136,9.6,1.0,0.8129,7.8431,0.938,-0.3112,0.0203,0.0031,494.4284
3600000,0.9487,5.7,1.0,0.8,7.874,0.9331,-0.3134,0.0196,0.0028,495.9179
3610000,0.9397,6.7,1.0,0.7856,8.1301,0.9268,-0.318,0.0202,0.0029,497.2218
3620000,0.9208,8.8,1.0,0.8117,7.5529,0.9373,-0.3203,0.0202,0.0029,496.0461
3630000,0.9352,7.2,1.0,0.7722,7.9936,0.9185,-0.3204,0.0199,0.003,495.6613
3640000,0.9082,10.2,1.0,0.8196,7.3584,0.9411,-0.3241,0.0193,0.0032,498.6973
3650000,0.9514,5.4,1.0,0.8135,7.4019,0.9371,-0.3251,0.0189,0.003,497.9644
3660000,0.9118,9.8,1.0,0.8122,7.593,0.9385,-0.3215,0.0191,0.0031,495.6289
3670000,0.9154,9.4,1.0,0.795,7.9428,0.9309,-0.3217,0.019,0.0029,496.3664
3680000,0.9442,6.2,1.0,0.8005,7.6104,0.9323,-0.3207,0.0186,0.003,494.6396
3690000,0.9298,7.8,1.0,0.8011,7.9114,0.9335,-0.3139,0.019,0.003,494.9406
3700000,0.9415,6.5,1.0,0.773,8.9286,0.9232,-0.2943,0.0214,0.003,496.8613
3710000,0.8154,19.4,0.9,0.7649,8.5397,0.9172,-0.2942,0.0204,0.003,498.3533
3720000,0.9199,8.9,1.0,0.7964,7.8247,0.9311,-0.2892,0.0205,0.0029,496.225
3730000,0.9379,6.9,1.0,0.7802,7.9491,0.9237,-0.299,0.02,0.0025,495.6494
3740000,0.946,6.0,1.0,0.8181,7.716,0.9421,-0.3014,0.0206,0.0028,495.109
