env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
89000,,,,,,5134.9551,5144.1934,36182.3242,5134.9551,1.2686,98.5767,0.6918
89500,,,,,,5275.3574,5285.2021,50023.6016,5275.3574,1.1536,117.4249,0.9223
90000,,,,,,5323.9932,5333.4229,45793.8281,5323.9932,1.3527,73.0698,0.785
90000,-172.7603,1454.3,,,,,,,,,,
90396,,,1600,-163.4492,60.2687,,,,,,,
90500,,,,,,5608.6958,5617.3677,62072.5,5608.6958,1.538,92.5008,0.6023
91000,,,,,,5389.2314,5398.7598,44903.5938,5389.2314,0.9709,81.5814,0.6262
91500,,,,,,5522.5132,5532.5283,40301.2344,5522.5132,1.0371,129.1128,0.5675
91996,,,1600,-148.2224,76.5717,,,,,,,
92000,,,,,,5164.3213,5173.0903,42067.7773,5164.3213,1.521,167.4988,0.944
92191,,,195,-135.9674,76.2145,,,,,,,
92292,,,101,-125.7707,77.0177,,,,,,,
92376,,,84,-123.2824,74.1939,,,,,,,
92500,,,,,,5266.3701,5275.5815,38733.1758,5266.3701,0.977,68.2084,0.5812
93000,,,,,,5291.7021,5301.8286,50409.582,5291.7021,1.2527,124.6748,0.6357
93500,,,,,,5291.2998,5300.4116,43713.8789,5291.2998,1.0487,66.1267,0.6713
93976,,,1600,-165.4281,76.122,,,,,,,
94000,,,,,,5683.4062,5693.1533,55024.0586,5683.4062,1.1075,90.8226,0.8384
94500,,,,,,5289.3706,5299.582,40448.9336,5289.3706,0.9981,94.9241,0.7762
94618,,,642,-131.5846,75.9419,,,,,,,
95000,,,,,,5355.8218,5366.1216,37844.9766,5355.8218,0.8334,45.2012,0.8046
95000,-135.1206,891.7,,,,,,,,,,
95500,,,,,,5554.1025,5563.1187,35296.3984,5554.1025,1.385,77.926,0.6657
96000,,,,,,5361.1504,5369.8428,57673.8789,5361.1504,1.4889,130.6628,0.7633
96218,,,1600,-159.3054,64.9079,,,,,,,
96353,,,135,-130.006,81.0623,,,,,,,
96500,,,,,,4911.2129,4919.8301,43037.9805,4911.2129,1.115,78.7762,0.541
97000,,,,,,5134.0488,5143.8086,45190.5117,5134.0488,1.0437,93.7566,0.5959
97438,,,1085,-144.4037,75.847,,,,,,,
97500,,,,,,4758.3584,4768.4727,37667.5469,4758.3584,1.2341,74.5267,0.7381
98000,,,,,,5087.3149,5097.3877,42592.1641,5087.3149,1.0548,75.9171,0.7782
98500,,,,,,5011.3848,5021.7695,40646.0664,5011.3848,1.1951,88.956,0.9263
99000,,,,,,5344.8296,5354.6855,44507.3945,5344.8296,1.1228,68.567,0.653
99038,,,1600,-39.2922,75.8398,,,,,,,
99500,,,,,,5291.7559,5301.5449,43683.7188,5291.7559,1.6757,130.5001,0.9058
100000,,,,,,4988.0972,4999.189,49665.7305,4988.0972,1.1928,70.8689,0.759
100000,-102.8249,864.5,,,,,,,,,,
100500,,,,,,5202.0098,5212.1528,43970.4219,5202.0098,1.0596,70.3753,0.8343
100638,,,1600,-165.6927,64.9147,,,,,,,
101000,,,,,,5406.5195,5415.2476,43888.1875,5406.5195,1.1473,81.9573,0.5915
101500,,,,,,5492.3062,5502.085,46282.3867,5492.3062,1.1117,68.9525,0.7154
102000,,,,,,5332.7666,5343.0449,51924.293,5332.7666,1.028,110.5549,0.6518
102238,,,1600,-89.3759,77.3116,,,,,,,
102500,,,,,,5101.0371,5110.6851,41032.0977,5101.0371,0.7389,49.9704,0.5161
103000,,,,,,5370.542,5379.1396,45568.4805,5370.542,0.7298,68.006,0.6273
103500,,,,,,5632.333,5641.3081,54429.5586,5632.333,0.9999,126.2405,1.0507
103838,,,1600,-147.0962,76.5955,,,,,,,
104000,,,,,,5432.2856,5442.2954,34952.5703,5432.2856,0.9246,72.6563,0.8183
104289,,,451,-153.4303,75.2008,,,,,,,
104500,,,,,,5245.3013,5254.022,64712.2539,5245.3013,1.1647,101.1606,1.029
105000,,,,,,4761.667,4770.7031,34065.9727,4761.667,0.9557,63.6478,0.5288
105000,-107.5089,984.6,,,,,,,,,,
105500,,,,,,5374.5127,5381.7881,45156.4805,5374.5127,1.1211,70.8306,1.0483
105889,,,1600,-36.3211,64.0198,,,,,,,
106000,,,,,,5041.7388,5050.5234,37056.5742,5041.7388,0.8755,97.7095,0.9034
106500,,,,,,5570.6914,5578.6626,37662.707,5570.6914,0.8714,64.2878,0.7865
107000,,,,,,5051.418,5060.8984,52461.5586,5051.418,0.7506,68.9771,0.5713
107489,,,1600,-13.8688,77.3102,,,,,,,
107500,,,,,,5412.3599,5420.2964,41251.1562,5412.3599,0.6569,48.9177,0.5903
108000,,,,,,5473.9561,5481.6167,55300.6406,5473.9561,0.76,62.5489,0.6857
108500,,,,,,5693.2974,5700.5933,49692.6328,5693.2974,0.7312,45.8018,0.6325
109000,,,,,,5237.0791,5244.4146,34055.1641,5237.0791,0.7301,66.6987,0.5228
109089,,,1600,-45.3124,77.3681,,,,,,,
109213,,,124,-117.1519,80.1285,,,,,,,
109500,,,,,,5297.5908,5305.8623,69322.375,5297.5908,0.6183,55.6312,0.5788
109800,,,587,-126.3182,76.2672,,,,,,,
110000,,,,,,5126.6709,5134.3159,31813.8984,5126.6709,0.6622,43.5854,0.6314
110000,-110.9869,1256.3,,,,,,,,,,
110500,,,,,,5337.4785,5343.8164,43309.5,5337.4785,0.5754,34.8042,0.5944
111000,,,,,,5589.7295,5596.7402,34764.2539,5589.7295,0.5606,31.9568,0.5318
111400,,,1600,-36.6578,61.0887,,,,,,,
111500,,,,,,5226.6953,5233.5869,50817.1094,5226.6953,0.5936,53.0838,0.5687
112000,,,,,,5332.3101,5339.1406,47541.7812,5332.3101,0.7852,49.1417,0.4636
112500,,,,,,5261.8086,5267.7388,39829.5664,5261.8086,0.6946,47.0513,0.5251
113000,,,,,,5147.9595,5153.6855,55409.3281,5147.9595,0.4568,35.2864,0.6023
113000,,,1600,-16.7116,75.0003,,,,,,,
113500,,,,,,5243.1113,5249.2559,49719.3086,5243.1113,0.9176,69.0309,0.7149
114000,,,,,,5433.0552,5439.1816,38204.7344,5433.0552,0.79,42.881,0.5122
114500,,,,,,5595.6353,5601.4243,48400.6914,5595.6353,0.822,37.3608,0.6549
114600,,,1600,-25.0988,78.1277,,,,,,,
115000,,,,,,5697.9048,5704.3457,47981.4258,5697.9048,0.5109,53.7937,0.6962
115000,-48.8879,1446.7,,,,,,,,,,
115500,,,,,,5788.7852,5795.4229,57174.8281,5788.7852,0.5301,49.6783,0.6468
116000,,,,,,5535.5581,5541.8799,45490.2773,5535.5581,0.3777,30.0529,0.4437
116200,,,1600,-31.5391,60.3387,,,,,,,
116500,,,,,,5334.5464,5340.585,50723.1797,5334.5464,0.5823,68.173,0.6409
117000,,,,,,5724.4976,5729.9189,49305.5859,5724.4976,0.7385,51.0533,0.4421
117500,,,,,,5312.4829,5317.5635,46090.6367,5312.4829,0.3956,37.2901,0.4953
117800,,,1600,-30.3654,76.9637,,,,,,,
118000,,,,,,5671.1577,5676.5791,45264.9062,5671.1577,0.3542,20.7352,0.359
118500,,,,,,5776.373,5781.8936,53207.418,5776.373,0.4009,49.1732,0.4034
119000,,,,,,5530.1562,5535.0605,46376.3711,5530.1562,0.6755,30.7784,0.5177
119400,,,1600,-22.9982,76.0401,,,,,,,
119500,,,,,,5673.0728,5678.9497,52127.3711,5673.0728,0.6273,46.1859,0.4963
120000,,,,,,5777.5,5782.5024,56631.9531,5777.5,0.3504,22.2483,0.3035
120000,-51.3428,1298.8,,,,,,,,,,
120500,,,,,,5964.8047,5969.8994,49494.6016,5964.8047,0.6332,39.9842,0.6582
121000,,,,,,5807.4053,5812.894,56494.7227,5807.4053,0.9871,67.6271,0.6524
121000,,,1600,-17.6359,61.3028,,,,,,,
121500,,,,,,5449.6094,5455.6899,44916.4688,5449.6094,0.3542,28.2959,0.8163
122000,,,,,,5958.5127,5964.0269,47882.9531,5958.5127,0.287,25.4514,0.602
122500,,,,,,5792.9014,5798.0762,61793.3242,5792.9014,0.3939,38.347,0.5294
122600,,,1600,-11.0826,77.0091,,,,,,,
123000,,,,,,5715.5063,5721.1909,52188.9141,5715.5063,0.4728,56.5164,0.4159
123500,,,,,,5216.748,5222.0576,47366.1875,5216.748,0.4516,36.6344,0.5505
124000,,,,,,5862.3604,5867.3203,59409.4922,5862.3604,0.4655,36.8469,0.3789
124200,,,1600,-32.2337,76.3894,,,,,,,
124500,,,,,,5755.9385,5760.5474,37630.3555,5755.9385,0.3722,37.5536,0.4332
125000,,,,,,5621.5669,5626.5435,54757.7383,5621.5669,0.2983,26.736,0.2624
125000,-36.4634,1600.0,,,,,,,,,,
125500,,,,,,6189.312,6194.4438,39421.375,6189.312,0.3309,37.9513,0.36
125800,,,1600,-9.1419,58.1282,,,,,,,
126000,,,,,,6413.9106,6418.7798,41192.0352,6413.9106,0.2579,21.5917,0.4262
126500,,,,,,5596.6895,5601.9102,45518.9805,5596.6895,0.2731,23.8555,0.2828
127000,,,,,,5653.1953,5658.4731,85529.0703,5653.1953,0.5058,36.3805,0.2319
127400,,,1600,-21.1137,76.3028,,,,,,,
127500,,,,,,5506.583,5510.7812,58973.1914,5506.583,0.6598,61.96,0.4909
128000,,,,,,6152.8506,6157.54,78850.0859,6152.8506,0.4711,61.5362,0.374
128500,,,,,,6113.4912,6119.0464,49572.1172,6113.4912,0.2645,22.3345,0.393
129000,,,,,,6213.0869,6217.8862,63876.8281,6213.0869,0.2752,34.5317,0.4123
129000,,,1600,-11.3543,76.1105,,,,,,,
129500,,,,,,5958.6157,5963.2026,50211.1875,5958.6157,0.321,29.0574,0.2989
129882,,,882,-145.3603,76.4823,,,,,,,
130000,,,,,,5473.2632,5477.7412,46072.8359,5473.2632,0.3935,39.1508,0.3968
130000,-80.2092,1067.5,,,,,,,,,,
130332,,,450,-137.1708,43.8461,,,,,,,
130394,,,62,-121.9979,74.1611,,,,,,,
130500,,,,,,5293.9536,5299.0581,42056.0,5293.9536,0.9452,73.9095,0.5415
130657,,,263,-136.2503,76.0786,,,,,,,
131000,,,,,,5899.9038,5905.189,73546.4453,5899.9038,0.3087,25.2711,0.5962
131500,,,,,,5999.7056,6004.604,48241.4336,5999.7056,0.3401,46.0929,0.4457
132000,,,,,,5819.127,5824.0796,41182.9141,5819.127,0.2547,21.6462,0.2474
132257,,,1600,-10.5478,78.0792,,,,,,,
132500,,,,,,6004.6875,6009.8237,43495.1836,6004.6875,0.2894,28.7293,0.2659
132619,,,362,-120.958,77.1645,,,,,,,
133000,,,,,,5723.3672,5728.4927,64965.4023,5723.3672,0.3281,23.8149,0.365
133274,,,655,-130.772,76.1235,,,,,,,
133500,,,,,,5656.0283,5661.2285,63830.3711,5656.0283,0.5014,32.7758,0.4016
134000,,,,,,6501.9727,6507.6035,57141.3711,6501.9727,0.3857,56.8894,0.6799
134500,,,,,,5561.6846,5567.1094,48857.9688,5561.6846,0.338,29.7505,0.4084
134874,,,1600,5.2003,77.5002,,,,,,,
135000,,,,,,6157.9531,6163.1333,56447.3281,6157.9531,0.4874,30.374,0.3402
135000,-108.173,1600.0,,,,,,,,,,
135500,,,,,,5548.2515,5553.6055,52921.3359,5548.2515,0.5877,52.6625,0.466
136000,,,,,,5785.7061,5791.0581,59511.6953,5785.7061,0.3561,27.6841,0.4267
136474,,,1600,-97.0136,57.6684,,,,,,,
136500,,,,,,6355.0688,6361.0884,92402.9766,6355.0688,0.2908,29.4218,0.2403
137000,,,,,,6385.2979,6390.168,73452.2656,6385.2979,0.3598,21.4402,0.3244
137500,,,,,,5716.3491,5721.1919,51665.4805,5716.3491,0.3031,21.6449,0.2681
137501,,,1027,-154.6157,76.5467,,,,,,,
137550,,,49,-115.0958,79.4953,,,,,,,
137601,,,51,-114.3699,79.6254,,,,,,,
138000,,,,,,6256.3379,6261.5786,58291.5547,6256.3379,0.305,28.7243,0.4184
138500,,,,,,5549.1016,5554.6899,65572.0859,5549.1016,0.3421,37.0028,0.3793
139000,,,,,,6180.1885,6185.1709,63995.1797,6180.1885,0.294,27.4981,0.3533
139201,,,1600,-103.6109,76.7283,,,,,,,
139500,,,,,,6008.1841,6013.1597,66594.6328,6008.1841,0.2868,32.6185,0.3464
140000,,,,,,6161.9873,6166.5171,56549.9609,6161.9873,0.4406,37.0116,0.3477
140000,-125.6923,1293.4,,,,,,,,,,
140500,,,,,,5754.748,5760.9585,39101.4609,5754.748,0.4098,45.1671,0.4847
140801,,,1600,-113.7757,60.4311,,,,,,,
140945,,,144,-119.6871,76.8279,,,,,,,
141000,,,,,,6007.2236,6012.4053,63633.6953,6007.2236,0.5191,46.9766,0.2298
141057,,,112,-119.0035,78.5067,,,,,,,
141188,,,131,-120.7152,80.3286,,,,,,,
141384,,,196,-113.2502,79.6642,,,,,,,
141500,,,,,,6256.2812,6261.5098,52892.9688,6256.2812,0.6256,33.4573,0.5701
141572,,,188,-104.602,77.0908,,,,,,,
142000,,,,,,5925.6426,5931.5752,58108.4453,5925.6426,0.2896,22.4105,0.7145
142500,,,,,,6021.4194,6027.062,44486.4766,6021.4194,0.4714,32.7467,0.4734
143000,,,,,,5934.4448,5940.3311,67025.2969,5934.4448,0.319,28.8913,0.2477
143172,,,1600,73.033,77.8275,,,,,,,
143407,,,235,-122.5276,80.993,,,,,,,
143500,,,,,,6173.5117,6178.6128,58884.5117,6173.5117,0.4291,40.6839,0.3557
144000,,,,,,6109.1489,6115.5498,47977.4375,6109.1489,0.4652,35.5205,0.396
144500,,,,,,6368.6631,6374.6128,64126.7617,6368.6631,0.3458,25.9913,0.3167
145000,,,,,,5525.6431,5532.1699,45834.1875,5525.6431,0.3513,23.2424,0.2951
145000,-95.1954,1308.2,,,,,,,,,,
145007,,,1600,44.717,60.4659,,,,,,,
145500,,,,,,5339.1172,5344.7036,42305.4844,5339.1172,0.5532,27.0947,0.2824
146000,,,,,,5935.2456,5940.7231,74194.3906,5935.2456,0.3003,25.8291,0.4146
146500,,,,,,5865.125,5871.4653,57821.8633,5865.125,0.3094,23.9988,0.3488
146607,,,1600,-105.3261,77.0662,,,,,,,
147000,,,,,,5900.0645,5905.7544,44158.8711,5900.0645,0.4161,42.8893,0.4158
147500,,,,,,6311.9731,6317.5557,50695.7148,6311.9731,0.3875,34.5098,0.2749
148000,,,,,,6344.2505,6349.3003,78095.0391,6344.2505,0.4533,50.382,0.3644
148207,,,1600,-98.5231,76.7801,,,,,,,
148500,,,,,,5352.7178,5358.7979,45974.0977,5352.7178,0.4934,48.7401,0.3655
149000,,,,,,6119.9736,6125.5317,46168.4141,6119.9736,0.4395,29.468,0.2278
149500,,,,,,6049.0703,6055.3223,45523.8984,6049.0703,0.3185,25.4809,0.2568
149807,,,1600,-108.723,77.3721,,,,,,,
150000,,,,,,6706.5283,6712.1982,57773.3984,6706.5283,0.3474,25.3294,0.3078
150000,-120.5844,1137.3,,,,,,,,,,
150500,,,,,,5986.7734,5992.9463,53884.7656,5986.7734,0.4106,42.0162,0.207
151000,,,,,,5938.4458,5944.9717,42104.8438,5938.4458,0.5604,55.7204,0.2429
151407,,,1600,-116.8102,62.769,,,,,,,
151500,,,,,,6278.6807,6285.814,50354.4766,6278.6807,0.3984,35.2791,0.3596
152000,,,,,,5927.0068,5933.373,47830.9766,5927.0068,0.3423,29.3722,0.3543
152500,,,,,,6031.7056,6037.4453,61764.1602,6031.7056,0.689,62.014,0.3404
153000,,,,,,5438.1782,5443.5107,47696.5664,5438.1782,0.3128,24.0022,0.2233
153007,,,1600,-117.8895,76.7243,,,,,,,
153104,,,97,-108.8087,73.7333,,,,,,,
153195,,,91,-103.1799,72.8205,,,,,,,
153239,,,44,-104.2425,77.9324,,,,,,,
153303,,,64,-106.9312,81.0148,,,,,,,
153382,,,79,-98.158,78.0842,,,,,,,
153465,,,83,-119.0699,74.7536,,,,,,,
153500,,,,,,6113.1816,6119.3687,47911.0312,6113.1816,0.2641,20.0085,0.491
153526,,,61,-106.3626,72.1244,,,,,,,
153574,,,48,-108.0078,76.7994,,,,,,,
153638,,,64,-105.1277,75.1939,,,,,,,
153697,,,59,-108.3036,71.9701,,,,,,,
153776,,,79,-109.6307,74.6042,,,,,,,
153876,,,100,-102.9003,77.1668,,,,,,,
154000,,,,,,5874.8496,5880.9385,48853.1328,5874.8496,0.4736,34.3139,0.2777
154500,,,,,,6001.5103,6007.7017,57807.9727,6001.5103,0.4612,35.5,0.4489
155000,,,,,,5913.1963,5919.8701,48452.8047,5913.1963,0.4007,27.9541,0.4905
155000,-106.6119,137.1,,,,,,,,,,
155476,,,1600,-124.1153,74.2301,,,,,,,
155500,,,,,,6006.3794,6012.9688,70570.9844,6006.3794,0.328,30.3499,0.4617
156000,,,,,,5674.9014,5680.8203,66013.4297,5674.9014,0.3691,36.6901,0.638
156500,,,,,,5966.2656,5973.0381,50166.6172,5966.2656,0.4609,58.7463,0.3261
157000,,,,,,5716.6045,5722.6938,57923.8242,5716.6045,0.5517,47.162,0.4742
157076,,,1600,124.5179,75.6444,,,,,,,
157185,,,109,-117.942,73.6247,,,,,,,
157500,,,,,,5983.77,5989.939,49008.0039,5983.77,0.3428,38.4828,0.4486
158000,,,,,,5179.0752,5184.7827,44010.2969,5179.0752,0.2694,21.0646,0.2882
158500,,,,,,5808.605,5814.8013,58389.2891,5808.605,0.3088,28.3427,0.3269
158785,,,1600,118.7859,75.5181,,,,,,,
159000,,,,,,5631.7939,5637.7529,55114.4375,5631.7939,0.3396,26.6137,0.4263
159500,,,,,,5316.4707,5322.3569,68283.2891,5316.4707,0.3572,24.8207,0.4833
160000,,,,,,5513.2559,5520.1968,57882.4922,5513.2559,0.2308,26.7806,0.3042
160000,-81.2345,1154.7,,,,,,,,,,
160385,,,1600,78.0267,61.7595,,,,,,,
160500,,,,,,5717.5732,5723.6118,67137.7891,5717.5732,0.4306,28.3691,0.3455
161000,,,,,,6300.7251,6306.4785,76381.3359,6300.7251,0.2706,38.0598,0.3613
161423,,,1038,-165.4084,76.4681,,,,,,,
161500,,,,,,5603.208,5609.0127,52109.8164,5603.208,0.358,33.1412,0.2578
161551,,,128,-128.5302,75.4436,,,,,,,
161614,,,63,-111.2932,76.0281,,,,,,,
162000,,,,,,6090.1631,6096.2407,62956.2461,6090.1631,0.3115,33.8687,0.449
162500,,,,,,5833.9629,5839.7852,58840.8125,5833.9629,0.3549,25.4986,0.357
163000,,,,,,5536.9805,5542.3516,55077.457,5536.9805,0.3866,44.8678,0.2968
163214,,,1600,82.7009,76.8105,,,,,,,
163500,,,,,,5489.7397,5495.6016,65401.1406,5489.7397,0.3591,31.9211,0.3434
164000,,,,,,5927.2993,5932.3599,59813.8906,5927.2993,0.3184,32.6768,0.2065
164500,,,,,,5599.5962,5605.7944,53566.2578,5599.5962,0.2495,21.3684,0.2564
164814,,,1600,-102.1742,77.7861,,,,,,,
165000,,,,,,5897.498,5903.1025,39630.8672,5897.498,0.3205,25.4455,0.4732
165000,-83.8654,1310.2,,,,,,,,,,
165500,,,,,,5609.6064,5614.5771,50268.0117,5609.6064,0.3236,34.0579,0.2212
166000,,,,,,5694.147,5699.1831,82096.0234,5694.147,0.3741,22.5159,0.2238
166414,,,1600,-89.5007,61.0696,,,,,,,
166500,,,,,,5693.4316,5698.8633,50938.7891,5693.4316,0.4221,25.3864,0.3314
167000,,,,,,6032.248,6037.8491,62867.1172,6032.248,0.4315,25.4173,0.4366
167500,,,,,,6154.5186,6159.7168,47307.9023,6154.5186,0.309,24.2798,0.2201
168000,,,,,,5772.4434,5777.7627,47263.0117,5772.4434,0.2269,19.855,0.2086
168014,,,1600,-84.3274,76.1062,,,,,,,
168500,,,,,,6210.3223,6214.7202,64003.8398,6210.3223,0.2606,19.7914,0.1902
169000,,,,,,5408.2207,5413.2319,60308.3125,5408.2207,0.1776,15.6506,0.216
169500,,,,,,5496.3379,5501.6733,53245.2148,5496.3379,0.3472,47.1638,0.3176
169614,,,1600,-114.5834,75.6301,,,,,,,
169720,,,106,-112.7902,78.6955,,,,,,,
170000,,,,,,5801.1963,5807.1763,54759.5312,5801.1963,0.295,26.7379,0.2771
170000,-36.1064,1304.5,,,,,,,,,,
170500,,,,,,6107.8613,6112.5444,48765.1875,6107.8613,0.3055,27.3633,0.254
171000,,,,,,5721.6953,5726.8857,54495.8086,5721.6953,0.2347,19.7172,0.2959
171320,,,1600,-71.216,60.546,,,,,,,
171500,,,,,,5803.0645,5808.3105,49211.1523,5803.0645,0.2289,25.6318,0.2594
172000,,,,,,5610.5371,5615.3638,44174.8633,5610.5371,0.2517,17.9669,0.2852
172500,,,,,,6063.8179,6068.6216,58197.1289,6063.8179,0.1971,21.0647,0.5039
172920,,,1600,-69.6518,77.0791,,,,,,,
172981,,,61,-123.6236,67.5782,,,,,,,
173000,,,,,,5652.6304,5657.3442,64209.5039,5652.6304,0.255,30.0896,0.2433
173064,,,83,-113.6299,76.7652,,,,,,,
173500,,,,,,5537.2031,5541.4399,50756.0781,5537.2031,0.2017,21.108,0.284
174000,,,,,,6143.3032,6147.8604,67799.8984,6143.3032,0.3758,25.8468,0.226
174500,,,,,,6082.292,6087.7686,63545.2578,6082.292,0.3044,25.2434,0.2449
174664,,,1600,89.5351,76.4371,,,,,,,
175000,,,,,,5353.2949,5358.1855,54063.9258,5353.2949,0.2825,24.389,0.236
175000,-87.945,223.8,,,,,,,,,,
175500,,,,,,6084.0947,6089.1309,46750.1641,6084.0947,0.3414,21.5813,0.2256
176000,,,,,,5984.6763,5989.9536,80145.5703,5984.6763,0.2257,25.0893,0.267
176264,,,1600,-58.0657,73.1421,,,,,,,
176500,,,,,,6026.2715,6030.8306,59035.9766,6026.2715,0.2194,21.1655,0.2457
177000,,,,,,5398.0049,5402.7246,49004.8945,5398.0049,0.2253,25.4174,0.2544
177500,,,,,,5694.2383,5699.1685,43785.4688,5694.2383,0.3195,26.8285,0.3564
177864,,,1600,98.2106,77.0446,,,,,,,
177950,,,86,-122.563,78.7031,,,,,,,
178000,,,,,,5885.1646,5889.7109,85300.875,5885.1646,0.3686,43.1904,0.2137
178014,,,64,-107.7353,77.8471,,,,,,,
178094,,,80,-118.1848,75.3818,,,,,,,
178500,,,,,,5436.127,5440.9766,53816.6094,5436.127,0.2454,16.2332,0.206
179000,,,,,,5261.0654,5264.8813,61889.7852,5261.0654,0.2492,31.8701,0.2076
179500,,,,,,5306.9609,5311.0649,56885.0508,5306.9609,0.298,28.7911,0.264
179694,,,1600,82.9225,77.2561,,,,,,,
180000,,,,,,5720.6719,5725.8618,56076.9531,5720.6719,0.3392,26.7089,0.2623
180000,46.4552,1451.6,,,,,,,,,,
180500,,,,,,5303.9795,5308.2222,51217.2148,5303.9795,0.2389,22.2608,0.3065
181000,,,,,,5333.6807,5338.6826,73982.7969,5333.6807,0.2881,24.7821,0.2747
181294,,,1600,-80.4073,60.0523,,,,,,,
181500,,,,,,5647.1895,5651.749,57172.4023,5647.1895,0.2632,25.7919,0.3276
182000,,,,,,5208.5312,5212.8037,71116.8203,5208.5312,0.2779,23.3704,0.2305
182500,,,,,,5413.52,5417.7886,46305.3398,5413.52,0.2253,22.7857,0.2352
182894,,,1600,-43.9969,75.6524,,,,,,,
183000,,,,,,5646.9062,5651.9585,45986.4297,5646.9062,0.291,42.8909,0.3232
183004,,,110,-126.334,75.6461,,,,,,,
183500,,,,,,6027.5557,6032.02,52142.3828,6027.5557,0.2142,21.0275,0.3791
184000,,,,,,5710.4604,5715.2095,55001.6953,5710.4604,0.2945,30.3446,0.2362
184500,,,,,,6427.5806,6431.7036,72672.5547,6427.5806,0.1931,13.6835,0.3196
184604,,,1600,-41.1149,76.5417,,,,,,,
185000,,,,,,5854.4014,5858.5044,73546.2109,5854.4014,0.2275,28.9011,0.2421
185000,54.0986,1461.6,,,,,,,,,,
185334,,,730,-71.6777,46.9086,,,,,,,
185500,,,,,,5113.2109,5118.1934,85038.625,5113.2109,0.3471,37.0351,0.2429
186000,,,,,,5588.5659,5592.7529,47177.0586,5588.5659,0.2316,19.2849,0.2687
186500,,,,,,6001.5986,6005.6523,67188.5391,6001.5986,0.2345,16.59,0.2657
186934,,,1600,85.4569,75.1748,,,,,,,
187000,,,,,,5483.54,5487.8555,46134.25,5483.54,0.3129,32.6705,0.3896
187500,,,,,,5844.7832,5848.4854,66784.8984,5844.7832,0.2545,27.7142,0.2957
187718,,,784,-37.9428,75.9604,,,,,,,
188000,,,,,,5762.6294,5766.2129,54322.0508,5762.6294,0.3715,24.1411,0.2598
188500,,,,,,5456.5967,5460.1675,68175.4062,5456.5967,0.3,17.801,0.2073
188657,,,939,-25.1804,75.4209,,,,,,,
189000,,,,,,6088.3975,6091.5757,54387.0508,6088.3975,0.4301,31.743,0.2369
189500,,,,,,5218.0303,5221.2397,58177.1406,5218.0303,0.5142,33.7585,0.2817
189598,,,941,-95.2597,77.8808,,,,,,,
190000,,,,,,5013.0166,5016.8276,57146.1523,5013.0166,0.317,18.8375,0.3023
190000,-105.8724,709.7,,,,,,,,,,
190500,,,,,,5928.2954,5932.4072,57426.7227,5928.2954,0.2709,23.2089,0.2938
191000,,,,,,5675.4429,5678.7661,55896.0312,5675.4429,0.4348,46.8271,0.4525
191139,,,1541,-217.049,66.7034,,,,,,,
191500,,,,,,5261.5527,5265.2607,52879.1562,5261.5527,0.3654,18.6654,0.2376
192000,,,,,,5170.7217,5174.7979,71112.1797,5170.7217,0.327,21.2012,0.3091
192500,,,,,,5684.6807,5688.1499,51693.1719,5684.6807,0.2826,21.133,0.2465
192739,,,1600,114.3161,76.3386,,,,,,,
193000,,,,,,5769.7207,5773.4434,53673.4883,5769.7207,0.4676,24.4284,0.2615
193003,,,264,-142.6111,74.2439,,,,,,,
193091,,,88,-116.4103,76.8896,,,,,,,
193500,,,,,,5612.8643,5616.0967,78342.7031,5612.8643,0.4524,38.3059,0.277
194000,,,,,,5748.7051,5752.2847,58085.1016,5748.7051,0.3072,21.2526,0.2258
194500,,,,,,6238.9702,6242.6631,93310.2031,6238.9702,0.3592,22.7554,0.2912
194691,,,1600,70.3829,77.0968,,,,,,,
194832,,,141,-117.2352,76.1028,,,,,,,
195000,,,,,,5773.1289,5776.29,58854.8008,5773.1289,0.3308,27.4013,0.2711
195000,21.9476,1530.8,,,,,,,,,,
195500,,,,,,5595.6338,5599.2002,65157.7227,5595.6338,0.2523,15.4725,0.3364
196000,,,,,,5640.8984,5643.7798,62446.6953,5640.8984,0.3041,24.5985,0.3743
196432,,,1600,78.2477,58.4822,,,,,,,
196500,,,,,,5743.1602,5746.1899,50189.5391,5743.1602,0.2849,20.1774,0.3176
196588,,,156,-140.3026,74.9324,,,,,,,
197000,,,,,,5620.2812,5623.7671,58933.4375,5620.2812,0.2691,20.1759,0.3089
197500,,,,,,5824.7383,5827.7612,58707.1367,5824.7383,0.2541,24.6401,0.3705
198000,,,,,,5559.1064,5562.2759,54950.5586,5559.1064,0.2543,17.4869,0.3144
198188,,,1600,107.4428,78.1128,,,,,,,
198500,,,,,,5893.7026,5897.7388,76318.5703,5893.7026,0.2893,25.8531,0.2004
199000,,,,,,5706.2822,5709.3086,59109.2539,5706.2822,0.2792,26.5999,0.5932
199500,,,,,,5922.9727,5926.7363,88483.8594,5922.9727,0.3851,17.8222,0.2613
199788,,,1600,-4.3166,77.1366,,,,,,,
199948,,,160,-139.5817,76.375,,,,,,,
200000,,,,,,5953.1758,5955.7354,66868.8438,5953.1758,0.3093,31.7247,0.3209
200000,132.4016,1600.0,,,,,,,,,,
200500,,,,,,5822.3848,5825.4404,66785.8594,5822.3848,0.2228,25.9887,0.2304
201000,,,,,,5293.3389,5296.3188,57149.3086,5293.3389,0.2712,27.9331,0.3262
