env_steps,return,length,train/length,train/return,FPS,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
33301,,,77,77.0,90.6719,,,,,,,
33500,,,,,,-78.7183,1.2257,0.0001,-0.0062,32.9032,760.9628,0.5168
33595,,,294,294.0,89.7243,,,,,,,
33765,,,170,170.0,90.8867,,,,,,,
33935,,,170,170.0,91.0138,,,,,,,
33993,,,58,58.0,90.6915,,,,,,,
33998,,,5,5.0,90.4093,,,,,,,
34000,,,,,,-78.8091,0.6669,0.0003,-0.0115,34.4159,338.2255,0.2796
34029,,,31,31.0,90.6722,,,,,,,
34201,,,172,172.0,90.9688,,,,,,,
34209,,,8,8.0,90.6262,,,,,,,
34500,,,,,,-79.6775,0.564,0.0004,-0.0119,28.664,606.3478,0.4383
34641,,,432,432.0,84.4779,,,,,,,
34940,,,299,299.0,85.6437,,,,,,,
34971,,,31,31.0,90.5543,,,,,,,
34996,,,25,25.0,83.9539,,,,,,,
35000,,,,,,-80.2316,2.1508,0.0003,-0.0119,27.0808,525.265,0.8806
35000,1000.0,1000.0,,,,,,,,,,
35163,,,167,167.0,51.7833,,,,,,,
35167,,,4,4.0,82.9319,,,,,,,
35460,,,293,293.0,87.0615,,,,,,,
35500,,,,,,-81.1267,0.6882,0.0001,-0.0058,35.9289,565.7121,1.0976
35505,,,45,45.0,91.0103,,,,,,,
35651,,,146,146.0,91.1634,,,,,,,
35752,,,101,101.0,91.0248,,,,,,,
35853,,,101,101.0,91.1045,,,,,,,
36000,,,,,,-81.447,1.1118,0.0001,-0.0038,34.2041,513.1948,0.4222
36151,,,298,298.0,91.1058,,,,,,,
36312,,,161,161.0,91.3469,,,,,,,
36495,,,183,183.0,91.2418,,,,,,,
36500,,,,,,-82.0587,0.6956,0.0007,-0.0177,16.5381,450.4,0.2671
36510,,,15,15.0,90.3637,,,,,,,
36833,,,323,323.0,91.3534,,,,,,,
37000,,,,,,-81.1415,0.9266,0.0004,-0.0147,33.4731,493.6498,0.8616
37138,,,305,305.0,91.2088,,,,,,,
37350,,,212,212.0,91.1561,,,,,,,
37408,,,58,58.0,91.1999,,,,,,,
37442,,,34,34.0,91.1191,,,,,,,
37500,,,,,,-82.5547,0.9679,0.0002,-0.0072,36.3586,1118.2438,1.6084
37625,,,183,183.0,91.0973,,,,,,,
37654,,,29,29.0,91.0405,,,,,,,
37715,,,61,61.0,91.0346,,,,,,,
37859,,,144,144.0,91.1966,,,,,,,
37998,,,139,139.0,91.1005,,,,,,,
38000,,,,,,-82.7739,1.6934,0.0,-0.0025,32.2509,496.1685,0.7963
38112,,,114,114.0,91.161,,,,,,,
38158,,,46,46.0,91.1621,,,,,,,
38318,,,160,160.0,91.1057,,,,,,,
38353,,,35,35.0,86.6917,,,,,,,
38484,,,131,131.0,84.2401,,,,,,,
38500,,,,,,-83.0431,0.8092,0.0,-0.0034,24.387,697.2493,0.496
38844,,,360,360.0,84.2665,,,,,,,
38954,,,110,110.0,84.2837,,,,,,,
39000,,,,,,-83.612,1.6769,0.0001,-0.0056,26.8729,357.0193,0.6907
39500,,,,,,-83.6104,1.4289,0.0001,-0.0061,19.2965,528.3339,0.4394
39571,,,617,617.0,86.4545,,,,,,,
39603,,,32,32.0,91.2958,,,,,,,
39769,,,166,166.0,91.0877,,,,,,,
39841,,,72,72.0,91.0176,,,,,,,
39894,,,53,53.0,91.0389,,,,,,,
39942,,,48,48.0,90.9749,,,,,,,
40000,,,,,,-83.5146,2.3608,0.0003,-0.0083,33.9099,366.976,1.1903
40000,1000.0,1000.0,,,,,,,,,,
40094,,,152,152.0,50.7198,,,,,,,
40100,,,6,6.0,85.1293,,,,,,,
40170,,,70,70.0,84.0986,,,,,,,
40254,,,84,84.0,83.557,,,,,,,
40318,,,64,64.0,83.4807,,,,,,,
40368,,,50,50.0,84.0396,,,,,,,
40372,,,4,4.0,84.7839,,,,,,,
40466,,,94,94.0,84.1157,,,,,,,
40500,,,,,,-83.5558,0.2718,0.0001,-0.0066,35.7339,755.4844,0.8492
40795,,,329,329.0,83.9215,,,,,,,
41000,,,,,,-84.7521,1.2393,0.0,-0.0024,40.8859,633.5831,0.7896
41475,,,680,680.0,83.8878,,,,,,,
41500,,,,,,-85.0163,0.7888,0.0003,-0.0097,37.1804,713.884,0.4737
41500,,,25,25.0,84.0189,,,,,,,
41537,,,37,37.0,84.5151,,,,,,,
41750,,,213,213.0,84.1496,,,,,,,
41895,,,145,145.0,84.3593,,,,,,,
41965,,,70,70.0,83.2545,,,,,,,
42000,,,,,,-86.7926,2.0737,0.0001,-0.0066,26.4322,843.3488,0.5383
42291,,,326,326.0,86.3835,,,,,,,
42304,,,13,13.0,91.0885,,,,,,,
42364,,,60,60.0,90.7134,,,,,,,
42420,,,56,56.0,90.7985,,,,,,,
42458,,,38,38.0,90.7658,,,,,,,
42500,,,,,,-84.2161,2.3223,0.0002,-0.0097,24.5216,241.1427,1.537
42500,,,42,42.0,90.6554,,,,,,,
42541,,,41,41.0,90.2644,,,,,,,
42632,,,91,91.0,90.8361,,,,,,,
42661,,,29,29.0,90.9731,,,,,,,
42864,,,203,203.0,86.4554,,,,,,,
43000,,,,,,-86.2266,0.5345,0.0001,-0.0053,25.2213,660.327,0.1911
43008,,,144,144.0,83.9918,,,,,,,
43041,,,33,33.0,84.2136,,,,,,,
43051,,,10,10.0,84.0629,,,,,,,
43091,,,40,40.0,84.1356,,,,,,,
43462,,,371,371.0,84.2461,,,,,,,
43500,,,,,,-85.4852,0.9906,0.0,-0.0044,35.2031,842.7986,0.8809
43658,,,196,196.0,84.212,,,,,,,
43670,,,12,12.0,83.6738,,,,,,,
43683,,,13,13.0,84.2212,,,,,,,
43726,,,43,43.0,84.0851,,,,,,,
43740,,,14,14.0,84.5816,,,,,,,
43764,,,24,24.0,84.0116,,,,,,,
43987,,,223,223.0,84.2965,,,,,,,
44000,,,,,,-87.8919,1.3523,0.0001,-0.0064,29.9218,680.9841,1.5967
44011,,,24,24.0,83.95,,,,,,,
44026,,,15,15.0,83.7438,,,,,,,
44106,,,80,80.0,84.4984,,,,,,,
44210,,,104,104.0,83.9339,,,,,,,
44225,,,15,15.0,83.6299,,,,,,,
44251,,,26,26.0,83.7536,,,,,,,
44296,,,45,45.0,84.1677,,,,,,,
44324,,,28,28.0,84.1755,,,,,,,
44500,,,,,,-85.439,0.381,0.0001,-0.0055,34.2432,1076.3986,0.1214
44742,,,418,418.0,84.2428,,,,,,,
44858,,,116,116.0,84.2585,,,,,,,
44900,,,42,42.0,84.1166,,,,,,,
44958,,,58,58.0,84.1062,,,,,,,
44972,,,14,14.0,83.8553,,,,,,,
45000,,,,,,-87.3593,1.1384,0.0001,-0.0044,25.9557,692.9131,0.6982
45000,1000.0,1000.0,,,,,,,,,,
45004,,,32,32.0,19.6834,,,,,,,
45018,,,14,14.0,83.5596,,,,,,,
45141,,,123,123.0,88.8538,,,,,,,
45195,,,54,54.0,84.2135,,,,,,,
45354,,,159,159.0,84.2244,,,,,,,
45392,,,38,38.0,85.1248,,,,,,,
45495,,,103,103.0,90.9885,,,,,,,
45500,,,,,,-87.4652,0.7501,0.0002,-0.0067,25.1366,425.5404,0.9681
45680,,,185,185.0,86.0795,,,,,,,
45747,,,67,67.0,83.8399,,,,,,,
45795,,,48,48.0,84.1104,,,,,,,
45801,,,6,6.0,83.8215,,,,,,,
45834,,,33,33.0,84.1229,,,,,,,
45852,,,18,18.0,84.2249,,,,,,,
45894,,,42,42.0,84.3018,,,,,,,
45979,,,85,85.0,84.2731,,,,,,,
45996,,,17,17.0,83.9208,,,,,,,
46000,,,,,,-88.7304,0.8497,0.0001,-0.0052,36.9141,799.9643,1.5979
46008,,,12,12.0,84.4705,,,,,,,
46030,,,22,22.0,83.4824,,,,,,,
46107,,,77,77.0,84.2309,,,,,,,
46195,,,88,88.0,83.7048,,,,,,,
46368,,,173,173.0,84.2764,,,,,,,
46450,,,82,82.0,88.9213,,,,,,,
46500,,,,,,-87.6807,2.3089,0.0002,-0.0075,30.2382,690.0958,1.7024
46508,,,58,58.0,91.2113,,,,,,,
46680,,,172,172.0,91.1521,,,,,,,
46703,,,23,23.0,90.9373,,,,,,,
46752,,,49,49.0,91.0268,,,,,,,
46787,,,35,35.0,83.8752,,,,,,,
46797,,,10,10.0,81.1739,,,,,,,
46883,,,86,86.0,84.225,,,,,,,
47000,,,,,,-88.6775,1.9428,0.0001,-0.0087,30.6476,521.7908,1.0439
47051,,,168,168.0,83.8325,,,,,,,
47205,,,154,154.0,84.2548,,,,,,,
47230,,,25,25.0,82.7956,,,,,,,
47265,,,35,35.0,84.5866,,,,,,,
47459,,,194,194.0,84.4172,,,,,,,
47500,,,,,,-88.4485,4.3764,0.0002,-0.008,34.0957,604.3856,2.715
47609,,,150,150.0,84.2718,,,,,,,
47647,,,38,38.0,84.1584,,,,,,,
47698,,,51,51.0,84.0676,,,,,,,
47899,,,201,201.0,83.9418,,,,,,,
48000,,,,,,-88.6966,1.4356,0.0001,-0.0078,26.804,526.0372,1.4992
48010,,,111,111.0,84.2816,,,,,,,
48103,,,93,93.0,83.889,,,,,,,
48110,,,7,7.0,83.9247,,,,,,,
48128,,,18,18.0,84.3492,,,,,,,
48244,,,116,116.0,84.0715,,,,,,,
48262,,,18,18.0,84.1458,,,,,,,
48299,,,37,37.0,84.127,,,,,,,
48312,,,13,13.0,83.4286,,,,,,,
48487,,,175,175.0,83.7231,,,,,,,
48500,,,,,,-88.5805,1.4414,0.0,-0.0041,59.4618,1202.7668,0.7669
48503,,,16,16.0,84.2425,,,,,,,
48620,,,117,117.0,84.0939,,,,,,,
48696,,,76,76.0,84.1276,,,,,,,
48750,,,54,54.0,84.1697,,,,,,,
48889,,,139,139.0,83.7981,,,,,,,
49000,,,,,,-89.7738,0.551,0.0,-0.003,32.5297,862.3599,0.459
49037,,,148,148.0,84.2696,,,,,,,
49073,,,36,36.0,83.9508,,,,,,,
49089,,,16,16.0,84.4523,,,,,,,
49124,,,35,35.0,83.7818,,,,,,,
49227,,,103,103.0,83.7245,,,,,,,
49232,,,5,5.0,90.8991,,,,,,,
49248,,,16,16.0,90.5535,,,,,,,
49280,,,32,32.0,90.6587,,,,,,,
49296,,,16,16.0,90.3684,,,,,,,
49337,,,41,41.0,90.3934,,,,,,,
49355,,,18,18.0,90.965,,,,,,,
49425,,,70,70.0,90.871,,,,,,,
49490,,,65,65.0,90.7841,,,,,,,
49500,,,,,,-90.0207,3.1277,0.0001,-0.0068,32.0956,506.4835,2.7076
49522,,,32,32.0,90.5102,,,,,,,
49553,,,31,31.0,90.9613,,,,,,,
49630,,,77,77.0,90.7416,,,,,,,
49688,,,58,58.0,85.5401,,,,,,,
49705,,,17,17.0,83.2532,,,,,,,
49870,,,165,165.0,84.1009,,,,,,,
50000,,,,,,-88.4574,1.0216,0.0003,-0.0131,28.4931,529.5236,0.8739
50000,1000.0,1000.0,,,,,,,,,,
50082,,,212,212.0,56.5335,,,,,,,
50135,,,53,53.0,83.9419,,,,,,,
50184,,,49,49.0,89.6428,,,,,,,
50240,,,56,56.0,90.7972,,,,,,,
50270,,,30,30.0,91.0289,,,,,,,
50326,,,56,56.0,90.9774,,,,,,,
50354,,,28,28.0,90.7327,,,,,,,
50500,,,,,,-89.9683,0.9896,0.0001,-0.0065,38.1627,1164.333,0.489
50538,,,184,184.0,90.8746,,,,,,,
50584,,,46,46.0,90.7358,,,,,,,
50606,,,22,22.0,83.9079,,,,,,,
50717,,,111,111.0,83.8493,,,,,,,
50732,,,15,15.0,84.4849,,,,,,,
50777,,,45,45.0,83.2782,,,,,,,
50800,,,23,23.0,84.2874,,,,,,,
50817,,,17,17.0,84.3403,,,,,,,
50936,,,119,119.0,84.2065,,,,,,,
50962,,,26,26.0,84.2719,,,,,,,
51000,,,,,,-89.7023,1.2839,0.0002,-0.0066,40.4396,579.116,1.0061
51074,,,112,112.0,84.2282,,,,,,,
51187,,,113,113.0,84.1406,,,,,,,
51294,,,107,107.0,84.2757,,,,,,,
51307,,,13,13.0,84.1346,,,,,,,
51341,,,34,34.0,84.5833,,,,,,,
51372,,,31,31.0,84.1691,,,,,,,
51458,,,86,86.0,84.3265,,,,,,,
51500,,,,,,-90.6522,1.734,0.0,-0.0038,32.35,529.5811,1.1184
51533,,,75,75.0,84.0279,,,,,,,
51554,,,21,21.0,83.4767,,,,,,,
51615,,,61,61.0,84.231,,,,,,,
51694,,,79,79.0,83.4938,,,,,,,
51709,,,15,15.0,83.6494,,,,,,,
51807,,,98,98.0,83.7212,,,,,,,
51829,,,22,22.0,83.8423,,,,,,,
51872,,,43,43.0,84.2716,,,,,,,
51951,,,79,79.0,83.5227,,,,,,,
51967,,,16,16.0,84.2218,,,,,,,
51991,,,24,24.0,82.5653,,,,,,,
52000,,,,,,-91.3181,1.5751,0.0002,-0.004,21.8876,482.5428,2.9256
52071,,,80,80.0,83.4275,,,,,,,
52090,,,19,19.0,83.4057,,,,,,,
52149,,,59,59.0,82.7141,,,,,,,
52296,,,147,147.0,83.5949,,,,,,,
52355,,,59,59.0,83.57,,,,,,,
52368,,,13,13.0,84.5451,,,,,,,
52441,,,73,73.0,82.4684,,,,,,,
52457,,,16,16.0,84.6498,,,,,,,
52480,,,23,23.0,83.4356,,,,,,,
52500,,,,,,-91.6612,1.1337,0.0002,-0.0105,40.2798,747.5859,1.3493
52512,,,32,32.0,83.5398,,,,,,,
52641,,,129,129.0,82.8602,,,,,,,
52655,,,14,14.0,84.1678,,,,,,,
52902,,,247,247.0,83.8615,,,,,,,
52907,,,5,5.0,84.5946,,,,,,,
52924,,,17,17.0,83.9461,,,,,,,
52950,,,26,26.0,84.2652,,,,,,,
52989,,,39,39.0,82.3495,,,,,,,
53000,,,,,,-92.3909,0.8505,0.0002,-0.0103,28.0042,500.6098,0.7873
53420,,,431,431.0,86.3602,,,,,,,
53461,,,41,41.0,90.5934,,,,,,,
53500,,,,,,-92.1264,0.602,0.0,-0.0037,24.0293,345.0682,0.6726
53526,,,65,65.0,90.4921,,,,,,,
53538,,,12,12.0,90.4474,,,,,,,
53619,,,81,81.0,90.444,,,,,,,
53705,,,86,86.0,90.4512,,,,,,,
53728,,,23,23.0,90.467,,,,,,,
53793,,,65,65.0,88.8923,,,,,,,
53808,,,15,15.0,84.2163,,,,,,,
53874,,,66,66.0,88.889,,,,,,,
53892,,,18,18.0,90.5972,,,,,,,
53981,,,89,89.0,90.4185,,,,,,,
54000,,,,,,-91.9628,0.7209,0.0,-0.003,25.6583,525.1874,1.0513
54014,,,33,33.0,90.144,,,,,,,
54072,,,58,58.0,90.4092,,,,,,,
54267,,,195,195.0,88.2351,,,,,,,
54301,,,34,34.0,83.9775,,,,,,,
54350,,,49,49.0,84.2982,,,,,,,
54500,,,,,,-91.3407,3.9497,0.0,-0.0029,36.2046,896.5481,2.0164
54637,,,287,287.0,84.1266,,,,,,,
54656,,,19,19.0,83.097,,,,,,,
54677,,,21,21.0,83.6689,,,,,,,
54885,,,208,208.0,83.4463,,,,,,,
54929,,,44,44.0,83.9751,,,,,,,
54965,,,36,36.0,82.9532,,,,,,,
55000,,,,,,-93.0912,0.7671,0.0001,-0.0049,29.1293,846.8431,1.3017
55000,1000.0,1000.0,,,,,,,,,,
55016,,,51,51.0,27.3707,,,,,,,
55089,,,73,73.0,83.855,,,,,,,
55207,,,118,118.0,83.9382,,,,,,,
55314,,,107,107.0,82.7626,,,,,,,
55319,,,5,5.0,84.2815,,,,,,,
55500,,,,,,-92.9113,1.1086,0.0002,-0.0088,23.88,622.0799,0.9594
55501,,,182,182.0,83.854,,,,,,,
55679,,,178,178.0,83.5941,,,,,,,
55904,,,225,225.0,84.9453,,,,,,,
55945,,,41,41.0,90.8512,,,,,,,
56000,,,,,,-90.8242,0.7628,0.0001,-0.0059,31.6176,833.4338,0.631
56000,,,55,55.0,88.0986,,,,,,,
56177,,,177,177.0,83.7305,,,,,,,
56236,,,59,59.0,84.0708,,,,,,,
56496,,,260,260.0,83.9765,,,,,,,
56500,,,,,,-92.7696,0.5442,0.0001,-0.0061,27.3202,770.1997,1.0496
56587,,,91,91.0,90.1807,,,,,,,
56664,,,77,77.0,90.2575,,,,,,,
56735,,,71,71.0,90.2917,,,,,,,
56801,,,66,66.0,88.4513,,,,,,,
56900,,,99,99.0,90.3433,,,,,,,
56938,,,38,38.0,90.0132,,,,,,,
57000,,,,,,-93.2764,0.6778,0.0001,-0.0063,37.0332,730.773,1.3412
57209,,,271,271.0,83.7421,,,,,,,
57245,,,36,36.0,84.3626,,,,,,,
57257,,,12,12.0,84.5546,,,,,,,
57330,,,73,73.0,83.8724,,,,,,,
57348,,,18,18.0,83.8889,,,,,,,
57479,,,131,131.0,84.3514,,,,,,,
57500,,,,,,-92.7857,1.396,0.0001,-0.0029,40.9492,1236.8376,0.8472
57576,,,97,97.0,83.9259,,,,,,,
57684,,,108,108.0,84.0597,,,,,,,
57909,,,225,225.0,83.5879,,,,,,,
57914,,,5,5.0,83.8287,,,,,,,
57927,,,13,13.0,78.7635,,,,,,,
58000,,,,,,-92.8941,2.1329,0.0001,-0.0046,27.3274,643.6806,1.1175
58062,,,135,135.0,84.0078,,,,,,,
58075,,,13,13.0,84.169,,,,,,,
58159,,,84,84.0,83.752,,,,,,,
58277,,,118,118.0,84.0565,,,,,,,
58289,,,12,12.0,84.2747,,,,,,,
58476,,,187,187.0,83.2542,,,,,,,
58500,,,,,,-91.4066,1.6832,0.0001,-0.0049,24.6211,500.8792,1.0554
58567,,,91,91.0,84.2293,,,,,,,
58638,,,71,71.0,89.825,,,,,,,
58689,,,51,51.0,90.9546,,,,,,,
58721,,,32,32.0,91.0159,,,,,,,
58839,,,118,118.0,90.988,,,,,,,
58851,,,12,12.0,90.9645,,,,,,,
58987,,,136,136.0,91.0662,,,,,,,
59000,,,,,,-92.5369,2.7444,0.0001,-0.0063,28.6885,644.2787,1.9429
59040,,,53,53.0,84.5436,,,,,,,
59082,,,42,42.0,83.2563,,,,,,,
59229,,,147,147.0,83.9746,,,,,,,
59249,,,20,20.0,83.6962,,,,,,,
59282,,,33,33.0,83.6478,,,,,,,
59409,,,127,127.0,84.0926,,,,,,,
59500,,,,,,-95.3644,1.1682,0.0001,-0.006,27.9338,669.3575,2.51
59686,,,277,277.0,83.8485,,,,,,,
59762,,,76,76.0,83.6895,,,,,,,
59957,,,195,195.0,83.805,,,,,,,
60000,,,,,,-93.0411,1.0083,0.0001,-0.0063,43.7638,977.3995,1.7707
60000,1000.0,1000.0,,,,,,,,,,
60085,,,128,128.0,45.7906,,,,,,,
60376,,,291,291.0,84.4436,,,,,,,
60454,,,78,78.0,89.7175,,,,,,,
60485,,,31,31.0,83.1955,,,,,,,
60498,,,13,13.0,84.7262,,,,,,,
60500,,,,,,-94.5924,3.0032,0.0,-0.0041,31.4777,655.4034,0.7485
60544,,,46,46.0,84.0178,,,,,,,
60656,,,112,112.0,85.7772,,,,,,,
60722,,,66,66.0,90.9546,,,,,,,
60753,,,31,31.0,90.8339,,,,,,,
60767,,,14,14.0,90.4605,,,,,,,
60860,,,93,93.0,90.8962,,,,,,,
60927,,,67,67.0,90.8907,,,,,,,
60938,,,11,11.0,91.0152,,,,,,,
61000,,,,,,-95.3183,1.2278,0.0001,-0.007,25.9078,810.2272,1.1757
61500,,,,,,-93.1657,0.7263,0.0001,-0.006,23.8273,332.9436,0.2824
61675,,,737,737.0,88.668,,,,,,,
61923,,,248,248.0,90.8905,,,,,,,
62000,,,,,,-94.5898,2.2598,0.0,-0.0023,32.1024,655.3611,1.0991
62142,,,219,219.0,89.2213,,,,,,,
62379,,,237,237.0,83.5728,,,,,,,
62500,,,,,,-94.5583,2.0777,0.0002,-0.0071,34.7933,590.2052,1.6109
62776,,,397,397.0,84.0623,,,,,,,
62819,,,43,43.0,83.9152,,,,,,,
62914,,,95,95.0,84.6216,,,,,,,
62944,,,30,30.0,90.4671,,,,,,,
63000,,,,,,-94.8525,5.6466,0.0001,-0.0059,28.0108,568.9698,4.5555
63000,,,56,56.0,90.4967,,,,,,,
63042,,,42,42.0,90.4036,,,,,,,
63056,,,14,14.0,90.4198,,,,,,,
63307,,,251,251.0,90.5726,,,,,,,
63500,,,,,,-93.8752,1.3786,0.0001,-0.0063,15.3953,230.3754,0.7595
63541,,,234,234.0,88.4427,,,,,,,
63961,,,420,420.0,84.1195,,,,,,,
63983,,,22,22.0,82.7827,,,,,,,
64000,,,,,,-95.8182,0.7956,0.0001,-0.0054,30.7055,469.4226,0.5056
64219,,,236,236.0,83.8625,,,,,,,
64244,,,25,25.0,83.9698,,,,,,,
64500,,,,,,-96.7127,1.6421,0.0001,-0.0052,35.5134,803.7398,1.6329
64852,,,608,608.0,86.4857,,,,,,,
65000,,,,,,-93.7666,2.2076,0.0001,-0.0039,34.17,498.2566,2.7762
65000,1000.0,1000.0,,,,,,,,,,
65072,,,220,220.0,57.7409,,,,,,,
65500,,,,,,-95.3537,2.8867,0.0001,-0.0052,31.6829,560.9944,8.3932
65657,,,585,585.0,88.8126,,,,,,,
65861,,,204,204.0,88.4325,,,,,,,
65936,,,75,75.0,85.7463,,,,,,,
66000,,,,,,-96.8664,1.2695,0.0001,-0.0038,35.2149,836.1319,1.2255
66292,,,356,356.0,86.551,,,,,,,
66306,,,14,14.0,83.616,,,,,,,
66318,,,12,12.0,84.29,,,,,,,
66400,,,82,82.0,83.9931,,,,,,,
66410,,,10,10.0,84.2954,,,,,,,
66420,,,10,10.0,83.9243,,,,,,,
66500,,,,,,-96.3832,2.5155,0.0001,-0.0057,31.2582,739.4694,1.9018
66876,,,456,456.0,90.0837,,,,,,,
66953,,,77,77.0,90.713,,,,,,,
67000,,,,,,-96.0189,4.6224,0.0001,-0.0046,28.2149,539.3448,1.798
67008,,,55,55.0,90.7082,,,,,,,
67044,,,36,36.0,90.4603,,,,,,,
67198,,,154,154.0,90.9026,,,,,,,
67309,,,111,111.0,89.0884,,,,,,,
67495,,,186,186.0,84.0349,,,,,,,
67500,,,,,,-96.6683,1.761,0.0,-0.0027,35.7723,781.63,1.3178
67508,,,13,13.0,83.3247,,,,,,,
67553,,,45,45.0,83.9232,,,,,,,
67693,,,140,140.0,83.9891,,,,,,,
68000,,,,,,-98.0404,1.6517,0.0001,-0.0047,56.128,811.17,1.0576
68314,,,621,621.0,83.9649,,,,,,,
68331,,,17,17.0,83.6201,,,,,,,
68477,,,146,146.0,84.0086,,,,,,,
68500,,,,,,-97.0382,1.08,0.0001,-0.0074,29.3387,308.5986,0.9715
68774,,,297,297.0,84.0536,,,,,,,
69000,,,,,,-95.4827,1.2411,0.0001,-0.0059,32.9041,710.2408,1.3527
69024,,,250,250.0,87.1216,,,,,,,
69500,,,,,,-95.4568,1.4019,0.0,-0.0017,21.6342,545.7203,1.1968
69735,,,711,711.0,84.3753,,,,,,,
70000,,,,,,-96.4632,1.284,0.0001,-0.0066,40.0705,1067.8492,1.3704
70000,1000.0,1000.0,,,,,,,,,,
70121,,,386,386.0,66.1226,,,,,,,
70500,,,,,,-96.6151,2.2587,0.0001,-0.0041,41.7321,591.0504,1.9466
71000,,,,,,-94.7378,1.7727,0.0001,-0.0064,34.0589,1211.6429,3.1106
71088,,,967,967.0,86.1968,,,,,,,
71156,,,68,68.0,90.9303,,,,,,,
71415,,,259,259.0,90.4441,,,,,,,
71500,,,,,,-96.9993,2.0488,0.0,-0.0039,38.9017,817.4483,1.7573
71650,,,235,235.0,89.9737,,,,,,,
71843,,,193,193.0,88.6327,,,,,,,
72000,,,,,,-96.5683,2.5194,0.0,-0.0043,22.8706,646.0444,0.9276
72210,,,367,367.0,84.0459,,,,,,,
72226,,,16,16.0,87.9043,,,,,,,
72500,,,,,,-95.488,1.2306,0.0001,-0.0044,25.4851,555.0242,1.6388
73000,,,,,,-97.7103,1.7093,0.0001,-0.0052,24.853,394.8664,1.1712
73226,,,1000,1000.0,85.1374,,,,,,,
73353,,,127,127.0,83.5156,,,,,,,
73438,,,85,85.0,84.1105,,,,,,,
73500,,,,,,-97.8945,3.2779,0.0001,-0.0068,24.789,330.0787,1.7984
73691,,,253,253.0,83.99,,,,,,,
73902,,,211,211.0,83.9459,,,,,,,
74000,,,,,,-97.8268,1.8599,0.0001,-0.0048,25.9061,616.42,1.7887
74104,,,202,202.0,84.026,,,,,,,
74371,,,267,267.0,83.9538,,,,,,,
74385,,,14,14.0,83.7986,,,,,,,
74454,,,69,69.0,83.7788,,,,,,,
74500,,,,,,-97.7141,0.6522,0.0,-0.0024,19.2139,463.9259,0.8513
75000,,,,,,-97.3883,2.2055,0.0,-0.0041,28.0917,457.0215,0.8626
75000,1000.0,1000.0,,,,,,,,,,
75454,,,1000,1000.0,79.0443,,,,,,,
75500,,,,,,-96.7243,1.5787,0.0001,-0.0057,18.4641,644.5936,0.6845
76000,,,,,,-97.6585,0.6756,0.0,-0.002,26.2247,895.5933,0.4679
76454,,,1000,1000.0,85.2262,,,,,,,
76500,,,,,,-96.9338,1.7389,0.0001,-0.0072,28.0282,926.2764,1.1572
77000,,,,,,-97.238,1.1995,0.0001,-0.0055,29.2433,1252.5247,1.6341
77454,,,1000,1000.0,85.9092,,,,,,,
77500,,,,,,-97.528,1.7126,0.0,-0.0041,24.6419,512.2225,0.855
77903,,,449,449.0,85.0015,,,,,,,
78000,,,,,,-96.4031,0.2501,0.0001,-0.0043,30.3424,951.7604,0.5745
78500,,,,,,-95.9744,0.7485,0.0001,-0.0062,22.1825,651.1351,1.4009
78903,,,1000,1000.0,83.99,,,,,,,
79000,,,,,,-97.8485,2.4345,0.0001,-0.0055,47.2734,1620.3099,1.7839
79500,,,,,,-97.492,1.7998,0.0001,-0.0053,28.1765,872.4575,1.78
79903,,,1000,1000.0,85.2174,,,,,,,
80000,,,,,,-97.61,2.2375,0.0001,-0.0061,26.8509,650.8141,1.2072
80000,1000.0,1000.0,,,,,,,,,,
80500,,,,,,-97.7752,1.5331,0.0001,-0.0061,25.7689,519.0947,2.5638
80903,,,1000,1000.0,77.2982,,,,,,,
81000,,,,,,-95.6382,2.2025,0.0001,-0.007,21.2536,424.6739,2.032
81500,,,,,,-97.9557,4.743,0.0,-0.0042,21.1411,312.4618,2.6424
81742,,,839,839.0,85.861,,,,,,,
81932,,,190,190.0,87.7868,,,,,,,
82000,,,,,,-98.0784,0.648,0.0,-0.003,34.7963,1540.3993,0.847
82500,,,,,,-97.4042,2.7061,0.0,-0.0035,26.7143,862.0891,1.3103
82932,,,1000,1000.0,84.4431,,,,,,,
83000,,,,,,-98.5287,0.9809,0.0,-0.0024,21.3274,783.4595,1.3991
83500,,,,,,-98.2499,2.2163,0.0,-0.0032,14.4416,476.6302,1.4381
83932,,,1000,1000.0,87.8395,,,,,,,
84000,,,,,,-97.7297,1.6856,0.0001,-0.0044,19.7891,742.6059,3.4599
84500,,,,,,-96.6484,0.5156,0.0001,-0.0064,19.2755,599.7609,1.6826
84932,,,1000,1000.0,83.7021,,,,,,,
85000,,,,,,-97.8536,1.8809,0.0,-0.0043,18.8255,426.2274,1.752
85000,1000.0,1000.0,,,,,,,,,,
85500,,,,,,-96.9439,0.736,0.0,-0.0035,17.5684,591.4956,1.6694
85932,,,1000,1000.0,77.9571,,,,,,,
86000,,,,,,-96.9503,2.0703,0.0,-0.0041,12.628,442.766,0.9748
86500,,,,,,-97.1671,1.117,0.0001,-0.0047,16.6964,665.3593,0.2768
86932,,,1000,1000.0,85.7821,,,,,,,
87000,,,,,,-97.8629,1.5011,0.0,-0.0045,25.0124,671.8321,3.3545
87500,,,,,,-97.6543,1.558,0.0001,-0.0044,17.0758,419.1249,2.914
87932,,,1000,1000.0,84.7269,,,,,,,
