env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
2630000,0.8402,7.1,1.0,0.8293,7.593,1.0,0.0083,0.0024,533.1033
2640000,0.8402,7.1,1.0,0.8284,7.622,1.0,0.0083,0.0024,535.4186
2650000,0.8313,7.5,1.0,0.831,7.5131,1.0,0.0082,0.0024,535.8729
2660000,0.8358,7.3,1.0,0.8313,7.4963,1.0,0.0083,0.0024,533.0055
2670000,0.8672,5.9,1.0,0.8291,7.5988,1.0,0.0083,0.0024,531.1341
2680000,0.8267,7.7,1.0,0.8319,7.4738,1.0,0.0083,0.0023,530.372
2690000,0.847,6.8,1.0,0.8307,7.5131,0.9985,0.0083,0.0024,531.3629
2700000,0.829,7.6,1.0,0.8289,7.5988,0.9985,0.0081,0.0024,528.9721
2710000,0.8515,6.6,1.0,0.8301,7.5529,1.0,0.0081,0.0023,530.9599
2720000,0.8088,8.5,1.0,0.8311,7.5075,1.0,0.0081,0.0023,529.7019
2730000,0.8425,7.0,1.0,0.831,7.5131,1.0,0.008,0.0023,530.4684
2740000,0.847,6.8,1.0,0.8293,7.5815,0.9992,0.0082,0.0023,531.0049
2750000,0.8582,6.3,1.0,0.8318,7.4738,1.0,0.0081,0.0023,527.4039
2760000,0.8425,7.0,1.0,0.8313,7.4963,1.0,0.008,0.0023,528.0809
2770000,0.8538,6.5,1.0,0.8304,7.5301,0.9992,0.0082,0.0023,528.7248
2780000,0.8605,6.2,1.0,0.8328,7.4349,1.0,0.0079,0.0023,528.0099
2790000,0.8358,7.3,1.0,0.832,7.4627,1.0,0.0079,0.0023,527.8192
2800000,0.8425,7.0,1.0,0.8299,7.5643,1.0,0.0077,0.0023,526.3105
2810000,0.8448,6.9,1.0,0.8327,7.4349,1.0,0.0077,0.0023,523.9337
2820000,0.8403,7.1,1.0,0.8312,7.5019,1.0,0.0078,0.0023,521.298
2830000,0.829,7.6,1.0,0.8329,7.4294,1.0,0.0077,0.0023,525.6315
2840000,0.8155,8.2,1.0,0.8289,7.6046,0.9992,0.0078,0.0023,525.6138
2850000,0.8493,6.7,1.0,0.8299,7.5529,1.0,0.0079,0.0023,525.1531
2860000,0.8493,6.7,1.0,0.8301,7.5586,1.0,0.0078,0.0023,525.361
2870000,0.8335,7.4,1.0,0.8321,7.4627,1.0,0.0079,0.0023,525.2912
2880000,0.8628,6.1,1.0,0.8292,7.5873,1.0,0.0076,0.0022,522.8573
2890000,0.829,7.6,1.0,0.8314,7.4963,1.0,0.008,0.0022,524.2378
2900000,0.8245,7.8,1.0,0.829,7.593,0.9992,0.0083,0.0022,525.1124
2910000,0.8335,7.4,1.0,0.8293,7.5873,0.9992,0.0079,0.0021,521.6425
2920000,0.8538,6.5,1.0,0.8301,7.5472,1.0,0.0079,0.0021,526.1336
2930000,0.8357,7.3,1.0,0.8317,7.485,1.0,0.008,0.0021,524.2894
2940000,0.8493,6.7,1.0,0.8342,7.3638,1.0,0.0077,0.002,524.9663
2950000,0.8402,7.1,1.0,0.8313,7.5075,1.0,0.0081,0.002,523.105
2960000,0.8223,7.9,1.0,0.83,7.5415,0.9977,0.0078,0.002,524.2941
2970000,0.865,6.0,1.0,0.8314,7.4906,1.0,0.008,0.0019,524.3844
2980000,0.8492,6.7,1.0,0.831,7.5131,1.0,0.0079,0.0018,525.5396
2990000,0.829,7.6,1.0,0.8303,7.5415,1.0,0.0079,0.0018,526.0914
3000000,0.8493,6.7,1.0,0.832,7.4683,1.0,0.0076,0.0017,525.7566
3010000,0.8448,6.9,1.0,0.8311,7.5075,1.0,0.0081,0.0017,525.0861
3020000,0.856,6.4,1.0,0.8311,7.5075,1.0,0.0077,0.0017,526.4442
3030000,0.8583,6.3,1.0,0.8332,7.4129,1.0,0.0076,0.0016,525.8304
3040000,0.8357,7.3,1.0,0.8319,7.4738,1.0,0.0076,0.0016,527.2994
