env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
77000,,,1.4854,0.8011,0.1569,-165.6277,8.0944,0.4169,2.5394,25.0257,1.5772,,,
77000,,,,,,,,,,,,1000,2586.554,93.7663
77500,,,1.4843,0.8052,0.1555,-163.69,6.192,0.4075,3.1082,55.1583,1.4295,,,
78000,,,1.4577,0.8106,0.1532,-169.3345,6.124,0.3548,2.9192,77.2338,2.6505,,,
78000,,,,,,,,,,,,1000,2580.9693,92.6637
78500,,,1.5082,0.8216,0.1578,-169.9908,7.1584,0.4074,3.234,23.4157,2.0869,,,
79000,,,1.49,0.8004,0.156,-167.3334,7.0785,0.4056,2.6887,63.1225,1.6743,,,
79000,,,,,,,,,,,,1000,2654.3728,93.6774
79500,,,1.5167,0.7956,0.1599,-173.1958,6.7396,0.4412,3.2754,23.315,2.2531,,,
80000,,,1.5119,0.8137,0.1571,-173.3508,7.1511,0.4301,2.9351,56.2321,2.2939,,,
80000,3129.4778,1000.0,,,,,,,,,,,,
80000,,,,,,,,,,,,1000,2602.7235,79.4018
80500,,,1.4652,0.81,0.1543,-170.6274,6.2195,0.373,3.6783,27.7851,2.793,,,
81000,,,1.5235,0.8146,0.1589,-172.6362,7.759,0.4335,2.9165,24.0209,2.3277,,,
81000,,,,,,,,,,,,1000,1961.7245,92.1785
81500,,,1.5057,0.8129,0.1588,-176.695,7.1492,0.4153,2.6,19.0725,1.6093,,,
82000,,,1.5299,0.8102,0.1601,-178.256,7.3519,0.4465,2.9153,20.5147,1.7674,,,
82000,,,,,,,,,,,,1000,2809.5941,93.9238
82500,,,1.5035,0.813,0.1574,-175.4418,6.9337,0.4188,3.3991,104.0852,1.7149,,,
83000,,,1.4844,0.8094,0.1561,-176.5006,6.6054,0.3958,3.6119,31.9898,1.6814,,,
83000,,,,,,,,,,,,1000,2797.2991,92.3407
83500,,,1.4854,0.8164,0.1544,-174.7209,6.8672,0.3949,3.9212,41.4875,1.7142,,,
84000,,,1.5344,0.8221,0.1618,-181.0509,7.4621,0.4381,4.1254,40.444,1.6846,,,
84000,,,,,,,,,,,,1000,2727.8701,94.0675
84500,,,1.5208,0.825,0.1605,-180.8216,8.9352,0.4095,2.783,62.7995,2.0034,,,
85000,,,1.5558,0.8172,0.1636,-178.7155,6.8717,0.4686,3.418,45.6845,1.9485,,,
85000,3140.8535,1000.0,,,,,,,,,,,,
85000,,,,,,,,,,,,1000,2892.0064,76.924
85500,,,1.4976,0.8227,0.1577,-183.3821,6.2655,0.3961,3.0791,15.6754,1.9955,,,
86000,,,1.5459,0.8193,0.1627,-185.6711,6.6217,0.4458,4.3815,38.1809,2.7129,,,
86000,,,,,,,,,,,,1000,2845.0092,92.0621
86500,,,1.4871,0.8108,0.1543,-180.3503,7.6364,0.4033,3.1658,49.4429,2.0804,,,
87000,,,1.5182,0.8092,0.16,-187.9371,6.5236,0.4499,2.9924,36.6637,1.6037,,,
87000,,,,,,,,,,,,1000,2896.9876,92.056
87500,,,1.5131,0.8187,0.1592,-189.2348,8.9999,0.4055,3.8286,57.9192,1.8217,,,
88000,,,1.52,0.8205,0.1592,-186.2475,7.6114,0.4308,4.0856,48.8677,1.619,,,
88000,,,,,,,,,,,,1000,3002.6989,91.6844
88500,,,1.5244,0.8199,0.1605,-190.0482,5.9791,0.4431,3.4064,40.1351,1.4394,,,
89000,,,1.5144,0.8225,0.1581,-197.2711,6.6061,0.3961,3.1823,44.7679,2.1578,,,
89000,,,,,,,,,,,,1000,3036.7552,91.9376
89500,,,1.5497,0.8236,0.162,-194.2294,6.5644,0.4534,2.9907,23.9569,1.4731,,,
90000,,,1.5241,0.8279,0.1598,-195.0154,7.9143,0.4052,2.575,55.2761,2.5694,,,
90000,3178.5556,1000.0,,,,,,,,,,,,
90000,,,,,,,,,,,,1000,3043.0715,78.871
90500,,,1.5441,0.8223,0.1633,-196.0676,6.3595,0.4425,3.1143,60.5806,1.3992,,,
91000,,,1.5057,0.8216,0.16,-199.1436,6.709,0.3853,3.6789,42.2396,2.1528,,,
91000,,,,,,,,,,,,1000,3041.4407,97.1675
91500,,,1.5068,0.8252,0.1585,-200.1043,5.41,0.3825,2.9159,58.5288,2.4481,,,
92000,,,1.532,0.8165,0.1608,-196.1452,6.8347,0.4389,3.4032,94.64,2.0978,,,
92000,,,,,,,,,,,,1000,3105.7067,93.59
92500,,,1.5599,0.8337,0.1638,-198.3495,7.3541,0.4506,3.7345,47.1559,1.5096,,,
93000,,,1.5369,0.8411,0.1616,-198.3028,7.1281,0.4142,3.1182,125.3732,1.8764,,,
93000,,,,,,,,,,,,1000,3081.9757,92.1074
93500,,,1.54,0.8306,0.163,-202.0738,7.4092,0.4322,3.2427,78.0474,1.5761,,,
94000,,,1.5312,0.8359,0.1604,-202.7377,6.0229,0.417,4.2057,82.5056,2.3644,,,
94000,,,,,,,,,,,,1000,3096.5939,92.1234
94500,,,1.5509,0.8438,0.1628,-204.0928,6.0016,0.4184,3.7511,82.9881,1.9093,,,
95000,,,1.5252,0.8273,0.1594,-202.4627,6.2414,0.4197,3.8939,60.5884,1.4074,,,
95000,3350.202,1000.0,,,,,,,,,,,,
95000,,,,,,,,,,,,1000,3131.7984,79.6892
95500,,,1.5269,0.8316,0.1604,-210.4834,6.8438,0.405,3.3204,55.7745,1.7875,,,
96000,,,1.5393,0.8317,0.162,-205.9031,9.5532,0.4285,3.8237,38.0445,2.0147,,,
96000,,,,,,,,,,,,1000,3172.3318,93.4991
96500,,,1.5346,0.8238,0.1596,-208.4426,6.0851,0.4252,3.2585,29.5711,2.1385,,,
97000,,,1.5305,0.8362,0.1608,-211.4104,7.0212,0.4218,2.5764,21.4606,1.6218,,,
97000,,,,,,,,,,,,1000,3179.7889,93.7849
97500,,,1.5465,0.8376,0.1629,-214.0498,8.2908,0.4147,3.8222,31.3541,1.6635,,,
98000,,,1.4862,0.8464,0.1552,-209.7859,6.7302,0.3561,2.6792,55.2128,1.9215,,,
