env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
177120,,,318,-151.3895,75.8083,,,,,,,
177268,,,148,-134.3718,76.5383,,,,,,,
177500,,,,,,4344.9971,4329.9985,47959.2695,4344.9971,5.0994,189.1262,1.6509
178000,,,,,,4398.9248,4384.5522,31679.8633,4398.9248,5.2126,165.0006,1.4572
178500,,,,,,3985.9363,3970.6714,35974.7539,3985.9363,4.6657,184.9933,1.2783
178868,,,1600,-127.9615,77.8157,,,,,,,
179000,,,,,,4160.7471,4144.4458,37088.2969,4160.7471,29.1451,322.3229,1.6537
179019,,,151,-137.2273,82.0674,,,,,,,
179243,,,224,-156.3227,77.0162,,,,,,,
179405,,,162,-142.1102,75.5723,,,,,,,
179500,,,,,,4046.5308,4032.6492,37814.9453,4046.5308,11.2432,264.3781,1.4821
179567,,,162,-137.6402,78.4819,,,,,,,
179759,,,192,-141.421,80.6719,,,,,,,
179981,,,222,-145.0446,80.0967,,,,,,,
180000,,,,,,4524.3135,4510.5498,38705.6211,4524.3135,6.7457,216.3285,1.3833
180000,-138.2606,596.0,,,,,,,,,,
180500,,,,,,4119.2568,4106.6597,40174.7969,4119.2568,6.0314,181.4752,1.6709
181000,,,,,,4400.9639,4387.1685,51854.668,4400.9639,14.2685,241.4707,1.6811
181500,,,,,,4208.8584,4196.3809,35048.8555,4208.8584,5.8742,183.0347,1.324
181581,,,1600,-143.6584,69.94,,,,,,,
181732,,,151,-138.9219,74.9084,,,,,,,
181881,,,149,-145.8133,73.8359,,,,,,,
182000,,,,,,4253.2695,4241.7559,36617.8672,4253.2695,12.2785,175.079,1.2167
182087,,,206,-141.7739,76.281,,,,,,,
182286,,,199,-146.5551,74.9785,,,,,,,
182500,,,,,,4189.4971,4177.8872,43629.168,4189.4971,5.5391,141.3934,1.4753
183000,,,,,,3936.8799,3925.0264,35363.7383,3936.8799,5.1569,178.9961,1.512
183500,,,,,,4121.7129,4110.5073,40563.0547,4121.7129,4.1519,191.9356,1.7556
183886,,,1600,-130.3599,75.5973,,,,,,,
184000,,,,,,4232.688,4221.3901,41011.2578,4232.688,5.1228,154.7343,2.2145
184045,,,159,-149.2143,73.6063,,,,,,,
184199,,,154,-139.2301,75.7997,,,,,,,
184462,,,263,-134.1505,77.6704,,,,,,,
184500,,,,,,4276.377,4266.1382,43403.3281,4276.377,4.4337,168.5862,1.9391
184604,,,142,-135.7281,78.1422,,,,,,,
185000,,,,,,3943.03,3934.2109,31811.7461,3943.03,3.6572,131.8156,1.2119
185000,-136.4861,317.7,,,,,,,,,,
185500,,,,,,4130.8809,4121.3516,36512.8125,4130.8809,4.3722,161.684,1.4274
186000,,,,,,4155.6914,4146.6602,29406.6875,4155.6914,4.7067,153.2405,2.5866
186204,,,1600,-96.1431,72.4205,,,,,,,
186378,,,174,-141.5482,78.0601,,,,,,,
186500,,,,,,4411.2109,4401.6411,43246.7695,4411.2109,5.3163,241.7647,1.8149
186656,,,278,-151.0126,74.3986,,,,,,,
186824,,,168,-138.4148,79.4093,,,,,,,
187000,,,,,,4585.063,4576.2817,44251.418,4585.063,4.782,170.8501,1.5477
187061,,,237,-126.7437,76.8074,,,,,,,
187339,,,278,-148.4892,74.8353,,,,,,,
187500,,,,,,4002.6719,3995.2876,32561.3125,4002.6719,5.2246,214.6718,1.8982
187773,,,434,-134.3607,76.0828,,,,,,,
188000,,,,,,4109.2993,4100.812,34838.6172,4109.2993,4.791,190.3414,2.1662
188123,,,350,-117.776,75.0269,,,,,,,
188500,,,,,,4177.7407,4169.2852,38899.7695,4177.7407,6.3621,194.899,1.6969
188582,,,459,-109.0387,76.1152,,,,,,,
188987,,,405,-133.8786,75.399,,,,,,,
189000,,,,,,4484.959,4477.4604,42796.8945,4484.959,9.929,230.378,1.8904
189327,,,340,-99.3584,75.0784,,,,,,,
189500,,,,,,4179.3965,4172.5244,41029.1914,4179.3965,4.7721,220.6647,1.7742
190000,,,,,,4130.8638,4124.3486,34356.8438,4130.8638,4.0852,197.8061,1.6379
190000,-65.4494,1246.5,,,,,,,,,,
190500,,,,,,4004.1101,3999.2017,31194.9102,4004.1101,4.2974,177.5824,1.1291
190927,,,1600,-58.45,60.754,,,,,,,
191000,,,,,,4093.4666,4086.9121,40737.9336,4093.4666,4.4655,151.9041,1.3186
191500,,,,,,4126.2549,4120.1968,35074.1562,4126.2549,3.5801,143.6268,1.7384
191539,,,612,-130.2091,75.4443,,,,,,,
192000,,,,,,4249.6729,4243.8926,45114.7656,4249.6729,3.8216,170.6463,1.2431
192428,,,889,-144.9864,76.9885,,,,,,,
192500,,,,,,4421.8848,4417.751,41957.5977,4421.8848,4.8143,189.9784,1.1654
192538,,,110,-116.7524,75.0741,,,,,,,
192669,,,131,-132.236,76.8785,,,,,,,
193000,,,,,,4266.5576,4261.1694,39728.2227,4266.5576,4.8035,234.0709,1.6781
193500,,,,,,4143.0264,4139.5229,35483.0742,4143.0264,3.9241,152.1337,1.4026
193675,,,1006,-161.2814,76.9802,,,,,,,
193787,,,112,-130.7374,77.2531,,,,,,,
194000,,,,,,4494.4541,4492.3755,37381.1602,4494.4541,4.0293,206.9451,1.9221
194397,,,610,-165.8446,77.512,,,,,,,
194500,,,,,,4051.2654,4046.8076,48837.3359,4051.2654,3.37,159.3469,2.0034
194711,,,314,-157.8061,80.1596,,,,,,,
194947,,,236,-146.6049,72.8279,,,,,,,
195000,,,,,,4202.0283,4201.3789,49178.75,4202.0283,3.1582,160.0531,1.2918
195000,-139.3249,438.6,,,,,,,,,,
195126,,,179,-141.5933,42.9596,,,,,,,
195380,,,254,-150.7847,79.1228,,,,,,,
195500,,,,,,4414.293,4412.5645,30050.4199,4414.293,3.7971,149.2077,1.5808
195665,,,285,-113.7295,76.2997,,,,,,,
195856,,,191,-140.5622,72.6034,,,,,,,
196000,,,,,,3954.937,3952.2783,27020.9805,3954.937,3.4503,119.7365,2.239
196500,,,,,,4207.3848,4205.438,39884.8164,4207.3848,2.6515,143.1142,1.9475
197000,,,,,,4404.416,4403.0957,37275.8984,4404.416,2.3877,111.5648,1.5566
197456,,,1600,-150.0978,76.6567,,,,,,,
197500,,,,,,4089.4036,4087.3721,30566.002,4089.4036,3.0262,132.8285,1.4002
198000,,,,,,4095.804,4094.7805,31791.9316,4095.804,3.6072,135.0476,1.2982
198500,,,,,,4116.3682,4115.8545,40953.0664,4116.3682,3.5812,198.673,2.2227
199000,,,,,,4222.875,4221.8662,37437.8984,4222.875,3.0863,171.6749,1.7702
199056,,,1600,-138.1432,75.5262,,,,,,,
199500,,,,,,4066.1992,4064.0989,27365.8926,4066.1992,2.8297,125.5398,1.4628
200000,,,,,,3837.3193,3837.1484,25092.9199,3837.3193,2.7182,119.4798,1.4367
200000,-136.4991,354.8,,,,,,,,,,
200500,,,,,,4152.1289,4152.1499,36760.8633,4152.1289,3.1468,110.3235,1.7926
200656,,,1600,-156.4568,72.1854,,,,,,,
200804,,,148,-138.1791,76.3836,,,,,,,
200950,,,146,-139.7736,78.694,,,,,,,
201000,,,,,,3928.3359,3929.0115,32260.6406,3928.3359,2.5765,180.848,1.6534
201363,,,413,-120.3886,79.4232,,,,,,,
201500,,,,,,4132.5239,4132.8042,30461.6758,4132.5239,2.3483,109.9219,1.6027
201513,,,150,-137.8035,75.1186,,,,,,,
201643,,,130,-135.0437,78.9788,,,,,,,
202000,,,,,,4089.1553,4089.3423,40206.3633,4089.1553,2.8794,119.4863,1.2504
202252,,,609,-141.2955,79.5269,,,,,,,
202375,,,123,-134.1365,76.3862,,,,,,,
202500,,,,,,3869.906,3870.043,36300.3398,3869.906,2.6631,149.3773,1.2479
203000,,,,,,4100.4707,4101.6509,30330.0508,4100.4707,3.851,155.8148,1.2596
203500,,,,,,3747.1235,3747.1384,30518.8828,3747.1235,3.7383,119.2375,1.48
203975,,,1600,-74.149,76.428,,,,,,,
204000,,,,,,3694.7432,3695.5015,38070.0742,3694.7432,9.0703,244.3508,1.1339
204130,,,155,-140.0583,73.6757,,,,,,,
204278,,,148,-137.9287,76.6742,,,,,,,
204405,,,127,-134.6669,72.3661,,,,,,,
204500,,,,,,3908.3999,3909.325,35728.5859,3908.3999,5.0605,194.0443,2.3573
204578,,,173,-107.8936,74.3925,,,,,,,
204678,,,100,-123.6076,79.4665,,,,,,,
205000,,,,,,3815.8926,3816.8457,33972.6719,3815.8926,3.7579,146.201,1.6334
205000,-138.9434,1082.2,,,,,,,,,,
205500,,,,,,3775.2925,3777.6064,30539.252,3775.2925,3.7142,130.8867,1.7166
206000,,,,,,3863.2812,3865.2905,39420.9766,3863.2812,8.9377,256.1787,1.1202
206278,,,1600,-80.5277,64.164,,,,,,,
206500,,,,,,3870.3672,3872.6665,33778.0352,3870.3672,4.3952,184.2641,1.3974
207000,,,,,,3912.8037,3914.4319,38103.625,3912.8037,3.1622,132.202,2.0221
207500,,,,,,3557.8828,3560.124,41530.8984,3557.8828,4.1467,146.0132,1.3224
207878,,,1600,-128.9729,77.4455,,,,,,,
208000,,,,,,3415.7314,3417.6931,26302.8867,3415.7314,3.4733,94.1965,1.8007
208500,,,,,,3652.2581,3655.55,30813.043,3652.2581,2.9511,110.3412,1.1564
209000,,,,,,3938.7163,3941.3391,33951.4219,3938.7163,4.2376,186.7518,2.2333
209478,,,1600,-128.5951,75.6694,,,,,,,
209500,,,,,,3690.7896,3693.7795,27867.3145,3690.7896,8.9027,215.7408,1.7844
210000,,,,,,4023.1118,4025.6812,46553.5195,4023.1118,4.0967,189.4486,1.2359
210000,-99.4827,1600.0,,,,,,,,,,
210500,,,,,,3521.4888,3524.8403,31038.1738,3521.4888,2.6061,119.044,1.3245
211000,,,,,,3585.0957,3587.6768,38194.5938,3585.0957,2.1448,106.1914,1.4501
211078,,,1600,-118.8365,58.2141,,,,,,,
211500,,,,,,4103.5713,4107.666,32795.4023,4103.5713,4.3404,112.9856,2.2285
212000,,,,,,3578.0569,3580.978,33988.5312,3578.0569,10.1116,260.5896,1.2077
212500,,,,,,3431.0088,3433.6628,38679.7305,3431.0088,2.6446,103.0979,1.3571
212678,,,1600,-66.9809,77.0062,,,,,,,
213000,,,,,,3599.7729,3601.9028,30388.7227,3599.7729,3.435,120.9621,1.5597
213500,,,,,,3570.8713,3575.6042,36552.7266,3570.8713,2.4781,125.014,2.0626
214000,,,,,,3850.8259,3853.895,42251.7422,3850.8259,3.212,171.0201,1.5246
214278,,,1600,-66.8695,75.0542,,,,,,,
214479,,,201,-146.5774,78.4781,,,,,,,
214500,,,,,,3590.6091,3593.2002,28142.0645,3590.6091,1.9865,146.4006,1.0235
214537,,,58,-125.217,78.3482,,,,,,,
214692,,,155,-149.7619,77.0696,,,,,,,
214760,,,68,-120.4804,76.2036,,,,,,,
215000,,,,,,3516.438,3520.707,31802.0449,3516.438,3.324,130.0733,1.7365
215000,-132.2998,94.6,,,,,,,,,,
215500,,,,,,3788.3472,3791.7273,33955.2812,3788.3472,2.6308,113.6021,1.7491
216000,,,,,,3954.5234,3957.3191,32921.5508,3954.5234,7.7854,254.6274,1.5986
216360,,,1600,-98.9818,75.5959,,,,,,,
216500,,,,,,3999.7812,4002.7029,42427.1328,3999.7812,2.604,117.8878,1.8617
217000,,,,,,4040.4331,4043.0918,40158.5,4040.4331,3.3006,145.3823,1.4856
217500,,,,,,3408.3594,3410.6033,29221.5645,3408.3594,3.7564,139.528,1.548
217960,,,1600,-131.5278,78.0262,,,,,,,
218000,,,,,,3476.3545,3480.0325,36993.25,3476.3545,2.6213,138.5838,1.3475
218500,,,,,,4093.8018,4097.7012,33353.7148,4093.8018,2.9158,116.8315,1.7897
219000,,,,,,4064.9065,4067.7258,30246.5449,4064.9065,11.5529,213.2886,1.2722
219500,,,,,,3976.7534,3980.5815,27121.3691,3976.7534,3.493,187.4395,1.3275
219560,,,1600,-136.8672,75.297,,,,,,,
220000,,,,,,3774.8132,3776.9773,36551.7383,3774.8132,1.9048,116.2047,1.3327
220000,-151.3857,1600.0,,,,,,,,,,
220500,,,,,,3567.7773,3569.3411,28732.1973,3567.7773,4.6986,162.8531,1.3683
221000,,,,,,3649.083,3651.1729,37853.7617,3649.083,2.598,127.581,1.5613
221160,,,1600,-167.6469,58.4531,,,,,,,
221500,,,,,,4058.8884,4060.2798,38330.1211,4058.8884,3.2501,109.9095,1.2614
222000,,,,,,3645.0117,3647.8501,35405.9492,3645.0117,2.5077,105.7932,1.4824
222313,,,1153,-234.1815,75.383,,,,,,,
222500,,,,,,3746.0078,3747.0381,31153.3223,3746.0078,2.7529,133.415,1.484
222768,,,455,-168.302,75.8964,,,,,,,
223000,,,,,,3559.0879,3561.2126,34373.8633,3559.0879,3.8413,168.0664,1.8338
223057,,,289,-152.9635,75.6853,,,,,,,
223427,,,370,-158.483,78.4461,,,,,,,
223500,,,,,,3707.1338,3707.761,27830.5664,3707.1338,4.249,160.3489,1.5454
223790,,,363,-160.057,76.5547,,,,,,,
224000,,,,,,3728.6069,3729.4824,27119.582,3728.6069,3.595,161.6656,1.5131
224000,,,210,-143.6563,78.8212,,,,,,,
224232,,,232,-144.4427,79.0774,,,,,,,
224479,,,247,-152.5414,74.9726,,,,,,,
224500,,,,,,3571.3694,3573.1067,27102.998,3571.3694,3.5358,171.8911,2.0298
224760,,,281,-150.1365,79.1715,,,,,,,
225000,,,,,,3849.4014,3851.3025,40762.2305,3849.4014,14.2807,136.7359,1.2005
225000,-149.1129,246.7,,,,,,,,,,
225077,,,317,-154.4953,63.2487,,,,,,,
225277,,,200,-140.9996,76.1937,,,,,,,
225500,,,,,,3540.9561,3542.4065,58022.4844,3540.9561,10.3747,132.7374,1.2182
225527,,,250,-149.3341,75.0766,,,,,,,
225870,,,343,-154.7758,76.9812,,,,,,,
226000,,,,,,3640.9988,3641.373,31704.5762,3640.9988,2.6981,104.1562,1.8315
226059,,,189,-140.5558,71.5569,,,,,,,
226231,,,172,-137.909,74.4719,,,,,,,
226356,,,125,-135.8857,75.7082,,,,,,,
226489,,,133,-138.0528,74.3728,,,,,,,
226500,,,,,,3723.9795,3724.8242,28876.3906,3723.9795,8.8547,218.9909,1.9834
226669,,,180,-142.4127,77.2896,,,,,,,
226900,,,231,-143.9439,74.6653,,,,,,,
227000,,,,,,3622.3403,3624.417,47078.5156,3622.3403,2.953,128.7118,1.6254
227068,,,168,-118.775,75.6185,,,,,,,
227314,,,246,-148.7156,77.8946,,,,,,,
227427,,,113,-128.1032,76.4333,,,,,,,
227500,,,,,,3859.1155,3859.5215,37703.8047,3859.1155,3.9656,157.6542,2.2334
227599,,,172,-142.6035,77.8695,,,,,,,
227843,,,244,-147.6464,80.288,,,,,,,
228000,,,,,,3765.1255,3766.064,35160.4961,3765.1255,2.8987,110.9933,1.4503
228203,,,360,-159.537,76.453,,,,,,,
228337,,,134,-137.7944,76.9846,,,,,,,
228494,,,157,-139.39,77.104,,,,,,,
228500,,,,,,3759.3452,3760.0728,34942.3594,3759.3452,8.798,176.0864,1.1624
228710,,,216,-144.0117,74.4391,,,,,,,
228773,,,63,-122.8363,76.028,,,,,,,
228852,,,79,-111.4596,76.3147,,,,,,,
228952,,,100,-111.0745,75.0563,,,,,,,
229000,,,,,,3707.167,3708.2488,32897.0312,3707.167,4.6719,195.8524,1.6816
229174,,,222,-146.6265,73.9818,,,,,,,
229421,,,247,-147.5433,76.3305,,,,,,,
229500,,,,,,3684.4346,3685.9224,29091.709,3684.4346,3.16,124.2476,1.2791
229693,,,272,-155.0467,82.2811,,,,,,,
229793,,,100,-107.9299,79.8787,,,,,,,
229857,,,64,-114.8307,79.406,,,,,,,
230000,,,,,,3543.061,3544.2332,35338.2422,3543.061,3.7114,151.6917,2.4274
230000,-142.982,187.1,,,,,,,,,,
230042,,,185,-149.2198,57.5225,,,,,,,
230231,,,189,-139.4429,78.5289,,,,,,,
230500,,,,,,3401.8115,3403.3245,29630.9238,3401.8115,5.2555,186.9033,2.2779
230686,,,455,-168.3341,80.0037,,,,,,,
230881,,,195,-148.6552,78.2982,,,,,,,
231000,,,,,,3797.8569,3800.0708,32451.9824,3797.8569,4.7958,130.5229,1.7193
231500,,,,,,3685.4717,3687.4724,30580.9961,3685.4717,3.2689,126.7399,1.6522
231665,,,784,-198.8152,75.2229,,,,,,,
231790,,,125,-111.0421,73.8,,,,,,,
231898,,,108,-100.418,75.2348,,,,,,,
232000,,,,,,3728.8538,3731.2461,36181.1328,3728.8538,2.5467,132.4513,1.4267
232149,,,251,-145.0099,76.8819,,,,,,,
232388,,,239,-107.8476,79.3057,,,,,,,
232500,,,,,,3382.5176,3384.7957,31774.7988,3382.5176,3.9188,189.1639,1.5731
233000,,,,,,3922.811,3926.3022,37010.4453,3922.811,4.1685,166.5175,1.3566
233500,,,,,,3655.3835,3659.5193,27398.7617,3655.3835,3.4053,142.4661,1.0841
233988,,,1600,-26.3272,76.6151,,,,,,,
234000,,,,,,3877.394,3880.4587,28384.7441,3877.394,2.5562,153.4145,1.5944
234500,,,,,,4141.2686,4145.0132,40401.2188,4141.2686,2.6414,135.7099,1.3333
235000,,,,,,3920.991,3924.9819,38199.4766,3920.991,6.1677,172.6838,1.7964
235000,-34.8341,1267.5,,,,,,,,,,
235500,,,,,,3689.9844,3693.5776,31790.3887,3689.9844,2.5865,114.7935,1.262
235588,,,1600,-97.6374,61.3946,,,,,,,
235655,,,67,-115.6715,76.7038,,,,,,,
236000,,,,,,3266.574,3270.0361,25801.7305,3266.574,8.0322,110.3424,1.202
236263,,,608,-132.6225,75.0593,,,,,,,
236500,,,,,,3682.2095,3686.1204,34590.6719,3682.2095,2.2562,135.8762,1.4932
236577,,,314,-149.8872,78.0436,,,,,,,
237000,,,,,,3591.6958,3596.3254,38721.1211,3591.6958,2.5819,159.0445,1.0911
237500,,,,,,3980.4753,3986.4746,27373.0098,3980.4753,2.5131,84.8795,0.7415
238000,,,,,,3757.4248,3762.4353,32647.6914,3757.4248,1.9815,113.9073,1.1473
238177,,,1600,-106.2826,75.9281,,,,,,,
238500,,,,,,3969.9099,3975.4905,37734.832,3969.9099,2.2245,122.5144,0.8659
238518,,,341,-156.4882,78.4846,,,,,,,
238603,,,85,-114.5808,75.1799,,,,,,,
238986,,,383,-156.5613,75.4945,,,,,,,
239000,,,,,,4059.0217,4064.3259,28446.8047,4059.0217,11.8454,117.7393,1.748
239500,,,,,,3760.1431,3765.7993,39304.2578,3760.1431,1.8905,81.1439,1.3019
240000,,,,,,3474.978,3480.1465,31977.2363,3474.978,1.7656,81.0073,0.908
240000,-93.306,811.9,,,,,,,,,,
240500,,,,,,3656.1528,3662.5,40749.0625,3656.1528,1.7329,66.98,0.838
240586,,,1600,4.0651,66.5556,,,,,,,
240663,,,77,-102.6054,74.6073,,,,,,,
240955,,,292,-141.8755,78.2406,,,,,,,
241000,,,,,,3813.8813,3821.1477,32495.3848,3813.8813,1.9223,82.8922,1.3616
241111,,,156,-118.0577,81.1945,,,,,,,
241500,,,,,,3707.4341,3713.696,40160.668,3707.4341,3.5174,161.5403,1.414
242000,,,,,,3652.271,3658.6316,27250.9766,3652.271,1.5349,96.2629,1.4731
242500,,,,,,3245.3101,3251.3687,28574.873,3245.3101,1.7617,84.5402,1.0217
242711,,,1600,-37.4961,76.8809,,,,,,,
243000,,,,,,3891.9246,3898.0032,38824.1055,3891.9246,5.7888,151.6671,1.0138
243500,,,,,,3849.1074,3856.6755,29338.5547,3849.1074,2.2313,127.3768,1.2286
244000,,,,,,4030.6409,4037.0962,35555.6719,4030.6409,1.6889,97.0186,0.9129
244311,,,1600,-31.9287,76.0857,,,,,,,
244500,,,,,,3789.022,3796.1436,26350.7598,3789.022,2.0768,106.8462,1.6804
245000,,,,,,3885.9214,3892.8298,32858.0586,3885.9214,1.396,87.4299,1.2472
245000,-50.2821,1010.5,,,,,,,,,,
245500,,,,,,3534.6826,3541.4167,30394.5938,3534.6826,1.5387,66.9408,0.7846
245911,,,1600,36.1321,63.4644,,,,,,,
246000,,,,,,4010.4526,4017.2332,34666.6914,4010.4526,1.6036,91.8812,0.9453
246500,,,,,,3786.5864,3793.981,32058.5742,3786.5864,1.346,50.8481,0.8934
247000,,,,,,3386.7864,3394.8994,27055.916,3386.7864,1.4837,100.5735,1.1334
247500,,,,,,3646.7549,3654.2622,29733.75,3646.7549,6.7065,185.0728,1.3186
247511,,,1600,34.6662,76.0623,,,,,,,
248000,,,,,,3484.2417,3490.7744,41872.3789,3484.2417,2.2022,99.4775,0.865
248500,,,,,,3778.2764,3785.4521,33950.1562,3778.2764,1.7181,87.9634,1.2709
249000,,,,,,3494.9556,3502.1155,29311.2422,3494.9556,1.8197,105.768,1.151
249111,,,1600,39.0469,75.6602,,,,,,,
249500,,,,,,3595.3342,3602.1387,26830.5254,3595.3342,1.3625,95.9277,0.9545
250000,,,,,,3141.0542,3147.0117,27894.834,3141.0542,1.3787,71.8173,1.2346
250000,20.2358,1458.7,,,,,,,,,,
250500,,,,,,3238.7261,3245.137,26046.3691,3238.7261,1.8377,99.1322,1.2539
250711,,,1600,48.5895,60.1078,,,,,,,
251000,,,,,,3403.2986,3409.4744,29183.8145,3403.2986,2.2876,113.69,0.8159
251500,,,,,,3387.7354,3394.55,26790.7734,3387.7354,0.8979,49.6463,0.9785
252000,,,,,,3464.251,3470.6104,35079.2344,3464.251,2.2181,131.3149,0.991
252311,,,1600,39.1846,75.3963,,,,,,,
252500,,,,,,3144.1372,3150.5107,28312.6992,3144.1372,7.4193,105.6214,1.1517
253000,,,,,,3438.144,3443.4824,36431.8281,3438.144,1.5971,107.7501,1.1271
253387,,,1076,-58.1414,79.1761,,,,,,,
253500,,,,,,3279.4106,3285.3813,35943.6367,3279.4106,1.0993,49.1729,1.3667
254000,,,,,,3403.2495,3409.2651,25618.7363,3403.2495,1.9321,94.0847,0.8373
254500,,,,,,3176.3169,3181.8672,28903.8496,3176.3169,1.613,94.7342,1.1392
254987,,,1600,39.3838,76.7239,,,,,,,
255000,,,,,,3564.1611,3569.5134,30432.3594,3564.1611,1.4424,119.5628,0.9795
255000,32.8272,1600.0,,,,,,,,,,
255500,,,,,,3221.0557,3225.6353,33674.7305,3221.0557,2.6499,155.9608,1.0422
256000,,,,,,3194.3928,3199.5576,27440.0527,3194.3928,1.3391,121.6767,0.8235
256500,,,,,,4020.7598,4025.8411,36459.7344,4020.7598,1.572,90.0802,1.4197
256587,,,1600,57.2345,58.5465,,,,,,,
257000,,,,,,3345.2759,3350.6011,28304.2637,3345.2759,1.3158,76.522,0.9508
257500,,,,,,3697.5264,3702.5146,29381.541,3697.5264,1.1611,86.0323,1.1828
258000,,,,,,3342.0667,3347.2029,27452.7715,3342.0667,1.5904,87.9696,1.043
258187,,,1600,49.2457,77.2432,,,,,,,
258500,,,,,,3082.7507,3087.9836,29772.0195,3082.7507,0.9695,48.7603,1.1047
259000,,,,,,3160.5117,3164.6001,33156.8633,3160.5117,1.0712,64.7182,1.0461
259500,,,,,,3708.7134,3713.196,26059.6465,3708.7134,6.2473,192.6352,0.8533
259787,,,1600,40.6262,75.8469,,,,,,,
260000,,,,,,3380.5264,3385.0725,25216.2383,3380.5264,1.2427,69.503,0.8157
260000,20.5779,1590.9,,,,,,,,,,
260500,,,,,,3333.281,3337.2104,43694.4844,3333.281,1.0895,63.1959,0.8676
260779,,,992,-77.6361,51.259,,,,,,,
261000,,,,,,3153.312,3157.6362,27629.8301,3153.312,1.0625,73.937,1.2194
261500,,,,,,3701.876,3705.8713,37322.1172,3701.876,1.237,88.2646,1.0609
261876,,,1097,-97.8149,76.9277,,,,,,,
262000,,,,,,3188.5527,3192.4829,40030.2656,3188.5527,1.5534,91.8758,0.9637
262500,,,,,,3304.8711,3309.1577,26521.877,3304.8711,1.1021,52.21,1.548
263000,,,,,,3405.2568,3409.5269,36230.9609,3405.2568,6.4643,201.4102,1.0091
263476,,,1600,-1.523,77.2283,,,,,,,
263500,,,,,,4113.4961,4117.6343,29144.7578,4113.4961,1.8297,95.6594,0.8994
264000,,,,,,3423.2278,3426.9634,26743.8594,3423.2278,1.6365,77.8486,1.06
264500,,,,,,3156.6382,3160.1909,27446.6094,3156.6382,1.0706,50.8064,0.907
265000,,,,,,3430.394,3433.5894,32165.5293,3430.394,1.7634,113.842,0.8675
265000,-3.2345,1282.4,,,,,,,,,,
265076,,,1600,62.1631,61.0971,,,,,,,
265500,,,,,,3124.2329,3127.96,40876.3633,3124.2329,1.6978,110.9742,1.2196
266000,,,,,,3098.7908,3102.8157,37933.7656,3098.7908,1.1013,71.7031,0.859
266500,,,,,,3035.9812,3039.1074,32519.7793,3035.9812,0.9121,67.7102,1.0993
266676,,,1600,29.6338,76.6884,,,,,,,
267000,,,,,,3133.1177,3137.582,36373.668,3133.1177,0.8232,45.0287,1.0026
267026,,,350,-110.3706,76.536,,,,,,,
267500,,,,,,3363.9946,3367.7959,42611.668,3363.9946,1.1692,51.8499,0.843
268000,,,,,,3056.6509,3059.9299,38532.1055,3056.6509,1.9113,109.7618,0.7961
268228,,,1202,-76.0712,75.2071,,,,,,,
268500,,,,,,3072.2153,3075.7495,31917.334,3072.2153,1.2102,111.6549,0.6248
268633,,,405,-96.1927,75.8485,,,,,,,
268834,,,201,-107.6288,74.9241,,,,,,,
269000,,,,,,3243.6416,3247.9639,33506.2461,3243.6416,1.15,109.5922,0.9416
269500,,,,,,2946.4868,2949.929,25539.2207,2946.4868,0.7835,46.3962,1.0685
270000,,,,,,3220.7339,3225.4358,24985.7793,3220.7339,0.7479,50.9304,0.7574
270000,29.8291,1495.2,,,,,,,,,,
270434,,,1600,53.0527,58.7709,,,,,,,
270500,,,,,,3188.27,3190.9612,33019.5391,3188.27,0.7626,43.4971,0.9657
271000,,,,,,3693.5332,3698.052,35047.5195,3693.5332,0.923,73.6025,0.8931
271500,,,,,,3021.0923,3025.5352,28180.3965,3021.0923,0.7437,67.1224,0.6446
271617,,,1183,-62.1572,76.051,,,,,,,
272000,,,,,,3882.1531,3886.1123,36369.1562,3882.1531,0.66,65.8995,0.5929
272500,,,,,,3356.8821,3360.5376,44208.8828,3356.8821,0.6656,49.1492,1.0748
273000,,,,,,3320.9287,3325.4006,33632.7031,3320.9287,0.6166,41.5506,0.9274
273217,,,1600,65.0539,76.3615,,,,,,,
273500,,,,,,3027.9858,3032.0571,36324.0234,3027.9858,0.8554,54.3041,0.7214
274000,,,,,,2921.6929,2924.8835,30308.5684,2921.6929,0.5976,52.7868,0.8107
274500,,,,,,3096.0933,3098.8677,28446.834,3096.0933,0.9556,77.2826,0.6295
274817,,,1600,78.9391,75.5618,,,,,,,
275000,,,,,,2860.137,2863.8,34187.5273,2860.137,0.7067,49.397,0.6049
275000,87.6102,1600.0,,,,,,,,,,
275500,,,,,,3133.4719,3136.7073,25559.5293,3133.4719,0.7975,54.2089,0.5591
276000,,,,,,3289.4424,3293.1104,39520.5586,3289.4424,0.8003,57.4744,0.8142
276417,,,1600,91.3551,58.6105,,,,,,,
276500,,,,,,3238.6963,3241.5923,31953.8105,3238.6963,0.7258,56.9864,0.5901
277000,,,,,,2959.2683,2962.228,32736.8652,2959.2683,0.6664,40.6803,0.924
277500,,,,,,3885.5576,3887.8105,32398.1309,3885.5576,0.9172,56.8595,1.0852
278000,,,,,,3437.3413,3439.4563,40265.2734,3437.3413,0.9462,68.846,0.8646
278017,,,1600,102.2216,75.1871,,,,,,,
278500,,,,,,3438.5034,3441.4319,52761.4414,3438.5034,0.6074,54.0988,0.9571
279000,,,,,,2965.0605,2966.8271,35006.2227,2965.0605,0.8552,51.9099,0.6845
279500,,,,,,3313.3169,3315.3623,25493.1211,3313.3169,1.1779,69.9525,0.6569
279617,,,1600,112.4918,76.1864,,,,,,,
