env_steps,return,length,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
116500,,,-573.6697,7.7329,0.0018,-0.0337,9.4432,303.3093,10.3993,,,
117000,,,-583.4521,10.8814,0.002,-0.0343,11.3508,892.5258,17.2051,,,
117000,,,,,,,,,,1000,8213.1143,82.7572
117500,,,-585.5834,11.5859,0.0019,-0.0345,10.8618,617.6191,11.6205,,,
118000,,,-594.8865,12.3036,0.0019,-0.0349,12.0119,677.3862,12.449,,,
118000,,,,,,,,,,1000,8440.9623,81.3547
118500,,,-586.2934,11.2189,0.002,-0.0351,10.2917,418.2703,20.0635,,,
119000,,,-583.2988,14.6793,0.0019,-0.0344,12.173,481.9594,14.3907,,,
119000,,,,,,,,,,1000,8541.8695,81.8103
119500,,,-596.5728,10.9766,0.0021,-0.0361,10.9871,935.9906,14.7303,,,
120000,,,-612.8886,7.5082,0.0023,-0.038,12.1764,960.2976,7.8494,,,
120000,9303.7538,1000.0,,,,,,,,,,
120000,,,,,,,,,,1000,8562.722,72.4939
120500,,,-608.8663,8.0252,0.0024,-0.0356,10.3904,539.9896,8.5304,,,
121000,,,-615.4725,12.2593,0.002,-0.0343,11.7517,601.345,13.1395,,,
121000,,,,,,,,,,1000,8639.385,81.5113
121500,,,-629.5061,8.1072,0.0022,-0.0361,12.8093,1270.4763,11.0473,,,
122000,,,-627.2628,9.8504,0.0019,-0.0328,14.284,1153.4365,13.1972,,,
122000,,,,,,,,,,1000,2289.3909,82.0465
122500,,,-631.6529,7.8954,0.0019,-0.0333,13.9629,1040.5568,7.1522,,,
123000,,,-640.794,8.5696,0.0019,-0.0346,15.0258,831.4965,10.0682,,,
123000,,,,,,,,,,1000,8471.5088,83.5713
123500,,,-644.9316,9.6272,0.0022,-0.0375,14.0196,614.7495,15.1616,,,
124000,,,-648.0212,20.7989,0.0019,-0.0338,11.1326,458.9366,14.8811,,,
124000,,,,,,,,,,1000,8458.1033,82.0232
124500,,,-651.441,10.9359,0.0024,-0.0357,12.2762,1102.6552,9.7965,,,
125000,,,-656.3865,7.1474,0.0017,-0.0321,15.3413,1329.0854,9.1253,,,
125000,9431.6413,1000.0,,,,,,,,,,
125000,,,,,,,,,,1000,8586.6035,72.4748
125500,,,-663.9901,10.7553,0.0023,-0.037,13.2461,709.7492,10.499,,,
126000,,,-670.8464,8.2355,0.0021,-0.0361,13.2859,468.1925,11.3688,,,
126000,,,,,,,,,,1000,8793.9922,83.0523
126500,,,-669.8033,10.1904,0.0019,-0.0331,13.8665,637.7793,18.1305,,,
127000,,,-680.5507,11.2296,0.0017,-0.0318,13.1319,860.4246,7.9863,,,
127000,,,,,,,,,,1000,8526.2771,81.817
127500,,,-685.3013,10.2156,0.0019,-0.0339,11.6512,314.3102,10.7585,,,
128000,,,-688.9026,12.0866,0.0021,-0.0365,11.8701,817.0078,7.9181,,,
128000,,,,,,,,,,1000,8649.7428,84.049
128500,,,-689.7882,8.12,0.0018,-0.0314,16.7376,1451.1783,11.3957,,,
129000,,,-694.1437,22.2552,0.0014,-0.0285,14.773,1023.3195,15.9329,,,
129000,,,,,,,,,,1000,8723.5084,85.8493
129500,,,-700.4086,10.1623,0.0016,-0.0314,291.5188,1266.1084,12.1679,,,
130000,,,-705.9498,9.6288,0.0015,-0.0303,13.6023,481.6893,16.7927,,,
130000,8755.4068,1000.0,,,,,,,,,,
130000,,,,,,,,,,1000,8314.0607,72.3655
130500,,,-703.1369,21.4078,0.0018,-0.0325,14.0727,1024.7439,16.0636,,,
131000,,,-700.1917,19.502,0.0015,-0.0301,16.6932,895.5062,16.553,,,
131000,,,,,,,,,,1000,6844.1118,81.9135
131500,,,-709.4598,24.1212,0.0014,-0.0289,12.4029,1147.9292,16.6611,,,
132000,,,-712.7526,13.6702,0.0018,-0.0325,15.7804,1159.6503,17.7597,,,
132000,,,,,,,,,,1000,9065.7317,82.0455
132500,,,-714.9548,11.4971,0.0017,-0.0328,16.7642,1973.9354,20.5795,,,
133000,,,-716.8134,9.8358,0.0015,-0.0292,13.7124,969.6722,16.2742,,,
133000,,,,,,,,,,1000,5559.4276,81.8649
133500,,,-715.9547,8.679,0.0015,-0.0305,14.8434,886.6346,11.1174,,,
134000,,,-713.9355,9.8803,0.0016,-0.0314,16.7799,840.4756,12.3116,,,
134000,,,,,,,,,,1000,9200.1821,81.9878
134500,,,-725.8215,15.463,0.0017,-0.0322,13.828,784.8603,16.1603,,,
135000,,,-725.6547,12.304,0.0014,-0.0298,13.2703,796.1133,15.8624,,,
135000,8004.3055,1000.0,,,,,,,,,,
135000,,,,,,,,,,1000,8902.7336,74.2223
135500,,,-733.0591,9.8845,0.0016,-0.0305,15.5191,1079.9459,12.0365,,,
136000,,,-732.8198,13.7093,0.0014,-0.0293,13.5716,670.7761,20.0021,,,
136000,,,,,,,,,,1000,2897.4256,83.6728
136500,,,-733.1715,12.1789,0.0014,-0.0286,12.7271,540.4756,13.3542,,,
137000,,,-739.6264,12.7255,0.0018,-0.0325,15.5558,1037.2783,17.2944,,,
137000,,,,,,,,,,1000,8796.4651,81.7486
137500,,,-741.382,8.0667,0.0013,-0.0274,13.6435,930.9767,10.9258,,,
138000,,,-748.0289,12.7309,0.0014,-0.0292,14.6239,1352.6664,11.6563,,,
138000,,,,,,,,,,1000,8809.5302,82.0048
138500,,,-750.4913,34.0918,0.0012,-0.0268,13.6283,758.8141,21.6531,,,
139000,,,-765.427,10.5277,0.0013,-0.0272,16.4761,1622.8517,11.9358,,,
139000,,,,,,,,,,1000,9033.0925,81.8326
139500,,,-750.7599,23.9764,0.0013,-0.0283,17.2256,2173.8394,15.9113,,,
140000,,,-762.2761,11.048,0.0015,-0.0284,15.3852,1036.3373,14.0448,,,
140000,9821.3534,1000.0,,,,,,,,,,
140000,,,,,,,,,,1000,9363.8094,72.4968
140500,,,-763.6074,13.6545,0.0013,-0.0288,16.8162,1339.0583,8.5389,,,
141000,,,-761.4294,20.1381,0.0014,-0.0293,19.0799,1597.8229,16.5562,,,
141000,,,,,,,,,,1000,1712.5272,81.7539
141500,,,-761.9865,10.8656,0.0021,-0.0311,14.1609,1123.6859,15.4374,,,
142000,,,-766.4227,25.2413,0.0013,-0.0272,124.139,2564.4658,19.1886,,,
142000,,,,,,,,,,1000,5456.1444,83.1181
142500,,,-755.7384,11.3634,0.0015,-0.0291,19.8307,2724.5588,15.1302,,,
143000,,,-770.71,28.7993,0.001,-0.0242,13.9355,1285.725,15.8831,,,
143000,,,,,,,,,,1000,9086.8869,83.5186
143500,,,-777.767,21.5307,0.0013,-0.0278,14.8471,1238.3524,17.6426,,,
144000,,,-773.7586,13.6808,0.0013,-0.0275,14.4976,1503.1846,19.5899,,,
144000,,,,,,,,,,1000,9198.5984,83.1734
144500,,,-774.7027,10.599,0.0012,-0.0265,15.3622,690.6732,14.0548,,,
145000,,,-775.2827,22.5026,0.0013,-0.0273,12.9758,1439.2065,17.0412,,,
145000,9655.4914,1000.0,,,,,,,,,,
145000,,,,,,,,,,1000,8851.5869,72.5188
145500,,,-782.857,12.3961,0.0012,-0.0276,13.7299,1436.4822,14.306,,,
146000,,,-777.3801,19.3645,0.0015,-0.031,18.3027,1328.7845,12.6736,,,
146000,,,,,,,,,,1000,9091.761,81.6754
146500,,,-797.2004,6.8549,0.0012,-0.0274,14.9136,688.863,11.7344,,,
147000,,,-800.1193,16.4173,0.0011,-0.0244,15.2651,1725.7296,18.6748,,,
147000,,,,,,,,,,1000,8985.6218,81.6018
147500,,,-784.0789,7.4361,0.0012,-0.0268,16.5625,524.0829,10.4546,,,
148000,,,-812.8959,10.4054,0.0012,-0.0262,14.4961,1732.3319,14.102,,,
148000,,,,,,,,,,1000,9121.7616,81.9025
148500,,,-802.6901,9.9143,0.0013,-0.0285,18.2622,2710.8066,12.3147,,,
149000,,,-808.7343,13.6584,0.001,-0.0227,19.8047,1797.6401,10.6654,,,
149000,,,,,,,,,,1000,9231.7208,81.7421
149500,,,-812.6804,9.4338,0.0016,-0.0308,100.6756,2215.4075,12.1858,,,
150000,,,-819.0992,12.3158,0.0014,-0.0287,18.3482,2051.1606,18.173,,,
150000,9678.0007,1000.0,,,,,,,,,,
150000,,,,,,,,,,1000,9055.3537,72.6776
150500,,,-813.8767,11.1134,0.0012,-0.0259,15.3734,2370.3503,6.9253,,,
151000,,,-814.8777,9.066,0.0012,-0.026,15.3062,1727.0492,11.4458,,,
151000,,,,,,,,,,1000,9129.3421,83.7147
151500,,,-817.2849,8.0486,0.001,-0.0251,15.9449,1364.6653,13.4494,,,
152000,,,-828.1603,12.6013,0.0008,-0.0197,16.3241,2585.2993,9.5703,,,
152000,,,,,,,,,,1000,9166.8855,84.004
152500,,,-819.4918,8.0676,0.0009,-0.024,16.1953,1589.9368,10.3094,,,
153000,,,-828.2504,14.0195,0.001,-0.025,16.4667,2283.0918,13.9148,,,
153000,,,,,,,,,,1000,9050.6099,84.7796
153500,,,-833.7264,8.6717,0.0011,-0.026,16.0567,1830.187,7.4542,,,
154000,,,-829.3016,15.6904,0.0009,-0.0229,17.5049,2289.4856,16.5916,,,
154000,,,,,,,,,,1000,9339.3665,83.1651
154500,,,-832.4706,14.5048,0.0009,-0.0242,17.5328,2851.8108,7.8924,,,
155000,,,-829.6299,7.8988,0.001,-0.0247,15.1796,1376.684,8.9248,,,
155000,9738.4972,1000.0,,,,,,,,,,
155000,,,,,,,,,,1000,8907.2037,72.7398
155500,,,-840.1872,14.2209,0.0011,-0.0239,17.7485,1161.0085,13.9472,,,
156000,,,-846.6615,20.6467,0.0009,-0.0225,14.5124,1903.2979,13.1028,,,
156000,,,,,,,,,,1000,9358.6621,82.7011
156500,,,-836.8231,12.1211,0.001,-0.0253,15.7864,1966.1621,13.5598,,,
157000,,,-841.6545,8.0185,0.0008,-0.0223,17.1763,2474.5859,8.9768,,,
157000,,,,,,,,,,1000,7085.6161,81.6417
157500,,,-846.6346,11.026,0.0011,-0.0248,17.2673,1715.7615,8.4549,,,
158000,,,-861.8352,13.5949,0.0008,-0.0215,19.0593,2501.522,12.8825,,,
158000,,,,,,,,,,1000,9336.829,82.2461
158500,,,-867.3401,14.5807,0.0011,-0.0247,18.6802,1419.5095,7.2704,,,
159000,,,-854.44,14.9282,0.0012,-0.0264,14.2423,2135.343,11.6035,,,
159000,,,,,,,,,,1000,5833.9749,84.8519
159500,,,-857.0877,11.6917,0.0008,-0.0196,14.6541,1114.6802,13.8595,,,
160000,,,-845.4249,6.1062,0.0011,-0.0245,15.5758,2156.8076,8.0969,,,
160000,10364.8628,1000.0,,,,,,,,,,
160000,,,,,,,,,,1000,6002.1108,74.3276
160500,,,-847.2255,7.8615,0.0009,-0.0208,19.0208,1812.3254,13.1086,,,
161000,,,-859.3314,6.3238,0.001,-0.0253,20.8558,2735.9927,7.7651,,,
161000,,,,,,,,,,1000,9384.2748,86.637
161500,,,-855.962,7.7213,0.0008,-0.0203,17.405,2182.1943,12.5311,,,
162000,,,-860.9806,34.8661,0.0007,-0.0201,22.6358,2110.3457,15.1381,,,
162000,,,,,,,,,,1000,8068.5104,82.9123
162500,,,-862.3408,6.03,0.0008,-0.0207,19.3833,3366.2219,6.7235,,,
163000,,,-859.4042,8.9347,0.0007,-0.0212,240.0155,2993.0723,14.3865,,,
163000,,,,,,,,,,1000,9618.5076,82.4889
163500,,,-871.9771,17.2362,0.0007,-0.0207,16.7249,1728.2227,18.0213,,,
164000,,,-869.0028,9.4973,0.0006,-0.0192,14.8215,2145.9485,13.8541,,,
164000,,,,,,,,,,1000,8482.4698,81.9119
164500,,,-874.2165,8.9393,0.0008,-0.022,17.5515,1891.7327,10.9642,,,
165000,,,-867.4075,12.7502,0.0008,-0.021,27.7661,4897.9609,11.0656,,,
165000,9207.2335,1000.0,,,,,,,,,,
165000,,,,,,,,,,1000,8995.1974,72.4049
165500,,,-869.4778,15.2675,0.0008,-0.0209,16.6849,969.4966,12.0113,,,
166000,,,-864.9623,12.5061,0.001,-0.0241,15.2614,1435.6094,18.348,,,
166000,,,,,,,,,,1000,1264.51,81.7511
166500,,,-870.2613,7.1936,0.0006,-0.0169,14.051,1480.4886,12.0577,,,
167000,,,-874.3345,13.1759,0.0008,-0.0223,14.6244,1476.8596,9.8805,,,
167000,,,,,,,,,,1000,9458.4124,81.9337
167500,,,-869.3579,10.7735,0.0007,-0.0203,13.9366,1026.2705,9.5507,,,
168000,,,-874.3978,10.0144,0.0008,-0.0219,346.2684,2126.0945,10.5255,,,
168000,,,,,,,,,,1000,9401.2833,85.2374
168500,,,-874.559,12.8685,0.0008,-0.0217,21.3776,2139.4517,10.8668,,,
169000,,,-885.9016,15.6108,0.0006,-0.0181,16.841,2603.7483,10.5128,,,
169000,,,,,,,,,,1000,9278.0755,82.0706
169500,,,-871.9919,13.4749,0.0008,-0.0204,17.1188,2036.7759,8.4751,,,
170000,,,-883.6924,12.4184,0.0015,-0.031,25.6845,3423.636,14.8766,,,
170000,9618.7798,1000.0,,,,,,,,,,
170000,,,,,,,,,,1000,9525.9972,72.7816
170500,,,-882.7994,11.5087,0.0005,-0.0163,16.6089,1917.6649,14.7604,,,
171000,,,-878.8334,14.2925,0.0006,-0.0188,22.4203,2078.637,24.7348,,,
171000,,,,,,,,,,1000,9371.9874,82.0158
171500,,,-887.681,19.9124,0.0008,-0.0229,15.0969,1385.3937,16.0176,,,
172000,,,-885.5115,7.9468,0.0007,-0.0151,16.6688,2727.2947,9.7991,,,
172000,,,,,,,,,,1000,6730.7272,81.9042
172500,,,-882.6732,10.438,0.0004,-0.0145,19.0012,1331.705,10.9693,,,
173000,,,-886.0766,26.1909,0.0008,-0.0212,18.0961,2459.325,11.3454,,,
173000,,,,,,,,,,1000,8967.4779,81.6461
173500,,,-881.9839,7.5351,0.001,-0.0227,16.4653,2266.0654,8.7284,,,
174000,,,-896.0458,13.5947,0.0007,-0.0189,19.8615,3022.4041,9.7076,,,
174000,,,,,,,,,,1000,9113.3155,86.182
174500,,,-898.5267,11.9573,0.0006,-0.018,16.9481,2281.8718,9.1475,,,
175000,,,-894.9916,9.6281,0.0007,-0.0203,18.1131,3041.7004,13.3536,,,
175000,9517.2326,1000.0,,,,,,,,,,
175000,,,,,,,,,,1000,9312.906,72.4868
175500,,,-896.5328,6.9643,0.0004,-0.0152,25.0902,1916.3253,8.474,,,
176000,,,-910.6229,9.8453,0.0006,-0.0201,21.1029,2678.2844,12.6382,,,
176000,,,,,,,,,,1000,9632.9372,81.9223
176500,,,-899.7901,7.718,0.0009,-0.0231,17.1982,1762.9423,7.2992,,,
177000,,,-895.7068,8.9141,0.0007,-0.0197,448.8936,7546.2852,17.745,,,
177000,,,,,,,,,,1000,2389.4561,82.4734
177500,,,-899.592,17.0819,0.0006,-0.0181,19.3566,2197.5901,17.2173,,,
178000,,,-901.5048,13.3405,0.0008,-0.0209,16.9249,1838.3873,17.8889,,,
178000,,,,,,,,,,1000,7538.8329,81.7419
178500,,,-891.609,12.1696,0.0007,-0.0214,19.5965,2396.7534,17.273,,,
179000,,,-903.0864,8.6681,0.0009,-0.0231,17.0242,2187.7034,6.4155,,,
179000,,,,,,,,,,1000,8524.9865,83.089
179500,,,-902.4634,22.1119,0.0005,-0.0165,22.7915,4601.7349,18.1541,,,
180000,,,-901.7059,12.5341,0.0005,-0.0151,17.8908,2043.0129,12.5399,,,
180000,10000.1669,1000.0,,,,,,,,,,
180000,,,,,,,,,,1000,9388.3152,75.4193
180500,,,-915.298,12.1182,0.0005,-0.0172,20.6229,2749.0935,14.0831,,,
181000,,,-907.5122,9.2829,0.0006,-0.0206,19.0953,2133.5352,10.2104,,,
181000,,,,,,,,,,1000,9222.8721,85.5983
181500,,,-916.5068,7.9266,0.0007,-0.0204,15.3837,2334.4509,16.1935,,,
182000,,,-913.8275,7.6555,0.0008,-0.022,39.7129,3672.0859,7.3189,,,
182000,,,,,,,,,,1000,9813.8754,83.0617
182500,,,-921.6871,13.4577,0.0005,-0.0159,25.2456,2838.8997,13.9085,,,
183000,,,-912.8944,11.63,0.0007,-0.0205,29.528,2368.8633,9.5121,,,
183000,,,,,,,,,,1000,9485.7684,82.7121
183500,,,-924.5755,10.5858,0.0007,-0.0192,34.9806,3524.0774,16.845,,,
184000,,,-917.3591,12.1048,0.0006,-0.0191,30.8679,2392.4551,11.9898,,,
184000,,,,,,,,,,1000,9664.5227,83.832
184500,,,-924.5395,10.095,0.0011,-0.0226,48.3776,3220.011,13.7144,,,
185000,,,-922.8961,17.1807,0.0006,-0.0162,42.0838,1838.8258,15.38,,,
185000,6770.7174,1000.0,,,,,,,,,,
185000,,,,,,,,,,1000,-443.4601,72.2996
185500,,,-924.8774,11.6058,0.0008,-0.02,169.2146,1499.6462,14.9044,,,
186000,,,-928.1979,14.3083,0.0007,-0.0204,88.7523,2156.249,5.4337,,,
186000,,,,,,,,,,1000,8367.2664,82.3324
186500,,,-928.7669,19.0667,0.0006,-0.018,75.1276,2762.1799,20.6351,,,
187000,,,-941.1688,30.913,0.0007,-0.0189,41.5921,2746.3186,26.1821,,,
187000,,,,,,,,,,1000,9002.9016,83.4476
187500,,,-944.3406,10.7895,0.0007,-0.0186,44.9444,3046.0513,14.2527,,,
188000,,,-952.6481,35.5798,0.0006,-0.0184,108.1744,4859.647,23.7031,,,
188000,,,,,,,,,,1000,8420.9202,83.4618
188500,,,-956.1038,31.2383,0.0009,-0.0209,60.5802,1818.5088,23.2738,,,
189000,,,-958.6514,22.5088,0.0005,-0.0159,52.9641,2149.3062,20.8123,,,
189000,,,,,,,,,,1000,6405.2461,84.2404
189500,,,-959.0157,17.633,0.0005,-0.0163,30.8724,1203.8236,17.1218,,,
190000,,,-966.1699,11.0954,0.0005,-0.0169,48.5693,5950.6597,8.9843,,,
190000,10012.0665,1000.0,,,,,,,,,,
190000,,,,,,,,,,1000,1091.9995,74.058
190500,,,-965.9205,13.0172,0.0007,-0.0192,29.7856,2121.3333,8.4917,,,
191000,,,-969.0544,17.5414,0.0005,-0.0163,27.3015,1160.045,14.3739,,,
191000,,,,,,,,,,1000,9122.0604,82.3334
191500,,,-968.4467,5.9115,0.0005,-0.0146,27.5351,1397.1758,9.2035,,,
192000,,,-972.5421,26.6742,0.0007,-0.018,26.7245,2100.6194,16.5082,,,
192000,,,,,,,,,,1000,8460.411,81.6341
192500,,,-967.5753,38.4373,0.0008,-0.0207,28.9315,1160.8882,22.0417,,,
193000,,,-976.4822,25.6995,0.0005,-0.0174,30.3376,2141.2842,16.318,,,
193000,,,,,,,,,,1000,7966.015,81.9047
193500,,,-975.0071,18.1919,0.0005,-0.0152,25.5912,4159.6406,17.9889,,,
194000,,,-975.7176,24.3745,0.0011,-0.0275,23.2312,1447.9347,14.4269,,,
194000,,,,,,,,,,1000,2587.7348,83.0304
194500,,,-976.3167,24.7247,0.0005,-0.0165,25.5444,4049.1218,13.5433,,,
195000,,,-976.1133,33.3011,0.0004,-0.0157,23.5259,3829.8311,17.0887,,,
195000,10371.6806,1000.0,,,,,,,,,,
195000,,,,,,,,,,1000,7001.0278,72.3779
195500,,,-971.8177,20.1242,0.0007,-0.0198,18.6987,2051.8074,11.1977,,,
196000,,,-976.0001,14.8964,0.0005,-0.0165,15.9402,2472.4473,12.2704,,,
196000,,,,,,,,,,1000,2339.6742,81.4953
196500,,,-973.5204,10.2475,0.0006,-0.0166,18.3413,2529.6858,7.7447,,,
197000,,,-976.0934,14.3824,0.0005,-0.0138,16.938,2014.0161,10.6985,,,
197000,,,,,,,,,,1000,9508.5423,82.9616
197500,,,-979.4583,14.0037,0.0005,-0.0151,18.4209,3135.5869,6.7236,,,
198000,,,-973.6123,11.4778,0.0004,-0.0148,20.1012,2160.5898,5.3665,,,
198000,,,,,,,,,,1000,10033.8736,85.3942
198500,,,-972.7819,5.8912,0.0006,-0.0177,20.0491,2937.2756,7.4587,,,
199000,,,-973.655,13.8244,0.0006,-0.0173,14.7553,2904.1912,10.8431,,,
199000,,,,,,,,,,1000,10242.8705,81.8031
199500,,,-975.5634,21.0363,0.0004,-0.0142,14.7748,1998.6213,14.4323,,,
200000,,,-970.0321,6.4843,0.0006,-0.0187,12.1931,1721.7679,7.3839,,,
200000,10889.1449,1000.0,,,,,,,,,,
200000,,,,,,,,,,1000,8959.9084,72.8597
200500,,,-970.7535,12.9217,0.0004,-0.0162,25.0325,2242.1985,16.2235,,,
201000,,,-974.9583,5.1211,0.0006,-0.0187,17.4457,3682.4233,7.861,,,
201000,,,,,,,,,,1000,9725.7581,81.7812
201500,,,-970.0956,29.176,0.0004,-0.0138,15.401,1991.8944,8.4402,,,
202000,,,-977.1837,13.1217,0.0005,-0.0158,14.6179,2382.5266,11.997,,,
202000,,,,,,,,,,1000,10211.6019,81.9442
202500,,,-980.269,11.0147,0.0004,-0.0132,15.8365,2582.8813,5.4759,,,
203000,,,-963.854,10.9728,0.0006,-0.0178,18.0657,3816.5427,6.6788,,,
203000,,,,,,,,,,1000,10287.0159,81.8941
203500,,,-972.2621,17.8279,0.0006,-0.0187,17.2419,2890.4729,8.5957,,,
204000,,,-972.6719,6.5123,0.0006,-0.0166,15.2375,2905.9229,4.9354,,,
204000,,,,,,,,,,1000,10418.4814,81.9379
204500,,,-980.0774,13.0932,0.0004,-0.0128,16.6208,3731.1646,8.3421,,,
205000,,,-972.2668,12.9462,0.0006,-0.0185,17.7301,1352.2925,9.0509,,,
205000,9921.2892,1000.0,,,,,,,,,,
205000,,,,,,,,,,1000,9427.8703,73.2773
205500,,,-976.0007,12.0755,0.0006,-0.0172,19.6028,3629.6531,11.0813,,,
206000,,,-984.97,14.7676,0.0005,-0.0147,15.9216,3892.3647,7.6673,,,
206000,,,,,,,,,,1000,9996.4528,81.7879
206500,,,-978.8345,6.2934,0.0004,-0.0145,15.2426,2373.5369,8.7327,,,
207000,,,-976.7411,15.7093,0.0004,-0.0162,11.3016,1781.6664,6.3235,,,
207000,,,,,,,,,,1000,10274.7874,83.7251
207500,,,-975.6118,5.3067,0.0004,-0.014,16.357,3121.4287,5.4901,,,
208000,,,-972.7324,11.957,0.0004,-0.0113,18.4458,4529.3608,10.7339,,,
208000,,,,,,,,,,1000,10126.6363,86.1641
208500,,,-975.2733,8.8825,0.0006,-0.019,18.6836,4108.5591,6.6234,,,
209000,,,-981.0052,6.6597,0.0004,-0.0145,20.611,3918.9204,4.7313,,,
209000,,,,,,,,,,1000,10399.4122,82.2169
209500,,,-974.09,9.7516,0.001,-0.0244,13.5804,2457.2617,6.0579,,,
210000,,,-982.5104,9.8688,0.0004,-0.015,13.762,3974.2207,7.4412,,,
210000,10275.9552,1000.0,,,,,,,,,,
210000,,,,,,,,,,1000,10275.5197,75.6576
210500,,,-972.8177,7.6226,0.0004,-0.0141,13.2362,2586.9941,7.2641,,,
211000,,,-976.7009,17.4532,0.0004,-0.0142,14.433,2086.5632,18.2206,,,
211000,,,,,,,,,,1000,9789.0941,81.564
211500,,,-975.3095,9.627,0.0008,-0.0173,17.5027,3944.9902,8.1579,,,
212000,,,-977.5261,8.0442,0.0005,-0.0173,15.1019,1818.4738,10.6062,,,
212000,,,,,,,,,,1000,10063.6401,82.8668
212500,,,-983.775,10.5029,0.0005,-0.0172,15.8058,4130.647,14.3637,,,
213000,,,-974.5212,12.8141,0.0007,-0.0201,13.2776,2465.3975,7.762,,,
213000,,,,,,,,,,1000,9816.129,83.199
213500,,,-982.6523,10.0159,0.0004,-0.0147,14.0177,2695.3074,10.3352,,,
214000,,,-979.3768,12.4112,0.0004,-0.0152,13.1855,2316.8772,7.6749,,,
214000,,,,,,,,,,1000,9999.2596,83.2969
214500,,,-978.2264,8.1008,0.0011,-0.0216,16.871,4024.1499,7.4965,,,
215000,,,-975.4395,14.0403,0.0005,-0.0156,13.6752,3067.9468,10.3323,,,
215000,8356.4457,1000.0,,,,,,,,,,
215000,,,,,,,,,,1000,9928.8741,72.35
215500,,,-964.5719,14.2168,0.0004,-0.0164,15.3777,3816.6594,9.9544,,,
216000,,,-982.2031,6.8508,0.0006,-0.0188,16.631,2848.4958,8.9036,,,
216000,,,,,,,,,,1000,10335.3383,82.7223
216500,,,-984.03,6.6439,0.0006,-0.0168,13.3635,2609.7251,4.5816,,,
217000,,,-990.3422,11.6552,0.0004,-0.0146,17.1785,3537.9243,8.8395,,,
217000,,,,,,,,,,1000,8350.3676,84.0948
217500,,,-978.0142,7.9813,0.0004,-0.0164,15.7879,4143.6714,6.7097,,,
218000,,,-981.749,6.3413,0.0006,-0.0171,13.8141,2155.2786,9.3609,,,
218000,,,,,,,,,,1000,10480.8281,83.2103
218500,,,-975.0673,7.715,0.0008,-0.0209,14.7577,2760.4824,8.1258,,,
219000,,,-976.0045,8.0489,0.0005,-0.0153,19.2062,5410.8818,8.3747,,,
219000,,,,,,,,,,1000,9600.9651,81.7832
219500,,,-993.7919,13.9756,0.0005,-0.0155,11.419,1158.2091,12.7047,,,
220000,,,-979.4003,12.6713,0.0005,-0.0168,15.9338,3996.7153,11.3968,,,
220000,10936.6264,1000.0,,,,,,,,,,
220000,,,,,,,,,,1000,10375.4019,73.4557
220500,,,-978.2896,34.8692,0.0004,-0.0132,14.4452,1349.2997,20.3718,,,
221000,,,-987.4628,14.9025,0.0004,-0.0142,13.5039,3154.8145,8.7341,,,
221000,,,,,,,,,,1000,10262.5769,82.4338
221500,,,-976.465,19.6676,0.0004,-0.0142,15.0366,3857.7664,15.5132,,,
222000,,,-996.9013,7.7392,0.0002,-0.0093,12.015,1726.5488,8.0511,,,
222000,,,,,,,,,,1000,10095.9053,75.1772
222500,,,-981.3547,9.6511,0.001,-0.0236,17.5754,4099.7812,6.1513,,,
223000,,,-990.8044,24.5453,0.0004,-0.0161,16.5302,3541.0801,18.9211,,,
223000,,,,,,,,,,1000,10096.6269,80.5421
223500,,,-993.2579,4.7195,0.0004,-0.0134,13.2629,2920.7314,5.3159,,,
224000,,,-995.5363,7.9175,0.0004,-0.0136,14.8502,3272.1296,6.683,,,
224000,,,,,,,,,,1000,10658.7868,81.1537
224500,,,-996.2344,10.4381,0.0008,-0.0209,11.0545,1253.8752,7.3835,,,
225000,,,-998.7816,9.1622,0.0004,-0.015,12.7298,3070.4045,7.8531,,,
225000,11375.9755,1000.0,,,,,,,,,,
225000,,,,,,,,,,1000,10024.5048,72.7885
225500,,,-985.1764,7.9337,0.0005,-0.0162,14.2269,2010.3463,7.4359,,,
226000,,,-998.4026,11.7711,0.0004,-0.0148,13.7435,2426.0244,11.6206,,,
226000,,,,,,,,,,1000,10456.2061,83.2886
226500,,,-998.6583,7.4518,0.0005,-0.0152,14.7758,3606.9873,8.3471,,,
227000,,,-998.9276,23.0139,0.0008,-0.022,11.654,1495.9551,17.2454,,,
227000,,,,,,,,,,1000,10352.5452,81.7192
227500,,,-1003.3956,11.4161,0.0003,-0.0116,11.7272,1572.3533,8.6421,,,
228000,,,-987.645,8.3572,0.0005,-0.0161,11.4407,1968.5994,8.226,,,
228000,,,,,,,,,,1000,10405.2094,84.8627
228500,,,-994.7705,7.2636,0.0004,-0.0134,12.2566,2383.6233,11.2604,,,
229000,,,-985.9754,4.3705,0.0004,-0.014,12.3962,1693.2389,6.2055,,,
229000,,,,,,,,,,1000,10526.893,84.0713
229500,,,-992.3876,6.1952,0.0004,-0.0141,12.5323,1968.801,4.4456,,,
230000,,,-1005.8052,13.0377,0.0007,-0.0146,11.3077,1202.2902,8.9217,,,
230000,10999.5102,1000.0,,,,,,,,,,
230000,,,,,,,,,,1000,10705.1118,72.6708
230500,,,-1003.7156,6.5736,0.0003,-0.0129,15.8627,2007.5662,9.0993,,,
231000,,,-1001.0044,13.1573,0.0004,-0.0138,14.0619,2728.9138,10.5604,,,
