env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
15801,,,9,-3.6531,92.6052,,,,,,,,,
15822,,,21,-5.3585,93.2439,,,,,,,,,
15969,,,147,205.0891,92.8775,,,,,,,,,
15976,,,7,-5.7304,92.9833,,,,,,,,,
15985,,,9,-5.772,93.2646,,,,,,,,,
16000,,,,,,1.9947,1.2306,0.1859,-174.2304,22.2115,0.8094,204.8317,372.4787,4.7702
16004,,,19,-6.6342,93.3777,,,,,,,,,
16021,,,17,-11.8722,92.9743,,,,,,,,,
16028,,,7,-5.4159,93.134,,,,,,,,,
16057,,,29,2.2441,93.287,,,,,,,,,
16182,,,125,214.5258,93.0613,,,,,,,,,
16190,,,8,-5.2685,93.4414,,,,,,,,,
16206,,,16,-7.6954,93.6294,,,,,,,,,
16225,,,19,-4.4583,93.2183,,,,,,,,,
16253,,,28,6.7165,93.3713,,,,,,,,,
16382,,,129,249.5956,93.3887,,,,,,,,,
16404,,,22,-1.8489,93.2173,,,,,,,,,
16421,,,17,-7.7467,93.3764,,,,,,,,,
16430,,,9,-7.9413,93.0934,,,,,,,,,
16469,,,39,27.1589,93.2361,,,,,,,,,
16482,,,13,-2.5218,93.0271,,,,,,,,,
16500,,,,,,1.9659,1.2099,0.1853,-176.7948,15.6537,0.8001,278.0284,1436.0796,3.8953
16525,,,43,27.0106,93.2679,,,,,,,,,
16546,,,21,-11.0051,93.2204,,,,,,,,,
16565,,,19,-3.808,92.8139,,,,,,,,,
16594,,,29,4.6403,92.7951,,,,,,,,,
16605,,,11,-5.4159,92.2845,,,,,,,,,
16614,,,9,-3.7671,92.6499,,,,,,,,,
16641,,,27,4.4861,93.1319,,,,,,,,,
16692,,,51,16.792,93.1906,,,,,,,,,
16702,,,10,-5.1506,92.8619,,,,,,,,,
16714,,,12,-5.0795,93.4282,,,,,,,,,
16769,,,55,17.1138,93.423,,,,,,,,,
16920,,,151,262.368,93.0919,,,,,,,,,
17000,,,,,,2.0353,1.2585,0.1888,-182.001,16.9603,0.7833,249.1671,473.3132,4.046
17050,,,130,280.7344,93.2635,,,,,,,,,
17118,,,68,-7.611,92.7464,,,,,,,,,
17256,,,138,-54.9403,93.1847,,,,,,,,,
17460,,,204,-61.275,92.7341,,,,,,,,,
17500,,,,,,1.9355,1.2524,0.1824,-181.9839,11.0165,0.8247,265.4758,1370.9564,3.5069
17555,,,95,-46.8431,92.7165,,,,,,,,,
