env_steps,return,length,train/length,train/return,FPS,op-l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
163246,,,8,-5.5102,105.9111,,,,,,,
163348,,,102,269.5388,106.2104,,,,,,,
163374,,,26,3.0093,105.8536,,,,,,,
163382,,,8,-5.1636,106.9403,,,,,,,
163390,,,8,-5.16,105.887,,,,,,,
163419,,,29,7.7872,105.9289,,,,,,,
163427,,,8,-5.4541,105.7375,,,,,,,
163453,,,26,2.8811,106.1652,,,,,,,
163483,,,30,9.6615,106.0798,,,,,,,
163500,,,,,,4.7491,-287.4948,39.9928,4.7491,20.3486,568.4244,10.8056
163513,,,30,9.683,106.1075,,,,,,,
163650,,,137,363.6866,105.4988,,,,,,,
163715,,,65,116.9861,105.0964,,,,,,,
163723,,,8,-5.4203,105.0085,,,,,,,
163811,,,88,177.3648,106.224,,,,,,,
163979,,,168,615.1784,106.0207,,,,,,,
164000,,,,,,4.5721,-287.989,51.6518,4.5721,49.7057,698.3232,11.009
164008,,,29,6.4025,105.6092,,,,,,,
164500,,,,,,5.5205,-288.8704,54.709,5.5205,22.8492,1433.5256,7.737
164673,,,665,2305.9568,109.485,,,,,,,
164749,,,76,197.6893,109.8509,,,,,,,
165000,,,,,,4.8947,-286.0072,44.3658,4.8947,21.285,906.4344,13.0889
165000,598.5445,157.1,,,,,,,,,,
165083,,,334,1217.3348,99.4492,,,,,,,
165156,,,73,162.1583,109.8672,,,,,,,
165191,,,35,33.3282,110.0885,,,,,,,
165500,,,,,,4.3967,-290.8783,41.9331,4.3967,23.3586,957.6845,8.5101
165527,,,336,1212.9416,109.7481,,,,,,,
165846,,,319,985.1782,109.736,,,,,,,
166000,,,,,,4.7709,-290.1859,64.2188,4.7709,22.6928,1099.8441,10.009
166154,,,308,968.1747,109.7262,,,,,,,
166345,,,191,634.1546,108.6226,,,,,,,
166418,,,73,159.7937,106.1085,,,,,,,
166488,,,70,150.6809,105.6049,,,,,,,
166500,,,,,,5.0607,-294.4713,49.7889,5.0607,27.559,1324.5426,7.043
166749,,,261,943.9148,105.732,,,,,,,
166819,,,70,181.3954,105.4491,,,,,,,
166886,,,67,160.7471,105.5974,,,,,,,
166961,,,75,188.1722,105.2712,,,,,,,
167000,,,,,,4.9722,-293.1756,49.8826,4.9722,27.8888,1814.7235,13.4649
167021,,,60,107.9188,105.6472,,,,,,,
167083,,,62,137.5087,106.0081,,,,,,,
167141,,,58,123.2195,106.0795,,,,,,,
167375,,,234,692.7901,105.7874,,,,,,,
167442,,,67,141.6127,105.7594,,,,,,,
167500,,,,,,4.3314,-294.4536,64.0506,4.3314,51.1182,1757.8055,9.7695
167518,,,76,180.8098,105.5728,,,,,,,
167575,,,57,124.0715,105.7472,,,,,,,
167639,,,64,140.6418,106.0909,,,,,,,
167708,,,69,160.6201,106.0428,,,,,,,
167932,,,224,652.5211,106.1265,,,,,,,
168000,,,,,,5.357,-294.549,54.9798,5.357,19.3822,747.2397,7.7249
168008,,,76,170.6202,105.8753,,,,,,,
168078,,,70,150.6334,105.6036,,,,,,,
168132,,,54,69.8005,105.4605,,,,,,,
168344,,,212,536.7658,105.7722,,,,,,,
168386,,,42,55.8538,105.6645,,,,,,,
168470,,,84,100.79,105.8572,,,,,,,
168500,,,,,,4.8134,-297.6527,45.4369,4.8134,33.4961,1032.1423,11.0204
168590,,,120,159.8541,106.0412,,,,,,,
168735,,,145,356.7823,106.1188,,,,,,,
168789,,,54,74.9553,105.9851,,,,,,,
169000,,,,,,4.6064,-295.2903,45.469,4.6064,36.6095,1734.4771,8.1702
169015,,,226,405.4399,107.8726,,,,,,,
169225,,,210,441.9284,109.8673,,,,,,,
169370,,,145,314.4249,109.8821,,,,,,,
169500,,,,,,4.8463,-297.3134,53.1762,4.8463,30.7458,2090.5007,14.6009
169725,,,355,1239.1319,106.7323,,,,,,,
169820,,,95,262.7089,105.6406,,,,,,,
169962,,,142,281.5785,105.6875,,,,,,,
170000,,,,,,4.5518,-297.9069,49.6428,4.5518,30.4654,1621.3079,13.8669
170000,1280.8307,341.8,,,,,,,,,,
170250,,,288,1138.8414,85.0491,,,,,,,
170500,,,,,,4.4388,-300.736,43.9256,4.4388,29.6003,1673.9031,9.1599
170632,,,382,1488.5421,105.7619,,,,,,,
170769,,,137,312.5037,105.4542,,,,,,,
170957,,,188,628.1391,105.3389,,,,,,,
171000,,,,,,4.827,-297.6219,59.3927,4.827,83.0006,2535.9592,12.3851
171096,,,139,431.6635,105.0158,,,,,,,
171184,,,88,189.8408,105.3369,,,,,,,
171313,,,129,230.9179,105.6656,,,,,,,
171425,,,112,206.7819,105.515,,,,,,,
171500,,,,,,4.5387,-304.4553,51.1624,4.5387,124.6256,2068.9294,8.8966
171530,,,105,182.0253,105.6077,,,,,,,
171664,,,134,305.1475,105.5265,,,,,,,
171912,,,248,847.1304,105.5335,,,,,,,
172000,,,,,,4.3405,-301.3111,42.1173,4.3405,26.2113,880.2611,8.9504
172035,,,123,249.6319,105.5176,,,,,,,
172137,,,102,280.3952,105.6598,,,,,,,
172204,,,67,165.5354,105.6541,,,,,,,
172314,,,110,204.5133,105.5587,,,,,,,
172418,,,104,207.423,105.4032,,,,,,,
172500,,,,,,4.6841,-303.8634,52.3691,4.6841,24.3909,1853.9395,9.327
172637,,,219,831.4392,108.3936,,,,,,,
172823,,,186,726.1417,109.1459,,,,,,,
173000,,,,,,4.7774,-301.6592,56.5362,4.7774,31.9111,1320.9242,9.3921
173054,,,231,674.4504,105.9684,,,,,,,
173362,,,308,1173.9011,106.1536,,,,,,,
173388,,,26,5.4818,106.2256,,,,,,,
173500,,,,,,4.7005,-302.0586,76.9258,4.7005,24.7049,1143.2803,13.5287
173742,,,354,1434.5263,108.3688,,,,,,,
173905,,,163,490.5415,107.1087,,,,,,,
174000,,,,,,4.8591,-301.4025,58.9281,4.8591,29.8831,1419.9617,10.2371
174188,,,283,1174.115,105.5894,,,,,,,
174306,,,118,317.1536,105.7327,,,,,,,
174489,,,183,668.651,106.5514,,,,,,,
174500,,,,,,4.3559,-304.5864,41.8566,4.3559,35.2448,1854.2524,11.3732
174689,,,200,496.5234,110.1692,,,,,,,
174825,,,136,351.0845,108.81,,,,,,,
175000,,,,,,4.5826,-305.3775,53.8613,4.5826,23.6376,977.1812,11.0791
175000,894.0135,256.1,,,,,,,,,,
175169,,,344,1215.218,91.641,,,,,,,
175347,,,178,592.3702,107.6045,,,,,,,
175378,,,31,14.4499,105.4204,,,,,,,
175475,,,97,217.5846,105.5597,,,,,,,
175500,,,,,,4.7807,-306.5753,50.8697,4.7807,28.0745,1482.5117,7.8907
175623,,,148,454.8294,105.5297,,,,,,,
175804,,,181,653.3077,105.5623,,,,,,,
175812,,,8,-7.2068,105.1043,,,,,,,
175892,,,80,201.2023,105.4871,,,,,,,
176000,,,,,,4.2045,-305.2281,41.4759,4.2045,28.4546,1568.951,10.0128
176186,,,294,1177.384,105.773,,,,,,,
176500,,,,,,4.1838,-307.9364,43.2038,4.1838,28.4301,1702.5726,5.7479
176598,,,412,1688.5879,109.9939,,,,,,,
176801,,,203,776.6674,105.9386,,,,,,,
176990,,,189,697.6353,105.7315,,,,,,,
177000,,,,,,4.6696,-307.5627,69.2387,4.6696,29.5146,1301.9249,11.0335
177327,,,337,1191.2313,105.56,,,,,,,
177500,,,,,,4.6433,-308.1204,44.759,4.6433,30.461,1332.776,8.5797
177645,,,318,1323.3284,105.8561,,,,,,,
177748,,,103,214.5872,105.9454,,,,,,,
178000,,,,,,5.0112,-305.9808,49.5417,5.0112,40.2003,2112.3157,11.6577
178475,,,727,3301.7147,105.5969,,,,,,,
178500,,,,,,4.7177,-312.4029,52.5165,4.7177,23.4738,1132.2551,11.0577
179000,,,,,,4.4325,-309.7533,40.9545,4.4325,29.6441,1596.069,19.6596
179189,,,714,3107.1887,105.5321,,,,,,,
179392,,,203,731.0803,105.5344,,,,,,,
179500,,,,,,4.2746,-315.2597,52.6543,4.2746,33.4096,1634.8967,8.473
179835,,,443,1779.6052,105.6067,,,,,,,
179953,,,118,375.8766,105.694,,,,,,,
179961,,,8,-6.5931,105.1395,,,,,,,
180000,,,,,,4.5251,-310.3492,57.0021,4.5251,36.7945,2152.4299,8.634
180000,1112.4064,279.2,,,,,,,,,,
180500,,,,,,4.9973,-312.5265,63.1555,4.9973,27.1029,1113.6511,5.7044
180596,,,635,2815.704,96.6436,,,,,,,
181000,,,,,,4.6507,-314.9131,56.6371,4.6507,30.5471,1413.1334,12.132
181500,,,,,,4.1224,-316.7496,52.8787,4.1224,26.1843,1246.6403,8.3962
181596,,,1000,4513.1646,106.427,,,,,,,
181694,,,98,216.9486,109.8354,,,,,,,
182000,,,,,,4.184,-315.4786,48.0328,4.184,59.6877,1833.6509,12.1941
182191,,,497,2058.455,106.3174,,,,,,,
182500,,,,,,4.6261,-316.2881,52.9131,4.6261,29.2006,1370.853,14.4587
182669,,,478,1885.3871,105.8901,,,,,,,
182854,,,185,487.4272,105.8465,,,,,,,
183000,,,,,,4.2871,-319.9616,44.6625,4.2871,24.0271,899.5976,5.8202
183134,,,280,957.2476,106.7467,,,,,,,
183500,,,,,,4.6677,-315.1713,49.7412,4.6677,31.4188,2040.3689,10.3972
183504,,,370,1471.2941,108.0828,,,,,,,
184000,,,,,,4.2869,-319.4492,56.1119,4.2869,27.4396,1231.7466,11.1267
184260,,,756,3259.2274,107.3829,,,,,,,
184500,,,,,,4.5139,-320.9866,49.5917,4.5139,37.3815,1905.5985,11.2821
184646,,,386,1317.7346,106.0723,,,,,,,
184734,,,88,214.5394,106.2284,,,,,,,
185000,,,,,,4.1699,-318.5146,46.9999,4.1699,22.5269,1182.9214,8.6542
185000,2369.9327,589.2,,,,,,,,,,
185164,,,430,1697.7273,82.5942,,,,,,,
185279,,,115,223.6947,105.9944,,,,,,,
185500,,,,,,4.5474,-320.0612,63.8688,4.5474,38.9858,1137.8499,10.6064
185841,,,562,2432.5027,106.0391,,,,,,,
186000,,,,,,4.5292,-322.5109,37.0045,4.5292,25.9371,1380.0295,10.0061
186500,,,,,,4.385,-323.5711,49.3924,4.385,25.6948,784.9691,8.2551
186841,,,1000,4626.5788,106.1589,,,,,,,
187000,,,,,,4.5822,-324.4101,64.8217,4.5822,48.0732,1910.4601,12.665
187500,,,,,,4.6987,-323.2567,56.4999,4.6987,33.2675,2114.3262,9.4428
187841,,,1000,4266.8691,109.7301,,,,,,,
188000,,,,,,4.3253,-322.8524,45.1417,4.3253,24.2712,927.7838,9.718
188500,,,,,,4.6802,-325.7843,55.678,4.6802,32.5099,1403.0535,9.4923
188841,,,1000,4543.3431,105.8994,,,,,,,
189000,,,,,,4.3257,-325.1801,54.2703,4.3257,24.5467,1164.6531,9.8992
189009,,,168,508.1267,105.6624,,,,,,,
189092,,,83,152.5168,105.7932,,,,,,,
189500,,,,,,4.5783,-331.201,44.6741,4.5783,45.1629,2874.1919,17.5805
190000,,,,,,4.4305,-329.7905,51.5139,4.4305,29.9767,1582.3562,10.3958
190000,180.3348,79.7,,,,,,,,,,
190092,,,1000,3971.7845,103.9583,,,,,,,
190184,,,92,187.7724,105.7327,,,,,,,
190500,,,,,,4.2009,-333.5919,45.2858,4.2009,27.3351,1325.334,13.324
191000,,,,,,4.601,-331.8532,48.9713,4.601,30.6554,1240.5316,9.634
191184,,,1000,4048.0795,106.8061,,,,,,,
191500,,,,,,4.4195,-331.6339,46.2398,4.4195,32.6787,1434.613,16.463
191856,,,672,3096.6156,108.5467,,,,,,,
192000,,,,,,4.0157,-335.9171,52.7571,4.0157,25.9545,1393.9762,10.4341
192073,,,217,507.2696,109.5744,,,,,,,
192500,,,,,,4.1361,-335.2289,58.2489,4.1361,25.68,950.2477,10.051
192680,,,607,2747.1317,105.88,,,,,,,
192770,,,90,220.7736,105.5939,,,,,,,
193000,,,,,,3.9675,-339.167,48.013,3.9675,29.5991,1227.4021,8.5581
193307,,,537,2139.2895,105.9114,,,,,,,
193500,,,,,,4.2385,-336.7288,41.3185,4.2385,25.3191,1732.1486,12.1627
194000,,,,,,4.0668,-343.1656,56.6783,4.0668,30.3925,1667.0641,11.3031
194222,,,915,3838.3341,106.0298,,,,,,,
194326,,,104,235.4637,105.6829,,,,,,,
194432,,,106,228.5271,105.7278,,,,,,,
194500,,,,,,4.1416,-342.9507,44.5529,4.1416,27.2855,1236.0854,12.0966
194669,,,237,720.8757,107.2443,,,,,,,
194930,,,261,744.9337,109.7198,,,,,,,
194968,,,38,29.4185,109.2422,,,,,,,
195000,,,,,,4.394,-343.2864,53.5108,4.394,22.1287,775.7857,9.1665
195000,2730.7884,638.0,,,,,,,,,,
195150,,,182,341.5813,62.557,,,,,,,
195316,,,166,402.0745,110.0042,,,,,,,
195500,,,,,,4.3719,-341.198,61.1525,4.3719,26.1155,1130.0051,9.9627
195565,,,249,974.854,109.96,,,,,,,
195667,,,102,203.6652,110.0495,,,,,,,
196000,,,,,,3.665,-343.7141,42.9031,3.665,39.2111,1779.5105,12.5537
196245,,,578,2799.5666,109.9925,,,,,,,
196253,,,8,-6.0169,109.5573,,,,,,,
196437,,,184,307.2667,108.4427,,,,,,,
196500,,,,,,4.2896,-345.386,46.1583,4.2896,26.6562,1623.6488,11.1721
196827,,,390,845.1981,105.6738,,,,,,,
196851,,,24,-2.3939,105.4406,,,,,,,
196880,,,29,5.4624,105.2449,,,,,,,
197000,,,,,,4.0412,-344.9886,55.1906,4.0412,35.0474,2170.7395,13.4437
197044,,,164,393.7979,105.5856,,,,,,,
197177,,,133,234.7842,105.6091,,,,,,,
197500,,,,,,4.2986,-350.4835,60.032,4.2986,28.3669,1316.9777,12.368
197598,,,421,1829.2607,105.4637,,,,,,,
197726,,,128,95.273,105.4639,,,,,,,
197768,,,42,30.2773,105.6186,,,,,,,
197963,,,195,513.9809,105.4188,,,,,,,
198000,,,,,,4.1361,-343.7418,58.8542,4.1361,55.2711,1892.0369,15.0452
198004,,,41,21.8891,105.5922,,,,,,,
198229,,,225,613.0416,105.5528,,,,,,,
198307,,,78,131.7737,105.5989,,,,,,,
198357,,,50,41.9821,105.4656,,,,,,,
198500,,,,,,4.4469,-344.3015,47.7691,4.4469,24.9433,954.1333,8.4934
198531,,,174,373.2736,105.4029,,,,,,,
198633,,,102,145.4186,105.6075,,,,,,,
198976,,,343,1228.8644,105.8512,,,,,,,
199000,,,,,,4.3896,-348.0453,42.6964,4.3896,40.0501,1407.9122,16.6575
199259,,,283,527.8606,105.8737,,,,,,,
199500,,,,,,4.5406,-347.6676,49.7983,4.5406,26.1107,717.9888,10.9117
199557,,,298,1099.1732,105.6774,,,,,,,
199668,,,111,188.8157,105.7333,,,,,,,
199959,,,291,537.4656,105.4898,,,,,,,
200000,,,,,,4.1316,-347.5074,39.7332,4.1316,50.9286,2375.4675,16.775
200000,1099.6006,307.6,,,,,,,,,,
200066,,,107,151.1298,65.874,,,,,,,
200319,,,253,985.0526,105.4912,,,,,,,
200362,,,43,29.2337,105.629,,,,,,,
200500,,,,,,4.871,-348.4398,45.3416,4.871,50.8109,2603.7153,11.234
200880,,,518,2380.2594,105.5261,,,,,,,
200905,,,25,0.8631,105.0764,,,,,,,
201000,,,,,,4.5335,-350.1329,46.2756,4.5335,44.3905,2261.9614,14.6102
201088,,,183,498.1758,105.5428,,,,,,,
201376,,,288,1263.3067,105.7297,,,,,,,
201450,,,74,85.4007,106.0097,,,,,,,
201500,,,,,,4.4592,-347.1427,45.6903,4.4592,33.564,1397.5844,12.0067
201774,,,324,1209.0685,105.8086,,,,,,,
201886,,,112,181.5914,105.8037,,,,,,,
202000,,,,,,4.0415,-353.1837,49.8627,4.0415,126.6569,1480.9397,12.3729
202204,,,318,1239.2254,106.9176,,,,,,,
202500,,,,,,4.2931,-349.7313,39.864,4.2931,34.7191,1904.936,11.176
202554,,,350,1413.1283,110.0051,,,,,,,
202600,,,46,34.4488,108.6369,,,,,,,
202733,,,133,387.8035,110.0371,,,,,,,
203000,,,,,,4.2173,-355.0426,55.7394,4.2173,31.7397,1660.4563,9.9064
203145,,,412,1668.2324,109.703,,,,,,,
203263,,,118,262.5523,109.6213,,,,,,,
203272,,,9,-7.5593,109.6891,,,,,,,
203380,,,108,191.126,106.3826,,,,,,,
203500,,,,,,4.1937,-351.4366,46.4604,4.1937,44.5576,1886.5076,12.3259
203503,,,123,360.0047,105.8746,,,,,,,
203646,,,143,445.2365,105.8647,,,,,,,
203672,,,26,3.2481,106.0351,,,,,,,
203901,,,229,910.2352,105.8529,,,,,,,
204000,,,,,,4.0137,-351.636,43.9183,4.0137,37.4218,1181.0707,11.2262
204010,,,109,194.9619,106.0422,,,,,,,
204107,,,97,283.5592,105.9673,,,,,,,
204500,,,,,,4.1148,-348.9247,41.2997,4.1148,36.2004,1222.9021,11.7695
204525,,,418,1960.3351,109.3354,,,,,,,
204974,,,449,2026.3574,107.2974,,,,,,,
205000,,,,,,4.573,-356.1479,50.6429,4.573,45.9874,3041.6575,7.4985
205000,252.3902,90.4,,,,,,,,,,
205500,,,,,,4.16,-355.8063,46.5805,4.16,36.4476,1267.0143,9.9346
205921,,,947,4747.812,106.392,,,,,,,
206000,,,,,,4.8092,-358.166,53.1825,4.8092,28.7586,1020.9604,13.98
206500,,,,,,3.8136,-356.9716,39.691,3.8136,36.6028,1126.1805,9.5889
206921,,,1000,4744.6121,107.3454,,,,,,,
207000,,,,,,4.0299,-359.7376,45.4626,4.0299,46.6873,1467.8925,14.8319
207500,,,,,,4.1168,-362.8929,47.8429,4.1168,35.4251,1216.1608,9.9425
207505,,,584,2757.0873,105.608,,,,,,,
208000,,,,,,4.2745,-366.5377,41.9275,4.2745,27.7097,786.838,12.3464
208263,,,758,3679.577,105.749,,,,,,,
208500,,,,,,4.2729,-360.0623,58.4749,4.2729,40.0053,1623.7159,11.6867
208819,,,556,2779.9565,105.9241,,,,,,,
209000,,,,,,3.7463,-364.0696,55.7111,3.7463,26.6459,585.1524,10.6483
209319,,,500,2056.6221,105.8572,,,,,,,
209327,,,8,-6.6909,104.6584,,,,,,,
209500,,,,,,4.0391,-365.2381,59.8556,4.0391,44.0214,1603.7156,9.6699
209964,,,637,3025.3696,105.688,,,,,,,
210000,,,,,,4.4061,-365.3615,59.8578,4.4061,27.1236,1113.5884,14.6978
210000,2435.7948,538.8,,,,,,,,,,
210500,,,,,,4.2567,-368.5298,56.661,4.2567,29.1937,1356.6849,14.7186
210573,,,609,2960.913,89.4448,,,,,,,
211000,,,,,,4.2822,-369.747,55.6356,4.2822,30.335,1363.6068,12.6551
211367,,,794,3856.671,105.8171,,,,,,,
211500,,,,,,4.0001,-370.9823,56.3147,4.0001,37.7339,1455.95,15.767
212000,,,,,,4.428,-372.5657,55.5502,4.428,35.3947,1391.4712,12.212
212057,,,690,3430.826,106.5126,,,,,,,
212210,,,153,391.4782,105.6973,,,,,,,
212309,,,99,196.9525,106.5235,,,,,,,
212449,,,140,379.0795,106.7264,,,,,,,
212500,,,,,,4.3746,-372.8275,47.2874,4.3746,41.9726,2019.918,15.7466
213000,,,,,,4.1771,-370.7565,50.158,4.1771,30.6827,1233.6176,13.8035
213094,,,645,3075.2225,106.9613,,,,,,,
213183,,,89,100.4196,109.9368,,,,,,,
213294,,,111,117.2619,108.7605,,,,,,,
213472,,,178,467.1136,107.2394,,,,,,,
213500,,,,,,3.9234,-378.9377,44.721,3.9234,27.7147,890.9395,12.1666
214000,,,,,,3.8465,-375.0047,40.3818,3.8465,27.6584,1322.7343,14.1953
214176,,,704,3266.2104,105.7185,,,,,,,
214500,,,,,,4.0812,-378.2506,46.4934,4.0812,41.27,2353.687,15.0337
214849,,,673,3107.0149,106.0918,,,,,,,
214923,,,74,131.7306,106.3655,,,,,,,
214986,,,63,102.8753,104.0737,,,,,,,
215000,,,,,,3.9022,-376.9184,37.0786,3.9022,34.6033,1232.1389,11.2016
215000,1480.739,337.2,,,,,,,,,,
215500,,,,,,3.8627,-383.1139,37.1064,3.8627,43.0463,2595.655,15.4066
215731,,,745,3470.1476,97.7301,,,,,,,
216000,,,,,,4.0941,-379.9656,52.6737,4.0941,36.606,2125.6555,12.3284
216184,,,453,1719.0009,105.6983,,,,,,,
216500,,,,,,4.3019,-379.6207,49.0807,4.3019,33.2995,1663.6953,14.3372
216609,,,425,2039.475,106.7564,,,,,,,
216668,,,59,115.4351,109.9605,,,,,,,
217000,,,,,,3.8889,-383.385,62.8412,3.8889,28.13,1190.1868,13.8341
217488,,,820,4196.1305,107.9875,,,,,,,
217500,,,,,,3.6439,-385.463,51.1447,3.6439,44.6987,2025.4147,13.8609
217544,,,56,105.5209,105.8097,,,,,,,
218000,,,,,,3.6006,-379.9796,42.7605,3.6006,26.8771,1406.2955,10.8867
218106,,,562,2607.8084,107.758,,,,,,,
218372,,,266,1150.6067,109.8886,,,,,,,
218432,,,60,116.6728,109.5381,,,,,,,
218500,,,,,,3.4286,-386.9017,42.9154,3.4286,33.6412,1132.7474,11.0419
218589,,,157,504.3577,109.7935,,,,,,,
218598,,,9,-8.4465,109.2842,,,,,,,
218661,,,63,115.5466,109.7013,,,,,,,
219000,,,,,,3.838,-390.1782,46.1774,3.838,38.6165,1334.4678,13.0716
219500,,,,,,3.7577,-386.7645,46.7122,3.7577,49.6923,2945.1702,16.3884
219661,,,1000,5241.9725,109.7088,,,,,,,
219775,,,114,181.1549,109.1598,,,,,,,
219867,,,92,176.8362,105.9635,,,,,,,
220000,,,,,,3.956,-386.901,60.6157,3.956,64.276,1006.2995,10.2973
220000,3025.4839,671.3,,,,,,,,,,
220472,,,605,2292.7586,86.0504,,,,,,,
220500,,,,,,3.8841,-389.1602,49.9131,3.8841,36.3958,2053.2898,10.3965
220569,,,97,203.8385,106.0143,,,,,,,
221000,,,,,,4.2331,-386.1524,39.4672,4.2331,46.2789,1976.5602,23.8505
221062,,,493,1980.346,105.7738,,,,,,,
221213,,,151,474.9245,105.7005,,,,,,,
221299,,,86,165.923,105.7261,,,,,,,
221500,,,,,,3.9116,-386.2397,48.3411,3.9116,38.906,2035.8369,13.9349
222000,,,,,,3.55,-392.2158,36.4409,3.55,42.1776,1385.0377,13.3079
222223,,,924,4437.1112,107.3382,,,,,,,
222500,,,,,,3.8801,-391.3121,39.2195,3.8801,36.2497,1653.1141,14.2059
222631,,,408,1622.4347,109.5284,,,,,,,
223000,,,,,,3.852,-392.2992,50.3761,3.852,36.7347,1930.7196,12.7729
223070,,,439,1974.852,107.7341,,,,,,,
223145,,,75,157.2004,106.1844,,,,,,,
223500,,,,,,3.9261,-394.6423,46.2476,3.9261,29.1826,897.71,14.7401
224000,,,,,,3.9869,-391.3069,43.2815,3.9869,38.0595,2911.9539,14.9309
224145,,,1000,5155.5672,106.6089,,,,,,,
224496,,,351,1632.8289,107.7339,,,,,,,
224500,,,,,,3.7676,-394.7544,47.9436,3.7676,36.8954,1407.5785,12.3763
225000,,,,,,3.6106,-398.0317,51.5819,3.6106,37.2898,1293.2725,13.2281
225000,2912.9547,568.6,,,,,,,,,,
225106,,,610,3106.1481,90.2055,,,,,,,
225429,,,323,1423.5094,109.8739,,,,,,,
225474,,,45,51.2084,109.7845,,,,,,,
225500,,,,,,3.918,-395.7756,49.9729,3.918,33.8104,1229.1626,13.3503
225516,,,42,48.2095,109.6714,,,,,,,
226000,,,,,,3.8971,-396.7703,52.0942,3.8971,27.6697,1157.7404,13.3422
226500,,,,,,3.7807,-397.908,44.5218,3.7807,42.7292,1552.1566,15.8915
226516,,,1000,5091.497,106.8364,,,,,,,
227000,,,,,,4.1337,-396.1816,46.4045,4.1337,36.7851,1578.3885,12.6147
227014,,,498,671.0353,105.7216,,,,,,,
227296,,,282,611.5625,105.622,,,,,,,
227314,,,18,-7.4615,106.0312,,,,,,,
227500,,,,,,4.254,-404.6962,42.9931,4.254,39.4116,1351.0859,16.4031
227830,,,516,2304.1863,105.8,,,,,,,
228000,,,,,,3.4913,-401.1088,45.8534,3.4913,84.161,3769.4834,9.6596
228012,,,182,574.4734,105.892,,,,,,,
228457,,,445,2066.3294,105.7071,,,,,,,
228500,,,,,,3.7665,-402.0298,56.0822,3.7665,41.472,1443.048,15.8459
229000,,,,,,3.9133,-402.2024,54.8238,3.9133,40.5507,2106.748,13.9187
229457,,,1000,5098.9948,105.5292,,,,,,,
229500,,,,,,3.7898,-405.6987,53.167,3.7898,36.2844,1820.6654,12.9394
229562,,,105,111.0874,105.5303,,,,,,,
229650,,,88,174.0756,105.8282,,,,,,,
229667,,,17,-8.5996,105.879,,,,,,,
229685,,,18,-8.4056,105.9633,,,,,,,
229704,,,19,-7.5139,106.2789,,,,,,,
229722,,,18,-8.0773,105.8534,,,,,,,
229741,,,19,-8.1673,105.8009,,,,,,,
229759,,,18,-8.1804,106.2692,,,,,,,
229776,,,17,-9.1734,105.5385,,,,,,,
230000,,,,,,3.7086,-413.1685,54.8632,3.7086,36.702,1812.7098,12.1374
230000,2173.2329,540.9,,,,,,,,,,
230500,,,,,,3.6545,-411.2208,55.6948,3.6545,50.0385,4794.3887,17.7061
230587,,,811,3755.8374,93.9109,,,,,,,
230611,,,24,0.9856,105.8949,,,,,,,
230890,,,279,1065.4986,105.9172,,,,,,,
231000,,,,,,3.6477,-413.2737,51.619,3.6477,31.4395,960.9623,16.141
231031,,,141,455.0244,105.8035,,,,,,,
231093,,,62,121.6941,106.1838,,,,,,,
231152,,,59,115.7877,105.9554,,,,,,,
231213,,,61,113.7074,105.8744,,,,,,,
231276,,,63,108.7914,105.7224,,,,,,,
231334,,,58,96.2489,105.6685,,,,,,,
231393,,,59,104.0138,105.4482,,,,,,,
231450,,,57,78.2242,105.7832,,,,,,,
231500,,,,,,3.572,-411.4072,37.81,3.572,68.1376,2250.1897,12.4901
231507,,,57,86.2939,105.924,,,,,,,
231748,,,241,786.4448,107.417,,,,,,,
231802,,,54,88.7544,109.8336,,,,,,,
231857,,,55,90.3261,109.6535,,,,,,,
231910,,,53,69.8768,108.9068,,,,,,,
231964,,,54,81.0023,109.7757,,,,,,,
232000,,,,,,3.8983,-412.5741,38.0279,3.8983,37.2441,2043.9408,12.462
232036,,,72,133.6149,109.3059,,,,,,,
232313,,,277,1174.8999,107.7587,,,,,,,
232500,,,,,,3.7618,-411.7714,69.6637,3.7618,38.5525,1706.5105,16.4893
232530,,,217,603.6631,105.551,,,,,,,
232756,,,226,915.6834,108.2708,,,,,,,
232861,,,105,222.3458,109.8486,,,,,,,
232993,,,132,281.474,109.4623,,,,,,,
233000,,,,,,3.6592,-409.1486,46.5155,3.6592,39.76,1557.5728,15.3146
233311,,,318,1201.3967,109.8992,,,,,,,
233500,,,,,,3.9337,-408.0952,52.0409,3.9337,38.7817,2403.3293,18.0495
233531,,,220,691.3799,108.9164,,,,,,,
233889,,,358,1262.0388,105.5631,,,,,,,
234000,,,,,,4.0237,-408.6116,61.8336,4.0237,44.5998,1534.9133,14.048
234274,,,385,1618.7383,105.641,,,,,,,
234359,,,85,144.6059,105.345,,,,,,,
234436,,,77,105.092,105.6266,,,,,,,
234500,,,,,,3.7637,-419.6009,45.1503,3.7637,39.9021,1579.3889,11.0732
234592,,,156,463.586,105.4704,,,,,,,
235000,,,,,,4.162,-416.6269,46.9896,4.162,33.7518,944.3469,9.9227
235000,1588.5756,387.4,,,,,,,,,,
235438,,,846,4258.0039,96.5959,,,,,,,
235466,,,28,22.4645,105.7334,,,,,,,
235500,,,,,,3.8357,-418.1353,43.476,3.8357,53.8326,2340.9346,14.3722
235720,,,254,853.1576,105.6334,,,,,,,
235749,,,29,27.3055,105.3748,,,,,,,
235776,,,27,19.7235,105.7371,,,,,,,
236000,,,,,,4.0506,-419.5311,58.1944,4.0506,35.5334,1358.2014,17.2796
