env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
58500,,,542.2061,792.4067,29494.832,542.2061,4.031,154.2743,3.992,,,
59000,,,534.6187,767.7792,51316.6328,534.6187,3.4205,236.8143,3.8581,,,
59000,,,,,,,,,,1000,4227.1835,93.6585
59500,,,547.5635,791.1393,43252.4492,547.5635,4.5855,637.1396,4.4254,,,
60000,,,522.317,742.1718,32846.2891,522.317,4.2498,347.7268,3.5722,,,
60000,5676.1702,1000.0,,,,,,,,,,
60000,,,,,,,,,,1000,4226.1895,78.1772
60500,,,547.8019,789.6909,58319.332,547.8019,4.1191,248.2212,2.9633,,,
61000,,,633.1812,958.6824,61909.832,633.1812,4.1883,262.3771,6.0719,,,
61000,,,,,,,,,,1000,4346.4161,92.0024
61500,,,554.1428,798.8074,47993.5273,554.1428,4.6137,192.1562,4.2145,,,
62000,,,571.7336,830.5412,47474.7031,571.7336,5.3799,173.4275,4.0284,,,
62000,,,,,,,,,,1000,4376.513,94.4939
62500,,,542.3416,770.8494,40544.5742,542.3416,4.3684,177.6641,4.6274,,,
63000,,,557.877,799.7348,51845.875,557.877,13.6905,579.0291,3.6456,,,
63000,,,,,,,,,,1000,4390.8723,94.4153
63500,,,519.5226,719.4431,32065.0215,519.5226,3.2784,131.1304,3.2031,,,
64000,,,542.4548,759.0203,62479.9883,542.4548,3.8049,190.7849,3.1204,,,
64000,,,,,,,,,,1000,4622.3551,92.8107
64500,,,551.7991,775.8497,58238.4961,551.7991,4.209,197.0702,4.0379,,,
65000,,,487.6116,642.5314,34076.6562,487.6116,4.6286,259.3043,3.3474,,,
65000,5750.7226,1000.0,,,,,,,,,,
65000,,,,,,,,,,1000,4495.9212,78.9289
65500,,,580.5492,831.4275,63399.1719,580.5492,4.926,445.8928,2.8667,,,
66000,,,460.1019,582.4678,27905.1426,460.1019,3.9726,209.5821,4.8705,,,
66000,,,,,,,,,,1000,4572.0187,92.7035
66500,,,539.762,743.0803,47487.9102,539.762,3.7507,243.4903,3.9944,,,
67000,,,538.3961,739.2914,56488.8438,538.3961,4.0546,574.2955,5.2744,,,
67000,,,,,,,,,,1000,4630.4182,92.5148
67500,,,545.2485,752.2663,43220.75,545.2485,3.1555,156.8288,5.6366,,,
68000,,,543.3142,748.4587,39239.3203,543.3142,4.0294,274.6042,4.0489,,,
68000,,,,,,,,,,1000,4652.9845,93.8336
68500,,,545.3205,753.2007,47722.3164,545.3205,4.2771,277.4833,4.5406,,,
69000,,,482.7246,621.4287,43354.4219,482.7246,4.5268,200.293,3.8505,,,
69000,,,,,,,,,,1000,4762.8708,94.1526
69500,,,527.0422,707.9987,40819.4414,527.0422,5.181,254.4074,2.8378,,,
70000,,,505.131,661.7197,44549.0156,505.131,4.4645,267.7563,3.4769,,,
70000,5942.8353,1000.0,,,,,,,,,,
70000,,,,,,,,,,1000,4724.9373,77.3762
70500,,,492.3594,635.132,28110.1602,492.3594,4.5271,251.1446,4.2727,,,
71000,,,535.1678,718.9608,31799.2871,535.1678,4.2185,225.203,4.808,,,
71000,,,,,,,,,,1000,4873.2223,92.8483
71500,,,554.6688,752.3488,69572.8984,554.6688,3.8193,146.6895,4.6327,,,
72000,,,481.6024,605.819,35463.6328,481.6024,3.8349,170.1519,2.8655,,,
72000,,,,,,,,,,1000,4910.5373,96.3084
72500,,,507.4672,650.7352,54641.8867,507.4672,4.0514,301.0764,3.4221,,,
73000,,,583.3516,801.6863,84039.2266,583.3516,5.059,522.8198,5.3576,,,
73000,,,,,,,,,,1000,4964.1201,92.9467
73500,,,511.3448,658.4496,37271.6992,511.3448,4.3849,259.5003,4.4692,,,
74000,,,479.0528,586.4955,46575.1172,479.0528,7.0935,496.1502,4.4459,,,
74000,,,,,,,,,,1000,5110.0686,92.5848
74500,,,554.4901,737.6852,48870.8477,554.4901,3.542,214.8502,4.8536,,,
75000,,,556.4437,746.3694,53183.0469,556.4437,4.1527,368.4241,4.3272,,,
75000,5936.8245,1000.0,,,,,,,,,,
75000,,,,,,,,,,1000,5112.2202,80.984
75500,,,502.7718,628.8154,35605.8945,502.7718,4.0083,283.2969,4.0943,,,
76000,,,549.8165,726.2975,43991.4961,549.8165,4.1928,146.4915,5.985,,,
76000,,,,,,,,,,1000,5111.4551,98.1231
76500,,,575.7892,774.4708,76033.9609,575.7892,4.1625,160.2919,5.1724,,,
77000,,,504.0032,629.641,27319.3691,504.0032,3.9684,311.7327,3.8031,,,
77000,,,,,,,,,,1000,5252.9415,92.8065
77500,,,517.5372,658.972,35426.0508,517.5372,3.813,156.8694,4.1814,,,
78000,,,495.3085,607.1003,34858.5977,495.3085,3.1922,272.5853,2.9397,,,
78000,,,,,,,,,,1000,5269.161,93.5105
78500,,,473.8566,563.8627,30991.9766,473.8566,4.2878,301.6374,4.9299,,,
79000,,,480.1044,573.3823,42261.6289,480.1044,4.2113,347.0304,4.4432,,,
79000,,,,,,,,,,1000,5401.8291,91.5306
79500,,,504.1645,613.9092,50105.2891,504.1645,3.5769,129.4316,5.1037,,,
80000,,,484.9826,575.3066,51944.293,484.9826,4.906,385.4645,7.0711,,,
80000,6188.4198,1000.0,,,,,,,,,,
80000,,,,,,,,,,1000,5352.3386,76.8504
80500,,,512.4731,631.0407,42770.5312,512.4731,4.2523,337.6786,6.8203,,,
81000,,,470.2789,543.6954,51057.793,470.2789,4.0159,188.3467,3.5108,,,
81000,,,,,,,,,,1000,5519.9461,92.0079
81500,,,514.0794,622.02,34689.0781,514.0794,4.5441,461.6581,4.1857,,,
82000,,,440.6704,476.7593,31082.7402,440.6704,3.9915,372.6642,6.1672,,,
82000,,,,,,,,,,1000,5549.981,93.8781
82500,,,519.9298,632.0539,34257.7266,519.9298,3.853,251.1017,4.8448,,,
83000,,,522.3912,642.4373,48140.8086,522.3912,4.3433,344.6013,4.6065,,,
83000,,,,,,,,,,1000,5646.9696,97.9022
83500,,,527.6238,654.5599,34166.4609,527.6238,5.2949,378.8317,4.6857,,,
84000,,,475.6368,538.5904,28206.3828,475.6368,4.7099,514.287,6.4463,,,
84000,,,,,,,,,,1000,5679.7374,97.6147
84500,,,481.3052,552.7754,40725.957,481.3052,4.0295,205.0503,4.6173,,,
85000,,,529.8599,648.0168,62305.6523,529.8599,4.5443,417.1741,4.0224,,,
85000,6496.3028,1000.0,,,,,,,,,,
85000,,,,,,,,,,1000,5790.9405,79.7655
85500,,,503.9813,588.8379,34400.9023,503.9813,4.3397,507.232,7.8586,,,
86000,,,477.3828,535.2539,45429.25,477.3828,4.152,260.9773,5.2403,,,
86000,,,,,,,,,,1000,5758.2776,92.499
86500,,,493.8594,572.0641,49462.0312,493.8594,3.7538,281.3415,4.4563,,,
87000,,,459.0973,498.2106,23831.5566,459.0973,4.6545,494.4647,5.02,,,
87000,,,,,,,,,,1000,5890.4109,91.9404
87500,,,609.6959,799.7079,128553.2578,609.6959,4.2521,376.0766,7.0502,,,
88000,,,454.6036,484.9631,25356.2109,454.6036,4.1331,192.6904,4.1219,,,
88000,,,,,,,,,,1000,5886.5229,91.6219
88500,,,506.7381,585.0223,87220.6328,506.7381,4.7746,650.3597,5.28,,,
89000,,,474.0448,511.7833,42119.4414,474.0448,3.9477,316.7043,3.5254,,,
89000,,,,,,,,,,1000,5893.0903,91.8321
89500,,,488.4027,544.0776,59133.6172,488.4027,4.11,380.3663,7.5274,,,
90000,,,484.6186,536.8035,40872.6133,484.6186,3.8473,285.4134,5.2816,,,
90000,6686.6856,1000.0,,,,,,,,,,
90000,,,,,,,,,,1000,5941.4888,77.6675
90500,,,497.9872,565.0754,54705.4805,497.9872,3.9175,152.3163,3.7423,,,
91000,,,474.1621,506.4842,41225.332,474.1621,4.9675,331.0377,4.6325,,,
91000,,,,,,,,,,1000,6025.9061,92.6278
91500,,,510.9747,575.9561,53298.3281,510.9747,4.1108,495.5635,8.9109,,,
92000,,,538.5544,629.085,83597.1797,538.5544,4.4443,483.187,4.6687,,,
92000,,,,,,,,,,1000,6114.2341,91.5708
92500,,,468.1334,496.5858,30910.7695,468.1334,4.6187,195.0128,7.3395,,,
93000,,,462.4255,475.7608,43323.0117,462.4255,3.8855,290.1318,6.1901,,,
93000,,,,,,,,,,1000,6213.6626,91.55
93500,,,530.007,607.2047,39850.0664,530.007,4.3881,482.3649,3.3065,,,
94000,,,455.4938,463.2842,21290.4707,455.4938,4.3093,158.8428,6.2691,,,
94000,,,,,,,,,,1000,6422.372,91.8045
94500,,,484.9073,515.6826,24542.752,484.9073,4.1632,305.4505,3.1077,,,
95000,,,452.1556,448.1281,26350.9199,452.1556,4.4875,154.7326,5.5883,,,
95000,6667.4974,1000.0,,,,,,,,,,
95000,,,,,,,,,,1000,6247.7501,76.9237
95500,,,497.9403,533.7461,41626.1406,497.9403,4.5027,251.9683,4.6566,,,
96000,,,498.5229,536.0485,46459.7773,498.5229,4.0428,354.4806,3.8905,,,
96000,,,,,,,,,,1000,6493.7593,92.9443
96500,,,496.024,528.3839,59830.2617,496.024,4.0519,448.577,4.8474,,,
97000,,,467.2171,467.1664,50259.3281,467.2171,3.946,156.6519,4.1935,,,
97000,,,,,,,,,,1000,6655.8491,92.769
97500,,,448.6582,422.7746,52866.5508,448.6582,4.437,229.6678,3.274,,,
98000,,,472.0629,469.6729,44017.3203,472.0629,4.2377,629.8214,3.8825,,,
98000,,,,,,,,,,1000,6590.1662,94.3622
98500,,,456.0412,432.7139,41211.2578,456.0412,4.4281,176.8291,2.5834,,,
99000,,,491.8701,509.7359,64272.6953,491.8701,3.8488,125.5776,3.418,,,
99000,,,,,,,,,,1000,6662.3732,96.4848
99500,,,463.4911,443.7324,76000.1953,463.4911,4.7685,525.8564,6.1872,,,
100000,,,442.4476,401.3849,37980.0156,442.4476,4.8579,476.0832,5.558,,,
100000,7054.0314,1000.0,,,,,,,,,,
100000,,,,,,,,,,1000,6759.1986,79.2129
100500,,,477.9908,473.5494,47061.8242,477.9908,5.5664,662.6687,3.3495,,,
101000,,,493.0589,497.6715,41153.9336,493.0589,5.0988,365.9597,3.156,,,
101000,,,,,,,,,,1000,6681.8597,94.098
101500,,,496.7211,498.7385,45115.707,496.7211,5.1216,720.1502,4.6782,,,
102000,,,414.3056,332.2766,32880.7773,414.3056,4.9273,510.265,8.0194,,,
102000,,,,,,,,,,1000,6774.4608,95.0847
102500,,,432.6998,370.3607,36032.0547,432.6998,4.8235,248.0184,3.7831,,,
103000,,,452.7852,397.3154,33174.7305,452.7852,5.3921,494.2317,3.3289,,,
103000,,,,,,,,,,1000,6996.6142,91.5702
103500,,,458.0577,410.5604,37350.707,458.0577,5.2307,517.4139,3.9455,,,
104000,,,459.7571,406.7194,54370.4648,459.7571,5.0259,413.4253,3.0164,,,
104000,,,,,,,,,,1000,7023.676,92.8017
104500,,,450.227,389.9152,29342.1719,450.227,5.1129,580.9907,4.5735,,,
105000,,,429.6274,338.8724,52184.9648,429.6274,5.1615,410.6748,2.6312,,,
105000,7141.026,1000.0,,,,,,,,,,
105000,,,,,,,,,,1000,7259.642,75.4282
105500,,,462.2376,398.1273,52460.7773,462.2376,4.7206,258.4743,6.9898,,,
106000,,,419.9275,306.2756,40621.3125,419.9275,5.22,227.0618,4.9608,,,
106000,,,,,,,,,,1000,6770.1995,92.9116
106500,,,427.5894,324.8334,34381.7812,427.5894,5.0436,406.3963,6.9023,,,
107000,,,429.1106,330.2822,45686.1523,429.1106,4.6693,135.7786,3.1447,,,
107000,,,,,,,,,,1000,7170.9677,91.6455
107500,,,435.7817,331.542,56296.7773,435.7817,4.762,339.9051,3.2368,,,
108000,,,455.7938,380.2687,62207.7891,455.7938,4.8535,239.9896,4.0564,,,
108000,,,,,,,,,,1000,7149.2594,92.06
108500,,,493.4026,445.2667,71315.5625,493.4026,6.5061,557.5767,4.2053,,,
109000,,,412.9816,279.2923,37805.3281,412.9816,5.709,526.5304,4.2878,,,
109000,,,,,,,,,,1000,7042.2474,92.2448
109500,,,455.9307,367.0774,60796.7773,455.9307,6.3894,293.9427,2.8889,,,
110000,,,409.0422,266.791,48565.8867,409.0422,5.2807,382.9693,7.1248,,,
