env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
16000,,,,,,0.4925,0.3362,0.1863,3.8492,0.7661,0.011,-0.3576,2.9968,173.377,1.3321
16050,,,75,-110.3103,87.8602,,,,,,,,,,
16133,,,83,-104.4937,87.8845,,,,,,,,,,
16249,,,116,-102.8414,88.7409,,,,,,,,,,
16329,,,80,-103.7031,88.502,,,,,,,,,,
16399,,,70,-102.1698,90.0085,,,,,,,,,,
16484,,,85,-101.6537,89.1718,,,,,,,,,,
16500,,,,,,0.499,0.3366,0.1853,5.3788,1.3418,0.0128,-0.3471,3.427,63.1434,1.6387
16598,,,114,-101.1594,87.937,,,,,,,,,,
16665,,,67,-103.727,87.9149,,,,,,,,,,
16727,,,62,-103.1506,88.1127,,,,,,,,,,
16827,,,100,-108.9928,87.8595,,,,,,,,,,
16917,,,90,-112.1442,87.7593,,,,,,,,,,
16984,,,67,-102.4389,87.4245,,,,,,,,,,
17000,,,,,,0.5046,0.3359,0.1908,4.991,0.9904,0.0111,-0.3666,5.8308,102.4576,1.3119
17034,,,50,-109.1403,87.87,,,,,,,,,,
17109,,,75,-102.3872,87.9083,,,,,,,,,,
17194,,,85,-105.7308,87.9298,,,,,,,,,,
17264,,,70,-102.6578,87.6856,,,,,,,,,,
17351,,,87,-105.9562,88.0316,,,,,,,,,,
17473,,,122,-109.0736,88.1887,,,,,,,,,,
17500,,,,,,0.4906,0.3353,0.2542,5.3972,0.5503,0.0216,-0.4197,2.6626,93.7463,0.8016
17524,,,51,-108.2853,87.8439,,,,,,,,,,
17599,,,75,-102.5315,88.1326,,,,,,,,,,
17700,,,101,-105.072,88.119,,,,,,,,,,
17779,,,79,-113.1755,88.2778,,,,,,,,,,
17842,,,63,-101.8771,87.9939,,,,,,,,,,
17900,,,58,-104.7894,87.8079,,,,,,,,,,
17975,,,75,-103.0767,86.9872,,,,,,,,,,
18000,,,,,,0.522,0.3372,0.194,9.1067,1.4961,0.0121,-0.3754,3.8257,45.0495,1.9795
18027,,,52,-104.0389,88.037,,,,,,,,,,
18109,,,82,-105.1086,88.1613,,,,,,,,,,
18221,,,112,-104.5674,87.6296,,,,,,,,,,
18314,,,93,-109.3641,87.7264,,,,,,,,,,
18367,,,53,-116.6485,87.7602,,,,,,,,,,
18466,,,99,-107.8524,87.6221,,,,,,,,,,
18500,,,,,,0.5027,0.3362,0.1793,8.873,0.9253,0.0143,-0.3515,3.473,57.8798,1.9915
18555,,,89,-102.2799,87.9684,,,,,,,,,,
18668,,,113,-109.1036,87.8962,,,,,,,,,,
18764,,,96,-102.8312,88.0367,,,,,,,,,,
18831,,,67,-101.3747,87.5867,,,,,,,,,,
18926,,,95,-104.9553,88.0194,,,,,,,,,,
19000,,,,,,0.5285,0.3356,0.1804,11.7909,1.1807,0.0136,-0.3432,4.5369,113.5195,2.0499
19006,,,80,-109.1609,87.7949,,,,,,,,,,
19114,,,108,-102.5,87.6396,,,,,,,,,,
19212,,,98,-103.1296,87.6388,,,,,,,,,,
19274,,,62,-117.3677,87.5481,,,,,,,,,,
19322,,,48,-116.2794,87.3189,,,,,,,,,,
19400,,,78,-102.5086,87.6691,,,,,,,,,,
19488,,,88,-103.2589,88.025,,,,,,,,,,
19500,,,,,,0.5301,0.3359,0.2443,10.5277,1.1778,0.0133,-0.4286,2.6568,94.8368,1.0377
19562,,,74,-105.2456,87.8646,,,,,,,,,,
