env_steps,return,length,train/length,train/return,FPS,l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
36000,,,,,,0.0009,-80.7249,0.7162,0.0009,33.5883,605.7995,1.3268
36105,,,288,288.0,103.9609,,,,,,,
36151,,,46,46.0,101.9617,,,,,,,
36318,,,167,167.0,106.4937,,,,,,,
36329,,,11,11.0,106.6799,,,,,,,
36369,,,40,40.0,108.755,,,,,,,
36408,,,39,39.0,108.6,,,,,,,
36500,,,,,,0.0008,-81.6158,0.7855,0.0008,19.9669,275.3885,1.5251
37000,,,,,,0.0011,-80.1868,1.4366,0.0011,43.7012,575.4413,0.9537
37015,,,607,607.0,107.1669,,,,,,,
37184,,,169,169.0,109.0239,,,,,,,
37350,,,166,166.0,105.3424,,,,,,,
37442,,,92,92.0,104.8667,,,,,,,
37500,,,,,,0.0004,-81.6258,0.8118,0.0004,30.5626,654.1119,0.8389
37626,,,184,184.0,105.3747,,,,,,,
37714,,,88,88.0,104.8756,,,,,,,
37838,,,124,124.0,108.0234,,,,,,,
38000,,,,,,0.0003,-82.3702,0.4159,0.0003,32.8237,548.1094,0.6993
38111,,,273,273.0,108.5778,,,,,,,
38158,,,47,47.0,105.8947,,,,,,,
38179,,,21,21.0,104.1094,,,,,,,
38400,,,221,221.0,103.9568,,,,,,,
38500,,,,,,0.0005,-82.9502,0.7046,0.0005,22.7206,491.435,0.9533
38621,,,221,221.0,104.0522,,,,,,,
38681,,,60,60.0,102.8834,,,,,,,
38845,,,164,164.0,104.4417,,,,,,,
38954,,,109,109.0,104.417,,,,,,,
39000,,,,,,0.0004,-82.3918,0.6572,0.0004,25.6824,399.2699,0.9809
39087,,,133,133.0,104.2914,,,,,,,
39500,,,,,,0.0003,-83.0921,0.49,0.0003,25.9263,381.8655,0.2965
39720,,,633,633.0,102.8006,,,,,,,
39769,,,49,49.0,101.5884,,,,,,,
39841,,,72,72.0,102.5448,,,,,,,
39896,,,55,55.0,102.4125,,,,,,,
39942,,,46,46.0,100.2466,,,,,,,
40000,,,,,,0.0008,-82.415,0.8393,0.0008,27.2559,599.4038,0.6982
40000,1000.0,1000.0,,,,,,,,,,
40111,,,169,169.0,59.4332,,,,,,,
40316,,,205,205.0,106.0112,,,,,,,
40500,,,,,,0.0007,-83.6498,1.8144,0.0007,30.6501,653.6679,1.0207
40795,,,479,479.0,105.8642,,,,,,,
41000,,,,,,0.0004,-84.5347,0.6923,0.0004,34.3286,798.3956,0.4498
41500,,,,,,0.0005,-84.4572,1.6503,0.0005,35.2002,603.5355,1.1073
41795,,,1000,1000.0,104.359,,,,,,,
41874,,,79,79.0,104.2782,,,,,,,
42000,,,,,,0.0003,-85.977,0.6449,0.0003,23.3528,482.3582,0.4248
42500,,,,,,0.0009,-84.5267,2.7,0.0009,32.3104,837.0775,1.6685
42542,,,668,668.0,103.1997,,,,,,,
43000,,,,,,0.0003,-85.9045,1.9051,0.0003,29.3551,514.6306,0.9672
43274,,,732,732.0,103.2124,,,,,,,
43500,,,,,,0.0012,-85.3912,1.5586,0.0012,30.2206,352.366,0.8757
44000,,,,,,0.0003,-85.7472,0.7074,0.0003,22.8824,304.5053,0.4018
44274,,,1000,1000.0,105.3206,,,,,,,
44324,,,50,50.0,107.7797,,,,,,,
44406,,,82,82.0,105.0506,,,,,,,
44500,,,,,,0.0006,-86.1201,1.5479,0.0006,27.547,572.4908,1.1074
45000,,,,,,0.0002,-86.7382,1.309,0.0002,19.8122,309.5663,0.8729
45000,1000.0,1000.0,,,,,,,,,,
45406,,,1000,1000.0,92.9662,,,,,,,
45500,,,,,,0.0007,-88.1539,0.7721,0.0007,24.9912,341.9594,0.2791
45939,,,533,533.0,104.8434,,,,,,,
45998,,,59,59.0,102.437,,,,,,,
46000,,,,,,0.0002,-87.518,1.1753,0.0002,29.5464,202.8573,0.5496
46065,,,67,67.0,102.3773,,,,,,,
46500,,,,,,0.0002,-86.5973,0.3354,0.0002,22.361,349.947,0.7398
46705,,,640,640.0,104.9828,,,,,,,
47000,,,,,,0.0006,-87.7386,0.4294,0.0006,20.0821,570.7862,0.6486
47500,,,,,,0.0004,-87.8932,0.4722,0.0004,36.4107,928.6724,1.4424
47705,,,1000,1000.0,105.1717,,,,,,,
48000,,,,,,0.0004,-88.3535,1.4352,0.0004,22.0822,456.165,1.1306
48500,,,,,,0.0005,-87.7775,0.8341,0.0005,28.3324,494.6003,0.278
48705,,,1000,1000.0,105.7243,,,,,,,
49000,,,,,,0.0006,-88.9986,0.663,0.0006,18.4859,748.8072,0.5679
49500,,,,,,0.0004,-88.821,0.9471,0.0004,31.1892,1074.896,0.698
49522,,,817,817.0,104.8068,,,,,,,
50000,,,,,,0.0004,-88.3292,0.5791,0.0004,34.9801,638.9313,0.8149
50000,1000.0,1000.0,,,,,,,,,,
50470,,,948,948.0,91.6917,,,,,,,
50500,,,,,,0.0002,-88.1038,0.5028,0.0002,20.3193,279.1975,0.6017
50506,,,36,36.0,105.8631,,,,,,,
51000,,,,,,0.0004,-88.735,0.615,0.0004,22.127,487.6264,0.4052
51500,,,,,,0.0004,-88.6153,0.6688,0.0004,36.2293,637.731,0.5213
51506,,,1000,1000.0,103.7683,,,,,,,
52000,,,,,,0.0006,-89.1156,0.3373,0.0006,23.9718,305.0652,1.1365
52500,,,,,,0.0009,-89.7032,0.747,0.0009,18.4728,318.4856,0.5614
52506,,,1000,1000.0,104.861,,,,,,,
53000,,,,,,0.0006,-90.6909,0.9857,0.0006,27.4772,654.4597,0.588
53500,,,,,,0.0004,-90.5526,0.3193,0.0004,33.3149,462.5625,0.5438
53506,,,1000,1000.0,105.6627,,,,,,,
53730,,,224,224.0,106.1442,,,,,,,
54000,,,,,,0.0002,-91.2295,0.3374,0.0002,29.2778,658.2376,0.3804
54500,,,,,,0.0003,-88.4244,0.4973,0.0003,24.1268,595.9007,0.3702
54730,,,1000,1000.0,105.28,,,,,,,
55000,,,,,,0.0006,-91.4986,1.7466,0.0006,18.1071,463.0109,1.0102
55000,1000.0,1000.0,,,,,,,,,,
55500,,,,,,0.0003,-90.0944,1.0745,0.0003,21.6674,1050.4694,0.7253
55730,,,1000,1000.0,92.9373,,,,,,,
56000,,,,,,0.0008,-90.6164,0.5554,0.0008,16.6054,597.9168,3.8919
56242,,,512,512.0,105.6478,,,,,,,
56500,,,,,,0.0003,-91.2815,0.589,0.0003,19.7677,313.489,0.4979
57000,,,,,,0.0006,-90.7447,1.3855,0.0006,27.4477,461.978,0.5256
57242,,,1000,1000.0,104.9039,,,,,,,
57500,,,,,,0.0003,-90.9641,0.4302,0.0003,24.0236,806.2202,0.45
58000,,,,,,0.0005,-91.8943,0.8805,0.0005,28.5609,486.1457,0.4011
58242,,,1000,1000.0,103.6385,,,,,,,
58500,,,,,,0.0002,-89.6154,1.2128,0.0002,23.8473,577.0131,0.5698
59000,,,,,,0.0002,-90.7162,0.4028,0.0002,12.6231,155.7387,0.2942
59242,,,1000,1000.0,103.5059,,,,,,,
59500,,,,,,0.0002,-91.9926,0.6226,0.0002,25.7975,579.7976,0.3243
60000,,,,,,0.0008,-90.6973,0.3307,0.0008,24.4065,851.8127,5.3879
60000,1000.0,1000.0,,,,,,,,,,
60242,,,1000,1000.0,91.6701,,,,,,,
60500,,,,,,0.0008,-91.9976,0.5471,0.0008,26.3253,566.3487,1.0319
61000,,,,,,0.0004,-92.7329,0.4447,0.0004,20.5533,579.4348,0.1436
61242,,,1000,1000.0,104.4244,,,,,,,
61500,,,,,,0.0003,-91.6814,0.2185,0.0003,27.3875,908.061,0.1822
62000,,,,,,0.0007,-91.7873,1.3796,0.0007,34.5599,923.6209,0.6643
62242,,,1000,1000.0,105.5448,,,,,,,
62500,,,,,,0.0002,-92.2216,0.525,0.0002,20.0741,308.055,0.9904
63000,,,,,,0.0001,-92.8983,0.287,0.0001,18.6655,349.1035,0.5898
63242,,,1000,1000.0,103.9006,,,,,,,
63500,,,,,,0.0001,-93.0741,0.4649,0.0001,13.9274,353.3221,0.3386
64000,,,,,,0.0004,-93.4839,0.2598,0.0004,18.9526,250.5007,0.5005
64242,,,1000,1000.0,103.5669,,,,,,,
64500,,,,,,0.0008,-93.0763,0.5291,0.0008,26.7828,827.8026,0.6455
65000,,,,,,0.0003,-92.8637,0.5583,0.0003,38.3663,745.6309,0.1908
65000,1000.0,1000.0,,,,,,,,,,
65242,,,1000,1000.0,91.922,,,,,,,
65500,,,,,,0.0002,-92.777,0.8575,0.0002,11.1891,279.0143,0.7911
66000,,,,,,0.0001,-93.9762,0.6214,0.0001,31.4223,892.102,0.5579
66242,,,1000,1000.0,102.9935,,,,,,,
66500,,,,,,0.0007,-93.5225,1.2559,0.0007,23.3447,687.6801,0.8005
67000,,,,,,0.0003,-93.3902,1.5321,0.0003,32.0688,910.2502,1.382
67242,,,1000,1000.0,104.4863,,,,,,,
67500,,,,,,0.0006,-92.6614,1.0447,0.0006,25.1888,772.8396,0.9672
68000,,,,,,0.0003,-95.1409,1.2572,0.0003,33.0016,708.0127,1.2886
68242,,,1000,1000.0,104.3621,,,,,,,
68500,,,,,,0.0012,-94.5071,0.1975,0.0012,22.4267,428.3577,0.3093
69000,,,,,,0.0004,-94.0407,0.6841,0.0004,24.0811,490.1534,0.7601
69242,,,1000,1000.0,103.9454,,,,,,,
69500,,,,,,0.0006,-93.0018,0.3143,0.0006,10.9526,198.5954,0.4222
70000,,,,,,0.0002,-93.6456,0.3444,0.0002,18.9889,462.8456,0.1784
70000,1000.0,1000.0,,,,,,,,,,
70242,,,1000,1000.0,91.2947,,,,,,,
70500,,,,,,0.0002,-93.7052,0.2962,0.0002,20.8674,416.387,0.1707
71000,,,,,,0.0003,-92.7827,0.3396,0.0003,12.8884,280.212,0.6891
71242,,,1000,1000.0,104.7733,,,,,,,
71500,,,,,,0.0003,-93.8369,1.1063,0.0003,28.0112,773.5659,0.6166
72000,,,,,,0.0002,-94.0984,0.8725,0.0002,14.9954,210.4677,0.7364
72242,,,1000,1000.0,105.6997,,,,,,,
72500,,,,,,0.0002,-93.2028,1.6775,0.0002,12.0846,434.7623,0.8208
73000,,,,,,0.0003,-94.6145,0.7324,0.0003,18.4553,191.2768,0.7215
73242,,,1000,1000.0,104.5282,,,,,,,
73500,,,,,,0.0002,-94.6034,1.2009,0.0002,14.7121,402.6264,0.73
74000,,,,,,0.0001,-95.3946,0.8807,0.0001,16.8227,470.3217,1.0595
74242,,,1000,1000.0,104.4154,,,,,,,
74500,,,,,,0.0001,-94.5114,0.488,0.0001,8.7009,274.5121,0.618
75000,,,,,,0.0002,-94.1004,0.692,0.0002,23.6335,595.3549,0.3942
75000,1000.0,1000.0,,,,,,,,,,
75242,,,1000,1000.0,91.3402,,,,,,,
75500,,,,,,0.0001,-95.1994,0.8604,0.0001,15.0548,514.4346,0.871
76000,,,,,,0.0002,-95.1705,1.3626,0.0002,23.0717,517.167,0.7313
76242,,,1000,1000.0,102.7395,,,,,,,
76500,,,,,,0.0001,-95.3727,0.3904,0.0001,12.8643,570.0787,0.1559
77000,,,,,,0.0002,-94.8654,0.2852,0.0002,26.8571,714.5294,0.5444
77242,,,1000,1000.0,104.4101,,,,,,,
77500,,,,,,0.0002,-95.0009,0.5548,0.0002,18.84,488.713,0.3987
78000,,,,,,0.0001,-94.3524,0.5785,0.0001,11.7077,389.849,0.1614
78242,,,1000,1000.0,105.7987,,,,,,,
78500,,,,,,0.0003,-93.8379,1.6224,0.0003,11.5992,352.8583,0.6898
79000,,,,,,0.0002,-94.8624,0.9542,0.0002,21.6313,511.1124,0.4019
79242,,,1000,1000.0,104.996,,,,,,,
79500,,,,,,0.0003,-94.9964,2.1553,0.0003,28.2226,838.3263,1.4312
80000,,,,,,0.0003,-95.0855,0.8273,0.0003,17.5035,606.5998,0.6026
80000,1000.0,1000.0,,,,,,,,,,
80242,,,1000,1000.0,92.5458,,,,,,,
80500,,,,,,0.0002,-95.5348,0.4022,0.0002,18.1795,237.0296,0.3895
81000,,,,,,0.0007,-94.0406,0.8272,0.0007,11.1535,323.3717,0.3768
81242,,,1000,1000.0,104.5747,,,,,,,
81500,,,,,,0.0002,-95.1021,0.7123,0.0002,11.7207,305.9036,0.682
82000,,,,,,0.0001,-95.7965,0.2295,0.0001,13.5672,469.6318,1.2553
82242,,,1000,1000.0,105.7344,,,,,,,
82500,,,,,,0.0003,-95.1915,0.8199,0.0003,13.9528,553.0279,0.5877
83000,,,,,,0.0002,-96.0942,0.6875,0.0002,16.2517,593.5839,0.3996
83242,,,1000,1000.0,105.1988,,,,,,,
83500,,,,,,0.0002,-96.5993,0.6979,0.0002,15.5467,572.7146,0.4497
84000,,,,,,0.0002,-95.6684,0.4327,0.0002,7.6445,402.8152,0.4421
84242,,,1000,1000.0,105.6994,,,,,,,
84500,,,,,,0.0002,-95.3472,1.0841,0.0002,7.8211,547.9455,0.6043
85000,,,,,,0.0001,-95.5409,1.236,0.0001,6.5687,200.1864,0.6998
85000,1000.0,1000.0,,,,,,,,,,
85242,,,1000,1000.0,91.8177,,,,,,,
85500,,,,,,0.0002,-96.7172,0.4313,0.0002,7.3051,441.8948,0.4028
86000,,,,,,0.0004,-95.1778,0.3268,0.0004,15.2486,477.4044,1.0398
86242,,,1000,1000.0,105.0397,,,,,,,
86500,,,,,,0.0007,-95.3366,0.5071,0.0007,8.6926,176.4806,0.2118
87000,,,,,,0.0002,-95.9581,0.6164,0.0002,13.6761,472.3893,1.4994
87242,,,1000,1000.0,106.4684,,,,,,,
87500,,,,,,0.0001,-95.5826,0.3645,0.0001,11.978,301.0782,0.1895
88000,,,,,,0.0004,-95.3938,0.7658,0.0004,7.8423,407.8467,0.726
88242,,,1000,1000.0,107.0232,,,,,,,
88500,,,,,,0.0003,-95.3179,1.1102,0.0003,7.8436,414.7518,0.4445
89000,,,,,,0.0002,-96.1741,0.5204,0.0002,15.9393,612.6916,0.1051
89242,,,1000,1000.0,105.536,,,,,,,
89500,,,,,,0.0002,-95.389,0.211,0.0002,11.9936,646.8556,0.3898
90000,,,,,,0.0002,-95.9681,1.104,0.0002,4.272,162.7897,1.6031
90000,1000.0,1000.0,,,,,,,,,,
90242,,,1000,1000.0,92.9966,,,,,,,
90500,,,,,,0.0001,-96.4017,0.928,0.0001,22.3106,824.084,2.1038
91000,,,,,,0.0008,-96.1484,1.5508,0.0008,15.9633,797.3599,1.1478
91242,,,1000,1000.0,106.1771,,,,,,,
91500,,,,,,0.0004,-95.4763,0.8821,0.0004,13.4283,363.5327,0.3864
92000,,,,,,0.0004,-95.5365,0.673,0.0004,6.4725,222.5352,0.8119
92242,,,1000,1000.0,104.6924,,,,,,,
92500,,,,,,0.0001,-95.9452,0.411,0.0001,17.7512,551.7173,0.4082
93000,,,,,,0.0001,-95.5615,0.7876,0.0001,4.109,231.2442,0.4917
93242,,,1000,1000.0,105.1284,,,,,,,
93500,,,,,,0.0003,-96.5372,0.4197,0.0003,7.9222,371.6678,1.0137
94000,,,,,,0.0001,-96.0449,0.6537,0.0001,11.2135,404.0906,0.1858
94242,,,1000,1000.0,102.3562,,,,,,,
94500,,,,,,0.0001,-96.8724,0.2386,0.0001,10.6353,541.4257,0.23
95000,,,,,,0.0001,-96.5126,0.6843,0.0001,3.6808,182.1245,0.417
95000,1000.0,1000.0,,,,,,,,,,
95242,,,1000,1000.0,93.3881,,,,,,,
95500,,,,,,0.0001,-96.9081,0.4791,0.0001,3.6574,296.937,0.9564
96000,,,,,,0.0003,-96.2045,0.3483,0.0003,4.0411,348.3216,0.2173
96242,,,1000,1000.0,106.2652,,,,,,,
96500,,,,,,0.0002,-97.2702,0.2961,0.0002,9.7952,492.8589,0.1767
97000,,,,,,0.0002,-96.6245,0.3923,0.0002,11.4454,834.8371,0.8043
97242,,,1000,1000.0,105.747,,,,,,,
97500,,,,,,0.0001,-96.598,0.3685,0.0001,9.8454,414.172,0.2247
98000,,,,,,0.0004,-96.9443,0.3175,0.0004,10.0572,478.3073,0.2449
98242,,,1000,1000.0,103.5756,,,,,,,
98500,,,,,,0.0002,-96.1703,0.9891,0.0002,4.3122,314.0434,0.5186
99000,,,,,,0.0003,-96.9802,0.4705,0.0003,8.7448,311.8121,0.8919
99242,,,1000,1000.0,105.0525,,,,,,,
99500,,,,,,0.0002,-97.5484,0.3981,0.0002,5.3227,459.1846,0.4404
100000,,,,,,0.0001,-97.5466,0.5472,0.0001,5.7595,488.5833,0.8297
100000,1000.0,1000.0,,,,,,,,,,
100242,,,1000,1000.0,90.3978,,,,,,,
100500,,,,,,0.0001,-97.397,0.2956,0.0001,6.4269,366.1052,0.2673
101000,,,,,,0.0001,-98.1801,0.1891,0.0001,1.5057,150.7545,0.0687
101242,,,1000,1000.0,102.1763,,,,,,,
101500,,,,,,0.0001,-98.472,0.2973,0.0001,9.5045,675.335,0.156
102000,,,,,,0.0002,-97.476,0.4228,0.0002,4.1725,373.9595,0.5237
102242,,,1000,1000.0,105.2975,,,,,,,
102500,,,,,,0.0001,-97.6398,0.6679,0.0001,1.6114,207.167,0.3955
103000,,,,,,0.0002,-98.0774,0.6013,0.0002,3.4353,130.7269,0.813
103242,,,1000,1000.0,105.2984,,,,,,,
103500,,,,,,0.0001,-97.7736,0.8324,0.0001,2.886,221.8503,1.3206
104000,,,,,,0.0001,-98.4205,0.1856,0.0001,6.925,511.3959,0.3475
104242,,,1000,1000.0,104.091,,,,,,,
104500,,,,,,0.0001,-98.9704,0.3189,0.0001,14.5236,934.1298,0.3213
105000,,,,,,0.0002,-98.2672,0.4834,0.0002,4.2536,218.8652,0.4535
105000,1000.0,1000.0,,,,,,,,,,
105242,,,1000,1000.0,90.7726,,,,,,,
105500,,,,,,0.0002,-98.629,0.2285,0.0002,3.553,299.7805,0.1926
106000,,,,,,0.0003,-98.4431,0.5711,0.0003,6.5238,334.3169,0.431
106242,,,1000,1000.0,106.1497,,,,,,,
106500,,,,,,0.0002,-98.4497,0.1209,0.0002,0.5913,70.3736,0.0755
107000,,,,,,0.0004,-98.9515,0.228,0.0004,0.8714,109.5531,0.5095
107242,,,1000,1000.0,104.0579,,,,,,,
107500,,,,,,0.0001,-99.2605,0.4819,0.0001,8.4257,704.147,0.6186
108000,,,,,,0.0003,-98.7241,0.2564,0.0003,9.1083,831.8553,0.3868
108242,,,1000,1000.0,105.7688,,,,,,,
108500,,,,,,0.0001,-99.3887,0.6051,0.0001,4.8853,404.5335,0.6296
109000,,,,,,0.0001,-99.3287,0.4768,0.0001,0.4723,38.659,1.8182
109242,,,1000,1000.0,105.1451,,,,,,,
109500,,,,,,0.0001,-99.7439,0.1884,0.0001,1.0692,203.2853,0.0472
110000,,,,,,0.0001,-99.8035,0.3432,0.0001,0.7189,79.2519,0.2677
110000,1000.0,1000.0,,,,,,,,,,
110242,,,1000,1000.0,92.7945,,,,,,,
110500,,,,,,0.0003,-99.3693,0.1736,0.0003,3.7071,483.1562,0.0529
111000,,,,,,0.0001,-100.4825,0.2545,0.0001,2.6443,292.87,0.1271
111242,,,1000,1000.0,105.0291,,,,,,,
111500,,,,,,0.0001,-100.3633,0.3988,0.0001,0.7993,144.7471,0.3207
112000,,,,,,0.0003,-100.0979,0.2802,0.0003,9.0595,616.7344,0.273
112242,,,1000,1000.0,108.2617,,,,,,,
112500,,,,,,0.0001,-100.675,0.1449,0.0001,0.3496,69.7731,0.0847
113000,,,,,,0.0001,-100.2356,0.3028,0.0001,7.9962,719.855,0.1509
113242,,,1000,1000.0,104.2277,,,,,,,
113500,,,,,,0.0001,-100.1717,0.2667,0.0001,4.2252,385.4723,0.2516
114000,,,,,,0.0001,-100.8176,0.1445,0.0001,1.247,77.2473,0.1015
114242,,,1000,1000.0,105.2656,,,,,,,
114500,,,,,,0.0001,-100.5485,0.2091,0.0001,8.5319,425.5661,0.2009
115000,,,,,,0.0,-100.6845,0.2873,0.0,3.0428,186.1563,0.0952
115000,1000.0,1000.0,,,,,,,,,,
115242,,,1000,1000.0,92.7069,,,,,,,
115500,,,,,,0.0001,-100.9625,0.2064,0.0001,4.1146,549.2103,0.0574
116000,,,,,,0.0001,-100.7568,0.2285,0.0001,2.8072,298.0529,0.1467
116242,,,1000,1000.0,105.1929,,,,,,,
116500,,,,,,0.0,-100.7959,0.1184,0.0,0.9249,101.8571,0.1591
117000,,,,,,0.0001,-100.8548,0.1984,0.0001,5.7084,469.2207,0.1392
117242,,,1000,1000.0,106.8148,,,,,,,
117317,,,75,75.0,103.655,,,,,,,
117500,,,,,,0.0001,-100.7509,0.7247,0.0001,1.1843,150.8922,0.5661
118000,,,,,,0.0001,-100.7605,0.2573,0.0001,0.125,30.0336,0.1823
118317,,,1000,1000.0,104.0174,,,,,,,
118500,,,,,,0.0001,-101.0113,0.1208,0.0001,1.2728,252.8312,0.1402
119000,,,,,,0.0001,-100.2845,0.3676,0.0001,2.0564,341.0,0.1257
119317,,,1000,1000.0,106.9731,,,,,,,
119500,,,,,,0.0001,-101.1599,0.1041,0.0001,0.3995,92.7798,0.1102
120000,,,,,,0.0,-100.9088,0.1321,0.0,0.5172,81.2076,0.1114
120000,1000.0,1000.0,,,,,,,,,,
120317,,,1000,1000.0,94.4082,,,,,,,
120500,,,,,,0.0,-100.9267,0.1076,0.0,2.527,344.6893,0.0811
121000,,,,,,0.0001,-100.8029,0.1066,0.0001,0.1502,25.6997,0.1617
121317,,,1000,1000.0,108.2133,,,,,,,
121500,,,,,,0.0,-100.5535,0.4597,0.0,2.7445,286.1671,0.5114
122000,,,,,,0.0001,-101.0205,0.1244,0.0001,4.4517,316.2053,0.061
122317,,,1000,1000.0,104.2755,,,,,,,
122500,,,,,,0.0001,-101.0571,0.5213,0.0001,0.2535,37.7616,0.4414
123000,,,,,,0.0001,-100.8091,0.4453,0.0001,0.2711,43.8237,0.2504
123317,,,1000,1000.0,105.7669,,,,,,,
123500,,,,,,0.0001,-101.0179,0.113,0.0001,2.3047,270.0606,0.1284
124000,,,,,,0.0,-100.8077,0.279,0.0,0.214,50.5601,0.208
124317,,,1000,1000.0,105.2528,,,,,,,
124500,,,,,,0.0001,-100.6267,0.2544,0.0001,7.4971,780.9262,0.2854
125000,,,,,,0.0,-100.6702,0.2009,0.0,0.6356,74.707,0.1645
125000,1000.0,1000.0,,,,,,,,,,
125317,,,1000,1000.0,92.5241,,,,,,,
125419,,,102,102.0,104.1341,,,,,,,
125500,,,,,,0.0,-100.9122,0.0905,0.0,0.6372,103.5415,0.0634
126000,,,,,,0.0,-100.5143,0.3288,0.0,0.5877,104.4746,0.2338
126419,,,1000,1000.0,105.2272,,,,,,,
126500,,,,,,0.0001,-100.6721,0.1122,0.0001,0.0484,10.1713,0.1116
126639,,,220,220.0,103.6601,,,,,,,
127000,,,,,,0.0001,-100.7713,0.1377,0.0001,1.1493,124.3,0.0224
127500,,,,,,0.0,-100.8755,0.1948,0.0,0.0313,6.8724,0.0726
127639,,,1000,1000.0,105.74,,,,,,,
128000,,,,,,0.0001,-100.909,0.3889,0.0001,0.0263,6.3765,0.0703
128500,,,,,,0.0001,-100.6422,0.4113,0.0001,0.9176,141.0912,0.2963
128639,,,1000,1000.0,104.6996,,,,,,,
129000,,,,,,0.0001,-100.9026,0.0963,0.0001,1.5318,282.4742,0.0261
129500,,,,,,0.0,-100.6664,0.2209,0.0,1.0287,157.9934,0.0772
129639,,,1000,1000.0,107.1847,,,,,,,
130000,,,,,,0.0,-100.7665,0.1522,0.0,0.2754,51.5764,0.1301
130000,1000.0,1000.0,,,,,,,,,,
130360,,,721,721.0,87.7181,,,,,,,
130494,,,134,134.0,104.125,,,,,,,
130500,,,,,,0.0002,-100.1697,0.4273,0.0002,0.1328,25.1478,0.8372
131000,,,,,,0.0001,-100.8251,0.2949,0.0001,0.0387,6.3045,0.4311
131494,,,1000,1000.0,104.3709,,,,,,,
131500,,,,,,0.0001,-100.7817,0.25,0.0001,0.0242,6.1956,0.1912
132000,,,,,,0.0001,-100.7664,0.1902,0.0001,0.042,8.2485,0.4212
132494,,,1000,1000.0,104.1272,,,,,,,
132500,,,,,,0.0001,-100.755,0.1321,0.0001,0.0569,6.2074,0.251
133000,,,,,,0.0001,-100.9058,0.083,0.0001,0.1297,26.8118,0.0315
133494,,,1000,1000.0,105.6478,,,,,,,
133500,,,,,,0.0001,-100.9329,0.1374,0.0001,0.0838,10.3206,0.1792
134000,,,,,,0.0001,-101.125,0.1936,0.0001,1.1295,155.9303,0.2137
134494,,,1000,1000.0,106.3309,,,,,,,
134500,,,,,,0.0001,-100.915,0.2165,0.0001,0.0676,13.611,0.3028
135000,,,,,,0.0001,-100.9827,0.1666,0.0001,2.7548,202.0294,0.1759
135000,1000.0,1000.0,,,,,,,,,,
135494,,,1000,1000.0,92.0571,,,,,,,
135500,,,,,,0.0001,-100.7929,0.1521,0.0001,4.2229,327.262,0.1196
135567,,,73,73.0,106.0263,,,,,,,
136000,,,,,,0.0002,-100.7697,0.2579,0.0002,0.2383,18.0057,0.3374
136500,,,,,,0.0001,-101.1183,0.4237,0.0001,0.1119,19.3093,0.3531
136567,,,1000,1000.0,107.6804,,,,,,,
137000,,,,,,0.0001,-100.9578,0.668,0.0001,0.3672,39.7673,0.7146
137500,,,,,,0.0001,-101.2762,0.2959,0.0001,0.0562,7.1797,0.2289
137567,,,1000,1000.0,105.0478,,,,,,,
138000,,,,,,0.0003,-100.922,0.1664,0.0003,0.2832,19.5072,0.25
138500,,,,,,0.0001,-101.14,0.2444,0.0001,0.6673,98.2127,0.2309
138567,,,1000,1000.0,103.9231,,,,,,,
139000,,,,,,0.0001,-101.0917,0.2313,0.0001,0.0637,5.6588,0.2025
139500,,,,,,0.0001,-101.2131,0.0852,0.0001,0.0067,2.1137,0.1094
139567,,,1000,1000.0,106.6343,,,,,,,
140000,,,,,,0.0002,-101.1146,0.0929,0.0002,0.0157,2.981,0.0849
140000,1000.0,1000.0,,,,,,,,,,
140500,,,,,,0.0001,-101.319,0.117,0.0001,0.0263,3.6403,0.0994
140567,,,1000,1000.0,92.9942,,,,,,,
141000,,,,,,0.0001,-101.3487,0.3409,0.0001,0.0196,3.6193,0.2015
141500,,,,,,0.0001,-101.3166,0.1079,0.0001,0.2565,11.2409,0.0648
141567,,,1000,1000.0,106.7425,,,,,,,
142000,,,,,,0.0002,-101.2993,0.1065,0.0002,0.1556,20.6896,0.0588
142500,,,,,,0.0005,-101.2172,0.1576,0.0005,0.0746,4.6082,0.2711
142567,,,1000,1000.0,107.4434,,,,,,,
143000,,,,,,0.0001,-100.9458,0.3421,0.0001,0.0412,14.2109,0.2639
143500,,,,,,0.0003,-101.1201,0.082,0.0003,0.0077,1.2001,0.0448
143567,,,1000,1000.0,107.9094,,,,,,,
144000,,,,,,0.0001,-101.1099,0.2717,0.0001,0.0075,5.3533,0.1406
144500,,,,,,0.0001,-101.0348,0.3046,0.0001,0.0217,7.6362,0.1101
144567,,,1000,1000.0,107.9694,,,,,,,
145000,,,,,,0.0001,-101.121,0.2326,0.0001,0.013,3.3347,0.2318
145000,1000.0,1000.0,,,,,,,,,,
145500,,,,,,0.0001,-100.9672,0.3679,0.0001,0.0264,5.4775,0.4963
145567,,,1000,1000.0,92.8983,,,,,,,
146000,,,,,,0.0002,-100.8828,0.2398,0.0002,0.1425,13.7152,0.5718
146500,,,,,,0.0001,-100.8463,0.0822,0.0001,0.0108,3.8468,0.1738
146567,,,1000,1000.0,107.7191,,,,,,,
147000,,,,,,0.0001,-100.8832,0.2497,0.0001,0.0555,9.7503,0.1977
147500,,,,,,0.0001,-100.8735,0.2893,0.0001,0.0156,1.8974,0.1124
147567,,,1000,1000.0,105.4086,,,,,,,
148000,,,,,,0.0002,-100.8779,0.3373,0.0002,0.041,3.3034,0.1011
