env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
26000,,,,,,0.5141,0.7727,0.203,-203.4346,10.1765,0.0089,-0.3826,73.7744,2118.6748,4.8199
26095,,,139,338.8277,81.0459,,,,,,,,,,
26106,,,11,9.738,81.3483,,,,,,,,,,
26131,,,25,27.4903,80.8718,,,,,,,,,,
26142,,,11,9.4022,80.6811,,,,,,,,,,
26290,,,148,378.2941,86.0199,,,,,,,,,,
26456,,,166,439.3457,81.265,,,,,,,,,,
26466,,,10,7.8323,81.1389,,,,,,,,,,
26479,,,13,12.1151,81.0143,,,,,,,,,,
26487,,,8,5.7123,80.994,,,,,,,,,,
26500,,,,,,0.5183,0.7736,0.2062,-210.7641,8.0106,0.0082,-0.3967,166.6212,5151.8037,6.5163
26502,,,15,13.0359,80.9183,,,,,,,,,,
26539,,,37,49.8054,80.7383,,,,,,,,,,
26574,,,35,46.1044,80.8209,,,,,,,,,,
26604,,,30,37.4803,80.9217,,,,,,,,,,
26626,,,22,22.9065,83.5324,,,,,,,,,,
26782,,,156,400.5247,84.0291,,,,,,,,,,
26917,,,135,318.4989,80.6322,,,,,,,,,,
26955,,,38,50.8817,80.0375,,,,,,,,,,
27000,,,,,,0.5039,0.763,0.1885,-207.9868,14.1147,0.0096,-0.3828,111.4675,3563.9976,7.3909
27095,,,140,330.6876,84.9031,,,,,,,,,,
27122,,,27,31.7992,87.4975,,,,,,,,,,
27156,,,34,44.6714,87.5303,,,,,,,,,,
27193,,,37,49.3085,87.1806,,,,,,,,,,
27340,,,147,341.4292,87.4595,,,,,,,,,,
27499,,,159,334.6793,87.3629,,,,,,,,,,
27500,,,,,,0.5059,0.77,0.1864,-216.9991,8.8509,0.0087,-0.3683,91.1082,2202.0454,4.3594
27507,,,8,5.7758,88.089,,,,,,,,,,
27529,,,22,23.838,87.3089,,,,,,,,,,
