env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
8600,,,50,-70.8203,100.3624,,,,,,,,,
8650,,,50,-56.149,100.8632,,,,,,,,,
8700,,,50,-61.3383,100.6984,,,,,,,,,
8750,,,50,-59.3603,100.7554,,,,,,,,,
8800,,,50,-57.8995,100.6826,,,,,,,,,
8850,,,50,-55.1158,100.6665,,,,,,,,,
8900,,,50,-54.5999,99.9069,,,,,,,,,
8950,,,50,-54.5653,100.6791,,,,,,,,,
9000,,,,,,0.4998,0.6722,0.0061,12.8922,0.7485,0.0318,0.0104,0.669,0.0288
9000,,,50,-65.8984,100.3371,,,,,,,,,
9050,,,50,-62.2425,100.5327,,,,,,,,,
9100,,,50,-45.5624,100.4305,,,,,,,,,
9150,,,50,-62.8578,100.7934,,,,,,,,,
9200,,,50,-55.0956,100.4099,,,,,,,,,
9250,,,50,-44.3008,100.6062,,,,,,,,,
9300,,,50,-56.3643,100.5966,,,,,,,,,
9350,,,50,-56.6657,100.5814,,,,,,,,,
9400,,,50,-61.2807,100.5716,,,,,,,,,
9450,,,50,-55.0118,100.7214,,,,,,,,,
9500,,,,,,0.4998,0.6812,0.0062,13.3798,0.6907,0.0309,0.0107,0.2605,0.0242
9500,,,50,-61.0808,100.5645,,,,,,,,,
9550,,,50,-57.4496,100.63,,,,,,,,,
9600,,,50,-57.5878,100.1613,,,,,,,,,
9650,,,50,-55.2531,98.873,,,,,,,,,
9700,,,50,-60.6326,93.9286,,,,,,,,,
9750,,,50,-57.4163,93.9481,,,,,,,,,
9800,,,50,-54.4177,93.8709,,,,,,,,,
9850,,,50,-61.9272,93.8419,,,,,,,,,
9900,,,50,-51.9927,93.2837,,,,,,,,,
9950,,,50,-54.0447,93.9052,,,,,,,,,
10000,,,,,,0.4993,0.6763,0.0066,13.8798,0.7315,0.0312,0.0098,0.6243,0.0421
10000,-12.4696,50.0,,,,,,,,,,,,
10000,,,50,-60.0556,77.9511,,,,,,,,,
10050,,,50,-63.2475,93.6199,,,,,,,,,
10100,,,50,-61.4543,93.8057,,,,,,,,,
10150,,,50,-53.765,93.9113,,,,,,,,,
10200,,,50,-60.6372,93.8673,,,,,,,,,
10250,,,50,-47.9229,93.8154,,,,,,,,,
10300,,,50,-58.672,94.1353,,,,,,,,,
10350,,,50,-54.477,94.0007,,,,,,,,,
10400,,,50,-49.8787,93.9004,,,,,,,,,
10450,,,50,-55.788,93.9965,,,,,,,,,
10500,,,,,,0.4994,0.679,0.0062,14.3862,0.7261,0.0306,0.0095,0.2568,0.0383
10500,,,50,-60.5068,92.8277,,,,,,,,,
10550,,,50,-56.5406,94.0251,,,,,,,,,
10600,,,50,-52.0548,94.1523,,,,,,,,,
10650,,,50,-63.0071,94.0794,,,,,,,,,
10700,,,50,-56.0132,94.1108,,,,,,,,,
10750,,,50,-54.3883,94.0367,,,,,,,,,
10800,,,50,-68.9531,94.1207,,,,,,,,,
10850,,,50,-52.6534,94.1602,,,,,,,,,
10900,,,50,-56.0012,94.1458,,,,,,,,,
10950,,,50,-55.4983,94.2667,,,,,,,,,
11000,,,,,,0.4993,0.6702,0.0061,14.9031,0.8232,0.0315,0.0107,1.088,0.0519
11000,,,50,-59.7272,94.1483,,,,,,,,,
11050,,,50,-49.2974,96.145,,,,,,,,,
11100,,,50,-52.3135,100.6153,,,,,,,,,
11150,,,50,-58.573,100.6548,,,,,,,,,
11200,,,50,-57.0772,100.7178,,,,,,,,,
11250,,,50,-48.8073,100.8817,,,,,,,,,
11300,,,50,-55.6931,95.0217,,,,,,,,,
11350,,,50,-56.7772,93.8433,,,,,,,,,
11400,,,50,-57.869,94.1527,,,,,,,,,
11450,,,50,-49.9326,93.8463,,,,,,,,,
11500,,,,,,0.503,0.6796,0.0067,15.3399,0.7796,0.0311,0.0104,0.4487,0.032
11500,,,50,-51.2167,93.833,,,,,,,,,
11550,,,50,-59.8167,93.8689,,,,,,,,,
11600,,,50,-53.4752,94.1038,,,,,,,,,
11650,,,50,-52.9252,93.647,,,,,,,,,
11700,,,50,-55.6683,94.0246,,,,,,,,,
11750,,,50,-59.2487,93.9687,,,,,,,,,
11800,,,50,-58.2012,97.0992,,,,,,,,,
11850,,,50,-62.1654,100.7919,,,,,,,,,
11900,,,50,-64.2105,100.6194,,,,,,,,,
11950,,,50,-60.198,100.744,,,,,,,,,
12000,,,,,,0.5,0.6865,0.0065,15.8054,0.7998,0.0299,0.0101,0.3878,0.0822
12000,,,50,-55.5198,100.5333,,,,,,,,,
12050,,,50,-51.9619,100.1626,,,,,,,,,
12100,,,50,-52.7181,99.9006,,,,,,,,,
12150,,,50,-48.5129,94.161,,,,,,,,,
12200,,,50,-56.3834,94.1002,,,,,,,,,
12250,,,50,-54.0016,94.0824,,,,,,,,,
12300,,,50,-63.8148,94.1731,,,,,,,,,
12350,,,50,-55.756,94.0061,,,,,,,,,
12400,,,50,-57.6024,94.3255,,,,,,,,,
12450,,,50,-54.1284,94.138,,,,,,,,,
12500,,,,,,0.4999,0.6784,0.0062,16.2202,0.7496,0.031,0.0108,1.1711,0.0399
12500,,,50,-58.0569,96.681,,,,,,,,,
12550,,,50,-49.3407,100.8389,,,,,,,,,
12600,,,50,-54.8445,95.6038,,,,,,,,,
12650,,,50,-52.1379,93.741,,,,,,,,,
12700,,,50,-51.0571,93.5369,,,,,,,,,
12750,,,50,-60.6918,93.7609,,,,,,,,,
12800,,,50,-49.9602,93.4846,,,,,,,,,
12850,,,50,-58.7243,99.213,,,,,,,,,
12900,,,50,-50.4223,97.5039,,,,,,,,,
12950,,,50,-55.4356,100.638,,,,,,,,,
13000,,,,,,0.5018,0.6902,0.0064,16.725,0.7444,0.0304,0.0105,1.5986,0.0454
13000,,,50,-58.8445,100.5592,,,,,,,,,
13050,,,50,-57.0191,100.7547,,,,,,,,,
13100,,,50,-50.7206,100.6114,,,,,,,,,
13150,,,50,-56.077,100.6468,,,,,,,,,
13200,,,50,-55.2731,100.8097,,,,,,,,,
13250,,,50,-59.9326,100.6075,,,,,,,,,
13300,,,50,-54.6703,95.3675,,,,,,,,,
13350,,,50,-53.7787,94.3489,,,,,,,,,
13400,,,50,-57.383,94.2874,,,,,,,,,
13450,,,50,-55.7718,93.3597,,,,,,,,,
13500,,,,,,0.5014,0.6675,0.0057,17.1358,0.6482,0.0328,0.01,0.7072,0.0458
13500,,,50,-59.5872,94.183,,,,,,,,,
13550,,,50,-51.2249,90.9244,,,,,,,,,
13600,,,50,-50.2038,94.2474,,,,,,,,,
13650,,,50,-58.5807,94.2922,,,,,,,,,
13700,,,50,-51.8156,94.3345,,,,,,,,,
13750,,,50,-57.9801,94.4132,,,,,,,,,
13800,,,50,-50.2661,94.3466,,,,,,,,,
13850,,,50,-52.4328,94.1903,,,,,,,,,
13900,,,50,-58.2831,94.1709,,,,,,,,,
13950,,,50,-55.3874,94.4316,,,,,,,,,
14000,,,,,,0.503,0.6849,0.0057,17.5109,0.6194,0.0307,0.0109,1.2522,0.0557
14000,,,50,-68.1715,94.319,,,,,,,,,
14050,,,50,-56.3346,93.5451,,,,,,,,,
14100,,,50,-50.215,100.3513,,,,,,,,,
14150,,,50,-55.3307,100.4055,,,,,,,,,
14200,,,50,-56.206,100.409,,,,,,,,,
14250,,,50,-50.1668,100.3347,,,,,,,,,
