env_steps,return,length,train/length,train/return,FPS,op-kl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
117000,,,,,,-126.2033,-72.9318,358.226,-126.2033,5.1958,60.0638,1.5064
117015,,,53,-13.436,96.5678,,,,,,,
117053,,,38,-51.7372,95.7916,,,,,,,
117076,,,23,-4.0342,96.914,,,,,,,
117100,,,24,-29.3017,95.5591,,,,,,,
117142,,,42,-25.8407,96.5285,,,,,,,
117159,,,17,-8.1681,96.1072,,,,,,,
117270,,,111,-140.6252,96.2336,,,,,,,
117291,,,21,-37.4087,96.3454,,,,,,,
117356,,,65,-72.1977,95.9615,,,,,,,
117382,,,26,0.0441,96.747,,,,,,,
117485,,,103,-106.5652,96.4969,,,,,,,
117500,,,,,,-125.6346,-72.2813,387.9138,-125.6346,7.0971,123.3443,1.509
117518,,,33,-43.1347,96.151,,,,,,,
117529,,,11,-15.7367,96.5614,,,,,,,
117551,,,22,-31.4199,96.5815,,,,,,,
117567,,,16,-32.6433,96.1116,,,,,,,
117659,,,92,-94.9232,96.3274,,,,,,,
117742,,,83,-54.4743,96.4753,,,,,,,
118000,,,,,,-126.314,-72.645,382.2032,-126.314,5.841,86.5964,1.66
118500,,,,,,-126.2444,-71.4817,426.0231,-126.2444,5.49,96.1726,1.4636
118742,,,1000,-2036.3648,96.8893,,,,,,,
118803,,,61,-54.5597,99.831,,,,,,,
118821,,,18,-17.0939,100.3609,,,,,,,
118853,,,32,-49.6961,99.1762,,,,,,,
118876,,,23,-12.6308,99.5029,,,,,,,
118907,,,31,-15.3385,99.6361,,,,,,,
118945,,,38,-57.7984,99.4476,,,,,,,
118956,,,11,-10.2982,99.6607,,,,,,,
118965,,,9,-18.074,99.5431,,,,,,,
118991,,,26,-42.527,99.9348,,,,,,,
119000,,,,,,-126.3134,-67.0517,440.3681,-126.3134,5.9335,108.8671,1.6097
119015,,,24,-41.4612,99.2581,,,,,,,
119089,,,74,-80.315,99.9066,,,,,,,
119113,,,24,-19.237,99.8897,,,,,,,
119163,,,50,-61.3105,99.8325,,,,,,,
119178,,,15,-17.1627,99.5468,,,,,,,
119189,,,11,-7.3319,99.5423,,,,,,,
119268,,,79,-41.4398,98.7034,,,,,,,
119283,,,15,-11.3893,99.8756,,,,,,,
119320,,,37,-45.1371,99.9329,,,,,,,
119376,,,56,-57.6071,99.8134,,,,,,,
119385,,,9,-12.412,99.6729,,,,,,,
119404,,,19,-7.8772,99.5559,,,,,,,
119441,,,37,-38.4531,99.5437,,,,,,,
119497,,,56,-25.7063,99.8876,,,,,,,
119500,,,,,,-126.3471,-68.1496,463.5062,-126.3471,4.4233,68.7619,1.4504
119541,,,44,-61.0465,99.5277,,,,,,,
119563,,,22,-28.4131,99.598,,,,,,,
119569,,,6,-5.5984,99.2198,,,,,,,
119587,,,18,-14.3928,100.1851,,,,,,,
119607,,,20,-20.2816,99.8235,,,,,,,
119624,,,17,-15.6312,99.5048,,,,,,,
119648,,,24,-33.0865,99.8174,,,,,,,
119669,,,21,-18.0266,99.3421,,,,,,,
119684,,,15,-21.6441,100.328,,,,,,,
119742,,,58,-5.5586,99.7256,,,,,,,
119772,,,30,-63.9259,99.7706,,,,,,,
119827,,,55,-28.5075,99.9937,,,,,,,
119926,,,99,-93.5136,99.735,,,,,,,
119948,,,22,-24.8148,99.7715,,,,,,,
119959,,,11,-7.4854,99.9929,,,,,,,
119972,,,13,-11.2494,99.4342,,,,,,,
119982,,,10,-14.7903,99.6,,,,,,,
119991,,,9,-14.0083,99.9641,,,,,,,
120000,,,,,,-126.0352,-66.9405,499.173,-126.0352,4.4716,76.579,2.1994
120000,-231.4754,122.5,,,,,,,,,,
120061,,,70,-40.5892,59.1309,,,,,,,
120082,,,21,-12.7953,100.1159,,,,,,,
120142,,,60,-93.093,99.6778,,,,,,,
120152,,,10,-11.8983,99.8368,,,,,,,
120187,,,35,-18.1838,99.7753,,,,,,,
120208,,,21,-38.7002,99.592,,,,,,,
120227,,,19,-10.7399,100.0118,,,,,,,
120266,,,39,-4.922,99.9984,,,,,,,
120303,,,37,-17.9822,99.7569,,,,,,,
120327,,,24,-15.7721,99.8922,,,,,,,
120397,,,70,-17.8631,99.5046,,,,,,,
120418,,,21,-23.6084,99.3322,,,,,,,
120500,,,,,,-125.6413,-66.1466,397.1301,-125.6413,4.9683,89.4106,1.951
120571,,,153,-248.3774,99.8223,,,,,,,
120587,,,16,-18.3545,100.2335,,,,,,,
120607,,,20,-24.7177,99.7148,,,,,,,
120669,,,62,-47.779,99.9981,,,,,,,
120687,,,18,-16.4051,99.7167,,,,,,,
120700,,,13,-21.7064,99.8335,,,,,,,
120731,,,31,-53.271,99.8654,,,,,,,
120841,,,110,-143.0889,95.9413,,,,,,,
120883,,,42,-64.425,95.9839,,,,,,,
120889,,,6,-7.6286,96.3809,,,,,,,
120904,,,15,-18.3662,95.7082,,,,,,,
120952,,,48,-21.1595,95.9626,,,,,,,
120974,,,22,-10.4574,96.0691,,,,,,,
121000,,,,,,-126.6464,-66.7391,353.3895,-126.6464,4.968,80.6502,2.1342
121004,,,30,-18.7451,95.9758,,,,,,,
121012,,,8,-10.0577,96.1492,,,,,,,
121038,,,26,-14.6206,96.1691,,,,,,,
121064,,,26,-31.3621,95.6342,,,,,,,
121106,,,42,-14.5684,96.2055,,,,,,,
121115,,,9,-3.9969,96.3091,,,,,,,
121150,,,35,-25.7765,95.9959,,,,,,,
121164,,,14,-9.6324,96.4739,,,,,,,
121315,,,151,-198.5318,96.2238,,,,,,,
121357,,,42,-59.0281,96.6138,,,,,,,
121373,,,16,-9.4109,99.1006,,,,,,,
121405,,,32,-84.1898,99.7981,,,,,,,
121467,,,62,-65.7388,99.8661,,,,,,,
121500,,,,,,-126.3004,-68.4107,459.2043,-126.3004,5.699,110.5531,1.5548
121545,,,78,-45.9512,99.7287,,,,,,,
121627,,,82,-203.3547,99.3885,,,,,,,
121657,,,30,-37.9209,99.3802,,,,,,,
121675,,,18,14.3665,99.5251,,,,,,,
121709,,,34,-38.6595,99.9072,,,,,,,
121745,,,36,-22.367,99.6305,,,,,,,
121770,,,25,-3.2188,100.0178,,,,,,,
121788,,,18,-29.9941,99.6433,,,,,,,
121811,,,23,-30.7714,100.0762,,,,,,,
122000,,,,,,-126.4639,-65.4153,452.9907,-126.4639,6.2204,89.1289,1.611
122500,,,,,,-126.5517,-67.0087,317.944,-126.5517,5.6289,82.9951,1.4667
122811,,,1000,-1789.9322,99.3961,,,,,,,
122830,,,19,6.2078,96.3669,,,,,,,
122908,,,78,-40.1428,96.5333,,,,,,,
122968,,,60,-50.1298,96.0672,,,,,,,
123000,,,,,,-126.8416,-64.5243,405.9995,-126.8416,5.2833,71.4679,1.6137
123500,,,,,,-126.5443,-67.4545,335.585,-126.5443,6.1349,115.7228,1.5885
123968,,,1000,-1817.2957,98.8105,,,,,,,
123988,,,20,-19.0267,99.6944,,,,,,,
123996,,,8,-6.7451,97.1325,,,,,,,
124000,,,,,,-126.4701,-68.3292,532.4868,-126.4701,5.2848,70.4468,1.5117
124028,,,32,-8.0752,96.1337,,,,,,,
124047,,,19,-8.03,96.0498,,,,,,,
124085,,,38,-63.0205,95.9536,,,,,,,
124110,,,25,-18.6806,99.5293,,,,,,,
124122,,,12,-20.2348,99.9179,,,,,,,
124172,,,50,-38.3085,99.5214,,,,,,,
124183,,,11,-4.8259,99.6726,,,,,,,
124201,,,18,-13.3687,99.5633,,,,,,,
124259,,,58,-14.2504,99.3571,,,,,,,
124273,,,14,-13.8713,100.1384,,,,,,,
124284,,,11,-9.0407,99.902,,,,,,,
124295,,,11,-8.7715,99.8456,,,,,,,
124351,,,56,-30.934,99.2652,,,,,,,
124373,,,22,-30.8937,99.4423,,,,,,,
124385,,,12,-8.1674,99.8626,,,,,,,
124449,,,64,-45.6905,99.5569,,,,,,,
124494,,,45,6.0387,100.0755,,,,,,,
124500,,,,,,-126.9657,-65.7432,354.2647,-126.9657,4.8453,67.9364,1.6778
124530,,,36,-39.9854,99.5247,,,,,,,
124543,,,13,-10.0216,99.5664,,,,,,,
124588,,,45,-61.3423,98.1664,,,,,,,
124601,,,13,-6.1901,95.9459,,,,,,,
124619,,,18,-2.2397,96.1199,,,,,,,
124625,,,6,-4.0587,97.1612,,,,,,,
124646,,,21,-22.3538,95.9946,,,,,,,
124659,,,13,-13.8651,96.1788,,,,,,,
124671,,,12,-3.8327,96.4134,,,,,,,
124691,,,20,-29.5616,96.3428,,,,,,,
124710,,,19,-11.8183,96.295,,,,,,,
124719,,,9,-9.8653,96.6049,,,,,,,
124744,,,25,-36.4609,96.4883,,,,,,,
124792,,,48,9.7712,96.4498,,,,,,,
124837,,,45,-39.6289,96.6637,,,,,,,
124854,,,17,-17.2145,96.2011,,,,,,,
124867,,,13,-7.2914,96.7534,,,,,,,
124902,,,35,-13.1981,96.3186,,,,,,,
124934,,,32,-23.4056,96.2356,,,,,,,
124971,,,37,-21.4563,96.317,,,,,,,
125000,,,,,,-126.5949,-63.0542,421.7633,-126.5949,6.1773,91.6219,1.6396
125000,-230.4457,118.6,,,,,,,,,,
125001,,,30,-27.952,39.0759,,,,,,,
125082,,,81,-81.8791,95.715,,,,,,,
125099,,,17,-11.9796,97.1601,,,,,,,
125112,,,13,-4.9098,96.1216,,,,,,,
125127,,,15,-12.798,96.6721,,,,,,,
125139,,,12,-12.6888,96.2112,,,,,,,
125145,,,6,-4.629,95.6934,,,,,,,
125190,,,45,-23.6024,96.3034,,,,,,,
125500,,,,,,-126.6045,-65.1066,404.4803,-126.6045,5.3549,112.2264,1.5879
126000,,,,,,-126.5425,-68.8006,315.4089,-126.5425,5.5688,89.2492,2.0486
126190,,,1000,-1662.082,97.0212,,,,,,,
126357,,,167,-294.3751,99.6962,,,,,,,
126381,,,24,-36.0828,99.9165,,,,,,,
126398,,,17,5.1072,99.454,,,,,,,
126500,,,,,,-126.4754,-65.6702,419.7063,-126.4754,6.2795,154.2654,1.5297
127000,,,,,,-127.0667,-61.378,366.7676,-127.0667,7.104,106.6494,1.7181
127398,,,1000,-1633.4088,96.3767,,,,,,,
127456,,,58,26.1441,95.6971,,,,,,,
127493,,,37,-20.2605,96.0056,,,,,,,
127500,,,,,,-126.7454,-66.3386,360.3933,-126.7454,4.82,86.2694,1.8401
127506,,,13,-14.7904,96.2536,,,,,,,
127519,,,13,-21.8485,95.6696,,,,,,,
128000,,,,,,-126.9295,-63.917,287.1881,-126.9295,5.7715,102.6005,1.7667
128500,,,,,,-127.1521,-65.2353,359.7823,-127.1521,5.0989,94.8097,1.4658
128519,,,1000,-1565.4958,96.0974,,,,,,,
128542,,,23,-9.1401,96.0028,,,,,,,
128549,,,7,-9.1531,95.8344,,,,,,,
128594,,,45,-14.178,96.371,,,,,,,
128601,,,7,-7.0421,95.6808,,,,,,,
128663,,,62,33.8971,96.2655,,,,,,,
128676,,,13,-9.1739,95.9839,,,,,,,
128697,,,21,-4.6868,96.3086,,,,,,,
128704,,,7,-6.3944,97.1836,,,,,,,
128716,,,12,-5.9596,95.5132,,,,,,,
128737,,,21,-21.9761,96.0977,,,,,,,
128779,,,42,8.4286,96.1384,,,,,,,
128793,,,14,-7.5523,96.3722,,,,,,,
128815,,,22,-22.6717,95.8081,,,,,,,
128835,,,20,0.6125,96.0127,,,,,,,
128843,,,8,-2.4701,96.3618,,,,,,,
128941,,,98,-56.5708,95.9054,,,,,,,
128953,,,12,-16.6704,94.9041,,,,,,,
129000,,,,,,-126.8278,-63.8755,385.4665,-126.8278,9.8604,139.1045,2.1153
129040,,,87,-128.016,96.0063,,,,,,,
129071,,,31,-22.4154,95.935,,,,,,,
129085,,,14,-6.8545,95.6185,,,,,,,
129097,,,12,-1.9307,96.2668,,,,,,,
129111,,,14,-5.9538,96.3091,,,,,,,
129119,,,8,-4.6953,95.6877,,,,,,,
129131,,,12,-13.6405,95.9879,,,,,,,
129166,,,35,-22.0295,95.7228,,,,,,,
129187,,,21,1.3796,95.3237,,,,,,,
129202,,,15,-13.6175,96.1391,,,,,,,
129220,,,18,-10.6737,96.6255,,,,,,,
129242,,,22,-8.5217,95.7367,,,,,,,
129299,,,57,1.1058,96.4247,,,,,,,
129315,,,16,-9.499,96.0347,,,,,,,
129360,,,45,-64.2765,96.1732,,,,,,,
129376,,,16,-3.5603,96.0802,,,,,,,
129418,,,42,-15.4248,96.2708,,,,,,,
129469,,,51,17.0408,95.9387,,,,,,,
129480,,,11,-6.6205,96.0176,,,,,,,
129500,,,,,,-127.2887,-62.2341,346.4818,-127.2887,5.3223,88.3379,1.8743
129508,,,28,3.9302,95.8975,,,,,,,
129550,,,42,-31.8761,96.0855,,,,,,,
129588,,,38,-24.3641,95.9296,,,,,,,
129635,,,47,-8.695,96.0199,,,,,,,
129643,,,8,-1.8708,96.0669,,,,,,,
129663,,,20,-26.2784,95.6592,,,,,,,
129674,,,11,-6.6575,96.256,,,,,,,
129689,,,15,-11.5993,96.2373,,,,,,,
129710,,,21,-24.5795,96.1885,,,,,,,
129732,,,22,-16.885,95.894,,,,,,,
129744,,,12,-15.2672,96.2999,,,,,,,
129756,,,12,-22.0242,96.1768,,,,,,,
129827,,,71,-100.0968,96.0047,,,,,,,
129850,,,23,-5.7608,95.8997,,,,,,,
129883,,,33,-3.4574,95.9481,,,,,,,
129912,,,29,5.9444,95.986,,,,,,,
129931,,,19,-11.4183,95.9388,,,,,,,
129938,,,7,-9.7038,96.8761,,,,,,,
129953,,,15,-9.8664,95.6253,,,,,,,
129991,,,38,7.9477,98.2974,,,,,,,
130000,,,,,,-127.1291,-63.59,292.5199,-127.1291,5.1035,80.6374,2.4424
130000,-175.4655,119.1,,,,,,,,,,
130041,,,50,-54.9889,51.6179,,,,,,,
130058,,,17,7.3861,98.7786,,,,,,,
130071,,,13,-11.2191,99.5192,,,,,,,
130081,,,10,-21.3405,99.9062,,,,,,,
130147,,,66,-51.7584,99.5127,,,,,,,
130186,,,39,10.0449,99.4893,,,,,,,
130208,,,22,2.2552,99.588,,,,,,,
130233,,,25,-8.3037,99.7644,,,,,,,
130243,,,10,-5.0324,99.609,,,,,,,
130263,,,20,-10.8097,99.1863,,,,,,,
130273,,,10,-9.9717,99.7407,,,,,,,
130293,,,20,-6.8253,99.6595,,,,,,,
130315,,,22,2.5045,98.9431,,,,,,,
130322,,,7,-7.4179,100.6839,,,,,,,
130328,,,6,-5.2188,99.2684,,,,,,,
130337,,,9,-2.1545,99.2059,,,,,,,
130415,,,78,-54.4553,99.4673,,,,,,,
130433,,,18,-2.9466,99.2211,,,,,,,
130442,,,9,-2.5513,96.5078,,,,,,,
130453,,,11,-0.439,99.383,,,,,,,
130461,,,8,2.6519,99.1555,,,,,,,
130467,,,6,-4.5311,99.1409,,,,,,,
130483,,,16,6.554,99.9129,,,,,,,
130493,,,10,-2.366,95.4464,,,,,,,
130500,,,,,,-127.3412,-64.513,327.1991,-127.3412,5.936,154.7859,2.5175
130503,,,10,-3.059,96.0322,,,,,,,
130515,,,12,-6.8259,95.5718,,,,,,,
130549,,,34,-35.4301,96.1315,,,,,,,
130560,,,11,-11.7751,96.3716,,,,,,,
130570,,,10,-15.9495,96.2228,,,,,,,
130582,,,12,2.1292,96.4746,,,,,,,
130594,,,12,-9.7939,95.6766,,,,,,,
130614,,,20,-40.714,96.3209,,,,,,,
130680,,,66,19.8834,96.2745,,,,,,,
130710,,,30,5.2835,96.1275,,,,,,,
130719,,,9,-8.8236,96.4277,,,,,,,
130738,,,19,7.6282,96.038,,,,,,,
130755,,,17,-2.1881,95.8062,,,,,,,
130769,,,14,-4.0143,96.7592,,,,,,,
130794,,,25,-9.9022,95.7108,,,,,,,
130833,,,39,-22.775,95.783,,,,,,,
130879,,,46,-101.0786,96.2767,,,,,,,
130897,,,18,6.2049,96.3009,,,,,,,
130918,,,21,-1.6182,96.4635,,,,,,,
130924,,,6,-4.8763,95.7341,,,,,,,
130944,,,20,-4.3978,96.1549,,,,,,,
130957,,,13,-6.1059,96.4421,,,,,,,
130975,,,18,-10.6499,96.0715,,,,,,,
130986,,,11,-16.3021,96.3308,,,,,,,
130994,,,8,-6.1781,95.9057,,,,,,,
131000,,,,,,-127.3262,-67.4516,430.1773,-127.3262,5.4322,109.8363,1.8294
131007,,,13,-1.8755,96.7364,,,,,,,
131019,,,12,-11.6287,96.3162,,,,,,,
131058,,,39,20.4102,96.369,,,,,,,
131073,,,15,-14.0208,96.046,,,,,,,
131089,,,16,0.3185,96.592,,,,,,,
131095,,,6,-4.3442,95.6279,,,,,,,
131114,,,19,-13.0091,96.2943,,,,,,,
131165,,,51,-29.3886,96.2515,,,,,,,
131176,,,11,-4.2221,96.5994,,,,,,,
131182,,,6,-4.1023,95.3515,,,,,,,
131204,,,22,-8.4333,96.4208,,,,,,,
131246,,,42,5.4726,96.4578,,,,,,,
131266,,,20,-15.4849,96.1701,,,,,,,
131287,,,21,-20.3524,99.0686,,,,,,,
131375,,,88,-30.0807,99.7893,,,,,,,
131390,,,15,-6.9073,100.4588,,,,,,,
131402,,,12,-13.7549,100.0212,,,,,,,
131419,,,17,-16.349,99.5655,,,,,,,
131431,,,12,-3.375,99.8674,,,,,,,
131489,,,58,-17.4965,99.6875,,,,,,,
131500,,,,,,-127.1008,-68.9242,353.062,-127.1008,5.2745,81.288,1.9932
131520,,,31,-28.032,97.4698,,,,,,,
131530,,,10,1.5251,96.0116,,,,,,,
131562,,,32,-24.6926,96.0609,,,,,,,
131586,,,24,-13.3092,96.1021,,,,,,,
131605,,,19,-2.2976,96.2089,,,,,,,
131623,,,18,-6.4748,95.4699,,,,,,,
131645,,,22,-10.9511,96.2171,,,,,,,
131655,,,10,-9.1647,96.1306,,,,,,,
131724,,,69,-73.0562,96.2251,,,,,,,
131746,,,22,-2.1846,96.5408,,,,,,,
131767,,,21,4.7827,96.2458,,,,,,,
131796,,,29,6.5731,96.1853,,,,,,,
131842,,,46,-29.6741,95.9884,,,,,,,
131888,,,46,-34.3098,96.2123,,,,,,,
131940,,,52,6.8247,96.1969,,,,,,,
131956,,,16,-1.6927,95.9932,,,,,,,
131982,,,26,-19.3889,96.1717,,,,,,,
131994,,,12,-18.6024,95.9533,,,,,,,
132000,,,,,,-127.4483,-64.5123,347.093,-127.4483,4.8477,93.1511,1.8355
132023,,,29,-40.7411,95.5989,,,,,,,
132059,,,36,-7.1646,96.0275,,,,,,,
132078,,,19,-7.1929,95.4242,,,,,,,
132500,,,,,,-126.9642,-64.5844,455.1663,-126.9642,5.6835,94.6729,1.9381
133000,,,,,,-127.1742,-64.0911,410.4732,-127.1742,5.3751,112.8265,1.8155
133078,,,1000,-1322.0398,98.1174,,,,,,,
133175,,,97,50.5133,99.8164,,,,,,,
133191,,,16,2.8706,99.2021,,,,,,,
133213,,,22,2.533,99.8591,,,,,,,
133221,,,8,-3.8575,98.864,,,,,,,
133235,,,14,-14.3948,100.1039,,,,,,,
133269,,,34,3.2344,99.9849,,,,,,,
133299,,,30,-12.7304,99.7404,,,,,,,
133306,,,7,-3.5977,99.6322,,,,,,,
133330,,,24,-1.2759,100.0591,,,,,,,
133500,,,,,,-127.2379,-64.1475,359.1799,-127.2379,6.901,86.7713,1.7742
134000,,,,,,-126.9145,-69.1583,369.7708,-126.9145,4.9325,79.2305,1.8924
134330,,,1000,-1226.414,99.5075,,,,,,,
134351,,,21,-2.9871,99.5513,,,,,,,
134385,,,34,-67.9623,99.623,,,,,,,
134400,,,15,0.5076,99.4343,,,,,,,
134441,,,41,-37.126,99.8192,,,,,,,
134480,,,39,-19.2298,99.0341,,,,,,,
134500,,,,,,-127.2839,-64.3447,355.1526,-127.2839,4.6953,102.1333,2.0554
134537,,,57,-75.7505,99.4115,,,,,,,
134557,,,20,-33.6214,99.2342,,,,,,,
134578,,,21,-29.7198,99.1195,,,,,,,
134601,,,23,-26.8051,99.1035,,,,,,,
134613,,,12,-1.909,99.9645,,,,,,,
134623,,,10,-4.899,99.9172,,,,,,,
134674,,,51,29.1781,98.8251,,,,,,,
134695,,,21,8.3384,96.3423,,,,,,,
134719,,,24,9.3625,96.445,,,,,,,
134744,,,25,-9.7238,95.9009,,,,,,,
134750,,,6,-4.3043,96.9774,,,,,,,
134760,,,10,-0.3442,95.6837,,,,,,,
134788,,,28,-2.3472,96.1983,,,,,,,
135000,,,,,,-127.4082,-66.0937,328.964,-127.4082,4.5505,84.3923,1.8805
135000,-6.362,23.8,,,,,,,,,,
135500,,,,,,-127.2181,-64.4427,356.6432,-127.2181,5.1356,51.4739,1.8904
135788,,,1000,-1132.5655,95.0657,,,,,,,
135797,,,9,-8.5125,95.7142,,,,,,,
135830,,,33,-32.1914,95.8711,,,,,,,
135843,,,13,-16.9625,96.0537,,,,,,,
135858,,,15,-12.2526,95.6363,,,,,,,
135881,,,23,2.2207,96.0812,,,,,,,
135910,,,29,-18.9033,95.6571,,,,,,,
135945,,,35,-26.3535,95.74,,,,,,,
135979,,,34,-12.5516,96.2301,,,,,,,
135987,,,8,1.7429,95.855,,,,,,,
136000,,,,,,-127.2271,-64.813,538.9413,-127.2271,4.3586,73.7519,2.6269
136024,,,37,-4.7055,95.9876,,,,,,,
136032,,,8,-2.823,97.0025,,,,,,,
136061,,,29,16.5373,96.4047,,,,,,,
136096,,,35,-24.1086,96.0798,,,,,,,
136137,,,41,-12.4196,96.1241,,,,,,,
136150,,,13,-1.1705,96.0331,,,,,,,
136163,,,13,-17.3348,95.1783,,,,,,,
136207,,,44,-14.3632,95.9542,,,,,,,
136224,,,17,-5.0843,96.0835,,,,,,,
136232,,,8,-2.7355,96.2731,,,,,,,
136253,,,21,-7.4954,96.336,,,,,,,
136265,,,12,-6.0927,96.4095,,,,,,,
136306,,,41,39.1695,96.8803,,,,,,,
136317,,,11,-6.3936,100.238,,,,,,,
136500,,,,,,-127.265,-66.2912,440.191,-127.265,4.5487,71.5481,1.7104
137000,,,,,,-127.335,-59.8248,460.6906,-127.335,5.7473,99.9291,2.0523
137317,,,1000,-1141.1818,96.4783,,,,,,,
137347,,,30,27.0208,95.9351,,,,,,,
137500,,,,,,-127.3803,-66.4264,451.4937,-127.3803,8.8071,73.4601,2.0958
138000,,,,,,-127.2302,-67.999,484.2975,-127.2302,4.3347,78.9681,1.982
138347,,,1000,-1092.6536,95.9518,,,,,,,
138361,,,14,5.398,96.4845,,,,,,,
138380,,,19,-5.0307,96.1184,,,,,,,
138442,,,62,33.8795,96.2322,,,,,,,
138470,,,28,12.6113,96.1362,,,,,,,
138488,,,18,2.3135,95.9597,,,,,,,
138500,,,,,,-127.383,-65.3648,467.2231,-127.383,4.4907,85.2504,2.0901
138509,,,21,10.9228,95.6609,,,,,,,
138550,,,41,36.5457,96.2212,,,,,,,
138583,,,33,29.2785,96.0965,,,,,,,
138610,,,27,-4.7022,96.0168,,,,,,,
138711,,,101,-71.1111,96.2377,,,,,,,
138726,,,15,-1.7741,94.6911,,,,,,,
138757,,,31,22.2123,96.4435,,,,,,,
138783,,,26,17.0095,96.0163,,,,,,,
138800,,,17,-0.0323,96.3291,,,,,,,
138821,,,21,6.9336,96.4006,,,,,,,
138833,,,12,-19.2227,95.5168,,,,,,,
138861,,,28,6.5859,96.5554,,,,,,,
138885,,,24,-6.5278,96.0578,,,,,,,
138894,,,9,1.13,96.0848,,,,,,,
138913,,,19,9.9484,96.2452,,,,,,,
138957,,,44,47.493,96.3314,,,,,,,
138985,,,28,5.3592,96.0702,,,,,,,
139000,,,,,,-127.396,-64.179,413.1881,-127.396,4.5241,81.8595,2.3538
139019,,,34,-11.8087,96.2644,,,,,,,
139029,,,10,-6.001,96.1412,,,,,,,
139043,,,14,-2.899,95.7794,,,,,,,
139089,,,46,0.1744,96.2591,,,,,,,
139095,,,6,-2.9032,95.427,,,,,,,
139121,,,26,27.4965,96.2281,,,,,,,
139149,,,28,19.7595,96.6901,,,,,,,
139500,,,,,,-127.4726,-63.5685,447.0786,-127.4726,4.3836,65.2999,1.9022
140000,,,,,,-127.3275,-60.8925,372.6555,-127.3275,4.2468,115.8676,1.7394
140000,-104.4881,127.7,,,,,,,,,,
140149,,,1000,-1003.6828,91.6849,,,,,,,
140165,,,16,-15.678,95.9641,,,,,,,
140173,,,8,-0.864,95.4675,,,,,,,
140190,,,17,3.0192,95.9746,,,,,,,
140209,,,19,-4.1996,95.8083,,,,,,,
140500,,,,,,-127.466,-61.9961,599.1652,-127.466,4.1968,97.4999,2.0415
141000,,,,,,-127.8347,-62.8199,405.7781,-127.8347,4.0136,83.1296,2.0484
141209,,,1000,-898.9582,96.163,,,,,,,
141257,,,48,2.7088,96.325,,,,,,,
141268,,,11,-11.2134,96.609,,,,,,,
141281,,,13,6.5643,95.9378,,,,,,,
141292,,,11,-7.9929,96.0888,,,,,,,
141320,,,28,15.3669,96.5181,,,,,,,
141341,,,21,3.309,96.0985,,,,,,,
141359,,,18,2.8371,96.3415,,,,,,,
141390,,,31,20.9333,96.1889,,,,,,,
141412,,,22,7.0128,96.1417,,,,,,,
141428,,,16,2.2767,96.6762,,,,,,,
141441,,,13,-1.8533,95.699,,,,,,,
141453,,,12,-6.3878,96.2994,,,,,,,
141469,,,16,3.4938,96.6019,,,,,,,
141481,,,12,-13.2725,96.1032,,,,,,,
141500,,,,,,-128.089,-62.2154,476.0901,-128.089,4.535,104.4877,2.7739
141503,,,22,14.3192,96.2712,,,,,,,
141512,,,9,-1.883,96.1656,,,,,,,
141588,,,76,-0.9289,96.0164,,,,,,,
142000,,,,,,-128.461,-62.2702,399.7475,-128.461,4.9244,99.4199,2.2305
142500,,,,,,-128.3292,-66.1869,441.3206,-128.3292,4.8844,99.3002,2.2446
142588,,,1000,-897.884,96.5584,,,,,,,
142600,,,12,-9.2524,96.2281,,,,,,,
142621,,,21,20.322,96.4085,,,,,,,
143000,,,,,,-128.1178,-67.4879,396.3859,-128.1178,7.4453,108.1583,1.9309
143500,,,,,,-127.2617,-65.4188,428.9358,-127.2617,5.9461,122.3916,2.4665
143621,,,1000,-749.028,96.3424,,,,,,,
143640,,,19,12.5422,96.3047,,,,,,,
143653,,,13,10.2652,95.6056,,,,,,,
143671,,,18,11.5938,96.218,,,,,,,
143719,,,48,26.568,96.1423,,,,,,,
143735,,,16,12.5641,95.9768,,,,,,,
143759,,,24,13.3116,96.0897,,,,,,,
143821,,,62,33.2942,96.0602,,,,,,,
143944,,,123,-17.1874,95.7468,,,,,,,
144000,,,,,,-128.04,-65.2644,652.0161,-128.04,4.3476,75.2347,1.8105
144005,,,61,12.1552,96.1258,,,,,,,
144021,,,16,8.808,96.0236,,,,,,,
144042,,,21,4.1431,96.4234,,,,,,,
144500,,,,,,-127.8994,-67.9436,348.2021,-127.8994,4.2951,83.5728,1.8206
145000,,,,,,-127.9882,-65.6833,505.6595,-127.9882,4.1835,64.7547,2.0725
145000,-51.6971,135.9,,,,,,,,,,
145042,,,1000,-871.8086,92.3254,,,,,,,
145055,,,13,-2.9609,99.8421,,,,,,,
145069,,,14,1.8475,99.7121,,,,,,,
145085,,,16,2.8833,99.8329,,,,,,,
145124,,,39,25.0526,99.7951,,,,,,,
145157,,,33,26.0651,99.7591,,,,,,,
145205,,,48,15.691,99.045,,,,,,,
145221,,,16,6.8939,99.579,,,,,,,
145243,,,22,15.3299,98.9372,,,,,,,
145302,,,59,56.0429,99.6795,,,,,,,
145348,,,46,12.9338,100.0268,,,,,,,
145361,,,13,-3.8095,99.7977,,,,,,,
145388,,,27,12.9075,99.832,,,,,,,
145394,,,6,-4.9104,99.3299,,,,,,,
145430,,,36,12.8675,100.0609,,,,,,,
145480,,,50,61.2296,99.6385,,,,,,,
145499,,,19,3.0474,99.8477,,,,,,,
