env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
2800000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,591.8308
2810000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0002,0.0,591.9865
2820000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,594.3148
2830000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,589.5723
2840000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,588.7316
2850000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,591.1856
2860000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,588.9686
2870000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,590.2103
2880000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,585.3505
2890000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,589.9791
2900000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,588.5979
2910000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,587.6937
2920000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,587.4834
2930000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,585.1094
2940000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,587.9891
2950000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,584.7001
2960000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,587.4074
2970000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,582.4895
2980000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,581.2006
2990000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,579.3406
3000000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,585.7866
3010000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,583.8723
3020000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,582.9932
3030000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,580.3188
3040000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,584.0725
3050000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,584.3017
3060000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,582.039
3070000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,577.1564
3080000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0002,0.0,582.8379
3090000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,580.2257
3100000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,579.6253
3110000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,577.5501
3120000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,573.8712
3130000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,579.1447
3140000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,576.8219
3150000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,579.3946
3160000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,574.0506
3170000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,576.7819
3180000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,576.6987
3190000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,579.6274
3200000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,576.6337
3210000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0002,0.0,574.329
