env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
530000,0.9113,14.2,1.0,-0.0873,11.9904,0.4796,0.275,0.001,614.0126
540000,0.9119,14.1,1.0,-0.0456,11.7925,0.5012,0.2753,0.001,615.2519
550000,0.9094,14.5,1.0,-0.0042,12.2699,0.5227,0.2758,0.001,616.0337
560000,0.9331,10.7,1.0,0.009,12.0627,0.5296,0.2757,0.001,615.124
570000,0.9169,13.3,1.0,-0.0398,12.2399,0.5043,0.2762,0.001,614.1389
580000,0.91,14.4,1.0,-0.0162,12.1212,0.5164,0.2765,0.001,615.1776
590000,0.9219,12.5,1.0,0.0647,12.3609,0.5587,0.2768,0.001,612.7726
600000,0.9062,15.0,1.0,0.1326,12.4844,0.5943,0.2771,0.001,613.7931
610000,0.9269,11.7,1.0,0.0574,12.0773,0.5543,0.2772,0.001,614.1551
620000,0.9219,12.5,1.0,0.067,12.2549,0.56,0.2773,0.001,612.9079
630000,0.9206,12.7,1.0,0.1354,12.3916,0.5948,0.2779,0.001,610.7969
640000,0.905,15.2,1.0,0.1137,12.0482,0.5831,0.2776,0.001,611.1019
650000,0.9225,12.4,1.0,0.0885,12.5628,0.5716,0.2783,0.001,608.5999
660000,0.8981,16.3,1.0,0.1389,12.7389,0.5975,0.2784,0.001,605.5387
670000,0.9287,11.4,1.0,0.0994,12.0627,0.5754,0.2785,0.001,607.1676
680000,0.9106,14.3,1.0,0.1698,12.6263,0.6136,0.2787,0.001,607.9059
690000,0.9163,13.4,1.0,0.1805,12.4069,0.6191,0.2797,0.0011,608.0439
700000,0.9337,10.6,1.0,0.1687,12.6743,0.6134,0.2793,0.001,603.144
710000,0.8962,16.6,1.0,0.1619,11.9904,0.6079,0.2797,0.001,606.7731
720000,0.9306,11.1,1.0,0.1721,11.9332,0.6134,0.28,0.001,607.5657
730000,0.9119,14.1,1.0,0.2405,11.919,0.6484,0.2798,0.001,602.244
740000,0.9006,15.9,1.0,0.2826,12.3305,0.6708,0.2801,0.001,604.2923
750000,0.9019,15.7,1.0,0.2185,12.2699,0.638,0.2804,0.001,606.3271
760000,0.9213,12.6,1.0,0.2827,12.3457,0.6716,0.2805,0.001,601.1584
770000,0.9125,14.0,1.0,0.279,12.5156,0.6696,0.2807,0.0009,605.2294
780000,0.9356,10.3,1.0,0.2719,12.3305,0.6658,0.281,0.0009,602.8781
790000,0.93,11.2,1.0,0.2764,12.3457,0.6679,0.2812,0.0009,603.5685
800000,0.9263,11.8,1.0,0.2631,12.3762,0.6609,0.2811,0.0009,603.3999
810000,0.9156,13.5,1.0,0.2836,12.5156,0.6721,0.2818,0.0009,601.8114
820000,0.9375,10.0,1.0,0.4,12.6743,0.7326,0.2816,0.0009,604.2162
830000,0.9212,12.6,1.0,0.3153,12.3609,0.6885,0.2819,0.0009,603.7993
840000,0.9069,14.9,1.0,0.3686,12.4378,0.7152,0.2823,0.0009,601.8472
850000,0.9263,11.8,1.0,0.3663,12.6263,0.7146,0.2823,0.0009,602.37
860000,0.9187,13.0,1.0,0.3698,12.5945,0.7166,0.2831,0.001,603.3045
870000,0.9244,12.1,1.0,0.3638,12.7065,0.7141,0.2827,0.0009,602.8907
880000,0.9375,10.0,1.0,0.3267,12.3457,0.6938,0.2833,0.0009,604.6231
890000,0.9225,12.4,1.0,0.3533,12.2549,0.7071,0.2832,0.0009,602.3517
900000,0.9231,12.3,1.0,0.4009,12.4378,0.7326,0.2836,0.0009,598.6965
910000,0.9187,13.0,1.0,0.4169,12.87,0.7413,0.2839,0.0009,598.7967
920000,0.9138,13.8,1.0,0.4073,12.6263,0.7361,0.2842,0.0009,598.7035
930000,0.9025,15.6,1.0,0.4452,12.7714,0.7561,0.2843,0.0009,597.8304
940000,0.9131,13.9,1.0,0.4971,12.7065,0.7827,0.2843,0.0009,596.1202
950000,0.915,13.6,1.0,0.4359,12.5786,0.7509,0.2844,0.0009,595.8536
960000,0.9137,13.8,1.0,0.4654,13.0039,0.7672,0.2848,0.001,597.3015
970000,0.925,12.0,1.0,0.4626,12.4688,0.7643,0.2852,0.0009,593.5251
980000,0.9225,12.4,1.0,0.4723,12.4224,0.7689,0.2849,0.0009,591.7412
990000,0.9244,12.1,1.0,0.5021,12.5313,0.7845,0.2852,0.0009,593.2766
1000000,0.9031,15.5,1.0,0.4947,12.5313,0.7807,0.2852,0.0009,594.1326
1010000,0.9069,14.9,1.0,0.5056,12.5313,0.787,0.2855,0.0009,593.1681
1020000,0.9044,15.3,1.0,0.4741,12.3001,0.77,0.2861,0.0009,592.3688
1030000,0.9313,11.0,1.0,0.5233,12.7389,0.7962,0.2862,0.0009,592.4707
1040000,0.9275,11.6,1.0,0.4704,12.7226,0.7684,0.2863,0.0013,591.2299
