env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
91000,,,0.3486,0.913,0.1208,-403.9238,7.5072,0.0567,-0.2399,3.3195,290.5827,5.8124,,,
91000,,,,,,,,,,,,,1000,5468.4658,81.2962
91500,,,0.3511,0.9251,0.1245,-401.7564,5.4213,0.0563,-0.2398,3.5407,430.6901,3.4386,,,
92000,,,0.3312,0.9046,0.1039,-406.97,5.3223,0.0571,-0.214,3.356,372.9382,2.8263,,,
92000,,,,,,,,,,,,,1000,5502.8489,80.3144
92500,,,0.3404,0.9087,0.1156,-404.4026,5.4105,0.0554,-0.2359,3.1562,242.6947,4.0751,,,
93000,,,0.3401,0.9187,0.1155,-413.0183,4.5083,0.0552,-0.2339,3.3968,219.9716,2.3073,,,
93000,,,,,,,,,,,,,1000,5457.7592,80.3963
93500,,,0.349,0.9263,0.1151,-410.3135,5.6094,0.0597,-0.2297,3.944,311.2709,4.9758,,,
94000,,,0.3474,0.9229,0.1156,-416.3536,5.5016,0.0584,-0.2334,3.1744,375.9988,3.6323,,,
94000,,,,,,,,,,,,,1000,5597.293,80.6047
94500,,,0.3496,0.9185,0.1186,-414.4852,6.5602,0.0584,-0.2384,3.5986,275.6947,3.5072,,,
95000,,,0.3399,0.9109,0.1188,-409.942,3.8645,0.0541,-0.2409,3.7895,419.2059,2.9385,,,
95000,5871.1769,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,5720.8524,72.2008
95500,,,0.3438,0.9156,0.1211,-423.0201,7.5432,0.0545,-0.2424,4.102,284.2451,4.3679,,,
96000,,,0.3499,0.9207,0.1224,-417.2242,4.4355,0.0569,-0.2454,3.7345,247.7821,2.0113,,,
96000,,,,,,,,,,,,,1000,5688.628,82.0493
96500,,,0.3415,0.9134,0.113,-419.4872,5.3257,0.0571,-0.2291,4.7501,278.0715,3.8283,,,
97000,,,0.3492,0.9122,0.1208,-414.6057,3.9724,0.0575,-0.2363,3.0144,186.6655,3.5084,,,
97000,,,,,,,,,,,,,1000,3323.5635,81.2414
97500,,,0.3453,0.9254,0.1173,-423.6828,6.7315,0.0569,-0.2348,3.331,210.8331,6.071,,,
98000,,,0.3371,0.9205,0.1113,-428.57,5.5893,0.0563,-0.2225,4.0715,262.4993,4.8236,,,
98000,,,,,,,,,,,,,1000,5769.7164,82.2508
98500,,,0.3373,0.9334,0.1122,-429.7639,6.7553,0.0554,-0.2214,5.0918,475.3148,5.6354,,,
99000,,,0.3283,0.9129,0.1085,-437.7725,4.7708,0.0533,-0.2187,4.8678,279.1388,2.5282,,,
99000,,,,,,,,,,,,,1000,5644.5293,81.8944
99500,,,0.3354,0.9186,0.1144,-431.5497,4.736,0.0535,-0.2239,4.1521,192.7175,3.1016,,,
100000,,,0.3393,0.9263,0.1158,-440.5565,4.6534,0.0547,-0.2292,7.3721,360.6339,3.7101,,,
100000,5960.0834,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,5784.2831,74.1845
100500,,,0.335,0.9197,0.114,-438.3937,5.899,0.0536,-0.2249,3.3427,184.2574,3.9598,,,
101000,,,0.3306,0.9077,0.1118,-438.5786,6.8175,0.0526,-0.2278,3.1439,375.2271,3.7463,,,
101000,,,,,,,,,,,,,1000,5834.7647,79.9084
101500,,,0.3298,0.9203,0.1108,-449.4115,4.6876,0.0524,-0.2207,5.476,226.6238,3.5899,,,
102000,,,0.3298,0.9014,0.1128,-448.2434,6.1792,0.0519,-0.2239,4.5013,600.8691,5.453,,,
102000,,,,,,,,,,,,,1000,5929.487,80.4553
102500,,,0.3345,0.9324,0.1134,-445.072,5.7834,0.0533,-0.2273,3.6212,365.5837,4.8585,,,
103000,,,0.3168,0.9039,0.1069,-459.6882,4.6125,0.0493,-0.2123,3.5439,345.0136,3.6184,,,
103000,,,,,,,,,,,,,1000,5969.6082,82.696
103500,,,0.3207,0.9069,0.1105,-453.0887,5.2386,0.0489,-0.2213,5.7528,566.5051,2.8885,,,
104000,,,0.3196,0.9243,0.1127,-448.0645,4.8046,0.0474,-0.2213,4.2532,458.6718,4.2268,,,
104000,,,,,,,,,,,,,1000,5966.9674,81.9213
104500,,,0.3185,0.9174,0.1104,-461.2589,5.8042,0.0484,-0.2232,4.386,431.1168,5.768,,,
105000,,,0.322,0.9076,0.0951,-462.3191,4.8538,0.0569,-0.1865,4.2991,748.0319,2.1841,,,
105000,6108.7461,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,5720.5729,70.8914
105500,,,0.3161,0.9204,0.1041,-471.5997,4.7877,0.0493,-0.2068,4.2084,230.4406,2.7301,,,
106000,,,0.3136,0.9231,0.1014,-468.5357,7.3694,0.0497,-0.1977,3.1329,308.1149,4.2928,,,
106000,,,,,,,,,,,,,1000,5882.3406,82.3537
106500,,,0.3183,0.9185,0.1011,-475.2588,4.6629,0.0516,-0.2002,4.033,233.6375,3.0672,,,
107000,,,0.3221,0.9159,0.1048,-466.1495,5.92,0.0524,-0.211,3.956,271.4773,3.8634,,,
107000,,,,,,,,,,,,,1000,5871.2049,80.5489
107500,,,0.3194,0.9154,0.1118,-472.3574,5.0461,0.0479,-0.22,3.4903,309.177,5.3843,,,
108000,,,0.3182,0.9142,0.1047,-476.4629,4.3841,0.0506,-0.2046,3.8045,521.1738,3.0032,,,
108000,,,,,,,,,,,,,1000,5876.7785,80.3499
108500,,,0.3158,0.9183,0.1049,-487.562,7.4898,0.0491,-0.2105,3.7864,283.7611,5.2717,,,
109000,,,0.3081,0.9012,0.0822,-489.0847,7.4356,0.0553,-0.1513,3.5786,242.3652,6.1341,,,
109000,,,,,,,,,,,,,1000,5968.3282,80.1898
109500,,,0.3104,0.9062,0.1067,-483.9881,6.7154,0.0463,-0.2175,3.5489,205.4902,4.3941,,,
110000,,,0.314,0.9178,0.3766,-493.8629,7.1461,0.0113,-0.6702,3.7506,161.5487,3.6084,,,
110000,6192.04,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,5672.9349,71.7517
110500,,,0.304,0.9155,0.1014,-491.1446,4.644,0.046,-0.2006,3.1665,269.8294,3.4148,,,
111000,,,0.2979,0.9123,0.0967,-489.8691,7.138,0.0455,-0.1962,6.043,508.2424,5.1244,,,
111000,,,,,,,,,,,,,1000,5796.0386,80.4103
111500,,,0.297,0.9125,0.1001,-497.9066,8.4412,0.0435,-0.203,3.7797,390.5077,4.2035,,,
112000,,,0.2982,0.9116,0.103,-496.1019,6.7256,0.0426,-0.2094,3.9813,415.9381,6.494,,,
112000,,,,,,,,,,,,,1000,6145.245,80.2592
112500,,,0.2865,0.9012,0.0963,-508.3922,4.3679,0.0402,-0.1931,4.1563,754.3528,3.4373,,,
113000,,,0.3024,0.9072,0.1008,-496.5968,5.2984,0.0452,-0.1972,4.243,635.1584,3.5864,,,
113000,,,,,,,,,,,,,1000,6407.5818,82.3775
113500,,,0.2957,0.8989,0.0986,-499.7165,6.3372,0.0434,-0.199,3.2266,284.201,3.9436,,,
114000,,,0.2905,0.902,0.0995,-505.386,6.0807,0.0411,-0.197,3.7865,484.8735,4.0992,,,
114000,,,,,,,,,,,,,1000,5961.9795,80.5379
114500,,,0.2879,0.9063,0.0971,-509.2604,5.6801,0.0406,-0.191,3.8144,255.2997,3.5382,,,
115000,,,0.2869,0.9032,0.0964,-516.5535,4.5828,0.0409,-0.1909,3.5542,382.5034,3.5819,,,
115000,6686.6551,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,6288.2039,73.5297
115500,,,0.2855,0.9072,0.094,-518.2206,5.5354,0.0411,-0.1883,3.5562,310.4834,3.1758,,,
116000,,,0.2849,0.9036,0.0964,-512.7097,5.6427,0.0401,-0.1924,5.5525,551.9659,4.8791,,,
116000,,,,,,,,,,,,,1000,6356.4207,81.2118
116500,,,0.2896,0.9037,0.0959,-512.1327,4.534,0.0421,-0.1942,14.7813,423.4052,3.607,,,
117000,,,0.2957,0.9046,0.0974,-513.7546,5.388,0.0439,-0.1947,3.858,460.8506,3.3915,,,
117000,,,,,,,,,,,,,1000,6580.3711,80.7693
117500,,,0.2921,0.8964,0.0996,-517.2495,6.0102,0.0417,-0.1962,4.1535,612.2843,3.0461,,,
118000,,,0.2908,0.9066,0.0963,-521.6483,4.9656,0.042,-0.1911,4.2321,385.2896,4.2258,,,
118000,,,,,,,,,,,,,1000,6509.5054,82.4761
118500,,,0.2917,0.891,0.0981,-523.3403,8.4554,0.0422,-0.1909,5.298,830.8819,7.159,,,
119000,,,0.2925,0.9069,0.0968,-522.8256,4.3552,0.0433,-0.1936,6.9398,296.6998,4.2378,,,
119000,,,,,,,,,,,,,1000,6554.9245,80.6595
119500,,,0.2978,0.9049,0.098,-523.218,5.9165,0.0449,-0.1938,3.899,210.6238,4.3942,,,
120000,,,0.2899,0.8962,0.0921,-533.2781,4.8505,0.0438,-0.1839,4.8469,443.7764,4.5341,,,
120000,6358.5476,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,6433.9803,75.9094
120500,,,0.2922,0.905,0.0949,-532.6034,5.2272,0.0433,-0.187,4.3015,342.2201,3.4075,,,
121000,,,0.287,0.8946,0.0928,-537.313,6.8904,0.0421,-0.1867,4.5625,473.0694,4.4164,,,
121000,,,,,,,,,,,,,1000,6601.9954,83.4737
121500,,,0.2857,0.8908,0.0912,-537.2922,4.6271,0.0424,-0.1842,6.2127,603.9988,5.3631,,,
122000,,,0.2882,0.896,0.0955,-544.1188,6.584,0.0419,-0.1866,4.2895,531.3617,4.988,,,
122000,,,,,,,,,,,,,1000,4544.6716,80.1831
122500,,,0.2822,0.8932,0.0924,-542.5057,5.792,0.0407,-0.1817,5.5883,413.0975,2.8513,,,
123000,,,0.2844,0.9043,0.0921,-542.0994,6.5643,0.0416,-0.1827,12.6815,412.2229,4.8444,,,
123000,,,,,,,,,,,,,1000,6405.5859,81.2101
123500,,,0.2869,0.8991,0.0955,-544.9285,5.4811,0.0416,-0.1898,6.9517,514.3998,5.2287,,,
124000,,,0.2869,0.8972,0.0925,-553.5215,6.7648,0.0425,-0.1834,20.7971,374.8102,3.3937,,,
124000,,,,,,,,,,,,,1000,6751.8872,84.0273
124500,,,0.2846,0.8898,0.0915,-552.0212,6.7561,0.042,-0.1844,5.6071,623.2242,5.0431,,,
125000,,,0.2767,0.8922,0.0876,-558.9219,6.0433,0.0401,-0.174,7.8399,585.8872,6.414,,,
125000,5722.1251,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,6709.2845,71.854
125500,,,0.2757,0.8871,0.0755,-558.2267,6.6694,0.0445,-0.1476,6.6323,574.514,4.8619,,,
126000,,,0.2788,0.9006,0.1103,-565.0531,5.4976,0.033,-0.2309,5.5967,274.6887,4.8097,,,
126000,,,,,,,,,,,,,1000,7205.4334,81.3334
126500,,,0.2759,0.8865,0.0882,-565.0188,4.7589,0.0399,-0.1758,8.035,437.3607,2.5194,,,
127000,,,0.2799,0.8929,0.0949,-568.4658,6.8575,0.0394,-0.1881,5.136,381.6429,6.2548,,,
127000,,,,,,,,,,,,,1000,7260.5157,81.1687
127500,,,0.2907,0.9047,0.0969,-567.4188,5.9666,0.0425,-0.1921,5.4959,316.2094,3.9237,,,
128000,,,0.2864,0.8929,0.0941,-571.6844,7.7612,0.0415,-0.1889,7.8869,594.9056,5.2545,,,
128000,,,,,,,,,,,,,1000,6887.0786,80.4773
128500,,,0.2856,0.9002,0.0945,-571.8043,6.9875,0.0413,-0.1894,7.2491,797.3656,6.5758,,,
129000,,,0.2798,0.8903,0.092,-580.1075,6.1522,0.0403,-0.1794,7.3006,498.6321,5.7309,,,
129000,,,,,,,,,,,,,1000,7219.2906,82.3696
129500,,,0.2779,0.904,0.0893,-584.447,9.4838,0.04,-0.1797,7.0188,272.3167,7.3259,,,
130000,,,0.2845,0.9019,0.0933,-583.6114,5.5701,0.0413,-0.1892,7.9158,998.3708,3.1866,,,
130000,7499.4178,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,7034.489,71.5762
130500,,,0.2825,0.8869,0.0939,-589.916,9.7432,0.0405,-0.1872,6.5198,402.2338,5.077,,,
131000,,,0.2784,0.889,0.0873,-589.7336,8.3487,0.0409,-0.1735,6.4864,261.3124,4.5772,,,
131000,,,,,,,,,,,,,1000,7228.46,82.4645
131500,,,0.2816,0.9003,0.0921,-591.2174,5.4906,0.041,-0.1881,6.8741,662.6823,5.9024,,,
132000,,,0.2817,0.8944,0.0904,-591.0967,7.8064,0.0412,-0.1864,8.3165,553.5191,5.0744,,,
132000,,,,,,,,,,,,,1000,7090.0843,81.1867
132500,,,0.2848,0.8955,0.0919,-601.4686,6.9381,0.0417,-0.1828,11.0384,863.938,5.9576,,,
133000,,,0.2915,0.8917,0.0954,-592.6566,6.6048,0.0441,-0.1931,7.8359,1054.1285,5.6894,,,
133000,,,,,,,,,,,,,1000,7315.0919,80.2461
133500,,,0.2922,0.9037,0.0946,-599.5554,8.2333,0.0435,-0.1904,8.8707,409.4844,5.6267,,,
134000,,,0.2801,0.8984,0.0918,-604.4006,8.3211,0.0404,-0.1774,8.4522,726.6315,5.8426,,,
134000,,,,,,,,,,,,,1000,7461.0964,80.1952
134500,,,0.2778,0.8811,0.0886,-606.1946,6.8949,0.0413,-0.181,6.8915,240.4339,5.1589,,,
135000,,,0.2818,0.8905,0.0896,-608.795,7.5318,0.0419,-0.1813,6.8479,562.8629,8.0974,,,
135000,7619.4692,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,7434.6195,74.3703
135500,,,0.2876,0.9019,0.0928,-611.3625,5.5099,0.0429,-0.1795,7.1741,545.2173,4.6325,,,
136000,,,0.2866,0.8897,0.0905,-615.038,7.9191,0.0436,-0.1802,9.1805,467.3532,5.7117,,,
136000,,,,,,,,,,,,,1000,7464.1602,81.2861
136500,,,0.2804,0.8935,0.0886,-619.4164,7.6925,0.0416,-0.1742,7.2447,362.014,6.7452,,,
137000,,,0.2784,0.8906,0.0876,-620.2694,5.6513,0.0413,-0.1751,7.6883,286.4827,4.8753,,,
137000,,,,,,,,,,,,,1000,7574.6377,80.5686
137500,,,0.2841,0.8808,0.0903,-621.325,8.6429,0.0421,-0.1828,10.285,863.3331,5.2165,,,
138000,,,0.2926,0.8967,0.081,-622.232,7.2789,0.0492,-0.1554,7.3192,442.924,9.9449,,,
138000,,,,,,,,,,,,,1000,7806.3761,82.0222
138500,,,0.2902,0.8947,0.0958,-623.6734,7.1637,0.0428,-0.1876,7.4944,717.021,4.5952,,,
139000,,,0.291,0.8964,0.095,-626.8848,10.0396,0.0439,-0.1912,8.5874,265.1123,4.0459,,,
139000,,,,,,,,,,,,,1000,7691.1774,86.0557
139500,,,0.2876,0.888,0.094,-629.3192,7.1844,0.0425,-0.1873,6.594,449.794,3.5639,,,
140000,,,0.2827,0.8881,0.093,-637.7417,6.3168,0.0413,-0.1827,8.1139,1049.4773,3.309,,,
140000,8371.6241,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,7741.1927,71.8621
140500,,,0.2835,0.8869,0.0927,-638.0817,5.6201,0.0413,-0.1855,7.5506,951.7935,4.6589,,,
141000,,,0.2813,0.8873,0.0906,-644.5773,6.6609,0.0412,-0.1795,7.7771,840.9238,7.0374,,,
141000,,,,,,,,,,,,,1000,8054.3795,80.8921
141500,,,0.2827,0.8901,0.0899,-644.1495,5.8846,0.0423,-0.1778,7.5471,725.8671,4.4368,,,
142000,,,0.2854,0.8841,0.0926,-645.2276,9.6682,0.0426,-0.1852,9.2186,1109.0647,6.5385,,,
142000,,,,,,,,,,,,,1000,5304.9719,81.598
142500,,,0.2853,0.8942,0.0911,-648.3927,8.5562,0.0425,-0.1795,24.7529,544.1208,6.4946,,,
143000,,,0.2857,0.8876,0.0929,-652.7674,6.4139,0.0424,-0.1832,9.0356,905.1512,3.631,,,
143000,,,,,,,,,,,,,1000,8140.0184,81.3889
143500,,,0.2888,0.8899,0.0936,-650.491,7.3172,0.0432,-0.1834,9.3486,945.105,4.5125,,,
144000,,,0.2835,0.8952,0.0903,-656.5062,5.6963,0.0427,-0.1819,7.7409,700.1484,3.2835,,,
144000,,,,,,,,,,,,,1000,7849.2578,80.4646
144500,,,0.2895,0.8984,0.0934,-653.7563,7.9724,0.044,-0.1891,9.3125,618.8254,6.0323,,,
145000,,,0.2902,0.8987,0.0936,-657.415,6.0652,0.0434,-0.1904,11.4759,664.3214,6.1162,,,
145000,8208.1074,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,8157.051,71.914
145500,,,0.2805,0.8934,0.0913,-662.2383,10.2025,0.0405,-0.1799,6.88,343.3284,6.4717,,,
146000,,,0.2859,0.8998,0.0944,-664.7723,10.689,0.0426,-0.1863,8.4031,607.1606,6.7907,,,
146000,,,,,,,,,,,,,1000,7992.4084,79.7935
146500,,,0.2804,0.8871,0.0886,-666.9197,7.5338,0.0418,-0.1796,9.246,584.981,5.6717,,,
147000,,,0.2905,0.9108,0.0954,-665.2008,10.1482,0.0436,-0.1896,10.249,813.1376,7.5026,,,
147000,,,,,,,,,,,,,1000,8270.7476,81.4071
147500,,,0.2842,0.9066,0.092,-671.6453,10.0034,0.0422,-0.1832,9.931,841.4911,4.2443,,,
148000,,,0.283,0.8951,0.0925,-675.6899,7.9292,0.0417,-0.1868,8.3371,426.8476,5.1504,,,
148000,,,,,,,,,,,,,1000,8114.5012,79.9594
148500,,,0.2887,0.903,0.0939,-680.8364,9.0091,0.0432,-0.1883,9.5669,412.5619,4.3607,,,
149000,,,0.2795,0.8936,0.0886,-685.6664,6.1439,0.0415,-0.1784,8.3926,554.3112,6.5628,,,
149000,,,,,,,,,,,,,1000,8176.7525,82.2368
149500,,,0.2819,0.9059,0.0908,-688.9396,11.169,0.042,-0.1797,9.324,970.3276,7.0423,,,
150000,,,0.2824,0.888,0.0902,-691.6203,10.3255,0.0426,-0.1843,11.3206,1166.7703,6.0303,,,
150000,8672.7088,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,8568.7798,71.7482
150500,,,0.2816,0.8913,0.0905,-690.2958,8.4556,0.042,-0.1795,11.8955,434.5842,4.9383,,,
151000,,,0.2806,0.9107,0.0864,-696.3178,12.4415,0.0429,-0.1738,11.6974,1260.5753,8.3347,,,
151000,,,,,,,,,,,,,1000,8291.6562,82.0171
151500,,,0.278,0.8807,0.0853,-701.6015,7.7905,0.0422,-0.1753,9.4224,379.0156,6.7702,,,
152000,,,0.2817,0.894,0.0917,-699.7379,12.7489,0.0416,-0.1841,11.9033,1348.7804,8.2277,,,
152000,,,,,,,,,,,,,1000,8572.0342,83.7626
152500,,,0.2794,0.9014,0.0906,-703.7371,8.9442,0.0408,-0.1806,11.2527,1256.3451,5.0439,,,
153000,,,0.2899,0.8971,0.094,-705.0806,7.3819,0.0436,-0.1846,9.9373,1008.7633,3.8415,,,
153000,,,,,,,,,,,,,1000,8693.1785,83.1426
153500,,,0.2877,0.9025,0.0911,-710.144,9.4652,0.0442,-0.1824,11.735,851.0424,5.455,,,
154000,,,0.2847,0.8957,0.0925,-710.1973,5.3972,0.0424,-0.1848,9.7825,642.3453,6.2945,,,
154000,,,,,,,,,,,,,1000,8607.7387,80.805
154500,,,0.2814,0.9007,0.0906,-713.5697,9.4165,0.0419,-0.1831,10.034,475.9545,9.5777,,,
155000,,,0.2756,0.9044,0.0896,-713.8084,9.9665,0.0395,-0.1812,10.5666,1434.4464,6.6575,,,
155000,9230.0327,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,8577.2573,72.1504
155500,,,0.2758,0.903,0.0884,-718.7213,13.5779,0.0399,-0.1724,11.4588,608.0189,9.9337,,,
156000,,,0.2764,0.8932,0.0903,-722.9684,7.7167,0.04,-0.1767,12.1702,1272.3569,4.6177,,,
156000,,,,,,,,,,,,,1000,6045.8261,82.3143
156500,,,0.2782,0.895,0.0898,-723.7814,11.4836,0.0407,-0.1778,10.3424,1295.1899,5.1766,,,
157000,,,0.2782,0.9037,0.0878,-721.9347,6.6162,0.0411,-0.173,18.5807,3065.9678,6.5636,,,
157000,,,,,,,,,,,,,1000,8928.3963,80.8352
157500,,,0.2804,0.9066,0.0912,-730.8049,9.0687,0.0408,-0.1801,10.8239,1386.437,4.3576,,,
158000,,,0.287,0.9006,0.0912,-725.4074,12.0316,0.0441,-0.1838,13.8394,1385.9639,4.4653,,,
158000,,,,,,,,,,,,,1000,8636.5316,81.5187
158500,,,0.2775,0.9157,0.0876,-729.916,6.6176,0.0414,-0.1765,12.0475,1869.4315,4.543,,,
159000,,,0.2795,0.9049,0.0904,-735.0722,10.4655,0.0415,-0.1868,15.0196,1005.8318,11.7324,,,
159000,,,,,,,,,,,,,1000,7979.6974,83.5386
159500,,,0.2732,0.9,0.088,-738.3503,15.6174,0.0391,-0.1765,14.0389,987.1174,8.3933,,,
160000,,,0.273,0.8874,0.0908,-742.8699,9.8782,0.0384,-0.1749,14.8307,1784.2029,5.8853,,,
160000,9393.0719,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,8621.9039,75.8403
160500,,,0.268,0.8926,0.0855,-753.5349,8.9379,0.0379,-0.1728,14.727,1432.5964,6.6178,,,
161000,,,0.271,0.9113,0.0864,-752.8673,8.5178,0.039,-0.1712,11.0762,762.4402,10.0545,,,
161000,,,,,,,,,,,,,1000,8689.7189,80.8039
161500,,,0.2739,0.9026,0.0899,-750.2277,13.3273,0.0389,-0.1757,12.0091,700.9646,6.2517,,,
162000,,,0.2686,0.9151,0.0854,-758.2233,10.5458,0.0387,-0.1704,17.1333,2169.5828,8.1658,,,
162000,,,,,,,,,,,,,1000,8936.6758,85.9971
162500,,,0.2613,0.9001,0.0801,-762.0735,11.2621,0.0378,-0.1614,17.0041,866.944,4.8001,,,
163000,,,0.2655,0.8955,0.0858,-765.6849,6.1315,0.0371,-0.1723,22.9475,2604.7661,6.799,,,
163000,,,,,,,,,,,,,1000,8499.3,81.5767
163500,,,0.2666,0.9139,0.0883,-762.0901,11.7627,0.0368,-0.1752,11.0999,1071.6609,12.1414,,,
164000,,,0.2716,0.9144,0.0883,-764.2866,6.4173,0.0387,-0.1771,13.5486,947.9578,8.0585,,,
164000,,,,,,,,,,,,,1000,8935.937,84.7379
164500,,,0.2642,0.9001,0.0838,-768.4347,7.6549,0.0374,-0.1679,11.9332,852.3944,7.9644,,,
165000,,,0.2597,0.9095,0.0818,-772.369,10.2119,0.036,-0.1647,13.6476,2564.248,7.3217,,,
165000,9492.3165,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,8926.4019,71.9446
165500,,,0.2644,0.9109,0.0865,-769.2827,11.611,0.0368,-0.1718,14.2186,1994.5242,7.9061,,,
166000,,,0.261,0.9046,0.0833,-778.5997,14.3715,0.0371,-0.1661,15.2698,1198.8917,8.298,,,
166000,,,,,,,,,,,,,1000,8970.7853,80.6515
166500,,,0.2652,0.9163,0.0852,-783.1291,8.9103,0.0372,-0.1699,14.957,1112.5038,5.3276,,,
167000,,,0.265,0.8995,0.0848,-784.8323,9.347,0.0372,-0.1699,15.3356,1837.3761,7.6431,,,
167000,,,,,,,,,,,,,1000,9136.2548,80.1835
167500,,,0.278,0.9156,0.0904,-780.4949,11.0917,0.0406,-0.1786,12.1647,774.2991,7.9973,,,
168000,,,0.264,0.9153,0.0922,-789.2961,8.6382,0.0339,-0.1804,12.9862,700.1291,10.7299,,,
168000,,,,,,,,,,,,,1000,9023.7164,80.0462
168500,,,0.2657,0.9074,0.0863,-795.2941,6.315,0.0371,-0.1719,14.9336,674.2203,7.9024,,,
169000,,,0.2628,0.898,0.0855,-794.9636,11.3176,0.0361,-0.169,88.7259,1800.9272,9.6763,,,
169000,,,,,,,,,,,,,1000,9354.6229,80.3464
169500,,,0.2612,0.9073,0.0827,-795.4134,6.6121,0.0363,-0.1682,10.9381,996.1284,4.4892,,,
170000,,,0.2649,0.9104,0.0869,-802.1069,13.7527,0.0366,-0.1739,65.9188,2280.2246,9.6542,,,
170000,9895.4559,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,9370.1396,71.7373
170500,,,0.2595,0.9059,0.0856,-800.3431,13.7194,0.0348,-0.1683,14.6436,531.9528,10.3612,,,
171000,,,0.2565,0.9,0.084,-803.3312,9.564,0.0342,-0.1698,14.1532,1522.698,5.3291,,,
171000,,,,,,,,,,,,,1000,8560.0206,80.4597
171500,,,0.2582,0.898,0.0807,-810.4042,9.7262,0.036,-0.1643,11.9593,1303.4425,6.9971,,,
172000,,,0.2602,0.9173,0.0843,-811.4241,11.1429,0.0355,-0.1685,17.5821,937.4393,6.0282,,,
172000,,,,,,,,,,,,,1000,9392.2839,80.6975
172500,,,0.2638,0.9054,0.0863,-811.0781,9.0072,0.0362,-0.17,11.9123,832.9459,9.266,,,
173000,,,0.2597,0.9111,0.0835,-815.5001,8.7856,0.0354,-0.169,13.4936,1519.6299,5.5097,,,
173000,,,,,,,,,,,,,1000,9226.8506,80.7291
173500,,,0.2613,0.9056,0.0834,-819.9011,8.3459,0.0361,-0.1703,14.1696,892.3668,5.1378,,,
174000,,,0.2691,0.9093,0.0898,-817.3441,8.1774,0.0374,-0.1779,13.549,2159.0288,6.6132,,,
174000,,,,,,,,,,,,,1000,9556.7881,83.9666
174500,,,0.268,0.9087,0.0874,-823.6086,8.9478,0.0373,-0.1737,14.9588,1578.6681,5.8045,,,
175000,,,0.2735,0.917,0.0912,-828.4523,14.8113,0.038,-0.1799,20.0769,1427.2129,7.7347,,,
175000,9974.1901,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,9287.0303,72.5693
175500,,,0.259,0.908,0.0866,-835.8445,9.3369,0.0341,-0.1731,12.0598,609.0557,10.5019,,,
176000,,,0.265,0.9063,0.0848,-831.4639,15.1695,0.0367,-0.1712,13.8372,1355.9716,12.7049,,,
176000,,,,,,,,,,,,,1000,9112.5637,81.7068
176500,,,0.2675,0.9257,0.0887,-830.6866,10.4626,0.0365,-0.1732,14.9878,1399.5656,5.7986,,,
177000,,,0.2644,0.9042,0.086,-834.1921,12.1525,0.0367,-0.1715,13.4356,695.18,8.5194,,,
177000,,,,,,,,,,,,,1000,9247.8906,82.5803
177500,,,0.26,0.9144,0.0847,-843.5086,14.1173,0.0349,-0.1727,12.7824,741.6193,7.9348,,,
178000,,,0.2697,0.9085,0.087,-838.0485,21.7091,0.0382,-0.176,19.5451,3027.9038,15.5597,,,
178000,,,,,,,,,,,,,1000,9438.82,82.7698
178500,,,0.2646,0.9138,0.0894,-849.9434,7.9939,0.0351,-0.1792,13.6199,841.9573,8.642,,,
179000,,,0.2594,0.9046,0.085,-851.5639,8.7364,0.0348,-0.1727,14.9845,954.5962,10.0787,,,
179000,,,,,,,,,,,,,1000,9749.5273,83.305
179500,,,0.2649,0.9119,0.0873,-846.8003,15.7869,0.0367,-0.1749,14.1733,1092.1713,12.6689,,,
180000,,,0.2663,0.9039,0.0875,-852.3602,10.4581,0.0364,-0.1756,16.4341,535.6231,7.836,,,
180000,9754.887,1000.0,,,,,,,,,,,,,
180000,,,,,,,,,,,,,1000,8785.1662,74.6392
180500,,,0.2732,0.9325,0.0898,-850.8896,16.1382,0.039,-0.1815,21.0823,2931.478,9.2469,,,
181000,,,0.2759,0.9288,0.0922,-859.7273,18.1735,0.0386,-0.1791,12.6491,719.0635,11.8653,,,
181000,,,,,,,,,,,,,1000,9424.2212,82.1725
181500,,,0.2681,0.9138,0.0911,-858.3848,7.0606,0.0358,-0.1791,14.3976,1483.6343,6.7546,,,
