env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
1700000,0.9589,14.8,1.0,0.9521,17.2414,1.0,0.0132,0.0012,232.2089
1710000,0.9578,15.2,1.0,0.953,16.9492,1.0,0.0131,0.0012,235.0012
1720000,0.9572,15.4,1.0,0.9529,16.9492,1.0,0.013,0.0012,242.0626
1730000,0.9561,15.8,1.0,0.9529,16.9205,1.0,0.0131,0.0012,244.9426
1740000,0.9592,14.7,1.0,0.9514,17.4825,1.0,0.0136,0.0013,243.9069
1750000,0.9564,15.7,1.0,0.953,16.9205,1.0,0.0134,0.0013,250.1444
1760000,0.9544,16.4,1.0,0.9538,16.6389,1.0,0.0131,0.0013,248.9065
1770000,0.9578,15.2,1.0,0.9535,16.7785,1.0,0.0131,0.0012,247.2217
1780000,0.9589,14.8,1.0,0.953,16.9205,1.0,0.0135,0.0012,249.3823
1790000,0.9589,14.8,1.0,0.9535,16.7224,1.0,0.0129,0.0012,249.4973
1800000,0.9539,16.6,1.0,0.9513,17.5439,1.0,0.0162,0.0012,243.8845
1810000,0.9594,14.6,1.0,0.9489,18.3824,1.0,0.0137,0.0013,252.088
1820000,0.8583,47.4,0.9,0.9475,18.9036,1.0,0.0211,0.0013,249.299
1830000,0.9553,16.1,1.0,0.9446,19.9601,1.0,0.0143,0.0012,245.4083
1840000,0.0936,293.9,0.1,0.9396,22.1239,0.9978,0.1299,0.0014,242.0232
1850000,0.9561,15.8,1.0,0.9302,24.2718,0.9903,0.0164,0.0014,244.2711
1860000,0.8642,45.3,0.9,0.9483,18.797,1.0,0.0168,0.0013,247.0906
1870000,0.9514,17.5,1.0,0.9436,20.0401,0.998,0.0151,0.0013,250.665
1880000,0.9553,16.1,1.0,0.9483,18.622,1.0,0.0198,0.0013,239.9263
1890000,0.9531,16.9,1.0,0.9498,18.0505,1.0,0.0132,0.0012,244.7214
1900000,0.2642,239.7,0.3,0.9484,18.5874,0.9981,0.146,0.0012,242.4296
1910000,0.8411,53.6,0.9,0.5806,140.8451,0.6761,0.0265,0.0016,246.5835
1920000,0.7644,77.6,0.8,0.9188,29.0698,0.9942,0.0153,0.0014,244.9583
