env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
12213,,,60,301.8896,79.015,,,,,,,,,
12294,,,81,430.3242,78.9365,,,,,,,,,
12313,,,19,93.2843,79.1817,,,,,,,,,
12341,,,28,140.7513,79.412,,,,,,,,,
12382,,,41,196.1113,79.0586,,,,,,,,,
12405,,,23,116.0316,79.0812,,,,,,,,,
12476,,,71,321.5026,78.6202,,,,,,,,,
12500,,,,,,0.8206,0.6041,0.0673,-288.675,55.4149,0.6351,20598.3711,72064.125,6.5181
12516,,,40,190.9522,79.043,,,,,,,,,
12571,,,55,289.4376,79.0147,,,,,,,,,
12605,,,34,164.3841,79.2905,,,,,,,,,
12633,,,28,143.7973,78.9195,,,,,,,,,
12709,,,76,404.7239,79.0718,,,,,,,,,
12738,,,29,152.2419,78.4094,,,,,,,,,
12792,,,54,238.0886,78.9392,,,,,,,,,
12828,,,36,189.6166,79.0395,,,,,,,,,
12853,,,25,124.2223,81.7204,,,,,,,,,
12883,,,30,154.9521,84.3094,,,,,,,,,
12928,,,45,228.4465,79.1104,,,,,,,,,
12958,,,30,151.3242,78.9855,,,,,,,,,
13000,,,,,,0.695,0.6044,0.0496,-410.4487,31.9465,0.4515,5428.4941,36075.4531,3.2245
13018,,,60,269.7171,78.745,,,,,,,,,
13051,,,33,165.8621,78.875,,,,,,,,,
13115,,,64,299.0778,78.9024,,,,,,,,,
13170,,,55,287.6795,78.7074,,,,,,,,,
13263,,,93,460.2933,78.7203,,,,,,,,,
13297,,,34,157.1082,78.953,,,,,,,,,
13343,,,46,199.9996,78.7843,,,,,,,,,
13362,,,19,93.6661,78.9503,,,,,,,,,
13382,,,20,94.7854,79.0572,,,,,,,,,
13427,,,45,246.8847,78.6521,,,,,,,,,
13458,,,31,164.5573,78.8924,,,,,,,,,
13500,,,,,,0.7342,0.6104,0.056,-450.9688,22.0624,0.5084,1225.795,1852.9359,4.9769
13507,,,49,237.0779,78.8677,,,,,,,,,
13527,,,20,99.4571,79.2261,,,,,,,,,
13589,,,62,339.0785,78.9838,,,,,,,,,
13612,,,23,116.9212,78.9586,,,,,,,,,
13641,,,29,145.4396,78.7047,,,,,,,,,
13660,,,19,93.1399,78.7898,,,,,,,,,
13678,,,18,85.4743,78.9061,,,,,,,,,
13719,,,41,200.5179,78.7495,,,,,,,,,
13756,,,37,193.908,78.6923,,,,,,,,,
13813,,,57,300.965,78.7531,,,,,,,,,
13849,,,36,191.2132,79.0309,,,,,,,,,
13898,,,49,264.2718,78.3383,,,,,,,,,
13953,,,55,292.6962,78.9528,,,,,,,,,
13979,,,26,127.0748,78.8483,,,,,,,,,
14000,,,,,,0.718,0.6066,0.0524,-490.6809,108.0575,0.4846,2526.8374,5993.4546,8.2769
14022,,,43,224.9846,78.7786,,,,,,,,,
14094,,,72,358.011,78.6859,,,,,,,,,
14153,,,59,300.0751,78.8063,,,,,,,,,
14194,,,41,193.3839,78.6158,,,,,,,,,
14247,,,53,246.0308,74.8714,,,,,,,,,
14273,,,26,119.6601,78.9617,,,,,,,,,
14320,,,47,234.8994,79.0578,,,,,,,,,
14387,,,67,312.4475,78.8367,,,,,,,,,
14441,,,54,278.9293,78.7166,,,,,,,,,
14497,,,56,300.2617,78.9554,,,,,,,,,
14500,,,,,,0.7372,0.6139,0.0562,-513.3398,68.5706,0.5133,2166.2104,7182.4648,5.1268
14538,,,41,184.9577,78.9581,,,,,,,,,
14618,,,80,428.833,78.2432,,,,,,,,,
14658,,,40,181.7238,77.7255,,,,,,,,,
14699,,,41,214.0516,78.2131,,,,,,,,,
14715,,,16,76.3344,78.2888,,,,,,,,,
14731,,,16,75.9493,77.9316,,,,,,,,,
14774,,,43,234.8701,77.5672,,,,,,,,,
14832,,,58,307.7089,77.7561,,,,,,,,,
14869,,,37,162.8091,77.9136,,,,,,,,,
14922,,,53,267.7307,77.8171,,,,,,,,,
14958,,,36,162.1743,78.201,,,,,,,,,
14983,,,25,128.3152,77.9204,,,,,,,,,
15000,,,,,,0.7836,0.6171,0.0617,-447.3405,41.3809,0.5942,49352.4531,139140.7031,3.4548
15000,262.5015,48.4,,,,,,,,,,,,
