env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
2670000,0.9561,15.8,1.0,0.9548,16.2866,1.0,0.0016,0.0013,659.4519
2680000,0.9575,15.3,1.0,0.9538,16.6113,1.0,0.0016,0.0014,660.2008
2690000,0.9569,15.5,1.0,0.954,16.5563,1.0,0.0016,0.0013,660.0617
2700000,0.9581,15.1,1.0,0.9534,16.7785,1.0,0.0016,0.0013,655.8465
2710000,0.9575,15.3,1.0,0.9537,16.6667,1.0,0.0016,0.0013,660.896
2720000,0.9542,16.5,1.0,0.9546,16.3399,1.0,0.0016,0.0013,656.9309
2730000,0.9575,15.3,1.0,0.954,16.5837,1.0,0.0016,0.0013,658.0622
2740000,0.9547,16.3,1.0,0.9537,16.6667,1.0,0.0016,0.0013,657.4761
2750000,0.9594,14.6,1.0,0.9549,16.2075,1.0,0.0016,0.0013,657.9876
2760000,0.9556,16.0,1.0,0.9538,16.6113,1.0,0.0016,0.0013,655.8015
2770000,0.9567,15.6,1.0,0.953,16.9205,1.0,0.0016,0.0013,652.76
2780000,0.9589,14.8,1.0,0.9537,16.6945,1.0,0.0016,0.0013,653.2899
2790000,0.9564,15.7,1.0,0.9541,16.5289,1.0,0.0016,0.0013,654.3161
2800000,0.9564,15.7,1.0,0.9545,16.3666,1.0,0.0016,0.0013,656.6148
2810000,0.8583,47.4,0.9,0.954,16.5563,1.0,0.0016,0.0013,653.0122
2820000,0.9572,15.4,1.0,0.955,16.1812,1.0,0.0016,0.0013,648.5701
2830000,0.9589,14.8,1.0,0.9541,16.5563,1.0,0.0015,0.0013,649.8696
2840000,0.9592,14.7,1.0,0.9539,16.6113,1.0,0.0015,0.0013,648.0245
2850000,0.9578,15.2,1.0,0.9541,16.5017,1.0,0.0015,0.0013,655.2581
2860000,0.9547,16.3,1.0,0.9529,16.9492,1.0,0.0015,0.0013,652.1613
2870000,0.9575,15.3,1.0,0.9543,16.4474,1.0,0.0015,0.0013,650.1269
2880000,0.9536,16.7,1.0,0.9546,16.3399,1.0,0.0015,0.0013,658.3651
2890000,0.9583,15.0,1.0,0.954,16.5563,1.0,0.0015,0.0013,648.1831
2900000,0.9581,15.1,1.0,0.9548,16.2866,1.0,0.0015,0.0013,646.065
2910000,0.9594,14.6,1.0,0.9541,16.5289,1.0,0.0015,0.0012,650.1212
2920000,0.96,14.4,1.0,0.9543,16.4474,1.0,0.0015,0.0012,644.6067
2930000,0.955,16.2,1.0,0.9544,16.4204,1.0,0.0015,0.0013,646.7688
2940000,0.9606,14.2,1.0,0.9545,16.3934,1.0,0.0015,0.0012,647.8791
2950000,0.9536,16.7,1.0,0.9545,16.3934,1.0,0.0015,0.0012,647.9681
2960000,0.9569,15.5,1.0,0.9546,16.3399,1.0,0.0015,0.0012,645.8147
2970000,0.9572,15.4,1.0,0.9542,16.5017,1.0,0.0015,0.0012,645.6137
2980000,0.9586,14.9,1.0,0.9543,16.4474,1.0,0.0015,0.0013,643.9763
2990000,0.8183,61.8,0.9,0.9542,16.4745,1.0,0.0015,0.0012,645.5823
3000000,0.9531,16.9,1.0,0.9538,16.6667,1.0,0.0015,0.0012,642.2668
3010000,0.9606,14.2,1.0,0.9546,16.3132,1.0,0.0015,0.0012,644.2197
3020000,0.9575,15.3,1.0,0.9547,16.3399,1.0,0.0015,0.0012,645.29
3030000,0.9567,15.6,1.0,0.955,16.1812,1.0,0.0015,0.0012,641.5456
3040000,0.9564,15.7,1.0,0.9555,16.0256,1.0,0.0015,0.0012,637.9927
3050000,0.9586,14.9,1.0,0.9543,16.4474,1.0,0.0015,0.0012,636.6235
3060000,0.9561,15.8,1.0,0.9544,16.4474,1.0,0.0015,0.0012,636.0757
3070000,0.9564,15.7,1.0,0.9547,16.2866,1.0,0.0015,0.0012,643.4323
3080000,0.9558,15.9,1.0,0.9541,16.5289,1.0,0.0015,0.0012,633.9797
3090000,0.9528,17.0,1.0,0.9554,16.0772,1.0,0.0015,0.0012,636.0778
