env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
1710000,0.9633,10.2,1.0,0.9599,11.1359,1.0,0.001,0.0012,574.929
1720000,0.9626,10.4,1.0,0.9603,11.0375,1.0,0.001,0.0012,573.2559
1730000,0.9662,9.4,1.0,0.9604,11.0132,1.0,0.001,0.0012,575.0245
1740000,0.9658,9.5,1.0,0.96,11.1111,1.0,0.001,0.0012,576.6423
1750000,0.96,11.1,1.0,0.9604,11.0132,1.0,0.001,0.0012,574.4102
1760000,0.964,10.0,1.0,0.9605,10.9769,1.0,0.001,0.0011,573.9555
1770000,0.9669,9.2,1.0,0.9603,11.0254,1.0,0.001,0.0012,571.4261
1780000,0.9644,9.9,1.0,0.9606,10.9409,1.0,0.001,0.0012,574.8555
1790000,0.9633,10.2,1.0,0.9609,10.8696,1.0,0.001,0.0011,573.7448
1800000,0.9654,9.6,1.0,0.9607,10.929,1.0,0.001,0.0012,570.7848
1810000,0.9654,9.6,1.0,0.961,10.8342,1.0,0.001,0.0011,570.2552
1820000,0.96,11.1,1.0,0.96,11.1111,1.0,0.001,0.0011,569.2185
1830000,0.9626,10.4,1.0,0.961,10.846,1.0,0.0009,0.0011,571.6518
1840000,0.9611,10.8,1.0,0.9608,10.8932,1.0,0.0009,0.0011,569.7895
1850000,0.9557,12.3,1.0,0.9605,10.9769,1.0,0.0009,0.0011,570.399
1860000,0.9644,9.9,1.0,0.9601,11.0865,1.0,0.0009,0.0011,566.6141
1870000,0.9665,9.3,1.0,0.9602,11.0619,1.0,0.0009,0.0011,563.9298
1880000,0.9662,9.4,1.0,0.9611,10.7875,1.0,0.0009,0.0011,569.6373
1890000,0.9615,10.7,1.0,0.9605,10.989,1.0,0.0009,0.0011,570.1962
1900000,0.9633,10.2,1.0,0.961,10.8342,1.0,0.0009,0.0011,567.0598
1910000,0.9629,10.3,1.0,0.9605,10.9769,1.0,0.0009,0.0011,568.9909
1920000,0.964,10.0,1.0,0.9601,11.0865,1.0,0.0009,0.0011,568.7267
1930000,0.964,10.0,1.0,0.961,10.8225,1.0,0.0009,0.0011,565.5038
1940000,0.9633,10.2,1.0,0.9607,10.929,1.0,0.0009,0.001,564.9999
1950000,0.964,10.0,1.0,0.9608,10.8814,1.0,0.0009,0.001,566.2074
1960000,0.9629,10.3,1.0,0.9605,10.9769,1.0,0.0009,0.001,566.5678
1970000,0.9651,9.7,1.0,0.9607,10.9051,1.0,0.0009,0.001,568.3314
1980000,0.9669,9.2,1.0,0.9607,10.917,1.0,0.0009,0.001,569.5242
1990000,0.9683,8.8,1.0,0.9609,10.8578,1.0,0.0009,0.001,567.5612
2000000,0.9651,9.7,1.0,0.9604,11.0132,1.0,0.0009,0.001,564.7062
2010000,0.9636,10.1,1.0,0.9619,10.582,1.0,0.0009,0.001,561.114
2020000,0.9651,9.7,1.0,0.9604,11.0011,1.0,0.0009,0.001,564.5437
2030000,0.9644,9.9,1.0,0.9613,10.7411,1.0,0.0009,0.001,562.7605
2040000,0.9629,10.3,1.0,0.9616,10.6724,1.0,0.0009,0.001,562.3798
2050000,0.9651,9.7,1.0,0.961,10.846,1.0,0.0009,0.001,560.6653
2060000,0.9636,10.1,1.0,0.9606,10.9409,1.0,0.0009,0.001,562.6364
2070000,0.9626,10.4,1.0,0.9611,10.7991,1.0,0.0009,0.001,558.9045
2080000,0.9644,9.9,1.0,0.9609,10.8696,1.0,0.0009,0.001,559.0305
2090000,0.9528,13.1,1.0,0.9607,10.929,1.0,0.0009,0.001,563.0935
2100000,0.9676,9.0,1.0,0.9607,10.929,1.0,0.0009,0.001,562.0948
2110000,0.9636,10.1,1.0,0.9607,10.9051,1.0,0.0009,0.001,560.0608
2120000,0.9662,9.4,1.0,0.9606,10.9409,1.0,0.0008,0.001,559.2247
2130000,0.9644,9.9,1.0,0.9615,10.6952,1.0,0.0008,0.001,558.6059
2140000,0.9633,10.2,1.0,0.9613,10.7411,1.0,0.0008,0.001,558.2055
2150000,0.9647,9.8,1.0,0.9611,10.7991,1.0,0.0008,0.0009,558.3773
2160000,0.9644,9.9,1.0,0.9609,10.8578,1.0,0.0008,0.001,553.7832
2170000,0.9636,10.1,1.0,0.961,10.8342,1.0,0.0008,0.001,554.2126
2180000,0.9622,10.5,1.0,0.9616,10.6724,1.0,0.0008,0.0009,555.4374
2190000,0.9644,9.9,1.0,0.9612,10.7759,1.0,0.0008,0.001,554.915
2200000,0.9654,9.6,1.0,0.9609,10.8578,1.0,0.0008,0.0009,552.5238
2210000,0.9618,10.6,1.0,0.9608,10.8814,1.0,0.0008,0.0009,553.2567
2220000,0.9597,11.2,1.0,0.9606,10.9409,1.0,0.0008,0.0009,553.3816
2230000,0.9615,10.7,1.0,0.9611,10.8108,1.0,0.0008,0.0009,549.1106
