env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
89000,,,,,,50,50,29,40.656,98.8373,51.2252,-44.1823,124.298,293.2927,4.4455,88.0135,2.1068
89500,,,,,,50,50,29,37.8476,97.434,51.8784,-44.1823,123.9582,230.0465,4.8103,119.7778,1.6951
89738,,,1000,-1098.572,70.5528,,,,,,,,,,,,
89876,,,138,47.6875,69.7826,,,,,,,,,,,,
89931,,,55,7.6836,69.5783,,,,,,,,,,,,
90000,,,,,,50,50,29,42.9255,97.1284,52.513,-44.1823,126.478,243.8082,4.2927,100.146,1.933
90000,57.5637,61.9,,,,,,,,,,,,,,,
90011,,,80,52.8807,54.6626,,,,,,,,,,,,
90231,,,220,139.0668,69.2437,,,,,,,,,,,,
90361,,,130,141.8853,69.8361,,,,,,,,,,,,
90408,,,47,65.2138,70.0519,,,,,,,,,,,,
90494,,,86,70.3382,70.0478,,,,,,,,,,,,
90500,,,,,,50,50,29,38.4025,97.4347,53.2992,-44.1823,122.9815,234.0358,4.2789,68.9965,2.1012
90504,,,10,3.4341,69.8722,,,,,,,,,,,,
90563,,,59,62.6069,70.0068,,,,,,,,,,,,
90589,,,26,26.6365,68.6484,,,,,,,,,,,,
90640,,,51,36.8512,69.7752,,,,,,,,,,,,
90676,,,36,35.8081,69.9057,,,,,,,,,,,,
90698,,,22,11.2956,70.0003,,,,,,,,,,,,
90714,,,16,12.7199,68.0374,,,,,,,,,,,,
90801,,,87,19.2981,69.2147,,,,,,,,,,,,
90828,,,27,31.4386,69.6415,,,,,,,,,,,,
90838,,,10,-3.3515,69.4848,,,,,,,,,,,,
90877,,,39,11.1669,69.7467,,,,,,,,,,,,
90969,,,92,25.8413,69.3145,,,,,,,,,,,,
91000,,,,,,50,50,29,35.8302,99.1206,53.9398,-44.1823,119.3743,243.975,3.9093,62.1757,1.7309
91061,,,92,88.061,69.7166,,,,,,,,,,,,
91099,,,38,44.8692,69.4767,,,,,,,,,,,,
91132,,,33,22.0871,69.6936,,,,,,,,,,,,
91226,,,94,26.25,69.5355,,,,,,,,,,,,
91257,,,31,43.1999,69.9536,,,,,,,,,,,,
91352,,,95,77.6236,69.642,,,,,,,,,,,,
91442,,,90,34.6717,69.565,,,,,,,,,,,,
91493,,,51,36.6394,69.5259,,,,,,,,,,,,
91500,,,,,,50,50,29,39.1494,97.1239,54.7182,-44.1823,122.2548,200.1515,4.9567,100.4928,1.9604
91694,,,201,172.065,69.5396,,,,,,,,,,,,
91744,,,50,15.5959,70.1414,,,,,,,,,,,,
91867,,,123,136.6119,71.3174,,,,,,,,,,,,
91904,,,37,14.2808,69.6821,,,,,,,,,,,,
91977,,,73,74.1822,69.5495,,,,,,,,,,,,
91991,,,14,13.3362,69.4845,,,,,,,,,,,,
92000,,,,,,50,50,29,43.0419,97.5256,52.0103,-44.1823,126.917,252.4634,4.0136,73.0555,1.732
92097,,,106,55.5851,71.0809,,,,,,,,,,,,
92169,,,72,74.0728,72.2686,,,,,,,,,,,,
92202,,,33,38.2128,73.2983,,,,,,,,,,,,
92247,,,45,44.2519,70.841,,,,,,,,,,,,
92345,,,98,107.4103,69.7935,,,,,,,,,,,,
92372,,,27,6.536,69.9846,,,,,,,,,,,,
92411,,,39,-13.2317,69.643,,,,,,,,,,,,
92469,,,58,64.5154,71.9964,,,,,,,,,,,,
92500,,,,,,50,50,29,40.153,96.6288,51.6785,-44.1823,123.2107,187.4939,4.8043,105.5001,1.8623
92510,,,41,26.9581,72.7259,,,,,,,,,,,,
92534,,,24,-0.2811,72.7657,,,,,,,,,,,,
93000,,,,,,50,50,29,37.0555,98.706,53.7533,-44.1823,123.1844,236.129,4.2705,117.4593,1.8937
93500,,,,,,50,50,29,39.8614,96.9822,52.0747,-44.1823,122.619,202.6998,3.867,90.817,2.0379
93534,,,1000,-877.4831,70.7409,,,,,,,,,,,,
93633,,,99,90.1961,70.4809,,,,,,,,,,,,
93723,,,90,90.3022,70.3357,,,,,,,,,,,,
93733,,,10,6.8841,70.1284,,,,,,,,,,,,
93817,,,84,112.9267,70.3249,,,,,,,,,,,,
94000,,,,,,50,50,29,37.6066,97.1661,50.8767,-44.1823,123.9667,257.9699,3.4824,69.8683,1.9103
94500,,,,,,50,50,29,41.2892,96.0571,50.1971,-44.1823,125.3068,282.51,4.046,93.303,1.6988
94817,,,1000,-795.5122,70.4203,,,,,,,,,,,,
95000,,,,,,50,50,29,43.1077,96.4355,51.3328,-44.1823,121.574,192.9984,3.8212,69.7733,1.7496
95000,35.6878,167.4,,,,,,,,,,,,,,,
95024,,,207,228.8111,54.0602,,,,,,,,,,,,
95075,,,51,2.4985,72.3901,,,,,,,,,,,,
95179,,,104,81.3312,69.1956,,,,,,,,,,,,
95293,,,114,109.7952,69.5694,,,,,,,,,,,,
95353,,,60,79.4193,70.2895,,,,,,,,,,,,
95401,,,48,44.5632,70.075,,,,,,,,,,,,
95416,,,15,6.1513,70.5144,,,,,,,,,,,,
95500,,,,,,50,50,29,38.5658,98.8286,53.366,-44.1823,125.6916,190.1252,4.3645,99.4952,2.2466
96000,,,,,,50,50,29,37.4617,96.1263,53.2242,-44.1823,118.5544,191.5551,4.1203,71.8206,1.6546
96416,,,1000,-757.8094,70.4066,,,,,,,,,,,,
96472,,,56,80.8135,69.8473,,,,,,,,,,,,
96500,,,,,,50,50,29,34.8568,98.5473,53.9179,-44.1823,122.8512,217.0177,4.3791,80.0874,2.0016
96566,,,94,105.3253,70.0724,,,,,,,,,,,,
96651,,,85,117.8345,70.1406,,,,,,,,,,,,
96701,,,50,44.5735,70.244,,,,,,,,,,,,
96735,,,34,62.0623,69.9836,,,,,,,,,,,,
96790,,,55,54.5232,69.9823,,,,,,,,,,,,
97000,,,,,,50,50,29,36.6351,96.185,50.4744,-44.1823,117.6773,250.8058,3.8063,81.3179,1.731
97500,,,,,,50,50,29,39.3801,94.7884,51.8006,-44.1823,119.1448,188.8538,4.2731,107.3321,1.9737
97790,,,1000,-498.3351,70.4534,,,,,,,,,,,,
97815,,,25,0.7307,71.5499,,,,,,,,,,,,
97855,,,40,29.2486,70.2068,,,,,,,,,,,,
98000,,,,,,50,50,29,37.4611,98.5669,51.9969,-44.1823,118.6868,277.2383,3.9356,68.4117,1.7944
98039,,,184,308.1207,70.102,,,,,,,,,,,,
98311,,,272,372.4166,69.827,,,,,,,,,,,,
98331,,,20,22.1792,69.7451,,,,,,,,,,,,
98419,,,88,127.8002,70.2515,,,,,,,,,,,,
98473,,,54,89.9975,69.9366,,,,,,,,,,,,
98500,,,,,,50,50,29,36.2621,96.4997,52.9136,-44.1823,115.8942,197.2434,4.4314,105.0809,2.02
98604,,,131,198.1067,69.7097,,,,,,,,,,,,
98652,,,48,64.2399,70.071,,,,,,,,,,,,
99000,,,,,,50,50,29,37.5965,96.5742,51.2375,-44.1823,121.7888,233.543,5.3694,82.2838,1.8417
99002,,,350,483.321,69.771,,,,,,,,,,,,
99066,,,64,69.9562,69.4621,,,,,,,,,,,,
99154,,,88,100.1025,69.2759,,,,,,,,,,,,
99500,,,,,,50,50,29,39.2151,95.6892,50.1259,-44.1823,119.0553,235.4265,5.4111,87.5902,1.8784
99504,,,350,396.4796,69.6895,,,,,,,,,,,,
99633,,,129,194.0086,69.4817,,,,,,,,,,,,
99989,,,356,348.8465,69.791,,,,,,,,,,,,
100000,,,,,,50,50,29,40.0128,94.388,50.0928,-44.1823,120.444,235.9014,4.5191,103.5921,1.844
100000,327.0673,238.4,,,,,,,,,,,,,,,
100068,,,79,95.5313,33.3441,,,,,,,,,,,,
100429,,,361,432.6453,73.582,,,,,,,,,,,,
100475,,,46,55.5417,73.6498,,,,,,,,,,,,
100500,,,,,,50,50,29,35.1622,96.0377,51.9916,-44.1823,116.8151,207.0648,4.0597,71.688,1.8727
100860,,,385,574.4489,73.5644,,,,,,,,,,,,
101000,,,,,,50,50,29,34.8453,95.1606,48.4132,-44.1823,113.007,276.37,4.6518,91.9167,1.9671
101178,,,318,444.3639,73.4707,,,,,,,,,,,,
101269,,,91,113.9207,70.5886,,,,,,,,,,,,
101309,,,40,50.0959,71.3416,,,,,,,,,,,,
101346,,,37,56.4168,73.5269,,,,,,,,,,,,
101455,,,109,159.0319,73.4979,,,,,,,,,,,,
101500,,,,,,50,50,29,36.0849,94.0238,49.618,-44.1823,111.9452,196.0048,4.6198,93.7473,1.9028
101624,,,169,230.9492,73.4466,,,,,,,,,,,,
101710,,,86,167.1351,73.4037,,,,,,,,,,,,
101795,,,85,150.2945,73.5103,,,,,,,,,,,,
102000,,,,,,50,50,29,36.5496,96.7908,53.3926,-44.1823,114.6528,225.7095,4.3248,143.3484,1.966
102183,,,388,592.9986,73.4056,,,,,,,,,,,,
102211,,,28,38.7454,73.6402,,,,,,,,,,,,
102272,,,61,104.312,73.4663,,,,,,,,,,,,
102500,,,,,,50,50,29,35.1822,96.9543,54.5226,-44.1823,113.5402,199.6559,5.0098,91.5433,1.7139
102662,,,390,515.0209,73.4167,,,,,,,,,,,,
103000,,,,,,50,50,29,37.9422,94.2291,50.3696,-44.1823,114.5746,222.538,5.3336,116.7956,1.887
103500,,,,,,50,50,29,35.2604,94.8535,51.3506,-44.1823,110.9497,206.8124,4.4433,102.4506,1.7869
103525,,,863,1333.5486,73.49,,,,,,,,,,,,
103970,,,445,562.7416,73.441,,,,,,,,,,,,
104000,,,,,,50,50,29,36.7589,93.327,48.5519,-44.1823,107.2353,229.4544,5.0347,81.801,1.8061
104290,,,320,318.2677,73.3942,,,,,,,,,,,,
104500,,,,,,50,50,29,33.7738,94.6022,49.2587,-44.1823,106.2023,250.1275,4.4889,99.7059,1.7321
104895,,,605,1001.9003,71.511,,,,,,,,,,,,
105000,,,,,,50,50,29,32.631,97.2976,53.6863,-44.1823,105.696,231.1055,5.9651,82.8196,1.7663
105000,683.8423,459.4,,,,,,,,,,,,,,,
105146,,,251,409.5005,41.8245,,,,,,,,,,,,
105500,,,,,,50,50,29,36.9273,94.4326,50.4007,-44.1823,105.283,226.4151,6.5479,100.0578,2.2665
106000,,,,,,50,50,29,37.1678,95.7108,51.1342,-44.1823,104.9708,192.9387,6.7301,93.9879,1.9392
106146,,,1000,36.8845,71.2078,,,,,,,,,,,,
106500,,,,,,50,50,29,34.5731,95.6345,52.5027,-44.1823,104.6677,189.2715,7.1006,126.8983,2.2511
107000,,,,,,50,50,29,35.4635,94.3168,51.9296,-44.1823,100.369,189.6108,6.2506,82.6168,2.1742
107146,,,1000,-72.5719,72.514,,,,,,,,,,,,
107500,,,,,,50,50,29,36.6953,91.6368,49.4116,-44.1823,100.7433,209.0842,5.9145,115.4023,2.0402
108000,,,,,,50,50,29,33.4393,92.5662,46.2467,-44.1823,96.2542,290.7276,6.7754,120.1375,2.0294
108146,,,1000,1602.2496,70.8486,,,,,,,,,,,,
108290,,,144,172.5059,70.5795,,,,,,,,,,,,
108500,,,,,,50,50,29,31.9075,94.9729,50.9569,-44.1823,100.1067,203.6615,7.0064,106.7606,2.0472
109000,,,,,,50,50,29,31.001,94.1815,51.079,-44.1823,93.9639,245.5174,6.9881,102.0561,1.9294
109290,,,1000,1485.8965,71.4762,,,,,,,,,,,,
109500,,,,,,50,50,29,33.4605,93.005,49.198,-44.1823,95.3395,202.8082,6.6838,114.9968,2.1636
110000,,,,,,50,50,30,31.5195,93.7253,48.0964,-44.1823,93.9956,220.1221,7.2374,120.9605,2.3154
110000,661.475,431.4,,,,,,,,,,,,,,,
110290,,,1000,1476.42,60.7952,,,,,,,,,,,,
110395,,,105,125.0504,70.0348,,,,,,,,,,,,
110500,,,,,,50,50,29,31.7198,91.6674,46.2563,-44.1823,90.3539,262.2124,7.4147,135.0968,2.3456
110717,,,322,387.473,71.4719,,,,,,,,,,,,
111000,,,,,,50,50,30,34.6908,92.8015,48.9643,-44.1823,91.7824,197.1932,6.4233,111.0487,2.1912
111500,,,,,,50,50,29,32.776,92.784,48.1478,-44.1823,87.4584,231.0026,6.3505,141.6243,2.5868
111717,,,1000,404.3763,71.8144,,,,,,,,,,,,
111814,,,97,110.4668,70.1697,,,,,,,,,,,,
112000,,,,,,50,50,29,33.0627,93.1247,49.9976,-44.1823,90.5758,214.7985,10.4566,149.5456,2.4124
112500,,,,,,50,50,30,31.7491,93.3446,50.8526,-44.1823,84.451,226.9793,9.5261,135.5659,2.1156
112814,,,1000,1602.2426,70.1996,,,,,,,,,,,,
113000,,,,,,50,50,30,29.9976,95.9302,52.1857,-44.1823,85.1934,189.7836,9.0198,120.4694,2.1471
113500,,,,,,50,50,29,33.0498,91.4534,46.1046,-44.1823,83.6076,233.2889,7.7735,124.9069,2.5215
113814,,,1000,1615.184,71.5189,,,,,,,,,,,,
114000,,,,,,50,50,29,33.8342,91.2955,48.6346,-44.1823,84.8227,187.064,10.0314,163.8106,2.3048
114500,,,,,,50,50,29,30.7086,93.7115,48.8444,-44.1823,83.7066,230.2339,7.505,113.7259,2.3237
114814,,,1000,1745.247,70.3778,,,,,,,,,,,,
115000,,,,,,50,50,30,32.4839,92.2174,48.3575,-44.1823,79.314,199.1496,8.2687,159.009,1.8972
115000,473.8642,460.0,,,,,,,,,,,,,,,
115403,,,589,1014.3991,54.3015,,,,,,,,,,,,
115500,,,,,,50,50,29,31.6179,92.2325,47.1008,-44.1823,77.0358,218.4557,9.4263,152.2644,2.7565
116000,,,,,,50,50,29,33.7071,93.3514,48.7375,-44.1823,83.1386,218.7753,7.9482,128.1475,2.6668
116403,,,1000,1749.7592,70.6845,,,,,,,,,,,,
116500,,,,,,50,50,30,30.6694,91.5945,46.0837,-44.1823,73.7653,216.6124,7.7324,142.8161,2.3822
116698,,,295,420.0348,72.9321,,,,,,,,,,,,
117000,,,,,,50,50,29,29.9675,94.5509,50.3372,-44.1823,76.3798,220.2142,12.2847,142.4628,2.6765
117276,,,578,981.4292,72.932,,,,,,,,,,,,
117500,,,,,,50,50,29,33.7224,93.0498,46.3783,-44.1823,74.7763,244.8461,8.7553,176.4416,2.759
118000,,,,,,50,50,31,30.013,94.6057,49.8377,-44.1823,70.2986,180.4091,9.5539,191.1422,2.5393
118040,,,764,1363.8573,71.9769,,,,,,,,,,,,
118268,,,228,399.2853,70.1113,,,,,,,,,,,,
118500,,,,,,50,50,29,30.8999,93.0742,48.5159,-44.1823,70.4707,212.6567,9.6941,243.1055,2.9293
119000,,,,,,50,50,30,29.977,94.8628,51.9588,-44.1823,68.7407,198.5507,8.2928,174.2283,2.6282
119268,,,1000,1824.6561,70.2128,,,,,,,,,,,,
119500,,,,,,50,50,30,28.4099,94.459,49.5788,-44.1823,64.2952,192.9503,11.4024,201.2264,2.7496
120000,,,,,,50,50,31,27.5152,94.196,50.4157,-44.1823,62.5046,213.9099,10.0979,212.772,3.1506
120000,931.6207,462.2,,,,,,,,,,,,,,,
120268,,,1000,1272.2193,59.8609,,,,,,,,,,,,
120500,,,,,,50,50,30,28.9535,93.5447,47.4421,-44.1823,67.0472,269.1114,10.8159,185.6535,2.912
120759,,,491,882.3311,69.9355,,,,,,,,,,,,
121000,,,,,,50,50,31,27.6166,95.1126,51.6039,-44.1823,59.895,195.0058,9.5422,245.4418,2.7756
121500,,,,,,50,50,30,30.9981,93.0542,48.878,-44.1823,63.3711,184.7392,9.8828,210.6445,2.9908
121509,,,750,1393.5776,70.1426,,,,,,,,,,,,
122000,,,,,,50,50,30,30.7268,91.6311,47.6582,-44.1823,55.8577,204.4034,13.1534,176.7758,3.4354
122500,,,,,,50,50,30,28.1206,93.2348,50.0334,-44.1823,58.8923,196.936,12.0203,206.5413,2.8449
122509,,,1000,2012.8265,70.9246,,,,,,,,,,,,
122531,,,22,19.8066,73.9376,,,,,,,,,,,,
123000,,,,,,50,50,30,29.3613,90.4196,44.5525,-44.1823,52.848,243.8278,11.2805,269.7531,2.9766
123500,,,,,,50,50,30,27.8487,91.0679,46.5588,-44.1823,52.5693,213.3596,9.474,238.6323,2.9619
123531,,,1000,1888.6716,72.1211,,,,,,,,,,,,
124000,,,,,,50,50,31,28.8818,92.6684,47.2043,-44.1823,53.0957,236.3768,10.6301,237.2428,2.9286
124318,,,787,1564.6631,70.8413,,,,,,,,,,,,
124500,,,,,,50,50,30,30.2992,91.4527,47.1068,-44.1823,52.8361,225.4599,10.6775,211.5602,3.2029
124877,,,559,1084.3221,70.2827,,,,,,,,,,,,
125000,,,,,,50,50,30,30.8518,91.589,47.5208,-44.1823,52.6931,202.9305,9.9614,299.9192,3.1599
125000,1310.0933,812.5,,,,,,,,,,,,,,,
125500,,,,,,50,50,31,26.2521,92.6336,47.5569,-44.1823,47.2707,204.5137,14.3693,214.93,3.0887
125877,,,1000,2117.5734,54.5158,,,,,,,,,,,,
126000,,,,,,50,50,31,28.586,91.8192,46.7134,-44.1823,53.4799,223.8528,11.4155,326.2032,3.4102
126500,,,,,,50,50,31,27.7083,92.4459,49.1482,-44.1823,38.555,206.9664,14.577,214.4489,3.2785
126877,,,1000,1924.3671,70.975,,,,,,,,,,,,
127000,,,,,,50,50,31,27.5762,93.2701,47.506,-44.1823,40.6804,228.2062,18.8033,295.5466,3.3306
127500,,,,,,50,50,31,26.9026,93.3158,48.3391,-44.1823,43.0274,214.9701,12.4189,284.3661,3.466
127877,,,1000,1518.1411,71.885,,,,,,,,,,,,
128000,,,,,,50,50,32,26.8694,92.502,48.2601,-44.1823,38.2397,193.7395,10.1287,199.3248,3.1182
128500,,,,,,50,50,32,27.2241,92.3372,47.6065,-44.1823,34.6657,192.9593,9.8706,321.0854,3.405
128877,,,1000,1781.1897,70.3104,,,,,,,,,,,,
129000,,,,,,50,50,30,28.2847,90.7579,46.8633,-44.1823,39.9371,208.5682,13.1183,303.1464,3.0345
129017,,,140,295.4864,73.6632,,,,,,,,,,,,
129313,,,296,644.0898,70.5072,,,,,,,,,,,,
129500,,,,,,50,50,31,27.7078,91.0581,48.0071,-44.1823,36.2319,203.0712,12.0291,258.793,3.5125
129845,,,532,701.9748,70.3064,,,,,,,,,,,,
129974,,,129,305.6412,70.3918,,,,,,,,,,,,
130000,,,,,,50,50,31,27.8294,92.315,48.9327,-44.1823,33.4131,207.9207,11.3819,243.5275,3.6161
130000,494.0276,441.0,,,,,,,,,,,,,,,
130500,,,,,,50,50,31,28.1829,90.8206,46.6987,-44.1823,33.7892,192.2866,12.6528,244.6927,3.7612
130974,,,1000,2096.2429,60.7022,,,,,,,,,,,,
131000,,,,,,50,50,32,26.7215,91.6856,49.8508,-44.1823,33.2654,191.4234,13.7946,249.6923,3.5414
131500,,,,,,50,50,31,28.0036,89.8632,45.535,-44.1823,24.9797,201.7636,15.7601,321.1827,4.689
131974,,,1000,-193.2706,71.8652,,,,,,,,,,,,
132000,,,,,,50,50,32,25.6078,92.1756,46.1145,-44.1823,28.9455,218.5476,17.5221,362.0228,3.083
132500,,,,,,50,50,31,27.9512,90.0402,46.5638,-44.1823,25.9666,270.123,13.1093,340.7693,3.6313
132675,,,701,1573.0149,72.6869,,,,,,,,,,,,
132706,,,31,47.9816,70.4363,,,,,,,,,,,,
132930,,,224,439.1248,70.5149,,,,,,,,,,,,
133000,,,,,,50,50,31,28.6228,90.8185,46.975,-44.1823,21.3109,197.7549,11.8706,467.3336,3.5214
133500,,,,,,50,50,31,26.0757,92.3944,47.3992,-44.1823,28.6875,210.7605,12.4697,241.2184,3.3749
133829,,,899,1945.108,70.58,,,,,,,,,,,,
134000,,,,,,50,50,31,26.9506,89.1418,45.9232,-44.1823,19.5715,181.6464,17.6867,616.7946,4.0163
134500,,,,,,50,50,32,28.4441,89.9676,47.4549,-44.1823,23.0726,201.9456,15.383,396.2429,3.4023
134829,,,1000,2038.1093,70.448,,,,,,,,,,,,
134997,,,168,286.3369,70.0304,,,,,,,,,,,,
135000,,,,,,50,50,31,26.2652,89.6849,46.2621,-44.1823,20.2241,189.2407,12.4761,267.7924,3.7246
135000,685.7741,466.8,,,,,,,,,,,,,,,
135500,,,,,,50,50,31,27.214,92.7619,47.2854,-44.1823,22.8888,197.3208,12.3632,280.9763,3.7337
135543,,,546,1224.3715,53.6523,,,,,,,,,,,,
136000,,,,,,50,50,32,27.3198,93.0583,49.3839,-44.1823,20.5626,226.6287,15.523,329.1486,4.3019
136204,,,661,1460.9405,71.2253,,,,,,,,,,,,
136396,,,192,353.1834,70.4874,,,,,,,,,,,,
136500,,,,,,50,50,31,27.0569,90.8403,46.656,-44.1823,17.8556,179.241,13.1024,335.9449,3.563
137000,,,,,,50,50,31,27.7935,92.2583,46.0949,-44.1823,13.8664,246.5166,19.1365,311.8663,3.9517
137369,,,973,2082.3154,71.503,,,,,,,,,,,,
137500,,,,,,50,50,32,25.126,92.9908,48.7483,-44.1823,16.5784,207.6627,12.8609,227.1835,3.6785
138000,,,,,,50,50,31,28.1922,90.9275,44.6056,-44.1823,15.8028,313.9777,18.3997,298.4282,4.3973
138121,,,752,1571.4697,70.8404,,,,,,,,,,,,
138500,,,,,,50,50,32,26.2271,91.121,48.008,-44.1823,14.136,206.4853,12.3374,337.4816,4.0058
139000,,,,,,50,50,31,26.9304,92.6707,49.8163,-44.1823,6.9811,205.9956,11.5576,267.8242,3.5023
139121,,,1000,-799.257,70.4702,,,,,,,,,,,,
139500,,,,,,50,50,32,26.6416,91.379,47.3776,-44.1823,13.9423,209.7981,16.3298,309.2816,4.3829
140000,,,,,,50,50,31,27.5527,90.1731,46.4048,-44.1823,3.7358,226.5544,13.1827,290.5143,3.5085
140000,1199.2838,603.1,,,,,,,,,,,,,,,
140121,,,1000,-291.216,57.4368,,,,,,,,,,,,
140243,,,122,270.9934,70.3313,,,,,,,,,,,,
140500,,,,,,50,50,31,26.9318,91.7389,48.8781,-44.1823,6.342,197.4416,13.8867,252.6223,3.5363
140521,,,278,700.4914,70.7202,,,,,,,,,,,,
141000,,,,,,50,50,31,27.2835,90.3099,45.1177,-44.1823,2.2891,231.925,18.7951,445.1939,4.1742
141003,,,482,997.4523,72.795,,,,,,,,,,,,
141050,,,47,79.8145,70.1017,,,,,,,,,,,,
141201,,,151,353.318,70.4598,,,,,,,,,,,,
141241,,,40,34.717,70.4169,,,,,,,,,,,,
141500,,,,,,50,50,32,27.6513,90.1289,46.9727,-44.1823,-1.0934,215.1817,12.2816,205.7743,4.4673
141802,,,561,1136.1469,70.5154,,,,,,,,,,,,
142000,,,,,,50,50,32,26.1397,92.6261,47.8608,-44.1823,4.126,209.0121,21.3181,670.7381,4.5019
142299,,,497,996.5685,72.9096,,,,,,,,,,,,
142415,,,116,224.3138,70.2702,,,,,,,,,,,,
142500,,,,,,50,50,32,27.9896,92.4154,48.4416,-44.1823,2.2369,198.0791,16.572,330.3505,3.5905
142929,,,514,846.1693,70.4198,,,,,,,,,,,,
143000,,,,,,50,50,31,27.284,90.3093,46.0663,-44.1823,-2.0627,212.5011,15.9877,458.3543,3.9597
143500,,,,,,50,50,31,28.2552,92.0908,48.3036,-44.1823,0.4407,211.7013,14.032,306.7141,3.798
143929,,,1000,696.3186,70.3375,,,,,,,,,,,,
144000,,,,,,50,50,31,27.4923,90.8834,44.6249,-44.1823,2.1881,232.7337,15.1383,362.2479,3.9264
144079,,,150,260.2183,70.3471,,,,,,,,,,,,
144208,,,129,246.5962,70.2021,,,,,,,,,,,,
144426,,,218,429.9564,70.0032,,,,,,,,,,,,
144500,,,,,,50,50,31,29.7889,89.9034,45.9871,-44.1823,-0.179,189.7407,14.3431,306.8513,5.1831
144560,,,134,177.8844,71.5046,,,,,,,,,,,,
144708,,,148,275.7157,70.9246,,,,,,,,,,,,
145000,,,,,,50,50,31,26.6484,90.6669,46.9215,-44.1823,-3.333,228.8647,13.9166,386.7241,5.1508
145000,416.139,385.4,,,,,,,,,,,,,,,
145500,,,,,,50,50,31,27.7375,90.5669,47.86,-44.1823,-5.3731,214.2417,14.2144,464.5159,4.2386
145708,,,1000,1774.6859,62.0496,,,,,,,,,,,,
146000,,,,,,50,50,31,28.1052,91.3295,46.3898,-44.1823,-6.3737,225.8755,16.0898,366.1017,4.5308
146197,,,489,812.2966,70.2383,,,,,,,,,,,,
146500,,,,,,50,50,31,27.2504,88.4273,45.1894,-44.1823,-6.3237,182.4813,17.808,501.0567,4.5258
146580,,,383,805.2401,70.351,,,,,,,,,,,,
146925,,,345,727.7386,70.2264,,,,,,,,,,,,
147000,,,,,,50,50,30,29.5513,88.6741,45.3662,-44.1823,-5.8782,214.9855,19.1381,379.1926,4.3261
147153,,,228,497.0589,70.4893,,,,,,,,,,,,
147500,,,,,,50,50,30,28.5625,89.862,44.6454,-44.1823,-6.0914,233.9801,12.6954,305.8699,4.2577
147698,,,545,982.4706,71.1816,,,,,,,,,,,,
147824,,,126,231.7722,70.3051,,,,,,,,,,,,
147851,,,27,29.575,70.1739,,,,,,,,,,,,
147898,,,47,25.6451,70.3199,,,,,,,,,,,,
147957,,,59,46.2374,70.6487,,,,,,,,,,,,
148000,,,,,,50,50,31,27.9344,91.66,48.729,-44.1823,-10.6577,256.9158,15.4237,343.4736,4.4014
148500,,,,,,50,50,30,28.4662,90.1259,48.9242,-44.1823,-15.4343,215.617,45.4332,289.819,4.2624
148957,,,1000,1760.0575,73.1305,,,,,,,,,,,,
149000,,,,,,50,50,31,28.0594,89.4222,46.1585,-44.1823,-18.8093,229.0339,17.4308,677.5241,3.9731
149136,,,179,92.4428,70.5053,,,,,,,,,,,,
149408,,,272,553.8297,72.2541,,,,,,,,,,,,
149500,,,,,,50,50,30,29.2617,89.429,46.8484,-44.1823,-14.4087,201.5148,15.3148,466.0895,4.3585
149515,,,107,237.8743,70.5592,,,,,,,,,,,,
150000,,,,,,50,50,31,27.1768,93.4288,46.3595,-44.1823,-7.7527,261.0476,12.4657,295.3768,4.12
150000,715.0312,426.4,,,,,,,,,,,,,,,
150500,,,,,,50,50,30,30.0594,89.8565,45.3571,-44.1823,-20.8758,244.3392,15.2149,524.7745,4.0981
150515,,,1000,940.2854,61.5346,,,,,,,,,,,,
151000,,,,,,50,50,30,28.3866,89.1136,46.0675,-44.1823,-18.2458,193.695,18.6716,421.5919,4.7554
151500,,,,,,50,50,30,28.4077,90.9626,46.2491,-44.1823,-16.9181,274.2395,14.6102,578.7531,3.9522
151515,,,1000,2156.3753,70.1975,,,,,,,,,,,,
152000,,,,,,50,50,31,28.866,90.1786,45.4442,-44.1823,-27.0287,204.2113,43.072,408.3127,3.8667
152260,,,745,1682.1305,71.2443,,,,,,,,,,,,
152500,,,,,,50,50,31,29.9529,91.202,45.5111,-44.1823,-21.5848,247.644,16.8764,471.5265,5.0821
153000,,,,,,50,50,31,30.0076,89.7306,45.106,-44.1823,-16.7827,199.0033,22.8442,413.131,4.0524
153260,,,1000,6.5984,73.3313,,,,,,,,,,,,
153500,,,,,,50,50,30,28.3518,87.8508,43.6694,-44.1823,-22.3565,227.4299,18.2364,278.7725,3.2577
154000,,,,,,50,50,30,29.9388,89.7748,45.7517,-44.1823,-21.0168,213.1305,17.9505,419.1399,4.3987
154260,,,1000,2159.3118,73.7016,,,,,,,,,,,,
154500,,,,,,50,50,30,29.2473,89.1289,45.8129,-44.1823,-21.6676,243.2151,14.1824,390.8815,3.8168
154579,,,319,647.607,70.541,,,,,,,,,,,,
154704,,,125,204.3557,70.11,,,,,,,,,,,,
155000,,,,,,50,50,30,31.224,89.2049,46.9748,-44.1823,-25.6068,230.128,17.1331,338.465,4.2978
155000,722.2464,549.0,,,,,,,,,,,,,,,
155133,,,429,1000.6927,47.5941,,,,,,,,,,,,
155200,,,67,97.0681,70.0782,,,,,,,,,,,,
155500,,,,,,50,50,31,30.5144,91.3261,46.9998,-44.1823,-21.4981,213.0772,19.1795,578.3369,4.9857
