env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
73500,,,0.3694,0.8701,0.1249,-255.2526,6.1007,0.0645,-0.2497,3.3578,238.5393,2.8503,,,
74000,,,0.3664,0.8639,0.1351,-256.211,5.8215,0.0591,-0.2675,3.2858,338.6453,2.49,,,
74000,,,,,,,,,,,,,1000,3927.141,80.8817
74500,,,0.3728,0.8678,0.1278,-256.9324,5.9496,0.0648,-0.2491,4.3763,236.1711,2.8091,,,
75000,,,0.3753,0.8683,0.1282,-262.8539,4.9468,0.0663,-0.2606,3.318,195.2525,2.3559,,,
75000,5081.7528,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,3950.6735,70.9455
75500,,,0.3634,0.8694,0.1333,-270.326,6.1444,0.0583,-0.2583,3.5722,164.2449,4.6503,,,
76000,,,0.3714,0.8743,0.1342,-270.4574,6.0586,0.0612,-0.2732,3.8514,378.3767,3.1403,,,
76000,,,,,,,,,,,,,1000,4091.0642,80.5986
76500,,,0.3721,0.8822,0.1329,-267.2224,4.7637,0.062,-0.2677,3.7041,219.2327,3.5598,,,
77000,,,0.3646,0.8841,0.1269,-275.9463,4.5124,0.0615,-0.2548,3.4391,130.9284,2.4007,,,
77000,,,,,,,,,,,,,1000,4196.7586,84.8488
77500,,,0.3674,0.874,0.1252,-278.948,4.8313,0.064,-0.2538,4.0215,369.1396,1.9232,,,
78000,,,0.3721,0.8792,0.1264,-275.0955,5.2438,0.0656,-0.2534,3.7203,120.2901,2.5907,,,
78000,,,,,,,,,,,,,1000,4222.2403,80.5153
78500,,,0.3706,0.8857,0.127,-281.4052,5.4475,0.0645,-0.255,3.9816,296.1502,3.105,,,
79000,,,0.3706,0.8849,0.1324,-284.1409,5.0066,0.0623,-0.2645,3.8427,245.3522,3.2865,,,
79000,,,,,,,,,,,,,1000,4390.2637,80.688
79500,,,0.3666,0.8741,0.1293,-282.7103,6.3125,0.0618,-0.2619,3.4432,246.4674,1.3512,,,
80000,,,0.3646,0.8674,0.116,-287.6834,5.4556,0.0663,-0.227,4.0183,374.4773,3.9383,,,
80000,5392.9357,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,4425.9554,71.4469
80500,,,0.3612,0.8827,0.1592,-291.4927,5.6692,0.0454,-0.2948,4.5329,256.3234,2.6828,,,
81000,,,0.3706,0.8872,0.1315,-291.4183,7.2169,0.0626,-0.261,4.0506,166.0648,6.2655,,,
81000,,,,,,,,,,,,,1000,4560.7398,83.6945
81500,,,0.3663,0.8862,0.1279,-292.5075,6.7495,0.0619,-0.254,4.0837,219.4599,4.9355,,,
82000,,,0.378,0.8967,0.1341,-289.7715,4.6617,0.0646,-0.263,3.9186,218.3886,2.8465,,,
82000,,,,,,,,,,,,,1000,4770.3725,82.2042
82500,,,0.3644,0.8821,0.1243,-298.1123,5.3005,0.0627,-0.2536,5.1249,153.6081,3.706,,,
83000,,,0.3607,0.8878,0.1134,-299.0894,6.6376,0.0658,-0.2301,5.4481,407.8961,5.8021,,,
83000,,,,,,,,,,,,,1000,4663.2852,82.7389
83500,,,0.353,0.8989,0.118,-308.213,5.3262,0.0596,-0.2376,4.2046,301.5394,3.5311,,,
84000,,,0.3668,0.8812,0.1253,-304.9742,6.0283,0.063,-0.2479,4.136,190.1287,3.7416,,,
84000,,,,,,,,,,,,,1000,4698.6611,84.3926
84500,,,0.3653,0.9085,0.1246,-303.0248,4.7633,0.0626,-0.2424,4.3348,145.3714,3.1532,,,
85000,,,0.3606,0.8813,0.1225,-302.3292,6.3276,0.0618,-0.2517,4.7397,454.6333,5.7953,,,
85000,5583.5655,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,4853.7081,70.6483
85500,,,0.3547,0.8951,0.1227,-319.3857,5.4752,0.0587,-0.2443,4.6882,183.7334,3.8829,,,
86000,,,0.3575,0.8987,0.1231,-309.7797,5.1097,0.0597,-0.2502,4.3245,432.2277,3.9284,,,
86000,,,,,,,,,,,,,1000,4952.0246,80.1324
86500,,,0.3577,0.8996,0.1234,-317.2056,6.3061,0.0595,-0.2447,5.1376,483.6762,5.1232,,,
87000,,,0.3605,0.8973,0.1181,-315.4506,6.6016,0.0632,-0.2304,3.8291,179.0797,4.499,,,
87000,,,,,,,,,,,,,1000,5251.9598,79.0385
87500,,,0.3626,0.9063,0.1228,-322.5489,7.3012,0.0625,-0.2405,5.0657,527.6522,5.3425,,,
88000,,,0.363,0.9068,0.1272,-324.3667,5.5277,0.0603,-0.2568,3.8786,347.7802,3.4671,,,
88000,,,,,,,,,,,,,1000,5299.7342,79.7235
88500,,,0.3647,0.8994,0.1231,-329.4487,6.7887,0.063,-0.2484,5.6182,526.8156,3.8494,,,
89000,,,0.3638,0.9081,0.122,-327.6856,6.9471,0.0633,-0.2415,5.2157,254.9618,3.5137,,,
89000,,,,,,,,,,,,,1000,5319.434,80.8882
