env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,rkl,prior_entropy,posterior_entropy,alm_reward_batch,alm_loss,model_grad_norm,reward_loss,min_true_reward,max_true_reward,mean_true_reward,classifier_loss,reward_grad_norm,critic_loss,critic_grad_norm,min_imag_reward,max_imag_reward,mean_imag_reward,min_imag_kl_reward,max_imag_kl_reward,mean_imag_kl_reward,actor_loss,lambda_cost,min_imag_value,max_imag_value,mean_imag_value,action_std,actor_grad_norm
395000,,,,,,50,49,7,123.5492,326.8369,-44.1823,-44.1823,5.9148,740.9776,100996.7578,0.0005,3.9639,7.0348,5.9377,0.4645,24.58,38.7979,1752.3563,3.9737,7.053,5.8868,-8.5004,10.7253,-1.3928,-621.4882,0.1,-37.6922,680.9155,620.4785,0.1,62.1511
395000,6456.7297,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395500,,,,,,50,49,7,127.7177,323.9163,-44.1823,-44.1823,5.9186,708.715,106698.8906,0.0003,3.516,7.0631,5.9298,0.4234,9.999,44.2919,2392.1411,3.4949,7.1166,5.8784,-8.9554,6.7966,-1.604,-620.4404,0.1,-15.3308,678.5334,619.334,0.1,92.316
395769,,,1000,6465.6382,39.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396000,,,,,,50,49,8,114.3782,339.6112,-44.1823,-44.1823,5.9382,872.7968,167086.8125,0.0003,3.835,7.0094,5.9265,0.4374,9.8084,39.4931,2351.4312,3.8525,7.0246,5.8735,-9.891,7.8252,-1.7149,-629.1428,0.1,-36.5061,679.3618,629.088,0.1,56.9189
396500,,,,,,50,49,7,120.8819,321.6331,-44.1823,-44.1823,5.95,751.1757,101260.2344,0.0004,3.4789,6.9984,5.9144,0.4363,10.0539,37.5341,2014.8959,3.4791,7.0377,5.8648,-9.4433,6.0904,-1.4582,-623.9451,0.1,-64.8186,677.2509,622.5947,0.1,81.2549
396769,,,1000,6456.5369,51.5237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397000,,,,,,50,49,8,125.3041,328.1561,-44.1823,-44.1823,5.9408,1081.7561,145671.8438,0.0003,4.0264,7.0684,5.8771,0.4289,13.5992,41.1497,1972.0096,3.9364,7.0538,5.8381,-9.2575,6.8402,-1.5528,-624.0717,0.1,-61.6539,676.2474,623.321,0.1,64.3275
397500,,,,,,50,49,8,115.781,362.31,-44.1823,-44.1823,5.9288,852.1669,159564.1562,0.0003,3.8125,7.0407,5.8653,0.4803,12.7705,121.1859,4440.3794,3.7601,7.0266,5.8111,-9.7081,5.8257,-1.6354,-616.3325,0.1,-19.161,675.6959,613.7929,0.1,63.0321
397769,,,1000,6410.6373,50.3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398000,,,,,,50,49,7,115.7614,328.5244,-44.1823,-44.1823,5.9797,758.5693,105358.4062,0.0003,3.7965,7.0521,5.9481,0.4864,20.018,40.9302,2472.1926,3.867,7.0392,5.891,-9.9838,5.5727,-1.1492,-630.6086,0.1,-54.5394,675.8558,630.1614,0.1,70.8925
398500,,,,,,50,49,7,113.3708,335.9632,-44.1823,-44.1823,5.9612,777.39,97649.6484,0.0003,3.8733,7.0411,5.9336,0.4048,10.5539,20.3904,1246.7828,3.8988,7.035,5.8843,-8.899,6.4249,-1.2137,-631.9025,0.1,-160.6731,674.6462,632.1077,0.1,62.8343
398769,,,1000,6357.4909,50.3454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399000,,,,,,50,49,8,108.1797,358.8104,-44.1823,-44.1823,5.8907,1051.6539,152488.3906,0.0003,3.7019,7.0397,5.9233,0.4563,17.2656,53.1253,4261.1606,3.6646,7.0039,5.8775,-10.8398,9.0285,-1.8448,-618.1289,0.1,-5.3358,675.6043,617.0858,0.1,75.02
399500,,,,,,50,49,7,116.9439,374.9073,-44.1823,-44.1823,5.8736,956.913,107263.5625,0.0003,3.1168,7.0655,5.9492,0.3885,10.3922,36.4376,1999.2832,3.1381,7.0383,5.8889,-8.1863,5.8666,-1.4671,-623.066,0.1,-3.747,672.361,621.7948,0.1,76.8254
399769,,,1000,6306.9335,50.4666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400000,,,,,,50,49,7,115.5239,314.8578,-44.1823,-44.1823,5.9324,1032.531,114221.9062,0.0003,3.9767,7.122,5.931,0.4093,10.095,36.5314,1849.0149,3.9885,7.0645,5.8794,-10.2147,9.2398,-1.4975,-626.6289,0.1,-40.4726,673.2414,626.1848,0.1,76.5095
400000,6294.6443,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400500,,,,,,50,48,6,133.3976,311.6828,-44.1823,-44.1823,5.9086,838.6312,110291.7812,0.0003,3.7965,7.066,5.9147,0.4154,9.726,39.9109,2386.2351,3.862,7.0097,5.8784,-11.9003,8.0147,-1.216,-629.9909,0.1,-30.4215,673.6144,630.4524,0.1,55.7335
400769,,,1000,6308.1818,39.7159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401000,,,,,,50,49,7,121.9088,323.5717,-44.1823,-44.1823,5.9525,789.7263,107196.6641,0.0004,3.5188,7.0314,5.9189,0.459,11.0994,37.8969,2231.5361,3.3759,6.9873,5.8651,-13.4095,8.493,-1.5562,-615.504,0.1,-236.2487,673.4023,613.3439,0.1,85.8634
401500,,,,,,50,50,7,93.862,335.0259,-44.1823,-44.1823,5.921,1019.9537,154984.4375,0.0003,3.9816,6.9533,5.8601,0.4453,8.4839,40.4511,1861.7437,4.0398,6.9521,5.8085,-9.7037,8.3225,-1.5498,-615.3466,0.1,-33.8483,672.9461,614.3871,0.1,67.7532
401769,,,1000,6297.1002,50.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402000,,,,,,50,49,8,109.697,329.2035,-44.1823,-44.1823,5.8907,768.4657,102903.5,0.0003,3.9194,7.0853,5.8833,0.4069,8.7359,31.4355,1403.9178,3.8464,7.0702,5.8365,-11.0415,5.6426,-1.6579,-616.7817,0.1,-62.5957,673.0773,615.4996,0.1,78.494
402500,,,,,,50,49,7,115.4076,333.813,-44.1823,-44.1823,5.9261,748.559,122121.3438,0.0003,3.5093,7.1606,5.9377,0.4146,9.5784,54.7221,3816.7588,3.3362,7.1107,5.8987,-7.5481,9.2725,-1.1193,-620.3925,0.1,-34.3219,674.0127,619.6334,0.1,73.3756
402769,,,1000,6338.838,50.3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,,,,,,50,48,7,121.8288,309.9333,-44.1823,-44.1823,5.9595,900.0383,113961.25,0.0004,4.27,7.0166,5.9925,0.418,7.5086,37.3327,1428.9043,4.0284,7.0031,5.9434,-7.7834,5.0751,-1.7507,-629.0755,0.1,-42.2003,672.4485,629.1799,0.1,51.0587
403500,,,,,,50,49,7,119.4751,357.6723,-44.1823,-44.1823,5.8675,999.4396,158372.4688,0.0004,4.081,7.0865,5.9346,0.4099,9.6198,38.3104,2673.9038,3.9764,7.1131,5.8893,-10.4162,6.6421,-1.454,-622.7346,0.1,-3.5065,673.5678,621.4144,0.1,61.1713
403769,,,1000,6311.5469,50.9161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,,,,,,50,49,7,124.0304,324.731,-44.1823,-44.1823,5.9164,810.8799,129829.6016,0.0004,4.2622,6.9977,5.9092,0.423,10.5957,47.6032,2803.9246,4.1729,7.1739,5.8712,-8.9163,6.378,-1.5769,-621.1777,0.1,-44.0618,670.7856,619.3005,0.1,81.7847
404500,,,,,,50,49,8,124.511,340.5358,-44.1823,-44.1823,5.9175,1092.8713,153062.2969,0.0004,3.9587,7.1414,5.9373,0.4264,11.7919,31.3679,1407.2607,3.9443,7.1552,5.9066,-9.544,6.2079,-1.6728,-621.6678,0.1,-34.6319,673.2659,621.6548,0.1,70.81
404769,,,1000,6340.7599,51.8264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404917,,,148,662.3542,51.6004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,,,,,,50,48,6,122.4796,292.3,-44.1823,-44.1823,6.0024,660.2161,98029.7031,0.0003,3.9835,7.0113,5.8928,0.4371,11.4732,31.3035,1377.1995,4.0343,6.9904,5.8505,-10.6479,4.3429,-1.3385,-623.5236,0.1,-11.9044,673.2585,623.5343,0.1,67.6928
405000,3542.3404,571.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405500,,,,,,50,49,8,105.7588,345.1829,-44.1823,-44.1823,5.9518,1012.0331,122700.2656,0.0004,4.1217,7.1494,5.9231,0.4408,9.4532,33.9417,1545.6139,4.1805,7.1983,5.9073,-8.7707,7.602,-1.1422,-625.5656,0.1,-47.1229,673.9832,625.5713,0.1,57.4423
405917,,,1000,6386.4222,44.4937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,,,,,,50,48,8,120.8603,330.1851,-44.1823,-44.1823,5.9238,918.0131,160428.2344,0.0004,3.6532,7.0702,5.93,0.4305,13.3752,47.5471,2410.8418,3.1183,7.0743,5.899,-9.1587,9.0046,-1.6009,-615.0342,0.1,-39.0115,674.2582,614.6852,0.1,66.1721
406025,,,108,587.0465,51.7832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406227,,,202,931.8733,51.9907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406500,,,,,,50,49,8,109.8189,327.9124,-44.1823,-44.1823,5.9176,868.3411,156241.1875,0.0004,4.1397,7.0417,5.9141,0.3903,8.854,32.707,1717.2217,4.0881,6.9655,5.8909,-11.6231,5.1369,-1.3665,-616.4349,0.1,-7.8483,673.4423,615.2742,0.1,68.9217
407000,,,,,,50,50,8,98.9839,325.2078,-44.1823,-44.1823,5.9224,784.8065,166020.875,0.0003,3.796,7.1343,5.9147,0.4294,8.197,48.1686,2184.573,3.5796,7.2502,5.8871,-10.6436,5.4063,-1.5762,-613.0923,0.1,-130.8053,675.4399,609.9081,0.1,81.3208
407227,,,1000,6491.5737,52.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407403,,,176,805.874,51.9409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407500,,,,,,50,48,7,123.0668,293.2223,-44.1823,-44.1823,5.9877,776.2467,129900.6406,0.0003,3.7925,7.1218,5.9436,0.3582,10.0416,34.5194,1925.5688,3.8627,7.0901,5.9239,-14.4508,6.6166,-1.6298,-618.512,0.1,-10.3317,676.7347,617.3157,0.1,57.4574
408000,,,,,,50,48,8,114.713,327.1701,-44.1823,-44.1823,5.9344,801.6687,168899.6094,0.0003,4.1758,7.0711,5.9273,0.5116,11.102,34.937,2171.7185,4.2084,7.079,5.9125,-14.0421,5.2443,-1.4009,-623.5422,0.1,-53.4762,675.2152,622.2759,0.1,88.681
408403,,,1000,5737.5659,50.6563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408500,,,,,,50,49,7,115.7768,323.2181,-44.1823,-44.1823,5.9684,944.1159,115482.1406,0.0004,3.689,7.0023,5.9214,0.4195,10.0009,37.2538,1716.7266,3.7022,7.0829,5.9037,-9.0883,13.5253,-1.7901,-616.8952,0.1,-26.6678,674.8456,616.3298,0.1,81.1318
408941,,,538,2225.2249,50.8087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409000,,,,,,50,49,8,117.7094,331.7681,-44.1823,-44.1823,5.8872,810.2677,98981.5625,0.0005,4.1624,7.1281,5.9162,0.4138,10.9914,47.4219,2061.4482,4.1081,7.2091,5.9161,-9.2609,8.4892,-1.6679,-616.2039,0.1,-32.4835,674.9659,613.7701,0.1,64.5898
409257,,,316,1435.4078,50.0617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409500,,,,,,50,49,7,112.8713,312.659,-44.1823,-44.1823,5.9258,734.3861,126054.1875,0.0003,4.0004,7.0867,5.9113,0.4324,10.7191,43.2593,2518.4048,3.9462,7.0466,5.9016,-12.0062,6.6371,-1.1853,-620.3203,0.1,-1.5053,674.8538,618.0873,0.1,71.256
410000,,,,,,50,48,7,109.605,341.9326,-44.1823,-44.1823,5.8672,937.5246,127219.6797,0.0003,3.7211,7.098,5.9292,0.4205,9.9349,38.3403,2184.0698,3.7045,7.0395,5.9098,-7.4697,9.3374,-1.3541,-625.4417,0.1,-85.7703,674.8451,625.1455,0.1,73.3072
410000,3484.3215,726.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410257,,,1000,4264.646,41.8496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410500,,,,,,50,49,8,119.5249,342.8861,-44.1823,-44.1823,5.8919,1163.3011,98926.3125,0.0003,3.5462,7.0226,5.9136,0.4073,8.1543,39.1342,1944.9944,3.3936,7.0172,5.9069,-15.7104,7.9924,-1.491,-611.4459,0.1,-56.5047,675.6893,609.5868,0.1,83.8734
411000,,,,,,50,48,6,120.917,330.5067,-44.1823,-44.1823,5.8371,1109.2126,120546.1641,0.0003,3.9987,7.0521,5.9066,0.4228,8.9797,35.6813,1999.7169,3.9316,7.0601,5.8953,-8.8974,6.7428,-1.1944,-628.3173,0.1,-32.2479,676.8029,628.0347,0.1,66.6738
411257,,,1000,4660.9176,51.3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411500,,,,,,50,49,7,116.1248,309.0109,-44.1823,-44.1823,5.9341,740.699,141995.125,0.0003,4.0141,7.0744,5.9285,0.4194,8.5735,37.5686,2894.9712,3.9662,7.1004,5.9268,-14.1017,5.7202,-1.462,-619.8265,0.1,-250.0135,676.6655,618.1328,0.1,59.7263
411630,,,373,1957.845,50.2522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412000,,,,,,50,49,7,107.6794,345.0795,-44.1823,-44.1823,5.894,820.6881,132087.4844,0.0004,2.6878,7.1906,5.9135,0.3865,13.7613,42.046,1798.5909,2.6559,7.1927,5.9059,-7.7798,6.6918,-1.5005,-617.05,0.1,-44.3846,678.9413,616.2768,0.1,85.6851
412500,,,,,,50,49,8,115.1148,357.7989,-44.1823,-44.1823,5.8733,936.5453,186574.5312,0.0003,3.5743,7.0443,5.8886,0.3878,12.1283,34.7702,2218.1099,3.63,7.0555,5.8813,-10.9189,7.2361,-1.5704,-621.99,0.1,-8.7424,679.2795,621.3286,0.1,63.7946
412630,,,1000,5228.4253,50.8112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,,,,,,50,48,7,120.0405,313.5592,-44.1823,-44.1823,5.9147,808.3575,89973.1484,0.0003,3.508,7.0561,5.8882,0.4266,10.2887,45.3385,2909.282,3.5253,7.0627,5.8834,-7.7816,8.0333,-1.536,-627.8032,0.1,19.8329,681.3033,627.3704,0.1,61.3141
413145,,,515,3144.8,50.1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413273,,,128,679.725,50.1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413500,,,,,,50,49,8,106.4411,343.3168,-44.1823,-44.1823,5.868,1185.0875,174331.3438,0.0004,3.5121,7.2024,5.9136,0.394,7.8849,40.6733,1496.2368,3.5591,7.1288,5.8993,-9.9691,9.8472,-1.6251,-622.4219,0.1,-10.9285,680.6183,621.8015,0.1,62.1491
414000,,,,,,50,49,8,116.3548,354.6204,-44.1823,-44.1823,5.8965,832.5081,171960.3125,0.0003,3.7277,7.1949,5.9433,0.4384,10.5935,25.7701,1608.1396,3.7801,7.0841,5.9255,-9.2298,5.0295,-1.8213,-616.0056,0.1,-138.2104,682.6882,615.9801,0.1,76.1393
414273,,,1000,6503.549,51.1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414500,,,,,,50,49,8,110.7589,292.0858,-44.1823,-44.1823,5.9305,672.846,73307.2891,0.0004,3.6897,7.0373,5.9447,0.4057,11.1081,22.9461,1247.3551,3.633,7.0749,5.9164,-9.2843,9.7627,-1.6132,-622.6888,0.1,-30.1841,682.9053,622.761,0.1,83.406
415000,,,,,,50,48,8,116.2731,334.2768,-44.1823,-44.1823,5.942,838.3546,109775.25,0.0004,4.0048,7.0677,5.9321,0.4661,14.4691,42.1213,1671.5609,3.9106,7.0221,5.9118,-9.7342,7.0533,-1.4843,-625.2058,0.1,-25.1143,684.8652,625.8882,0.1,89.4923
415000,6939.8778,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415273,,,1000,6828.0822,39.1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415500,,,,,,50,48,8,113.236,322.8536,-44.1823,-44.1823,5.8988,947.2495,172582.5312,0.0004,3.4967,7.2029,5.956,0.4664,11.7616,30.0676,1535.7438,3.5373,7.2079,5.9303,-8.8713,5.506,-1.9451,-622.2826,0.1,-218.9584,684.0281,622.5226,0.1,85.6214
416000,,,,,,50,49,8,108.1793,331.5885,-44.1823,-44.1823,5.8998,880.6166,93423.7422,0.0004,4.071,7.1557,5.9082,0.4307,9.1655,48.4339,2855.2603,4.1453,7.1089,5.8835,-9.0815,6.1934,-1.8313,-618.5793,0.1,-218.7161,686.9769,617.36,0.1,91.9556
416273,,,1000,7009.3599,50.7751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416500,,,,,,50,48,7,120.1519,316.5333,-44.1823,-44.1823,5.9157,754.067,170750.2969,0.0003,3.6129,7.2098,5.9214,0.4317,14.1188,33.5202,2448.1367,3.6979,7.2228,5.8794,-8.4706,4.3148,-1.6653,-631.1056,0.1,-83.1155,688.3212,632.2693,0.1,68.7173
417000,,,,,,50,49,8,110.4101,341.6936,-44.1823,-44.1823,5.8923,795.4166,137989.4844,0.0003,3.8535,7.221,5.9124,0.4219,8.157,38.6749,1573.0718,3.6525,7.2427,5.8836,-7.5384,7.3413,-1.7209,-625.3428,0.1,8.6496,688.5085,624.8174,0.1,70.1691
417273,,,1000,6888.029,51.7783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417500,,,,,,50,49,8,120.3175,347.3697,-44.1823,-44.1823,5.8675,844.5105,167399.8125,0.0004,4.0081,7.0623,5.8836,0.4505,19.0096,40.4821,1875.1501,3.9305,7.1699,5.8491,-8.9694,7.5285,-1.8318,-616.4846,0.1,-17.0877,688.6457,614.611,0.1,66.2583
418000,,,,,,50,50,8,98.0115,358.7762,-44.1823,-44.1823,5.8729,965.8181,107429.5469,0.0004,3.8162,7.3752,5.9868,0.4322,9.0625,49.1414,2281.7668,3.7649,7.3815,5.9507,-7.8052,6.2247,-1.9327,-626.7001,0.1,-258.1448,688.643,625.9009,0.1,90.3876
418273,,,1000,6978.182,50.4937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418500,,,,,,50,49,8,110.071,366.0802,-44.1823,-44.1823,5.8812,931.5641,150756.0625,0.0003,3.5621,7.1795,5.9134,0.401,9.6589,40.6977,2024.0349,3.6217,7.2275,5.8723,-7.8033,7.557,-1.567,-622.8107,0.1,-61.8432,692.425,623.0905,0.1,63.9122
419000,,,,,,50,49,8,111.7428,399.8586,-44.1823,-44.1823,5.9162,1485.37,240089.2656,0.0003,4.2635,7.1977,5.9498,0.445,9.8471,40.5072,2077.364,4.1512,7.2519,5.9149,-7.6441,5.6566,-2.0175,-624.9654,0.1,-185.9178,690.4987,624.1685,0.1,81.638
419273,,,1000,7011.9723,51.1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419500,,,,,,50,49,7,114.9801,319.6265,-44.1823,-44.1823,5.8926,791.4735,147846.3906,0.0003,3.9574,7.318,5.9435,0.4465,13.893,20.4529,1377.517,3.8444,7.2892,5.8946,-7.9794,5.6074,-1.2869,-636.8807,0.1,-31.2947,692.194,639.2612,0.1,86.2428
420000,,,,,,50,49,8,117.9612,342.5103,-44.1823,-44.1823,5.8972,911.7324,125766.875,0.0004,3.4079,7.221,5.9192,0.4671,8.4674,35.8098,1902.425,3.5151,7.2079,5.8724,-10.0628,5.7862,-1.6247,-622.1928,0.1,-82.937,691.0079,622.5523,0.1,86.9727
420000,6910.336,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420273,,,1000,6908.7472,39.5126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420500,,,,,,50,49,8,125.8858,314.9065,-44.1823,-44.1823,5.9752,792.1172,231202.7656,0.0003,3.9586,7.1755,5.9382,0.4976,12.3164,37.1226,2624.9573,3.9046,7.2734,5.8812,-9.7471,3.5381,-1.991,-619.8481,0.1,-35.4646,690.0138,619.8478,0.1,55.7885
421000,,,,,,50,49,8,108.8718,356.8742,-44.1823,-44.1823,5.9309,1158.4803,147953.7656,0.0004,3.853,7.1238,5.9314,0.4118,9.1446,35.8559,2566.4744,3.7433,7.1203,5.8767,-9.1754,5.4577,-1.6603,-627.0253,0.1,-46.6614,688.931,626.5108,0.1,57.1064
421273,,,1000,6810.277,50.6613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421500,,,,,,50,49,9,106.5273,377.1795,-44.1823,-44.1823,5.9143,922.6064,159877.5156,0.0003,3.7938,7.2567,5.917,0.434,11.057,43.8834,2361.2825,3.8365,7.2386,5.8576,-8.6868,5.7116,-1.32,-623.8205,0.1,-62.2192,689.4458,622.5519,0.1,70.6102
422000,,,,,,50,49,8,104.6822,352.1184,-44.1823,-44.1823,5.9103,874.6866,104373.6797,0.0003,3.4902,7.2724,5.9182,0.385,12.9127,39.5417,1406.8608,3.5008,7.2684,5.8687,-7.9081,7.6458,-1.5439,-621.7287,0.1,-24.6226,689.7981,620.9065,0.1,65.3631
422273,,,1000,6750.8007,50.7699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422500,,,,,,50,48,7,111.0816,310.2644,-44.1823,-44.1823,5.9435,954.3303,112842.8828,0.0003,3.5916,7.2154,5.9021,0.4139,12.7873,43.1824,1574.583,3.4281,7.1659,5.8507,-8.942,9.0234,-1.7227,-627.3199,0.1,-36.1866,688.4695,625.8464,0.1,66.2997
423000,,,,,,50,49,8,112.6773,330.8305,-44.1823,-44.1823,5.9072,785.4686,109005.8984,0.0004,3.8859,7.2029,5.9195,0.4765,15.9114,43.2234,1745.968,3.9131,7.2008,5.8635,-8.5664,7.4616,-1.5769,-621.1934,0.1,-60.6546,689.0552,619.2225,0.1,62.2895
423273,,,1000,6654.5084,50.3564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423500,,,,,,50,48,7,110.9211,331.1549,-44.1823,-44.1823,5.9189,1189.6984,146167.0625,0.0003,3.4395,7.2513,5.9541,0.4091,9.9869,37.9459,2168.7104,3.4531,7.2544,5.9028,-7.5889,9.2465,-1.4958,-617.6958,0.1,-142.373,686.7365,615.6437,0.1,91.9128
424000,,,,,,50,49,7,106.1112,362.1387,-44.1823,-44.1823,5.9259,977.4726,262371.9688,0.0003,3.796,7.184,5.9176,0.4478,10.2181,50.3903,2064.688,3.8124,7.2508,5.8657,-16.85,5.3641,-1.6802,-618.2399,0.1,-48.4719,686.2222,616.7677,0.1,68.313
424273,,,1000,6570.9074,50.9645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424500,,,,,,50,49,6,123.1616,314.0095,-44.1823,-44.1823,5.9579,1166.8755,288938.6562,0.0003,3.4936,7.1154,5.9557,0.3915,11.0532,32.1069,1405.5808,3.53,7.1901,5.9009,-9.096,7.0164,-1.6795,-623.0111,0.1,-36.6999,686.0613,622.6003,0.1,61.0759
425000,,,,,,50,48,8,118.7536,314.2512,-44.1823,-44.1823,5.951,745.176,125102.3203,0.0003,3.4967,7.141,5.9174,0.3963,7.6593,31.8266,1245.5389,3.5421,7.2238,5.8678,-8.0118,5.9356,-1.6816,-620.4689,0.1,-77.233,687.4715,619.2208,0.1,67.3785
425000,6555.828,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425273,,,1000,6547.8619,39.5233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425500,,,,,,50,49,8,107.8294,331.5047,-44.1823,-44.1823,5.8929,941.3877,136544.0469,0.0003,3.8819,7.0499,5.9415,0.4086,10.7585,76.2624,3310.1311,3.9149,7.0818,5.8786,-11.4459,11.1362,-1.5116,-622.755,0.1,-146.1815,685.9817,619.7496,0.1,70.4908
426000,,,,,,50,49,7,110.9614,298.9561,-44.1823,-44.1823,5.9247,720.6248,150940.4062,0.0003,4.1997,7.2685,5.9774,0.4046,8.9272,45.8438,1934.3538,4.2312,7.2253,5.929,-9.8522,5.1916,-1.8509,-624.7523,0.1,8.0974,684.8707,623.9048,0.1,67.0694
426273,,,1000,6520.3068,51.4239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426500,,,,,,50,49,6,110.0129,299.9073,-44.1823,-44.1823,5.9523,694.2795,146812.5625,0.0003,3.7318,7.3064,5.9336,0.4056,13.4678,53.0989,2062.6379,3.8028,7.2505,5.8815,-6.6945,4.6394,-1.4316,-621.937,0.1,-53.8834,684.4919,620.4532,0.1,61.2221
427000,,,,,,50,49,8,110.7661,366.5147,-44.1823,-44.1823,5.9193,1273.3617,197615.7969,0.0004,3.7788,7.2728,5.9089,0.4172,10.4233,41.734,1490.4058,3.7471,7.2312,5.8554,-6.7436,8.4945,-1.3686,-615.9428,0.1,-23.3061,685.3354,613.0779,0.1,60.4956
427273,,,1000,6481.8306,50.1772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427500,,,,,,50,48,8,108.1401,317.3703,-44.1823,-44.1823,5.9082,793.7127,132384.5,0.0003,3.8894,7.1732,5.9422,0.4213,11.5338,31.8501,1411.3044,3.8241,7.2909,5.8829,-8.8217,6.3106,-1.5274,-627.5706,0.1,-6.831,683.302,626.7614,0.1,74.3124
428000,,,,,,50,49,8,126.7819,338.5257,-44.1823,-44.1823,5.9642,799.3798,116435.3125,0.0004,3.104,7.2664,5.9532,0.3795,10.6386,44.2898,2696.8591,3.0804,7.3527,5.9061,-8.3335,6.4599,-1.4429,-615.607,0.1,-24.7723,684.0722,613.4533,0.1,60.3024
428273,,,1000,6466.5272,50.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428500,,,,,,50,49,7,121.6379,310.6332,-44.1823,-44.1823,5.9674,728.356,112625.5703,0.0003,3.6794,7.216,5.9438,0.479,15.7288,40.0178,1836.9843,3.5828,7.2761,5.8973,-8.005,7.5047,-1.8162,-614.7577,0.1,-27.2411,685.1724,612.0183,0.1,68.8932
429000,,,,,,50,48,7,115.6775,307.3115,-44.1823,-44.1823,5.9456,890.2277,119999.7578,0.0004,3.6662,7.2741,5.9284,0.4126,11.4099,43.64,1922.2361,3.7656,7.288,5.8775,-8.1492,5.0517,-1.3371,-621.8683,0.1,-29.1585,683.9872,620.1896,0.1,86.2852
429273,,,1000,6461.2506,50.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429500,,,,,,50,49,7,116.0093,313.2747,-44.1823,-44.1823,5.9652,696.358,101240.8672,0.0004,3.7277,7.2664,5.9579,0.4058,9.3134,33.5181,1384.8842,3.7884,7.394,5.9128,-8.8997,10.4074,-1.7177,-625.4636,0.1,8.7826,684.2291,623.603,0.1,53.1041
430000,,,,,,50,49,8,110.4667,316.5299,-44.1823,-44.1823,5.9276,713.77,85991.9844,0.0004,3.5282,7.1826,5.8835,0.4449,11.807,49.2163,1898.7213,3.4899,7.1489,5.8445,-8.0274,9.5931,-1.0174,-614.624,0.1,-217.2641,682.0328,610.7688,0.1,67.4407
430000,6422.1719,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430273,,,1000,6451.8079,39.4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
